osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,width,access
884572434,1,,Rue Mansfield,residential,True,False,100.66099999999999,40,"LINESTRING (-73.5742237 45.5026203, -73.5751672 45.5030737, -73.5751931 45.5030862, -73.5752885 45.5031327)",,
19894751,,,Rue Cathcart,residential,False,False,175.15699999999998,,"LINESTRING (-73.5702537 45.5014813, -73.5701744 45.5015566, -73.5701269 45.5016002, -73.5700984 45.501625, -73.5698615 45.5018566, -73.5692465 45.5024653, -73.5691881 45.5025246, -73.5691322 45.5025934, -73.5690789 45.502667, -73.5690612 45.5026915, -73.5689852 45.5027795)",,
19894751,,,Rue Cathcart,residential,False,True,71.47099999999999,,"LINESTRING (-73.5702537 45.5014813, -73.5703 45.5014349, -73.5703143 45.5014199, -73.5703391 45.5013955, -73.5703528 45.5013829, -73.5707314 45.5010055, -73.5707817 45.5009558)",,
115790308,,,Avenue McGill College,tertiary,True,False,81.39099999999999,30,"LINESTRING (-73.5737415 45.5031643, -73.5736746 45.5031312, -73.5736381 45.5031131, -73.572996 45.5028001, -73.5729602 45.5027827, -73.5728861 45.5027444)",,
123213513,2,,Avenue du Président-Kennedy,unclassified,False,False,71.23,40,"LINESTRING (-73.5737415 45.5031643, -73.5737779 45.5031155, -73.5738017 45.5030891, -73.5740508 45.5028124, -73.5741629 45.5026878, -73.5742237 45.5026203)",,
"[465414048, 329384201]",2,,Avenue du Président-Kennedy,tertiary,False,True,95.52,40,"LINESTRING (-73.5737415 45.5031643, -73.5736697 45.5032471, -73.5736258 45.5032953, -73.5735965 45.5033253, -73.5730576 45.503877)",,
219132792,,112,Rue Peel,primary,True,False,124.569,30,"LINESTRING (-73.5733798 45.5002531, -73.5734434 45.5002836, -73.5736252 45.5003706, -73.5745033 45.500791, -73.574605 45.5008397, -73.574642 45.5008574, -73.5746996 45.500885)",,
1207019910,,,Rue Metcalfe,residential,False,False,0.715,30,"LINESTRING (-73.5726859 45.5009468, -73.5726784 45.5009431)",,
19898458,,,Place Mount-Royal,unclassified,True,False,94.207,,"LINESTRING (-73.5726859 45.5009468, -73.5727355 45.5008973, -73.5733415 45.5002932, -73.5733798 45.5002531)",4,
1207019910,,,Rue Metcalfe,residential,False,True,42.83,30,"LINESTRING (-73.5726859 45.5009468, -73.5727487 45.5009776, -73.5727865 45.5009961, -73.5731363 45.5011675)",,
456314150,3,,Boulevard René-Lévesque Ouest,secondary,True,False,52.147,50,"LINESTRING (-73.5642057 45.5057098, -73.5639445 45.5060557, -73.5639273 45.5060788, -73.5638904 45.5061234)",,
"[36672938, 455083996]",2,112,Rue Peel,primary,True,False,122.826,30,"LINESTRING (-73.5720784 45.4996302, -73.5724387 45.4998057, -73.5727407 45.4999459, -73.5727903 45.4999701, -73.5728084 45.4999789, -73.5729019 45.5000243, -73.572982 45.5000626, -73.5733798 45.5002531)",,
165325607,1,,Rue du Square-Dorchester,residential,True,False,93.027,,"LINESTRING (-73.5720784 45.4996302, -73.5720113 45.4996989, -73.5717469 45.4999908, -73.5714792 45.5002504, -73.5714577 45.5002713, -73.5714054 45.5003207)",8,
455083995,2,,Rue Metcalfe,residential,True,False,14.647,40,"LINESTRING (-73.5697343 45.4994567, -73.5696652 45.4993342)",,
455083982,3,,Boulevard René-Lévesque Ouest,secondary,True,False,89.22800000000001,50,"LINESTRING (-73.5697343 45.4994567, -73.5697879 45.4993979, -73.5702795 45.4988683, -73.5703106 45.4988586, -73.5703712 45.4987944)",,
36672938,2,112,Rue Peel,primary,True,False,119.26599999999999,30,"LINESTRING (-73.5703712 45.4987944, -73.5704625 45.4988358, -73.570488 45.4988485, -73.5707865 45.4989959, -73.5715592 45.4993715, -73.5716288 45.4994054)",,
439879819,1,112,Rue Peel,primary,True,False,13.244,30,"LINESTRING (-73.5702385 45.49872, -73.5703712 45.4987944)",,
455083983,3,,Boulevard René-Lévesque Ouest,secondary,True,False,81.619,50,"LINESTRING (-73.5702385 45.49872, -73.5701952 45.498766, -73.5701228 45.498843, -73.569856 45.4991268, -73.5697401 45.4992501, -73.5697151 45.4992767, -73.5696652 45.4993342)",,
"[439879818, 1221894810]",3,,Boulevard René-Lévesque Ouest,secondary,True,False,98.268,50,"LINESTRING (-73.5696652 45.4993342, -73.5695379 45.4994678, -73.5694895 45.4995174, -73.5692442 45.4997847, -73.5691704 45.4998597, -73.5690461 45.49999, -73.5690269 45.5000108, -73.5689702 45.5000715)",,
21338774,1,,Rue Cypress,residential,True,False,93.62,30,"LINESTRING (-73.5716288 45.4994054, -73.5716971 45.4993349, -73.571993 45.4990303, -73.5721532 45.4988653, -73.5722597 45.4987556, -73.5723014 45.4987079)",,
36672938,2,112,Rue Peel,primary,True,False,43.044,30,"LINESTRING (-73.5716288 45.4994054, -73.5718239 45.4995041, -73.5720784 45.4996302)",,
143923607,,,Rue Victoria,residential,False,False,39.991,,"LINESTRING (-73.5730576 45.503877, -73.5729963 45.5038474, -73.5729643 45.5038326, -73.5726346 45.5036734)",,
"[465414048, 329384201]",2,,Avenue du Président-Kennedy,tertiary,False,False,95.52000000000001,40,"LINESTRING (-73.5730576 45.503877, -73.5735965 45.5033253, -73.5736258 45.5032953, -73.5736697 45.5032471, -73.5737415 45.5031643)",,
329384201,2,,Avenue du Président-Kennedy,tertiary,False,True,79.994,40,"LINESTRING (-73.5730576 45.503877, -73.5729081 45.5040307, -73.572549 45.504401, -73.5725223 45.5044285, -73.5725082 45.5044424, -73.5724798 45.5044716)",,
108599846,,,Place du Frère-André,residential,True,False,40.934,30,"LINESTRING (-73.5668994 45.5032297, -73.5668185 45.5031313, -73.5666819 45.5030681, -73.5666443 45.5030507, -73.5664932 45.5030732)",,
108603837,,,Place Phillips,residential,False,True,109.42500000000001,30,"LINESTRING (-73.5668994 45.5032297, -73.5673631 45.5034551, -73.5680532 45.5037905)",,
36519031,,,Rue Balmoral,residential,False,False,107.66,,"LINESTRING (-73.5676666 45.5073234, -73.5675942 45.5072894, -73.5665975 45.5068224, -73.5665289 45.5067903, -73.5665181 45.5067853)",,
356391516,2,,Rue Mayor,residential,False,False,62.498999999999995,,"LINESTRING (-73.5676666 45.5073234, -73.5676986 45.5072894, -73.568067 45.5068991, -73.5681107 45.5068554)",,
36597164,,,Rue Carmichael,unclassified,False,False,123.14699999999999,,"LINESTRING (-73.5642832 45.5050358, -73.5643351 45.504975, -73.5649916 45.5040948, -73.5650203 45.5040563)",,
41258633,2,,Rue De Bleury,tertiary,True,False,59.493,40,"LINESTRING (-73.5642832 45.5050358, -73.5640331 45.5049197, -73.563653 45.5047339)",,
36597164,,,Rue Carmichael,unclassified,False,True,123.14699999999999,,"LINESTRING (-73.5650203 45.5040563, -73.5649916 45.5040948, -73.5643351 45.504975, -73.5642832 45.5050358)",,
977073826,,,Rue Saint-Alexandre,residential,True,False,33.266999999999996,30,"LINESTRING (-73.5650203 45.5040563, -73.5652651 45.5041726, -73.5652842 45.5041817, -73.5653736 45.5042242)",,
36597165,,,Rue Dowd,unclassified,True,False,123.95,,"LINESTRING (-73.563653 45.5047339, -73.5636999 45.5046725, -73.56437 45.5037872, -73.5643987 45.5037493)",,
977073826,,,Rue Saint-Alexandre,residential,True,False,59.263999999999996,30,"LINESTRING (-73.5643987 45.5037493, -73.5645982 45.503845, -73.5650203 45.5040563)",,
456318007,4,,Boulevard Robert-Bourassa,secondary,True,False,110.06800000000001,50,"LINESTRING (-73.5645302 45.5002822, -73.5636434 45.4996842, -73.5636067 45.4996595, -73.5635125 45.4995959)",,
36519031,,,Rue Balmoral,residential,False,True,107.66,,"LINESTRING (-73.5665181 45.5067853, -73.5665289 45.5067903, -73.5665975 45.5068224, -73.5675942 45.5072894, -73.5676666 45.5073234)",,
143923607,,,Rue Victoria,residential,False,True,39.99100000000001,,"LINESTRING (-73.5726346 45.5036734, -73.5729643 45.5038326, -73.5729963 45.5038474, -73.5730576 45.503877)",,
1221894797,2,,Rue Metcalfe,residential,True,False,162.829,30,"LINESTRING (-73.5714054 45.5003207, -73.5712872 45.500263, -73.5712017 45.5002212, -73.5711519 45.5001965, -73.5708812 45.5000678, -73.570631 45.4999419, -73.5702353 45.4997536, -73.5698134 45.4995452, -73.5697868 45.4995271, -73.5697343 45.4994567)",,
115790308,,,Avenue McGill College,tertiary,True,False,98.85300000000001,30,"LINESTRING (-73.5747217 45.5037107, -73.5746501 45.5036137, -73.5746273 45.5035975, -73.573858 45.5032206, -73.5738208 45.5032024, -73.5737415 45.5031643)",,
"[134811809, 111771059]","['2', '4']",138,Rue Sherbrooke Ouest,primary,False,False,169.49600000000004,50,"LINESTRING (-73.5747217 45.5037107, -73.5746588 45.5037719, -73.5745813 45.5038474, -73.5745146 45.5039158, -73.5740776 45.5043638, -73.5735586 45.5048957, -73.5735397 45.504912, -73.5735124 45.5049396, -73.5734869 45.5049654)",,
465413238,4,138,Rue Sherbrooke Ouest,primary,False,True,77.988,50,"LINESTRING (-73.5747217 45.5037107, -73.5748075 45.5036251, -73.5748385 45.5035935, -73.5752118 45.5032128, -73.5752332 45.5031909, -73.5752885 45.5031327)",,
1041940069,1,,Avenue Union,residential,True,False,152.983,,"LINESTRING (-73.5684388 45.5033819, -73.5683565 45.5033409, -73.5677953 45.5030616, -73.5669435 45.5026384, -73.5669154 45.5026248, -73.5668462 45.5025787)",,
1042770937,,,Rue Cathcart,residential,True,False,54.477999999999994,,"LINESTRING (-73.5684388 45.5033819, -73.5683782 45.5034468, -73.5681229 45.5037205, -73.5680532 45.5037905)",,
19891899,,,Rue du Square-Phillips,residential,True,False,73.63199999999999,30,"LINESTRING (-73.5680532 45.5037905, -73.5687457 45.5041227, -73.5687722 45.5041354, -73.5688329 45.5041645)",,
108603837,,,Place Phillips,residential,False,False,109.42500000000001,30,"LINESTRING (-73.5680532 45.5037905, -73.5673631 45.5034551, -73.5668994 45.5032297)",,
329384213,2,,Rue Sainte-Catherine Ouest,tertiary,True,False,52.621,40,"LINESTRING (-73.5692099 45.5037719, -73.5691554 45.5038298, -73.5688692 45.5041269, -73.5688329 45.5041645)",,
329384214,1,,Avenue Union,residential,True,False,74.12,,"LINESTRING (-73.5692099 45.5037719, -73.5691445 45.5037388, -73.568512 45.5034234, -73.5684388 45.5033819)",,
329384213,2,,Rue Sainte-Catherine Ouest,tertiary,True,False,11.861,40,"LINESTRING (-73.5688329 45.5041645, -73.5687816 45.5042175, -73.5687475 45.5042528)",,
19894751,,,Rue Cathcart,residential,False,True,175.157,,"LINESTRING (-73.5689852 45.5027795, -73.5690612 45.5026915, -73.5690789 45.502667, -73.5691322 45.5025934, -73.5691881 45.5025246, -73.5692465 45.5024653, -73.5698615 45.5018566, -73.5700984 45.501625, -73.5701269 45.5016002, -73.5701744 45.5015566, -73.5702537 45.5014813)",,
165325231,4,,Boulevard Robert-Bourassa,secondary,True,False,156.116,40,"LINESTRING (-73.5689852 45.5027795, -73.5689532 45.5026704, -73.5688926 45.5026242, -73.5682539 45.5023094, -73.5678557 45.5021004, -73.5675772 45.5019542, -73.5675379 45.5019332, -73.5674744 45.5019002)",,
165325606,2,,Boulevard Robert-Bourassa,secondary,True,False,77.12700000000001,40,"LINESTRING (-73.5689852 45.5027795, -73.5690625 45.5028163, -73.5693817 45.5029721, -73.5697152 45.5031352, -73.5697977 45.5031755)",,
551006099,,,Rue Cathcart,residential,True,False,79.383,,"LINESTRING (-73.5689852 45.5027795, -73.5689372 45.5028383, -73.5684951 45.503322, -73.5684388 45.5033819)",,
132093451,2,,Boulevard Robert-Bourassa,secondary,True,False,82.94599999999998,,"LINESTRING (-73.5716077 45.504044, -73.5716917 45.5040852, -73.5723584 45.5044121, -73.572387 45.5044261, -73.5724145 45.5044396, -73.5724798 45.5044716)",,
"[465416577, 465416575]",2,,Boulevard De Maisonneuve Ouest,tertiary,True,False,175.52400000000003,30,"LINESTRING (-73.5716077 45.504044, -73.5716367 45.5040145, -73.5716576 45.5039933, -73.5727065 45.5029269, -73.5727451 45.5028877, -73.5727994 45.5028325, -73.5728861 45.5027444)",,designated
453981163,,,Côte du Beaver Hall,tertiary,False,True,12.628,40,"LINESTRING (-73.5663404 45.5030354, -73.5664932 45.5030732)",,
"[455083987, 24221231]",2,,Côte du Beaver Hall,tertiary,False,False,127.82600000000001,40,"LINESTRING (-73.5663404 45.5030354, -73.5661942 45.5029906, -73.5661683 45.5029827, -73.565696 45.5027593, -73.5654986 45.502666, -73.5650722 45.502465, -73.5650376 45.5024487, -73.5649638 45.5024139)",,
"[546096657, 453959371, 455083973]",3,,Boulevard René-Lévesque Ouest,secondary,True,False,152.208,50,"LINESTRING (-73.5663404 45.5030354, -73.5662778 45.5031234, -73.566248 45.5031676, -73.5658844 45.5036144, -73.5654222 45.504158, -73.5654065 45.5041795, -73.5653736 45.5042242)",,
465416571,2,,Boulevard De Maisonneuve Ouest,tertiary,True,False,95.61399999999999,30,"LINESTRING (-73.5740146 45.5015978, -73.5740684 45.5015407, -73.5743532 45.5012383, -73.574615 45.5009603, -73.5746394 45.5009344, -73.5746996 45.500885)",,designated
1207019910,,,Rue Metcalfe,residential,False,False,83.51499999999999,30,"LINESTRING (-73.5740146 45.5015978, -73.5739473 45.5015648, -73.5739058 45.5015445, -73.5732936 45.5012446, -73.573237 45.5012168, -73.5731363 45.5011675)",,
465416566,,,Avenue McGill College,tertiary,True,False,170.453,30,"LINESTRING (-73.5728861 45.5027444, -73.5728269 45.5027153, -73.5727673 45.502686, -73.572269 45.5024415, -73.5720698 45.5023469, -73.5712189 45.5019308, -73.5710887 45.5018711)",,
680327781,2,,Boulevard De Maisonneuve Ouest,tertiary,True,False,70.67599999999999,30,"LINESTRING (-73.5728861 45.5027444, -73.5729376 45.502693, -73.5733141 45.5023083, -73.5733428 45.502279, -73.5733702 45.5022522, -73.5734008 45.5022211)",,designated
465416572,2,,Boulevard De Maisonneuve Ouest,tertiary,True,False,84.216,30,"LINESTRING (-73.5734008 45.5022211, -73.5734533 45.5021678, -73.5737063 45.5019148, -73.5739373 45.5016762, -73.5739588 45.5016539, -73.5740146 45.5015978)",,designated
884572435,1,,Rue Mansfield,residential,True,False,77.995,40,"LINESTRING (-73.5734008 45.5022211, -73.5734875 45.5022625, -73.574109 45.5025645, -73.5742237 45.5026203)",,
1207019910,,,Rue Metcalfe,residential,False,True,0.715,30,"LINESTRING (-73.5726784 45.5009431, -73.5726859 45.5009468)",,
1196171022,1,,Rue Sainte-Catherine Ouest,tertiary,True,False,7.826,40,"LINESTRING (-73.571672 45.501289, -73.5716596 45.5013016, -73.5716145 45.5013467)",,
1196171021,,,Rue Metcalfe,residential,True,False,9.754999999999999,30,"LINESTRING (-73.5715087 45.5003702, -73.5714772 45.5003563, -73.5714054 45.5003207)",,
"[998268056, 19895490]",1,,Rue Mansfield,residential,True,False,83.37599999999999,40,"LINESTRING (-73.5725261 45.5017894, -73.5732438 45.5021439, -73.5732845 45.502164, -73.5733385 45.5021894, -73.5734008 45.5022211)",,
1198653760,,,,unclassified,False,False,83.928,,"LINESTRING (-73.5725261 45.5017894, -73.5725698 45.501745, -73.5728082 45.5015022, -73.5730923 45.5012142, -73.5731363 45.5011675)",,
1198653760,,,,unclassified,False,True,83.92800000000001,,"LINESTRING (-73.5731363 45.5011675, -73.5730923 45.5012142, -73.5728082 45.5015022, -73.5725698 45.501745, -73.5725261 45.5017894)",,
1207019910,,,Rue Metcalfe,residential,False,False,42.83,30,"LINESTRING (-73.5731363 45.5011675, -73.5727865 45.5009961, -73.5727487 45.5009776, -73.5726859 45.5009468)",,
1207019910,,,Rue Metcalfe,residential,False,True,83.515,30,"LINESTRING (-73.5731363 45.5011675, -73.573237 45.5012168, -73.5732936 45.5012446, -73.5739058 45.5015445, -73.5739473 45.5015648, -73.5740146 45.5015978)",,
