osmid,oneway,highway,maxspeed,reversed,length,geometry,name,access,ref
489606999,False,unclassified,,True,81.12,"LINESTRING (72.8632836 32.9335687, 72.8631949 32.9333215, 72.8631328 32.9331639, 72.8629935 32.9328818)",,,
75869447,False,trunk,80,False,15.305,"LINESTRING (72.8629326 32.9330096, 72.8629935 32.9328818)",Choa-Chakwal Road,yes,
343510738,True,trunk,60,False,55.599000000000004,"LINESTRING (72.8629326 32.9330096, 72.8628677 32.9330512, 72.8626853 32.9334546)",,,
75869447,False,trunk,80,False,11.402,"LINESTRING (72.8629935 32.9328818, 72.863038 32.9327863)",Choa-Chakwal Road,yes,
75869447,False,trunk,80,True,15.305,"LINESTRING (72.8629935 32.9328818, 72.8629326 32.9330096)",Choa-Chakwal Road,yes,
489606999,False,unclassified,,False,81.12,"LINESTRING (72.8629935 32.9328818, 72.8631328 32.9331639, 72.8631949 32.9333215, 72.8632836 32.9335687)",,,
512651765,False,residential,,True,38.252,"LINESTRING (72.861823 32.9297982, 72.862132 32.9300242)",,,
512651765,False,residential,,False,38.252,"LINESTRING (72.862132 32.9300242, 72.861823 32.9297982)",,,
512651765,False,residential,,True,49.501000000000005,"LINESTRING (72.862132 32.9300242, 72.86222 32.9301347, 72.8624255 32.930395)",,,
861225736,False,residential,,True,206.453,"LINESTRING (72.862132 32.9300242, 72.8623562 32.9299754, 72.8631631 32.9298056, 72.8640551 32.9295984, 72.8642741 32.9295629)",,,
512651769,False,residential,,True,54.028,"LINESTRING (72.8646673 32.9307613, 72.8647869 32.9312367)",,,
512651770,False,residential,,False,82.516,"LINESTRING (72.8646673 32.9307613, 72.8655258 32.9305839)",,,
512651770,False,residential,,True,77.624,"LINESTRING (72.8646673 32.9307613, 72.8638597 32.9309282)",,,
512651769,False,residential,,False,54.028,"LINESTRING (72.8647869 32.9312367, 72.8646673 32.9307613)",,,
320896484,False,residential,,False,112.809,"LINESTRING (72.8647869 32.9312367, 72.8653171 32.9311831, 72.8659882 32.9311248)",,,
320896484,False,residential,,True,102.265,"LINESTRING (72.8647869 32.9312367, 72.8640913 32.9313069, 72.8636984 32.9313422)",,,
512651770,False,residential,,True,82.516,"LINESTRING (72.8655258 32.9305839, 72.8646673 32.9307613)",,,
512651770,False,residential,,False,77.624,"LINESTRING (72.8638597 32.9309282, 72.8646673 32.9307613)",,,
320893675,True,trunk,,False,109.707,"LINESTRING (72.8638597 32.9309282, 72.8640362 32.9304753, 72.8642245 32.9299903)",,,
323352250,False,residential,,False,21.919,"LINESTRING (72.8670174 32.9325105, 72.8672145 32.9324033)",,,
320896516,False,residential,,False,18.221,"LINESTRING (72.8681723 32.9329774, 72.8681223 32.9331358)",,,
320896516,False,residential,,True,46.739,"LINESTRING (72.8680354 32.9340734, 72.8680993 32.9336565)",,,
320896516,False,residential,,False,80.58699999999999,"LINESTRING (72.8680354 32.9340734, 72.8680066 32.9342612, 72.8680179 32.9347965)",,,
717332875,False,residential,,False,54.796,"LINESTRING (72.8666608 32.9324805, 72.8667268 32.9327682, 72.8667225 32.9328914, 72.8667089 32.9329671)",,,
717332876,False,residential,,False,152.829,"LINESTRING (72.8648479 32.9315035, 72.8639794 32.931878, 72.8637158 32.9319375, 72.8633492 32.9320446)",,,
717332877,False,residential,,True,33.138999999999996,"LINESTRING (72.8670918 32.9344618, 72.867085 32.934632, 72.8670817 32.9347597)",,,
717332878,False,residential,,True,30.439999999999998,"LINESTRING (72.8668282 32.934598, 72.8669938 32.934737, 72.8670817 32.9347597)",,,
717332877,False,residential,,False,33.138999999999996,"LINESTRING (72.8670817 32.9347597, 72.867085 32.934632, 72.8670918 32.9344618)",,,
717332878,False,residential,,False,30.439999999999998,"LINESTRING (72.8670817 32.9347597, 72.8669938 32.934737, 72.8668282 32.934598)",,,
717332878,False,residential,,True,88.176,"LINESTRING (72.8670817 32.9347597, 72.8674601 32.9347767, 72.8676528 32.9347568, 72.8678758 32.9347597, 72.8680179 32.9347965)",,,
320896516,False,residential,,False,23.343,"LINESTRING (72.8680179 32.9347965, 72.8680223 32.9350064)",,,
320896516,False,residential,,True,80.58699999999999,"LINESTRING (72.8680179 32.9347965, 72.8680066 32.9342612, 72.8680354 32.9340734)",,,
717332878,False,residential,,False,88.176,"LINESTRING (72.8680179 32.9347965, 72.8678758 32.9347597, 72.8676528 32.9347568, 72.8674601 32.9347767, 72.8670817 32.9347597)",,,
730321599,False,residential,,True,77.678,"LINESTRING (72.8606135 32.929884, 72.8605966 32.9299719, 72.8605899 32.9301733, 72.8604937 32.9305733)",,,
747446651,False,unclassified,,True,77.982,"LINESTRING (72.8672826 32.9367566, 72.8675938 32.9366125, 72.8679672 32.9363591)",,,
199696684,False,secondary,60,True,42.768,"LINESTRING (72.8679672 32.9363591, 72.8677353 32.9361849, 72.8676162 32.9361125)",Pinwal Road,,
747446651,False,unclassified,,False,77.982,"LINESTRING (72.8679672 32.9363591, 72.8675938 32.9366125, 72.8672826 32.9367566)",,,
861225744,False,residential,,True,191.92299999999997,"LINESTRING (72.8626547 32.9294202, 72.8632697 32.9292344, 72.8637074 32.9290898, 72.8643359 32.9288728, 72.8644508 32.9288443, 72.8645796 32.9288166)",,,
198924493,True,trunk,60,False,45.037,"LINESTRING (72.8625112 32.9328683, 72.8629935 32.9328818)",تلا گنگ – چکوال سڑک‎,,N-130
938423279,True,trunk_link,,False,74.72,"LINESTRING (72.8625112 32.9328683, 72.8625678 32.9328928, 72.862606 32.9329135, 72.8626344 32.9329336, 72.8626618 32.9329581, 72.8626791 32.9329772, 72.8626964 32.9330007, 72.8627157 32.9330359, 72.8627267 32.9330651, 72.8627356 32.933109, 72.8627368 32.9331379, 72.8627363 32.9331885, 72.8627363 32.9332313, 72.8627282 32.9332893, 72.8627229 32.9333241, 72.8626853 32.9334546)",,,
