osmid,name,highway,maxspeed,oneway,reversed,length,lanes,access,junction,geometry,bridge
"[365454032, 572127268, 572127269]",,residential,,False,False,114.889,,,,"LINESTRING (74.5442116 32.4965763, 74.5442296 32.4962998, 74.544109 32.4962809, 74.544082 32.4958459, 74.5439831 32.4956453)",
"[364074098, 572127270, 572127271]",,residential,,False,True,147.167,,,,"LINESTRING (74.5442116 32.4965763, 74.5442774 32.4970477, 74.5445349 32.497093, 74.5446012 32.4977175)",
305206749,ریلوے روڈ,secondary,50,False,False,40.376,4,permissive,,"LINESTRING (74.5408113 32.4977774, 74.5404067 32.4976533)",
305206749,ریلوے روڈ,secondary,50,False,True,72.511,4,permissive,,"LINESTRING (74.5408113 32.4977774, 74.5414368 32.4979605, 74.5415423 32.4979898)",
364074099,,residential,,False,False,176.523,,,,"LINESTRING (74.5408113 32.4977774, 74.5408925 32.4975228, 74.5409246 32.4969889, 74.5408978 32.4967084, 74.5409205 32.4962009)",
363907096,,residential,,False,True,51.247,,,,"LINESTRING (74.5409205 32.4962009, 74.5403753 32.49617)",
363907096,,residential,,False,False,60.605000000000004,,,,"LINESTRING (74.5409205 32.4962009, 74.541279 32.496222, 74.5415079 32.4963678)",
364074099,,residential,,False,True,176.52300000000002,,,,"LINESTRING (74.5409205 32.4962009, 74.5408978 32.4967084, 74.5409246 32.4969889, 74.5408925 32.4975228, 74.5408113 32.4977774)",
232478150,,tertiary,,False,True,9.237,,,,"LINESTRING (74.5404194 32.495131, 74.5405168 32.4951433)",
232478150,,tertiary,,False,False,112.726,,,,"LINESTRING (74.5404194 32.495131, 74.5397999 32.4950599, 74.539227 32.4950039)",
364074100,Bano Bazaar,residential,,False,False,205.47899999999998,,,,"LINESTRING (74.5404194 32.495131, 74.5404768 32.493781, 74.5404741 32.4936714, 74.5404687 32.4935786, 74.5404527 32.4935288, 74.5403722 32.4934519, 74.5402601 32.4933482)",
241159861,Trunk Bazaar,residential,,False,False,39.286,,,,"LINESTRING (74.5402601 32.4933482, 74.5403504 32.4931906, 74.5404424 32.4930301)",
241159861,Trunk Bazaar,residential,,False,True,208.19,,,,"LINESTRING (74.5402601 32.4933482, 74.5401124 32.493557, 74.5394458 32.4945938, 74.539227 32.4950039)",
364074100,Bano Bazaar,residential,,False,True,205.47899999999998,,,,"LINESTRING (74.5402601 32.4933482, 74.5403722 32.4934519, 74.5404527 32.4935288, 74.5404687 32.4935786, 74.5404741 32.4936714, 74.5404768 32.493781, 74.5404194 32.495131)",
166350111,Ghalla Mandi Road,secondary,60,False,False,105.16399999999999,,,,"LINESTRING (74.5376198 32.4912877, 74.5376389 32.4913757, 74.5376926 32.4922308)",
166350111,Ghalla Mandi Road,secondary,60,False,True,142.797,,,,"LINESTRING (74.5376198 32.4912877, 74.537494 32.4907097, 74.5372339 32.4902717, 74.5371096 32.4900936)",
"[365451650, 364283675]",,residential,,False,"[False, True]",85.602,,,,"LINESTRING (74.5376198 32.4912877, 74.5379465 32.491246, 74.538326 32.4911044, 74.5384812 32.4910517)",
365469148,,living_street,,False,False,32.429,,,,"LINESTRING (74.537216 32.4967826, 74.5371883 32.4964919)",
241159857,Mahajra Road,tertiary,,False,False,8.199,,,,"LINESTRING (74.543426 32.4976733, 74.5434234 32.4975996)",
364321584,,residential,,False,False,85.732,,,,"LINESTRING (74.543426 32.4976733, 74.5443374 32.4976136)",
364321584,,residential,,False,True,85.732,,,,"LINESTRING (74.5443374 32.4976136, 74.543426 32.4976733)",
"[364074098, 572127270, 572127271]",,residential,,False,False,147.167,,,,"LINESTRING (74.5446012 32.4977175, 74.5445349 32.497093, 74.5442774 32.4970477, 74.5442116 32.4965763)",
364321586,,residential,,False,False,84.644,,,,"LINESTRING (74.5446012 32.4977175, 74.5453009 32.4976651, 74.5454966 32.4976299)",
365500117,Manda Road,tertiary,,False,False,122.155,,,,"LINESTRING (74.5454966 32.4976299, 74.545064 32.4965937)",
365500117,Manda Road,tertiary,,False,True,35.553,,,,"LINESTRING (74.5454966 32.4976299, 74.5456173 32.497933)",
364321586,,residential,,False,True,84.644,,,,"LINESTRING (74.5454966 32.4976299, 74.5453009 32.4976651, 74.5446012 32.4977175)",
"[365454032, 572127268, 572127269]",,residential,,False,True,114.88900000000001,,,,"LINESTRING (74.5439831 32.4956453, 74.544082 32.4958459, 74.544109 32.4962809, 74.5442296 32.4962998, 74.5442116 32.4965763)",
232478150,,tertiary,,False,False,119.746,,,,"LINESTRING (74.5445532 32.4949406, 74.5433038 32.4951625)",
365500117,Manda Road,tertiary,,False,True,190.45,,,,"LINESTRING (74.5445532 32.4949406, 74.5445697 32.4951502, 74.5448403 32.4959832, 74.545064 32.4965937)",
365514085,Raja Bazar,tertiary,,False,False,194.335,,,,"LINESTRING (74.5445532 32.4949406, 74.5445371 32.4943927, 74.5444164 32.4931974)",
319921042,,unclassified,,False,True,85.453,,,,"LINESTRING (74.5380976 32.4965351, 74.5375317 32.496497, 74.5371883 32.4964919)",
"[365514056, 1030594145, 1030594144]",Kachehry Road,secondary,50,True,False,143.376,"['2', '3']",permissive,,"LINESTRING (74.5380976 32.4965351, 74.537678 32.4974718, 74.537661 32.4975097, 74.5376341 32.4975698, 74.5375911 32.4977495)",yes
803103750,سرکلر روڈ,primary,,False,False,19.129,,,,"LINESTRING (74.5361831 32.4891787, 74.5363314 32.4890606)",
166350111,Ghalla Mandi Road,secondary,60,False,False,50.919999999999995,,,,"LINESTRING (74.5361831 32.4891787, 74.5361903 32.4892152, 74.5365394 32.489516)",
305211214,Jandar Bazaar,tertiary,,False,True,254.181,,,,"LINESTRING (74.5396098 32.489489, 74.5382937 32.4896608, 74.5379188 32.4897097, 74.537551 32.4897577, 74.537429 32.4897736, 74.5369316 32.4898385)",
365500122,Budhi Bazar,tertiary,,False,True,176.431,,,,"LINESTRING (74.5396098 32.489489, 74.5401282 32.4900594, 74.5402768 32.490223, 74.5406509 32.4908048)",
365527478,Jandar Bazar,tertiary,,False,False,190.339,,,,"LINESTRING (74.5396098 32.489489, 74.5401717 32.4896553, 74.5405153 32.4897722, 74.5406881 32.4897762, 74.5410876 32.489716, 74.5415639 32.4896402)",
305206740,,tertiary,,False,True,61.468,,,,"LINESTRING (74.5439524 32.4898277, 74.5439418 32.4900715, 74.543912 32.4903793)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,False,144.053,,,,"LINESTRING (74.5439524 32.4898277, 74.5444494 32.4897535, 74.5454677 32.4896166)",
365527479,Abdullah Shah Qadri Road,tertiary,,False,True,110.60300000000001,,,,"LINESTRING (74.5439524 32.4898277, 74.5438904 32.4898301, 74.5437924 32.4898301, 74.543587 32.4898179, 74.5434222 32.4898002, 74.5430197 32.4897512, 74.5427836 32.4897127)",
365451650,,residential,,False,False,146.24599999999998,,,,"LINESTRING (74.5384812 32.4910517, 74.5386803 32.4909841, 74.5390642 32.4908536, 74.5396781 32.4907816, 74.5399873 32.4907538)",
"[365451650, 364283675]",,residential,,False,"[False, True]",85.602,,,,"LINESTRING (74.5384812 32.4910517, 74.538326 32.4911044, 74.5379465 32.491246, 74.5376198 32.4912877)",
"[368135051, 365451652]",,residential,,False,"[False, True]",223.32600000000002,,,,"LINESTRING (74.5384812 32.4910517, 74.5385726 32.4912352, 74.5389382 32.4911348, 74.5392228 32.4911005, 74.5396828 32.491041, 74.5400603 32.4909489, 74.5406509 32.4908048)",
241159859,,residential,,True,False,90.6,,,,"LINESTRING (74.5383114 32.4961944, 74.5390149 32.495636)",
643293178,,secondary,50,True,False,12.947,2,permissive,roundabout,"LINESTRING (74.5383114 32.4961944, 74.5382654 32.4961946, 74.538222 32.4962075, 74.5381861 32.4962318)",
803103750,سرکلر روڈ,primary,,False,True,19.129,,,,"LINESTRING (74.5363314 32.4890606, 74.5361831 32.4891787)",
241159861,Trunk Bazaar,residential,,False,True,39.286,,,,"LINESTRING (74.5404424 32.4930301, 74.5403504 32.4931906, 74.5402601 32.4933482)",
902243607,,living_street,,False,False,47.412,,,,"LINESTRING (74.5404424 32.4930301, 74.5404005 32.4930154, 74.5403836 32.4927783, 74.5403654 32.4926285)",
902243608,Bazaar Shaheedan,residential,,False,False,244.948,,,,"LINESTRING (74.5404424 32.4930301, 74.5404986 32.4929597, 74.5405707 32.4928999, 74.5406699 32.4928682, 74.5412137 32.4927452, 74.5416032 32.4927142, 74.5423037 32.4928284, 74.5429272 32.492935)",
305198909,Main Bazar,tertiary,,False,False,87.825,,,,"LINESTRING (74.5403654 32.4926285, 74.5404368 32.4926192, 74.5411395 32.4924427, 74.5412342 32.4923664)",
305198909,Main Bazar,tertiary,,False,True,259.47900000000004,,,,"LINESTRING (74.5403654 32.4926285, 74.5401578 32.4926554, 74.5395865 32.4926667, 74.5393478 32.4926192, 74.5390608 32.4925061, 74.5389979 32.492471, 74.5388704 32.4923997, 74.5384663 32.492341, 74.5376926 32.4922308)",
902243607,,living_street,,False,True,47.412,,,,"LINESTRING (74.5403654 32.4926285, 74.5403836 32.4927783, 74.5404005 32.4930154, 74.5404424 32.4930301)",
