osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,lanes,name
983678970,,residential,,False,False,38.614,"LINESTRING (68.0030055 26.6621941, 68.0032065 26.6624913)",,
776067174,,residential,,False,False,80.595,"LINESTRING (68.0030055 26.6621941, 68.0033916 26.6619232, 68.0035579 26.6616787)",,
776067174,,residential,,False,True,80.56,"LINESTRING (68.0030055 26.6621941, 68.0027425 26.6623786, 68.0023122 26.6625612)",,
983678971,,residential,,False,True,139.716,"LINESTRING (68.0030671 26.6636107, 68.0028713 26.6634429, 68.002705 26.6632128, 68.0023122 26.6625612)",,
983678971,,residential,,False,True,66.386,"LINESTRING (68.0023122 26.6625612, 68.0020773 26.6620023)",,
776067174,,residential,,False,False,80.56,"LINESTRING (68.0023122 26.6625612, 68.0027425 26.6623786, 68.0030055 26.6621941)",,
776067174,,residential,,False,True,89.114,"LINESTRING (68.0023122 26.6625612, 68.0018949 26.6627382, 68.0014763 26.6628435)",,
983678971,,residential,,False,False,139.716,"LINESTRING (68.0023122 26.6625612, 68.002705 26.6632128, 68.0028713 26.6634429, 68.0030671 26.6636107)",,
1063395341,,residential,,False,False,29.085,"LINESTRING (67.9975927 26.6606566, 67.9978395 26.6606518, 67.9978824 26.6606374)",,
1063395341,,residential,,False,False,27.53,"LINESTRING (67.9978824 26.6606374, 67.9981586 26.6606566)",,
1063395348,,residential,,False,False,103.423,"LINESTRING (67.9978824 26.6606374, 67.9978824 26.6597073)",,
1063395341,,residential,,False,True,29.085,"LINESTRING (67.9978824 26.6606374, 67.9978395 26.6606518, 67.9975927 26.6606566)",,
776067179,,tertiary,,False,False,172.206,"LINESTRING (67.9981586 26.6606566, 67.9977399 26.6621594)",,
1063395341,,residential,,False,True,27.53,"LINESTRING (67.9981586 26.6606566, 67.9978824 26.6606374)",,
776067179,,tertiary,,False,True,142.954,"LINESTRING (67.9981586 26.6606566, 67.9982359 26.6603792, 67.9985103 26.65941)",,
1063395347,,residential,,False,False,94.912,"LINESTRING (67.9975552 26.65941, 67.9985103 26.65941)",,
1063395347,,residential,,False,True,94.912,"LINESTRING (67.9985103 26.65941, 67.9975552 26.65941)",,
776067179,,tertiary,,False,False,142.954,"LINESTRING (67.9985103 26.65941, 67.9982359 26.6603792, 67.9981586 26.6606566)",,
1063395348,,residential,,False,True,103.423,"LINESTRING (67.9978824 26.6597073, 67.9978824 26.6606374)",,
