osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,junction,lanes
373291115,False,خاکه لیوه ۳,residential,True,90.21600000000001,"LINESTRING (46.2106746 36.5190006, 46.210585 36.5184659, 46.2105721 36.5184482, 46.2105502 36.5184353, 46.2105045 36.5184306, 46.2102707 36.5184722)",30,,,
708062490,False,خاکه لیوه ۴,residential,True,38.988,"LINESTRING (46.2106746 36.5190006, 46.2110193 36.5189533, 46.2111025 36.518934)",30,,,
629207130,True,شهید بهشتی,secondary,False,45.013,"LINESTRING (46.2100923 36.5189934, 46.2100965 36.5193982)",,,,
708062490,False,خاکه لیوه ۴,residential,True,29.127,"LINESTRING (46.2100923 36.5189934, 46.2104181 36.5190011)",30,,,
708062492,False,گه لاویژ ۷,residential,False,28.259,"LINESTRING (46.2131811 36.5171675, 46.2128879 36.5172627)",,,,
708062492,False,گه لاویژ ۷,residential,True,26.779,"LINESTRING (46.2131811 36.5171675, 46.2134611 36.5170817)",,,,
373279244,False,حمام مرمر,residential,False,78.596,"LINESTRING (46.2060413 36.523328, 46.206918 36.523271)",30,,,
373279244,False,حمام مرمر,residential,True,6.409,"LINESTRING (46.2060413 36.523328, 46.2059696 36.5233293)",30,,,
373279245,False,شهید همت,residential,False,26.861,"LINESTRING (46.2060413 36.523328, 46.2059567 36.5235598)",,,,
373279245,False,شهید همت,residential,False,62.072,"LINESTRING (46.2059567 36.5235598, 46.2057845 36.5241006)",,,,
373279245,False,شهید همت,residential,True,26.861,"LINESTRING (46.2059567 36.5235598, 46.2060413 36.523328)",,,,
628489135,False,کاوه,residential,False,84.709,"LINESTRING (46.2059567 36.5235598, 46.2069019 36.5236181)",,,,
373279245,False,شهید همت,residential,True,62.072,"LINESTRING (46.2057845 36.5241006, 46.2059567 36.5235598)",,,,
373291109,False,خاکه لیوه ۵,residential,False,50.019,"LINESTRING (46.2100965 36.5193982, 46.2106559 36.5194138)",30,,,
629207130,True,شهید بهشتی,secondary,False,28.634,"LINESTRING (46.2100965 36.5193982, 46.2100546 36.5196535)",,,,
373291109,False,خاکه لیوه ۵,residential,True,39.622,"LINESTRING (46.2110989 36.5193989, 46.2106559 36.5194138)",30,,,
373291117,False,هه وار ۴,residential,False,11.214,"LINESTRING (46.2110989 36.5193989, 46.2110637 36.5194957)",30,,,
629207126,False,گه لاویژ ۸,residential,False,28.173000000000002,"LINESTRING (46.2110989 36.5193989, 46.2112181 36.5193328, 46.2113373 36.5192349)",30,,,
373291121,False,,residential,False,53.816,"LINESTRING (46.2125693 36.5184022, 46.2127783 36.5188561)",30,,,
373291121,False,,residential,True,25.448,"LINESTRING (46.2125693 36.5184022, 46.2124437 36.5181968)",30,,,
629207126,False,گه لاویژ ۸,residential,False,52.662,"LINESTRING (46.2125693 36.5184022, 46.213094 36.5181866)",30,,,
629207126,False,گه لاویژ ۸,residential,True,49.010999999999996,"LINESTRING (46.2125693 36.5184022, 46.2122467 36.518589, 46.2121336 36.5186692)",30,,,
629207126,False,گه لاویژ ۸,residential,True,94.482,"LINESTRING (46.2144417 36.5176354, 46.2135027 36.5180259)",30,,,
199212597,True,بلوار جمهوری اسلامی - کمربندی,primary,False,44.189,"LINESTRING (46.2145259 36.518027, 46.2144417 36.5176354)",,21,,
373291111,False,گه لاویژ ۹,residential,False,61.526,"LINESTRING (46.2145259 36.518027, 46.2139073 36.5182699)",30,,,
373291111,False,گه لاویژ ۹,residential,False,43.166,"LINESTRING (46.2131423 36.5186009, 46.2127783 36.5188561)",30,,,
373291111,False,گه لاویژ ۹,residential,True,16.106,"LINESTRING (46.2131423 36.5186009, 46.2132984 36.5185285)",30,,,
373291112,False,,residential,False,104.556,"LINESTRING (46.2131423 36.5186009, 46.2133405 36.5195276)",30,,,
373291111,False,گه لاویژ ۹,residential,True,37.543,"LINESTRING (46.2122047 36.5192424, 46.2125167 36.5190163)",30,,,
373291120,False,,residential,False,66.396,"LINESTRING (46.2122047 36.5192424, 46.2126528 36.5197187)",30,,,
373291120,False,,residential,True,52.075,"LINESTRING (46.2122047 36.5192424, 46.2118438 36.5188747)",30,,,
373291112,False,,residential,False,66.636,"LINESTRING (46.2133405 36.5195276, 46.2134838 36.5201157)",30,,,
373291112,False,,residential,True,104.556,"LINESTRING (46.2133405 36.5195276, 46.2131423 36.5186009)",30,,,
629207127,False,گه لاویژ ۱۰,residential,False,35.664,"LINESTRING (46.2133405 36.5195276, 46.2137256 36.5194434)",30,,,
629207127,False,گه لاویژ ۱۰,residential,True,32.308,"LINESTRING (46.2133405 36.5195276, 46.212989 36.5195956)",30,,,
373291112,False,,residential,True,66.636,"LINESTRING (46.2134838 36.5201157, 46.2133405 36.5195276)",30,,,
373291113,False,گه لاویژ ۱۱,residential,False,17.594,"LINESTRING (46.2134838 36.5201157, 46.2132955 36.5201619)",30,,,
373291113,False,گه لاویژ ۱۱,residential,True,35.437,"LINESTRING (46.2134838 36.5201157, 46.2138634 36.5200235)",30,,,
373291114,False,خاکه لیوه ۶,residential,False,35.031,"LINESTRING (46.2106372 36.5197289, 46.2110268 36.5197638)",30,,,
764358262,False,سیروان,residential,False,47.11,"LINESTRING (46.2106372 36.5197289, 46.2106054 36.5201518)",30,,,
764358262,False,سیروان,residential,True,35.077,"LINESTRING (46.2106372 36.5197289, 46.2106559 36.5194138)",30,,,
373291114,False,خاکه لیوه ۶,residential,True,52.865,"LINESTRING (46.2106372 36.5197289, 46.2102704 36.5196979, 46.2100546 36.5196535)",30,,,
373291114,False,خاکه لیوه ۶,residential,False,32.007,"LINESTRING (46.2123086 36.5197983, 46.2126528 36.5197187)",30,,,
373291114,False,خاکه لیوه ۶,residential,True,49.055,"LINESTRING (46.2123086 36.5197983, 46.2117598 36.5197882)",30,,,
373291119,False,,residential,False,37.367,"LINESTRING (46.2123086 36.5197983, 46.2124227 36.5201216)",30,,,
373291119,False,,residential,True,103.518,"LINESTRING (46.2123086 36.5197983, 46.2116373 36.5190396)",30,,,
373291114,False,خاکه لیوه ۶,residential,True,32.007,"LINESTRING (46.2126528 36.5197187, 46.2123086 36.5197983)",30,,,
373291120,False,,residential,True,66.396,"LINESTRING (46.2126528 36.5197187, 46.2122047 36.5192424)",30,,,
629207128,False,,residential,False,44.446,"LINESTRING (46.2126528 36.5197187, 46.2129692 36.5200271)",30,,,
629207127,False,گه لاویژ ۱۰,residential,False,33.858000000000004,"LINESTRING (46.2126528 36.5197187, 46.2126991 36.5196731, 46.2127984 36.5196429, 46.212989 36.5195956)",30,,,
199212597,True,بلوار جمهوری اسلامی - کمربندی,primary,False,125.524,"LINESTRING (46.2147869 36.5191362, 46.2145259 36.518027)",,21,,
629207127,False,گه لاویژ ۱۰,residential,True,63.793,"LINESTRING (46.2147869 36.5191362, 46.2141216 36.5193442)",30,,,
373291109,False,خاکه لیوه ۵,residential,False,39.622,"LINESTRING (46.2106559 36.5194138, 46.2110989 36.5193989)",30,,,
373291109,False,خاکه لیوه ۵,residential,True,50.019,"LINESTRING (46.2106559 36.5194138, 46.2100965 36.5193982)",30,,,
764358262,False,سیروان,residential,False,35.077,"LINESTRING (46.2106559 36.5194138, 46.2106372 36.5197289)",30,,,
764358262,False,سیروان,residential,True,45.976,"LINESTRING (46.2106559 36.5194138, 46.2106746 36.5190006)",30,,,
199212619,True,سید قطب,residential,False,26.391,"LINESTRING (46.2106091 36.5206236, 46.2109025 36.5206507)",30,,,
373291116,False,خاکه لیوه ۸,residential,True,97.456,"LINESTRING (46.2106091 36.5206236, 46.2097115 36.5201258)",30,,,
398965904,False,هه وار ۱,residential,True,35.298,"LINESTRING (46.2106091 36.5206236, 46.2105861 36.5209405)",30,,,
764358262,False,سیروان,residential,True,52.507000000000005,"LINESTRING (46.2106091 36.5206236, 46.2105971 36.5202275, 46.2106054 36.5201518)",30,,,
373291116,False,خاکه لیوه ۸,residential,False,97.456,"LINESTRING (46.2097115 36.5201258, 46.2106091 36.5206236)",30,,,
629207130,True,شهید بهشتی,secondary,False,60.273,"LINESTRING (46.2097115 36.5201258, 46.2093379 36.5205771)",,,,
373291114,False,خاکه لیوه ۶,residential,False,28.149,"LINESTRING (46.2110268 36.5197638, 46.2113416 36.5197729)",30,,,
373291114,False,خاکه لیوه ۶,residential,True,35.031,"LINESTRING (46.2110268 36.5197638, 46.2106372 36.5197289)",30,,,
373291117,False,هه وار ۴,residential,False,54.548,"LINESTRING (46.2110268 36.5197638, 46.2109683 36.5202521)",30,,,
373291117,False,هه وار ۴,residential,True,30.244999999999997,"LINESTRING (46.2110268 36.5197638, 46.2110299 36.5195888, 46.2110637 36.5194957)",30,,,
199212619,True,سید قطب,residential,False,49.012,"LINESTRING (46.2109025 36.5206507, 46.2114509 36.5206436)",30,,,
373291117,False,هه وار ۴,residential,True,44.711,"LINESTRING (46.2109025 36.5206507, 46.2109683 36.5202521)",30,,,
373291117,False,هه وار ۴,residential,False,44.711,"LINESTRING (46.2109683 36.5202521, 46.2109025 36.5206507)",30,,,
373291117,False,هه وار ۴,residential,True,54.548,"LINESTRING (46.2109683 36.5202521, 46.2110268 36.5197638)",30,,,
373291118,False,هه وار ۶,residential,False,41.287,"LINESTRING (46.2109683 36.5202521, 46.2114303 36.5202482)",30,,,
373291118,False,هه وار ۶,residential,True,49.954,"LINESTRING (46.2129692 36.5200271, 46.2124227 36.5201216)",30,,,
629207128,False,,residential,False,24.013,"LINESTRING (46.2129692 36.5200271, 46.2131228 36.5202043)",30,,,
629207128,False,,residential,True,44.446,"LINESTRING (46.2129692 36.5200271, 46.2126528 36.5197187)",30,,,
373291119,False,,residential,False,103.518,"LINESTRING (46.2116373 36.5190396, 46.2123086 36.5197983)",30,,,
373291119,False,,residential,True,27.466,"LINESTRING (46.2116373 36.5190396, 46.2114651 36.518835)",30,,,
629207126,False,گه لاویژ ۸,residential,False,26.014,"LINESTRING (46.2116373 36.5190396, 46.2118438 36.5188747)",30,,,
629207126,False,گه لاویژ ۸,residential,True,34.501,"LINESTRING (46.2116373 36.5190396, 46.2113373 36.5192349)",30,,,
373291118,False,هه وار ۶,residential,False,49.954,"LINESTRING (46.2124227 36.5201216, 46.2129692 36.5200271)",30,,,
373291118,False,هه وار ۶,residential,True,58.212,"LINESTRING (46.2124227 36.5201216, 46.2117767 36.520189)",30,,,
373291119,False,,residential,False,27.222,"LINESTRING (46.2124227 36.5201216, 46.212479 36.5203622)",30,,,
373291119,False,,residential,True,37.367,"LINESTRING (46.2124227 36.5201216, 46.2123086 36.5197983)",30,,,
373291113,False,گه لاویژ ۱۱,residential,True,41.104,"LINESTRING (46.212479 36.5203622, 46.2129186 36.5202534)",30,,,
373291119,False,,residential,True,27.222,"LINESTRING (46.212479 36.5203622, 46.2124227 36.5201216)",30,,,
571464381,False,شاهین ۵,residential,True,65.101,"LINESTRING (46.212479 36.5203622, 46.2126576 36.5209298)",,,,
373291113,False,گه لاویژ ۱۱,residential,False,97.08200000000001,"LINESTRING (46.212479 36.5203622, 46.2116182 36.5206058, 46.2114509 36.5206436)",30,,,
373291120,False,,residential,False,52.075,"LINESTRING (46.2118438 36.5188747, 46.2122047 36.5192424)",30,,,
373291120,False,,residential,True,22.484,"LINESTRING (46.2118438 36.5188747, 46.2116759 36.5187241)",30,,,
629207126,False,گه لاویژ ۸,residential,False,34.537,"LINESTRING (46.2118438 36.5188747, 46.2121336 36.5186692)",30,,,
629207126,False,گه لاویژ ۸,residential,True,26.014,"LINESTRING (46.2118438 36.5188747, 46.2116373 36.5190396)",30,,,
373291113,False,گه لاویژ ۱۱,residential,False,19.047,"LINESTRING (46.2131228 36.5202043, 46.2129186 36.5202534)",30,,,
373291113,False,گه لاویژ ۱۱,residential,True,16.137,"LINESTRING (46.2131228 36.5202043, 46.2132955 36.5201619)",30,,,
629207128,False,,residential,True,24.013,"LINESTRING (46.2131228 36.5202043, 46.2129692 36.5200271)",30,,,
373291111,False,گه لاویژ ۹,residential,False,29.391,"LINESTRING (46.2127783 36.5188561, 46.2125167 36.5190163)",30,,,
373291111,False,گه لاویژ ۹,residential,True,43.166,"LINESTRING (46.2127783 36.5188561, 46.2131423 36.5186009)",30,,,
373291121,False,,residential,True,53.816,"LINESTRING (46.2127783 36.5188561, 46.2125693 36.5184022)",30,,,
373291121,False,,residential,False,84.539,"LINESTRING (46.2127783 36.5188561, 46.2127976 36.5188812, 46.212989 36.5195956)",30,,,
629207127,False,گه لاویژ ۱۰,residential,False,32.308,"LINESTRING (46.212989 36.5195956, 46.2133405 36.5195276)",30,,,
373291121,False,,residential,True,84.539,"LINESTRING (46.212989 36.5195956, 46.2127976 36.5188812, 46.2127783 36.5188561)",30,,,
629207127,False,گه لاویژ ۱۰,residential,True,33.858,"LINESTRING (46.212989 36.5195956, 46.2127984 36.5196429, 46.2126991 36.5196731, 46.2126528 36.5197187)",30,,,
373291122,False,,residential,False,40.375,"LINESTRING (46.2135027 36.5180259, 46.2136665 36.5183643)",30,,,
373291122,False,,residential,True,18.159,"LINESTRING (46.2135027 36.5180259, 46.213416 36.5178782)",30,,,
629207126,False,گه لاویژ ۸,residential,False,94.482,"LINESTRING (46.2135027 36.5180259, 46.2144417 36.5176354)",30,,,
629207126,False,گه لاویژ ۸,residential,True,40.66,"LINESTRING (46.2135027 36.5180259, 46.213094 36.5181866)",30,,,
373291111,False,گه لاویژ ۹,residential,False,13.749,"LINESTRING (46.2136665 36.5183643, 46.2135299 36.5184212)",30,,,
373291111,False,گه لاویژ ۹,residential,True,23.942,"LINESTRING (46.2136665 36.5183643, 46.2139073 36.5182699)",30,,,
373291122,False,,residential,True,40.375,"LINESTRING (46.2136665 36.5183643, 46.2135027 36.5180259)",30,,,
373291111,False,گه لاویژ ۹,residential,False,23.882,"LINESTRING (46.2135299 36.5184212, 46.2132984 36.5185285)",30,,,
373291111,False,گه لاویژ ۹,residential,True,13.749,"LINESTRING (46.2135299 36.5184212, 46.2136665 36.5183643)",30,,,
373291123,False,شاهین ۲,residential,False,115.001,"LINESTRING (46.2135299 36.5184212, 46.2137256 36.5194434)",30,,,
373291123,False,شاهین ۲,residential,False,65.669,"LINESTRING (46.2137256 36.5194434, 46.2138634 36.5200235)",30,,,
373291123,False,شاهین ۲,residential,True,115.001,"LINESTRING (46.2137256 36.5194434, 46.2135299 36.5184212)",30,,,
629207127,False,گه لاویژ ۱۰,residential,False,37.067,"LINESTRING (46.2137256 36.5194434, 46.2141216 36.5193442)",30,,,
629207127,False,گه لاویژ ۱۰,residential,True,35.664,"LINESTRING (46.2137256 36.5194434, 46.2133405 36.5195276)",30,,,
373291113,False,گه لاویژ ۱۱,residential,False,35.437,"LINESTRING (46.2138634 36.5200235, 46.2134838 36.5201157)",30,,,
373291113,False,گه لاویژ ۱۱,residential,True,36.001,"LINESTRING (46.2138634 36.5200235, 46.2142529 36.5199408)",30,,,
373291123,False,شاهین ۲,residential,False,68.333,"LINESTRING (46.2138634 36.5200235, 46.2140401 36.5206214)",30,,,
373291123,False,شاهین ۲,residential,True,65.669,"LINESTRING (46.2138634 36.5200235, 46.2137256 36.5194434)",30,,,
373291123,False,شاهین ۲,residential,True,68.333,"LINESTRING (46.2140401 36.5206214, 46.2138634 36.5200235)",30,,,
629898647,False,ره زبه ر ۱۴,residential,False,37.912,"LINESTRING (46.2140401 36.5206214, 46.2141241 36.5209556)",,,,
886385594,False,مولوی شرقی,secondary,False,52.169,"LINESTRING (46.2140401 36.5206214, 46.2134774 36.5207464)",,,,
886385594,False,مولوی شرقی,secondary,True,36.282,"LINESTRING (46.2140401 36.5206214, 46.21443 36.5205304)",,,,
373291111,False,گه لاویژ ۹,residential,False,23.942,"LINESTRING (46.2139073 36.5182699, 46.2136665 36.5183643)",30,,,
373291111,False,گه لاویژ ۹,residential,True,61.526,"LINESTRING (46.2139073 36.5182699, 46.2145259 36.518027)",30,,,
373291124,False,شاهین ۱,residential,False,120.982,"LINESTRING (46.2139073 36.5182699, 46.2141216 36.5193442)",30,,,
373291124,False,شاهین ۱,residential,False,67.369,"LINESTRING (46.2141216 36.5193442, 46.2142529 36.5199408)",30,,,
373291124,False,شاهین ۱,residential,True,120.982,"LINESTRING (46.2141216 36.5193442, 46.2139073 36.5182699)",30,,,
629207127,False,گه لاویژ ۱۰,residential,False,63.793,"LINESTRING (46.2141216 36.5193442, 46.2147869 36.5191362)",30,,,
629207127,False,گه لاویژ ۱۰,residential,True,37.067,"LINESTRING (46.2141216 36.5193442, 46.2137256 36.5194434)",30,,,
373291113,False,گه لاویژ ۱۱,residential,False,36.001,"LINESTRING (46.2142529 36.5199408, 46.2138634 36.5200235)",30,,,
373291113,False,گه لاویژ ۱۱,residential,True,61.177,"LINESTRING (46.2142529 36.5199408, 46.2149054 36.5197743)",30,,,
373291124,False,شاهین ۱,residential,False,67.444,"LINESTRING (46.2142529 36.5199408, 46.21443 36.5205304)",30,,,
373291124,False,شاهین ۱,residential,True,67.369,"LINESTRING (46.2142529 36.5199408, 46.2141216 36.5193442)",30,,,
373291125,False,کاظمی,residential,False,37.101,"LINESTRING (46.2058833 36.5192937, 46.2061296 36.519339, 46.2062816 36.5193852)",30,,,
380377836,True,انقلاب,secondary,False,8.907,"LINESTRING (46.2071502 36.5194731, 46.2071515 36.519393)",,,,
373291125,False,کاظمی,residential,True,33.271,"LINESTRING (46.2071502 36.5194731, 46.2070772 36.5194762, 46.2067784 36.5194887)",30,,,
380377836,True,انقلاب,secondary,False,69.799,"LINESTRING (46.2072229 36.518405, 46.2072545 36.5177778)",,,,
373291126,False,خورینک,residential,True,33.164,"LINESTRING (46.2072229 36.518405, 46.2071405 36.5184118, 46.206854 36.5184375)",30,,,
380377836,True,انقلاب,secondary,False,26.212,"LINESTRING (46.2071962 36.5187058, 46.2072176 36.5184707)",,,,
373291127,False,,residential,False,48.02499999999999,"LINESTRING (46.2071962 36.5187058, 46.2071226 36.5187126, 46.2066921 36.5187521, 46.2066703 36.5187355)",30,,,
373291127,False,,residential,False,34.438,"LINESTRING (46.2066703 36.5187355, 46.206479 36.5186463, 46.206332 36.5185875)",30,,,
373291127,False,,residential,True,48.02499999999999,"LINESTRING (46.2066703 36.5187355, 46.2066921 36.5187521, 46.2071226 36.5187126, 46.2071962 36.5187058)",30,,,
387210913,False,,residential,False,61.632,"LINESTRING (46.2066703 36.5187355, 46.2071016 36.5190664, 46.2071649 36.5191216)",30,,,
373291126,False,خورینک,residential,False,25.177,"LINESTRING (46.206332 36.5185875, 46.2064583 36.5185203, 46.2065502 36.5184461)",30,,,
373291126,False,خورینک,residential,True,17.721,"LINESTRING (46.206332 36.5185875, 46.2062442 36.5185949, 46.2061343 36.518599)",30,,,
373291127,False,,residential,True,34.438,"LINESTRING (46.206332 36.5185875, 46.206479 36.5186463, 46.2066703 36.5187355)",30,,,
199212609,True,مولوی شرقی,secondary,False,18.79,"LINESTRING (46.2120823 36.5210778, 46.2118786 36.5211197)",,,,
374103040,False,ره زبه ر ۶,residential,False,138.274,"LINESTRING (46.2120823 36.5210778, 46.2122774 36.5223114)",30,,,
374103040,False,ره زبه ر ۶,residential,True,32.17,"LINESTRING (46.2124357 36.5233117, 46.2123903 36.5230247)",30,,,
374103043,False,۱۶ گه لاویژ,residential,False,59.499,"LINESTRING (46.2124357 36.5233117, 46.2130915 36.5232191)",30,,,
387214860,False,,residential,True,24.961,"LINESTRING (46.2124357 36.5233117, 46.212447 36.523536)",30,,,
374103043,False,۱۶ گه لاویژ,residential,True,127.356,"LINESTRING (46.2124357 36.5233117, 46.2116061 36.5234266, 46.2110409 36.5235428)",30,,,
582059803,False,پوشپه ر ۱۱,residential,True,78.498,"LINESTRING (46.2110409 36.5235428, 46.2102065 36.5237636)",30,,,
629905513,False,به فرانبار ۴  - مام صاحبی,residential,False,34.897,"LINESTRING (46.2110409 36.5235428, 46.2109987 36.5232308)",30,,,
629905513,False,به فرانبار ۴  - مام صاحبی,residential,True,37.649,"LINESTRING (46.2110409 36.5235428, 46.2110865 36.5238794)",30,,,
374103043,False,۱۶ گه لاویژ,residential,False,127.356,"LINESTRING (46.2110409 36.5235428, 46.2116061 36.5234266, 46.2124357 36.5233117)",30,,,
374103043,False,۱۶ گه لاویژ,residential,False,26.665,"LINESTRING (46.2130915 36.5232191, 46.2133874 36.5231881)",30,,,
374103043,False,۱۶ گه لاویژ,residential,True,59.499,"LINESTRING (46.2130915 36.5232191, 46.2124357 36.5233117)",30,,,
374103068,False,۸ ره زبه ر,residential,True,36.406,"LINESTRING (46.2130915 36.5232191, 46.2130346 36.5228949)",30,,,
374103040,False,ره زبه ر ۶,residential,False,19.952,"LINESTRING (46.212301 36.5224602, 46.2123292 36.5226382)",30,,,
374103040,False,ره زبه ر ۶,residential,True,16.68,"LINESTRING (46.212301 36.5224602, 46.2122774 36.5223114)",30,,,
374103046,False,,residential,True,23.975,"LINESTRING (46.212301 36.5224602, 46.2120383 36.522504)",30,,,
199212609,True,مولوی شرقی,secondary,False,24.836,"LINESTRING (46.2118786 36.5211197, 46.2116104 36.5211783)",,,,
374103048,False,ره زبه ر ۵,residential,False,85.742,"LINESTRING (46.2118786 36.5211197, 46.2119672 36.5218875)",30,,,
374103046,False,,residential,False,23.975,"LINESTRING (46.2120383 36.522504, 46.212301 36.5224602)",30,,,
374103046,False,,residential,True,20.807,"LINESTRING (46.2120383 36.522504, 46.2118103 36.522542)",30,,,
374103048,False,ره زبه ر ۵,residential,True,68.846,"LINESTRING (46.2120383 36.522504, 46.2119672 36.5218875)",30,,,
374103048,False,ره زبه ر ۵,residential,False,68.846,"LINESTRING (46.2119672 36.5218875, 46.2120383 36.522504)",30,,,
374103048,False,ره زبه ر ۵,residential,True,85.742,"LINESTRING (46.2119672 36.5218875, 46.2118786 36.5211197)",30,,,
374103051,False,,residential,False,29.913,"LINESTRING (46.2119672 36.5218875, 46.2116354 36.5219231)",30,,,
374103051,False,,residential,True,72.309,"LINESTRING (46.2108334 36.5220096, 46.2116354 36.5219231)",30,,,
398965910,False,,residential,False,47.792,"LINESTRING (46.2108334 36.5220096, 46.2103063 36.5220824)",30,,,
629905513,False,به فرانبار ۴  - مام صاحبی,residential,False,24.83,"LINESTRING (46.2108334 36.5220096, 46.2108034 36.5217876)",30,,,
629905513,False,به فرانبار ۴  - مام صاحبی,residential,True,21.151,"LINESTRING (46.2108334 36.5220096, 46.210859 36.5221987)",30,,,
374103040,False,ره زبه ر ۶,residential,False,32.17,"LINESTRING (46.2123903 36.5230247, 46.2124357 36.5233117)",30,,,
374103040,False,ره زبه ر ۶,residential,True,6.793,"LINESTRING (46.2123903 36.5230247, 46.2123807 36.5229641)",30,,,
374103053,False,,residential,True,126.445,"LINESTRING (46.2123903 36.5230247, 46.2109987 36.5232308)",30,,,
374103040,False,ره زبه ر ۶,residential,False,17.53,"LINESTRING (46.212356 36.5228077, 46.2123807 36.5229641)",30,,,
374103040,False,ره زبه ر ۶,residential,True,18.999,"LINESTRING (46.212356 36.5228077, 46.2123292 36.5226382)",30,,,
374103056,False,,residential,True,41.078,"LINESTRING (46.212356 36.5228077, 46.2119027 36.5228691)",30,,,
199212609,True,مولوی شرقی,secondary,False,63.886,"LINESTRING (46.2114358 36.5212165, 46.2107469 36.5213701)",,,,
374103057,False,ره زبه ر ۴,residential,False,47.639,"LINESTRING (46.2114358 36.5212165, 46.2115538 36.5216343)",30,,,
374103051,False,,residential,False,72.309,"LINESTRING (46.2116354 36.5219231, 46.2108334 36.5220096)",30,,,
374103051,False,,residential,True,29.913,"LINESTRING (46.2116354 36.5219231, 46.2119672 36.5218875)",30,,,
374103057,False,ره زبه ر ۴,residential,False,35.793,"LINESTRING (46.2116354 36.5219231, 46.2117241 36.522237)",30,,,
374103057,False,ره زبه ر ۴,residential,True,32.931,"LINESTRING (46.2116354 36.5219231, 46.2115538 36.5216343)",30,,,
374103046,False,,residential,False,20.807,"LINESTRING (46.2118103 36.522542, 46.2120383 36.522504)",30,,,
374103046,False,,residential,True,80.75,"LINESTRING (46.2118103 36.522542, 46.2109255 36.5226896)",30,,,
374103057,False,ره زبه ر ۴,residential,False,37.297,"LINESTRING (46.2118103 36.522542, 46.2119027 36.5228691)",30,,,
374103057,False,ره زبه ر ۴,residential,True,34.778,"LINESTRING (46.2118103 36.522542, 46.2117241 36.522237)",30,,,
374103056,False,,residential,False,41.078,"LINESTRING (46.2119027 36.5228691, 46.212356 36.5228077)",30,,,
374103056,False,,residential,True,84.797,"LINESTRING (46.2119027 36.5228691, 46.210967 36.5229961)",30,,,
374103057,False,ره زبه ر ۴,residential,True,37.297,"LINESTRING (46.2119027 36.5228691, 46.2118103 36.522542)",30,,,
374103057,False,ره زبه ر ۴,residential,False,34.778,"LINESTRING (46.2117241 36.522237, 46.2118103 36.522542)",30,,,
374103057,False,ره زبه ر ۴,residential,True,35.793,"LINESTRING (46.2117241 36.522237, 46.2116354 36.5219231)",30,,,
374103059,False,,residential,True,76.458,"LINESTRING (46.2117241 36.522237, 46.2108782 36.5223404)",30,,,
374103040,False,ره زبه ر ۶,residential,False,6.793,"LINESTRING (46.2123807 36.5229641, 46.2123903 36.5230247)",30,,,
374103040,False,ره زبه ر ۶,residential,True,17.53,"LINESTRING (46.2123807 36.5229641, 46.212356 36.5228077)",30,,,
374103062,False,گه لاویژ ۱۵,residential,False,58.936,"LINESTRING (46.2123807 36.5229641, 46.2130346 36.5228949)",30,,,
374103062,False,گه لاویژ ۱۵,residential,False,95.927,"LINESTRING (46.2139256 36.5228006, 46.2149899 36.5226879)",30,,,
374103062,False,گه لاویژ ۱۵,residential,True,80.306,"LINESTRING (46.2139256 36.5228006, 46.2130346 36.5228949)",30,,,
629898649,False,ره زبه ر ۱۰,residential,False,36.496,"LINESTRING (46.2139256 36.5228006, 46.213978 36.5231261)",30,,,
629898649,False,ره زبه ر ۱۰,residential,True,36.06,"LINESTRING (46.2139256 36.5228006, 46.2138737 36.522479)",30,,,
374103063,False,ره زبه ر ۱۵,residential,False,84.228,"LINESTRING (46.2134774 36.5207464, 46.2137127 36.5214799)",30,,,
571401941,False,شاهین ۳,residential,True,66.995,"LINESTRING (46.2134774 36.5207464, 46.2132955 36.5201619)",30,,,
886385594,False,مولوی شرقی,secondary,False,37.563,"LINESTRING (46.2134774 36.5207464, 46.2130717 36.5208348)",,,,
886385594,False,مولوی شرقی,secondary,True,52.169,"LINESTRING (46.2134774 36.5207464, 46.2140401 36.5206214)",,,,
374103063,False,ره زبه ر ۱۵,residential,True,84.228,"LINESTRING (46.2137127 36.5214799, 46.2134774 36.5207464)",30,,,
629898649,False,ره زبه ر ۱۰,residential,False,33.884,"LINESTRING (46.2137127 36.5214799, 46.2137614 36.5217821)",30,,,
760105326,True,سید قطب,residential,False,46.053,"LINESTRING (46.2137127 36.5214799, 46.2132332 36.5213281)",30,,,
374103043,False,۱۶ گه لاویژ,residential,False,94.71,"LINESTRING (46.213978 36.5231261, 46.215029 36.523016)",30,,,
374103043,False,۱۶ گه لاویژ,residential,True,53.223,"LINESTRING (46.213978 36.5231261, 46.2133874 36.5231881)",30,,,
629898649,False,ره زبه ر ۱۰,residential,True,36.496,"LINESTRING (46.213978 36.5231261, 46.2139256 36.5228006)",30,,,
374103040,False,ره زبه ر ۶,residential,False,18.999,"LINESTRING (46.2123292 36.5226382, 46.212356 36.5228077)",30,,,
374103040,False,ره زبه ر ۶,residential,True,19.952,"LINESTRING (46.2123292 36.5226382, 46.212301 36.5224602)",30,,,
374103065,False,گه لاویژ ۱۴,residential,False,58.442,"LINESTRING (46.2123292 36.5226382, 46.2129779 36.5225713)",30,,,
374103065,False,گه لاویژ ۱۴,residential,False,96.613,"LINESTRING (46.2138737 36.522479, 46.2149461 36.5223685)",30,,,
