osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,junction,bridge
967012384,tertiary,False,True,113.655,,,,"LINESTRING (46.0544838 37.179945, 46.0543457 37.179993, 46.0540319 37.1800967, 46.0539031 37.1801544, 46.0538736 37.1802174, 46.0538857 37.1802997, 46.0538844 37.1803948, 46.0538696 37.1804717, 46.0538173 37.1805636, 46.0537433 37.1806313)",,
815359855,tertiary,False,True,43.195,2,خیابان ولیعصر جنوبی,50,"LINESTRING (46.0577159 37.1792087, 46.0575525 37.1788427)",,
815359855,tertiary,False,False,51.585,2,خیابان ولیعصر جنوبی,50,"LINESTRING (46.0577159 37.1792087, 46.0577289 37.1792373, 46.0578523 37.179513, 46.0579117 37.1796456)",,
"[963762242, 1063988230]",tertiary,False,True,182.791,,,50,"LINESTRING (46.0561959 37.1818762, 46.0570111 37.1817329, 46.0574187 37.1816466, 46.0577647 37.1815553, 46.0579581 37.1814835, 46.0581635 37.181403)",,
967012395,living_street,False,False,82.892,,,30,"LINESTRING (46.0561959 37.1818762, 46.0562434 37.1821087, 46.0563283 37.1826141)",,
"[1063988229, 971101629]",tertiary,False,False,88.59200000000001,,,40,"LINESTRING (46.0561959 37.1818762, 46.0560828 37.1818989, 46.055862 37.1819277, 46.0556713 37.1814246)",,
815359819,residential,False,False,125.82000000000001,,,30,"LINESTRING (46.0563283 37.1826141, 46.0567062 37.1825363, 46.0576998 37.1823203)",,
815359819,residential,False,True,56.461999999999996,,,30,"LINESTRING (46.0563283 37.1826141, 46.0562106 37.1826384, 46.0557204 37.1827661)",,
967012395,living_street,False,True,82.892,,,30,"LINESTRING (46.0563283 37.1826141, 46.0562434 37.1821087, 46.0561959 37.1818762)",,
1065683839,residential,False,False,53.402,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0595341 37.1835206, 46.0597098 37.18398)",,
"[967012400, 815359812, 967012399]",residential,False,False,304.89099999999996,,,,"LINESTRING (46.0595341 37.1835206, 46.0597023 37.1834797, 46.0601145 37.1833922, 46.0612125 37.1830763, 46.0618825 37.1828685, 46.0619768 37.1828401, 46.0627604 37.1825737)",,yes
1065683839,residential,False,True,30.915,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0595341 37.1835206, 46.0595208 37.1834859, 46.059514 37.1834682, 46.0594386 37.1832532)",,
1065683839,residential,False,True,53.402,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0597098 37.18398, 46.0595341 37.1835206)",,
"[967012401, 967012402, 815359853]",residential,False,True,337.376,,,,"LINESTRING (46.0597098 37.18398, 46.0599434 37.1839182, 46.0602411 37.1838498, 46.0604915 37.1837955, 46.0609702 37.1836741, 46.0617938 37.1834775, 46.0618874 37.1834579, 46.0633393 37.1830637)",,yes
1065683839,residential,False,False,25.869,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0597098 37.18398, 46.0597315 37.1840366, 46.0597847 37.1842048)",,
815359840,tertiary,True,False,48.858000000000004,2,بلوار چهارده معصوم,60,"LINESTRING (46.0632086 37.1811573, 46.0632779 37.1812182, 46.0633253 37.1812599, 46.0634793 37.1813953, 46.063546 37.181454, 46.0635789 37.1814829)",,
967012414,tertiary_link,False,False,14.782,,دوربرگردان,,"LINESTRING (46.0634503 37.1815676, 46.0635789 37.1814829)",,
967016927,residential,False,False,66.446,,,,"LINESTRING (46.0634503 37.1815676, 46.0627678 37.1818154)",,
906721226,tertiary,True,False,118.973,2,بلوار چهارده معصوم,60,"LINESTRING (46.0634503 37.1815676, 46.063342 37.1814699, 46.0625618 37.1807653)",,
967012414,tertiary_link,False,True,14.782,,دوربرگردان,,"LINESTRING (46.0635789 37.1814829, 46.0634503 37.1815676)",,
815359840,tertiary,True,False,48.724,2,بلوار چهارده معصوم,60,"LINESTRING (46.062082 37.1801603, 46.0624418 37.1804917)",,
967016926,tertiary,False,False,13.35,,دوربرگردان,,"LINESTRING (46.0625618 37.1807653, 46.0626663 37.1806788)",,
906721226,tertiary,True,False,140.253,2,بلوار چهارده معصوم,60,"LINESTRING (46.0625618 37.1807653, 46.0625036 37.1807128, 46.0615144 37.1798195)",,
967016927,residential,False,True,66.446,,,,"LINESTRING (46.0627678 37.1818154, 46.0634503 37.1815676)",,
967016941,residential,False,False,70.536,,,,"LINESTRING (46.0632166 37.1851374, 46.0630983 37.1845101)",,
189436527,residential,False,False,26.774,,,30,"LINESTRING (46.0632166 37.1851374, 46.0629728 37.1850953, 46.0629219 37.1850842)",,
967016941,residential,False,True,70.536,,,,"LINESTRING (46.0630983 37.1845101, 46.0632166 37.1851374)",,
1065683839,residential,False,False,6.939,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0600843 37.1852052, 46.0600996 37.1852664)",,
"[815359842, 1065683838]",residential,False,False,357.21099999999996,2,"['ورزشگاه', 'خیابان استاد شهریار']","['30', '50']","LINESTRING (46.0600843 37.1852052, 46.059949 37.1852257, 46.0594279 37.1853167, 46.0589217 37.1854077, 46.0567764 37.1856912, 46.0566512 37.1851688)",,
1065683839,residential,False,True,86.444,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0600843 37.1852052, 46.0599203 37.184633, 46.0598618 37.1844483)",,
1065683838,residential,False,False,41.942,2,خیابان استاد شهریار,50,"LINESTRING (46.0566512 37.1851688, 46.0565624 37.1847983)",,
967016943,residential,False,False,228.888,,,30,"LINESTRING (46.0566512 37.1851688, 46.0564277 37.1851809, 46.05602 37.1851788, 46.0555452 37.1851767, 46.0552153 37.1851767, 46.0550436 37.1851702, 46.05499 37.1851937, 46.0549417 37.1852835, 46.0548478 37.1853369, 46.054481 37.1853372, 46.0541732 37.1853118)",,
"[815359842, 1065683838]",residential,False,True,357.211,2,"['ورزشگاه', 'خیابان استاد شهریار']","['50', '30']","LINESTRING (46.0566512 37.1851688, 46.0567764 37.1856912, 46.0589217 37.1854077, 46.0594279 37.1853167, 46.059949 37.1852257, 46.0600843 37.1852052)",,
815359837,residential,False,False,22.347,,آبرسان,30,"LINESTRING (46.0541732 37.1853118, 46.0541169 37.1855077)",,
815359837,residential,False,True,37.908,,آبرسان,30,"LINESTRING (46.0541732 37.1853118, 46.0542688 37.1849795)",,
967016943,residential,False,True,228.888,,,30,"LINESTRING (46.0541732 37.1853118, 46.054481 37.1853372, 46.0548478 37.1853369, 46.0549417 37.1852835, 46.05499 37.1851937, 46.0550436 37.1851702, 46.0552153 37.1851767, 46.0555452 37.1851767, 46.05602 37.1851788, 46.0564277 37.1851809, 46.0566512 37.1851688)",,
967016944,residential,False,True,76.247,,,,"LINESTRING (46.0541397 37.1843283, 46.0541531 37.1848732, 46.0542688 37.1849795)",,
967016950,residential,False,True,77.029,,,,"LINESTRING (46.0539319 37.1837813, 46.0540231 37.1838219, 46.0544522 37.1839308, 46.0545059 37.1839073, 46.054758 37.1838867)",,
"[967012377, 815359862]",residential,False,"[False, True]",93.189,,,30,"LINESTRING (46.0537189 37.1822693, 46.0538797 37.1822651, 46.0541493 37.182155, 46.0541629 37.1819877, 46.0542622 37.1819187, 46.0544852 37.1818362)",,
967016951,living_street,False,False,63.498,,,,"LINESTRING (46.0537189 37.1822693, 46.0537776 37.1824328, 46.0537884 37.1826337, 46.053893 37.1828154)",,
967016951,living_street,False,True,63.498000000000005,,,,"LINESTRING (46.053893 37.1828154, 46.0537884 37.1826337, 46.0537776 37.1824328, 46.0537189 37.1822693)",,
967016952,living_street,False,True,110.583,,,,"LINESTRING (46.0530213 37.1795223, 46.053091 37.1798129, 46.0530266 37.180048, 46.0531336 37.180498)",,
967016956,residential,False,False,84.729,,,,"LINESTRING (46.0598618 37.1844483, 46.0596704 37.1844693, 46.0593405 37.184527, 46.0589918 37.1845933, 46.0589382 37.1846253)",,
1065683839,residential,False,False,86.444,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0598618 37.1844483, 46.0599203 37.184633, 46.0600843 37.1852052)",,
1065683839,residential,False,True,12.029,2,خیابان ولیعصر شمالی,50,"LINESTRING (46.0598618 37.1844483, 46.059846 37.1843983, 46.0598286 37.1843434)",,
967016956,residential,False,True,84.729,,,,"LINESTRING (46.0589382 37.1846253, 46.0589918 37.1845933, 46.0593405 37.184527, 46.0596704 37.1844693, 46.0598618 37.1844483)",,
"[1063988228, 971101629]",tertiary,False,True,38.172,,,40,"LINESTRING (46.0554791 37.1811289, 46.0555922 37.1812158, 46.0556713 37.1814246)",,
1063994799,tertiary,True,False,22.069000000000003,3,میدان استاد شهریار,40,"LINESTRING (46.0554791 37.1811289, 46.0554433 37.1811456, 46.0554026 37.1811522, 46.0553614 37.1811479, 46.0553242 37.1811332, 46.055295 37.1811097, 46.055277 37.1810799)",roundabout,
815359864,residential,False,False,63.271,1,چای کنار جنوبی,30,"LINESTRING (46.0608637 37.179784, 46.0603921 37.1793567)",,
1024321453,tertiary,False,True,10.374,2,,30,"LINESTRING (46.0608637 37.179784, 46.0609414 37.1798538)",,
"[1024321452, 1024321454]",tertiary,True,False,36.407000000000004,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0608637 37.179784, 46.0610967 37.1796211, 46.0611975 37.1796256)",,yes
815359840,tertiary,True,False,19.628,2,بلوار چهارده معصوم,60,"LINESTRING (46.0615954 37.1797309, 46.0617465 37.17986)",,
968143679,tertiary,True,False,20.533,2,بلوار چهارده معصوم,60,"LINESTRING (46.061204 37.1793828, 46.061357 37.1795215)",,
968143679,tertiary,True,False,19.937,2,بلوار چهارده معصوم,60,"LINESTRING (46.0614442 37.1795981, 46.0615954 37.1797309)",,
971593437,residential,False,False,73.611,,,30,"LINESTRING (46.0629219 37.1850842, 46.0630164 37.1857419)",,
189436527,residential,False,False,104.869,,,30,"LINESTRING (46.0629219 37.1850842, 46.0624187 37.1849742, 46.0617805 37.1848341)",,
189436527,residential,False,True,26.774,,,30,"LINESTRING (46.0629219 37.1850842, 46.0629728 37.1850953, 46.0632166 37.1851374)",,
971593437,residential,False,True,73.611,,,30,"LINESTRING (46.0630164 37.1857419, 46.0629219 37.1850842)",,
815359804,tertiary,False,True,33.083,2,خیابان استاد شهریار,50,"LINESTRING (46.0555241 37.182513, 46.0557204 37.1827661)",,
974033405,residential,False,False,30.893,,,,"LINESTRING (46.0555241 37.182513, 46.055267 37.1827007)",,
815359804,tertiary,False,False,107.119,2,خیابان استاد شهریار,50,"LINESTRING (46.0555241 37.182513, 46.0552791 37.1821971, 46.055088 37.1819115, 46.0550041 37.1816516)",,
974033405,residential,False,True,30.893,,,,"LINESTRING (46.055267 37.1827007, 46.0555241 37.182513)",,
974033406,residential,False,True,7.839,,,,"LINESTRING (46.055267 37.1827007, 46.055267 37.1827712)",,
974033406,residential,False,False,39.181,,,,"LINESTRING (46.055267 37.1827007, 46.0551449 37.1826751, 46.054862 37.1827873)",,
974033406,residential,False,False,7.839,,,,"LINESTRING (46.055267 37.1827712, 46.055267 37.1827007)",,
974033406,residential,False,True,39.181,,,,"LINESTRING (46.054862 37.1827873, 46.0551449 37.1826751, 46.055267 37.1827007)",,
967016955,tertiary,False,True,72.566,2,خیابان ولیعصر جنوبی,50,"LINESTRING (46.0583774 37.1811241, 46.0582451 37.1807922, 46.0580986 37.1805111)",,
1006725596,tertiary,True,False,21.548000000000002,2,چهار راه مرکزی,50,"LINESTRING (46.0583774 37.1811241, 46.0584024 37.1811167, 46.0584291 37.1811157, 46.0584548 37.1811212, 46.0584773 37.1811326, 46.0584944 37.181149, 46.0585045 37.1811687, 46.0585066 37.1811899, 46.0585 37.1812117, 46.0584849 37.1812307)",roundabout,
815359821,tertiary,False,True,233.501,2,خیابان امام خمینی (ره),40,"LINESTRING (46.0584849 37.1812307, 46.0606182 37.1799975)",,
1006725596,tertiary,True,False,7.486000000000001,2,چهار راه مرکزی,50,"LINESTRING (46.0584849 37.1812307, 46.0584631 37.1812448, 46.0584367 37.1812527, 46.0584085 37.1812534)",roundabout,
906721226,tertiary,True,False,34.508,2,بلوار چهارده معصوم,60,"LINESTRING (46.0615144 37.1798195, 46.0612543 37.1795885)",,
1000888930,tertiary_link,True,False,18.958000000000002,1,,30,"LINESTRING (46.0615144 37.1798195, 46.0614917 37.1797834, 46.0614877 37.1797705, 46.0614931 37.1797534, 46.0615105 37.1797342, 46.0615299 37.1797214, 46.0615522 37.1797174, 46.0615734 37.1797217, 46.0615954 37.1797309)",,
963762243,tertiary,False,False,21.654,,خیابان ولیعصر شمالی,50,"LINESTRING (46.0584085 37.1812534, 46.0584319 37.1813178, 46.0584763 37.1814405)",,
1006725596,tertiary,True,False,3.887,2,چهار راه مرکزی,50,"LINESTRING (46.0584085 37.1812534, 46.0583873 37.181249, 46.0583681 37.1812405)",roundabout,
1006725596,tertiary,True,False,15.346999999999998,2,چهار راه مرکزی,50,"LINESTRING (46.0583681 37.1812405, 46.0583505 37.1812266, 46.0583385 37.1812094, 46.058333 37.1811902, 46.0583346 37.1811705, 46.0583431 37.181152, 46.0583577 37.1811361, 46.0583774 37.1811241)",roundabout,
1063988230,tertiary,False,False,26.586999999999996,,,50,"LINESTRING (46.0583681 37.1812405, 46.0583287 37.1813148, 46.0581635 37.181403)",,
815359821,tertiary,False,False,24.158,2,خیابان امام خمینی (ره),40,"LINESTRING (46.0608389 37.1798699, 46.0606182 37.1799975)",,
1024321455,tertiary,True,False,9.801,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0608389 37.1798699, 46.0608637 37.179784)",,
1024321451,tertiary,False,False,6.507,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0611975 37.1796256, 46.0612543 37.1795885)",,
"[1024321450, 1024321452]",tertiary,True,False,35.193,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0611975 37.1796256, 46.0611746 37.179696, 46.0609414 37.1798538)",,yes
906721226,tertiary,True,False,21.589,2,بلوار چهارده معصوم,60,"LINESTRING (46.0612543 37.1795885, 46.0610896 37.1794454)",,
1024321451,tertiary,False,False,11.76,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0612543 37.1795885, 46.061357 37.1795215)",,
1024321451,tertiary,False,True,6.507,2,خیابان امام خمینی (ره),50,"LINESTRING (46.0612543 37.1795885, 46.0611975 37.1796256)",,
968143679,tertiary,True,False,11.499,2,بلوار چهارده معصوم,60,"LINESTRING (46.061357 37.1795215, 46.0614442 37.1795981)",,
1024321451,tertiary,False,True,11.76,2,خیابان امام خمینی (ره),50,"LINESTRING (46.061357 37.1795215, 46.0612543 37.1795885)",,
815359833,tertiary,False,True,5.336,4,خیابان ولیعصر ۱,50,"LINESTRING (46.0579679 37.1804675, 46.0579101 37.180481)",,
1063994797,tertiary,True,False,19.553,2,,40,"LINESTRING (46.0579679 37.1804675, 46.0579618 37.1804461, 46.0579635 37.1804241, 46.0579728 37.1804034, 46.057989 37.1803856, 46.0580108 37.1803722, 46.0580364 37.1803641, 46.0580639 37.180362, 46.058091 37.1803662)",roundabout,
815359855,tertiary,False,True,81.84,2,خیابان ولیعصر جنوبی,50,"LINESTRING (46.058091 37.1803662, 46.0580383 37.18004, 46.0579346 37.1797222, 46.0579117 37.1796456)",,
1063994797,tertiary,True,False,9.25,2,,40,"LINESTRING (46.058091 37.1803662, 46.0581143 37.1803755, 46.0581337 37.1803894, 46.0581478 37.1804069, 46.0581556 37.1804268)",roundabout,
967016955,tertiary,False,False,72.566,2,خیابان ولیعصر جنوبی,50,"LINESTRING (46.0580986 37.1805111, 46.0582451 37.1807922, 46.0583774 37.1811241)",,
1063994797,tertiary,True,False,14.003,2,,40,"LINESTRING (46.0580986 37.1805111, 46.0580733 37.1805169, 46.058047 37.1805171, 46.0580215 37.1805117, 46.0579988 37.180501, 46.0579805 37.180486, 46.0579679 37.1804675)",roundabout,
1063994799,tertiary,True,False,6.243,3,میدان استاد شهریار,40,"LINESTRING (46.0554144 37.1809519, 46.0554542 37.1809615, 46.0554776 37.180975)",roundabout,
1063994801,residential,False,True,62.565,2,,40,"LINESTRING (46.0554144 37.1809519, 46.0553623 37.1808649, 46.0550775 37.1806272, 46.0549851 37.1805109)",,
"[815359833, 1063994798]",tertiary,False,False,223.80200000000002,4,خیابان ولیعصر ۱,50,"LINESTRING (46.0554776 37.180975, 46.0557322 37.1808798, 46.0559406 37.1808416, 46.0563355 37.1808313, 46.0564993 37.1808102, 46.056663 37.1807722, 46.0579101 37.180481)",,
1063994799,tertiary,True,False,19.555,3,میدان استاد شهریار,40,"LINESTRING (46.0554776 37.180975, 46.0554879 37.1809809, 46.0555119 37.181008, 46.0555235 37.1810398, 46.0555216 37.1810729, 46.0555062 37.1811037, 46.0554791 37.1811289)",roundabout,
968143679,tertiary,True,False,3.239,2,بلوار چهارده معصوم,60,"LINESTRING (46.0611799 37.1793609, 46.061204 37.1793828)",,
1000888929,tertiary_link,True,False,18.104999999999997,1,,40,"LINESTRING (46.0611799 37.1793609, 46.0611938 37.1793857, 46.0611965 37.179401, 46.0611964 37.1794185, 46.0611878 37.1794351, 46.0611685 37.1794469, 46.061145 37.1794523, 46.0611146 37.1794538, 46.0610896 37.1794454)",,
