osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,tunnel
962523743,,,secondary,,,False,True,7.462,"LINESTRING (54.3273159 27.6663879, 54.3273718 27.6663426)",
962523744,,,secondary,,,False,False,6.71,"LINESTRING (54.3261389 27.6651474, 54.3260873 27.6651868)",
"[98356931, 98356902, 98356858, 98356891, 98356861]",,"['زیرگذر رسالت', 'بلوار پاسداران جنوبی']",primary,60,,True,False,314.747,"LINESTRING (54.3261389 27.6651474, 54.3260966 27.665106, 54.3257607 27.6647738, 54.325019 27.6640567, 54.3247592 27.6638183, 54.3243646 27.6634216, 54.3242462 27.6633248, 54.3240896 27.6632268, 54.3238979 27.6631566)",yes
962523744,,,secondary,,,False,True,6.71,"LINESTRING (54.3260873 27.6651868, 54.3261389 27.6651474)",
"[962523738, 430266158]",94,بلوار پاسداران جنوبی,secondary,,,True,False,185.981,"LINESTRING (54.3260873 27.6651868, 54.3256117 27.6647277, 54.3251205 27.6642651, 54.3250007 27.6642459, 54.3248796 27.6642741, 54.3246868 27.6643698)",
98356876,,بلوار پاسداران جنوبی,primary,60,,True,False,130.791,"LINESTRING (54.3248636 27.6637017, 54.3251122 27.6639632, 54.3253184 27.664159, 54.3255964 27.664423, 54.3257491 27.6645779)",
"[966675947, 966675948, 966675949]",,بلوار پاسداران جنوبی,secondary,60,,True,False,134.52,"LINESTRING (54.3248636 27.6637017, 54.3250048 27.6637318, 54.3253782 27.6641177, 54.3256538 27.6643962, 54.3258101 27.6645441)",
400567110,,پاسداران ۳۱,residential,,,False,False,246.957,"LINESTRING (54.3261002 27.6648211, 54.3266451 27.6643804, 54.3279729 27.6633442)",
966675946,,بلوار پاسداران جنوبی,secondary,60,,True,False,73.79899999999999,"LINESTRING (54.3261002 27.6648211, 54.326309 27.6650281, 54.3266 27.6653156)",
966675949,,بلوار پاسداران جنوبی,secondary,60,,True,False,42.011,"LINESTRING (54.3258101 27.6645441, 54.3261002 27.6648211)",
966675951,,,secondary,,,False,False,7.086,"LINESTRING (54.3258101 27.6645441, 54.3257491 27.6645779)",
966675951,,,secondary,,,False,True,7.086,"LINESTRING (54.3257491 27.6645779, 54.3258101 27.6645441)",
98356876,,بلوار پاسداران جنوبی,primary,60,,True,False,116.642,"LINESTRING (54.3257491 27.6645779, 54.3260906 27.6649033, 54.3262573 27.6650649, 54.326541 27.6653577)",
966675946,,بلوار پاسداران جنوبی,secondary,60,,True,False,70.425,"LINESTRING (54.3266 27.6653156, 54.3270707 27.6657924)",
966675952,,,secondary,,,False,False,7.462,"LINESTRING (54.3266 27.6653156, 54.326541 27.6653577)",
966675952,,,secondary,,,False,True,7.462,"LINESTRING (54.326541 27.6653577, 54.3266 27.6653156)",
98356876,,بلوار پاسداران جنوبی,primary,60,,True,False,71.431,"LINESTRING (54.326541 27.6653577, 54.3267289 27.665553, 54.3270171 27.6658423)",
966675953,,,secondary,,,False,False,7.658,"LINESTRING (54.3270707 27.6657924, 54.3270171 27.6658423)",
966675953,,,secondary,,,False,True,7.658,"LINESTRING (54.3270171 27.6658423, 54.3270707 27.6657924)",
70844035,,بلوار جانباز,tertiary,,,True,False,100.418,"LINESTRING (54.3183492 27.6596785, 54.3181436 27.6590187, 54.3180843 27.6588065)",
565859253,,بلوار جانباز,tertiary,,,True,False,52.033,"LINESTRING (54.3180901 27.6584323, 54.318226 27.6588845)",
1173579972,,ندای بهار ۱,residential,,,False,True,170.486,"LINESTRING (54.3180901 27.6584323, 54.3185574 27.6583294, 54.3187559 27.6582486, 54.3189141 27.6581655, 54.3197353 27.6579814)",
1173579972,,ندای بهار ۱,residential,,,False,False,116.853,"LINESTRING (54.3208855 27.6577236, 54.3197353 27.6579814)",
