osmid,highway,oneway,reversed,length,junction,geometry,lanes,name
122637523,secondary,True,False,277.174,,"LINESTRING (57.3075155 36.0177947, 57.3076767 36.0179669, 57.3090544 36.018745, 57.309987 36.0192675)",2,بلوار امام خمینی (ره)
742464965,secondary,True,False,23.337,roundabout,"LINESTRING (57.3075155 36.0177947, 57.3075016 36.017846, 57.3074728 36.017893, 57.307431 36.0179331, 57.3073786 36.017964)",,
541372145,residential,False,False,10.924,,"LINESTRING (57.3154773 36.0199188, 57.3155624 36.0198487)",,
541372145,residential,False,True,58.752,,"LINESTRING (57.3154773 36.0199188, 57.3150196 36.0202958)",,
742464956,residential,False,True,185.976,,"LINESTRING (57.3154773 36.0199188, 57.3151132 36.0196612, 57.314601 36.0193054, 57.3144454 36.0194334, 57.3138803 36.0191174)",,
541372145,residential,False,False,3.509,,"LINESTRING (57.314992 36.0203181, 57.3150196 36.0202958)",,
541372145,residential,False,True,62.235,,"LINESTRING (57.314992 36.0203181, 57.3145026 36.0207138)",,
742464957,residential,False,True,82.495,,"LINESTRING (57.314992 36.0203181, 57.3143542 36.0197849)",,
742464957,residential,False,False,82.495,,"LINESTRING (57.3143542 36.0197849, 57.314992 36.0203181)",,
489647545,residential,False,False,63.612,,"LINESTRING (57.3129713 36.0186167, 57.3133627 36.0181402)",,
489647545,residential,False,True,67.57,,"LINESTRING (57.3129713 36.0186167, 57.312539 36.0191137)",,
742464961,residential,False,False,81.75,,"LINESTRING (57.3129713 36.0186167, 57.3122283 36.0181932)",,
742464961,residential,False,True,98.91,,"LINESTRING (57.3129713 36.0186167, 57.3138803 36.0191174)",,
122637523,secondary,True,False,76.381,,"LINESTRING (57.309987 36.0192675, 57.3106851 36.0196587)",2,بلوار امام خمینی (ره)
810389087,secondary_link,False,True,12.085,,"LINESTRING (57.309987 36.0192675, 57.3099115 36.0193574)",,
122637570,secondary,True,False,14.251,,"LINESTRING (57.3099115 36.0193574, 57.309781 36.0192847)",2,بلوار امام خمینی (ره)
810389087,secondary_link,False,False,12.085,,"LINESTRING (57.3099115 36.0193574, 57.309987 36.0192675)",,
810389656,residential,False,False,31.744,,"LINESTRING (57.3108217 36.0226962, 57.3105374 36.0228654)",,
449803527,tertiary,False,False,22.969,,"LINESTRING (57.3068059 36.0227562, 57.3067152 36.0229493)",,
449803527,tertiary,False,True,42.558,,"LINESTRING (57.3068059 36.0227562, 57.3069739 36.0223984)",,
449803527,tertiary,False,False,26.15,,"LINESTRING (57.3070808 36.0221797, 57.3069739 36.0223984)",,
449803527,tertiary,False,True,37.487,,"LINESTRING (57.3070808 36.0221797, 57.3072341 36.0218662)",,
742464917,residential,False,False,100.313,,"LINESTRING (57.3061834 36.0215634, 57.3072341 36.0218662)",,
810389663,residential,False,True,78.873,,"LINESTRING (57.3061834 36.0215634, 57.3065072 36.0209042)",,
742464918,residential,False,False,99.489,,"LINESTRING (57.3065072 36.0209042, 57.3075247 36.0212553)",,
810389663,residential,False,False,78.873,,"LINESTRING (57.3065072 36.0209042, 57.3061834 36.0215634)",,
810389663,residential,False,True,74.382,,"LINESTRING (57.3065072 36.0209042, 57.3068447 36.0202935)",,
742464919,residential,False,False,74.984,,"LINESTRING (57.3068447 36.0202935, 57.3061037 36.0199844)",,
742464919,residential,False,True,25.877,,"LINESTRING (57.3068447 36.0202935, 57.3071004 36.0204002)",,
810389663,residential,False,False,74.382,,"LINESTRING (57.3068447 36.0202935, 57.3065072 36.0209042)",,
742464919,residential,False,False,25.877,,"LINESTRING (57.3071004 36.0204002, 57.3068447 36.0202935)",,
742464919,residential,False,True,80.182,,"LINESTRING (57.3071004 36.0204002, 57.3078928 36.0207307)",,
810389664,residential,False,True,145.596,,"LINESTRING (57.3071004 36.0204002, 57.3083299 36.0195484)",,
449803527,tertiary,False,False,103.367,,"LINESTRING (57.3086221 36.0197188, 57.3080403 36.0205205)",,
449803527,tertiary,False,True,99.28,,"LINESTRING (57.3086221 36.0197188, 57.3091809 36.0189488)",,
810389665,residential,False,True,32.398,,"LINESTRING (57.3086221 36.0197188, 57.3083299 36.0195484)",,
810389664,residential,False,False,145.596,,"LINESTRING (57.3083299 36.0195484, 57.3071004 36.0204002)",,
810389665,residential,False,False,32.398,,"LINESTRING (57.3083299 36.0195484, 57.3086221 36.0197188)",,
810389665,residential,False,True,72.33,,"LINESTRING (57.3083299 36.0195484, 57.3077506 36.0190972)",,
810389665,residential,False,False,72.33,,"LINESTRING (57.3077506 36.0190972, 57.3083299 36.0195484)",,
122637440,residential,False,False,18.117,,"LINESTRING (57.3142446 36.0186456, 57.3143513 36.0185074)",,
122637440,residential,False,True,61.852,,"LINESTRING (57.3142446 36.0186456, 57.3138803 36.0191174)",,
810389666,residential,False,True,97.207,,"LINESTRING (57.3142446 36.0186456, 57.3133627 36.0181402)",,
489647545,residential,False,False,36.5,,"LINESTRING (57.3133627 36.0181402, 57.3135873 36.0178668)",,
489647545,residential,False,True,63.612,,"LINESTRING (57.3133627 36.0181402, 57.3129713 36.0186167)",,
810389666,residential,False,False,97.207,,"LINESTRING (57.3133627 36.0181402, 57.3142446 36.0186456)",,
810389666,residential,False,True,68.929,,"LINESTRING (57.3133627 36.0181402, 57.3127379 36.0177812)",,
489647544,residential,False,False,35.32,,"LINESTRING (57.3127379 36.0177812, 57.3130156 36.0175566)",,
489647544,residential,False,True,64.803,,"LINESTRING (57.3127379 36.0177812, 57.3122283 36.0181932)",,
810389666,residential,False,False,68.929,,"LINESTRING (57.3127379 36.0177812, 57.3133627 36.0181402)",,
541372154,residential,False,True,117.898,,"LINESTRING (57.316293 36.022241, 57.315391 36.0214716)",,
810389667,residential,False,True,76.768,,"LINESTRING (57.316293 36.022241, 57.3156483 36.0226935)",,
541372154,residential,False,False,31.361,,"LINESTRING (57.316293 36.022241, 57.3164856 36.0224053, 57.3165325 36.022446)",,
541372155,residential,False,False,119.43,,"LINESTRING (57.3156483 36.0226935, 57.3148068 36.0218626)",,
541372155,residential,False,True,31.121,,"LINESTRING (57.3156483 36.0226935, 57.3158676 36.02291)",,
810389667,residential,False,False,76.768,,"LINESTRING (57.3156483 36.0226935, 57.316293 36.022241)",,
810389667,residential,False,True,61.627,,"LINESTRING (57.3156483 36.0226935, 57.315119 36.0230455)",,
122637686,secondary,True,False,32.614,,"LINESTRING (57.315119 36.0230455, 57.3153534 36.0232693)",2,بلوار امام خمینی (ره)
810389667,residential,False,False,61.627,,"LINESTRING (57.315119 36.0230455, 57.3156483 36.0226935)",,
541372145,residential,False,False,55.167,,"LINESTRING (57.3155624 36.0198487, 57.3159923 36.0194948)",,
541372145,residential,False,True,10.924,,"LINESTRING (57.3155624 36.0198487, 57.3154773 36.0199188)",,
