osmid,oneway,highway,junction,reversed,length,geometry,name,maxspeed,bridge
721523475,False,residential,,False,71.266,"LINESTRING (61.3281969 30.9371021, 61.3281124 30.9364653)",,,
401994067,False,residential,,False,138.7,"LINESTRING (61.327394 30.9407063, 61.3288364 30.940547)",,30,
401994067,False,residential,,True,82.561,"LINESTRING (61.327394 30.9407063, 61.3265332 30.940785)",,30,
721523854,False,residential,,True,152.092,"LINESTRING (61.327394 30.9407063, 61.3272956 30.9400808, 61.3264376 30.9401132)",,,
1169949489,False,residential,,False,20.501,"LINESTRING (61.3264376 30.9401132, 61.3264156 30.9399298)",,30,
1169949489,False,residential,,True,53.746,"LINESTRING (61.3264376 30.9401132, 61.3264954 30.940594)",,30,
721523854,False,residential,,False,152.092,"LINESTRING (61.3264376 30.9401132, 61.3272956 30.9400808, 61.327394 30.9407063)",,,
721524287,False,residential,,True,33.569,"LINESTRING (61.3292316 30.9378244, 61.3292003 30.9375237)",,,
721524287,False,residential,,False,33.569,"LINESTRING (61.3292003 30.9375237, 61.3292316 30.9378244)",,,
721524287,False,residential,,True,57.021,"LINESTRING (61.3292003 30.9375237, 61.3291886 30.937011)",,,
401994072,False,residential,,False,64.661,"LINESTRING (61.3291886 30.937011, 61.3298627 30.936949)",,30,
401994072,False,residential,,True,46.253,"LINESTRING (61.3291886 30.937011, 61.3287064 30.9370553)",,30,
721524287,False,residential,,False,57.021,"LINESTRING (61.3291886 30.937011, 61.3292003 30.9375237)",,,
401994067,False,residential,,True,67.6,"LINESTRING (61.3291483 30.9386007, 61.3292734 30.9391991)",,30,
401994069,False,residential,,True,121.072,"LINESTRING (61.3291483 30.9386007, 61.3279047 30.9388193)",,30,
401994063,False,residential,,True,115.458,"LINESTRING (61.3292734 30.9391991, 61.3280838 30.9393916)",,30,
401994067,False,residential,,False,67.6,"LINESTRING (61.3292734 30.9391991, 61.3291483 30.9386007)",,30,
401994067,False,residential,,True,67.087,"LINESTRING (61.3292734 30.9391991, 61.3294226 30.9397887)",,30,
401994067,False,residential,,False,67.087,"LINESTRING (61.3294226 30.9397887, 61.3292734 30.9391991)",,30,
401994068,False,residential,,True,115.245,"LINESTRING (61.3294226 30.9397887, 61.3282415 30.9400076)",,30,
401994067,False,residential,,True,145.945,"LINESTRING (61.3294226 30.9397887, 61.3295969 30.940419, 61.3288364 30.940547)",,30,
721522758,False,residential,,False,161.313,"LINESTRING (61.3297944 30.9363131, 61.3281124 30.9364653)",,30,
721785234,False,residential,,True,71.008,"LINESTRING (61.3297944 30.9363131, 61.3298627 30.936949)",,,
401994072,False,residential,,True,64.661,"LINESTRING (61.3298627 30.936949, 61.3291886 30.937011)",,30,
721785234,False,residential,,False,71.008,"LINESTRING (61.3298627 30.936949, 61.3297944 30.9363131)",,,
1169949482,False,tertiary,,False,6.239,"LINESTRING (61.3243148 30.9364018, 61.3243108 30.9363458)",,,
721514813,True,tertiary,,False,49.83,"LINESTRING (61.3243148 30.9364018, 61.3243637 30.9364708, 61.3244163 30.9368354)",بلوار سفیر امید,,
1169949482,False,tertiary,,True,9.858,"LINESTRING (61.3243003 30.9362576, 61.3243108 30.9363458)",,,
721512747,True,secondary,roundabout,False,10.144,"LINESTRING (61.3243003 30.9362576, 61.3242648 30.9362574, 61.3242305 30.9362499, 61.3241992 30.9362356)",,,
721522976,True,tertiary,,False,12.694,"LINESTRING (61.3245816 30.9388179, 61.3245395 30.9389262)",,,
721515634,True,tertiary,,False,15.818000000000001,"LINESTRING (61.3245816 30.9388179, 61.3245536 30.9388236, 61.3245062 30.9388127, 61.3244711 30.9387988, 61.3244411 30.9387652)",میدان سفیر امید,,
401994071,False,residential,,False,20.397,"LINESTRING (61.326765 30.9379952, 61.3268068 30.9381751)",,30,
1169949494,False,residential,,False,136.876,"LINESTRING (61.326765 30.9379952, 61.325351 30.9382057)",,,
401994071,False,residential,,True,69.812,"LINESTRING (61.326765 30.9379952, 61.32676 30.937974, 61.3266218 30.9373795)",,30,
1169949494,False,residential,,True,136.876,"LINESTRING (61.325351 30.9382057, 61.326765 30.9379952)",,,
401994061,False,residential,,False,73.836,"LINESTRING (61.3256485 30.9400194, 61.3264156 30.9399298)",,30,
401994061,False,residential,,True,111.565,"LINESTRING (61.3256485 30.9400194, 61.3244894 30.9401547)",,30,
1169950568,False,residential,,False,162.925,"LINESTRING (61.3256485 30.9400194, 61.3253927 30.9385707)",,,
401994064,False,residential,,False,2.413,"LINESTRING (61.3282361 30.9399864, 61.3282415 30.9400076)",,30,
401994064,False,residential,,True,67.715,"LINESTRING (61.3282361 30.9399864, 61.3280838 30.9393916)",,30,
1169950569,False,residential,,False,70.383,"LINESTRING (61.3282361 30.9399864, 61.3275068 30.9400832)",,,
1169950569,False,residential,,True,70.383,"LINESTRING (61.3275068 30.9400832, 61.3282361 30.9399864)",,,
