osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,width,tunnel,bridge
22338487,False,Rue Georges Braque,tertiary,50,False,29.471,"LINESTRING (0.1038268 49.4952127, 0.1034201 49.4952343)",2,,,,,
22338487,False,Rue Georges Braque,tertiary,50,True,56.004000000000005,"LINESTRING (0.1038268 49.4952127, 0.1039102 49.4952058, 0.1045944 49.4951413)",2,,,,,
22338489,False,Rue Raymond Guénot,residential,,False,100.281,"LINESTRING (0.1038268 49.4952127, 0.1038066 49.4949807, 0.1037606 49.4943664, 0.1037568 49.494312)",,,,,,
22338487,False,Rue Georges Braque,tertiary,50,False,56.004000000000005,"LINESTRING (0.1045944 49.4951413, 0.1039102 49.4952058, 0.1038268 49.4952127)",2,,,,,
22338487,False,Rue Georges Braque,tertiary,50,True,24.389000000000003,"LINESTRING (0.1045944 49.4951413, 0.1048531 49.4951063, 0.104925 49.4950966)",2,,,,,
22338488,False,Rue Marais,residential,,True,95.39600000000002,"LINESTRING (0.1045944 49.4951413, 0.1045897 49.495055, 0.1045832 49.4949343, 0.1045665 49.4946245, 0.104559 49.4944856, 0.1045481 49.4942839)",,,,,,
22762537,False,Rue Paul Doumer,residential,,False,124.556,"LINESTRING (0.1036205 49.4924674, 0.1035533 49.4924685, 0.1019998 49.4925173, 0.101898 49.4925213)",,,,,,
22762537,False,Rue Paul Doumer,residential,,True,122.30399999999999,"LINESTRING (0.1036205 49.4924674, 0.1036943 49.4924639, 0.10523 49.4924128, 0.1053116 49.4924118)",,,,,,
74523668,False,Rue Dicquemare,residential,,False,69.887,"LINESTRING (0.1036205 49.4924674, 0.1036182 49.4924055, 0.1036056 49.492241, 0.103575 49.4918396)",,,,,,
74523668,False,Rue Dicquemare,residential,,True,95.735,"LINESTRING (0.1036205 49.4924674, 0.1036268 49.4925187, 0.1036512 49.4928383, 0.1036532 49.4928648, 0.1036673 49.4930491, 0.1036707 49.4930942, 0.103677 49.493172, 0.1036768 49.4932011, 0.1036898 49.4933271)",,,,,,
1003930780,False,Rue Georges Braque,tertiary,50,True,54.893,"LINESTRING (0.1010942 49.4953076, 0.1012965 49.4953035, 0.1013332 49.4953023, 0.1018531 49.4952813)",,,,,,
22338490,False,Rue Raoul Dufy,residential,,False,101.537,"LINESTRING (0.1030194 49.4952474, 0.1030156 49.4951775, 0.1029665 49.4943349)",,,,,,
263476550,False,Rue Georges Braque,tertiary,50,False,28.527,"LINESTRING (0.1030194 49.4952474, 0.1027915 49.4952548, 0.1026249 49.4952602)",2,,,,,
263476550,False,Rue Georges Braque,tertiary,50,True,28.977000000000004,"LINESTRING (0.1030194 49.4952474, 0.1032875 49.4952386, 0.1034201 49.4952343)",2,,,,,
22762537,False,Rue Paul Doumer,residential,,True,124.556,"LINESTRING (0.101898 49.4925213, 0.1019998 49.4925173, 0.1035533 49.4924685, 0.1036205 49.4924674)",,,,,,
22762540,False,Rue Séry,residential,,False,70.047,"LINESTRING (0.101898 49.4925213, 0.1018947 49.4924647, 0.1018764 49.4921475, 0.1018646 49.4919433, 0.1018616 49.4918918)",,,,,,
22762540,False,Rue Séry,residential,,True,94.99300000000001,"LINESTRING (0.101898 49.4925213, 0.1019007 49.4925675, 0.1019209 49.4929182, 0.1019214 49.4929404, 0.1019457 49.4931478, 0.1019566 49.4932611, 0.1019665 49.4933743)",,,,,,
73860380,True,Rue Bernardin de Saint-Pierre,residential,,False,104.49000000000001,"LINESTRING (0.1051197 49.4899365, 0.1051259 49.4900159, 0.1051648 49.4905154, 0.1051681 49.4905582, 0.1051877 49.4908091, 0.1051928 49.490875)",,,,,,
149521537,True,Rue Voltaire,secondary,,False,132.448,"LINESTRING (0.1051197 49.4899365, 0.1056851 49.4899176, 0.1062605 49.4898988, 0.1064056 49.4898942, 0.106512 49.4898911, 0.1069512 49.4898784)",,,,,,
533327242,False,Rue Voltaire,secondary,,True,62.461,"LINESTRING (0.1051197 49.4899365, 0.1050472 49.489939, 0.104692 49.4899515, 0.104524 49.4899574, 0.1043318 49.4899639, 0.1042562 49.4899668)",,,,,,
22762540,False,Rue Séry,residential,,True,68.104,"LINESTRING (0.1017555 49.4900547, 0.1017567 49.4901456, 0.1017605 49.4902034, 0.1017873 49.4906125, 0.1017909 49.4906667)",,,,,,
533327242,False,Rue Voltaire,secondary,,False,91.721,"LINESTRING (0.1017555 49.4900547, 0.1018867 49.4900501, 0.1022197 49.4900384, 0.1030235 49.4900102)",,,,,,
22812336,True,Rue Anfray,residential,,False,66.595,"LINESTRING (0.1142871 49.4914993, 0.1142912 49.4915544, 0.1143283 49.4920498, 0.1143319 49.4920975)",,,,,,
533379865,False,Rue du Maréchal de Lattre de Tassigny,residential,,False,78.602,"LINESTRING (0.1142871 49.4914993, 0.1142095 49.4915019, 0.1132581 49.491534, 0.1132003 49.4915359)",,,,,,
71834091,True,Rue Dupleix,residential,30,False,66.886,"LINESTRING (0.1132003 49.4915359, 0.1132039 49.4915925, 0.1132348 49.4920734, 0.1132389 49.4921369)",,,,,,
"[533379865, 538779341, 538779342]",False,Rue du Maréchal de Lattre de Tassigny,residential,30,False,31.955,"LINESTRING (0.1132003 49.4915359, 0.1130879 49.4915403, 0.1128965 49.4915474, 0.1127586 49.4915523)",2,,,,building_passage,
533379865,False,Rue du Maréchal de Lattre de Tassigny,residential,,True,78.602,"LINESTRING (0.1132003 49.4915359, 0.1132581 49.491534, 0.1142095 49.4915019, 0.1142871 49.4914993)",,,,,,
22812515,False,Rue Fontenelle,residential,,False,102.759,"LINESTRING (0.1110329 49.4931406, 0.1110307 49.4931175, 0.1110295 49.4930841, 0.1110279 49.4930622, 0.1109708 49.4922807, 0.1109662 49.4922175)",,,,,,
653919967,True,Boulevard de Strasbourg,tertiary,,False,83.22200000000001,"LINESTRING (0.1110329 49.4931406, 0.1119041 49.4930666, 0.1119417 49.4930634, 0.1121754 49.4930435)",1,D 6015,,,,
19795421,False,Rue Jules Siegfried,residential,50,True,52.131,"LINESTRING (0.1109662 49.4922175, 0.1102455 49.492243)",,,,,,
19795421,False,Rue Jules Siegfried,residential,50,False,27.501,"LINESTRING (0.1109662 49.4922175, 0.111092 49.4922131, 0.1113464 49.4922041)",,,,,,
22812515,False,Rue Fontenelle,residential,,True,102.759,"LINESTRING (0.1109662 49.4922175, 0.1109708 49.4922807, 0.1110279 49.4930622, 0.1110295 49.4930841, 0.1110307 49.4931175, 0.1110329 49.4931406)",,,,,,
"[48290280, 646825822, 48290279]",False,"['Quai Lamblardie', 'Pont Lamblardie', 'Quai Guillaume le Testu']",secondary,50,True,89.77,"LINESTRING (0.1111191 49.4897786, 0.1106134 49.4897909, 0.1103938 49.4897952, 0.1098774 49.4898123)",3,,,,,yes
902041907,False,Quai Lamblardie,secondary,50,False,72.79899999999999,"LINESTRING (0.1111191 49.4897786, 0.1113264 49.4897727, 0.1120074 49.4897534, 0.112126 49.48975)",2,,,,,
4995525,False,Quai Guillaume le Testu,secondary,50,True,83.169,"LINESTRING (0.1098774 49.4898123, 0.1096585 49.4898194, 0.1087274 49.4898497)",2,,,,,
"[48290280, 646825822, 48290279]",False,"['Quai Lamblardie', 'Pont Lamblardie', 'Quai Guillaume le Testu']",secondary,50,False,89.77,"LINESTRING (0.1098774 49.4898123, 0.1103938 49.4897952, 0.1106134 49.4897909, 0.1111191 49.4897786)",3,,,,,yes
22895535,False,Rue Chevalier,residential,,False,31.705,"LINESTRING (0.1131073 49.4897182, 0.1131046 49.4896899, 0.1131017 49.4896591, 0.1130806 49.4894336)",,,,,,
902042531,False,Quai Lamblardie,secondary,50,True,70.969,"LINESTRING (0.1131073 49.4897182, 0.1126518 49.4897319, 0.1124812 49.489737, 0.1122844 49.4897442, 0.112126 49.48975)",2,,,,,
22895535,False,Rue Chevalier,residential,,True,31.705,"LINESTRING (0.1130806 49.4894336, 0.1131017 49.4896591, 0.1131046 49.4896899, 0.1131073 49.4897182)",,,,,,
4995525,False,Quai Guillaume le Testu,secondary,50,False,83.169,"LINESTRING (0.1087274 49.4898497, 0.1096585 49.4898194, 0.1098774 49.4898123)",2,,,,,
902041371,False,Quai Guillaume le Testu,secondary,50,True,35.881,"LINESTRING (0.1087274 49.4898497, 0.108627 49.4898519, 0.1084442 49.489854, 0.1082312 49.4898632)",2,,,,,
73833100,True,Rue Philippe Barrey,residential,,False,69.30799999999999,"LINESTRING (0.1025115 49.4970143, 0.1024863 49.4973246, 0.1024526 49.4976364)",,,,,,
191171274,False,Rue des Gobelins,residential,,False,81.482,"LINESTRING (0.1025115 49.4970143, 0.1029741 49.4971386, 0.1034069 49.4973134, 0.1035097 49.497351)",,,,,,
197335673,False,Rue des Gobelins,residential,,False,12.756,"LINESTRING (0.1035097 49.497351, 0.1036567 49.4974146)",,,,,,
48566227,False,Rue Pierre Faure,residential,,False,95.79,"LINESTRING (0.1035097 49.497351, 0.1035392 49.4972969, 0.1035745 49.4965604, 0.1035761 49.4964932)",,,,,,
191171274,False,Rue des Gobelins,residential,,True,81.482,"LINESTRING (0.1035097 49.497351, 0.1034069 49.4973134, 0.1029741 49.4971386, 0.1025115 49.4970143)",,,,,,
41502131,True,Rue Eugène Gas,residential,50,False,108.852,"LINESTRING (0.1065034 49.4965717, 0.1065708 49.4965445, 0.1065918 49.4965361, 0.1067157 49.4964862, 0.1070283 49.496422, 0.1071882 49.4963892, 0.1076454 49.4963633, 0.1077895 49.4963535, 0.1078442 49.4963132, 0.107894 49.4962765)",,,,,,
71599403,False,Rue Jacques Louer,residential,,False,76.906,"LINESTRING (0.1065034 49.4965717, 0.1056097 49.4963791, 0.1054927 49.4963539)",,,,,,
71600023,True,Rue Auguste Dollfus,residential,50,False,10.642,"LINESTRING (0.105509 49.4972388, 0.1056015 49.4971643)",,,,,,
71600023,True,Rue Auguste Dollfus,residential,50,False,29.808,"LINESTRING (0.1055301 49.4975041, 0.10549 49.4973205, 0.105509 49.4972388)",,,,,,
41502132,True,Rue du Docteur Georges,residential,,False,168.878,"LINESTRING (0.1035761 49.4964932, 0.1036986 49.4964985, 0.1040195 49.4965495, 0.1043998 49.4966351, 0.1045561 49.4967047, 0.10473 49.4969151, 0.1048262 49.4969651, 0.105509 49.4972388)",,,,,,
48566227,False,Rue Pierre Faure,residential,,False,45.74,"LINESTRING (0.1035761 49.4964932, 0.1035721 49.4964472, 0.1035764 49.4962814, 0.1035536 49.4960825)",,,,,,
48566227,False,Rue Pierre Faure,residential,,True,95.79,"LINESTRING (0.1035761 49.4964932, 0.1035745 49.4965604, 0.1035392 49.4972969, 0.1035097 49.497351)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,False,56.087,"LINESTRING (0.1035761 49.4964932, 0.1034229 49.4964929, 0.1027995 49.4964915)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,False,14.209,"LINESTRING (0.1027995 49.4964915, 0.102603 49.4964978)",,,,,,
48566242,False,Rue Hugues Le Roux,residential,,False,137.494,"LINESTRING (0.1027995 49.4964915, 0.1027342 49.4960309, 0.1026351 49.4953318, 0.1026249 49.4952602)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,True,56.087,"LINESTRING (0.1027995 49.4964915, 0.1034229 49.4964929, 0.1035761 49.4964932)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,True,47.842,"LINESTRING (0.1019408 49.4965093, 0.102603 49.4964978)",,,,,,
48566248,False,Rue Charles-Auguste Marande,residential,,False,136.703,"LINESTRING (0.1019408 49.4965093, 0.1019231 49.4962249, 0.1019012 49.4958661, 0.1018918 49.4957906, 0.1018673 49.4954932, 0.1018582 49.4953573, 0.1018531 49.4952813)",,,,,,
533327242,False,Rue Voltaire,secondary,,True,26.012,"LINESTRING (0.1042562 49.4899668, 0.1038966 49.4899795)",,,,,,
533327242,False,Rue Voltaire,secondary,,False,62.461,"LINESTRING (0.1042562 49.4899668, 0.1043318 49.4899639, 0.104524 49.4899574, 0.104692 49.4899515, 0.1050472 49.489939, 0.1051197 49.4899365)",,,,,,
71851121,True,Rue Victor Hugo,residential,30,False,65.70400000000001,"LINESTRING (0.1077208 49.4917034, 0.107771 49.4917022, 0.1085584 49.4916763, 0.1086293 49.4916734)",,,,,,
242316872,False,Rue de Paris,secondary,50,False,53.696,"LINESTRING (0.1077208 49.4917034, 0.107732 49.491885, 0.107749 49.4921586, 0.107751 49.4921859)",4,,,,,
905856180,False,Rue de Paris,secondary,50,True,69.756,"LINESTRING (0.1077208 49.4917034, 0.107692 49.491171, 0.1076896 49.4911457, 0.1076858 49.4910765)",4,,,,,
74523668,False,Rue Dicquemare,residential,,False,70.36099999999999,"LINESTRING (0.103575 49.4918396, 0.1035595 49.4916364, 0.1035512 49.4915271, 0.1035315 49.4912694, 0.1035268 49.4912076)",,,,,,
74523668,False,Rue Dicquemare,residential,,True,69.887,"LINESTRING (0.103575 49.4918396, 0.1036056 49.492241, 0.1036182 49.4924055, 0.1036205 49.4924674)",,,,,,
243165750,True,Rue Victor Hugo,residential,30,False,123.891,"LINESTRING (0.103575 49.4918396, 0.1019375 49.4918895, 0.1018616 49.4918918)",,,,,,
384169138,False,Rue Victor Hugo,residential,,True,97.137,"LINESTRING (0.103575 49.4918396, 0.1048424 49.4917989, 0.1049182 49.4917961)",,,,,,
22762540,False,Rue Séry,residential,,False,69.813,"LINESTRING (0.1018616 49.4918918, 0.1018586 49.4918397, 0.1018452 49.4916083, 0.1018288 49.4913234, 0.1018254 49.4912644)",,,,,,
22762540,False,Rue Séry,residential,,True,70.047,"LINESTRING (0.1018616 49.4918918, 0.1018646 49.4919433, 0.1018764 49.4921475, 0.1018947 49.4924647, 0.101898 49.4925213)",,,,,,
22338487,False,Rue Georges Braque,tertiary,50,True,29.471,"LINESTRING (0.1034201 49.4952343, 0.1038268 49.4952127)",2,,,,,
263476550,False,Rue Georges Braque,tertiary,50,False,28.977000000000004,"LINESTRING (0.1034201 49.4952343, 0.1032875 49.4952386, 0.1030194 49.4952474)",2,,,,,
"[48566227, 965010804]",False,Rue Pierre Faure,residential,,True,94.80799999999999,"LINESTRING (0.1034201 49.4952343, 0.103433 49.4953162, 0.1034508 49.4954292, 0.1035402 49.4959974, 0.1035437 49.4960197, 0.1035536 49.4960825)",3,,,,,
48566242,False,Rue Hugues Le Roux,residential,,True,137.494,"LINESTRING (0.1026249 49.4952602, 0.1026351 49.4953318, 0.1027342 49.4960309, 0.1027995 49.4964915)",,,,,,
263476550,False,Rue Georges Braque,tertiary,50,False,55.791,"LINESTRING (0.1026249 49.4952602, 0.1025172 49.4952637, 0.1018531 49.4952813)",2,,,,,
263476550,False,Rue Georges Braque,tertiary,50,True,28.527,"LINESTRING (0.1026249 49.4952602, 0.1027915 49.4952548, 0.1030194 49.4952474)",2,,,,,
48566248,False,Rue Charles-Auguste Marande,residential,,True,136.703,"LINESTRING (0.1018531 49.4952813, 0.1018582 49.4953573, 0.1018673 49.4954932, 0.1018918 49.4957906, 0.1019012 49.4958661, 0.1019231 49.4962249, 0.1019408 49.4965093)",,,,,,
263476550,False,Rue Georges Braque,tertiary,50,True,55.791,"LINESTRING (0.1018531 49.4952813, 0.1025172 49.4952637, 0.1026249 49.4952602)",2,,,,,
1003930780,False,Rue Georges Braque,tertiary,50,False,54.89300000000001,"LINESTRING (0.1018531 49.4952813, 0.1013332 49.4953023, 0.1012965 49.4953035, 0.1010942 49.4953076)",,,,,,
71197238,True,Rue Madame Lafayette,residential,,False,111.22399999999999,"LINESTRING (0.1110179 49.4953064, 0.1103386 49.495166, 0.1100293 49.4951109, 0.1098343 49.4950698, 0.1097273 49.4950585, 0.1096851 49.4950602, 0.1095352 49.4950705)",,,,,,
"[965125129, 965124966]",True,Rue Casimir Périer,tertiary,,False,51.55200000000001,"LINESTRING (0.1110179 49.4953064, 0.1110662 49.4952214, 0.1112009 49.4949846, 0.1112091 49.4949703, 0.1112219 49.4949478, 0.1112652 49.4948715)","['2', '3']",,,,,
"[48566227, 965010804]",False,Rue Pierre Faure,residential,,False,94.80799999999999,"LINESTRING (0.1035536 49.4960825, 0.1035437 49.4960197, 0.1035402 49.4959974, 0.1034508 49.4954292, 0.103433 49.4953162, 0.1034201 49.4952343)",3,,,,,
48566227,False,Rue Pierre Faure,residential,,True,45.74,"LINESTRING (0.1035536 49.4960825, 0.1035764 49.4962814, 0.1035721 49.4964472, 0.1035761 49.4964932)",,,,,,
71599403,False,Rue Jacques Louer,residential,,True,144.016,"LINESTRING (0.1035536 49.4960825, 0.1037054 49.4960823, 0.1038335 49.4960821, 0.1040924 49.4961037, 0.1050073 49.4962528, 0.1050741 49.4962637, 0.1054927 49.4963539)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,False,47.842,"LINESTRING (0.102603 49.4964978, 0.1019408 49.4965093)",,,,,,
71205596,False,Rue d'Epremesnil,residential,,True,14.209,"LINESTRING (0.102603 49.4964978, 0.1027995 49.4964915)",,,,,,
230153776,True,Rue Philippe Barrey,residential,,False,57.811,"LINESTRING (0.102603 49.4964978, 0.1025115 49.4970143)",,,,,,
21812240,False,Rue Édouard Corbière,residential,,False,62.326,"LINESTRING (0.1107524 49.4977396, 0.1107673 49.4977064, 0.1109935 49.4972014)",,,,,,
"[893426054, 265590375]",True,Rue Gustave Flaubert,residential,50,False,106.43,"LINESTRING (0.1107524 49.4977396, 0.1101119 49.4976458, 0.1099564 49.4976044, 0.1095778 49.4975358, 0.1095175 49.4975249, 0.1094582 49.4975142, 0.1093285 49.4974987)",2,,,,,
71834091,True,Rue Dupleix,residential,30,False,70.895,"LINESTRING (0.1127298 49.4911477, 0.1130306 49.4911422, 0.1130869 49.491154, 0.1131296 49.4911723, 0.113154 49.4911974, 0.1131706 49.4912317, 0.1132003 49.4915359)",,,,,,
538778386,False,Place Jules Ferry,residential,30,False,27.416,"LINESTRING (0.1127298 49.4911477, 0.1127161 49.4909889, 0.1127129 49.4909512, 0.1127092 49.4909015)",,,,,,
533337458,False,Rue Jules Siegfried,residential,,True,3.399,"LINESTRING (0.1132389 49.4921369, 0.1131919 49.4921385)",,,,,,
538779676,True,Rue Jules Siegfried,residential,,False,79.06599999999999,"LINESTRING (0.1132389 49.4921369, 0.1132947 49.4921349, 0.1142512 49.4921004, 0.1143319 49.4920975)",,,,,,
22812516,False,Rue du Chillou,residential,,False,68.725,"LINESTRING (0.1101964 49.4916258, 0.1101998 49.4916558, 0.1102026 49.4916806, 0.1102407 49.492144, 0.1102455 49.492243)",,,,,,
22812516,False,Rue du Chillou,residential,,True,73.22299999999998,"LINESTRING (0.1101964 49.4916258, 0.1101932 49.4915804, 0.1101881 49.491518, 0.1101773 49.4913853, 0.110167 49.4912597, 0.1101556 49.4910935, 0.1101469 49.4910278, 0.1101458 49.4909682)",,,,,,
71851235,True,Rue Édouard Larue,residential,,False,72.98100000000001,"LINESTRING (0.1085816 49.4910178, 0.1085865 49.4910831, 0.1085879 49.4911074, 0.1086259 49.4916292, 0.1086293 49.4916734)",,,,,,
"[1033583297, 1033583298, 87691911]",True,Quai George V,secondary_link,,False,65.237,"LINESTRING (0.1085816 49.4910178, 0.10788 49.4909756, 0.1078449 49.4909746, 0.1078258 49.4909752, 0.1076816 49.4909795)",1,,,,,
884897317,True,Quai George V,secondary,50,False,65.033,"LINESTRING (0.1085816 49.4910178, 0.1078887 49.4910619, 0.1078509 49.4910641, 0.1078238 49.4910658, 0.1076858 49.4910765)",2,,,,,
71851121,True,Rue Victor Hugo,residential,30,False,113.314,"LINESTRING (0.1086293 49.4916734, 0.1087086 49.4916702, 0.1089604 49.4916634, 0.1093609 49.4916512, 0.1098243 49.4916371, 0.1099747 49.491633, 0.1101127 49.4916292, 0.1101964 49.4916258)",,,,,,
71851235,True,Rue Édouard Larue,residential,,False,72.27199999999999,"LINESTRING (0.1086293 49.4916734, 0.1086308 49.4917346, 0.1086563 49.4920667, 0.1086691 49.492263, 0.1086731 49.4923227)",,,,,,
74354626,True,Place de l'Hôtel de Ville,secondary,,False,37.59,"LINESTRING (0.1086731 49.4923227, 0.1088332 49.4923166, 0.1090774 49.4923104, 0.1091917 49.492322)",2,D 6015,,,,
653919967,True,Boulevard de Strasbourg,tertiary,,False,84.05,"LINESTRING (0.1132424 49.4929482, 0.1142379 49.4928618, 0.1142693 49.4928591, 0.1143956 49.4928469)",1,D 6015,,,,
533337458,False,Rue Jules Siegfried,residential,,False,3.399,"LINESTRING (0.1131919 49.4921385, 0.1132389 49.4921369)",,,,,,
71851342,True,Place Léon Meyer,residential,,False,90.11,"LINESTRING (0.1131919 49.4921385, 0.113196 49.4922077, 0.1132358 49.4928714, 0.1132372 49.4928947, 0.1132424 49.4929482)",,,,,,
71890971,False,Rue Baudin,residential,,False,41.58,"LINESTRING (0.1140067 49.4972873, 0.1140213 49.4972454, 0.1141339 49.4969226)",,,,,,
538744100,True,Rue Ernest Renan,residential,30,False,59.576,"LINESTRING (0.1140067 49.4972873, 0.1147508 49.4973959, 0.1148114 49.4974052)",,,,,,
71890971,False,Rue Baudin,residential,,True,41.58,"LINESTRING (0.1141339 49.4969226, 0.1140213 49.4972454, 0.1140067 49.4972873)",,,,,,
884898915,True,Rue Voltaire,secondary,50,False,46.562,"LINESTRING (0.1069512 49.4898784, 0.1070232 49.489877, 0.1074144 49.4898696, 0.1074627 49.4898687, 0.1074946 49.4898695, 0.1075955 49.4898721)",2,,,,,
902041371,False,Quai Guillaume le Testu,secondary,50,False,35.881,"LINESTRING (0.1082312 49.4898632, 0.1084442 49.489854, 0.108627 49.4898519, 0.1087274 49.4898497)",2,,,,,
"[1121868633, 902041370]",False,Quai Guillaume le Testu,secondary,50,True,45.949,"LINESTRING (0.1082312 49.4898632, 0.1077757 49.4898744, 0.107733 49.4898754, 0.1076918 49.4898744, 0.1075955 49.4898721)",2,,,,,
"[1253214904, 905852810, 537772770]",True,Place de l'Hôtel de Ville,secondary,"['30', '50']",False,94.254,"LINESTRING (0.1063613 49.4932453, 0.1063512 49.4931208, 0.1063442 49.493007, 0.1063085 49.492516, 0.1063 49.4923986)",2,D 6015,,,,
"[533171262, 71966031]",True,Avenue Foch,tertiary,,False,71.61399999999999,"LINESTRING (0.1063724 49.4933898, 0.1062027 49.4933914, 0.1061499 49.4933918, 0.1058786 49.4933878, 0.1055296 49.4933977, 0.105472 49.4933998, 0.1053815 49.4934026)",1,D 6015,,,,
905852810,True,Place de l'Hôtel de Ville,secondary,30,False,16.087,"LINESTRING (0.1063724 49.4933898, 0.1063688 49.493346, 0.1063669 49.4933193, 0.1063613 49.4932453)",2,D 6015,,,,
533327242,False,Rue Voltaire,secondary,,False,29.723,"LINESTRING (0.1030235 49.4900102, 0.1032589 49.4900019, 0.1034344 49.4899957)",,,,,,
533327242,False,Rue Voltaire,secondary,,True,91.72099999999999,"LINESTRING (0.1030235 49.4900102, 0.1022197 49.4900384, 0.1018867 49.4900501, 0.1017555 49.4900547)",,,,,,
22762540,False,Rue Séry,residential,,False,68.104,"LINESTRING (0.1017909 49.4906667, 0.1017873 49.4906125, 0.1017605 49.4902034, 0.1017567 49.4901456, 0.1017555 49.4900547)",,,,,,
22762540,False,Rue Séry,residential,,True,66.50699999999999,"LINESTRING (0.1017909 49.4906667, 0.1018204 49.4911775, 0.1018229 49.491221, 0.1018254 49.4912644)",,,,,,
197335662,True,Rue Voltaire,secondary,,False,50.311,"LINESTRING (0.1011497 49.4898323, 0.1012471 49.4898702, 0.1016484 49.4900233, 0.1016607 49.490028, 0.1017555 49.4900547)",,,,,,
289286694,False,Rue Théodore Maillart,residential,,True,94.47999999999999,"LINESTRING (0.1053815 49.4934026, 0.1053897 49.4935279, 0.1053979 49.4936372, 0.1054006 49.4936773, 0.1054249 49.4940549, 0.1054376 49.4942515)",,,,,,
"[876088080, 876088084, 533171262]",True,Avenue Foch,tertiary,,False,121.61,"LINESTRING (0.1053815 49.4934026, 0.1052346 49.4934083, 0.1039437 49.4934483, 0.1038855 49.4934501, 0.1038244 49.493452, 0.103701 49.4934641)",1,D 6015,,,,
22762539,False,Rue Bernardin de Saint-Pierre,residential,,False,96.06299999999999,"LINESTRING (0.1053693 49.4932749, 0.1053615 49.4931587, 0.1053528 49.4930315, 0.1053508 49.4930023, 0.1053368 49.4928013, 0.1053359 49.4927885, 0.1053148 49.4924616, 0.1053116 49.4924118)",,,,,,
"[533171265, 533171097]",True,Avenue Foch,tertiary,,False,71.732,"LINESTRING (0.1053693 49.4932749, 0.105463 49.4932738, 0.1061413 49.4932549, 0.1061929 49.4932535, 0.1063613 49.4932453)",1,D 6015,,,,
26808166,False,Avenue Foch,unclassified,,True,15.254999999999999,"LINESTRING (0.1036898 49.4933271, 0.103694 49.4933794, 0.1036964 49.493409, 0.103701 49.4934641)",2,,,,,
74523668,False,Rue Dicquemare,residential,,False,95.735,"LINESTRING (0.1036898 49.4933271, 0.1036768 49.4932011, 0.103677 49.493172, 0.1036707 49.4930942, 0.1036673 49.4930491, 0.1036532 49.4928648, 0.1036512 49.4928383, 0.1036268 49.4925187, 0.1036205 49.4924674)",,,,,,
"[533171097, 876088086]",True,Avenue Foch,tertiary,,False,121.45100000000001,"LINESTRING (0.1036898 49.4933271, 0.10381 49.493327, 0.1038783 49.4933249, 0.1052404 49.4932792, 0.1053693 49.4932749)",1,D 6015,,,,
22338489,False,Rue Raymond Guénot,residential,,True,94.404,"LINESTRING (0.103701 49.4934641, 0.1037055 49.4935152, 0.1037143 49.4935796, 0.1037141 49.4936083, 0.103712 49.4936846, 0.1037125 49.4937399, 0.1037551 49.4942624, 0.1037568 49.494312)",,,,,,
26808166,False,Avenue Foch,unclassified,,False,15.255,"LINESTRING (0.103701 49.4934641, 0.1036964 49.493409, 0.103694 49.4933794, 0.1036898 49.4933271)",2,,,,,
"[533171257, 876088084]",True,Avenue Foch,tertiary,,False,56.434,"LINESTRING (0.103701 49.4934641, 0.1035918 49.4934671, 0.1035119 49.4934766, 0.1029219 49.4934969)",1,D 6015,,,,
22338490,False,Rue Raoul Dufy,residential,,True,93.24000000000001,"LINESTRING (0.1029219 49.4934969, 0.1029225 49.493523, 0.1029242 49.4936043, 0.1029305 49.4937121, 0.1029334 49.4937626, 0.1029665 49.4943349)",,,,,,
265590375,True,Rue Gustave Flaubert,residential,50,False,71.78899999999999,"LINESTRING (0.1139761 49.4983173, 0.113146 49.4981649, 0.113073 49.4981515, 0.1130195 49.4981417)",,,,,,
76131666,True,Rue Jean Hascoët,residential,,False,72.87700000000001,"LINESTRING (0.1142031 49.4976787, 0.1141776 49.4977506, 0.1139761 49.4983173)",,,,,,
243167820,False,Avenue René Coty,secondary,30,True,69.563,"LINESTRING (0.1142031 49.4976787, 0.1141312 49.4976621, 0.1135185 49.4975207, 0.1132955 49.4974692)",2,,,,,
203862428,True,Rue Joseph Clerc,residential,,False,77.39399999999999,"LINESTRING (0.1130195 49.4981417, 0.1130384 49.4981018, 0.1132609 49.4975545, 0.1132955 49.4974692)",,,,,,
265590375,True,Rue Gustave Flaubert,residential,50,False,110.522,"LINESTRING (0.1130195 49.4981417, 0.1129525 49.4981316, 0.1129036 49.4981224, 0.1124533 49.4980377, 0.1116846 49.4979019, 0.111646 49.4978951, 0.1115444 49.4978772)",,,,,,
243167820,False,Avenue René Coty,secondary,30,False,69.563,"LINESTRING (0.1132955 49.4974692, 0.1135185 49.4975207, 0.1141312 49.4976621, 0.1142031 49.4976787)",2,,,,,
"[243167820, 1033551663]",False,Avenue René Coty,secondary,30,True,99.372,"LINESTRING (0.1132955 49.4974692, 0.1131765 49.497444, 0.1129687 49.4973984, 0.1122382 49.4972382, 0.1121769 49.4972245, 0.1119901 49.4971868)",2,,,,,
265590375,True,Rue Gustave Flaubert,residential,50,False,31.235,"LINESTRING (0.1144018 49.4983566, 0.1141406 49.4983475, 0.1139761 49.4983173)",,,,,,
