osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,width,maxspeed,access,bridge
27019107,True,Rue du Cherche-Midi,residential,False,37.441,,"LINESTRING (2.3462851 43.2095028, 2.3463342 43.2096125, 2.3464284 43.2098229)",,,30,,
27019110,True,Rue Jacques Ourtal,residential,False,87.021,,"LINESTRING (2.3462851 43.2095028, 2.3470294 43.2092802, 2.3472802 43.2092089)",,,30,,
27019102,True,Rue de la Rivière,residential,False,35.87,,"LINESTRING (2.3472802 43.2092089, 2.3472852 43.2092403, 2.3474108 43.2095165)",,,30,,
27019110,True,Rue Jacques Ourtal,residential,False,148.382,,"LINESTRING (2.3472802 43.2092089, 2.3477437 43.2090812, 2.348345 43.2089054, 2.3489885 43.2087291)",,,30,,
27019102,True,Rue de la Rivière,residential,False,3.415,,"LINESTRING (2.3475047 43.20974, 2.3475137 43.20977)",,,30,,
27019112,True,Rue Fortune,residential,False,157.75300000000001,,"LINESTRING (2.3475047 43.20974, 2.3479674 43.2096716, 2.3486839 43.2094286, 2.3493073 43.2092233)",,,30,,
27019117,True,Rue Marceau Perrutel,residential,False,30.992,,"LINESTRING (2.3493073 43.2092233, 2.3491448 43.208971)",,,30,,
27019102,True,Rue de la Rivière,residential,False,21.539,,"LINESTRING (2.3476532 43.2101074, 2.3477215 43.2102946)",,,30,,
27019117,True,Rue Marceau Perrutel,residential,False,9.944,,"LINESTRING (2.3495829 43.2096519, 2.3495327 43.2095703)",,,30,,
27019114,True,Rue des Amidonniers,residential,False,165.75300000000001,,"LINESTRING (2.3495829 43.2096519, 2.3490387 43.2098717, 2.3488416 43.2099109, 2.3484331 43.209984, 2.3481582 43.2100252, 2.3476532 43.2101074)",,,30,,
897659599,True,Rue Marceau Perrutel,residential,False,53.439,,"LINESTRING (2.3496684 43.2103154, 2.3496911 43.2098351)",,,30,,
897659569,True,Rue Jules Sauzède,residential,False,15.655000000000001,,"LINESTRING (2.3496684 43.2103154, 2.3496677 43.2103696, 2.3496623 43.2104561)",,,30,,
1190841669,True,Boulevard Barbès,secondary,False,73.727,D 119,"LINESTRING (2.3496684 43.2103154, 2.3499237 43.2103239, 2.3505778 43.2103298)",2,,,,
27019107,True,Rue du Cherche-Midi,residential,False,55.469,,"LINESTRING (2.3459324 43.2086677, 2.3461486 43.209141)",,,30,,
27019118,True,Rue Masséna,residential,False,101.094,,"LINESTRING (2.3459324 43.2086677, 2.3464282 43.2085213, 2.3465168 43.2086561, 2.346736 43.2089896)",,,30,,
27019100,False,Allée d'Iéna,residential,True,71.166,,"LINESTRING (2.3449539 43.2087798, 2.3449484 43.2094198)",2,,,,
27019118,True,Rue Masséna,residential,False,81.84700000000001,,"LINESTRING (2.3449539 43.2087798, 2.3455138 43.2087841, 2.3455904 43.208775, 2.3459324 43.2086677)",,,30,,
27019103,True,Rue du 24 Février 1848,residential,False,50.498999999999995,,"LINESTRING (2.346736 43.2089896, 2.3464155 43.2090691, 2.3461486 43.209141)",,,30,,
27019103,True,Rue du 24 Février 1848,residential,False,39.008,,"LINESTRING (2.347608 43.2087659, 2.3471532 43.2088807)",,,30,,
27019117,True,Rue Marceau Perrutel,residential,False,42.691,,"LINESTRING (2.3495327 43.2095703, 2.3493073 43.2092233)",,,30,,
27019128,False,Rue Joseph Poux,residential,False,46.583,,"LINESTRING (2.3495327 43.2095703, 2.3500417 43.2093757)",,,30,,
27019128,False,Rue Joseph Poux,residential,True,46.583,,"LINESTRING (2.3500417 43.2093757, 2.3495327 43.2095703)",,,30,,
27019128,False,Rue Joseph Poux,residential,False,50.651,,"LINESTRING (2.3500417 43.2093757, 2.3505567 43.2091744, 2.3505926 43.2091606)",,,30,,
897659599,True,Rue Marceau Perrutel,residential,False,22.481,,"LINESTRING (2.3496911 43.2098351, 2.3496886 43.2097992, 2.3495829 43.2096519)",,,30,,
27019132,False,Rue d'Alembert,residential,True,18.361,,"LINESTRING (2.3505654 43.2097573, 2.3505695 43.2099224)",,,,,
27019130,True,Rue Laraignon,residential,False,71.409,,"LINESTRING (2.3505654 43.2097573, 2.3500314 43.2098132, 2.3496911 43.2098351)",,,,,
27019130,True,Rue Laraignon,residential,False,78.202,,"LINESTRING (2.3515219 43.2096657, 2.3510849 43.2097146, 2.3505654 43.2097573)",,,,,
"[1073947513, 27019134]",False,"['Place du Général de Gaulle', 'Rue Grignan']",residential,False,30.543999999999997,,"LINESTRING (2.3515219 43.2096657, 2.3515687 43.2097569, 2.351619 43.2098139, 2.3516194 43.2098234, 2.3516235 43.2099234)",,,,,
"[897659600, 1073947513, 27019128]",False,"['Rue Joseph Poux', 'Rue Grignan']",residential,True,93.817,,"LINESTRING (2.3515219 43.2096657, 2.3513492 43.2093214, 2.3513145 43.2091474, 2.3512788 43.209002, 2.3511439 43.2089488, 2.3510929 43.2089679)",,,30,,
27019131,False,Rue de la Place d'Armes,residential,False,85.49499999999999,,"LINESTRING (2.3516235 43.2099234, 2.3515449 43.2099172, 2.3514859 43.2099125, 2.3506 43.2099225, 2.3505695 43.2099224)",,,,,
27019134,False,Place du Général de Gaulle,residential,False,12.344000000000001,,"LINESTRING (2.3516235 43.2099234, 2.3516133 43.2099734, 2.3516011 43.2100332)",,,,,
"[1073947513, 27019134]",False,"['Place du Général de Gaulle', 'Rue Grignan']",residential,True,30.543999999999997,,"LINESTRING (2.3516235 43.2099234, 2.3516194 43.2098234, 2.351619 43.2098139, 2.3515687 43.2097569, 2.3515219 43.2096657)",,,,,
27019132,False,Rue d'Alembert,residential,False,18.361,,"LINESTRING (2.3505695 43.2099224, 2.3505654 43.2097573)",,,,,
27019132,False,Rue d'Alembert,residential,True,13.068,,"LINESTRING (2.3505695 43.2099224, 2.3505725 43.2100399)",,,,,
27019131,False,Rue de la Place d'Armes,residential,True,85.49499999999999,,"LINESTRING (2.3505695 43.2099224, 2.3506 43.2099225, 2.3514859 43.2099125, 2.3515449 43.2099172, 2.3516235 43.2099234)",,,,,
27019132,False,Rue d'Alembert,residential,False,32.238,,"LINESTRING (2.3505778 43.2103298, 2.3505725 43.2100399)",,,,,
"[1190841670, 1190841671]",True,Boulevard Barbès,secondary,False,72.426,D 119,"LINESTRING (2.3505778 43.2103298, 2.3512766 43.2103458, 2.3514143 43.2103475, 2.3514711 43.2103481)",2,,,,
27019132,False,Rue d'Alembert,residential,False,13.068,,"LINESTRING (2.3505725 43.2100399, 2.3505695 43.2099224)",,,,,
27019132,False,Rue d'Alembert,residential,True,32.238,,"LINESTRING (2.3505725 43.2100399, 2.3505778 43.2103298)",,,,,
27019133,False,Rue Capelet,residential,False,83.58099999999999,,"LINESTRING (2.3505725 43.2100399, 2.3506034 43.2100393, 2.3514497 43.2100217, 2.3515314 43.21002, 2.3516011 43.2100332)",,,,,
27019133,False,Rue Capelet,residential,True,83.58099999999999,,"LINESTRING (2.3516011 43.2100332, 2.3515314 43.21002, 2.3514497 43.2100217, 2.3506034 43.2100393, 2.3505725 43.2100399)",,,,,
27019134,False,Place du Général de Gaulle,residential,False,36.672,,"LINESTRING (2.3516011 43.2100332, 2.3515448 43.2101586, 2.3514882 43.2102845, 2.3514732 43.210318, 2.3514711 43.2103481)",,,,,
27019134,False,Place du Général de Gaulle,residential,True,12.344000000000001,,"LINESTRING (2.3516011 43.2100332, 2.3516133 43.2099734, 2.3516235 43.2099234)",,,,,
27019134,False,Place du Général de Gaulle,residential,True,36.672,,"LINESTRING (2.3514711 43.2103481, 2.3514732 43.210318, 2.3514882 43.2102845, 2.3515448 43.2101586, 2.3516011 43.2100332)",,,,,
"[1190841672, 1190841673, 1190841674, 26758488]",True,"['Boulevard Barbès', 'Place du Général de Gaulle']",secondary,False,92.762,D 119,"LINESTRING (2.3514711 43.2103481, 2.3515224 43.210351, 2.3520401 43.2103676, 2.3521119 43.2103687, 2.35223 43.2103393, 2.3523289 43.2102561, 2.3524053 43.2102186, 2.3525359 43.2101932)",2,,,,
151502511,False,Rue du Manège,residential,True,175.68699999999998,,"LINESTRING (2.3534243 43.2086079, 2.3533304 43.2087989, 2.3531381 43.209187, 2.3529526 43.2095574, 2.3527646 43.2099328, 2.3526947 43.2100612, 2.3526805 43.2100919)",,,,,
"[26758488, 26758490]",True,"['Boulevard du Commandant Roumens', 'Place du Général de Gaulle']",secondary,False,63.156,D 119,"LINESTRING (2.3527199 43.2102698, 2.3528423 43.2103566, 2.3529039 43.2103851, 2.3534394 43.21038)",2,,,,
26758490,True,Boulevard du Commandant Roumens,secondary,False,144.563,D 119,"LINESTRING (2.3534394 43.21038, 2.3535183 43.210382, 2.354462 43.2103961, 2.3549783 43.210392, 2.3551077 43.2104082, 2.3552026 43.2104533)",2,,,,
27048556,True,Rue de l'Olivier,residential,False,54.242,,"LINESTRING (2.3546943 43.2091524, 2.3540253 43.2091382)",,,,,
27048553,True,Rue Fabre d'Églantine,residential,False,85.114,,"LINESTRING (2.3546943 43.2091524, 2.3546983 43.2093076, 2.3546921 43.2096324, 2.354683 43.2099177)",,,,,
27048554,True,Rue Marceau,residential,False,82.993,,"LINESTRING (2.354683 43.2099177, 2.353659 43.2099107)",,,,,
27048554,True,Rue Marceau,residential,False,38.62,,"LINESTRING (2.3551594 43.2099259, 2.354683 43.2099177)",,,,,
27048555,True,Rue de la Digue,residential,False,86.244,,"LINESTRING (2.3551594 43.2099259, 2.355075 43.2094717, 2.3550198 43.209157)",,,,,
27048547,True,Rue Basse,residential,False,55.135,,"LINESTRING (2.353659 43.2099107, 2.3534586 43.210339, 2.3534394 43.21038)",,,,,
27048547,True,Rue Basse,residential,False,90.884,,"LINESTRING (2.3540253 43.2091382, 2.3538089 43.2095933, 2.353659 43.2099107)",,,,,
27048556,True,Rue de l'Olivier,residential,False,26.385,,"LINESTRING (2.3550198 43.209157, 2.3546943 43.2091524)",,,,,
27055943,False,Rue de Châteaudun,residential,False,50.004,,"LINESTRING (2.3442848 43.2113984, 2.3436678 43.2114014)",,,,,
27055943,False,Rue de Châteaudun,residential,True,50.004,,"LINESTRING (2.3436678 43.2114014, 2.3442848 43.2113984)",,,,,
27055944,True,Rue Dugommier,residential,False,85.727,,"LINESTRING (2.3436678 43.2114014, 2.3436813 43.2121723)",,,,,
27055944,True,Rue Dugommier,residential,False,69.488,,"LINESTRING (2.343674 43.2107765, 2.3436678 43.2114014)",,,,,
25014144,False,Avenue du Docteur Henri Gout,secondary,False,38.265,D 119,"LINESTRING (2.343674 43.2107765, 2.343562 43.2107818, 2.3432025 43.2107944)",,,,,
25014144,False,Avenue du Docteur Henri Gout,secondary,True,108.874,D 119,"LINESTRING (2.343674 43.2107765, 2.3439174 43.2107582, 2.3447188 43.2106256, 2.3447334 43.2106232, 2.3447753 43.2106163, 2.344989 43.2105814)",,,,,
27055948,True,Rue Dugommier,residential,False,36.273,,"LINESTRING (2.3436716 43.2125226, 2.3436744 43.2128488)",,,,,
27055948,True,Rue Dugommier,residential,False,85.474,,"LINESTRING (2.3437607 43.2134026, 2.3439686 43.2141562)",,,,,
"[326224204, 975794254]",False,Boulevard de Varsovie,residential,True,86.936,,"LINESTRING (2.3472728 43.2145131, 2.3475081 43.2148613, 2.347762 43.2152088)",3,,,,
1191449939,False,Boulevard de Varsovie,residential,False,35.293,,"LINESTRING (2.3472728 43.2145131, 2.3472298 43.2144233, 2.3471043 43.2142207)",3,,,,
1191449939,False,Boulevard de Varsovie,residential,True,35.293,,"LINESTRING (2.3471043 43.2142207, 2.3472298 43.2144233, 2.3472728 43.2145131)",3,,,,
1191449940,False,Boulevard de Varsovie,residential,False,81.85,,"LINESTRING (2.3471043 43.2142207, 2.3470826 43.2141808, 2.3470741 43.2141673, 2.3468582 43.2138261, 2.3467308 43.2136369, 2.3466749 43.2135546)",3,,,,
"[897659584, 897659595, 5214123]",True,Rue des Études,residential,False,134.915,,"LINESTRING (2.347762 43.2152088, 2.3478688 43.2151668, 2.3478916 43.2151578, 2.348018 43.21511, 2.3481334 43.215068, 2.3481667 43.2150559, 2.348243 43.2150282, 2.3482725 43.2149972, 2.3482914 43.2149656, 2.3483127 43.214219)",,,30,,
"[326224204, 975794254]",False,Boulevard de Varsovie,residential,False,86.936,,"LINESTRING (2.347762 43.2152088, 2.3475081 43.2148613, 2.3472728 43.2145131)",3,,,,
975794254,False,Boulevard de Varsovie,residential,True,73.666,,"LINESTRING (2.347762 43.2152088, 2.3478046 43.2152759, 2.3478721 43.2153813, 2.3480098 43.2155796, 2.3481541 43.2158064)",3,,,,
975794254,False,Boulevard de Varsovie,residential,False,73.666,,"LINESTRING (2.3481541 43.2158064, 2.3480098 43.2155796, 2.3478721 43.2153813, 2.3478046 43.2152759, 2.347762 43.2152088)",3,,,,
"[975794254, 242084247]",False,Boulevard de Varsovie,residential,True,76.958,,"LINESTRING (2.3481541 43.2158064, 2.3484538 43.2162506, 2.3485199 43.2163586, 2.3485702 43.2164284)",3,,,,
5214087,True,Boulevard Marcou,residential,False,88.244,,"LINESTRING (2.3468421 43.2103014, 2.3468797 43.2103479, 2.346706 43.2110766)",2,,,,
"[326224203, 1191497893, 1191497894]",True,Boulevard Barbès,secondary,False,71.275,D 119,"LINESTRING (2.3468421 43.2103014, 2.3469161 43.2103009, 2.3473151 43.2102981, 2.3476185 43.210296, 2.3477215 43.2102946)",2,,,,
897659573,False,Rue des Études,residential,True,42.489999999999995,,"LINESTRING (2.3485603 43.2103091, 2.3485577 43.2104339, 2.3485532 43.2105451, 2.3485476 43.2106911)",,,30,,
1190841668,True,Boulevard Barbès,secondary,False,89.81299999999999,D 119,"LINESTRING (2.3485603 43.2103091, 2.3495887 43.2103127, 2.3496684 43.2103154)",2,,,,
5214105,True,Rue Aimé Ramond,residential,False,87.08000000000001,,"LINESTRING (2.3474434 43.2118949, 2.3475056 43.2118944, 2.3478769 43.2118859, 2.3479248 43.2118848, 2.3485174 43.2118712)",,,30,,
232668695,False,Rue Littré,residential,True,86.911,,"LINESTRING (2.3474434 43.2118949, 2.3474426 43.2119422, 2.3474016 43.2124426, 2.3473825 43.2126752)",,,30,,
27055951,True,Allée d'Iéna,secondary,False,39.092999999999996,D 118,"LINESTRING (2.3450672 43.2127781, 2.3450603 43.2125253, 2.3450598 43.2125055, 2.3450576 43.2124266)",2,,,,
27055959,False,Rue Pasteur,residential,False,113.149,,"LINESTRING (2.3450672 43.2127781, 2.3446722 43.2127987, 2.3440376 43.2128328, 2.3436744 43.2128488)",,,,,
286977990,True,Boulevard Jean Jaurès,secondary,False,93.133,,"LINESTRING (2.3547155 43.2148821, 2.3543014 43.2156634)",2,,,,
286977990,True,Boulevard Jean Jaurès,secondary,False,77.302,,"LINESTRING (2.3550487 43.2142307, 2.3547956 43.2147255, 2.3547417 43.2148308, 2.3547155 43.2148821)",2,,,,
"[5214144, 897659588]",True,Rue de la République,residential,False,64.373,,"LINESTRING (2.3550487 43.2142307, 2.3548655 43.2142291, 2.3542544 43.2142238)",,3.5,30,,
"[812876267, 8161788]",True,Rue de la Liberté,residential,False,97.93900000000001,,"LINESTRING (2.3543014 43.2156634, 2.354079 43.2156592, 2.3540401 43.2156599, 2.3530932 43.215677)",,,30,,
286977990,True,Boulevard Jean Jaurès,secondary,False,62.017,,"LINESTRING (2.3543014 43.2156634, 2.3542768 43.2157099, 2.3540319 43.2161854)",2,,,,
1188935896,True,Boulevard Omer Sarraut,secondary,False,49.696999999999996,,"LINESTRING (2.3494164 43.2164807, 2.3489095 43.216479, 2.3488034 43.2164735)",2,,50,,
286984531,True,Boulevard Omer Sarraut,secondary,False,65.15,,"LINESTRING (2.3510061 43.2164458, 2.3506052 43.2164573, 2.3502027 43.2164678)",2,,50,,
5214118,True,Rue du Docteur Albert Tomey,residential,False,81.93100000000001,,"LINESTRING (2.3502027 43.2164678, 2.3502123 43.2163897, 2.3502308 43.2160294, 2.3502356 43.2159572, 2.3502507 43.2157319)",,,30,,
"[318831468, 1093723588]",True,Boulevard Omer Sarraut,secondary,False,63.736000000000004,,"LINESTRING (2.3502027 43.2164678, 2.3501507 43.2164685, 2.3496549 43.2164777, 2.3494164 43.2164807)",2,,50,,
"[971414617, 812876265]",True,Boulevard Omer Sarraut,secondary,False,89.91399999999999,,"LINESTRING (2.3530429 43.2163861, 2.352432 43.2163985, 2.3521256 43.2164088, 2.351989 43.2164143, 2.3519342 43.2164165)",2,,30,,
27056552,False,Impasse Jean Bringer,residential,False,61.66,,"LINESTRING (2.3538795 43.2152845, 2.3531198 43.2153154)",,,30,,
27056552,False,Impasse Jean Bringer,residential,True,61.66,,"LINESTRING (2.3531198 43.2153154, 2.3538795 43.2152845)",,,30,,
444371906,True,Rue Jean Bringer,residential,False,40.266,,"LINESTRING (2.3531198 43.2153154, 2.3530932 43.215677)",,,30,,
"[444371906, 5214164]",True,Rue Jean Bringer,residential,False,203.46500000000003,,"LINESTRING (2.3552548 43.2105289, 2.3551774 43.2105416, 2.3544701 43.2105259, 2.354453 43.2106208, 2.3544208 43.2107374, 2.3535957 43.2107169, 2.3535737 43.2107326, 2.3535534 43.2107471, 2.3535329 43.210782, 2.3535036 43.2111401)",,,30,,
5206141,True,Rue Victor Hugo,residential,False,83.818,,"LINESTRING (2.3483625 43.2134463, 2.3493966 43.213432)",,3.5,30,,
5214123,True,Rue des Études,residential,False,88.528,,"LINESTRING (2.3483625 43.2134463, 2.3484065 43.2126508)",,,30,,
5214067,True,Rue Jules Sauzède,residential,False,35.471,,"LINESTRING (2.349508 43.2123172, 2.3494616 43.2126344)",,4,30,,
27056559,False,Impasse des Boulangers,residential,False,64.762,,"LINESTRING (2.349508 43.2123172, 2.3502878 43.2121899)",,,30,,
27056559,False,Impasse des Boulangers,residential,True,64.762,,"LINESTRING (2.3502878 43.2121899, 2.349508 43.2123172)",,,30,,
70594632,False,Promenade du Canal,residential,False,97.549,,"LINESTRING (2.3486955 43.2174484, 2.3486667 43.2174289, 2.3483176 43.2171933, 2.3481364 43.2169792, 2.3481002 43.2169226, 2.3480314 43.216815, 2.3479913 43.2167523)",,,,,
27056778,False,Rue Prosper Montagné,residential,False,35.176,,"LINESTRING (2.3536136 43.2169037, 2.3531808 43.216928)",,,,,
1191483836,False,Route Minervoise,secondary,False,42.288,D 118,"LINESTRING (2.3536136 43.2169037, 2.3537912 43.2165461)",2,,50,,
27056778,False,Rue Prosper Montagné,residential,True,35.176,,"LINESTRING (2.3531808 43.216928, 2.3536136 43.2169037)",,,,,
166478309,False,Rue Prosper Montagné,residential,False,83.235,,"LINESTRING (2.3528842 43.2169495, 2.3519853 43.2170442, 2.3518665 43.2170478)",,,,,
166478309,False,Rue Prosper Montagné,residential,True,83.235,,"LINESTRING (2.3518665 43.2170478, 2.3519853 43.2170442, 2.3528842 43.2169495)",,,,,
"[341504851, 74956101]",True,Avenue du Maréchal Joffre,living_street,False,22.887,D 49,"LINESTRING (2.3518665 43.2170478, 2.3518563 43.2171308, 2.3518528 43.2171596, 2.3518593 43.2171918, 2.3519134 43.2172384)",,,20,,
341504839,True,Avenue Pierre Semard,residential,False,153.163,,"LINESTRING (2.3451199 43.2145763, 2.3451936 43.2145722, 2.3452641 43.2145691, 2.345832 43.2145658, 2.3460833 43.2145866, 2.3463324 43.2146527, 2.3465104 43.2147398, 2.3466779 43.2148525, 2.3467776 43.2149931)",,,30,,
"[1230654357, 27055950]",True,Allée d'Iéna,secondary,False,47.538,D 118,"LINESTRING (2.3451199 43.2145763, 2.3451183 43.2145405, 2.3451185 43.2141488)",2,,,,yes
"[812876260, 341504839]",True,Avenue Pierre Semard,residential,False,91.18100000000001,,"LINESTRING (2.3467776 43.2149931, 2.3467795 43.2149982, 2.346841 43.2150898, 2.3470668 43.2154539, 2.3472631 43.2157325)",,,30,,
27058094,True,Rue Émile Zola,residential,False,132.939,,"LINESTRING (2.3451374 43.2150145, 2.3467776 43.2149931)",,,30,,
812876262,True,Rue Émile Zola,residential,False,78.014,,"LINESTRING (2.3451374 43.2150145, 2.3441757 43.2150462)",,,,,
812876261,True,Allée d'Iéna,secondary,False,48.748,D 118,"LINESTRING (2.3451374 43.2150145, 2.345122 43.2146765, 2.3451199 43.2145763)",2,,,,
27058100,False,Rue Denfert-Rochereau,residential,False,47.77,,"LINESTRING (2.3441757 43.2150462, 2.3442951 43.2154669)",,,,,
812876262,True,Rue Émile Zola,residential,False,52.852,,"LINESTRING (2.3441757 43.2150462, 2.3435243 43.2150696)",,,,,
27058099,False,Rue du 14 Juillet,residential,True,53.404,,"LINESTRING (2.3435243 43.2150696, 2.3436497 43.2155411)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,False,44.312,,"LINESTRING (2.3432578 43.2168763, 2.3430794 43.2164996)",,,,,
25013410,False,Rue Antoine de Saint-Exupéry,residential,True,112.256,,"LINESTRING (2.3432578 43.2168763, 2.3437492 43.2168066, 2.3446185 43.216687)",,,,,
27058098,False,Rue du 14 Juillet,residential,False,52.948,,"LINESTRING (2.3436497 43.2155411, 2.3442951 43.2154669)",,,,,
27058099,False,Rue du 14 Juillet,residential,False,53.404,,"LINESTRING (2.3436497 43.2155411, 2.3435243 43.2150696)",,,,,
27058098,False,Rue du 14 Juillet,residential,True,52.948,,"LINESTRING (2.3442951 43.2154669, 2.3436497 43.2155411)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,False,49.941,,"LINESTRING (2.3442951 43.2154669, 2.3444207 43.2159066)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,True,47.77,,"LINESTRING (2.3442951 43.2154669, 2.3441757 43.2150462)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,False,42.192,,"LINESTRING (2.3445275 43.2163134, 2.3446185 43.216687)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,True,46.06,,"LINESTRING (2.3445275 43.2163134, 2.3444606 43.2160417, 2.3444207 43.2159066)",,,,,
27058101,False,Rue Émile Laffont,residential,True,119.162,,"LINESTRING (2.3445275 43.2163134, 2.3438088 43.2164083, 2.3430794 43.2164996)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,True,42.192,,"LINESTRING (2.3446185 43.216687, 2.3445275 43.2163134)",,,,,
25013410,False,Rue Antoine de Saint-Exupéry,residential,False,112.256,,"LINESTRING (2.3446185 43.216687, 2.3437492 43.2168066, 2.3432578 43.2168763)",,,,,
25013410,False,Rue Antoine de Saint-Exupéry,residential,True,45.046,,"LINESTRING (2.3446185 43.216687, 2.3448445 43.2166784, 2.3451739 43.2166707)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,True,44.312,,"LINESTRING (2.3430794 43.2164996, 2.3432578 43.2168763)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,False,17.799,,"LINESTRING (2.3430794 43.2164996, 2.3430764 43.2164855, 2.3430036 43.2163497)",,,,,
27058101,False,Rue Émile Laffont,residential,False,119.162,,"LINESTRING (2.3430794 43.2164996, 2.3438088 43.2164083, 2.3445275 43.2163134)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,True,8.449,,"LINESTRING (2.3429691 43.216278, 2.3430036 43.2163497)",,,,,
27058102,False,Rue Jean Mermoz,residential,False,137.824,,"LINESTRING (2.3429691 43.216278, 2.3437337 43.2161697, 2.3437732 43.2161409, 2.3437736 43.2159918, 2.3438188 43.2159718, 2.3444207 43.2159066)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,True,49.941,,"LINESTRING (2.3444207 43.2159066, 2.3442951 43.2154669)",,,,,
27058100,False,Rue Denfert-Rochereau,residential,False,46.06,,"LINESTRING (2.3444207 43.2159066, 2.3444606 43.2160417, 2.3445275 43.2163134)",,,,,
27058102,False,Rue Jean Mermoz,residential,True,137.82399999999998,,"LINESTRING (2.3444207 43.2159066, 2.3438188 43.2159718, 2.3437736 43.2159918, 2.3437732 43.2161409, 2.3437337 43.2161697, 2.3429691 43.216278)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,False,8.449,,"LINESTRING (2.3430036 43.2163497, 2.3429691 43.216278)",,,,,
27058097,False,Rue Bertrand Lamourelle,residential,True,17.799,,"LINESTRING (2.3430036 43.2163497, 2.3430764 43.2164855, 2.3430794 43.2164996)",,,,,
27056769,False,Rue Antoine Marty,tertiary,True,10.479,,"LINESTRING (2.3540332 43.2163659, 2.3539056 43.2163812)",2,,,,
1191481993,False,Rue Antoine Marty,tertiary,False,20.019,,"LINESTRING (2.3540332 43.2163659, 2.3542795 43.216352)",2,,,,
27058129,True,Rue Tourtel,residential,False,72.38499999999999,,"LINESTRING (2.3540332 43.2163659, 2.3540394 43.2164311, 2.3540954 43.2170153)",,,,,
1191483836,False,Route Minervoise,secondary,True,42.288,D 118,"LINESTRING (2.3537912 43.2165461, 2.3536136 43.2169037)",2,,50,,
70594931,True,Route Minervoise,secondary,False,21.607,,"LINESTRING (2.3537912 43.2165461, 2.3537589 43.2164905, 2.3537407 43.2164629, 2.3537231 43.216447, 2.3536408 43.2163898)",1,,,,
1191483837,False,Route Minervoise,secondary,False,20.546,D 118,"LINESTRING (2.3537912 43.2165461, 2.3538662 43.2164379, 2.3539056 43.2163812)",2,,50,,
242084246,True,Boulevard Omer Sarraut,secondary,False,48.461,,"LINESTRING (2.3536408 43.2163898, 2.3531057 43.216384, 2.3530429 43.2163861)",2,,,,
70594986,True,Boulevard Jean Jaurès,secondary,False,39.304,,"LINESTRING (2.3540319 43.2161854, 2.3539219 43.2162655, 2.3537638 43.2163446, 2.3536408 43.2163898)",2,,,,
286975759,True,Boulevard Jean Jaurès,secondary,False,24.463,,"LINESTRING (2.3540319 43.2161854, 2.3539913 43.2162952, 2.3539056 43.2163812)",1,,,,
1000201320,True,Boulevard Jean Jaurès,secondary,False,28.677,,"LINESTRING (2.3540319 43.2161854, 2.3540984 43.2162694, 2.3541842 43.2163324, 2.3542795 43.216352)",1,,,,
897659579,True,Rue de Verdun,residential,False,16.671,,"LINESTRING (2.3463446 43.2126339, 2.3461448 43.2125982)",2,,,,
134562898,True,Boulevard de Varsovie,residential,False,16.36,,"LINESTRING (2.3463446 43.2126339, 2.3463376 43.212696, 2.3463346 43.2127808)",,6,,,
134562896,True,Boulevard Marcou,residential,False,32.576,,"LINESTRING (2.346362 43.2123665, 2.3463004 43.212472, 2.3462628 43.2125364, 2.3462551 43.2125497, 2.3461448 43.2125982)",,,,,
134562898,True,Boulevard de Varsovie,residential,False,29.768,,"LINESTRING (2.346362 43.2123665, 2.3463491 43.2125463, 2.3463484 43.2125566, 2.3463446 43.2126339)",,6,,,
1191449941,False,Boulevard de Varsovie,residential,True,65.437,,"LINESTRING (2.3463161 43.2130274, 2.3466749 43.2135546)",3,,,,
134562900,True,Boulevard de Varsovie,residential,False,61.38700000000001,,"LINESTRING (2.3463161 43.2130274, 2.3461328 43.2127684, 2.3461202 43.2127519, 2.3460664 43.2126816, 2.3460484 43.2126581, 2.3459189 43.2125625)",2,,,,
151699428,True,Boulevard Camille Capellan,secondary,False,3.203,,"LINESTRING (2.3552418 43.2105017, 2.3552548 43.2105289)",2,,,,
5206149,True,Boulevard de Varsovie,residential,False,18.648,,"LINESTRING (2.3485702 43.2164284, 2.3485485 43.2164918, 2.3484875 43.216584)",2,,,,
"[975794254, 242084247]",False,Boulevard de Varsovie,residential,False,76.958,,"LINESTRING (2.3485702 43.2164284, 2.3485199 43.2163586, 2.3484538 43.2162506, 2.3481541 43.2158064)",3,,,,
151486676,True,Boulevard de Varsovie,residential,False,19.659,,"LINESTRING (2.3488034 43.2164735, 2.3486852 43.2164602, 2.3485702 43.2164284)",1,,50,,
"[242096730, 341504844]",True,Boulevard Omer Sarraut,secondary,False,28.49,,"LINESTRING (2.3488034 43.2164735, 2.3487119 43.2165143, 2.3485223 43.216577, 2.3484875 43.216584)",2,,50,,
