osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,width,bridge
123268563,,residential,30,,False,False,93.169,"LINESTRING (-1.492363 47.2988197, -1.4924754 47.2988151, -1.4925462 47.2988132, -1.4925911 47.2988116, -1.4926718 47.2988088, -1.4927428 47.2988071, -1.4931264 47.2987979, -1.4931698 47.2987969, -1.4931816 47.2987966, -1.4935975 47.2987866)",,Rue de l'Hôtel de Ville,5,
123517419,,residential,30,,False,True,23.984,"LINESTRING (-1.492363 47.2988197, -1.4922055 47.2988254, -1.4920454 47.2988311)",,Rue de l'Hôtel de Ville,5,
123268561,,tertiary,30,,False,False,90.104,"LINESTRING (-1.4915217 47.2977832, -1.4908339 47.2984458)",,Rue François-René de Chateaubriand,6,
"[338774896, 338462922, 338774898, 338774899]",,residential,,,False,True,123.66400000000002,"LINESTRING (-1.4915217 47.2977832, -1.4920442 47.2979275, -1.4921106 47.2979459, -1.492147 47.2979559, -1.4922817 47.2979931, -1.4923373 47.2980368, -1.4923394 47.2980815, -1.4923445 47.2981443, -1.4923427 47.2981873, -1.4923563 47.2984708, -1.4923578 47.2985344)",,Rue des Halles,5,
"[37849507, 338781366]",2,tertiary,30,,False,True,70.299,"LINESTRING (-1.4915217 47.2977832, -1.4919017 47.2973896, -1.4920324 47.2972543)",,Rue François-René de Chateaubriand,6,
38107911,,residential,,,True,False,51.736000000000004,"LINESTRING (-1.4900006 47.2978795, -1.4897041 47.2981489, -1.4895828 47.2982484)",,Rue Harrouys,,
38938689,,residential,,,False,False,52.10300000000001,"LINESTRING (-1.4900006 47.2978795, -1.4899681 47.2978656, -1.4895424 47.2976843, -1.4894588 47.2977686)",,Impasse des Jardins,,
143996539,,residential,,,True,False,97.23599999999999,"LINESTRING (-1.4895828 47.2982484, -1.4897064 47.2982651, -1.4903905 47.2983493, -1.4906671 47.2983929, -1.4908339 47.2984458)",,Rue de la Marquise de Sévigné,,
893055042,,residential,30,,False,False,102.48400000000001,"LINESTRING (-1.4895828 47.2982484, -1.4895442 47.2982673, -1.4894436 47.2983165, -1.4892892 47.2983744, -1.4890926 47.2984481, -1.4886463 47.2986319, -1.488536 47.2986718, -1.4884132 47.2987162)",,Rue de la Marquise de Sévigné,,
38108741,,residential,,,False,True,31.726999999999997,"LINESTRING (-1.4923578 47.2985344, -1.4923591 47.2986046, -1.4923598 47.2986415, -1.49236 47.2986556, -1.4923611 47.2987193, -1.492363 47.2988197)",,Rue des Halles,5,
"[38280479, 38280477, 338959478, 38108743]",,residential,30,,False,True,199.185,"LINESTRING (-1.4923578 47.2985344, -1.4924457 47.2985331, -1.4925436 47.2985317, -1.4926139 47.2985307, -1.49271 47.2985292, -1.4929594 47.2985265, -1.4930608 47.2981537, -1.4931269 47.2981181, -1.4931904 47.2981179, -1.4941206 47.2982946, -1.4944675 47.2983753)",,"['Impasse du Chemin des Dames', 'Square des Rencontres', 'Rue Albert de Montbeillard']","['4', '5']",
"[338774896, 338462922, 338774899, 338774898]",,residential,,,False,False,123.664,"LINESTRING (-1.4923578 47.2985344, -1.4923563 47.2984708, -1.4923427 47.2981873, -1.4923445 47.2981443, -1.4923394 47.2980815, -1.4923373 47.2980368, -1.4922817 47.2979931, -1.492147 47.2979559, -1.4921106 47.2979459, -1.4920442 47.2979275, -1.4915217 47.2977832)",,Rue des Halles,5,
38108744,,residential,30,,False,True,59.727,"LINESTRING (-1.4940675 47.2988389, -1.4944675 47.2983753)",,Impasse du Marais,,
123268563,,residential,30,,False,False,117.269,"LINESTRING (-1.4940675 47.2988389, -1.4954531 47.2993177)",,Rue de l'Hôtel de Ville,5,
123268563,,residential,30,,False,True,36.729,"LINESTRING (-1.4940675 47.2988389, -1.4939408 47.2987979, -1.4938264 47.2987799, -1.4937041 47.2987809, -1.4935975 47.2987866)",,Rue de l'Hôtel de Ville,5,
38108744,,residential,30,,False,False,59.727,"LINESTRING (-1.4944675 47.2983753, -1.4940675 47.2988389)",,Impasse du Marais,,
38280477,,residential,30,,False,True,92.915,"LINESTRING (-1.4944675 47.2983753, -1.4955454 47.2987801)",,Rue Albert de Montbeillard,5,
"[38108743, 38280477, 338959478, 38280479]",,residential,30,,False,False,199.18499999999995,"LINESTRING (-1.4944675 47.2983753, -1.4941206 47.2982946, -1.4931904 47.2981179, -1.4931269 47.2981181, -1.4930608 47.2981537, -1.4929594 47.2985265, -1.49271 47.2985292, -1.4926139 47.2985307, -1.4925436 47.2985317, -1.4924457 47.2985331, -1.4923578 47.2985344)",,"['Square des Rencontres', 'Impasse du Chemin des Dames', 'Rue Albert de Montbeillard']","['4', '5']",
"[338958638, 38108742]",,residential,30,,False,False,81.214,"LINESTRING (-1.4934708 47.2973666, -1.4934663 47.2975356, -1.4934508 47.2975984, -1.4934446 47.2976177, -1.4934389 47.2976355, -1.4933839 47.2977383, -1.4932286 47.2978975, -1.4931123 47.2980361)",,Impasse du Chemin des Dames,"['4', '3']",
"[338958042, 943175717, 338958045, 172636799]",,residential,30,,True,False,86.13600000000001,"LINESTRING (-1.4934708 47.2973666, -1.4935159 47.2973683, -1.4937717 47.297378, -1.4938182 47.2973767, -1.4938626 47.2973596, -1.4938907 47.29734, -1.4942254 47.2970571, -1.4943121 47.2970128, -1.4943664 47.2969962)",,"['Rue du 9 Août 1944', 'Rue Jules Verne']",3,
"[38108742, 338958638]",,residential,30,,False,True,81.214,"LINESTRING (-1.4931123 47.2980361, -1.4932286 47.2978975, -1.4933839 47.2977383, -1.4934389 47.2976355, -1.4934446 47.2976177, -1.4934508 47.2975984, -1.4934663 47.2975356, -1.4934708 47.2973666)",,Impasse du Chemin des Dames,"['4', '3']",
37606400,2,residential,,,False,False,67.67699999999999,"LINESTRING (-1.4907958 47.300524, -1.4911066 47.3002092, -1.49132 47.3001303, -1.4913822 47.3000809)",,Rue Charles de Gaulle,5,
"[37606400, 600323786]",2,residential,,,False,True,62.983999999999995,"LINESTRING (-1.4907958 47.300524, -1.4907154 47.3006002, -1.4906054 47.3007046, -1.490405 47.3009111, -1.4903262 47.3009923)",,Rue Charles de Gaulle,5,
38107824,,residential,30,,False,False,194.462,"LINESTRING (-1.4935975 47.2987866, -1.493603 47.2988514, -1.4936148 47.2990468, -1.4936371 47.2991852, -1.4936985 47.299289, -1.493823 47.2993727, -1.4939988 47.2994317, -1.4951954 47.2998336, -1.4952971 47.2998738)",,Rue du Maréchal Leclerc,,
123268563,,residential,30,,False,False,36.729,"LINESTRING (-1.4935975 47.2987866, -1.4937041 47.2987809, -1.4938264 47.2987799, -1.4939408 47.2987979, -1.4940675 47.2988389)",,Rue de l'Hôtel de Ville,5,
123268563,,residential,30,,False,True,93.169,"LINESTRING (-1.4935975 47.2987866, -1.4931816 47.2987966, -1.4931698 47.2987969, -1.4931264 47.2987979, -1.4927428 47.2988071, -1.4926718 47.2988088, -1.4925911 47.2988116, -1.4925462 47.2988132, -1.4924754 47.2988151, -1.492363 47.2988197)",,Rue de l'Hôtel de Ville,5,
38107824,,residential,30,,False,True,194.46200000000002,"LINESTRING (-1.4952971 47.2998738, -1.4951954 47.2998336, -1.4939988 47.2994317, -1.493823 47.2993727, -1.4936985 47.299289, -1.4936371 47.2991852, -1.4936148 47.2990468, -1.493603 47.2988514, -1.4935975 47.2987866)",,Rue du Maréchal Leclerc,,
38280481,,residential,30,,False,False,148.322,"LINESTRING (-1.4952971 47.2998738, -1.4953893 47.299897, -1.4955032 47.2998819, -1.4962155 47.2994233, -1.4962798 47.2993002, -1.4964043 47.2992331, -1.4966114 47.2989863)",,Rue René Coty,,
38280483,,residential,30,,False,False,63.364,"LINESTRING (-1.4952971 47.2998738, -1.4953661 47.2997681, -1.4954531 47.2993177)",,Rue Georges Pompidou,,
143996534,,residential,30,,False,True,53.766999999999996,"LINESTRING (-1.4952971 47.2998738, -1.4952617 47.2999512, -1.494972 47.3003025)",,Passage des Enfants,,
143996534,,residential,30,,False,False,53.766999999999996,"LINESTRING (-1.494972 47.3003025, -1.4952617 47.2999512, -1.4952971 47.2998738)",,Passage des Enfants,,
38280481,,residential,30,,False,False,88.90599999999999,"LINESTRING (-1.4966114 47.2989863, -1.4964397 47.2989253, -1.4962454 47.2988518, -1.4961351 47.2988088, -1.495967 47.2988621, -1.495697 47.2988441, -1.4955454 47.2987801)",,Rue René Coty,,
38280481,,residential,30,,False,True,148.322,"LINESTRING (-1.4966114 47.2989863, -1.4964043 47.2992331, -1.4962798 47.2993002, -1.4962155 47.2994233, -1.4955032 47.2998819, -1.4953893 47.299897, -1.4952971 47.2998738)",,Rue René Coty,,
167112205,,residential,30,,False,False,27.878999999999998,"LINESTRING (-1.4966114 47.2989863, -1.4968688 47.299073, -1.4969399 47.2991011)",,Rue René Coty,,
38280484,,residential,,,False,False,84.485,"LINESTRING (-1.4913312 47.2988487, -1.491331 47.2988852, -1.49133 47.2989079, -1.4913371 47.299052, -1.4913573 47.2991747, -1.4911776 47.2994519, -1.4913235 47.2994994, -1.4913506 47.2995082)",,Impasse du Maréchal Juin,,
143996538,,residential,30,,False,False,53.896,"LINESTRING (-1.4913312 47.2988487, -1.4915959 47.2988415, -1.4918952 47.2988364, -1.4919805 47.2988334, -1.4920454 47.2988311)",,Rue de l'Hôtel de Ville,5,
143996538,,residential,30,,False,True,51.608000000000004,"LINESTRING (-1.4913312 47.2988487, -1.4912354 47.2988421, -1.4911446 47.2988197, -1.4907436 47.298627)",,Rue de l'Hôtel de Ville,5,
38280484,,residential,,,False,True,84.485,"LINESTRING (-1.4913506 47.2995082, -1.4913235 47.2994994, -1.4911776 47.2994519, -1.4913573 47.2991747, -1.4913371 47.299052, -1.49133 47.2989079, -1.491331 47.2988852, -1.4913312 47.2988487)",,Impasse du Maréchal Juin,,
38280486,,residential,30,,False,True,68.864,"LINESTRING (-1.4922626 47.3012705, -1.49251 47.3011786, -1.4927736 47.301108, -1.4931044 47.3010353)",,Allée du Charbonneau,5,
38280488,,residential,,,True,False,140.565,"LINESTRING (-1.4922626 47.3012705, -1.4922327 47.3012346, -1.4920712 47.3010627, -1.4918871 47.3009903, -1.4916974 47.3009116, -1.4914296 47.3007938, -1.4908775 47.3005583, -1.4907958 47.300524)",,Allée Molière,3,
38280486,,residential,30,,False,False,68.864,"LINESTRING (-1.4931044 47.3010353, -1.4927736 47.301108, -1.49251 47.3011786, -1.4922626 47.3012705)",,Allée du Charbonneau,5,
"[38280485, 38280486]",,residential,30,,False,True,292.844,"LINESTRING (-1.4931044 47.3010353, -1.4934734 47.3009601, -1.4936248 47.300917, -1.493894 47.3008308, -1.493894 47.3007688, -1.4936973 47.30046, -1.493556 47.3002502, -1.4934088 47.3001344, -1.4927457 47.2999214, -1.4922608 47.299766, -1.4921191 47.2997244, -1.4918008 47.2996309, -1.4916981 47.2996007)",,"['Allée du Charbonneau', 'Rue Georges Clemenceau']",5,
38280489,,residential,,,False,False,45.357,"LINESTRING (-1.4908256 47.3013068, -1.4911883 47.3009814)",,Allée des Écoliers,,
341448134,,residential,30,,False,False,42.38,"LINESTRING (-1.4908256 47.3013068, -1.4904688 47.3011506, -1.4903535 47.3011)",,Rue Pierre Mendès France,6,
38280489,,residential,,,False,True,45.357,"LINESTRING (-1.4911883 47.3009814, -1.4908256 47.3013068)",,Allée des Écoliers,,
25653998,,tertiary,50,,False,True,135.644,"LINESTRING (-1.4877582 47.3014404, -1.4879172 47.3012881, -1.4883219 47.3009045, -1.4883524 47.3008756, -1.4885852 47.3006548, -1.4886833 47.3005662, -1.4887248 47.3005295, -1.4887795 47.300481, -1.4888124 47.3004521)",,Rue François-René de Chateaubriand,,
38646523,,residential,,,False,True,40.985,"LINESTRING (-1.4895169 47.3011259, -1.4895029 47.3010592, -1.4897567 47.300812)",,Impasse George Sand,,
38651583,,residential,30,,False,False,23.62,"LINESTRING (-1.4947654 47.2973704, -1.4944522 47.297368)",,Place Aristide Briand,,
38651583,,residential,30,,False,True,38.758,"LINESTRING (-1.4947654 47.2973704, -1.4951705 47.2973842, -1.4952667 47.2973504)",,Place Aristide Briand,,
256632823,,residential,30,,False,False,34.489000000000004,"LINESTRING (-1.4947654 47.2973704, -1.4947573 47.2975217, -1.494685 47.2976727)",,Impasse du Marais,,
38651583,,residential,30,,False,True,29.881,"LINESTRING (-1.494056 47.2973714, -1.4941794 47.2973703, -1.4944522 47.297368)",,Place Aristide Briand,,
256632823,,residential,30,,False,True,47.559999999999995,"LINESTRING (-1.4946464 47.2980912, -1.4947152 47.2979313, -1.4947224 47.2978026, -1.494685 47.2976727)",,Impasse du Marais,,
38691190,,residential,30,,False,False,88.665,"LINESTRING (-1.4980771 47.2951654, -1.498025 47.295962)",,Rue de la Sapinaie,,
38691181,,residential,30,,False,False,92.91,"LINESTRING (-1.4980771 47.2951654, -1.4974074 47.2951157, -1.4974745 47.2947398)",,Impasse du Coteau du Bourg,,
38691190,,residential,30,,False,True,140.501,"LINESTRING (-1.4980771 47.2951654, -1.4981056 47.2949197, -1.4982285 47.2942608, -1.4982725 47.2940828, -1.4983055 47.2939118)",,Rue de la Sapinaie,,
38691181,,residential,30,,False,True,92.91,"LINESTRING (-1.4974745 47.2947398, -1.4974074 47.2951157, -1.4980771 47.2951654)",,Impasse du Coteau du Bourg,,
38691182,,residential,30,,False,True,108.86099999999999,"LINESTRING (-1.4983055 47.2939118, -1.4982385 47.2938914, -1.4980233 47.2938314, -1.4978206 47.2937748, -1.4975004 47.2936858, -1.4970007 47.2935858, -1.4969517 47.293576)",,Chemin du Bois Château,,
38691190,,residential,30,,False,False,140.50099999999998,"LINESTRING (-1.4983055 47.2939118, -1.4982725 47.2940828, -1.4982285 47.2942608, -1.4981056 47.2949197, -1.4980771 47.2951654)",,Rue de la Sapinaie,,
"[893381395, 167906102]",,residential,,,False,"[False, True]",162.52,"LINESTRING (-1.4983055 47.2939118, -1.4984824 47.293947, -1.4985923 47.293926, -1.4987366 47.2938675, -1.4989298 47.2937833, -1.4988506 47.2937517, -1.4986427 47.2935816, -1.4985696 47.2935489, -1.4981962 47.2934488, -1.4983262 47.293085)",,Rue des Mûriers Fleuris,,
38691186,,residential,30,,False,False,58.082,"LINESTRING (-1.4976848 47.2972912, -1.4974123 47.297213, -1.4970064 47.2970466)",,Rue du Gué,,
38691205,,residential,30,,False,True,88.753,"LINESTRING (-1.4976848 47.2972912, -1.4977498 47.2971731, -1.4977812 47.2970889, -1.4977559 47.297, -1.4976784 47.2969273, -1.4973713 47.2967432, -1.4972426 47.2966509)",,Rue du Grand Pilonnais,,
38691213,,residential,30,,False,False,78.386,"LINESTRING (-1.4976848 47.2972912, -1.4976134 47.2974576, -1.4971706 47.2978963)",,Rue du Grand Pilonnais,,
38691186,,residential,30,,False,False,48.903,"LINESTRING (-1.4970064 47.2970466, -1.496723 47.2969979, -1.4966411 47.296958, -1.4965982 47.2968779, -1.4966046 47.2967901)",,Rue du Gué,,
38691186,,residential,30,,False,True,58.082,"LINESTRING (-1.4970064 47.2970466, -1.4974123 47.297213, -1.4976848 47.2972912)",,Rue du Gué,,
167695939,,residential,,,False,False,24.603,"LINESTRING (-1.4970064 47.2970466, -1.4969829 47.2971234, -1.4969043 47.2972559)",,Rue du Gué,,
860582233,,residential,,,False,False,20.473,"LINESTRING (-1.4966046 47.2967901, -1.4963333 47.2967833)",,,,
38691186,,residential,30,,False,False,53.886,"LINESTRING (-1.4966046 47.2967901, -1.4966673 47.2967178, -1.4967716 47.2966853, -1.4969369 47.2966839, -1.4970787 47.296678, -1.4972426 47.2966509)",,Rue du Gué,,
38691186,,residential,30,,False,True,48.903000000000006,"LINESTRING (-1.4966046 47.2967901, -1.4965982 47.2968779, -1.4966411 47.296958, -1.496723 47.2969979, -1.4970064 47.2970466)",,Rue du Gué,,
38691186,,residential,30,,False,True,53.885999999999996,"LINESTRING (-1.4972426 47.2966509, -1.4970787 47.296678, -1.4969369 47.2966839, -1.4967716 47.2966853, -1.4966673 47.2967178, -1.4966046 47.2967901)",,Rue du Gué,,
38691205,,residential,30,,False,False,88.753,"LINESTRING (-1.4972426 47.2966509, -1.4973713 47.2967432, -1.4976784 47.2969273, -1.4977559 47.297, -1.4977812 47.2970889, -1.4977498 47.2971731, -1.4976848 47.2972912)",,Rue du Grand Pilonnais,,
"[943175715, 38691205]",,residential,30,,False,True,114.074,"LINESTRING (-1.4972426 47.2966509, -1.4972278 47.2966245, -1.4972076 47.2965421, -1.4971403 47.2961398, -1.4970903 47.2960774, -1.4969854 47.2959958, -1.4969295 47.2959291, -1.4969216 47.2959053, -1.4969019 47.2958456, -1.4969082 47.295678)",,Rue du Grand Pilonnais,,
167905677,,unclassified,30,,False,True,191.514,"LINESTRING (-1.4987388 47.2974158, -1.4983426 47.2970652, -1.4983016 47.2970295, -1.4978144 47.2966051, -1.4977289 47.2964839, -1.4976315 47.2962132, -1.4975763 47.296042, -1.4975153 47.2959409)",,Impasse de l'Enfer,,
38691189,,residential,30,,False,False,38.51,"LINESTRING (-1.4975153 47.2959409, -1.498025 47.295962)",,Rue de la Sapinaie,,
167905677,,unclassified,30,,False,False,191.514,"LINESTRING (-1.4975153 47.2959409, -1.4975763 47.296042, -1.4976315 47.2962132, -1.4977289 47.2964839, -1.4978144 47.2966051, -1.4983016 47.2970295, -1.4983426 47.2970652, -1.4987388 47.2974158)",,Impasse de l'Enfer,,
943175714,,residential,30,,False,True,55.266000000000005,"LINESTRING (-1.4975153 47.2959409, -1.4973384 47.2958211, -1.4972052 47.2957601, -1.4970743 47.295713, -1.4969082 47.295678)",,Impasse de l'Enfer,,
38691189,,residential,30,,False,True,38.51,"LINESTRING (-1.498025 47.295962, -1.4975153 47.2959409)",,Rue de la Sapinaie,,
38691190,,residential,30,,False,True,88.665,"LINESTRING (-1.498025 47.295962, -1.4980771 47.2951654)",,Rue de la Sapinaie,,
38691190,,residential,30,,False,False,63.152,"LINESTRING (-1.498025 47.295962, -1.4980015 47.2964188, -1.497919 47.2965145)",,Rue de la Sapinaie,,
38691192,,residential,30,,False,False,100.91199999999999,"LINESTRING (-1.4954484 47.2973978, -1.4956361 47.2971567, -1.4959413 47.2967177, -1.4960313 47.2965812)",,Impasse du Paradis,,
105609798,,tertiary,30,,False,True,81.964,"LINESTRING (-1.4954484 47.2973978, -1.4955921 47.29742, -1.4957247 47.2974424, -1.4958041 47.2974577, -1.4958993 47.2974891, -1.4959878 47.2975373, -1.4960581 47.2975776, -1.4963269 47.2977315, -1.4963695 47.2977573)",,Rue Léonard de Vinci,,
943175716,,tertiary,30,,False,False,14.703,"LINESTRING (-1.4954484 47.2973978, -1.4953509 47.2973762, -1.4952667 47.2973504)",,Rue Léonard de Vinci,,
38691192,,residential,30,,False,True,100.912,"LINESTRING (-1.4960313 47.2965812, -1.4959413 47.2967177, -1.4956361 47.2971567, -1.4954484 47.2973978)",,Impasse du Paradis,,
38691201,,residential,30,,False,False,111.11,"LINESTRING (-1.4962376 47.2949136, -1.496292 47.2949367, -1.4963583 47.2949648, -1.4967702 47.2951396, -1.4968269 47.295184, -1.4968351 47.295248, -1.4967918 47.2955052, -1.4968288 47.295587, -1.4969082 47.295678)",,Impasse de l'Enfer,,
172636795,2,residential,30,,False,True,158.51799999999997,"LINESTRING (-1.4962376 47.2949136, -1.4963084 47.2948155, -1.4964728 47.2945876, -1.4966015 47.2943427, -1.4967997 47.2939088, -1.4969517 47.293576)",,Rue Jules Verne,,
376049153,2,residential,50,,False,False,48.941,"LINESTRING (-1.4962376 47.2949136, -1.4961656 47.2949975, -1.4960584 47.2951493, -1.4960168 47.2951892, -1.4959809 47.2952175, -1.4959149 47.2952458, -1.4958712 47.2952655)",,Rue Jules Verne,,
38691201,,residential,30,,False,True,111.11,"LINESTRING (-1.4969082 47.295678, -1.4968288 47.295587, -1.4967918 47.2955052, -1.4968351 47.295248, -1.4968269 47.295184, -1.4967702 47.2951396, -1.4963583 47.2949648, -1.496292 47.2949367, -1.4962376 47.2949136)",,Impasse de l'Enfer,,
943175714,,residential,30,,False,False,55.266000000000005,"LINESTRING (-1.4969082 47.295678, -1.4970743 47.295713, -1.4972052 47.2957601, -1.4973384 47.2958211, -1.4975153 47.2959409)",,Impasse de l'Enfer,,
"[943175715, 38691205]",,residential,30,,False,False,114.07400000000001,"LINESTRING (-1.4969082 47.295678, -1.4969019 47.2958456, -1.4969216 47.2959053, -1.4969295 47.2959291, -1.4969854 47.2959958, -1.4970903 47.2960774, -1.4971403 47.2961398, -1.4972076 47.2965421, -1.4972278 47.2966245, -1.4972426 47.2966509)",,Rue du Grand Pilonnais,,
122772733,,residential,30,,False,False,14.456,"LINESTRING (-1.4971706 47.2978963, -1.4970675 47.2980059)",,Rue du Grand Pilonnais,,
38691213,,residential,30,,False,False,66.846,"LINESTRING (-1.4971706 47.2978963, -1.4965089 47.2975765, -1.4965518 47.2975357)",,Rue du Grand Pilonnais,,
38691213,,residential,30,,False,True,78.386,"LINESTRING (-1.4971706 47.2978963, -1.4976134 47.2974576, -1.4976848 47.2972912)",,Rue du Grand Pilonnais,,
38691213,,residential,30,,False,True,66.846,"LINESTRING (-1.4965518 47.2975357, -1.4965089 47.2975765, -1.4971706 47.2978963)",,Rue du Grand Pilonnais,,
38937955,,residential,30,,False,False,182.732,"LINESTRING (-1.4884316 47.2965328, -1.4884414 47.296439, -1.488446 47.2963949, -1.4884721 47.2961451, -1.4885239 47.2959825, -1.4885986 47.2958592, -1.4886174 47.2958281, -1.4887458 47.2956635, -1.4889147 47.2955118, -1.4891609 47.2953515, -1.4892051 47.2953227, -1.4894233 47.2952019, -1.4895159 47.2951507)",,Rue Louis Armand,,
38937955,,residential,30,,False,True,62.638,"LINESTRING (-1.4884316 47.2965328, -1.4884028 47.2970409, -1.4883997 47.2970957)",,Rue Louis Armand,,
25653339,2,tertiary,30,,False,True,17.879,"LINESTRING (-1.4895159 47.2951507, -1.4896884 47.295261)",,Rue André Maurois,,
"[25653339, 765196052]",2,tertiary,30,,False,False,131.191,"LINESTRING (-1.4895159 47.2951507, -1.4894117 47.2950797, -1.4893821 47.2950596, -1.4893263 47.2950204, -1.489165 47.2949129, -1.488896 47.2947298, -1.4887907 47.294651, -1.4886323 47.2945324, -1.4885671 47.2944835, -1.488455 47.2943864, -1.4883915 47.2943272, -1.4883469 47.29428)",,Rue André Maurois,,
38937955,,residential,30,,False,True,182.73199999999997,"LINESTRING (-1.4895159 47.2951507, -1.4894233 47.2952019, -1.4892051 47.2953227, -1.4891609 47.2953515, -1.4889147 47.2955118, -1.4887458 47.2956635, -1.4886174 47.2958281, -1.4885986 47.2958592, -1.4885239 47.2959825, -1.4884721 47.2961451, -1.488446 47.2963949, -1.4884414 47.296439, -1.4884316 47.2965328)",,Rue Louis Armand,,
31899071,2,secondary,50,,False,True,22.451,"LINESTRING (-1.4875915 47.2944371, -1.4877387 47.2942616)",M 37,Rue du Petit Breton,,
31899071,2,secondary,50,,False,False,207.172,"LINESTRING (-1.4875915 47.2944371, -1.4873285 47.294732, -1.4872627 47.2948058, -1.487211 47.2948637, -1.4871999 47.2948762, -1.4869664 47.2951463, -1.486886 47.2952753, -1.4865553 47.2961436)",M 37,Rue du Petit Breton,,
"[943175680, 38938074]",,residential,,,False,False,97.509,"LINESTRING (-1.4875915 47.2944371, -1.4875419 47.2944188, -1.4874671 47.2943918, -1.4873838 47.2943532, -1.487274 47.2942808, -1.4871745 47.2942152, -1.4869824 47.2941296, -1.4868512 47.2940861, -1.4867935 47.2940646, -1.4865075 47.2939715)",,Rue de la Jumelière,,
943175679,,residential,,,False,False,26.324,"LINESTRING (-1.4865075 47.2939715, -1.486163 47.2939334)",,Rue de la Jumelière,,
38938075,,residential,,,False,False,78.356,"LINESTRING (-1.4865075 47.2939715, -1.4865386 47.2938995, -1.4865589 47.2936326, -1.4866877 47.2932809)",,Chemin de la Jumelière,,
"[943175680, 38938074]",,residential,,,False,True,97.50899999999999,"LINESTRING (-1.4865075 47.2939715, -1.4867935 47.2940646, -1.4868512 47.2940861, -1.4869824 47.2941296, -1.4871745 47.2942152, -1.487274 47.2942808, -1.4873838 47.2943532, -1.4874671 47.2943918, -1.4875419 47.2944188, -1.4875915 47.2944371)",,Rue de la Jumelière,,
38938076,,residential,,,False,False,42.678,"LINESTRING (-1.486163 47.2939334, -1.4859324 47.2942839)",,Impasse du Plessis,,
943175679,,residential,,,False,True,26.324,"LINESTRING (-1.486163 47.2939334, -1.4865075 47.2939715)",,Rue de la Jumelière,,
38938076,,residential,,,False,True,42.678,"LINESTRING (-1.4859324 47.2942839, -1.486163 47.2939334)",,Impasse du Plessis,,
38938691,,residential,30,,False,False,89.118,"LINESTRING (-1.4876416 47.2978567, -1.4875709 47.2978937, -1.4870894 47.2981459, -1.4870215 47.29825, -1.4870931 47.2984589)",,Impasse des Boutons d'Or,,
483167094,,tertiary,30,,False,False,105.716,"LINESTRING (-1.4876416 47.2978567, -1.4877002 47.2979331, -1.4879964 47.2983195, -1.4882461 47.2986248, -1.4883032 47.2986948)",,Rue du Marquis de Maubreuil,,
"[123268566, 483167094]",,tertiary,30,,False,True,83.408,"LINESTRING (-1.4876416 47.2978567, -1.4871835 47.297247, -1.4871633 47.2972156, -1.4871498 47.2971854)",,Rue du Marquis de Maubreuil,,
38646523,,residential,,,False,False,40.985,"LINESTRING (-1.4897567 47.300812, -1.4895029 47.3010592, -1.4895169 47.3011259)",,Impasse George Sand,,
501240807,,residential,30,,False,False,54.876999999999995,"LINESTRING (-1.4897567 47.300812, -1.4893854 47.3006336, -1.4891564 47.3005332)",,Rue Pierre Mendès France,,
501240807,,residential,30,,False,True,38.141999999999996,"LINESTRING (-1.4897567 47.300812, -1.4900481 47.3009524, -1.490169 47.3010107)",,Rue Pierre Mendès France,,
38938689,,residential,,,False,True,52.103,"LINESTRING (-1.4894588 47.2977686, -1.4895424 47.2976843, -1.4899681 47.2978656, -1.4900006 47.2978795)",,Impasse des Jardins,,
38938691,,residential,30,,False,True,89.11799999999998,"LINESTRING (-1.4870931 47.2984589, -1.4870215 47.29825, -1.4870894 47.2981459, -1.4875709 47.2978937, -1.4876416 47.2978567)",,Impasse des Boutons d'Or,,
38957188,,residential,30,,False,False,125.22500000000001,"LINESTRING (-1.4910038 47.2936644, -1.4909595 47.2939554, -1.4909327 47.29406, -1.4908603 47.2942074, -1.4907664 47.2943166, -1.4906095 47.2944839, -1.4903896 47.2946813)",,Rue du Boucher d'Argis,,
38957190,,residential,30,,False,False,95.699,"LINESTRING (-1.4910038 47.2936644, -1.4909692 47.2936596, -1.4905143 47.2936826, -1.4899188 47.2937472, -1.4897512 47.2937799)",,Rue Saint-Louis,,
38957190,,residential,30,,False,True,79.06099999999999,"LINESTRING (-1.4910038 47.2936644, -1.4913444 47.2936717, -1.4916328 47.293688, -1.4918634 47.2937144, -1.4920432 47.2937418)",,Rue Saint-Louis,,
25653339,2,tertiary,30,,False,False,17.879,"LINESTRING (-1.4896884 47.295261, -1.4895159 47.2951507)",,Rue André Maurois,,
25653339,2,tertiary,30,,False,True,153.558,"LINESTRING (-1.4896884 47.295261, -1.4898134 47.2953447, -1.4900547 47.2955061, -1.4902265 47.2956211, -1.4908879 47.2960718, -1.4909964 47.2961507, -1.4911348 47.2962325)",,Rue André Maurois,,
38957188,,residential,30,,False,True,44.957,"LINESTRING (-1.4896884 47.295261, -1.4897232 47.2952307, -1.4897404 47.2952157, -1.4897618 47.2951979, -1.4900637 47.2949469)",,Rue du Boucher d'Argis,,
38957191,,residential,30,,False,True,59.891999999999996,"LINESTRING (-1.4919341 47.2945308, -1.492002 47.2945696, -1.4920842 47.2945188, -1.4924022 47.2941784)",,Impasse Saint-Vincent de Paul,,
