osmid,oneway,name,highway,maxspeed,reversed,length,tunnel,geometry,lanes,ref,junction,bridge,access
4352315,True,Rue Louis Pasteur,unclassified,,False,19.519,,"LINESTRING (-2.7622573 47.6553136, -2.762196 47.655411, -2.7621677 47.6554781)",1,,,,
4317428,True,Rue Arthur de Richemont,residential,30,False,71.208,,"LINESTRING (-2.7621677 47.6554781, -2.7627863 47.6557763, -2.7628837 47.6558193, -2.7629453 47.6558464)",1,,,,
4620906,False,Rue René Descartes,residential,30,False,115.56,,"LINESTRING (-2.7645174 47.6544408, -2.7645723 47.6544397, -2.7646003 47.6544406, -2.7647193 47.6544487, -2.7650586 47.6544571, -2.765191 47.6544701, -2.7659518 47.6545567, -2.7660081 47.654563, -2.7660458 47.6545674)",,,,,
197447624,True,Rue Albert 1er,residential,,False,25.052999999999997,,"LINESTRING (-2.7645174 47.6544408, -2.7645357 47.6544094, -2.7645451 47.6543819, -2.7645455 47.6543281, -2.7645415 47.6542595, -2.7645411 47.6542186)",,,,,
4620906,False,Rue René Descartes,residential,30,True,115.56,,"LINESTRING (-2.7660458 47.6545674, -2.7660081 47.654563, -2.7659518 47.6545567, -2.765191 47.6544701, -2.7650586 47.6544571, -2.7647193 47.6544487, -2.7646003 47.6544406, -2.7645723 47.6544397, -2.7645174 47.6544408)",,,,,
4620907,False,Rue Alphonse Guérin,residential,30,False,103.443,,"LINESTRING (-2.7660458 47.6545674, -2.7660265 47.6546346, -2.7657395 47.6554433, -2.7657283 47.6554727)",,,,,
234802112,True,Rue Sébastien de Rosmadec,residential,30,False,42.952,,"LINESTRING (-2.7544021 47.6549961, -2.7544147 47.6549876, -2.7546051 47.654636)",,,,,
"[310554328, 4721006]",False,"['Rue Jehan de Bazvalan', 'Place de la Garenne']",residential,30,True,82.55999999999999,,"LINESTRING (-2.7544021 47.6549961, -2.7543704 47.6549983, -2.7538598 47.6549245, -2.7535398 47.6548743, -2.7534337 47.6548616, -2.7534155 47.6548725, -2.7533955 47.6548945, -2.7533976 47.6549276)",,,,,
7837447,True,Boulevard de la Paix,secondary,50,False,179.66,,"LINESTRING (-2.7606326 47.660856, -2.7605761 47.6609266, -2.7605429 47.6609553, -2.7605094 47.6609803, -2.7604702 47.6610029, -2.76026 47.6610835, -2.7599974 47.6611746, -2.7597912 47.6612493, -2.759698 47.6612782, -2.7595999 47.6613007, -2.7594068 47.661339, -2.7592923 47.6613545, -2.7591843 47.6613603, -2.7589772 47.6613541, -2.7586467 47.6613418, -2.7584652 47.6613342)",2,D 779B,,,
1245620102,True,Giratoire du Palais des Arts,secondary,,False,16.741999999999997,,"LINESTRING (-2.7606326 47.660856, -2.760653 47.6608911, -2.7606822 47.6609231, -2.7607195 47.6609511, -2.7607636 47.6609743)",2,,roundabout,,
1245620099,True,Giratoire du Palais des Arts,secondary,,False,10.811,,"LINESTRING (-2.7609647 47.6605875, -2.7609166 47.6605867, -2.7608689 47.6605909, -2.7608227 47.6606)",2,,roundabout,,
902919822,True,Boulevard de la Paix,secondary,50,False,71.074,,"LINESTRING (-2.7581159 47.6613252, -2.7577082 47.661308, -2.7575768 47.6613025, -2.7573311 47.6612873, -2.7572571 47.6612829, -2.7571696 47.6612776)",,D 779B,,,
7837448,True,Boulevard de la Paix,secondary,,False,20.863,,"LINESTRING (-2.7571696 47.6612776, -2.7568911 47.6612822)",2,D 779B,,,
188956685,False,Avenue Victor Hugo,tertiary,,False,11.827,,"LINESTRING (-2.7571696 47.6612776, -2.7570777 47.6613641)",,,,,
"[4347572, 625757573]",True,Avenue Victor Hugo,tertiary,30,False,261.355,,"LINESTRING (-2.7571696 47.6612776, -2.757222 47.6611806, -2.7573038 47.6610416, -2.7574104 47.6608606, -2.7575369 47.6606466, -2.7576495 47.6604532, -2.7577105 47.6603447, -2.7578916 47.6600321, -2.7580089 47.6598315, -2.7581276 47.6596284, -2.7583447 47.6592646, -2.7584342 47.6590872)",,,,,
4317428,True,Rue Arthur de Richemont,residential,30,False,105.55499999999999,,"LINESTRING (-2.7629453 47.6558464, -2.7630371 47.6558628, -2.763366 47.6559215, -2.7641637 47.6560581, -2.7642725 47.6560797, -2.7643097 47.6560833)",1,,,,
8056857,False,Rue Alain René Lesage,unclassified,30,True,73.98100000000001,,"LINESTRING (-2.761655 47.6571138, -2.7615119 47.6576988, -2.7614975 47.6577409, -2.7614798 47.6577676)",,,,,
"[8056856, 490717139]",True,Rue de la Salle d'Asile,residential,30,False,174.183,,"LINESTRING (-2.761655 47.6571138, -2.7616923 47.6570385, -2.761813 47.6569603, -2.7621519 47.6567355, -2.7625244 47.6564877, -2.7629182 47.6558848, -2.7629319 47.6558627, -2.7629453 47.6558464)",,,,,
490594370,False,Rue Thiers,secondary,50,False,14.345,,"LINESTRING (-2.7598316 47.657609, -2.7598448 47.6577377)",3,,,,
8056858,True,Rue des Tribunaux,residential,30,False,150.436,,"LINESTRING (-2.7598316 47.657609, -2.7599091 47.6576049, -2.7601335 47.657565, -2.7605757 47.6574558, -2.7608971 47.6572668, -2.7611013 47.6572135, -2.7614433 47.6571178, -2.761655 47.6571138)",,,,,
"[490594352, 490594353]",False,Rue Thiers,secondary,50,True,111.631,,"LINESTRING (-2.7598316 47.657609, -2.7598287 47.6575613, -2.7597991 47.6570735, -2.7597519 47.6566066)",3,,,,
4317432,True,Rue Louis Pasteur,residential,30,False,116.92299999999999,,"LINESTRING (-2.76374 47.6551682, -2.763552 47.6551386, -2.7633631 47.6551256, -2.7633087 47.6551218, -2.7629681 47.6551127, -2.7628761 47.6551101, -2.7628285 47.6551167, -2.7627713 47.6551343, -2.7624287 47.6552502, -2.7623693 47.6552703, -2.7622573 47.6553136)",1,,,,
8056859,True,Rue Xavier Fraval de Coatparquet,residential,30,False,96.33200000000001,,"LINESTRING (-2.76374 47.6551682, -2.7633464 47.6554571, -2.7633117 47.6554868, -2.7629829 47.6558018, -2.7629625 47.6558234, -2.7629453 47.6558464)",,,,,
"[9522188, 964408668]",False,Place des Lices,living_street,20,False,134.346,,"LINESTRING (-2.7572536 47.6556922, -2.7570699 47.6559606, -2.7570837 47.656363, -2.7570915 47.6565057, -2.7569306 47.6566543, -2.756913 47.6566654, -2.7568277 47.6567195, -2.7567164 47.6567661)",,,,,
9522188,False,Place des Lices,living_street,20,True,23.074,,"LINESTRING (-2.7572536 47.6556922, -2.7573083 47.6556172, -2.7573634 47.6555458, -2.7573931 47.6555072)",,,,,
"[79937057, 1012905597, 9522197, 9522202, 79937021, 1012905598]",True,Rue Porte Poterne,living_street,20,False,140.02799999999996,yes,"LINESTRING (-2.7572536 47.6556922, -2.7570168 47.6556692, -2.7562222 47.6555919, -2.7561264 47.6555484, -2.7560938 47.6555336, -2.7559586 47.6554737, -2.7558722 47.6554356, -2.7557328 47.6553741, -2.7556472 47.6553358, -2.7555321 47.6552844)",,,,yes,
357143473,False,Place Lucien Laroche,living_street,20,False,10.629,,"LINESTRING (-2.7567314 47.6569391, -2.7566767 47.6568509)",,,,,
9640828,True,Rue Billault,residential,30,False,109.804,,"LINESTRING (-2.7581241 47.6581221, -2.7583091 47.6587148, -2.7584055 47.6589935, -2.7584342 47.6590872)",,,,,
10707912,True,Rue Saint-Nicolas,living_street,20,False,71.418,,"LINESTRING (-2.7543687 47.6590308, -2.7544588 47.6590053, -2.7547995 47.6589088, -2.7551081 47.6587964, -2.7552272 47.658753)",,,,,
750549635,False,Avenue Saint-Symphorien,unclassified,,False,5.1850000000000005,,"LINESTRING (-2.7544963 47.6609024, -2.7545189 47.6608815, -2.7545362 47.6608643)",,,,,
832188922,True,Boulevard de la Paix,secondary,,False,30.320999999999998,,"LINESTRING (-2.7544963 47.6609024, -2.7546531 47.6609823, -2.7548192 47.6610669)",2,D 779B,,,
"[167676825, 10711980]",True,"['Rue Olivier de Clisson', 'Avenue Saint-Symphorien']",unclassified,30,False,212.89199999999997,,"LINESTRING (-2.7537964 47.662896, -2.7547358 47.6616609, -2.754783 47.6615988, -2.754825 47.6615436, -2.7548396 47.6615093, -2.7548382 47.6614749, -2.7546488 47.661176)",,,,,
10711976,True,Avenue Saint-Symphorien,unclassified,,False,18.187,,"LINESTRING (-2.7546488 47.661176, -2.7547179 47.6611086, -2.7547493 47.6610863, -2.7547867 47.6610759, -2.7548192 47.6610669)",1,,,,
10711977,True,Avenue Saint-Symphorien,unclassified,,False,32.507,,"LINESTRING (-2.7546488 47.661176, -2.7545697 47.6610406, -2.7545504 47.6610093, -2.7545163 47.6609419, -2.7544963 47.6609024)",1,,,,
832188922,True,Boulevard de la Paix,secondary,,False,27.468000000000004,,"LINESTRING (-2.7548192 47.6610669, -2.7550075 47.6611569, -2.755123 47.6612051)",2,D 779B,,,
158587075,True,Rue de la Fontaine,living_street,20,False,57.54599999999999,,"LINESTRING (-2.7545362 47.6608643, -2.7545715 47.6608007, -2.7544749 47.6604193, -2.7544826 47.6603568)",1,,,,
300267034,True,Boulevard de la Paix,secondary,,False,120.866,,"LINESTRING (-2.7545362 47.6608643, -2.7538847 47.6605363, -2.753237 47.6602195)",2,D 779B,,,
750549635,False,Avenue Saint-Symphorien,unclassified,,True,5.1850000000000005,,"LINESTRING (-2.7545362 47.6608643, -2.7545189 47.6608815, -2.7544963 47.6609024)",,,,,
10712009,True,Rue François René de Châteaubriand,unclassified,,False,24.157,,"LINESTRING (-2.7618452 47.6629602, -2.7619135 47.6629347, -2.7619819 47.6629186, -2.7620858 47.66291, -2.7621415 47.6628845)",1,,,,
1245620097,True,Giratoire du Palais des Arts,secondary,,False,28.574000000000005,,"LINESTRING (-2.7612182 47.6608837, -2.7612346 47.660853, -2.7612438 47.6608209, -2.7612459 47.6607992, -2.7612417 47.6607741, -2.7612375 47.6607489, -2.7612187 47.6607112, -2.7611896 47.6606766, -2.7611514 47.6606463)",2,,roundabout,,
443679479,True,Giratoire François René de Châteaubriand,secondary,,False,11.761,,"LINESTRING (-2.7623603 47.6627467, -2.7623466 47.6627219, -2.7623248 47.6626999, -2.7622962 47.6626818, -2.7622622 47.6626686)",,,roundabout,,
186013498,True,Avenue Jean Monnet,secondary,,False,26.091,,"LINESTRING (-2.7622622 47.6626686, -2.7622401 47.6626385, -2.7622002 47.6625656, -2.762108 47.662459)",1,,,,
443679479,True,Giratoire François René de Châteaubriand,secondary,,False,12.504999999999999,,"LINESTRING (-2.7622622 47.6626686, -2.7622222 47.6626606, -2.7621805 47.6626594, -2.7621396 47.662665, -2.7621019 47.6626771)",,,roundabout,,
10712012,True,Rue François René de Châteaubriand,unclassified,,False,19.025,,"LINESTRING (-2.7618568 47.662865, -2.7617142 47.6630066)",1,,,,
186013514,True,Rue François René de Châteaubriand,unclassified,,False,10.621,,"LINESTRING (-2.7618568 47.662865, -2.7618452 47.6629602)",1,,,,
10712009,True,Rue François René de Châteaubriand,unclassified,,False,11.084,,"LINESTRING (-2.7617142 47.6630066, -2.7618452 47.6629602)",1,,,,
"[180560042, 10712610]",False,Rue Nominoé,"['unclassified', 'residential']",30,"[False, True]",115.355,,"LINESTRING (-2.7605658 47.6617632, -2.760512 47.6617911, -2.760465 47.6618155, -2.7600695 47.6620208, -2.7598434 47.6621306, -2.7596653 47.662217, -2.7594772 47.6623084, -2.7593283 47.6623807)",,,,,
386761588,False,Rue du 8 Mai 1945,residential,,True,64.29299999999999,,"LINESTRING (-2.7605454 47.6606849, -2.7604781 47.6605508, -2.7602543 47.660141)",,,,,
10712769,True,Rue du 8 Mai 1945,residential,,False,27.935,,"LINESTRING (-2.7601141 47.6599082, -2.7602543 47.660141)",,,,,
10712770,False,Rue du 8 Mai 1945,living_street,20,True,29.997,,"LINESTRING (-2.7601141 47.6599082, -2.7599087 47.6596766)",,,,,
1245620101,True,Giratoire du Palais des Arts,secondary,,False,21.416999999999998,,"LINESTRING (-2.7606806 47.6606726, -2.7606512 47.6607057, -2.7606312 47.6607417, -2.7606212 47.6607797, -2.7606217 47.6608182, -2.7606326 47.660856)",2,,roundabout,,
10712618,True,,unclassified,,False,45.980000000000004,,"LINESTRING (-2.7602543 47.660141, -2.7602881 47.6601803, -2.7603149 47.6602024, -2.7603424 47.6602137, -2.760384 47.6602232, -2.7604296 47.6602435, -2.760456 47.6602641, -2.7605168 47.6603564, -2.7605396 47.6604102, -2.7605831 47.6604708)",,,,,
386761588,False,Rue du 8 Mai 1945,residential,,False,64.29299999999999,,"LINESTRING (-2.7602543 47.660141, -2.7604781 47.6605508, -2.7605454 47.6606849)",,,,,
10712617,True,Avenue Jean Monnet,secondary,,False,23.627000000000002,,"LINESTRING (-2.7605831 47.6604708, -2.7606415 47.6605818, -2.7606683 47.6606337, -2.7606806 47.6606726)",2,,,,
10712621,True,Ruelle du Moulin,living_street,20,False,69.649,,"LINESTRING (-2.7588224 47.6609078, -2.758163 47.6604661)",,,,,
10712619,True,Rue du Moulin,living_street,20,False,148.719,,"LINESTRING (-2.7588224 47.6609078, -2.7591312 47.6605664, -2.7598276 47.660046, -2.7601141 47.6599082)",,,,,
10712619,True,Rue du Moulin,living_street,20,False,35.987,,"LINESTRING (-2.7585579 47.661178, -2.7588224 47.6609078)",,,,,
7837447,True,Boulevard de la Paix,secondary,50,False,26.179000000000002,,"LINESTRING (-2.7584652 47.6613342, -2.7583665 47.6613311, -2.7581159 47.6613252)",2,D 779B,,,
10712620,True,Place du Moulin de Lévêque,unclassified,,False,18.705,,"LINESTRING (-2.7584652 47.6613342, -2.7585184 47.6612437, -2.7585579 47.661178)",,,,,
10712622,True,Rue de la Boucherie,living_street,20,False,37.788,,"LINESTRING (-2.758163 47.6604661, -2.7579029 47.6607573)",,,,,
10712622,True,Rue de la Boucherie,living_street,20,False,118.743,,"LINESTRING (-2.7591013 47.6596059, -2.758694 47.6599526, -2.758163 47.6604661)",,,,,
625757574,True,Rue de la Coutume,unclassified,30,False,47.354,,"LINESTRING (-2.7579029 47.6607573, -2.758249 47.6611137)",,,,,
10712625,True,Place du Moulin de Lévêque,unclassified,,False,29.415,,"LINESTRING (-2.758249 47.6611137, -2.7583214 47.6611797, -2.7583575 47.6612196, -2.7583884 47.6612479, -2.7584652 47.6613342)",,,,,
10712771,True,Place du Moulin de Lévêque,unclassified,,False,26.849,,"LINESTRING (-2.758249 47.6611137, -2.758251 47.6611549, -2.7582483 47.661187, -2.7582324 47.6612286, -2.7582092 47.6612568, -2.7581159 47.6613252)",,,,,
144151730,True,Place du Moulin de Lévêque,unclassified,,False,25.732000000000003,,"LINESTRING (-2.758249 47.6611137, -2.7583482 47.6611684, -2.7584119 47.661186, -2.7584602 47.6611847, -2.7585579 47.661178)",,,,,
10712770,False,Rue du 8 Mai 1945,living_street,20,False,29.997,,"LINESTRING (-2.7599087 47.6596766, -2.7601141 47.6599082)",,,,,
"[10712622, 10712623]",True,"['Rue de la Boucherie', 'Rue du 8 Mai 1945']",living_street,20,False,94.197,,"LINESTRING (-2.7599087 47.6596766, -2.759624 47.6593275, -2.7591013 47.6596059)",,,,,
625757572,True,Rue de la Coutume,unclassified,30,False,45.524,,"LINESTRING (-2.75725 47.6600686, -2.7575821 47.6604115)",,,,,
10712772,False,Rue de la Coutume,unclassified,,True,17.796,yes,"LINESTRING (-2.7576991 47.6605508, -2.7575821 47.6604115)",,,,,
625757574,True,Rue de la Coutume,unclassified,30,False,27.576999999999998,,"LINESTRING (-2.7576991 47.6605508, -2.7578051 47.660654, -2.7579029 47.6607573)",,,,,
10712772,False,Rue de la Coutume,unclassified,,False,17.796,yes,"LINESTRING (-2.7575821 47.6604115, -2.7576991 47.6605508)",,,,,
10713239,True,Rue du Colonel Pobéguin,unclassified,30,False,118.271,,"LINESTRING (-2.7561438 47.6608254, -2.7562039 47.660763, -2.7571006 47.6601678, -2.75725 47.6600686)",,,,,
10713237,True,Rue du 116e Régiment d'Infanterie,unclassified,,False,66.4,,"LINESTRING (-2.7568911 47.6612822, -2.7568513 47.6612206, -2.7566834 47.6611613, -2.7562318 47.6610018, -2.7561544 47.6609745)",,,,,
666777416,True,Boulevard de la Paix,secondary,,False,103.542,,"LINESTRING (-2.7568911 47.6612822, -2.7563597 47.6612946, -2.7559381 47.6612954, -2.7558314 47.6612827, -2.7557688 47.6612753, -2.7556413 47.6612614, -2.7555164 47.661242)",2,D 779B,,,
11386323,True,Place du Maréchal Liautey,unclassified,,False,24.511,,"LINESTRING (-2.7561544 47.6609745, -2.7558342 47.6610201)",2,,,,
11386324,True,Place du Maréchal Liautey,unclassified,,False,16.598,,"LINESTRING (-2.7561544 47.6609745, -2.7561465 47.660864, -2.7561438 47.6608254)",,,,,
300267037,True,Place du Maréchal Liautey,unclassified,,False,26.679,,"LINESTRING (-2.7559645 47.6607968, -2.7558342 47.6610201)",,,,,
11386321,True,Place du Maréchal Liautey,unclassified,,False,13.799,,"LINESTRING (-2.7559645 47.6607968, -2.7560016 47.6608024, -2.7561438 47.6608254)",,,,,
300267039,True,Rue du Colonel Desgrées-du-Lou,unclassified,,False,34.285,,"LINESTRING (-2.7558342 47.6610201, -2.7556514 47.6611464, -2.7556244 47.6611666, -2.7555164 47.661242)",,,,,
10713240,True,Rue Traversière,living_street,20,False,69.016,,"LINESTRING (-2.7586849 47.6590522, -2.7591013 47.6596059)",,,,,
4347575,True,Rue du Mené,tertiary,30,False,119.959,,"LINESTRING (-2.7567525 47.6590521, -2.7564438 47.6590411, -2.7560461 47.6589758, -2.7557558 47.6588995, -2.7553732 47.6587935, -2.7552272 47.658753)",,,,,
"[168901929, 10713242, 168901927]",True,Rue Brizeux,living_street,20,False,93.65100000000001,,"LINESTRING (-2.7567525 47.6590521, -2.7567569 47.658747, -2.7567569 47.6587095, -2.7567568 47.6586184, -2.7567164 47.6582108)",,,,,
"[172343464, 381945136]",True,"['Rue Émile Burgault', 'Rue des Chanoines']",living_street,20,False,126.07200000000002,,"LINESTRING (-2.7567164 47.6582108, -2.7568586 47.6581819, -2.7571834 47.6581074, -2.7574702 47.6580096, -2.7576459 47.6579675, -2.7577755 47.6579089, -2.7578145 47.6578849, -2.7580878 47.6580643, -2.7581241 47.6581221)",,,,,
11386325,True,Rue du Colonel Desgrées-du-Lou,unclassified,,False,9.25,,"LINESTRING (-2.7555164 47.661242, -2.7554263 47.6612989)",,,,,
300267034,True,Boulevard de la Paix,secondary,,False,85.164,,"LINESTRING (-2.7555164 47.661242, -2.7553268 47.6611982, -2.755225 47.6611747, -2.7550526 47.6611055, -2.7547408 47.6609592, -2.7547023 47.6609414, -2.7545362 47.6608643)",2,D 779B,,,
106895701,False,Rue de Rohan,residential,30,False,19.563,,"LINESTRING (-2.7655328 47.6612531, -2.7656297 47.6613457, -2.7656833 47.6613969)",,,,,
106895701,False,Rue de Rohan,residential,30,True,50.461,,"LINESTRING (-2.7655328 47.6612531, -2.7653144 47.6610074, -2.765207 47.6608564)",,,,,
155832825,False,Résidence Clair Vallon,residential,30,False,349.24799999999993,,"LINESTRING (-2.7655328 47.6612531, -2.7654643 47.6612657, -2.7649437 47.6613689, -2.764894 47.6613788, -2.7645411 47.6614129, -2.7644739 47.6614621, -2.7643805 47.6615465, -2.7643507 47.6616069, -2.7643467 47.6620076, -2.7643531 47.6621163, -2.7643619 47.6622365, -2.7643468 47.6623752, -2.7643238 47.6624172, -2.7643099 47.6624427, -2.7642298 47.6624917, -2.7640227 47.6625513, -2.7637506 47.6625808, -2.7636577 47.6625908, -2.763428 47.6626157, -2.7632064 47.6625965, -2.76286 47.6625666, -2.7623265 47.6625447)",,,,,destination
106895683,True,Rue de Rohan,residential,30,False,28.969,,"LINESTRING (-2.7656833 47.6613969, -2.7657651 47.6615113, -2.7658336 47.6615857, -2.7658917 47.6616099)",,,,,
106895701,False,Rue de Rohan,residential,30,True,19.563,,"LINESTRING (-2.7656833 47.6613969, -2.7656297 47.6613457, -2.7655328 47.6612531)",,,,,
106895690,True,Rue de Rohan,residential,30,False,31.019999999999996,,"LINESTRING (-2.7659202 47.6619042, -2.7659968 47.6617972, -2.7660555 47.6616803, -2.766043 47.6616445)",,,,,
106895694,True,Rue Georges Cadoudal,living_street,30,False,21.165,,"LINESTRING (-2.7662896 47.6615513, -2.7661771 47.6615326, -2.7660648 47.6615299, -2.7660165 47.6615467)",,,,,
10712006,False,Avenue Jean Monnet,secondary,,False,75.873,,"LINESTRING (-2.7617515 47.6618203, -2.762108 47.662459)",2,,,,
10712006,False,Avenue Jean Monnet,secondary,,True,82.489,,"LINESTRING (-2.7617515 47.6618203, -2.7616267 47.6616055, -2.7615286 47.6614367, -2.7614281 47.6612831, -2.7613215 47.6611378)",2,,,,
73845789,True,Rue Alain René Lesage,residential,30,False,57.158,,"LINESTRING (-2.7611612 47.6581329, -2.7611699 47.658394, -2.7611592 47.6585982, -2.7611622 47.6586467)",,,,,
4334522,True,Rue Vincent Rouillé,tertiary,30,False,129.215,,"LINESTRING (-2.7659516 47.6570411, -2.7659353 47.6570747, -2.7658712 47.6572419, -2.7658257 47.6573661, -2.7658195 47.6574009, -2.765757 47.6577691, -2.765735 47.657936, -2.7657115 47.6580688, -2.7656894 47.6581328, -2.7656753 47.6581854)",,,,,
73845780,False,Rue Bertrand du Guesclin,residential,30,False,117.456,,"LINESTRING (-2.7659516 47.6570411, -2.7659205 47.6570382, -2.7658751 47.6570362, -2.7643851 47.656994)",,,,,
156348258,True,Rue Lazare Hoche,unclassified,30,False,155.75300000000001,,"LINESTRING (-2.7611622 47.6586467, -2.7612727 47.6586479, -2.7617761 47.6586582, -2.761984 47.6586632, -2.762293 47.6586816, -2.7625667 47.6587043, -2.7626733 47.6587201, -2.7627662 47.6587368, -2.7628302 47.658754, -2.7628832 47.6587748, -2.763146 47.6589157)",2,,,,
1013756055,False,Boulevard de la Paix,secondary,,True,24.424,,"LINESTRING (-2.7614506 47.6602068, -2.7612414 47.6603753)",2,D 779B,,,
73845790,True,Rue des Imprimeurs Galles,residential,30,False,198.731,,"LINESTRING (-2.7614506 47.6602068, -2.7615497 47.6602755, -2.7617717 47.6604295, -2.7618846 47.6605236, -2.761917 47.6606864, -2.7619188 47.6607666, -2.7619261 47.6610839, -2.7619108 47.6617485, -2.7618471 47.6617802, -2.7618151 47.6617961, -2.7617515 47.6618203)",,,,,
155832823,False,Boulevard de la Paix,secondary,,False,158.70499999999998,,"LINESTRING (-2.7614506 47.6602068, -2.7619677 47.6598292, -2.7626113 47.6593894, -2.7629832 47.6592316)",,D 779B,,,
106895686,True,Rue de Rohan,residential,30,False,27.424,,"LINESTRING (-2.7659677 47.6615421, -2.7659433 47.6615047, -2.7658471 47.6614604, -2.7656833 47.6613969)",,,,,
"[1249854075, 106895695]",True,,residential,30,False,10.442,,"LINESTRING (-2.7659677 47.6615421, -2.765941 47.6615476, -2.7659182 47.6615584, -2.7659014 47.6615734, -2.7658923 47.6615911, -2.7658917 47.6616099)",,,roundabout,,
1249854074,True,,residential,30,False,2.17,,"LINESTRING (-2.766043 47.6616445, -2.76606 47.6616287)",,,roundabout,,
106895701,False,Rue de Rohan,residential,30,False,50.461,,"LINESTRING (-2.765207 47.6608564, -2.7653144 47.6610074, -2.7655328 47.6612531)",,,,,
106895701,False,Rue de Rohan,residential,30,True,32.068,,"LINESTRING (-2.765207 47.6608564, -2.7651919 47.6606261, -2.765139 47.6605805)",,,,,
106895695,True,,residential,30,False,3.0700000000000003,,"LINESTRING (-2.7658917 47.6616099, -2.7658968 47.6616233, -2.7659063 47.6616355)",,,roundabout,,
1249854074,True,,residential,30,False,3.7270000000000003,,"LINESTRING (-2.7660165 47.6615467, -2.7659926 47.6615421, -2.7659677 47.6615421)",,,roundabout,,
106895701,False,Rue de Rohan,residential,30,False,32.068,,"LINESTRING (-2.765139 47.6605805, -2.7651919 47.6606261, -2.765207 47.6608564)",,,,,
997113121,False,Rue Ryckebusch,residential,30,False,69.753,,"LINESTRING (-2.765139 47.6605805, -2.7650967 47.6605624, -2.7644482 47.6605749, -2.7642158 47.6605794)",,,,,
4317431,True,Rue Jeanne d'Arc,residential,30,False,83.164,,"LINESTRING (-2.7644582 47.6560279, -2.7644617 47.6559521, -2.764469 47.6558516, -2.7644753 47.6554046, -2.7644801 47.6552802)",1,,,,
785047439,True,Place Jean XXIII,residential,30,False,13.795000000000002,,"LINESTRING (-2.7644582 47.6560279, -2.7644214 47.6560264, -2.7643855 47.6560319, -2.7643533 47.6560439, -2.7643273 47.6560615, -2.7643097 47.6560833)",,,roundabout,,
200984197,False,Avenue Franklin Roosevelt,secondary,50,True,78.717,,"LINESTRING (-2.7661553 47.6590876, -2.7660286 47.6590892, -2.7654431 47.6590971, -2.7651048 47.6591082)",3,D 779B,,,
106895678,True,Rue de Rohan,residential,30,False,30.119,,"LINESTRING (-2.7659063 47.6616355, -2.7658914 47.6616719, -2.7659065 47.661787, -2.7659202 47.6619042)",,,,,
106895695,True,,residential,30,False,11.687,,"LINESTRING (-2.7659063 47.6616355, -2.7659239 47.6616484, -2.7659463 47.6616573, -2.7659716 47.6616616, -2.7659975 47.6616607, -2.7660221 47.6616548, -2.766043 47.6616445)",,,roundabout,,
155832825,False,Résidence Clair Vallon,residential,30,True,349.24799999999993,,"LINESTRING (-2.7623265 47.6625447, -2.76286 47.6625666, -2.7632064 47.6625965, -2.763428 47.6626157, -2.7636577 47.6625908, -2.7637506 47.6625808, -2.7640227 47.6625513, -2.7642298 47.6624917, -2.7643099 47.6624427, -2.7643238 47.6624172, -2.7643468 47.6623752, -2.7643619 47.6622365, -2.7643531 47.6621163, -2.7643467 47.6620076, -2.7643507 47.6616069, -2.7643805 47.6615465, -2.7644739 47.6614621, -2.7645411 47.6614129, -2.764894 47.6613788, -2.7649437 47.6613689, -2.7654643 47.6612657, -2.7655328 47.6612531)",,,,,destination
10707914,True,Place du Général de Gaulle,living_street,20,False,21.624,,"LINESTRING (-2.7542658 47.6588491, -2.7543377 47.658976, -2.7543687 47.6590308)",,,,,
1064544772,False,Ruelle du Recteur,living_street,20,True,31.949,,"LINESTRING (-2.7537618 47.6597958, -2.7538184 47.6598206, -2.7539881 47.6599768, -2.7540055 47.6599928, -2.7540139 47.6600006, -2.75403 47.660016)",1,,,,yes
158587072,True,Rue Sainte-Catherine,residential,20,False,61.795,,"LINESTRING (-2.753237 47.6602195, -2.7532914 47.6601722, -2.7534278 47.6600771, -2.7536845 47.6598982, -2.7537618 47.6597958)",1,,,,
158587075,True,Rue de la Fontaine,living_street,20,False,152.25900000000001,,"LINESTRING (-2.7544826 47.6603568, -2.7544908 47.6602901, -2.7545474 47.6601115, -2.7546413 47.6598156, -2.7546561 47.6597346, -2.7546473 47.6596358, -2.7546138 47.6594697, -2.7544895 47.6592509, -2.7544502 47.6591818, -2.7543687 47.6590308)",1,,,,
158587079,True,Ruelle du Recteur,living_street,20,False,51.228,,"LINESTRING (-2.7544826 47.6603568, -2.754241 47.6602171, -2.75403 47.660016)",1,,,,yes
"[7837482, 819772382]",True,Boulevard de la Paix,secondary,,False,178.57,,"LINESTRING (-2.7585242 47.6614176, -2.7587838 47.6614236, -2.7590606 47.6614229, -2.7592689 47.6614096, -2.7594175 47.6613905, -2.7596271 47.6613482, -2.7598147 47.6613021, -2.7600693 47.661216, -2.7601835 47.6611784, -2.7602799 47.6611444, -2.7604055 47.661103, -2.7605234 47.6610623, -2.7606159 47.6610156, -2.7606643 47.661, -2.7607106 47.6609887, -2.7607636 47.6609743)",2,D 779B,,,
513680066,True,Rue Madame Lagarde,residential,30,False,30.163000000000004,,"LINESTRING (-2.7585242 47.6614176, -2.758525 47.6614392, -2.7585266 47.6614813, -2.7585275 47.6615038, -2.7585226 47.6616888)",,,,,
167676839,False,Impasse François d'Argouges,residential,30,True,60.065000000000005,,"LINESTRING (-2.7575672 47.6617888, -2.7572772 47.6622547, -2.7572674 47.6622705, -2.7572572 47.662287)",,,,,
