osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,ref,maxspeed
410050440,Avenue Émile Frouin,primary,,True,False,295.86400000000003,"LINESTRING (164.2796579 -20.5586321, 164.2796915 -20.5586777, 164.2797322 -20.558768, 164.2798176 -20.5589687, 164.2801054 -20.5595112, 164.2805498 -20.5602989, 164.280764 -20.5606751, 164.2809491 -20.5610002)",1,RT1,50
725981942,,primary,roundabout,True,False,10.668000000000001,"LINESTRING (164.2796579 -20.5586321, 164.2796778 -20.5586366, 164.2796983 -20.5586362, 164.279718 -20.5586308, 164.2797355 -20.5586208, 164.2797497 -20.558607)",1,RT1,50
725981942,,primary,roundabout,True,False,13.66,"LINESTRING (164.2796144 -20.5585299, 164.2796073 -20.5585511, 164.2796085 -20.558575, 164.2796144 -20.5585934, 164.2796251 -20.5586097, 164.2796399 -20.558623, 164.2796579 -20.5586321)",1,RT1,50
725981942,,primary,roundabout,True,False,10.025000000000002,"LINESTRING (164.2796952 -20.5584902, 164.2796705 -20.5584912, 164.2796472 -20.5584994, 164.2796279 -20.5585139, 164.2796208 -20.5585204, 164.2796144 -20.5585299)",1,RT1,50
725981944,Avenue Émile Frouin,primary,,True,False,65.596,"LINESTRING (164.2796952 -20.5584902, 164.2796047 -20.5583888, 164.2793809 -20.5579818)",,RT1,50
725981942,,primary,roundabout,True,False,2.134,"LINESTRING (164.2797151 -20.5584948, 164.2796952 -20.5584902)",1,RT1,50
725981941,Rue William Boarat,tertiary,,True,False,16.309,"LINESTRING (164.2798637 -20.5584484, 164.2797151 -20.5584948)",,,
74484505,Rue William Boarat,tertiary,,False,True,46.658,"LINESTRING (164.2798637 -20.5584484, 164.2798849 -20.5584292, 164.2799196 -20.5584045, 164.2800659 -20.5582719, 164.2801843 -20.5581558)",,,50
725980438,Rue Louise Maignant,unclassified,,True,False,15.646,"LINESTRING (164.28106 -20.5615561, 164.2811776 -20.5614685)",,,50
42785105,Rue Louise Maignant,unclassified,,False,False,206.459,"LINESTRING (164.28106 -20.5615561, 164.2809932 -20.5617326, 164.2809585 -20.5618882, 164.2809303 -20.5624103, 164.2808983 -20.5633976)",2,,50
725980440,Avenue Georges Baudoux,tertiary,,True,False,20.687,"LINESTRING (164.2813057 -20.5613384, 164.2813777 -20.561165)",,VU1,50
42753270,Rond-Point de Koumac,primary,roundabout,True,False,15.017,"LINESTRING (164.2813057 -20.5613384, 164.2812951 -20.5613062, 164.2812748 -20.5612782, 164.2812467 -20.5612572, 164.2812131 -20.5612447)",,,
725980441,Avenue Georges Baudoux,tertiary,,True,False,19.293,"LINESTRING (164.2813777 -20.561165, 164.2812131 -20.5612447)",,VU1,50
42753269,Avenue Georges Baudoux,tertiary,,False,False,538.2239999999999,"LINESTRING (164.2813777 -20.561165, 164.2813937 -20.5611517, 164.281829 -20.5607799, 164.2819915 -20.5606289, 164.2820951 -20.5605326, 164.2822176 -20.5604187, 164.2825557 -20.5601046, 164.2831877 -20.5595446, 164.2834695 -20.5592949, 164.2834969 -20.5592706, 164.283771 -20.5590278, 164.2844889 -20.5583916, 164.2851233 -20.5578294)",2,VU1,50
725980439,Rue Louise Maignant,unclassified,,True,False,20.979,"LINESTRING (164.2810654 -20.5613675, 164.28106 -20.5615561)",,,50
42753270,Rond-Point de Koumac,primary,roundabout,True,False,17.505,"LINESTRING (164.2810654 -20.5613675, 164.2810765 -20.5614041, 164.2810999 -20.5614352, 164.281133 -20.5614574, 164.2811776 -20.5614685)",,,
42753270,Rond-Point de Koumac,primary,roundabout,True,False,4.805,"LINESTRING (164.2811776 -20.5614685, 164.2812234 -20.5614632)",,,
42753270,Rond-Point de Koumac,primary,roundabout,True,False,3.356,"LINESTRING (164.2812131 -20.5612447, 164.281181 -20.5612419)",,,
1034718176,,residential,,False,True,88.119,"LINESTRING (164.2804956 -20.5645263, 164.2804675 -20.5644698, 164.2804223 -20.5644051, 164.2803709 -20.5643317, 164.2804326 -20.5642727, 164.2804916 -20.5642137, 164.2806298 -20.5641145, 164.2807277 -20.5640768, 164.2808765 -20.5640696)",,,50
42785105,Rue Louise Maignant,unclassified,,False,False,7.81,"LINESTRING (164.2808765 -20.5640696, 164.2808742 -20.5641398)",2,,50
42785105,Rue Louise Maignant,unclassified,,False,True,74.758,"LINESTRING (164.2808765 -20.5640696, 164.2808983 -20.5633976)",2,,50
1034718176,,residential,,False,False,88.119,"LINESTRING (164.2808765 -20.5640696, 164.2807277 -20.5640768, 164.2806298 -20.5641145, 164.2804916 -20.5642137, 164.2804326 -20.5642727, 164.2803709 -20.5643317, 164.2804223 -20.5644051, 164.2804675 -20.5644698, 164.2804956 -20.5645263)",,,50
1034717954,,residential,,False,True,127.56800000000001,"LINESTRING (164.2799324 -20.5640542, 164.2800705 -20.5639412, 164.280155 -20.5638721, 164.2803508 -20.5637114, 164.2805412 -20.5635519, 164.2806311 -20.5634678, 164.2807075 -20.5634163, 164.28078 -20.5634012, 164.2808983 -20.5633976)",,,
42785105,Rue Louise Maignant,unclassified,,False,False,74.758,"LINESTRING (164.2808983 -20.5633976, 164.2808765 -20.5640696)",2,,50
42785105,Rue Louise Maignant,unclassified,,False,True,206.459,"LINESTRING (164.2808983 -20.5633976, 164.2809303 -20.5624103, 164.2809585 -20.5618882, 164.2809932 -20.5617326, 164.28106 -20.5615561)",2,,50
1034717954,,residential,,False,False,127.56800000000001,"LINESTRING (164.2808983 -20.5633976, 164.28078 -20.5634012, 164.2807075 -20.5634163, 164.2806311 -20.5634678, 164.2805412 -20.5635519, 164.2803508 -20.5637114, 164.280155 -20.5638721, 164.2800705 -20.5639412, 164.2799324 -20.5640542)",,,
