osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,width,tunnel,bridge,junction,area
204122522,False,,Rue Montauban,living_street,20,,True,41.337,"LINESTRING (0.2006777 48.0056043, 0.2006549 48.005647, 0.200472 48.0059496)",,,,,
"[207342990, 533536518]",True,2,Rue de l'Étoile,residential,"['30', '50']",,False,60.599,"LINESTRING (0.2006777 48.0056043, 0.2002665 48.0055671, 0.2001132 48.0055532, 0.2000648 48.0055488, 0.2000499 48.0055474, 0.2000232 48.005545, 0.1999955 48.0055425, 0.1999597 48.0055393, 0.199924 48.005536, 0.1998705 48.0055312)",,,,,
26547708,False,,Rue des Ursulines,residential,30,,False,112.43199999999999,"LINESTRING (0.2020179 48.005068, 0.2017274 48.0051016, 0.2016523 48.0051103, 0.2012294 48.0051592, 0.2008065 48.0052081, 0.2006895 48.0052216, 0.2006497 48.0052262, 0.2005344 48.0052544)",,,,,
489343013,False,3,Rue Gougeard,primary,30,,False,65.46000000000001,"LINESTRING (0.2020179 48.005068, 0.2019557 48.0051612, 0.2016976 48.0055354, 0.2016919 48.0055432, 0.2016682 48.0055762, 0.2016489 48.0056024)",,,,,
732947518,False,4,Rue Gougeard,primary,50,,True,82.68299999999999,"LINESTRING (0.2020179 48.005068, 0.202175 48.0048388, 0.2021992 48.0048035, 0.2024812 48.0043921)",,,,,
597846324,False,,Rue Robert Triger,residential,50,,False,3.304,"LINESTRING (0.2001866 48.0094031, 0.2002132 48.0093793)",,,,,
597846325,False,,Rue Montesquieu,residential,,,True,23.378999999999998,"LINESTRING (0.2001866 48.0094031, 0.2002279 48.0094221, 0.2002891 48.0094488, 0.2004484 48.0095194)",,,,,
"[1196148530, 597846326]",False,2,Rue Robert Triger,residential,50,,True,139.045,"LINESTRING (0.2001866 48.0094031, 0.2001476 48.0094442, 0.1996585 48.0099575, 0.199182 48.0104576)",,,,,
30804416,True,,Rue Montesquieu,residential,,,False,164.546,"LINESTRING (0.1994124 48.010802, 0.1994414 48.0107693, 0.1994704 48.0107366, 0.199517 48.0106831, 0.1995844 48.0105871, 0.1996308 48.0105046, 0.1997118 48.0103697, 0.199759 48.0102914, 0.1998472 48.0101851, 0.1998959 48.0101372, 0.200148 48.0098823, 0.2004564 48.0095706, 0.2004684 48.0095576, 0.2004717 48.0095449, 0.2004651 48.009531, 0.2004484 48.0095194)",,,,,
30804417,True,1,Rue Lionel Royer,residential,30,,False,150.199,"LINESTRING (0.1994124 48.010802, 0.1997353 48.010889, 0.2003534 48.0112163, 0.2003997 48.0112408, 0.2009711 48.0116377)",,,,,
31113379,True,,Rue Montbarbet,residential,50,,False,120.42699999999999,"LINESTRING (0.2009711 48.0116377, 0.2010057 48.0116103, 0.2016195 48.0111235, 0.2020143 48.0108095)",,,,,
31113379,True,,Rue Montbarbet,residential,50,,False,60.658,"LINESTRING (0.2020143 48.0108095, 0.2021353 48.0107156, 0.2024937 48.0104328, 0.2025124 48.0104188, 0.2025442 48.0103949)",,,,,
31113381,False,,Ruelle Montbarbet,residential,50,,False,57.96,"LINESTRING (0.2020143 48.0108095, 0.2020634 48.0108118, 0.2020941 48.0108133, 0.202127 48.0108149, 0.2027467 48.0108443, 0.2027915 48.0108464)",,,,,
31113381,False,,Ruelle Montbarbet,residential,50,,True,57.96,"LINESTRING (0.2027915 48.0108464, 0.2027467 48.0108443, 0.202127 48.0108149, 0.2020941 48.0108133, 0.2020634 48.0108118, 0.2020143 48.0108095)",,,,,
31113382,True,1,Rue du Donjon,residential,30,,False,97.161,"LINESTRING (0.2027915 48.0108464, 0.202696 48.011643, 0.2026871 48.0117174)",,,,,
529239224,True,,Rue du Donjon,residential,50,,False,29.740999999999996,"LINESTRING (0.2027915 48.0108464, 0.2028111 48.0106826, 0.2028149 48.0106505, 0.2028156 48.0106199, 0.2028234 48.0105799)",,,,,
493348102,True,1,Avenue de Paderborn,primary,50,,False,29.232,"LINESTRING (0.2028234 48.0105799, 0.2025442 48.0103949)",,,,,
31113383,False,,Impasse du Donjon,residential,15,,False,64.045,"LINESTRING (0.2026871 48.0117174, 0.2025293 48.0116855, 0.2021807 48.0116064, 0.2020178 48.0115313, 0.2019376 48.0114627)",,,,,
31113383,False,,Impasse du Donjon,residential,15,,True,64.045,"LINESTRING (0.2019376 48.0114627, 0.2020178 48.0115313, 0.2021807 48.0116064, 0.2025293 48.0116855, 0.2026871 48.0117174)",,,,,
4901705,True,,,primary,,,False,7.93,"LINESTRING (0.1915833 48.0038114, 0.1916887 48.0038008)",,,,,
"[593856083, 593856085, 593856086]",True,"['1', '2']",Rue Paul Courboulay,primary,50,yes,False,79.479,"LINESTRING (0.1915833 48.0038114, 0.191575 48.0037551, 0.1915455 48.0036001, 0.1914312 48.0031316, 0.1914247 48.0031047)",,,,,
37893966,False,,Rue du Pré,residential,50,,False,19.695,"LINESTRING (0.1941339 48.0101362, 0.1942075 48.0101831, 0.1942634 48.0102108, 0.1943127 48.0102364, 0.1942981 48.0102548)",,,,,
109573657,True,2,Rue Voltaire,primary,30,,False,57.44499999999999,"LINESTRING (0.1941339 48.0101362, 0.1940922 48.0101592, 0.1935379 48.0104647)",,,,,
852324358,True,,Avenue du Général de Gaulle,residential,50,,False,3.641,"LINESTRING (0.1983356 48.0040478, 0.1983425 48.004042, 0.1983505 48.0040367, 0.1983599 48.0040318, 0.1983727 48.004027)",,,,roundabout,
386132645,False,2,Rue de l'Ecrevisse,residential,20,yes,False,17.101,"LINESTRING (0.1967646 48.0076537, 0.1968405 48.0075638, 0.1968972 48.0075304)",,,,,
"[637143795, 1196148492]",True,,Quai de l'Amiral Lalande,residential,30,,False,87.22800000000001,"LINESTRING (0.1910822 48.0064093, 0.1910733 48.0064007, 0.1910381 48.0063662, 0.1910235 48.0063522, 0.1905209 48.0058613, 0.1904194 48.0057622)",,,,,
204122522,False,,Rue Montauban,living_street,20,,False,41.337,"LINESTRING (0.200472 48.0059496, 0.2006549 48.005647, 0.2006777 48.0056043)",,,,,
489343013,False,3,Rue Gougeard,primary,30,,True,65.46,"LINESTRING (0.2016489 48.0056024, 0.2016682 48.0055762, 0.2016919 48.0055432, 0.2016976 48.0055354, 0.2019557 48.0051612, 0.2020179 48.005068)",,,,,
852296604,True,,Place Lionel Le Couteux,primary,30,,False,10.657,"LINESTRING (0.2016489 48.0056024, 0.2016579 48.0056056, 0.2016694 48.0056107, 0.20168 48.0056166, 0.2016898 48.0056231, 0.2016985 48.0056303, 0.2017061 48.005638, 0.2017126 48.0056461, 0.2017178 48.0056547, 0.2017217 48.0056635, 0.2017242 48.0056722, 0.2017252 48.0056785)",,,,roundabout,
207342989,True,,Place Lionel Le Couteux,primary,30,,False,19.806999999999995,"LINESTRING (0.201448 48.0056739, 0.2014505 48.0056645, 0.2014543 48.0056557, 0.2014594 48.0056471, 0.2014657 48.0056389, 0.2014732 48.0056311, 0.2014818 48.0056239, 0.2014915 48.0056173, 0.201502 48.0056114, 0.201508 48.0056086, 0.201514 48.0056059, 0.2015255 48.0056017, 0.2015382 48.0055981, 0.2015514 48.0055954, 0.2015649 48.0055935, 0.2015786 48.0055925, 0.2015924 48.0055925, 0.2016062 48.0055933, 0.2016197 48.0055951, 0.201633 48.0055978, 0.2016457 48.0056013, 0.2016489 48.0056024)",,,,roundabout,
207342990,True,2,Rue de l'Étoile,residential,30,,False,57.827999999999996,"LINESTRING (0.201448 48.0056739, 0.2014135 48.005671, 0.2013521 48.0056654, 0.2012886 48.0056593, 0.2006777 48.0056043)",,,,,
516966896,True,,Rue des Arènes,tertiary,30,,False,74.914,"LINESTRING (0.2016716 48.0057594, 0.2017322 48.0058087, 0.2017483 48.0058215, 0.2022603 48.0062421, 0.2023082 48.0062814)",,,,,
852468855,True,,Place Lionel Le Couteux,primary,30,,False,11.292,"LINESTRING (0.2016716 48.0057594, 0.2016615 48.0057642, 0.2016515 48.0057681, 0.2016411 48.0057714, 0.2016307 48.005774, 0.2016196 48.0057762, 0.2016078 48.0057778, 0.2015964 48.0057787, 0.2015848 48.0057789, 0.2015733 48.0057785, 0.2015619 48.0057775, 0.2015506 48.0057758, 0.2015396 48.0057735, 0.2015281 48.0057704)",,,,roundabout,
852296604,True,,Place Lionel Le Couteux,primary,30,,False,10.254,"LINESTRING (0.2017252 48.0056785, 0.2017256 48.0056818, 0.2017255 48.005691, 0.201724 48.0057002, 0.2017212 48.0057093, 0.2017178 48.0057166, 0.2017135 48.0057238, 0.2017084 48.0057307, 0.2017024 48.0057373, 0.2016956 48.0057436, 0.201688 48.0057494, 0.2016798 48.0057548, 0.2016716 48.0057594)",,,,roundabout,
207342987,False,2,Rue du 33e Mobiles,primary,30,,False,122.926,"LINESTRING (0.2015281 48.0057704, 0.2015013 48.0058048, 0.2014849 48.0058272, 0.2011096 48.0063493, 0.2008388 48.0067264, 0.2008171 48.006757, 0.2008106 48.0067662)",,,,,
855447205,True,,Place Lionel Le Couteux,primary,30,,False,13.129999999999999,"LINESTRING (0.2015281 48.0057704, 0.2015185 48.0057671, 0.2015087 48.0057631, 0.2014994 48.0057586, 0.2014907 48.0057535, 0.2014826 48.005748, 0.2014752 48.005742, 0.2014687 48.0057357, 0.2014629 48.005729, 0.2014579 48.005722, 0.2014539 48.0057148, 0.2014507 48.0057073, 0.2014485 48.0056997, 0.2014472 48.0056921, 0.201447 48.0056828, 0.201448 48.0056739)",,,,roundabout,
"[807802061, 24029197]",True,1,Rue Courthardy,residential,50,,False,118.19800000000001,"LINESTRING (0.1983727 48.004027, 0.1983097 48.0039799, 0.1982957 48.0039687, 0.1982898 48.0039605, 0.1982842 48.0039522, 0.1982803 48.0039456, 0.1982761 48.0039384, 0.1982708 48.0039256, 0.1982687 48.0039204, 0.1982664 48.0039125, 0.1982636 48.0038896, 0.1982642 48.0038771, 0.1982654 48.003865, 0.1982675 48.0038551, 0.1982702 48.0038456, 0.1983449 48.0037811, 0.1984188 48.0037178, 0.1990123 48.0032098, 0.1990597 48.0031693)",,,,,
"[852324357, 852324359]",True,,Avenue du Général de Gaulle,residential,50,,False,13.585999999999999,"LINESTRING (0.1983727 48.004027, 0.1983797 48.0040251, 0.1983932 48.0040226, 0.1984114 48.0040215, 0.198427 48.0040224, 0.1984426 48.0040252, 0.1984645 48.004033, 0.1984754 48.0040391, 0.1984864 48.0040478, 0.1984944 48.0040571, 0.1984999 48.0040674, 0.1985026 48.0040777, 0.1985031 48.0040823)",,,,roundabout,
4963373,True,,Avenue de Paderborn,primary,50,,False,203.48600000000002,"LINESTRING (0.2025442 48.0103949, 0.2021581 48.0101635, 0.2018363 48.0099613, 0.2017339 48.0098963, 0.2016555 48.0098465, 0.2007547 48.0092896, 0.2006891 48.0092437, 0.2005437 48.0091472)",,,,,
986640783,False,,Cour Saint-Victeur,residential,,,True,30.24,"LINESTRING (0.1908122 48.0072019, 0.1908852 48.0072696, 0.1908975 48.007281, 0.1910148 48.0073345, 0.1910595 48.0074081)",,,,,
986640783,False,,Cour Saint-Victeur,residential,,,False,30.24,"LINESTRING (0.1910595 48.0074081, 0.1910148 48.0073345, 0.1908975 48.007281, 0.1908852 48.0072696, 0.1908122 48.0072019)",,,,,
986640784,False,,Cour Saint-Victeur,residential,,,True,23.409,"LINESTRING (0.1916087 48.0077402, 0.1916585 48.0078231, 0.1916753 48.0078521, 0.1917527 48.0079258)",,,,,
597846325,False,,Rue Montesquieu,residential,,,False,23.378999999999998,"LINESTRING (0.2004484 48.0095194, 0.2002891 48.0094488, 0.2002279 48.0094221, 0.2001866 48.0094031)",,,,,
955261504,True,2,Rue du Cirque,tertiary,30,,False,15.349,"LINESTRING (0.2009967 48.0068258, 0.2008106 48.0067662)",,,,,
897035074,True,,Rue du Cirque,tertiary,30,,False,14.377999999999998,"LINESTRING (0.2009967 48.0068258, 0.200971 48.0068236, 0.2009501 48.0068237, 0.2009293 48.0068259, 0.2009099 48.0068309, 0.2008911 48.0068372, 0.2008749 48.006846, 0.2008673 48.0068506, 0.2008606 48.0068563, 0.2008408 48.0068808)",,,,,
207342987,False,2,Rue du 33e Mobiles,primary,30,,True,122.92600000000002,"LINESTRING (0.2008106 48.0067662, 0.2008171 48.006757, 0.2008388 48.0067264, 0.2011096 48.0063493, 0.2014849 48.0058272, 0.2015013 48.0058048, 0.2015281 48.0057704)",,,,,
729933521,True,3,Rue du 33e Mobiles,primary,30,,False,13.923999999999998,"LINESTRING (0.2008106 48.0067662, 0.2008075 48.0067818, 0.2008124 48.0067925, 0.2008186 48.0068002, 0.2008256 48.0068057, 0.200834 48.0068118, 0.20084 48.0068171, 0.2008476 48.0068247, 0.2008528 48.0068334, 0.2008545 48.0068445, 0.2008535 48.0068555, 0.2008408 48.0068808)",,,,,
852289656,True,,,primary,50,,False,6.854,"LINESTRING (0.2025567 48.0039335, 0.2025786 48.0039383, 0.2025991 48.0039453, 0.2026176 48.0039545, 0.2026337 48.0039655)",,,,roundabout,
628670341,True,,,primary,50,,False,10.321000000000002,"LINESTRING (0.2026337 48.0039655, 0.2026469 48.0039782, 0.2026568 48.0039922, 0.2026632 48.0040071, 0.2026659 48.0040224, 0.2026648 48.0040379, 0.20266 48.004053)",,,,roundabout,
732947520,True,1,Avenue Léon Bollée,primary,50,,False,31.488,"LINESTRING (0.2026337 48.0039655, 0.2027231 48.0039326, 0.2030046 48.0038291)",,,,,
852289652,True,,,primary,50,,False,9.73,"LINESTRING (0.20266 48.004053, 0.2026521 48.0040666, 0.2026412 48.0040793, 0.2026276 48.0040906, 0.2026114 48.0041004, 0.2025933 48.0041085, 0.2025735 48.0041146)",,,,roundabout,
593854872,True,,,primary,50,,False,7.612,"LINESTRING (0.2025735 48.0041146, 0.2025488 48.0041191, 0.2025233 48.0041205, 0.2024978 48.0041188, 0.2024733 48.0041141)",,,,roundabout,
732947516,True,1,Rue Gougeard,primary,50,,False,32.242999999999995,"LINESTRING (0.2025735 48.0041146, 0.2025685 48.0041923, 0.2025603 48.0042572, 0.2025272 48.0043468, 0.2024812 48.0043921)",,,,,
852289653,True,,,primary,50,,False,7.846,"LINESTRING (0.2024733 48.0041141, 0.2024497 48.0041062, 0.2024287 48.0040955, 0.202411 48.0040825, 0.2023973 48.0040674)",,,,roundabout,
"[4901706, 139934668, 103593479]",True,"['2', '3']","['Rue Barbier', ""Place de l'Éperon""]",secondary,50,yes,False,140.37199999999999,"LINESTRING (0.194456 48.0053241, 0.1943301 48.0052994, 0.1942244 48.0052737, 0.194158 48.0052503, 0.1941016 48.0052252, 0.1940633 48.0052039, 0.1940193 48.00518, 0.1940016 48.0051673, 0.1939856 48.0051558, 0.1939772 48.0051486, 0.1939406 48.0051168, 0.1939312 48.0051058, 0.1939221 48.0050945, 0.1938992 48.005066, 0.1938736 48.0050373, 0.1938486 48.0049907, 0.1938068 48.0049026, 0.1937842 48.0048549, 0.193763 48.0047814, 0.193742 48.0047085, 0.1936858 48.0042923)",,,,,
"[592343400, 592343405, 730131790, 592343411, 8584565, 37703159, 123406911]",True,"['2', '3']","[""Place de l'Éperon"", 'Rue de la Galère']",secondary,50,yes,False,183.28200000000004,"LINESTRING (0.194456 48.0053241, 0.1943173 48.0053737, 0.1942516 48.0053972, 0.1941218 48.0054437, 0.1941137 48.0054549, 0.1940644 48.0055612, 0.1940561 48.0055806, 0.1940186 48.0056996, 0.1939917 48.0057558, 0.1939521 48.0058018, 0.1939109 48.0058353, 0.193853 48.0058701, 0.1935464 48.0060194, 0.193309 48.0061397, 0.1930715 48.00626, 0.1930427 48.0062746, 0.1929914 48.0063006, 0.1929256 48.0063339, 0.1928283 48.0063832, 0.1927505 48.0064226)",,,,,
"[593854888, 495869554, 593854892, 853861150]",False,3,Avenue du Général de Gaulle,residential,50,,False,96.531,"LINESTRING (0.1985031 48.0040823, 0.1985327 48.0040821, 0.1985623 48.0040818, 0.1988067 48.00408, 0.1995735 48.0040742, 0.199585 48.004074, 0.1996083 48.0040715, 0.1996303 48.0040682, 0.1996514 48.0040651, 0.1996719 48.0040629, 0.1996871 48.0040626, 0.1997275 48.0040621, 0.1997989 48.0040611)",,,,,
"[852324360, 852324361, 953002666, 246119079]",True,,Avenue du Général de Gaulle,residential,50,,False,25.688000000000002,"LINESTRING (0.1985031 48.0040823, 0.1985025 48.004087, 0.1985012 48.0040948, 0.1984984 48.0041019, 0.1984948 48.0041082, 0.1984893 48.0041151, 0.1984845 48.0041198, 0.1984796 48.0041238, 0.1984713 48.0041294, 0.1984604 48.0041348, 0.1984448 48.0041401, 0.1984333 48.0041426, 0.1984121 48.0041444, 0.1984008 48.004144, 0.1983898 48.0041428, 0.1983699 48.0041379, 0.19836 48.0041341, 0.1983518 48.00413, 0.1983384 48.0041206, 0.1983306 48.0041128, 0.198327 48.0041078, 0.1983223 48.0040991, 0.1983201 48.0040913, 0.1983191 48.0040837, 0.198319 48.004081, 0.1983199 48.0040747, 0.1983218 48.0040682, 0.1983244 48.0040624, 0.1983276 48.0040571, 0.1983356 48.0040478)",,,,roundabout,
26547708,False,,Rue des Ursulines,residential,30,,True,112.43199999999999,"LINESTRING (0.2005344 48.0052544, 0.2006497 48.0052262, 0.2006895 48.0052216, 0.2008065 48.0052081, 0.2012294 48.0051592, 0.2016523 48.0051103, 0.2017274 48.0051016, 0.2020179 48.005068)",,,,,
"[732947524, 807799588]",True,"['1', '2']",Avenue du Général de Gaulle,primary,50,,False,26.157000000000004,"LINESTRING (0.2023973 48.0040674, 0.2022744 48.00407, 0.2022439 48.0040699, 0.2021786 48.0040566, 0.2020544 48.0040312)",,,,,
852289654,True,,,primary,50,,False,9.178,"LINESTRING (0.2023973 48.0040674, 0.2023896 48.0040547, 0.2023848 48.0040413, 0.2023829 48.0040276, 0.202384 48.0040138, 0.202388 48.0040004, 0.202395 48.0039874)",,,,roundabout,
852289655,True,,,primary,50,,False,14.552999999999999,"LINESTRING (0.202395 48.0039874, 0.2024088 48.0039711, 0.202427 48.003957, 0.2024491 48.0039455, 0.2024741 48.0039372, 0.2025011 48.0039323, 0.202529 48.0039311, 0.2025567 48.0039335)",,,,roundabout,
729938177,True,1,Rue du 33e Mobiles,primary,30,,False,13.969,"LINESTRING (0.2007301 48.0068797, 0.2008106 48.0067662)",,,,,
"[533536513, 26547707, 955261501]",True,,"['Rue Montauban', 'Rue Hémon']",living_street,20,,False,141.03799999999998,"LINESTRING (0.2007301 48.0068797, 0.2006405 48.0068506, 0.2000513 48.0066595, 0.2001094 48.0065624, 0.2001172 48.0065494, 0.2001873 48.0064309, 0.2003872 48.0060929, 0.200472 48.0059496)",,,,,
577131749,False,1,Place Saint-Pierre,residential,20,yes,False,4.603,"LINESTRING (0.1963582 48.0072886, 0.1963997 48.0073193)",,,,,
31737271,False,2,Rue Julien Pesche,residential,50,yes,False,6.662,"LINESTRING (0.1914247 48.0031047, 0.1915133 48.003096)",,,,,
25074609,False,,Rue Denfert-Rochereau,residential,30,,False,69.366,"LINESTRING (0.1979294 48.0111477, 0.1982135 48.0114172, 0.1984668 48.0116575)",,,,,
25074611,False,,Rue du Tertre Maigret,residential,,,False,44.75,"LINESTRING (0.1979294 48.0111477, 0.1980525 48.0111109, 0.1981986 48.0110672, 0.1982282 48.0110649, 0.1982599 48.0110753, 0.1983141 48.0111047, 0.1983568 48.0111598, 0.1983909 48.0111793, 0.198425 48.0111777)",,,,,
959177672,False,,Rue Denfert-Rochereau,residential,30,,True,48.787,"LINESTRING (0.1979294 48.0111477, 0.1977509 48.0109874, 0.1975377 48.0107958)",,,,,
602973802,False,,Rue Nicolas Denizot,residential,,,True,35.654999999999994,"LINESTRING (0.1975377 48.0107958, 0.1973943 48.0108661, 0.1972138 48.0109546, 0.1971829 48.0109706, 0.1971524 48.0109865)",,,,,
959177672,False,,Rue Denfert-Rochereau,residential,30,,False,48.787,"LINESTRING (0.1975377 48.0107958, 0.1977509 48.0109874, 0.1979294 48.0111477)",,,,,
"[959177672, 25074602]",False,,"['Rue des Pans de Gorron', 'Rue Denfert-Rochereau']",residential,30,,"[False, True]",114.628,"LINESTRING (0.1975377 48.0107958, 0.1969607 48.0102871, 0.1971575 48.0101092, 0.1973102 48.0099721)",,,,,
151510323,True,2,Place Saint-Pierre,residential,30,yes,False,32.995,"LINESTRING (0.1968972 48.0075304, 0.1966024 48.0073087)",,,,,
386132645,False,2,Rue de l'Ecrevisse,residential,20,yes,True,17.101,"LINESTRING (0.1968972 48.0075304, 0.1968405 48.0075638, 0.1967646 48.0076537)",,,,,
"[945203616, 952677339, 23031917, 576331294]",False,2,"['Rue du Hallai', 'Rue de la Comédie', 'Place Saint-Pierre']",residential,"['30', '50']",yes,"[False, True]",122.23799999999999,"LINESTRING (0.1968972 48.0075304, 0.1971318 48.0077068, 0.1971744 48.0077388, 0.1971803 48.0077433, 0.1972577 48.0078015, 0.1972958 48.0078194, 0.1973371 48.0078323, 0.1973849 48.0078444, 0.1974271 48.0078505, 0.1974692 48.007851, 0.1975075 48.007847, 0.1975541 48.007832, 0.1975893 48.0078121, 0.1976466 48.0077796, 0.1979345 48.0076134, 0.1980372 48.0075546, 0.1980858 48.0075276, 0.1981494 48.007493)",,,,,
574748170,False,1,Place Saint-Pierre,residential,20,yes,False,2.9,"LINESTRING (0.1963997 48.0073193, 0.1963673 48.0073338)",,,,,
577131749,False,1,Place Saint-Pierre,residential,20,yes,True,4.603,"LINESTRING (0.1963997 48.0073193, 0.1963582 48.0072886)",,,,,
593766157,False,,Place Saint-Pierre,residential,30,permissive,True,15.992,"LINESTRING (0.1963997 48.0073193, 0.1965521 48.00733, 0.196565 48.0073295, 0.1965755 48.0073252, 0.1966024 48.0073087)",,,,,no
574748170,False,1,Place Saint-Pierre,residential,20,yes,True,2.9,"LINESTRING (0.1963673 48.0073338, 0.1963997 48.0073193)",,,,,
"[715440932, 574767662]",False,2,"['Allée Basile Moreau', 'Rue du Château']",residential,30,,False,64.703,"LINESTRING (0.198864 48.0095173, 0.1987905 48.0095817, 0.1986635 48.0096924, 0.198596 48.0097574, 0.1984679 48.0098733, 0.1983451 48.0099842)",,,,,
"[715328858, 1196148531]",False,2,Rue du Château,residential,30,,False,81.814,"LINESTRING (0.1983451 48.0099842, 0.1985402 48.0101169, 0.1986625 48.0102002, 0.1988272 48.0102898, 0.1990656 48.0104084, 0.1991238 48.010433, 0.199182 48.0104576)",,,,,
"[715328858, 1196148485]",False,2,Rue du Château,residential,30,,True,55.806000000000004,"LINESTRING (0.1983451 48.0099842, 0.1982081 48.009891, 0.1981486 48.0098457, 0.1980978 48.0097988, 0.1980804 48.0097805, 0.1980103 48.0097068, 0.1979907 48.0096884, 0.1979694 48.0096709, 0.1979549 48.0096621, 0.1979474 48.0096575, 0.1978536 48.0096098)",,,,,
"[715440932, 574767662]",False,2,"['Allée Basile Moreau', 'Rue du Château']",residential,30,,True,64.703,"LINESTRING (0.1983451 48.0099842, 0.1984679 48.0098733, 0.198596 48.0097574, 0.1986635 48.0096924, 0.1987905 48.0095817, 0.198864 48.0095173)",,,,,
"[715328858, 1196148485]",False,2,Rue du Château,residential,30,,False,55.806,"LINESTRING (0.1978536 48.0096098, 0.1979474 48.0096575, 0.1979549 48.0096621, 0.1979694 48.0096709, 0.1979907 48.0096884, 0.1980103 48.0097068, 0.1980804 48.0097805, 0.1980978 48.0097988, 0.1981486 48.0098457, 0.1982081 48.009891, 0.1983451 48.0099842)",,,,,
597846324,False,,Rue Robert Triger,residential,50,,True,3.304,"LINESTRING (0.2002132 48.0093793, 0.2001866 48.0094031)",,,,,
597846319,True,,Rue Robert Triger,residential,50,,False,36.967999999999996,"LINESTRING (0.2002132 48.0093793, 0.2002419 48.0093155, 0.2003548 48.0091977, 0.2003837 48.009166, 0.2004761 48.0091023)",,,,,
"[729879568, 597846329, 353051663]",True,"['1', '2']",Avenue de Paderborn,primary,30,,False,195.91000000000003,"LINESTRING (0.2004761 48.0091023, 0.2003409 48.0090126, 0.2001773 48.0089039, 0.1997618 48.0086277, 0.1996879 48.0085785, 0.1992499 48.0082872, 0.1989894 48.0081013, 0.1987642 48.0079402, 0.198665 48.0078696, 0.1986327 48.0078445)",,,,,
1039921211,True,,Avenue de Paderborn,residential,30,,False,17.415,"LINESTRING (0.2004761 48.0091023, 0.200543 48.0090562, 0.2005763 48.0090332, 0.2006391 48.0089899)",,,,,
602973799,True,,Quai Louis Blanc,secondary,50,,False,26.36,"LINESTRING (0.1971299 48.0110992, 0.1971075 48.0111071, 0.1970831 48.0111116, 0.1970578 48.0111123, 0.1970329 48.0111093, 0.1970096 48.0111027, 0.1969891 48.0110928, 0.1969723 48.0110801, 0.1969601 48.0110652, 0.1969531 48.011049, 0.1969516 48.0110321, 0.1969557 48.0110154, 0.1969653 48.0109997, 0.1969797 48.0109858, 0.1969984 48.0109744)",,,,roundabout,
4926845,False,2,Quai Louis Blanc,secondary,50,,True,70.89099999999999,"LINESTRING (0.1969984 48.0109744, 0.1969698 48.0109459, 0.1964663 48.0104455)",,,,,
855355539,True,,Quai Louis Blanc,secondary,50,,False,12.658,"LINESTRING (0.1969984 48.0109744, 0.1970155 48.0109675, 0.1970341 48.0109627, 0.1970536 48.0109602, 0.1970805 48.0109604, 0.1971065 48.0109648, 0.1971297 48.0109729, 0.1971494 48.0109843, 0.1971524 48.0109865)",3,,,roundabout,
602973802,False,,Rue Nicolas Denizot,residential,,,False,35.655,"LINESTRING (0.1971524 48.0109865, 0.1971829 48.0109706, 0.1972138 48.0109546, 0.1973943 48.0108661, 0.1975377 48.0107958)",,,,,
855355539,True,,Quai Louis Blanc,secondary,50,,False,14.235999999999999,"LINESTRING (0.1971524 48.0109865, 0.1971648 48.0109984, 0.197175 48.0110144, 0.1971795 48.0110316, 0.1971781 48.0110491, 0.1971708 48.0110658, 0.1971624 48.0110765, 0.1971532 48.0110851, 0.1971423 48.0110927, 0.1971299 48.0110992)",3,,,roundabout,
864112665,True,1,Rue Voltaire,primary,50,,False,8.978,"LINESTRING (0.1946772 48.0098596, 0.1946798 48.0098645, 0.1946813 48.0098684, 0.1946822 48.0098718, 0.1946828 48.0098752, 0.1946831 48.0098792, 0.194683 48.0098833, 0.1946824 48.0098873, 0.1946813 48.0098912, 0.1946804 48.0098938, 0.1946781 48.0098987, 0.1946756 48.0099026, 0.1946727 48.0099063, 0.1946686 48.0099108, 0.1946627 48.0099157, 0.194658 48.009919, 0.1946519 48.0099225, 0.1946452 48.0099256, 0.1946382 48.0099282)",,,,,
729877939,False,3,Place des Jacobins,primary,50,,False,50.228,"LINESTRING (0.1989938 48.0075789, 0.1995164 48.0072929)",,,,,
"[539231365, 135021014]",True,2,Place des Jacobins,primary,50,,False,27.595,"LINESTRING (0.1989938 48.0075789, 0.1988619 48.0076851, 0.198837 48.007699, 0.1987922 48.0077232, 0.1987348 48.007755)",,,,,
729877942,True,1,Avenue de Rostov sur le Don,secondary,50,,False,7.472,"LINESTRING (0.1982301 48.007533, 0.1981494 48.007493)",,,,,
852779600,True,,,primary,50,,False,9.683,"LINESTRING (0.1984482 48.0077673, 0.1984465 48.0077528, 0.198448 48.0077383, 0.1984527 48.0077242, 0.1984605 48.0077106, 0.1984713 48.007698, 0.1984848 48.0076867)",,,,roundabout,
729884593,True,,,primary,50,,False,10.305,"LINESTRING (0.1986327 48.0078445, 0.1986178 48.0078469, 0.1986025 48.0078483, 0.1985871 48.0078486, 0.1985718 48.0078478, 0.1985566 48.0078459, 0.1985419 48.007843, 0.1985277 48.007839, 0.1985142 48.007834, 0.1985016 48.0078281)",,,,roundabout,
