osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,ref,lanes,junction,bridge
"[292363114, 723573205]","['Ruelle Braque', 'Allée du Croult']",residential,False,"[False, True]",192.14499999999998,,"LINESTRING (2.4454603 48.9835509, 2.4455367 48.9835664, 2.445616 48.9835533, 2.4457287 48.9835119, 2.4458158 48.9834871, 2.4459308 48.9834776, 2.446081 48.9835102, 2.4461906 48.9835242, 2.44627 48.9834994, 2.4463471 48.9834594, 2.4464036 48.9834294, 2.4464598 48.983423, 2.4469312 48.9835581, 2.4469506 48.9835262, 2.447045 48.9833853, 2.4471342 48.9832505, 2.4473418 48.9829374)",,,,,
292363115,Allée du Moulin Neuf,residential,False,True,44.949000000000005,,"LINESTRING (2.4432801 48.9837315, 2.4433698 48.9837749, 2.4437039 48.983957, 2.4437643 48.9839805)",,,,,
292363116,Allée du Parc,residential,False,False,106.36800000000001,,"LINESTRING (2.4437857 48.9839513, 2.4442698 48.9840507, 2.4443674 48.9840624, 2.4444651 48.9840582, 2.44455 48.9840596, 2.4451898 48.9841864)",,,,,
720851568,Rue d'Aulnay,residential,True,False,101.336,,"LINESTRING (2.4437857 48.9839513, 2.4438239 48.983885, 2.4438524 48.9838123, 2.4439502 48.9835554, 2.4440808 48.9830622)",,,1,,
720851568,Rue d'Aulnay,residential,True,False,3.603,,"LINESTRING (2.4437643 48.9839805, 2.4437857 48.9839513)",,,1,,
292363115,Allée du Moulin Neuf,residential,False,False,44.949,,"LINESTRING (2.4437643 48.9839805, 2.4437039 48.983957, 2.4433698 48.9837749, 2.4432801 48.9837315)",,,,,
292363116,Allée du Parc,residential,False,True,106.368,,"LINESTRING (2.4451898 48.9841864, 2.44455 48.9840596, 2.4444651 48.9840582, 2.4443674 48.9840624, 2.4442698 48.9840507, 2.4437857 48.9839513)",,,,,
292437751,Chemin des Fromagers,residential,False,True,50.048,,"LINESTRING (2.4512678 48.9885843, 2.4511748 48.9885862, 2.4508397 48.988593, 2.4507256 48.9885713, 2.4505996 48.9885331)",,,,,
292459107,Rue du Clos Saint-Paul,residential,False,False,16.513,,"LINESTRING (2.445658 48.988565, 2.4456598 48.9887135)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,False,176.20899999999997,,"LINESTRING (2.445658 48.988565, 2.4454744 48.9885696, 2.4451836 48.9885206, 2.4450909 48.9885301, 2.4450433 48.9885653, 2.4450425 48.9886407, 2.4451825 48.9889229, 2.445226 48.9889475, 2.4452966 48.9889578, 2.4457044 48.9889398, 2.4459959 48.9889279, 2.4460433 48.9889093, 2.4460639 48.9888706, 2.4460708 48.9887066)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,True,61.89500000000001,,"LINESTRING (2.445658 48.988565, 2.445677 48.9885241, 2.4457296 48.9884911, 2.4458343 48.9884694, 2.4460768 48.9884717, 2.4460708 48.9887066)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,True,28.647,,"LINESTRING (2.4460708 48.9887066, 2.4464629 48.9887196)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,False,61.895,,"LINESTRING (2.4460708 48.9887066, 2.4460768 48.9884717, 2.4458343 48.9884694, 2.4457296 48.9884911, 2.445677 48.9885241, 2.445658 48.988565)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,True,176.20900000000003,,"LINESTRING (2.4460708 48.9887066, 2.4460639 48.9888706, 2.4460433 48.9889093, 2.4459959 48.9889279, 2.4457044 48.9889398, 2.4452966 48.9889578, 2.445226 48.9889475, 2.4451825 48.9889229, 2.4450425 48.9886407, 2.4450433 48.9885653, 2.4450909 48.9885301, 2.4451836 48.9885206, 2.4454744 48.9885696, 2.445658 48.988565)",,,,,
292459107,Rue du Clos Saint-Paul,residential,False,True,16.513,,"LINESTRING (2.4456598 48.9887135, 2.445658 48.988565)",,,,,
292459108,Rue du Clos Saint-Paul,residential,False,False,28.647,,"LINESTRING (2.4464629 48.9887196, 2.4460708 48.9887066)",,,,,
146485729,Rue Albert Drouhot,residential,False,False,46.166,50,"LINESTRING (2.4464629 48.9887196, 2.4464917 48.9884722, 2.4465352 48.9883076)",,,,,
146485729,Rue Albert Drouhot,residential,False,True,155.273,50,"LINESTRING (2.4464629 48.9887196, 2.446441 48.9891445, 2.4464413 48.9891763, 2.4464296 48.9893969, 2.4464168 48.9895954, 2.4463935 48.9897929, 2.4463646 48.9901143)",,,,,
292459105,Rue du Clos Drouhot,residential,False,False,24.163,,"LINESTRING (2.4450247 48.9901575, 2.445039 48.9903746)",,,,,
292459106,Rue du Clos Drouhot,residential,False,False,8.255,30,"LINESTRING (2.4450247 48.9901575, 2.4449117 48.9901611)",,,,,
292459106,Rue du Clos Drouhot,residential,False,True,97.884,30,"LINESTRING (2.4450247 48.9901575, 2.4463646 48.9901143)",,,,,
292459106,Rue du Clos Drouhot,residential,False,True,8.255,30,"LINESTRING (2.4449117 48.9901611, 2.4450247 48.9901575)",,,,,
292459105,Rue du Clos Drouhot,residential,False,True,24.163,,"LINESTRING (2.445039 48.9903746, 2.4450247 48.9901575)",,,,,
1151624480,Rue de Paris,tertiary,False,False,6.42,50,"LINESTRING (2.4433986 48.9846115, 2.4433107 48.984609)",,,,,
420820804,,residential,True,False,22.821,,"LINESTRING (2.4433986 48.9846115, 2.4433613 48.984763, 2.4433487 48.9848141)",,,,,
"[1151624480, 338430520]",Rue de Paris,tertiary,False,True,169.05700000000002,"['50', '30']","LINESTRING (2.4433986 48.9846115, 2.4436861 48.98462, 2.4440094 48.9846301, 2.4445278 48.9846488, 2.4447197 48.9846779, 2.4448084 48.9847008, 2.4450031 48.9847469, 2.4456357 48.9849224)",,,,,
292460985,Rue Parc d'Orgemont,residential,False,False,26.639,,"LINESTRING (2.4433487 48.9848141, 2.4435343 48.9850204)",,,,,
292460985,Rue Parc d'Orgemont,residential,False,True,26.639,,"LINESTRING (2.4435343 48.9850204, 2.4433487 48.9848141)",,,,,
292460985,Rue Parc d'Orgemont,residential,False,False,15.312999999999999,,"LINESTRING (2.4435343 48.9850204, 2.4435894 48.9850824, 2.4436399 48.9851394)",,,,,
292460985,Rue Parc d'Orgemont,residential,False,True,15.312999999999999,,"LINESTRING (2.4436399 48.9851394, 2.4435894 48.9850824, 2.4435343 48.9850204)",,,,,
292460986,,residential,True,False,24.068,,"LINESTRING (2.4436399 48.9851394, 2.4435393 48.9851722, 2.44342 48.9851634, 2.4433716 48.9851079)",,,,,
420820782,,residential,True,False,15.614999999999998,,"LINESTRING (2.4433716 48.9851079, 2.4434563 48.985046, 2.4435343 48.9850204)",,,,,
245123028,Place du Général de Gaulle,residential,True,False,107.24899999999998,,"LINESTRING (2.4490189 48.9862399, 2.4491253 48.9862249, 2.4491509 48.9862256, 2.4492245 48.9862478, 2.4492466 48.9862513, 2.449275 48.9862516, 2.4495209 48.9862372, 2.4495579 48.9862349, 2.4495779 48.9862218, 2.4495714 48.9861839, 2.4495651 48.9861607, 2.4495548 48.9861351, 2.449533 48.9860815, 2.4495197 48.9860214, 2.4495142 48.9859248, 2.4495176 48.9858796, 2.4495611 48.9856573, 2.4495653 48.9856434)",,,,,
420820726,Place du Général de Gaulle,residential,True,False,14.959,,"LINESTRING (2.4490189 48.9862399, 2.4490334 48.9863037, 2.4489991 48.98637)",,,,,
420820700,Place du Général de Gaulle,residential,True,False,7.54,,"LINESTRING (2.4489174 48.9862526, 2.4490189 48.9862399)",,,,,
420820725,Place du Général de Gaulle,residential,True,False,13.229,,"LINESTRING (2.4489174 48.9862526, 2.4489985 48.9861462)",,,,,
1151627644,Rue de Paris,tertiary,False,False,5.885,50,"LINESTRING (2.4489991 48.98637, 2.4489236 48.9863514)",,,,,
"[241127116, 1151627644]",Rue de Paris,tertiary,False,True,109.80000000000001,"['50', '30']","LINESTRING (2.4489991 48.98637, 2.4491207 48.9864001, 2.4496252 48.9864565, 2.4500808 48.9865107, 2.4501185 48.9865152, 2.4504748 48.9865559)",,,,,
420820715,Place du Général de Gaulle,residential,False,False,37.303000000000004,,"LINESTRING (2.4493185 48.9851405, 2.4491871 48.9854054, 2.449163 48.9854115, 2.4491066 48.9854265)",,,,,
420820702,Place du Général de Gaulle,residential,True,False,5.926,,"LINESTRING (2.4495438 48.9855215, 2.4495696 48.9855251, 2.449622 48.9855357)",service,,,,
245123028,Place du Général de Gaulle,residential,True,False,99.28299999999999,,"LINESTRING (2.449622 48.9855357, 2.4496508 48.9855014, 2.4497182 48.9854415, 2.4497528 48.9854184, 2.4498747 48.9853368, 2.4499532 48.9853016, 2.4500106 48.9852817, 2.4500607 48.9852732, 2.4501058 48.9852769, 2.4501458 48.9852894, 2.4503577 48.9854165, 2.4504105 48.985442, 2.4504652 48.9854617, 2.4506012 48.9854853, 2.4506432 48.9854882, 2.4507077 48.9854887)",,,,,
245123028,Place du Général de Gaulle,residential,True,False,12.738,,"LINESTRING (2.4495653 48.9856434, 2.4495772 48.9856036, 2.449622 48.9855357)",,,,,
62031608,Place du Général de Gaulle,residential,False,False,32.443,,"LINESTRING (2.449222 48.9857081, 2.4491985 48.9856465, 2.4491703 48.9855642, 2.4491066 48.9854265)",,,,,
62031608,Place du Général de Gaulle,residential,False,True,51.845,,"LINESTRING (2.449222 48.9857081, 2.4492296 48.9857237, 2.4492133 48.985783, 2.4491999 48.9858055, 2.4491097 48.9859537, 2.4490723 48.9860212, 2.4490265 48.9860978, 2.4489985 48.9861462)",,,,,
420820708,Place du Général de Gaulle,residential,True,False,26.066,,"LINESTRING (2.449222 48.9857081, 2.4492602 48.9857001, 2.4495364 48.9856483, 2.4495653 48.9856434)",,,,,
420820705,Place du Général de Gaulle,residential,True,False,10.525,,"LINESTRING (2.4489985 48.9861462, 2.4490189 48.9862399)",,,,,
62031608,Place du Général de Gaulle,residential,False,False,51.845000000000006,,"LINESTRING (2.4489985 48.9861462, 2.4490265 48.9860978, 2.4490723 48.9860212, 2.4491097 48.9859537, 2.4491999 48.9858055, 2.4492133 48.985783, 2.4492296 48.9857237, 2.449222 48.9857081)",,,,,
241912985,Rue du Général Leclerc,residential,True,False,115.25399999999999,30,"LINESTRING (2.4466746 48.9879433, 2.4467014 48.9878782, 2.4467483 48.9877716, 2.4468751 48.987459, 2.4468937 48.9873582, 2.4468975 48.9873073, 2.4468997 48.9872401, 2.4468969 48.98717, 2.4468938 48.9870979, 2.4468714 48.9870113, 2.4468513 48.9869275)",,,,,
"[420826315, 420826316]",Allée de l'Hôtel Dieu,residential,False,False,98.214,,"LINESTRING (2.4466746 48.9879433, 2.4467389 48.9879635, 2.4471265 48.9880735, 2.4477515 48.9882531, 2.4479122 48.9882897)",service,,,,
36203152,Rue de l'Hôtel-Dieu - Pierre du Thillay,residential,True,False,20.178,,"LINESTRING (2.4479122 48.9882897, 2.4478827 48.9883461, 2.4478359 48.988464)",,,,,
"[420826315, 420826316]",Allée de l'Hôtel Dieu,residential,False,True,98.214,,"LINESTRING (2.4479122 48.9882897, 2.4477515 48.9882531, 2.4471265 48.9880735, 2.4467389 48.9879635, 2.4466746 48.9879433)",service,,,,
542659969,,secondary,True,False,14.43,,"LINESTRING (2.4563293 48.9818733, 2.4562803 48.9819178, 2.4562329 48.9819386, 2.4561787 48.9819503)",,D 970,2,roundabout,
453823478,Rue de la Malmaison,residential,False,False,287.11400000000003,,"LINESTRING (2.4559576 48.9818828, 2.455787 48.9819193, 2.4556603 48.9819615, 2.4555704 48.981988, 2.4549004 48.9822106, 2.4526232 48.9830476, 2.4525053 48.9831119)",,,,,
897699690,,residential,False,False,213.17000000000002,,"LINESTRING (2.448718 48.9885806, 2.448952 48.9882584, 2.4490484 48.9881257, 2.4491561 48.9880017, 2.4492717 48.9879536, 2.4493313 48.9878127, 2.4494106 48.9876026, 2.4494674 48.9873809, 2.4495253 48.9873213, 2.4497318 48.9873198, 2.4503213 48.9873118)",,,,,
292363122,Rue d'Aulnay,residential,True,False,29.222,,"LINESTRING (2.4442603 48.9826421, 2.4443261 48.982647, 2.4444732 48.9826984, 2.4445402 48.9827149, 2.4446247 48.9827448)",,,1,,
"[639324395, 639324397]",Rue d'Aulnay,residential,False,True,69.329,,"LINESTRING (2.4442603 48.9826421, 2.4442464 48.9823575, 2.444196 48.9821714, 2.4441889 48.9821538, 2.4441594 48.9820807, 2.4441252 48.9820295)",,,,,
