osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,maxspeed,access
108332919,True,,,Rue des Catalpas,residential,False,43.922,"LINESTRING (3.8239204 43.5740586, 3.8238441 43.5740792, 3.8236421 43.5741371, 3.8235835 43.5741528, 3.8235616 43.5741461, 3.8235023 43.5740382)",,,
722735695,True,,,Esplanade de l'Ortet,residential,False,17.773,"LINESTRING (3.8308953 43.57617, 3.8309222 43.5761982, 3.8309384 43.5762366, 3.8309325 43.5762831, 3.8309151 43.5763197)",,30,
21763895,False,,,Rue de la Gare,residential,False,11.289,"LINESTRING (3.824724 43.5726005, 3.8248101 43.5725204)",,,
21763895,False,,,Rue de la Gare,residential,True,92.64999999999999,"LINESTRING (3.824724 43.5726005, 3.8244577 43.5727667, 3.8241597 43.5729826, 3.823893 43.5731758)",,,
108332920,False,,,Impasse du Peyrou,residential,True,90.494,"LINESTRING (3.8285943 43.573578, 3.828111 43.5737111, 3.8275919 43.5738532, 3.8275419 43.5738617)",,,
21763040,False,,,Rue Gratien Boyer,residential,False,85.811,"LINESTRING (3.8275419 43.5738617, 3.8275021 43.5738639, 3.8274425 43.5739319, 3.8274224 43.5739552, 3.8272957 43.5741666, 3.8270649 43.5745347)",,30,
108332920,False,,,Impasse du Peyrou,residential,False,90.494,"LINESTRING (3.8275419 43.5738617, 3.8275919 43.5738532, 3.828111 43.5737111, 3.8285943 43.573578)",,,
823275352,False,,,Rue des Roudères,residential,False,14.119,"LINESTRING (3.8275419 43.5738617, 3.8275153 43.5737983, 3.8274901 43.5737404)",,,
619557909,False,,,Impasse des Pêcheurs,residential,False,11.865,"LINESTRING (3.8223778 43.5750329, 3.8224681 43.5749486)",,,
108344963,False,,,Rue du Petit Parc,residential,False,42.648,"LINESTRING (3.8235497 43.5754339, 3.8231192 43.5752618, 3.8230858 43.5752491)",,,
448416036,True,,,Rue du Petit Parc,residential,False,60.485,"LINESTRING (3.8235497 43.5754339, 3.8235302 43.5754526, 3.8230974 43.5758071, 3.8230614 43.5758465)",,,
21758268,True,,,Rue Georges Brassens,residential,False,52.817,"LINESTRING (3.8290875 43.5767646, 3.8292164 43.5765626, 3.8293482 43.5763289)",,,
22746741,True,,,Rue Francis Ponge,residential,False,29.666,"LINESTRING (3.8290875 43.5767646, 3.8292973 43.5768701, 3.8293449 43.5768998, 3.8293724 43.5769301)",,,
95313945,True,,,Grand Rue,residential,False,6.703,"LINESTRING (3.8248921 43.5776391, 3.8249753 43.5776399)",,,
25580202,True,,,Rue de la Paix,residential,False,108.62400000000001,"LINESTRING (3.8248921 43.5776391, 3.8249158 43.5778456, 3.824933 43.5779258, 3.824946 43.5779861, 3.8250522 43.5779783, 3.8251322 43.5780265, 3.8252208 43.5782556, 3.8252953 43.5784486, 3.8253021 43.5784847)",,,
22746776,True,,,Rue de la Treille,residential,False,27.077,"LINESTRING (3.8259838 43.5778113, 3.8257272 43.5779686)",,,
21759610,False,,,Rue de la Calade,residential,False,39.312,"LINESTRING (3.8259838 43.5778113, 3.8258971 43.5777475, 3.8258141 43.5776696, 3.8257331 43.5775936, 3.8257163 43.5775614, 3.8257093 43.5775266)",,,
21759610,False,,,Rue de la Calade,residential,True,34.817,"LINESTRING (3.8259838 43.5778113, 3.8260473 43.5778584, 3.8261491 43.5779496, 3.8262446 43.5780171, 3.8262775 43.5780404)",,,
108344949,False,,,Rue Francisco de Goya,residential,False,124.518,"LINESTRING (3.8228578 43.5766377, 3.8226159 43.5765849, 3.8225618 43.5765724, 3.8225187 43.5765416, 3.8225026 43.5765047, 3.8225043 43.5764588, 3.8226852 43.5757029)",,,
103965761,False,2,M 132,Avenue Georges Clemenceau,tertiary,False,41.929,"LINESTRING (3.8259083 43.5783031, 3.8260223 43.5782564, 3.8262672 43.5781266, 3.8263373 43.5780904)",,,
103965761,False,2,M 132,Avenue Georges Clemenceau,tertiary,True,53.007000000000005,"LINESTRING (3.8259083 43.5783031, 3.8257284 43.5783688, 3.8255998 43.5784158, 3.8253021 43.5784847)",,,
44143150,False,,,Rue des Orts,residential,False,57.369,"LINESTRING (3.8212442 43.5764758, 3.8213499 43.5760675, 3.8213761 43.5759688)",,,
108344956,True,,,Rue des Orts,residential,False,108.855,"LINESTRING (3.8212442 43.5764758, 3.8208894 43.5762804, 3.8208639 43.5762583, 3.820847 43.5762305, 3.8208455 43.5761954, 3.8208956 43.5760108, 3.8209237 43.5759803, 3.8209662 43.5759592, 3.8210232 43.5759493, 3.8211021 43.5759463, 3.8213177 43.5759606, 3.8213761 43.5759688)",,,
44143150,False,,,Rue des Orts,residential,True,40.786,"LINESTRING (3.8212442 43.5764758, 3.8211849 43.5767593, 3.8211588 43.5767999, 3.8211307 43.5768287)",,,
108344948,True,,,Rue Louis Pasteur,residential,False,71.775,"LINESTRING (3.8276263 43.5766401, 3.826794 43.5764097)",,,
463531396,True,,,Rue Donnat,residential,False,54.165,"LINESTRING (3.8276263 43.5766401, 3.8276843 43.5761548)",,,
108344964,False,,,Impasse du Mistral,residential,True,115.662,"LINESTRING (3.8219074 43.5761318, 3.821778 43.5761146, 3.8215997 43.5768593, 3.8214616 43.5770197)",,,
510004025,False,2,M 613,Route de Béziers,primary,True,116.16,"LINESTRING (3.822586 43.5744528, 3.8239595 43.5747708)",,,
510004025,False,2,M 613,Route de Béziers,primary,False,62.456999999999994,"LINESTRING (3.822586 43.5744528, 3.8220467 43.5743279, 3.8220244 43.5743227, 3.8218475 43.5742818)",,,
619557909,False,,,Impasse des Pêcheurs,residential,True,59.785999999999994,"LINESTRING (3.822586 43.5744528, 3.8225351 43.5745688, 3.8225284 43.5745928, 3.8225309 43.5746208, 3.822595 43.5747793, 3.8225972 43.5748061, 3.8225861 43.5748298, 3.8224681 43.5749486)",,,
21758487,True,,,Rue de la Mairie,residential,False,88.73,"LINESTRING (3.8266819 43.5772019, 3.8267399 43.5769522, 3.8267471 43.576853, 3.8267832 43.576683, 3.826794 43.5764097)",,,
26164383,True,,,Grand Rue,residential,False,27.654000000000003,"LINESTRING (3.8266819 43.5772019, 3.8264636 43.5772818, 3.8263718 43.5773081)",,,
534862679,False,,,Rue des Figuiers,residential,True,32.263,"LINESTRING (3.8206341 43.5754322, 3.8207873 43.575277, 3.8208076 43.5752194, 3.8207966 43.5751803)",,,
22746741,True,,,Rue Francis Ponge,residential,False,12.653,"LINESTRING (3.8289548 43.5767039, 3.8290174 43.5767313, 3.8290666 43.5767563, 3.8290875 43.5767646)",,,
108344966,False,,,Impasse Albertine Sarrazin,residential,True,40.78,"LINESTRING (3.8296997 43.5767027, 3.8296164 43.5768682, 3.8295838 43.5768903, 3.8293724 43.5769301)",,,
95919991,False,,,Impasse des Aires,residential,True,55.510999999999996,"LINESTRING (3.824464 43.5782897, 3.8242294 43.5778633, 3.8241743 43.5778585)",,,
108344958,False,,,Rue Paul Éluard,residential,False,62.932,"LINESTRING (3.8293482 43.5763289, 3.8300742 43.5765379)",,,
21758268,True,,,Rue Georges Brassens,residential,False,102.564,"LINESTRING (3.8293482 43.5763289, 3.8295436 43.5759824, 3.8295706 43.5759543, 3.8296138 43.5759429, 3.8296619 43.5759493, 3.83023 43.5761188)",,,
108344959,True,,,Rue de l'Ortet,residential,False,10.941,"LINESTRING (3.8288658 43.5767778, 3.8288981 43.576745, 3.8289548 43.5767039)",,,
437559548,True,,M 132,Rue de l'Ortet,tertiary,False,19.396,"LINESTRING (3.8288658 43.5767778, 3.8288447 43.5767347, 3.8288101 43.5766777, 3.8287563 43.5766239)",,30,
108344958,False,,,Rue Paul Éluard,residential,True,62.932,"LINESTRING (3.8300742 43.5765379, 3.8293482 43.5763289)",,,
44143150,False,,,Rue des Orts,residential,False,61.522,"LINESTRING (3.8213761 43.5759688, 3.8214681 43.5756129, 3.8215169 43.5754578, 3.8215517 43.5754379)",,,
44143150,False,,,Rue des Orts,residential,True,57.369,"LINESTRING (3.8213761 43.5759688, 3.8213499 43.5760675, 3.8212442 43.5764758)",,,
1219350841,True,,,Place Raymond Mavit,tertiary,False,24.160000000000004,"LINESTRING (3.8285199 43.577446, 3.8284932 43.5774618, 3.8284584 43.5774727, 3.8284207 43.577476, 3.8283833 43.5774714, 3.8283493 43.5774593, 3.8283214 43.5774406, 3.8283021 43.577417, 3.8282928 43.5773904)",roundabout,,
108344963,False,,,Rue du Petit Parc,residential,True,42.648,"LINESTRING (3.8230858 43.5752491, 3.8231192 43.5752618, 3.8235497 43.5754339)",,,
139883337,False,,M 132,Avenue de la Libération,tertiary,False,11.882,"LINESTRING (3.8283891 43.576359, 3.8284759 43.5762726)",,,
22746740,False,,M 132,Rue de l'Ortet,tertiary,True,42.533,"LINESTRING (3.8283891 43.576359, 3.8284484 43.5764367, 3.8285801 43.5765406, 3.828613 43.5765602, 3.8286921 43.5765957, 3.8286993 43.5765989, 3.828736 43.5766155, 3.8287563 43.5766239)",,50,
26259326,False,,,Avenue de la Libération,residential,True,63.813,"LINESTRING (3.8283891 43.576359, 3.8282795 43.5763897, 3.8280044 43.5765504, 3.8277452 43.5766879)",,,
44143149,False,,,Rue des Frênes,residential,False,119.086,"LINESTRING (3.8205219 43.5748845, 3.8213102 43.5744979, 3.8214027 43.5744525, 3.8215652 43.5743544, 3.8216377 43.5743003, 3.8217073 43.5742493)",,,
534862683,False,,,Rue des Figuiers,residential,False,9.398,"LINESTRING (3.8205219 43.5748845, 3.8205573 43.5749252, 3.8205841 43.574956)",,,
21762103,False,,,Impasse Gaston Baissette,residential,False,64.21300000000001,"LINESTRING (3.8316863 43.5777241, 3.8318431 43.5776319, 3.8320108 43.5773949, 3.8319571 43.5772347)",,,
21762617,False,,,Impasse des Jardins de Saint-Jean,residential,False,165.034,"LINESTRING (3.8258155 43.5767818, 3.8261225 43.5767533, 3.8261897 43.57673, 3.8262009 43.5766821, 3.8261352 43.5759881, 3.8261592 43.5759423, 3.8262228 43.5759256, 3.8267243 43.5759074)",,,yes
108344947,True,,,Rue des Figuiers,residential,False,32.886,"LINESTRING (3.8207966 43.5751803, 3.8207366 43.5751746, 3.8205827 43.5750046, 3.8205841 43.574956)",,,
534862679,False,,,Rue des Figuiers,residential,False,32.263000000000005,"LINESTRING (3.8207966 43.5751803, 3.8208076 43.5752194, 3.8207873 43.575277, 3.8206341 43.5754322)",,,
21756243,False,,,Rue des Sarraliers,residential,False,118.50299999999999,"LINESTRING (3.8300139 43.5785987, 3.8302664 43.5788465, 3.8304969 43.5791627, 3.8305424 43.5791983, 3.8308965 43.5794388)",,,
21756404,False,,,Rue Guillaume d'Autignac,residential,False,70.128,"LINESTRING (3.8300139 43.5785987, 3.8299887 43.5786446, 3.8297472 43.5788282, 3.8294282 43.5790605)",,,
21756404,False,,,Rue Guillaume d'Autignac,residential,True,95.116,"LINESTRING (3.8300139 43.5785987, 3.8300469 43.5785216, 3.8303299 43.5778435, 3.8303565 43.5777801)",,,
21764506,False,,,Impasse des Hortensias,residential,True,102.895,"LINESTRING (3.8207313 43.5729326, 3.8207736 43.5729511, 3.8209088 43.5730261, 3.8210412 43.5730832, 3.8210538 43.5730984, 3.8210516 43.573117, 3.8209231 43.5732929, 3.8208641 43.5733472, 3.8206481 43.5736603)",,,
22788869,False,,,Rue Saint-Hubéry,residential,False,76.406,"LINESTRING (3.8217784 43.5731714, 3.8216078 43.5730651, 3.8217681 43.5729272, 3.8219398 43.5730399, 3.8217784 43.5731714)",,,
22788869,False,,,Rue Saint-Hubéry,residential,True,76.40599999999999,"LINESTRING (3.8217784 43.5731714, 3.8219398 43.5730399, 3.8217681 43.5729272, 3.8216078 43.5730651, 3.8217784 43.5731714)",,,
22788869,False,,,Rue Saint-Hubéry,residential,False,92.89500000000001,"LINESTRING (3.8217784 43.5731714, 3.8217873 43.5732215, 3.8219214 43.5734298, 3.8219352 43.5734591, 3.8219348 43.5734867, 3.8219241 43.5735112, 3.8216351 43.5739329)",,,
139883337,False,,M 132,Avenue de la Libération,tertiary,True,78.045,"LINESTRING (3.8291737 43.5757857, 3.8284759 43.5762726)",,,
108948974,True,,M 132,Avenue de la Libération,tertiary,False,27.155,"LINESTRING (3.8291737 43.5757857, 3.8292502 43.5757164, 3.8292888 43.5756693, 3.8292919 43.5756424, 3.8292915 43.5756308, 3.8292778 43.5755695)",,,
"[414128993, 414128996, 722735679, 552374559]",True,"['2', '3']",M 116E1,Avenue de Librilla,primary,False,139.462,"LINESTRING (3.8309194 43.5746414, 3.830863 43.5746721, 3.8306597 43.5747828, 3.8305217 43.5748608, 3.8302867 43.5749874, 3.8301683 43.5750691, 3.8300358 43.5751569, 3.82973 43.5753588, 3.829696 43.5753806, 3.8296741 43.5753952, 3.8295947 43.5754466)",,,
26164189,True,,,Rue des Escholiers,residential,False,73.91199999999999,"LINESTRING (3.8224801 43.5781468, 3.8229607 43.5778529, 3.8231325 43.5777486, 3.8231853 43.5777218)",,,
524624417,False,,,Rue des Escholiers,living_street,True,25.849,"LINESTRING (3.8224801 43.5781468, 3.8223353 43.5782418, 3.8222422 43.5783028)",,,
508533541,False,,,Rue Emma Blanc,residential,True,5.071,"LINESTRING (3.8315527 43.5743524, 3.8315877 43.5743903)",,,
"[1213444841, 103874383]",True,,M 116E1,Avenue de Librilla,primary,False,60.307,"LINESTRING (3.8315527 43.5743524, 3.831446 43.5743991, 3.8312304 43.5744934, 3.8310734 43.5745696, 3.8309194 43.5746414)",,,
21763578,True,,,Rue des Roudères,residential,False,105.865,"LINESTRING (3.8288574 43.5748874, 3.8285181 43.5746218, 3.8279526 43.574197)",,,
21765756,False,,,Rue du Picpoul,residential,True,59.001,"LINESTRING (3.8288574 43.5748874, 3.8288869 43.5748708, 3.8289158 43.5748543, 3.8294329 43.5745592)",,,
437559543,True,2,,Esplanade de l'Ortet,residential,False,30.83,"LINESTRING (3.8308043 43.5761415, 3.8308862 43.5759899, 3.8309014 43.5759631, 3.8309078 43.5759484, 3.8309896 43.575911)",,,
722735694,True,,,Esplanade de l'Ortet,residential,False,8.089,"LINESTRING (3.8308043 43.5761415, 3.8308509 43.5761498, 3.8308953 43.57617)",,30,
437951946,False,,,Avenue des Terrasses du Languedoc,residential,False,12.547,"LINESTRING (3.8323085 43.5750986, 3.8324262 43.5750247)",,,
1213444840,False,,,Avenue des Terrasses du Languedoc,residential,True,15.758,"LINESTRING (3.8323085 43.5750986, 3.8321574 43.5751886)",,,
508533541,False,,,Rue Emma Blanc,residential,False,97.874,"LINESTRING (3.8323085 43.5750986, 3.8322419 43.5750337, 3.8318615 43.5746741, 3.8316592 43.5744678, 3.8316337 43.5744401, 3.8316045 43.5744085, 3.8315877 43.5743903)",,,
436846690,True,,,Rue du Chasselas,residential,False,148.701,"LINESTRING (3.8323786 43.5720979, 3.8317974 43.5722315, 3.8306908 43.5724487, 3.830634 43.5724646, 3.8306054 43.5724659)",,,
21765756,False,,,Rue du Picpoul,residential,False,59.001,"LINESTRING (3.8294329 43.5745592, 3.8289158 43.5748543, 3.8288869 43.5748708, 3.8288574 43.5748874)",,,
21765756,False,,,Rue du Picpoul,residential,True,161.06900000000002,"LINESTRING (3.8294329 43.5745592, 3.8301149 43.5742082, 3.8301761 43.5741768, 3.8309104 43.5738489, 3.8311045 43.5737661)",,,
446758780,False,,,Rue Yves Montand,residential,False,99.669,"LINESTRING (3.8311549 43.5771882, 3.8312164 43.5771042, 3.8314883 43.5770587, 3.8315591 43.5770703, 3.8317491 43.5770413, 3.8318041 43.5770054, 3.8321796 43.5769495, 3.8322713 43.5769832)",,,
680553673,True,,,Rue André Chamson,residential,False,53.723,"LINESTRING (3.8311549 43.5771882, 3.8308212 43.5770905, 3.8305991 43.5770266, 3.8305359 43.5770084)",,,
21751446,False,,,Rue André Chamson,residential,True,112.63199999999999,"LINESTRING (3.8322713 43.5769832, 3.8323821 43.5768263, 3.8323918 43.5767958, 3.832384 43.576763, 3.832352 43.5767423, 3.8322655 43.5767172, 3.8322281 43.5767062, 3.8315275 43.5765004, 3.831404 43.576464)",,,
446758780,False,,,Rue Yves Montand,residential,True,99.66900000000001,"LINESTRING (3.8322713 43.5769832, 3.8321796 43.5769495, 3.8318041 43.5770054, 3.8317491 43.5770413, 3.8315591 43.5770703, 3.8314883 43.5770587, 3.8312164 43.5771042, 3.8311549 43.5771882)",,,
680553673,True,,,Rue André Chamson,residential,False,38.44499999999999,"LINESTRING (3.8322713 43.5769832, 3.8322281 43.5770444, 3.832183 43.5770938, 3.8321251 43.5771439, 3.8320436 43.5771963, 3.8319571 43.5772347)",,,
21751446,False,,,Rue André Chamson,residential,False,112.632,"LINESTRING (3.831404 43.576464, 3.8315275 43.5765004, 3.8322281 43.5767062, 3.8322655 43.5767172, 3.832352 43.5767423, 3.832384 43.576763, 3.8323918 43.5767958, 3.8323821 43.5768263, 3.8322713 43.5769832)",,,
21751446,False,,,Rue André Chamson,residential,True,42.529999999999994,"LINESTRING (3.831404 43.576464, 3.830983 43.5763415, 3.8309151 43.5763197)",,,
446758815,False,,,Rue Pierre-Jean Vaillard,residential,False,56.663000000000004,"LINESTRING (3.831404 43.576464, 3.8312845 43.5766809, 3.8315318 43.5767688, 3.8315503 43.5768441)",,,
446758815,False,,,Rue Pierre-Jean Vaillard,residential,True,56.663,"LINESTRING (3.8315503 43.5768441, 3.8315318 43.5767688, 3.8312845 43.5766809, 3.831404 43.576464)",,,
447312082,False,,,Rue des Chardonnerets,residential,False,24.135,"LINESTRING (3.8276791 43.5726087, 3.8276646 43.5723919)",,,
447312082,False,,,Rue des Chardonnerets,residential,True,24.135,"LINESTRING (3.8276646 43.5723919, 3.8276791 43.5726087)",,,
22746743,False,,,Rue des Chardonnerets,residential,False,157.927,"LINESTRING (3.8276646 43.5723919, 3.8288501 43.572266, 3.8296032 43.5721811)",,,
22746743,False,,,Rue des Chardonnerets,residential,True,71.356,"LINESTRING (3.8276646 43.5723919, 3.826853 43.5724789, 3.8267884 43.5724858)",,,
104365731,True,,M 613,Route de Montpellier,primary,False,42.201,"LINESTRING (3.8277623 43.5754924, 3.8275206 43.575474, 3.8272413 43.5754528)",,,
108344950,True,,,Rue Donnat,residential,False,73.923,"LINESTRING (3.8277623 43.5754924, 3.8276983 43.5760359, 3.8276843 43.5761548)",,,
"[908383692, 908383693]",False,,,Chemin de la Roque,residential,True,70.026,"LINESTRING (3.8315597 43.5743022, 3.8315286 43.5742689, 3.8314627 43.5741981, 3.8314432 43.5741747, 3.8311829 43.573862, 3.8311568 43.5738236, 3.8311045 43.5737661)",,,
25579981,False,1,,Rue de l'Église,residential,False,46.564,"LINESTRING (3.8261493 43.5776343, 3.8261589 43.5776497, 3.8261633 43.5776588, 3.8261745 43.5776817, 3.8262327 43.5778069, 3.8262498 43.5779062, 3.8262668 43.5779752, 3.8262721 43.5780076, 3.8262775 43.5780404)",,10,
26348711,False,,,Rue Marcel Pagnol,residential,False,49.932,"LINESTRING (3.8250736 43.5712568, 3.8254424 43.5716177)",,,
26348711,False,,,Rue Marcel Pagnol,residential,True,17.893,"LINESTRING (3.8250736 43.5712568, 3.8249414 43.5711275)",,,
469953180,False,,,Rue Marcel Pagnol,residential,False,32.303000000000004,"LINESTRING (3.8250736 43.5712568, 3.8250154 43.571269, 3.8249537 43.5712768, 3.8249135 43.571267, 3.8248853 43.5712496, 3.8248719 43.5712204, 3.8248746 43.5711874, 3.8248961 43.5711514, 3.8249414 43.5711275)",,,
26348711,False,,,Rue Marcel Pagnol,residential,False,17.893,"LINESTRING (3.8249414 43.5711275, 3.8250736 43.5712568)",,,
469953180,False,,,Rue Marcel Pagnol,residential,True,32.303,"LINESTRING (3.8249414 43.5711275, 3.8248961 43.5711514, 3.8248746 43.5711874, 3.8248719 43.5712204, 3.8248853 43.5712496, 3.8249135 43.571267, 3.8249537 43.5712768, 3.8250154 43.571269, 3.8250736 43.5712568)",,,
21765848,False,,,Rue des Mimosas,residential,False,33.285,"LINESTRING (3.8307141 43.5732013, 3.8306665 43.5732178, 3.8303416 43.5733308)",,,
"[908383693, 587553638]",False,,,Chemin de la Roque,residential,False,70.32499999999999,"LINESTRING (3.8307141 43.5732013, 3.8308314 43.5733966, 3.8309009 43.5734992, 3.8309388 43.5735501, 3.8309619 43.5735739, 3.8310044 43.5736274, 3.8311045 43.5737661)",,,
587553638,False,,,Chemin de la Roque,residential,True,82.24100000000001,"LINESTRING (3.8307141 43.5732013, 3.830655 43.572815, 3.8306054 43.5724659)",,,
587553638,False,,,Chemin de la Roque,residential,False,82.24100000000001,"LINESTRING (3.8306054 43.5724659, 3.830655 43.572815, 3.8307141 43.5732013)",,,
587553638,False,,,Chemin de la Roque,residential,True,43.882,"LINESTRING (3.8306054 43.5724659, 3.8305214 43.5722169, 3.8305166 43.5722022, 3.8304775 43.5720823)",,,
524638911,False,,M 613,,primary,False,8.543,"LINESTRING (3.8249923 43.5749667, 3.8249633 43.5750406)",,,
22894945,True,,M 613,Route de Béziers,primary,False,135.885,"LINESTRING (3.8249923 43.5749667, 3.8252146 43.5750153, 3.8256007 43.5751064, 3.8258165 43.5751562, 3.8259137 43.5751785, 3.8263684 43.5752799, 3.8264086 43.5752891, 3.8264267 43.5752932, 3.8266015 43.575333)",,,
510004025,False,2,M 613,Route de Béziers,primary,False,116.16,"LINESTRING (3.8239595 43.5747708, 3.822586 43.5744528)",,,
510004025,False,2,M 613,Route de Béziers,primary,True,12.601,"LINESTRING (3.8239595 43.5747708, 3.8241085 43.5748053)",,,
448416036,True,,,Rue du Petit Parc,residential,False,62.569,"LINESTRING (3.8239476 43.5749521, 3.8239382 43.574979, 3.8239247 43.5749962, 3.8235497 43.5754339)",,,
524638923,True,,,Rue du Petit Parc,residential,False,20.832,"LINESTRING (3.8239476 43.5749521, 3.8239302 43.5749278, 3.8239369 43.5748161, 3.8239595 43.5747708)",,,
108140052,False,,,Chemin des Combettes,residential,True,80.336,"LINESTRING (3.8265044 43.5714871, 3.8263951 43.5715495, 3.8257094 43.5719232)",,,
529469489,True,,,,residential,False,9.81,"LINESTRING (3.8265044 43.5714871, 3.8264907 43.5714674, 3.8264883 43.5714454, 3.8264976 43.5714244, 3.8265173 43.5714076)",roundabout,,
22899920,False,,,Rue des Carrières,residential,True,34.848,"LINESTRING (3.8266278 43.5714166, 3.8267978 43.5713382, 3.8269965 43.5712528)",,,
823275350,True,,,,residential,False,14.935,"LINESTRING (3.8266278 43.5714166, 3.826642 43.5714365, 3.8266445 43.5714588, 3.8266349 43.5714801, 3.8266147 43.571497, 3.8265871 43.5715071, 3.8265563 43.5715086)",roundabout,,
529469489,True,,,,residential,False,4.911,"LINESTRING (3.8265563 43.5715086, 3.8265274 43.5715016, 3.8265044 43.5714871)",roundabout,,
823275352,False,,,Rue des Roudères,residential,True,70.41,"LINESTRING (3.8265563 43.5715086, 3.8265531 43.571577, 3.8265501 43.5716031, 3.8265477 43.5716236, 3.826588 43.5718355, 3.826617 43.5719509, 3.8266457 43.5720655, 3.8266631 43.5721347)",,,
21766578,False,,,Rue des Glaïeuls,residential,False,105.30699999999999,"LINESTRING (3.8297023 43.5729506, 3.8297237 43.5729244, 3.8297822 43.5728743, 3.8301601 43.5728173, 3.830212 43.5728188, 3.8302554 43.5728405, 3.8302729 43.5728714, 3.8303416 43.5733308)",,,
375587286,True,,M 116E1,Avenue de Librilla,primary,False,163.85399999999998,"LINESTRING (3.8298075 43.5750451, 3.8298673 43.5750277, 3.8299161 43.5750116, 3.8302038 43.574917, 3.8306317 43.5747285, 3.830828 43.574638, 3.8310246 43.5745385, 3.83137 43.5743851, 3.8314185 43.5743639, 3.8315597 43.5743022)",,,
"[530019618, 446743531]",True,,,"['Passage des Angrolas', ""Place Clara d'Anduze""]",residential,False,64.356,"LINESTRING (3.8298075 43.5750451, 3.8298337 43.5750022, 3.8298231 43.5749765, 3.8297868 43.5749191, 3.8297342 43.5748655, 3.8294329 43.5745592)",,30,
108948976,True,,M 132,Avenue de la Libération,tertiary,False,39.632,"LINESTRING (3.8295973 43.5756055, 3.8295251 43.575637, 3.8294555 43.5756628, 3.8294302 43.5756722, 3.829285 43.5757289, 3.8291737 43.5757857)",,,
722979773,True,,M 613,Carrefour Paul Bernard,primary,False,26.097,"LINESTRING (3.8295973 43.5756055, 3.8294973 43.5755874, 3.8292778 43.5755695)",,,
437951946,False,,,Avenue des Terrasses du Languedoc,residential,True,12.547,"LINESTRING (3.8324262 43.5750247, 3.8323085 43.5750986)",,,
534862674,True,,,Rue des Figuiers,residential,False,32.882999999999996,"LINESTRING (3.8205841 43.574956, 3.8206471 43.5749725, 3.8208108 43.5751377, 3.8207966 43.5751803)",,,
534862683,False,,,Rue des Figuiers,residential,True,9.398,"LINESTRING (3.8205841 43.574956, 3.8205573 43.5749252, 3.8205219 43.5748845)",,,
446759521,False,,,Impasse des Pêcheurs,residential,True,51.125,"LINESTRING (3.8229901 43.5752101, 3.8224681 43.5749486)",,,
21763040,False,,,Rue Gratien Boyer,residential,False,9.088,"LINESTRING (3.8270649 43.5745347, 3.8270123 43.574607)",,30,
21763040,False,,,Rue Gratien Boyer,residential,True,85.81099999999999,"LINESTRING (3.8270649 43.5745347, 3.8272957 43.5741666, 3.8274224 43.5739552, 3.8274425 43.5739319, 3.8275021 43.5738639, 3.8275419 43.5738617)",,30,
549236319,False,,,Impasse de la Coopérative,residential,False,74.916,"LINESTRING (3.8270649 43.5745347, 3.827545 43.57467, 3.8275813 43.5747024, 3.8275874 43.5747403, 3.8274902 43.5749494)",,,
25580016,False,,,Rue de la Treille,residential,True,18.095,"LINESTRING (3.8256404 43.5780922, 3.8256135 43.5780518, 3.8257067 43.5779918, 3.8257272 43.5779686)",,,
21759790,True,,,Rue des Aires,residential,False,27.676,"LINESTRING (3.8241743 43.5778585, 3.8241749 43.5776096)",,,
95919991,False,,,Impasse des Aires,residential,False,55.510999999999996,"LINESTRING (3.8241743 43.5778585, 3.8242294 43.5778633, 3.824464 43.5782897)",,,
21759790,True,,,Rue des Aires,residential,False,81.675,"LINESTRING (3.8231853 43.5777218, 3.8232948 43.5777628, 3.8236079 43.5778131, 3.8239507 43.5778444, 3.8241743 43.5778585)",,,
26164189,True,,,Rue des Escholiers,residential,False,23.322000000000003,"LINESTRING (3.8231853 43.5777218, 3.8232365 43.5776764, 3.8232714 43.5776414, 3.8232862 43.577534)",,,
44143150,False,,,Rue des Orts,residential,False,22.753,"LINESTRING (3.8215517 43.5754379, 3.821654 43.5754068, 3.8218146 43.5753632)",,,
448416037,False,,,Rue des Orts,residential,True,46.278999999999996,"LINESTRING (3.8215517 43.5754379, 3.821539 43.5754088, 3.8215298 43.5753664, 3.8215443 43.5753179, 3.8215754 43.5752732, 3.821613 43.5752523, 3.8216691 43.575246, 3.821706 43.5752533, 3.8217428 43.5752713, 3.8217746 43.5752931, 3.8217958 43.5753238, 3.8218146 43.5753632)",,,
44143150,False,,,Rue des Orts,residential,True,61.522000000000006,"LINESTRING (3.8215517 43.5754379, 3.8215169 43.5754578, 3.8214681 43.5756129, 3.8213761 43.5759688)",,,
44143152,False,,,Rue Paul Cézanne,residential,True,13.698,"LINESTRING (3.8253387 43.5760172, 3.8251712 43.5760384)",,,
22746771,True,,,Rue du Petit Pradet,residential,False,135.105,"LINESTRING (3.8253387 43.5760172, 3.8253649 43.5761746, 3.8254642 43.5768054, 3.8255419 43.5770058, 3.825662 43.5772007)",,,
22746771,True,,,Rue du Petit Pradet,residential,False,73.71699999999998,"LINESTRING (3.8252383 43.5753583, 3.8252398 43.5753704, 3.8252608 43.5755207, 3.8253031 43.5758197, 3.8253387 43.5760172)",,,
