osmid,highway,junction,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,tunnel
504413939,tertiary,,False,True,122.20100000000001,"LINESTRING (-2.0926152 47.4371134, -2.0930161 47.4372791, -2.0932335 47.4373679, -2.0934562 47.4374738, -2.0935272 47.4375076, -2.0935902 47.4375435, -2.0937404 47.4376291, -2.0939161 47.4377616)",,Rue Maurice Sambron,30,,
190282770,secondary,,False,True,115.14500000000001,"LINESTRING (-2.0881467 47.4377974, -2.0882446 47.4378616, -2.0886975 47.4381517, -2.0890333 47.43837, -2.0891823 47.4384614, -2.0892581 47.4385095)",D 33,Place de l'Église,50,,
973066987,secondary,,False,False,52.366,"LINESTRING (-2.0881467 47.4377974, -2.0880303 47.4377115, -2.0878825 47.4375947, -2.0878 47.4375226, -2.087741 47.4374831, -2.087682 47.4374477)",D 33,Place de l'Église,30,,
190282770,secondary,,False,False,115.145,"LINESTRING (-2.0892581 47.4385095, -2.0891823 47.4384614, -2.0890333 47.43837, -2.0886975 47.4381517, -2.0882446 47.4378616, -2.0881467 47.4377974)",D 33,Place de l'Église,50,,
"[194776953, 194776954, 72650891]",secondary,,False,True,374.91499999999996,"LINESTRING (-2.0892581 47.4385095, -2.0893609 47.4385738, -2.0895776 47.4387095, -2.0898961 47.4389059, -2.0902133 47.4390873, -2.0905459 47.4392678, -2.0907497 47.4393749, -2.0911078 47.4395538, -2.0912131 47.439604, -2.0913976 47.4396791, -2.0914371 47.439695, -2.0916677 47.4397812, -2.092009 47.4398991, -2.0923081 47.4399871, -2.0926998 47.4400797, -2.0931617 47.4401801, -2.0934635 47.4402293)",D 33,Boulevard Charles de Gaulle,50,yes,
973066988,tertiary,,False,False,35.466,"LINESTRING (-2.0892581 47.4385095, -2.0892946 47.4384852, -2.0894226 47.4383815, -2.089525 47.4382986, -2.0895669 47.4382687)",,Rue du Chatellier,,,
194287493,tertiary,,False,True,7.989,"LINESTRING (-2.0897321 47.4373912, -2.089736 47.4373194)",,Rue du Bouffay,,,
187300865,tertiary,,True,False,155.43099999999998,"LINESTRING (-2.0897321 47.4373912, -2.0896205 47.4374055, -2.0892511 47.4374269, -2.0886435 47.4374502, -2.0882962 47.4374631, -2.0882164 47.4374554, -2.0881265 47.4374532, -2.0880052 47.4374341, -2.0878858 47.4374232, -2.0877423 47.4374287, -2.087682 47.4374477)",,Rue Toulifaut,30,,
187496042,residential,,False,False,38.589,"LINESTRING (-2.0930579 47.4403829, -2.0931678 47.4403831, -2.0932328 47.4403768, -2.0932978 47.4403704, -2.0933528 47.4403432, -2.0934308 47.440281, -2.0934635 47.4402293)",,Rue de Grénebo,,,
202547694,residential,,False,True,103.864,"LINESTRING (-2.0930579 47.4403829, -2.0930632 47.4404299, -2.0930525 47.4404765, -2.0930288 47.4405769, -2.0929836 47.4407458, -2.0929513 47.440887, -2.0928846 47.4411126, -2.0928584 47.4413053)",,Rue André Gautret,,,
187496045,residential,,False,False,133.777,"LINESTRING (-2.0928584 47.4413053, -2.092551 47.4412844, -2.092269 47.4412728, -2.0920022 47.4412728, -2.0917719 47.4412829, -2.0915868 47.441315, -2.0914146 47.441363, -2.0912941 47.4414154, -2.0911585 47.4414838)",,Impasse de la Butte,,,
202547694,residential,,False,False,103.86399999999999,"LINESTRING (-2.0928584 47.4413053, -2.0928846 47.4411126, -2.0929513 47.440887, -2.0929836 47.4407458, -2.0930288 47.4405769, -2.0930525 47.4404765, -2.0930632 47.4404299, -2.0930579 47.4403829)",,Rue André Gautret,,,
187496045,residential,,False,True,133.777,"LINESTRING (-2.0911585 47.4414838, -2.0912941 47.4414154, -2.0914146 47.441363, -2.0915868 47.441315, -2.0917719 47.4412829, -2.0920022 47.4412728, -2.092269 47.4412728, -2.092551 47.4412844, -2.0928584 47.4413053)",,Impasse de la Butte,,,
187817886,residential,,False,True,57.502,"LINESTRING (-2.0935751 47.4397194, -2.0935714 47.4398089, -2.0935242 47.4399897, -2.0935064 47.440113, -2.0934829 47.4401914, -2.0934635 47.4402293)",,Rue du Petit Bois du Château,,,
"[187817920, 186978215]",residential,,False,"[False, True]",407.15799999999996,"LINESTRING (-2.0935751 47.4397194, -2.0934464 47.4397121, -2.0932586 47.4397375, -2.0930575 47.4397702, -2.0928965 47.439752, -2.0925264 47.4396468, -2.0921482 47.4395162, -2.0919846 47.4394509, -2.0919524 47.4393946, -2.0919413 47.439329, -2.0919534 47.4392465, -2.0919393 47.4392161, -2.0920231 47.4391677, -2.0921002 47.4391231, -2.0922196 47.4390397, -2.0923202 47.4389626, -2.092435 47.4388426, -2.0925032 47.4387458, -2.0925522 47.4386161, -2.0925423 47.4384072, -2.0925235 47.4382593, -2.0925004 47.4380768, -2.092494 47.4380262, -2.0924851 47.4378714, -2.0924762 47.4377153, -2.0924726 47.4376524, -2.0924738 47.4375822, -2.0924865 47.4374355, -2.0924945 47.4373697, -2.0925046 47.4373089, -2.0925327 47.4372382, -2.0925733 47.4371672, -2.0925943 47.4371403, -2.0926152 47.4371134)",,"['Rue du Petit Bois du Château', 'Allée du Brivet']",30,,
504414573,residential,,True,False,137.244,"LINESTRING (-2.0935751 47.4397194, -2.0935803 47.4396629, -2.0935929 47.4395268, -2.0936117 47.4394007, -2.0936921 47.4391485, -2.0938273 47.4389084, -2.0939775 47.4387397, -2.0941148 47.438649, -2.094219 47.4386304)",,Rue du Petit Bois du Château,,,
504413937,tertiary,,False,True,14.763,"LINESTRING (-2.094219 47.4386304, -2.0942314 47.4387629)",,Rue Maurice Sambron,50,,
504413938,tertiary,,False,False,18.092,"LINESTRING (-2.094219 47.4386304, -2.0942021 47.4384681)",,Rue Maurice Sambron,30,,
159095081,tertiary,,False,True,77.18900000000001,"LINESTRING (-2.0910895 47.4352336, -2.0918806 47.4352894, -2.0920285 47.4352928, -2.0921099 47.4352823)",,Grande Rue,30,,
190282756,tertiary,,True,False,67.057,"LINESTRING (-2.0910895 47.4352336, -2.0907586 47.43519, -2.0907176 47.4351898, -2.0903256 47.4351878, -2.0902315 47.4352397)",,Place du Marché,30,,
785692361,tertiary,,False,False,36.918,"LINESTRING (-2.0888664 47.4349464, -2.0888671 47.4349742, -2.0888688 47.4350266, -2.0888758 47.4352457, -2.0888909 47.4352767)",,Boulevard du Belvédère,30,,
785692362,tertiary,roundabout,True,False,34.989000000000004,"LINESTRING (-2.0888664 47.4349464, -2.0889119 47.4349434, -2.0889535 47.4349307, -2.0889869 47.4349096, -2.0890084 47.4348823, -2.0890158 47.4348518, -2.0890083 47.4348214, -2.0889867 47.4347941, -2.0889576 47.4347751, -2.0889269 47.4347638, -2.088893 47.434758, -2.088858 47.4347581)",,,,,
48975553,residential,,True,False,88.49600000000001,"LINESTRING (-2.092463 47.4361065, -2.0924054 47.4361988, -2.092377 47.436229, -2.0921386 47.4364823, -2.0918842 47.4367425, -2.0918466 47.4367828)",,Rue de la Julotterie,30,,
305194038,residential,,False,False,64.646,"LINESTRING (-2.092463 47.4361065, -2.0925796 47.4362672, -2.092842 47.4366283)",,Rue des Acacias,30,,
305194038,residential,,False,True,9.546,"LINESTRING (-2.092463 47.4361065, -2.0924875 47.4360539, -2.0925099 47.4360272)",,Rue des Acacias,30,,
305194038,residential,,False,True,64.646,"LINESTRING (-2.092842 47.4366283, -2.0925796 47.4362672, -2.092463 47.4361065)",,Rue des Acacias,30,,
305470731,residential,,False,False,43.174,"LINESTRING (-2.0928975 47.4329827, -2.092862 47.4330217, -2.0927824 47.433144, -2.0927647 47.4333525)",,Allée du Haut Coët Rozic,,,
"[305470752, 186978234, 1154557532]",unclassified,,False,True,227.79000000000002,"LINESTRING (-2.0928975 47.4329827, -2.0934004 47.433214, -2.0934661 47.4332535, -2.0935017 47.4333009, -2.0935245 47.4333518, -2.0935294 47.4333888, -2.0934727 47.4335953, -2.0934596 47.4336429, -2.0933564 47.4339976, -2.0933255 47.4341037, -2.0932222 47.4344303, -2.0931423 47.4346846, -2.0931215 47.4347644, -2.0931282 47.4347952)",,Rue de Coët Rozic,,,
