osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,lanes,bridge,width,access
1177626344,Chemin du Cingle Bas,unclassified,30,False,False,106.72,"LINESTRING (2.0284417 44.6057715, 2.0292289 44.6057409, 2.0296226 44.6057366, 2.0297883 44.605743)",,,,,,
41438199,,unclassified,,False,True,83.30199999999999,"LINESTRING (2.0279053 44.6053031, 2.0279517 44.6053841, 2.0278998 44.6056045, 2.0279543 44.6056326, 2.0282043 44.6056556, 2.0283682 44.6057063, 2.0284417 44.6057715)",,,,,,
173065520,Rue du Griffoul,residential,30,False,False,189.10899999999998,"LINESTRING (2.0369432 44.6065391, 2.0368302 44.6066038, 2.0367222 44.6066338, 2.036493 44.6066188, 2.0362166 44.6066287, 2.0358625 44.6067166, 2.0352831 44.6066975, 2.034627 44.6066164)",,,,,,
"[1152563179, 543076142]",Allée Victor Hugo,primary,30,False,False,43.658,"LINESTRING (2.0369432 44.6065391, 2.0369056 44.6065351, 2.0365677 44.6064998, 2.0365202 44.6064948, 2.0363976 44.6064819)",D 840,,,,,
8475551,Avenue Casimir Marcenac,primary,30,False,True,137.865,"LINESTRING (2.0313942 44.612829, 2.0315521 44.6127928, 2.0326897 44.6123709, 2.0329496 44.6122745)",D 19,,,,,
23075857,Rue Jean Balagayrie,residential,,False,False,107.213,"LINESTRING (2.0313942 44.612829, 2.0313934 44.6128676, 2.0313497 44.6129139, 2.0312462 44.6129861, 2.0312024 44.6130166, 2.0311145 44.6130949, 2.0307922 44.6136739)",,,,,,
981287958,Avenue Casimir Marcenac,primary,30,False,False,192.3,"LINESTRING (2.0313942 44.612829, 2.0313353 44.612822, 2.0311921 44.612805, 2.0309892 44.6127444, 2.0308408 44.6126499, 2.0305167 44.6122871, 2.0302224 44.611948, 2.0298811 44.6115614)",D 19,,,,,
981287958,Avenue Casimir Marcenac,primary,30,False,True,11.235,"LINESTRING (2.0298014 44.6114778, 2.0298811 44.6115614)",D 19,,,,,
511513273,Avenue Casimir Marcenac,primary,30,False,False,85.27799999999999,"LINESTRING (2.0298014 44.6114778, 2.0297613 44.6114309, 2.0295989 44.6112095, 2.0294555 44.6109005, 2.0294233 44.6108043, 2.0294093 44.6107677)",D 19,,,,,
41438651,Place Gaillardy,living_street,20,False,False,19.116,"LINESTRING (2.0375353 44.6078898, 2.0375379 44.6079431, 2.0373966 44.6080059)",,,,,,
8477082,Rue du Chapitre,living_street,20,False,False,95.179,"LINESTRING (2.0342747 44.6072125, 2.0343206 44.6076199, 2.0343159 44.6078348, 2.0343109 44.6080671)",,,,,,
8477082,Rue du Chapitre,living_street,20,False,True,11.98,"LINESTRING (2.0342747 44.6072125, 2.0342776 44.6071728, 2.0342752 44.6071388, 2.0342727 44.6071049)",,,,,,
41438652,Rue Traversière,living_street,20,False,False,52.147,"LINESTRING (2.0342747 44.6072125, 2.0341839 44.6072269, 2.0338181 44.6074267, 2.0337135 44.6074288)",,,,,,
41438652,Rue Traversière,living_street,20,False,True,52.147,"LINESTRING (2.0337135 44.6074288, 2.0338181 44.6074267, 2.0341839 44.6072269, 2.0342747 44.6072125)",,,,,,
41209644,Rue Ortabadial,living_street,20,True,False,42.287,"LINESTRING (2.0323141 44.6077904, 2.0322172 44.6077931, 2.0320464 44.607798, 2.0317803 44.6078045)",,,,,,
41438662,Rue Legendre,living_street,20,False,False,55.608,"LINESTRING (2.0315754 44.6073266, 2.0316073 44.6073787, 2.0317803 44.6078045)",,,,,,
1088031094,Quai Albert Bessières,primary,30,False,False,184.004,"LINESTRING (2.0315754 44.6073266, 2.0321806 44.6072439, 2.0322863 44.6072301, 2.0323938 44.6072157, 2.0329674 44.6071332, 2.0332681 44.6070904, 2.0333619 44.607079, 2.0334081 44.6070781, 2.0337038 44.6070942, 2.0337832 44.6070906, 2.0338647 44.6070848)",D 840,,,,,
"[1196544666, 1088031094]",Quai Albert Bessières,primary,30,False,True,44.438,"LINESTRING (2.0315754 44.6073266, 2.0312912 44.607364, 2.0312065 44.6073849, 2.0311374 44.6074083, 2.0310397 44.6074379)",D 840,,,,,
41209644,Rue Ortabadial,living_street,20,True,False,20.724,"LINESTRING (2.0317803 44.6078045, 2.0316979 44.6078064, 2.0315379 44.6078641)",,,,,,
41438662,Rue Legendre,living_street,20,False,True,55.608,"LINESTRING (2.0317803 44.6078045, 2.0316073 44.6073787, 2.0315754 44.6073266)",,,,,,
"[41209641, 41160722]","['Rue Baduel', 'Place Champollion']",living_street,20,True,False,65.149,"LINESTRING (2.0347765 44.6089929, 2.034792 44.6090807, 2.0347872 44.6092454, 2.0347634 44.609467, 2.0346898 44.6095642)",,,,,,
41874285,Rue du Consulat,living_street,20,False,False,20.853,"LINESTRING (2.0347765 44.6089929, 2.0345824 44.6090134, 2.0345317 44.6090448)",,,,,,
41874285,Rue du Consulat,living_street,20,False,True,20.853,"LINESTRING (2.0345317 44.6090448, 2.0345824 44.6090134, 2.0347765 44.6089929)",,,,,,
41874288,Rue du Claux,living_street,20,False,False,17.588,"LINESTRING (2.0361729 44.6092377, 2.0363518 44.6091439)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,True,11.144,"LINESTRING (2.0378897 44.6085223, 2.0379171 44.608424)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,False,39.397,"LINESTRING (2.0378897 44.6085223, 2.0378259 44.6087741, 2.0378 44.6088708)",,,,,,
41874288,Rue du Claux,living_street,20,False,True,60.88,"LINESTRING (2.0378897 44.6085223, 2.0377824 44.6085603, 2.0372011 44.6087661)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,False,24.884,"LINESTRING (2.0372725 44.6093086, 2.0373547 44.6090926)",,,,,,
41874293,Rue du Boulevard,living_street,20,False,False,27.301,"LINESTRING (2.0372725 44.6093086, 2.0376141 44.6093424)",,,,,,
"[41874296, 41874293]","['Rue du Boulevard', 'Rue des Mirepoises']",living_street,20,False,"[False, True]",87.599,"LINESTRING (2.0372725 44.6093086, 2.0364433 44.6094287, 2.0364083 44.609245)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,False,18.662,"LINESTRING (2.0372859 44.6089227, 2.0372011 44.6087661)",,,,,,
41874290,Rue Saint-Vincent,living_street,20,False,False,41.104,"LINESTRING (2.0372859 44.6089227, 2.0378 44.6088708)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,True,20.186,"LINESTRING (2.0372859 44.6089227, 2.0373652 44.6090746, 2.0373547 44.6090926)",,,,,,
41874290,Rue Saint-Vincent,living_street,20,False,True,41.104,"LINESTRING (2.0378 44.6088708, 2.0372859 44.6089227)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,False,54.505,"LINESTRING (2.0378 44.6088708, 2.0377119 44.6091287, 2.0376141 44.6093424)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,True,39.397,"LINESTRING (2.0378 44.6088708, 2.0378259 44.6087741, 2.0378897 44.6085223)",,,,,,
173072215,Rue Justin Pezet,residential,,False,True,71.859,"LINESTRING (2.0378 44.6088708, 2.0379552 44.6088466, 2.038681 44.6087153)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,True,18.662,"LINESTRING (2.0372011 44.6087661, 2.0372859 44.6089227)",,,,,,
41874288,Rue du Claux,living_street,20,False,False,60.88,"LINESTRING (2.0372011 44.6087661, 2.0377824 44.6085603, 2.0378897 44.6085223)",,,,,,
41874288,Rue du Claux,living_street,20,False,True,79.375,"LINESTRING (2.0372011 44.6087661, 2.0371182 44.6088027, 2.0367855 44.6089313, 2.0363518 44.6091439)",,,,,,
41874292,Impasse des Bonatistes,living_street,20,False,False,22.383,"LINESTRING (2.0371055 44.6091877, 2.0373547 44.6090926)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,True,24.884,"LINESTRING (2.0373547 44.6090926, 2.0372725 44.6093086)",,,,,,
41874292,Impasse des Bonatistes,living_street,20,False,True,22.383,"LINESTRING (2.0373547 44.6090926, 2.0371055 44.6091877)",,,,,,
41874289,Rue des Bonatistes,living_street,20,False,False,20.186,"LINESTRING (2.0373547 44.6090926, 2.0373652 44.6090746, 2.0372859 44.6089227)",,,,,,
41874293,Rue du Boulevard,living_street,20,False,True,27.301,"LINESTRING (2.0376141 44.6093424, 2.0372725 44.6093086)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,False,96.67699999999999,"LINESTRING (2.0376141 44.6093424, 2.0375909 44.6093813, 2.037532 44.6094802, 2.0372061 44.6100271, 2.0371687 44.6100899, 2.0371372 44.6101428)",,,,,,
8475485,Boulevard du Colonel Teulié,primary,30,False,True,54.505,"LINESTRING (2.0376141 44.6093424, 2.0377119 44.6091287, 2.0378 44.6088708)",,,,,,
41874294,Impasse Revel,living_street,20,False,False,36.282,"LINESTRING (2.0364083 44.609245, 2.0367983 44.6090736)",,,,,,
41874296,Rue des Mirepoises,living_street,20,False,False,12.099,"LINESTRING (2.0364083 44.609245, 2.0363518 44.6091439)",,,,,,
"[41874296, 41874293]","['Rue du Boulevard', 'Rue des Mirepoises']",living_street,20,False,"[False, True]",87.599,"LINESTRING (2.0364083 44.609245, 2.0364433 44.6094287, 2.0372725 44.6093086)",,,,,,
41874294,Impasse Revel,living_street,20,False,True,36.282,"LINESTRING (2.0367983 44.6090736, 2.0364083 44.609245)",,,,,,
41874288,Rue du Claux,living_street,20,False,True,17.588,"LINESTRING (2.0363518 44.6091439, 2.0361729 44.6092377)",,,,,,
41874296,Rue des Mirepoises,living_street,20,False,True,12.099,"LINESTRING (2.0363518 44.6091439, 2.0364083 44.609245)",,,,,,
41874288,Rue du Claux,living_street,20,False,False,79.37499999999999,"LINESTRING (2.0363518 44.6091439, 2.0367855 44.6089313, 2.0371182 44.6088027, 2.0372011 44.6087661)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,False,16.253,"LINESTRING (2.031586 44.6091251, 2.0316335 44.6092673)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,True,74.684,"LINESTRING (2.031586 44.6091251, 2.0314493 44.6087272, 2.0314178 44.608602, 2.0313806 44.6084698)",,,,,,
41979631,Rue des Tourneurs,living_street,20,False,False,53.416,"LINESTRING (2.031586 44.6091251, 2.0319321 44.6090382, 2.0321986 44.6089286)",,,,,,
41979631,Rue des Tourneurs,living_street,20,False,True,53.416,"LINESTRING (2.0321986 44.6089286, 2.0319321 44.6090382, 2.031586 44.6091251)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,False,50.953,"LINESTRING (2.0316335 44.6092673, 2.0317824 44.6097131)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,True,16.253,"LINESTRING (2.0316335 44.6092673, 2.031586 44.6091251)",,,,,,
41979632,Rue Porte Garine,living_street,20,False,False,29.503,"LINESTRING (2.0316335 44.6092673, 2.0319966 44.6092075)",,,,,,
41979632,Rue Porte Garine,living_street,20,False,True,29.503,"LINESTRING (2.0319966 44.6092075, 2.0316335 44.6092673)",,,,,,
41979632,Rue Porte Garine,living_street,20,False,False,46.931,"LINESTRING (2.0319966 44.6092075, 2.032218 44.609171, 2.0325311 44.6090935, 2.0325543 44.6090757)",,,,,,
41979634,Rue Laurière,living_street,20,False,False,49.245000000000005,"LINESTRING (2.0319966 44.6092075, 2.0320607 44.6094052, 2.0321303 44.60964)",,,,,,
41979634,Rue Laurière,living_street,20,False,True,27.064,"LINESTRING (2.0322038 44.6098777, 2.0321303 44.60964)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,True,50.953,"LINESTRING (2.0317824 44.6097131, 2.0316335 44.6092673)",,,,,,
41979635,Rue Laurière,living_street,20,False,False,28.714,"LINESTRING (2.0317824 44.6097131, 2.0321303 44.60964)",,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,False,23.819000000000003,"LINESTRING (2.0317824 44.6097131, 2.0317923 44.6097428, 2.031852 44.6099215)",,,,,,
41979634,Rue Laurière,living_street,20,False,False,27.064,"LINESTRING (2.0321303 44.60964, 2.0322038 44.6098777)",,,,,,
41979635,Rue Laurière,living_street,20,False,True,28.714,"LINESTRING (2.0321303 44.60964, 2.0317824 44.6097131)",,,,,,
41979634,Rue Laurière,living_street,20,False,True,49.245000000000005,"LINESTRING (2.0321303 44.60964, 2.0320607 44.6094052, 2.0319966 44.6092075)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,False,26.981,"LINESTRING (2.0332906 44.6094264, 2.0329537 44.6094632)",,,,,,
981533345,Place Carnot,living_street,20,True,False,12.532,"LINESTRING (2.0332906 44.6094264, 2.0332919 44.6093137)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,True,26.981,"LINESTRING (2.0329537 44.6094632, 2.0332906 44.6094264)",,,,,,
498938661,Place Louis Lacombe,living_street,20,False,False,24.154,"LINESTRING (2.0329537 44.6094632, 2.0326611 44.6094016)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,False,32.036,"LINESTRING (2.0329537 44.6094632, 2.032925 44.6093681, 2.0326611 44.6094016)",,,,,,
498938661,Place Louis Lacombe,living_street,20,False,True,24.154,"LINESTRING (2.0326611 44.6094016, 2.0329537 44.6094632)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,True,32.036,"LINESTRING (2.0326611 44.6094016, 2.032925 44.6093681, 2.0329537 44.6094632)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,False,25.599,"LINESTRING (2.0326611 44.6094016, 2.0324765 44.6094151, 2.032356 44.6094627)",,,,,,
41979639,Impasse Louis Lacombe,living_street,20,False,True,25.599,"LINESTRING (2.032356 44.6094627, 2.0324765 44.6094151, 2.0326611 44.6094016)",,,,,,
8475681,Rond-Point des Carmes,primary,30,True,False,4.693,"LINESTRING (2.0278694 44.6108063, 2.0278518 44.610766)",,roundabout,,,,
121806990,,residential,,True,False,67.334,"LINESTRING (2.0278694 44.6108063, 2.0277822 44.6108545, 2.0272485 44.6110309, 2.0271217 44.6110903)",,,,,,
981259212,Avenue Philibert Delprat,tertiary,30,True,False,13.346,"LINESTRING (2.0278518 44.610766, 2.0276944 44.610723)",D 2,,,,,
8475681,Rond-Point des Carmes,primary,30,True,False,11.751000000000001,"LINESTRING (2.0278518 44.610766, 2.0278507 44.6107447, 2.0278638 44.6107036, 2.0278959 44.6106681)",,roundabout,,,,
8475681,Rond-Point des Carmes,primary,30,True,False,4.158,"LINESTRING (2.0278959 44.6106681, 2.0279371 44.6106449)",,roundabout,,,,
8475681,Rond-Point des Carmes,primary,30,True,False,13.213,"LINESTRING (2.0280611 44.6108689, 2.0280056 44.6108717, 2.0279484 44.6108606, 2.0279053 44.6108399)",,roundabout,,,,
273030216,,primary,50,True,False,24.518,"LINESTRING (2.0280611 44.6108689, 2.0279827 44.6109708, 2.0279079 44.6110605)",D 840,,,,,
8475590,Boulevard du Colonel Teulié,primary,30,True,False,19.995,"LINESTRING (2.0361313 44.6113402, 2.0361567 44.6113713, 2.0361673 44.6114064, 2.0361622 44.6114422, 2.0361417 44.6114751, 2.036108 44.6115019)",,,,,,
981533342,Boulevard du Colonel Teulié,primary,30,False,True,38.592,"LINESTRING (2.0361313 44.6113402, 2.0362407 44.611256, 2.0364485 44.6110768)",,,,,,
"[8475642, 121806991]",Rue Marcel Bardet,unclassified,30,True,False,170.277,"LINESTRING (2.0330819 44.6061927, 2.0331008 44.6061505, 2.0333581 44.60571, 2.0333798 44.6056804, 2.0334659 44.6055629, 2.0335363 44.6054668, 2.0336156 44.6053663, 2.0336949 44.6052994, 2.0338342 44.6051742, 2.0341702 44.6050394, 2.0342003 44.6050273, 2.0342718 44.6049737)",,,,,,
121806996,Rue Jean Moussié,residential,,False,True,50.573,"LINESTRING (2.0330819 44.6061927, 2.0330491 44.6061837, 2.0329998 44.6061571, 2.0329322 44.6061191, 2.032867 44.6060569, 2.0327726 44.6059113, 2.032763 44.6058629, 2.0327693 44.6058256)",,,,,,
552848001,Avenue Jean Jaurès,unclassified,,False,True,37.452,"LINESTRING (2.0330819 44.6061927, 2.032977 44.6064956, 2.0329635 44.6065185)",,,,,,
121806981,,residential,,True,False,20.638,"LINESTRING (2.0265104 44.6129712, 2.0264622 44.6127888)",,,,,,
962181949,Avenue des Crêtes,residential,,False,True,69.286,"LINESTRING (2.0265104 44.6129712, 2.0264947 44.6130653, 2.0263061 44.6135763)",D 153,,,,,
981281227,,residential,,True,False,11.743,"LINESTRING (2.0264622 44.6127888, 2.0265169 44.6127771, 2.026549 44.6127827, 2.0266055 44.6127926)",,,,,,
41438198,Aire des Pratges,unclassified,,False,False,7.122,"LINESTRING (2.0291767 44.6067523, 2.0292661 44.6067451)",,,,,,
962181949,Avenue des Crêtes,residential,,False,False,69.286,"LINESTRING (2.0263061 44.6135763, 2.0264947 44.6130653, 2.0265104 44.6129712)",D 153,,,,,
23075857,Rue Jean Balagayrie,residential,,False,True,107.213,"LINESTRING (2.0307922 44.6136739, 2.0311145 44.6130949, 2.0312024 44.6130166, 2.0312462 44.6129861, 2.0313497 44.6129139, 2.0313934 44.6128676, 2.0313942 44.612829)",,,,,,
8475627,Boulevard du Colonel Teulié,primary,30,True,False,19.759999999999998,"LINESTRING (2.0339862 44.6124645, 2.0339365 44.6124568, 2.0338954 44.612438, 2.0338627 44.6124057, 2.0338506 44.6123721, 2.0338545 44.61234)",,,,,,
981287957,Rue du Grial,residential,,False,False,44.806,"LINESTRING (2.0339862 44.6124645, 2.034028 44.6125859, 2.0340831 44.6126697, 2.0343063 44.6127653)",,,,,,
41163509,Place Sully,living_street,20,False,True,46.886,"LINESTRING (2.0370714 44.6084916, 2.0370065 44.6084116, 2.036829 44.608472, 2.0365868 44.6085499)",,,,,,
"[41209960, 241508128, 41476604]",Pont Gambetta,primary,30,False,False,54.239000000000004,"LINESTRING (2.0339752 44.6066034, 2.0339646 44.6066495, 2.0338762 44.6070347, 2.0338647 44.6070848)",D 840,,,yes,,
173065520,Rue du Griffoul,residential,30,False,True,51.938,"LINESTRING (2.0339752 44.6066034, 2.0343873 44.6065867, 2.034627 44.6066164)",,,,,,
"[1239884964, 173066479]",Avenue Émile Bouyssou,primary,30,False,True,13.475999999999999,"LINESTRING (2.0339752 44.6066034, 2.033989 44.6065433, 2.0340027 44.6064838)",D 840,,,,,
1268570688,Rue de la Gare,residential,30,False,False,35.029,"LINESTRING (2.034627 44.6066164, 2.0346719 44.606303)",,,,,,
173065520,Rue du Griffoul,residential,30,False,False,51.938,"LINESTRING (2.034627 44.6066164, 2.0343873 44.6065867, 2.0339752 44.6066034)",,,,,,
173065520,Rue du Griffoul,residential,30,False,True,189.10899999999998,"LINESTRING (2.034627 44.6066164, 2.0352831 44.6066975, 2.0358625 44.6067166, 2.0362166 44.6066287, 2.036493 44.6066188, 2.0367222 44.6066338, 2.0368302 44.6066038, 2.0369432 44.6065391)",,,,,,
1268570688,Rue de la Gare,residential,30,False,True,35.029,"LINESTRING (2.0346719 44.606303, 2.034627 44.6066164)",,,,,,
"[1239884962, 75531587]",Allée Victor Hugo,primary,50,False,False,45.191,"LINESTRING (2.0346719 44.606303, 2.0345038 44.6062881, 2.0343367 44.6062732, 2.0342037 44.6062538, 2.0341102 44.6062347)",D 840,,,,,
"[1152563178, 75531587, 981629694]",Allée Victor Hugo,primary,"['50', '30']",False,True,138.05599999999998,"LINESTRING (2.0346719 44.606303, 2.0346994 44.6063058, 2.0356721 44.6064067, 2.0361589 44.6064571, 2.0362 44.6064614, 2.0363976 44.6064819)",D 840,,,,,
266582245,Chemin du Cingle Bas,residential,,False,True,134.958,"LINESTRING (2.0313585 44.60548, 2.0313258 44.6055665, 2.031233 44.6056198, 2.0310097 44.605659, 2.0308558 44.6056682, 2.0307139 44.6056766, 2.0304328 44.6056766, 2.0303996 44.6056766, 2.030147 44.6056985, 2.0297883 44.605743)",,,,,,
267034669,Avenue Général de Gaulle,primary,30,False,False,47.74100000000001,"LINESTRING (2.0276019 44.609959, 2.0277876 44.6102639, 2.0277992 44.6102826, 2.0278425 44.6103527)",D 840,,3,,,
267034674,Avenue Général de Gaulle,primary,30,True,False,12.285,"LINESTRING (2.0276019 44.609959, 2.0275493 44.6099226, 2.0275113 44.609871)",D 840,,,,,
267034669,Avenue Général de Gaulle,primary,30,False,True,47.741,"LINESTRING (2.0278425 44.6103527, 2.0277992 44.6102826, 2.0277876 44.6102639, 2.0276019 44.609959)",D 840,,3,,,
267034672,Avenue Général de Gaulle,primary,30,True,False,35.083,"LINESTRING (2.0278425 44.6103527, 2.0279676 44.610491, 2.0280485 44.6106306)",D 840,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,True,37.907,"LINESTRING (2.0310397 44.6074379, 2.0310599 44.6075198, 2.0310828 44.6075848, 2.0311244 44.6077227, 2.031139 44.6077713)",D 840,,,,,
173074718,Quai Albert Bessières,primary,30,False,True,65.32000000000001,"LINESTRING (2.0310397 44.6074379, 2.0309328 44.6074319, 2.0308158 44.6074355, 2.0302274 44.6075219)",D 813,,,,,
"[1196544666, 1088031094]",Quai Albert Bessières,primary,30,False,False,44.438,"LINESTRING (2.0310397 44.6074379, 2.0311374 44.6074083, 2.0312065 44.6073849, 2.0312912 44.607364, 2.0315754 44.6073266)",D 840,,,,,
8477088,Boulevard Georges Juskiewenski,living_street,20,False,False,74.684,"LINESTRING (2.0313806 44.6084698, 2.0314178 44.608602, 2.0314493 44.6087272, 2.031586 44.6091251)",,,,,,
23041755,Boulevard Georges Juskiewenski,primary,30,False,False,70.768,"LINESTRING (2.0313806 44.6084698, 2.0313223 44.6083333, 2.0311754 44.6078878, 2.0311638 44.6078526)",D 840,,,,,
23049468,Avenue Fernand Pezet,primary,30,False,True,26.268,"LINESTRING (2.0313806 44.6084698, 2.031205 44.6085316, 2.0310739 44.6085572)",D 840,,,,,
295966277,Place Barthal,living_street,20,True,False,44.086,"LINESTRING (2.0313806 44.6084698, 2.0314412 44.6084063, 2.0318371 44.6082554)",,,,,,
297411306,,primary,30,True,False,6.769,"LINESTRING (2.0273094 44.6093548, 2.0273332 44.6093437, 2.0273607 44.6093383, 2.0273892 44.6093394)",,roundabout,,,,
23049471,Avenue Général de Gaulle,primary,30,True,False,58.105999999999995,"LINESTRING (2.0274194 44.6094566, 2.0274507 44.6095472, 2.0274852 44.609676, 2.027565 44.6098065, 2.0276002 44.6099, 2.0276019 44.609959)",D 840,,,,,
297411306,,primary,30,True,False,6.83,"LINESTRING (2.0274194 44.6094566, 2.0273931 44.6094648, 2.0273644 44.6094667, 2.0273364 44.6094621)",,roundabout,,,,
297411306,,primary,30,True,False,9.142,"LINESTRING (2.0273364 44.6094621, 2.0273117 44.6094514, 2.027293 44.6094358, 2.0272822 44.6094167, 2.0272803 44.6093962)",,roundabout,,,,
23049472,Avenue Fernand Pezet,primary,30,True,False,39.034,"LINESTRING (2.0273892 44.6093394, 2.0274781 44.6093002, 2.0275789 44.6092649, 2.0276336 44.6092504, 2.0276791 44.6092452, 2.0278508 44.6092431)",D 840,,,,,
297411306,,primary,30,True,False,7.379,"LINESTRING (2.0273892 44.6093394, 2.027418 44.6093476, 2.0274413 44.6093623, 2.0274562 44.6093817)",,roundabout,,,,
297411306,,primary,30,True,False,9.459,"LINESTRING (2.0274562 44.6093817, 2.0274609 44.6094027, 2.0274559 44.6094237, 2.0274415 44.6094423, 2.0274194 44.6094566)",,roundabout,,,,
23049469,,primary,30,True,False,14.784,"LINESTRING (2.0272803 44.6093962, 2.0272488 44.6093849, 2.0271035 44.6093544)",D 813A,,,,,
297411306,,primary,30,True,False,5.252,"LINESTRING (2.0272803 44.6093962, 2.0272851 44.6093808, 2.027295 44.6093668, 2.0273094 44.6093548)",,roundabout,,,,
41209642,Rue Caviale,living_street,20,True,False,49.827,"LINESTRING (2.0318371 44.6082554, 2.0318214 44.6082383, 2.0317114 44.6080762, 2.0315804 44.6078919, 2.0315379 44.6078641)",,,,,,
981533350,Place Barthal,living_street,20,True,False,35.065,"LINESTRING (2.0318371 44.6082554, 2.0321266 44.6081373, 2.0322032 44.6081928)",,,,,,
173074718,Quai Albert Bessières,primary,30,False,True,41.527,"LINESTRING (2.0302274 44.6075219, 2.0297136 44.6075972)",D 813,,,,,
173074718,Quai Albert Bessières,primary,30,False,False,65.32000000000001,"LINESTRING (2.0302274 44.6075219, 2.0308158 44.6074355, 2.0309328 44.6074319, 2.0310397 44.6074379)",D 813,,,,,
323479966,Rue Louis Siriès,residential,30,True,False,55.278999999999996,"LINESTRING (2.0302274 44.6075219, 2.0303209 44.6078535, 2.0300991 44.6078714)",,,,,,
41979632,Rue Porte Garine,living_street,20,False,True,46.931,"LINESTRING (2.0325543 44.6090757, 2.0325311 44.6090935, 2.032218 44.609171, 2.0319966 44.6092075)",,,,,,
648883857,,living_street,20,False,True,141.805,"LINESTRING (2.0353132 44.6114502, 2.0348253 44.6116989, 2.0345286 44.6118331, 2.0342291 44.6119831, 2.0340991 44.6120165, 2.0339463 44.6120535, 2.0337783 44.6120858)",,,,,,
41163522,Rue Hauteval,residential,,False,False,26.164,"LINESTRING (2.0274193 44.6127853, 2.0277482 44.6128087)",,,,,,
491734123,,residential,,False,True,21.154,"LINESTRING (2.0274193 44.6127853, 2.0274375 44.6125955)",,,,,,
41163522,Rue Hauteval,residential,,False,True,59.282999999999994,"LINESTRING (2.0274193 44.6127853, 2.0272251 44.6127714, 2.0267265 44.6127408, 2.0266734 44.6127375)",,,,,,
491734123,,residential,,False,False,21.154,"LINESTRING (2.0274375 44.6125955, 2.0274193 44.6127853)",,,,,,
41163522,Rue Hauteval,residential,,False,False,21.993,"LINESTRING (2.0277482 44.6128087, 2.0280253 44.6127942)",,,,,,
41163522,Rue Hauteval,residential,,False,True,26.164,"LINESTRING (2.0277482 44.6128087, 2.0274193 44.6127853)",,,,,,
491734477,,residential,,False,True,37.463,"LINESTRING (2.0277482 44.6128087, 2.0277768 44.6125688, 2.0278372 44.6124828)",,,,,,
491734477,,residential,,False,False,37.463,"LINESTRING (2.0278372 44.6124828, 2.0277768 44.6125688, 2.0277482 44.6128087)",,,,,,
592781685,Rue Caviale,living_street,20,True,False,92.675,"LINESTRING (2.0323073 44.6087331, 2.0324013 44.6088091, 2.0325372 44.6089135, 2.0326725 44.608985, 2.0327404 44.6090209, 2.0328921 44.6091013, 2.0331126 44.6092119, 2.0332216 44.6092414)",,,,,,
981533351,Rue du 11 Novembre,living_street,20,False,True,34.015,"LINESTRING (2.0323073 44.6087331, 2.0324743 44.6086352, 2.0326164 44.6085219)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,13.066,"LINESTRING (2.0337783 44.6120858, 2.0336146 44.6120707)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,True,25.848999999999997,"LINESTRING (2.0337783 44.6120858, 2.033879 44.6121293, 2.0339536 44.6122681)",,,,,,
648883857,,living_street,20,False,False,141.805,"LINESTRING (2.0337783 44.6120858, 2.0339463 44.6120535, 2.0340991 44.6120165, 2.0342291 44.6119831, 2.0345286 44.6118331, 2.0348253 44.6116989, 2.0353132 44.6114502)",,,,,,
41163534,Place du 8 Mai 1945,residential,30,True,False,50.629000000000005,"LINESTRING (2.0283419 44.6079042, 2.028208 44.6078973, 2.0281835 44.6078961, 2.0281479 44.607893, 2.0277063 44.6078546)",,,,,,
981302791,Place du 8 Mai 1945,residential,,True,False,14.247,"LINESTRING (2.0283419 44.6079042, 2.0282946 44.6078539, 2.0282717 44.6077883)",,,,,,
41163501,Rue du Champ Saint-Barthélémy,living_street,20,False,False,18.241,"LINESTRING (2.0321249 44.6108373, 2.032093 44.6108313, 2.0320387 44.6108212, 2.0319169 44.6107702)",,,,,,
