osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,tunnel
1168771875,False,,,,residential,True,48.525000000000006,"LINESTRING (0.8080024 41.7900067, 0.8079255 41.7900059, 0.8079167 41.7900036, 0.8078671 41.7899905, 0.8078328 41.7899052, 0.807826 41.7897978, 0.8077675 41.7897254, 0.8077067 41.7897004)",,,,
1168771878,False,2,,Carrer de Pere III,residential,False,45.516,"LINESTRING (0.8080024 41.7900067, 0.8080147 41.7896404, 0.8080161 41.7895975)",40,,,
99712902,False,,,Carrer del Riu Flamisell,residential,True,27.671,"LINESTRING (0.8021591 41.7935737, 0.8021196 41.7933266)",,,,
711068047,False,,,Carrer de Santa Maria,residential,True,34.997,"LINESTRING (0.8021591 41.7935737, 0.8025786 41.7935385)",,,,
379122780,False,,,Carrer de Sant Domènec,residential,False,44.027,"LINESTRING (0.8052631 41.7919285, 0.8053861 41.791882, 0.8053614 41.7916415, 0.805409 41.7916036)",,,,
379122780,False,,,Carrer de Sant Domènec,residential,True,56.81400000000001,"LINESTRING (0.8052631 41.7919285, 0.8052196 41.7919548, 0.8052305 41.7921848, 0.8052142 41.7922495, 0.8049819 41.7922519)",,,,
"[107233784, 1239915030]",False,,,"['Carrer de la Costa', ""Carrer de l'Abadia""]",residential,False,74.48000000000002,"LINESTRING (0.8052631 41.7919285, 0.805405 41.7922147, 0.8054563 41.7923505, 0.8055028 41.7924788, 0.8055545 41.7925609)",,,,
1239915030,False,,,Carrer de la Costa,residential,True,41.543000000000006,"LINESTRING (0.8052631 41.7919285, 0.8051508 41.7917758, 0.8050134 41.7916612, 0.8049549 41.7916474)",,,,
107798569,False,,,Carrer de Germà Peralba,residential,True,58.535999999999994,"LINESTRING (0.8061002 41.787983, 0.8060491 41.7879897, 0.8059844 41.7879984, 0.8054737 41.7880791, 0.8054091 41.7880904)",,,,
232686834,False,2,C-12,Avinguda de Francesc Macià,tertiary,False,78.245,"LINESTRING (0.8061002 41.787983, 0.8060659 41.7878063, 0.8060246 41.7875937, 0.8059749 41.7873381, 0.8059649 41.7872866)",,,,
1199737048,False,2,C-12,Carrer del Portalet,tertiary,True,189.82500000000002,"LINESTRING (0.8061002 41.787983, 0.8063522 41.7892016, 0.8064525 41.7896698)",,,,
202778307,False,,,Carrer de Pere Martí,residential,False,67.828,"LINESTRING (0.8023665 41.7899226, 0.8024599 41.7893166)",,,,
211488279,False,,,Carrer del Bombo,residential,True,125.604,"LINESTRING (0.8033829 41.7882905, 0.8033875 41.7883218, 0.803513 41.7894159)",,,,
99712881,False,,,Carrer de Salvador Seguí,residential,False,46.736,"LINESTRING (0.8024599 41.7893166, 0.8030185 41.7893731)",,,,
202778307,False,,,Carrer de Pere Martí,residential,True,67.828,"LINESTRING (0.8024599 41.7893166, 0.8023665 41.7899226)",,,,
99712881,False,,,Carrer de Salvador Seguí,residential,True,23.38,"LINESTRING (0.8024599 41.7893166, 0.8023059 41.7893098, 0.8022461 41.7893118, 0.8021814 41.7893271)",,,,
202778305,False,,,Carrer d'Ausiàs March,residential,False,66.245,"LINESTRING (0.800516 41.7869946, 0.7998533 41.7866618)",,,,
371713574,False,,,Carrer de Joan Maragall,residential,False,38.617,"LINESTRING (0.800783 41.7878894, 0.8012443 41.7878414)",,,,
202778310,False,,,Carrer de Joan Maragall,residential,True,42.781000000000006,"LINESTRING (0.800783 41.7878894, 0.8007991 41.7882214, 0.8007666 41.788268)",,,,
202778313,False,,,Carrer de Joan Maragall,residential,True,14.175,"LINESTRING (0.800783 41.7878894, 0.8006855 41.7878427, 0.8006389 41.7878208)",,,,
371713575,False,,,Carrer de Rovira i Virgili,residential,True,108.717,"LINESTRING (0.8021357 41.7871761, 0.8018363 41.7873454, 0.8016788 41.7874431, 0.8015072 41.7875454, 0.8013355 41.7876694, 0.801239 41.7877454, 0.8012282 41.7877814, 0.8012443 41.7878414)",,,,
99712874,False,,,Carrer de Domènec Carrové,residential,True,69.301,"LINESTRING (0.7998533 41.7866618, 0.800332 41.7861509)",,,,
202778305,False,,,Carrer d'Ausiàs March,residential,True,66.245,"LINESTRING (0.7998533 41.7866618, 0.800516 41.7869946)",,,,
202778310,False,,,Carrer de Joan Maragall,residential,False,42.781000000000006,"LINESTRING (0.8007666 41.788268, 0.8007991 41.7882214, 0.800783 41.7878894)",,,,
371713574,False,,,Carrer de Joan Maragall,residential,True,38.617,"LINESTRING (0.8012443 41.7878414, 0.800783 41.7878894)",,,,
371713576,False,,,Carrer de Joan Maragall,residential,True,49.454,"LINESTRING (0.8012443 41.7878414, 0.8017817 41.7880344)",,,,
371713575,False,,,Carrer de Rovira i Virgili,residential,False,108.717,"LINESTRING (0.8012443 41.7878414, 0.8012282 41.7877814, 0.801239 41.7877454, 0.8013355 41.7876694, 0.8015072 41.7875454, 0.8016788 41.7874431, 0.8018363 41.7873454, 0.8021357 41.7871761)",,,,
1172844748,False,,,Carrer de Joan Maragall,residential,False,46.929,"LINESTRING (0.8012443 41.7878414, 0.8012632 41.7878938, 0.8013449 41.7882565)",,,,
211488297,False,,,Passatge de Gaspar Balcells,living_street,True,61.483000000000004,"LINESTRING (0.8058165 41.7865225, 0.8056283 41.7865427, 0.8050825 41.7866012)",,,,
232686834,False,2,C-12,Avinguda de Francesc Macià,tertiary,False,75.22099999999999,"LINESTRING (0.8058165 41.7865225, 0.8058046 41.7864609, 0.805705 41.7859482, 0.8056993 41.7859191, 0.8056865 41.785853)",,,,
232686834,False,2,C-12,Avinguda de Francesc Macià,tertiary,True,85.85,"LINESTRING (0.8058165 41.7865225, 0.8058358 41.7866218, 0.8059489 41.7872039, 0.8059649 41.7872866)",,,,
150859181,True,,,Carrer d'Àngel Guimerà,residential,False,74.582,"LINESTRING (0.8050825 41.7866012, 0.8050311 41.7863787, 0.8049959 41.7862264, 0.8049485 41.7860212, 0.8049298 41.7859402)",,,,
211488297,False,,,Passatge de Gaspar Balcells,living_street,False,61.483000000000004,"LINESTRING (0.8050825 41.7866012, 0.8056283 41.7865427, 0.8058165 41.7865225)",,,,
886900838,False,,,Carrer d'Antoni Gaudí,residential,True,60.533,"LINESTRING (0.8059649 41.7872866, 0.8052477 41.7873885)",,,,
232686834,False,2,C-12,Avinguda de Francesc Macià,tertiary,False,85.85,"LINESTRING (0.8059649 41.7872866, 0.8059489 41.7872039, 0.8058358 41.7866218, 0.8058165 41.7865225)",,,,
232686834,False,2,C-12,Avinguda de Francesc Macià,tertiary,True,78.245,"LINESTRING (0.8059649 41.7872866, 0.8059749 41.7873381, 0.8060246 41.7875937, 0.8060659 41.7878063, 0.8061002 41.787983)",,,,
371713576,False,,,Carrer de Joan Maragall,residential,False,49.454,"LINESTRING (0.8017817 41.7880344, 0.8012443 41.7878414)",,,,
371713577,True,,,,residential,False,7.295,"LINESTRING (0.8017817 41.7880344, 0.8018204 41.7880188, 0.8018644 41.7880187)",,,roundabout,
211488279,False,,,Carrer del Bombo,residential,False,84.13999999999999,"LINESTRING (0.80348 41.7901595, 0.8035642 41.7899989, 0.803513 41.7894159)",,,,
232686863,False,,,Carrer dels Erals,residential,True,12.588,"LINESTRING (0.8025163 41.7920975, 0.8024833 41.791987)",,,,
211488278,True,,,Carrer de la Muralla,residential,False,177.962,"LINESTRING (0.8025163 41.7920975, 0.8026331 41.7920778, 0.8027472 41.7920471, 0.8028637 41.7919997, 0.8029526 41.7919397, 0.8030248 41.7918517, 0.8031233 41.7916887, 0.8032389 41.7915148, 0.8033994 41.7912552, 0.8034279 41.7912131, 0.8034702 41.7911789, 0.8037611 41.7910119, 0.8038656 41.7909444)",,,,
232686864,False,,,Carrer dels Erals,residential,False,39.399,"LINESTRING (0.8025163 41.7920975, 0.8025643 41.792255, 0.8025854 41.7923301, 0.802599 41.7924031, 0.8026111 41.7924445)",,,,
107233784,False,,,Carrer de l'Abadia,residential,False,45.544999999999995,"LINESTRING (0.8055545 41.7925609, 0.8055625 41.7926415, 0.8055422 41.7927086, 0.8054829 41.7928178, 0.8054045 41.7929474)",,,,
"[107233784, 1239915030]",False,,,"['Carrer de la Costa', ""Carrer de l'Abadia""]",residential,True,74.48,"LINESTRING (0.8055545 41.7925609, 0.8055028 41.7924788, 0.8054563 41.7923505, 0.805405 41.7922147, 0.8052631 41.7919285)",,,,
379122771,False,,,Carrer de l'Abadia,residential,False,42.613,"LINESTRING (0.8055545 41.7925609, 0.8055794 41.7923486, 0.805612 41.7922068, 0.8056209 41.7921814)",,,,
211488289,False,,,,residential,True,37.297000000000004,"LINESTRING (0.805773 41.7927858, 0.8056707 41.7928173, 0.805564 41.7929129, 0.8054892 41.7929113, 0.8054045 41.7929474)",,,,
379122754,False,,,Carrer del Torrent,residential,False,138.716,"LINESTRING (0.805773 41.7927858, 0.8057573 41.7928339, 0.8056513 41.7929941, 0.8055677 41.7930677, 0.8054625 41.7931144, 0.8052869 41.7931656, 0.8050088 41.7932634, 0.8048626 41.7933876, 0.8047855 41.79349, 0.804769 41.7935375, 0.8047779 41.7935645, 0.8048519 41.7936506)",,,,
"[379122754, 711068052]",False,,,"['Carrer del Torrent', 'Plaça de Sant Salvador']",residential,"[False, True]",76.90899999999999,"LINESTRING (0.805773 41.7927858, 0.8058005 41.7927011, 0.8057826 41.7925265, 0.805795 41.792455, 0.8058383 41.7923831, 0.8058997 41.7922931, 0.805947 41.7922274, 0.8059942 41.7921857, 0.8060418 41.7921528)",,,,
107233784,False,,,Carrer de l'Abadia,residential,True,45.545,"LINESTRING (0.8054045 41.7929474, 0.8054829 41.7928178, 0.8055422 41.7927086, 0.8055625 41.7926415, 0.8055545 41.7925609)",,,,
211488289,False,,,,residential,False,37.297,"LINESTRING (0.8054045 41.7929474, 0.8054892 41.7929113, 0.805564 41.7929129, 0.8056707 41.7928173, 0.805773 41.7927858)",,,,
211488289,False,,,,residential,True,130.935,"LINESTRING (0.8054045 41.7929474, 0.8052735 41.792971, 0.8051614 41.7929962, 0.805064 41.7930343, 0.8049533 41.793089, 0.8048656 41.7931505, 0.8047461 41.7932375, 0.8045569 41.7933886, 0.8044963 41.79352, 0.8045238 41.793596, 0.8045944 41.7937577)",,,,
99712878,False,,,Carrer dels Arços,residential,False,24.444,"LINESTRING (0.8045944 41.7937577, 0.8048519 41.7936506)",,,,
99712878,False,,,Carrer dels Arços,residential,True,240.662,"LINESTRING (0.8045944 41.7937577, 0.8044563 41.7938168, 0.8042653 41.7937365, 0.8040883 41.7935509, 0.8041282 41.7933695, 0.804251 41.7932606, 0.8045478 41.7930426, 0.8047611 41.7929158, 0.8050234 41.7927733, 0.8051337 41.79266, 0.8051207 41.7924869, 0.8050254 41.7923668, 0.8049819 41.7922519)",,,,
211488289,False,,,,residential,False,130.935,"LINESTRING (0.8045944 41.7937577, 0.8045238 41.793596, 0.8044963 41.79352, 0.8045569 41.7933886, 0.8047461 41.7932375, 0.8048656 41.7931505, 0.8049533 41.793089, 0.805064 41.7930343, 0.8051614 41.7929962, 0.8052735 41.792971, 0.8054045 41.7929474)",,,,
211496012,True,,,Carrer de Bernat Desclot,residential,False,89.44699999999999,"LINESTRING (0.8091186 41.7880138, 0.8089623 41.7872748, 0.8089506 41.7872192)",,,,
436214992,True,,,Carrer del Molí del Comte,residential,False,75.11800000000001,"LINESTRING (0.8091186 41.7880138, 0.8093237 41.7875728, 0.809363 41.7874726, 0.8094023 41.7873724)",,,,
734179169,True,1,,Carrer del Doctor Fleming,residential,False,44.308,"LINESTRING (0.8103583 41.7911835, 0.8104357 41.7915221, 0.8104481 41.7915763)",40,,,
37285449,False,,,Carrer de Barcelona,residential,False,89.14,"LINESTRING (0.8112043 41.7886483, 0.8110337 41.7878568)",,,,
37285449,False,,,Carrer de Barcelona,residential,True,31.785,"LINESTRING (0.8112043 41.7886483, 0.8112432 41.7888286, 0.811267 41.7889303)",,,,
1168771875,False,,,,residential,False,48.525,"LINESTRING (0.8077067 41.7897004, 0.8077675 41.7897254, 0.807826 41.7897978, 0.8078328 41.7899052, 0.8078671 41.7899905, 0.8079167 41.7900036, 0.8079255 41.7900059, 0.8080024 41.7900067)",,,,
1168771876,False,,,,residential,True,11.517,"LINESTRING (0.8077067 41.7897004, 0.8076086 41.7897235, 0.8075816 41.7897413)",,,,
375841998,False,,,,residential,False,8.602,"LINESTRING (0.8075289 41.7898063, 0.8075594 41.7897559, 0.8075816 41.7897413)",,,,
379122772,False,,,Carrer de Minerva,residential,True,10.154,"LINESTRING (0.8046072 41.7899493, 0.8044849 41.7899542)",,,,
379122772,False,,,Carrer de Minerva,residential,False,10.154,"LINESTRING (0.8044849 41.7899542, 0.8046072 41.7899493)",,,,
379122772,False,,,Carrer de Minerva,residential,True,21.078,"LINESTRING (0.8044849 41.7899542, 0.804231 41.7899639)",,,,
211488271,False,,,Carrer de Minerva,residential,True,84.14,"LINESTRING (0.8044849 41.7899542, 0.8044891 41.7900615, 0.8044902 41.7902057, 0.8044776 41.7902588, 0.8044572 41.7902909, 0.8043627 41.7903918, 0.8043154 41.7904413, 0.8042843 41.7904708, 0.8042039 41.7904844, 0.8041264 41.7905085, 0.8040576 41.7905565)",,,,
379122772,False,,,Carrer de Minerva,residential,False,21.078,"LINESTRING (0.804231 41.7899639, 0.8044849 41.7899542)",,,,
711068055,False,,,Plaça de Sant Salvador,residential,True,14.047,"LINESTRING (0.8059223 41.7917837, 0.8059903 41.7918548, 0.8060134 41.7918898)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,True,6.65,"LINESTRING (0.8061844 41.7917922, 0.806161 41.7918494)",,,,
"[99712914, 711068054]",False,,,"['Plaça de Sant Salvador', 'Plaça del Jutge']",residential,False,64.202,"LINESTRING (0.806785 41.7920239, 0.8067104 41.7920004, 0.8066947 41.7919727, 0.8066846 41.7919014, 0.8066658 41.791872, 0.8066195 41.7918605, 0.8065916 41.7918694, 0.8064289 41.7918792, 0.806161 41.7918494)",,,,
"[211488264, 382188286]",True,1,C-12,"['Carrer de la Banqueta', 'Carrer del Pont']",tertiary,False,264.55899999999997,"LINESTRING (0.806785 41.7920239, 0.8068185 41.7919324, 0.8068411 41.7918666, 0.8068413 41.791798, 0.8067676 41.7913864, 0.8064719 41.7897757, 0.8064525 41.7896698)",,,,
452792900,False,,,Carrer dels Teixidors,residential,True,14.297,"LINESTRING (0.8056515 41.7888158, 0.8054816 41.7888378)",,,,
99712820,True,,,Carrer del Miracle,residential,False,83.275,"LINESTRING (0.8056515 41.7888158, 0.8056366 41.7887619, 0.8055851 41.7885343, 0.8055826 41.7885203, 0.8054091 41.7880904)",,,,
452792900,False,,,Carrer dels Teixidors,residential,False,14.297,"LINESTRING (0.8054816 41.7888378, 0.8056515 41.7888158)",,,,
436204755,True,,,Carrer dels Teixidors,residential,False,78.65899999999999,"LINESTRING (0.8054816 41.7888378, 0.8054749 41.7888501, 0.805472 41.7888575, 0.8054723 41.788886, 0.8054724 41.7889133, 0.8054595 41.7889429, 0.8054298 41.7889604, 0.8048326 41.7890458, 0.8048094 41.7889292)",,,,
436204654,False,,,Carrer dels Teixidors,residential,True,23.116,"LINESTRING (0.8048094 41.7889292, 0.8045353 41.7889673)",,,,
436204755,True,,,Carrer dels Teixidors,residential,False,56.65,"LINESTRING (0.8048094 41.7889292, 0.8054816 41.7888378)",,,,
371713579,True,,,Carrer del Barri Nou,residential,False,30.964,"LINESTRING (0.8042376 41.7883257, 0.8042703 41.7883828, 0.8042761 41.788393, 0.8043836 41.788582)",,,,
436204986,False,,,Carrer del Barri Nou,residential,False,47.084,"LINESTRING (0.8042376 41.7883257, 0.804163 41.7880709, 0.8041239 41.7879109)",,,,
107233804,True,,,Carrer d'Almatà,residential,False,10.254,"LINESTRING (0.8094422 41.7871481, 0.8095636 41.7871305)",,,,
452939210,True,,,,residential,False,15.149000000000001,"LINESTRING (0.8094023 41.7873724, 0.8094957 41.7873749, 0.8095571 41.7874232)",,,,
1205924447,True,,,Carrer del Molí del Comte,residential,False,25.159,"LINESTRING (0.8094023 41.7873724, 0.8094307 41.7872126, 0.8094422 41.7871481)",,,,
436214981,True,,,Carrer de Jacint Verdaguer,residential,False,133.28900000000002,"LINESTRING (0.8114531 41.7939275, 0.8113337 41.7938796, 0.8108432 41.793645, 0.810768 41.7936139, 0.8102622 41.7933769, 0.8101884 41.7933222, 0.810135 41.7932574)",,,,
1167433302,True,,,Plaça de Lope de Vega,residential,False,2.755,"LINESTRING (0.8114374 41.7939492, 0.8114438 41.7939378, 0.8114531 41.7939275)",,,roundabout,
1167433305,True,,,Plaça de Lope de Vega,residential,False,4.127,"LINESTRING (0.8114381 41.7939858, 0.8114345 41.7939737, 0.8114343 41.7939614, 0.8114374 41.7939492)",,,roundabout,
99712850,True,,,Carrer de Sant Josep de Calassanç,residential,False,51.041,"LINESTRING (0.8088537 41.792629, 0.8094152 41.7925921, 0.809467 41.7925887)",,,,
436220107,True,,,Carrer de Sant Francesc d'Assís,residential,False,48.233,"LINESTRING (0.8088537 41.792629, 0.8088904 41.792974, 0.8088918 41.7929978, 0.8088954 41.7930616)",,,,
99712899,True,,,Carrer de Jaume Balmes,residential,False,40.655,"LINESTRING (0.8104072 41.7941946, 0.8108715 41.7940769)",,,,
1199933399,True,,,Carrer de Leondre Crisòfol,living_street,False,63.337,"LINESTRING (0.8048551 41.785583, 0.8056042 41.7854714)",,,,
781641958,False,,,Carrer d'Àngel Guimerà,residential,True,40.199,"LINESTRING (0.8048551 41.785583, 0.8048846 41.7857242, 0.8049205 41.7858956, 0.8049298 41.7859402)",,,,
99712878,False,,,Carrer dels Arços,residential,True,24.444,"LINESTRING (0.8048519 41.7936506, 0.8045944 41.7937577)",,,,
99712923,False,,,Carrer del Cuartel,residential,False,92.917,"LINESTRING (0.8048519 41.7936506, 0.8048749 41.7936335, 0.8049484 41.7935673, 0.8050651 41.7934556, 0.805211 41.7934038, 0.8053508 41.7934046, 0.8055256 41.7933876, 0.8058029 41.7932921)",,,,
379122754,False,,,Carrer del Torrent,residential,False,29.91,"LINESTRING (0.8048519 41.7936506, 0.8049193 41.7937338, 0.8050392 41.7938805)",,,,
379122754,False,,,Carrer del Torrent,residential,True,138.716,"LINESTRING (0.8048519 41.7936506, 0.8047779 41.7935645, 0.804769 41.7935375, 0.8047855 41.79349, 0.8048626 41.7933876, 0.8050088 41.7932634, 0.8052869 41.7931656, 0.8054625 41.7931144, 0.8055677 41.7930677, 0.8056513 41.7929941, 0.8057573 41.7928339, 0.805773 41.7927858)",,,,
99712878,False,,,Carrer dels Arços,residential,False,240.66199999999998,"LINESTRING (0.8049819 41.7922519, 0.8050254 41.7923668, 0.8051207 41.7924869, 0.8051337 41.79266, 0.8050234 41.7927733, 0.8047611 41.7929158, 0.8045478 41.7930426, 0.804251 41.7932606, 0.8041282 41.7933695, 0.8040883 41.7935509, 0.8042653 41.7937365, 0.8044563 41.7938168, 0.8045944 41.7937577)",,,,
99712878,False,,,Carrer dels Arços,residential,True,44.38,"LINESTRING (0.8049819 41.7922519, 0.8049795 41.7921774, 0.8050515 41.791963, 0.8050356 41.7918601)",,,,
379122780,False,,,Carrer de Sant Domènec,residential,False,56.81400000000001,"LINESTRING (0.8049819 41.7922519, 0.8052142 41.7922495, 0.8052305 41.7921848, 0.8052196 41.7919548, 0.8052631 41.7919285)",,,,
37385171,False,,,Carrer del Doctor Fleming,residential,True,32.903999999999996,"LINESTRING (0.8095571 41.7874232, 0.8095312 41.7872917, 0.8095501 41.7871951, 0.8095636 41.7871305)",40,,,
"[1205924448, 1205924449]",False,,,Carrer del Doctor Fleming,residential,False,68.392,"LINESTRING (0.8095571 41.7874232, 0.8095654 41.7874731, 0.8096772 41.7880317)",40,,,
99712910,False,,,Avinguda dels Països Catalans,residential,False,67.944,"LINESTRING (0.8075068 41.7855617, 0.8075263 41.7856469, 0.8076359 41.7861651)",,,,
452940701,False,,,Carrer del Riu Corb,residential,True,31.595,"LINESTRING (0.8075068 41.7855617, 0.8076021 41.7855541, 0.8077079 41.7855457, 0.8078857 41.7855315)",,,,
452940701,False,,,Carrer del Riu Corb,residential,False,31.595,"LINESTRING (0.8078857 41.7855315, 0.8077079 41.7855457, 0.8076021 41.7855541, 0.8075068 41.7855617)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,False,13.112,"LINESTRING (0.8060134 41.7918898, 0.8060835 41.7918659, 0.806109 41.7918572, 0.806161 41.7918494)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,True,10.67,"LINESTRING (0.8060134 41.7918898, 0.8060287 41.7919487, 0.8060379 41.791984)",,,,
711068055,False,,,Plaça de Sant Salvador,residential,False,14.047,"LINESTRING (0.8060134 41.7918898, 0.8059903 41.7918548, 0.8059223 41.7917837)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,False,6.65,"LINESTRING (0.806161 41.7918494, 0.8061844 41.7917922)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,True,13.112,"LINESTRING (0.806161 41.7918494, 0.806109 41.7918572, 0.8060835 41.7918659, 0.8060134 41.7918898)",,,,
"[99712914, 711068054]",False,,,"['Plaça de Sant Salvador', 'Plaça del Jutge']",residential,True,64.202,"LINESTRING (0.806161 41.7918494, 0.8064289 41.7918792, 0.8065916 41.7918694, 0.8066195 41.7918605, 0.8066658 41.791872, 0.8066846 41.7919014, 0.8066947 41.7919727, 0.8067104 41.7920004, 0.806785 41.7920239)",,,,
736976963,False,,,,residential,False,6.574,"LINESTRING (0.809805 41.7885999, 0.8097263 41.7886071)",,,,
1205924449,False,,,Carrer del Doctor Fleming,residential,False,69.67,"LINESTRING (0.809805 41.7885999, 0.8099257 41.7891361, 0.8099425 41.789218)",40,,,
1205924449,False,,,Carrer del Doctor Fleming,residential,True,64.063,"LINESTRING (0.809805 41.7885999, 0.8097628 41.7884113, 0.8096772 41.7880317)",40,,,
736976963,False,,,,residential,True,6.574,"LINESTRING (0.8097263 41.7886071, 0.809805 41.7885999)",,,,
886900838,False,,,Carrer d'Antoni Gaudí,residential,False,60.533,"LINESTRING (0.8052477 41.7873885, 0.8059649 41.7872866)",,,,
150859181,True,,,Carrer d'Àngel Guimerà,residential,False,88.609,"LINESTRING (0.8052477 41.7873885, 0.805091 41.786638, 0.8050825 41.7866012)",,,,
711068053,False,,,Plaça de Sant Salvador,residential,False,18.773,"LINESTRING (0.8060418 41.7921528, 0.8060379 41.791984)",,,,
"[379122754, 711068052]",False,,,"['Carrer del Torrent', 'Plaça de Sant Salvador']",residential,"[False, True]",76.90899999999999,"LINESTRING (0.8060418 41.7921528, 0.8059942 41.7921857, 0.805947 41.7922274, 0.8058997 41.7922931, 0.8058383 41.7923831, 0.805795 41.792455, 0.8057826 41.7925265, 0.8058005 41.7927011, 0.805773 41.7927858)",,,,
"[711068053, 379122774]",False,,,"['Carrer de Sant Ot', 'Plaça de Sant Salvador']",residential,"[False, True]",66.152,"LINESTRING (0.8060418 41.7921528, 0.80606 41.7921904, 0.8060447 41.7922594, 0.8060233 41.7923831, 0.8060128 41.7924961, 0.806003 41.792743)",,,,
711068053,False,,,Plaça de Sant Salvador,residential,True,18.773,"LINESTRING (0.8060379 41.791984, 0.8060418 41.7921528)",,,,
711068051,False,,,Plaça de Sant Salvador,residential,False,10.67,"LINESTRING (0.8060379 41.791984, 0.8060287 41.7919487, 0.8060134 41.7918898)",,,,
"[711068051, 99712923]",False,,,"['Carrer del Cuartel', 'Plaça de Sant Salvador']",residential,True,176.76600000000002,"LINESTRING (0.8060379 41.791984, 0.8061624 41.7920321, 0.8064711 41.7922667, 0.8063381 41.7924524, 0.8062659 41.7926971, 0.8062126 41.7928353, 0.8059625 41.7930839, 0.805922 41.7931269, 0.8058537 41.7932035, 0.8058029 41.7932921)",,,,
375841998,False,,,,residential,True,8.602,"LINESTRING (0.8075816 41.7897413, 0.8075594 41.7897559, 0.8075289 41.7898063)",,,,
"[1168771873, 1168771874]",True,,,,residential,False,41.121,"LINESTRING (0.8075816 41.7897413, 0.8075412 41.7896989, 0.8075068 41.7896642, 0.8075048 41.7896265, 0.807527 41.7895798, 0.8076241 41.7896145, 0.8076423 41.7896235, 0.8076685 41.7896597, 0.8077067 41.7897004)",,,,
1168771876,False,,,,residential,False,11.517,"LINESTRING (0.8075816 41.7897413, 0.8076086 41.7897235, 0.8077067 41.7897004)",,,,
1172844748,False,,,Carrer de Joan Maragall,residential,True,46.929,"LINESTRING (0.8013449 41.7882565, 0.8012632 41.7878938, 0.8012443 41.7878414)",,,,
379122780,False,,,Carrer de Sant Domènec,residential,True,44.027,"LINESTRING (0.805409 41.7916036, 0.8053614 41.7916415, 0.8053861 41.791882, 0.8052631 41.7919285)",,,,
1199796668,False,,,Carrer de Sant Pere,living_street,False,24.166000000000004,"LINESTRING (0.805409 41.7916036, 0.8053247 41.7915544, 0.8052619 41.7914913, 0.8052353 41.7914358)",,,,
1199796668,False,,,Carrer de Sant Pere,living_street,True,72.307,"LINESTRING (0.805409 41.7916036, 0.8054762 41.7916429, 0.8055063 41.7916724, 0.8056728 41.7919096, 0.8056503 41.7919574, 0.8055977 41.7921264, 0.8056209 41.7921814)",,,,
"[379122771, 1199796667]",False,,,"['Carrer de Sant Pere', ""Carrer de l'Abadia""]",residential,False,192.241,"LINESTRING (0.8056209 41.7921814, 0.8056536 41.7920877, 0.8057231 41.7919377, 0.805744 41.7918861, 0.8057358 41.7918435, 0.8057278 41.7918202, 0.8057234 41.7918074, 0.8056626 41.7917059, 0.8056276 41.7916638, 0.8055524 41.7915808, 0.8054308 41.7914734, 0.8053393 41.7913997, 0.8052114 41.79127, 0.8051967 41.7912553, 0.8050538 41.7911151, 0.8050204 41.7910783, 0.8049367 41.7909826, 0.8048149 41.7908176, 0.8047465 41.7907661, 0.8047094 41.790751, 0.8046696 41.7907424)",,,,
379122771,False,,,Carrer de l'Abadia,residential,True,42.613,"LINESTRING (0.8056209 41.7921814, 0.805612 41.7922068, 0.8055794 41.7923486, 0.8055545 41.7925609)",,,,
1199796668,False,,,Carrer de Sant Pere,living_street,False,72.307,"LINESTRING (0.8056209 41.7921814, 0.8055977 41.7921264, 0.8056503 41.7919574, 0.8056728 41.7919096, 0.8055063 41.7916724, 0.8054762 41.7916429, 0.805409 41.7916036)",,,,
1199796668,False,,,Carrer de Sant Pere,living_street,True,24.166,"LINESTRING (0.8052353 41.7914358, 0.8052619 41.7914913, 0.8053247 41.7915544, 0.805409 41.7916036)",,,,
37594833,False,,C-12F,Avinguda de Francesc Macià,tertiary,True,42.978,"LINESTRING (0.8056042 41.7854714, 0.8056436 41.7856604, 0.8056865 41.785853)",,,,
371725554,False,,,Carrer de la Botera,residential,False,16.25,"LINESTRING (0.8043622 41.7906271, 0.8042082 41.7907175)",,,,
99712828,False,,,Carrer de Santa Anna,residential,False,31.609,"LINESTRING (0.8043622 41.7906271, 0.8045277 41.790755, 0.804589 41.7907494, 0.8046696 41.7907424)",,,,
371725554,False,,,Carrer de la Botera,residential,True,29.175,"LINESTRING (0.8043622 41.7906271, 0.8044235 41.7905915, 0.804604 41.7904376)",,,,
