osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,junction,access
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,185.206,L-310,"LINESTRING (1.2855863 41.7840691, 1.2850723 41.7824482)",,,
196583161,False,Travessia de Ponent,residential,,False,43.186,,"LINESTRING (1.2855863 41.7840691, 1.2860961 41.7839895)",,,
196583021,False,Avinguda de Madrid,residential,,True,100.371,,"LINESTRING (1.2925773 41.784127, 1.2913867 41.7842902)",,,
196583238,False,Carrer del Notari Roca Sastre,residential,,True,58.384,,"LINESTRING (1.2925773 41.784127, 1.2924943 41.7836056)",,,
196583238,False,Carrer del Notari Roca Sastre,residential,,False,74.74300000000001,,"LINESTRING (1.2925773 41.784127, 1.2926701 41.7847095, 1.2927185 41.7847871)",,,
"[196583091, 196583095]",True,"[""Raval d'en Coma"", 'Raval del Convent']",residential,30,False,88.429,,"LINESTRING (1.2894082 41.7842917, 1.2897332 41.7843959, 1.2899231 41.7844807, 1.2899849 41.7845556, 1.2900097 41.7846324, 1.2900161 41.7848115, 1.2900132 41.7848317)",,,
196583219,True,Carrer del Doctor Pere Castelló,residential,,False,121.113,,"LINESTRING (1.2894082 41.7842917, 1.2895706 41.7832588, 1.2895902 41.7832118)",,,
196583059,False,Carrer del Mestre Santaló,residential,,False,99.842,,"LINESTRING (1.2939362 41.7843543, 1.2944926 41.7851506)",,,
196583038,False,Carrer de l'Arc de Sant Martí,residential,,True,72.74600000000001,,"LINESTRING (1.2939362 41.7843543, 1.293621 41.7839836, 1.2934047 41.783841)",,,
196583055,False,Carrer del Doctor Torres Escribà,tertiary,,False,112.519,LV-3201,"LINESTRING (1.2939362 41.7843543, 1.2927967 41.7847259, 1.2927185 41.7847871)",,,
196583093,True,Raval de Traspalau,residential,30,False,73.629,,"LINESTRING (1.2872436 41.7843582, 1.287106 41.7841617, 1.2870806 41.7840685, 1.2870806 41.7839971, 1.2871411 41.7838806, 1.2871939 41.7838209, 1.287221 41.7837936, 1.2872558 41.7837586)",,,
196583165,False,Travessia de Traspalau,residential,,True,58.966,,"LINESTRING (1.2864199 41.7843834, 1.285731 41.7845151)",,,
311990133,True,Travessia de Traspalau,residential,,False,68.353,,"LINESTRING (1.2864199 41.7843834, 1.2872436 41.7843582)",,,
196583066,False,Carrer del Ponent,residential,,False,74.25999999999999,,"LINESTRING (1.2864199 41.7843834, 1.2863407 41.7847455, 1.2862708 41.7850419)",,,
196583066,False,Carrer del Ponent,residential,,True,51.977000000000004,,"LINESTRING (1.2864199 41.7843834, 1.2865064 41.7839875, 1.2865247 41.7839226)",,,
196583021,False,Avinguda de Madrid,residential,,False,61.882,,"LINESTRING (1.2906531 41.7843926, 1.2913867 41.7842902)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,False,57.682,L-311z,"LINESTRING (1.2906531 41.7843926, 1.2906804 41.7848069, 1.2906844 41.7849108)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,62.374,L-311z,"LINESTRING (1.2906531 41.7843926, 1.2906462 41.7843146, 1.290628 41.7842247, 1.2905226 41.7839316, 1.290492 41.7838462)",,,
196583093,True,Raval de Traspalau,residential,30,False,13.137,,"LINESTRING (1.287317 41.7844629, 1.2872436 41.7843582)",,,
311990136,False,Carrer d'Eduard Camps,residential,,True,62.87,,"LINESTRING (1.287317 41.7844629, 1.2880135 41.7846864)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,43.164,L-310,"LINESTRING (1.285731 41.7845151, 1.2858534 41.7848924)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,51.024,L-310,"LINESTRING (1.285731 41.7845151, 1.2855863 41.7840691)",,,
196583165,False,Travessia de Traspalau,residential,,False,58.966,,"LINESTRING (1.285731 41.7845151, 1.2864199 41.7843834)",,,
311990136,False,Carrer d'Eduard Camps,residential,,False,62.87,,"LINESTRING (1.2880135 41.7846864, 1.287317 41.7844629)",,,
196583055,False,Carrer del Doctor Torres Escribà,tertiary,,True,112.519,LV-3201,"LINESTRING (1.2927185 41.7847871, 1.2927967 41.7847259, 1.2939362 41.7843543)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,False,82.92099999999999,LV-3201,"LINESTRING (1.2927185 41.7847871, 1.292699 41.784873, 1.2927107 41.7850026, 1.2927911 41.7855279)",,,
196583092,False,Raval de Sant Pere,residential,,False,172.703,,"LINESTRING (1.2927185 41.7847871, 1.2920705 41.7847692, 1.2916057 41.7847168, 1.2912073 41.7847561, 1.2908085 41.7848741, 1.2906844 41.7849108)",,,
196583238,False,Carrer del Notari Roca Sastre,residential,,True,74.74300000000001,,"LINESTRING (1.2927185 41.7847871, 1.2926701 41.7847095, 1.2925773 41.784127)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,15.444,L-310,"LINESTRING (1.2858534 41.7848924, 1.2858972 41.7850274)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,43.164,L-310,"LINESTRING (1.2858534 41.7848924, 1.285731 41.7845151)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,False,66.867,L-311z,"LINESTRING (1.2906844 41.7849108, 1.2906903 41.7849645, 1.2907154 41.7851931, 1.2907265 41.7854169, 1.2907311 41.785511)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,57.682,L-311z,"LINESTRING (1.2906844 41.7849108, 1.2906804 41.7848069, 1.2906531 41.7843926)",,,
196583057,False,Raval de Sant Pere,residential,,False,56.342000000000006,,"LINESTRING (1.2906844 41.7849108, 1.2905943 41.7849002, 1.2900132 41.7848317)",,,
196583092,False,Raval de Sant Pere,residential,,True,172.703,,"LINESTRING (1.2906844 41.7849108, 1.2908085 41.7848741, 1.2912073 41.7847561, 1.2916057 41.7847168, 1.2920705 41.7847692, 1.2927185 41.7847871)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,15.444,L-310,"LINESTRING (1.2858972 41.7850274, 1.2858534 41.7848924)",,,
196583053,False,Carrer del Camí de la Morana,residential,,False,31.018,,"LINESTRING (1.2858972 41.7850274, 1.2862708 41.7850419)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,152.424,L-310,"LINESTRING (1.2858972 41.7850274, 1.2859385 41.7852223, 1.2862517 41.7862237, 1.2862935 41.7863655)",,,
196583053,False,Carrer del Camí de la Morana,residential,,True,104.196,,"LINESTRING (1.2876909 41.7850263, 1.2865564 41.7850791, 1.2864382 41.7850637)",,,
196583093,True,Raval de Traspalau,residential,30,False,69.926,,"LINESTRING (1.2876909 41.7850263, 1.287563 41.7848141, 1.287317 41.7844629)",,,
196583053,False,Carrer del Camí de la Morana,residential,,False,14.09,,"LINESTRING (1.2862708 41.7850419, 1.2864382 41.7850637)",,,
196583053,False,Carrer del Camí de la Morana,residential,,True,31.018,,"LINESTRING (1.2862708 41.7850419, 1.2858972 41.7850274)",,,
196583066,False,Carrer del Ponent,residential,,True,74.25999999999999,,"LINESTRING (1.2862708 41.7850419, 1.2863407 41.7847455, 1.2864199 41.7843834)",,,
196583159,False,Carrer del Sangés,residential,,True,79.129,,"LINESTRING (1.2922588 41.7850517, 1.2922916 41.7857629)",,,
196583053,False,Carrer del Camí de la Morana,residential,,True,14.09,,"LINESTRING (1.2864382 41.7850637, 1.2862708 41.7850419)",,,
196583037,False,Carrer de l'Amadoret,residential,,False,144.097,,"LINESTRING (1.2864382 41.7850637, 1.286575 41.7855323, 1.2868069 41.7863301)",,,
196583053,False,Carrer del Camí de la Morana,residential,,False,104.196,,"LINESTRING (1.2864382 41.7850637, 1.2865564 41.7850791, 1.2876909 41.7850263)",,,
196583029,False,Carrer de Ramon Ribó,residential,,True,147.181,,"LINESTRING (1.2944926 41.7851506, 1.2927911 41.7855279)",,,
196583059,False,Carrer del Mestre Santaló,residential,,False,76.468,,"LINESTRING (1.2944926 41.7851506, 1.2949423 41.785751)",,,
196583059,False,Carrer del Mestre Santaló,residential,,True,99.842,,"LINESTRING (1.2944926 41.7851506, 1.2939362 41.7843543)",,,
196583091,True,Raval d'en Coma,residential,30,False,133.321,,"LINESTRING (1.2899011 41.7854553, 1.2898919 41.7855253, 1.2898496 41.7858455, 1.2898028 41.7861293, 1.2896048 41.7866289)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,False,4.863,L-311z,"LINESTRING (1.2907311 41.785511, 1.2907333 41.7855547)",,,
196583070,False,Carrer del Seminari,residential,,True,69.282,,"LINESTRING (1.2907311 41.785511, 1.2915478 41.7856428)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,66.867,L-311z,"LINESTRING (1.2907311 41.785511, 1.2907265 41.7854169, 1.2907154 41.7851931, 1.2906903 41.7849645, 1.2906844 41.7849108)",,,
196583029,False,Carrer de Ramon Ribó,residential,,False,147.181,,"LINESTRING (1.2927911 41.7855279, 1.2944926 41.7851506)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,False,36.216,LV-3201,"LINESTRING (1.2927911 41.7855279, 1.2928406 41.7858515)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,True,82.921,LV-3201,"LINESTRING (1.2927911 41.7855279, 1.2927107 41.7850026, 1.292699 41.784873, 1.2927185 41.7847871)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,False,56.748,L-311z,"LINESTRING (1.2907333 41.7855547, 1.2907585 41.7860647)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,4.863,L-311z,"LINESTRING (1.2907333 41.7855547, 1.2907311 41.785511)",,,
196583145,True,Carrer del Xaloc,residential,,False,69.879,,"LINESTRING (1.2907333 41.7855547, 1.2899011 41.7854553)",,,
196583070,False,Carrer del Seminari,residential,,False,69.282,,"LINESTRING (1.2915478 41.7856428, 1.2907311 41.785511)",,,
196583070,False,Carrer del Seminari,residential,,True,63.099,,"LINESTRING (1.2915478 41.7856428, 1.2922916 41.7857629)",,,
196583122,False,Carrer dels Rossinyols,residential,,True,56.141,,"LINESTRING (1.2915478 41.7856428, 1.2914131 41.7861376)",,,
196583059,False,Carrer del Mestre Santaló,residential,,True,76.468,,"LINESTRING (1.2949423 41.785751, 1.2944926 41.7851506)",,,
196583070,False,Carrer del Seminari,residential,,False,63.099,,"LINESTRING (1.2922916 41.7857629, 1.2915478 41.7856428)",,,
196583070,False,Carrer del Seminari,residential,,True,46.572,,"LINESTRING (1.2922916 41.7857629, 1.2928406 41.7858515)",,,
196583159,False,Carrer del Sangés,residential,,False,79.129,,"LINESTRING (1.2922916 41.7857629, 1.2922588 41.7850517)",,,
196583159,False,Carrer del Sangés,residential,,True,53.032,,"LINESTRING (1.2922916 41.7857629, 1.2923245 41.7862392)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,False,50.698,LV-3201,"LINESTRING (1.2928406 41.7858515, 1.2929099 41.7863045)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,True,36.216,LV-3201,"LINESTRING (1.2928406 41.7858515, 1.2927911 41.7855279)",,,
196583070,False,Carrer del Seminari,residential,,False,46.572,,"LINESTRING (1.2928406 41.7858515, 1.2922916 41.7857629)",,,
196583051,False,Carrer del Blat,residential,,False,107.95599999999999,,"LINESTRING (1.2941346 41.7859505, 1.2947084 41.7863659, 1.2948016 41.786486, 1.2948439 41.7866049, 1.2948383 41.7867176)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,56.748,L-311z,"LINESTRING (1.2907585 41.7860647, 1.2907333 41.7855547)",,,
196583034,False,Carrer de Sant Sebastià,residential,,True,54.876,,"LINESTRING (1.2907585 41.7860647, 1.2914131 41.7861376)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,False,69.148,L-311z,"LINESTRING (1.2907585 41.7860647, 1.290768 41.786568, 1.2907658 41.7866865)",,,
196583034,False,Carrer de Sant Sebastià,residential,,False,54.876,,"LINESTRING (1.2914131 41.7861376, 1.2907585 41.7860647)",,,
196583034,False,Carrer de Sant Sebastià,residential,,True,76.405,,"LINESTRING (1.2914131 41.7861376, 1.2923245 41.7862392)",,,
196583122,False,Carrer dels Rossinyols,residential,,False,56.141,,"LINESTRING (1.2914131 41.7861376, 1.2915478 41.7856428)",,,
196583034,False,Carrer de Sant Sebastià,residential,,False,76.405,,"LINESTRING (1.2923245 41.7862392, 1.2914131 41.7861376)",,,
196583034,False,Carrer de Sant Sebastià,residential,,True,49.076,,"LINESTRING (1.2923245 41.7862392, 1.2929099 41.7863045)",,,
196583159,False,Carrer del Sangés,residential,,False,53.032,,"LINESTRING (1.2923245 41.7862392, 1.2922916 41.7857629)",,,
196583025,True,Avinguda del Norari Josep Faus,residential,30,False,143.534,,"LINESTRING (1.2880996 41.7862726, 1.288059 41.7862121, 1.2880278 41.7860694, 1.2880102 41.785816, 1.287829 41.7853835, 1.2876909 41.7850263)",,,
196583061,False,Carrer del Montsec,residential,,True,83.035,,"LINESTRING (1.2880996 41.7862726, 1.2873279 41.7863049, 1.2870998 41.7863159)",,,
196583034,False,Carrer de Sant Sebastià,residential,,False,49.076,,"LINESTRING (1.2929099 41.7863045, 1.2923245 41.7862392)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,False,9.267,LV-3201,"LINESTRING (1.2929099 41.7863045, 1.2929226 41.7863873)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,True,50.698,LV-3201,"LINESTRING (1.2929099 41.7863045, 1.2928406 41.7858515)",,,
196583061,False,Carrer del Montsec,residential,,False,24.336,,"LINESTRING (1.2868069 41.7863301, 1.2870998 41.7863159)",,,
196583037,False,Carrer de l'Amadoret,residential,,True,144.097,,"LINESTRING (1.2868069 41.7863301, 1.286575 41.7855323, 1.2864382 41.7850637)",,,
196583061,False,Carrer del Montsec,residential,,True,42.884,,"LINESTRING (1.2868069 41.7863301, 1.2864043 41.7863705, 1.2862935 41.7863655)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,True,9.267,LV-3201,"LINESTRING (1.2929226 41.7863873, 1.2929099 41.7863045)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,False,45.89,LV-3201,"LINESTRING (1.2929226 41.7863873, 1.2929616 41.7866274, 1.2929892 41.786797)",,,
196583185,False,Carrer del Portal de l'Àngel,residential,,True,15.828,,"LINESTRING (1.2887273 41.7864252, 1.2886975 41.7865658)",,,
546861826,False,Carrer del Portal de l'Àngel,living_street,,True,13.823,,"LINESTRING (1.2887273 41.7864252, 1.2885723 41.7863794)",,,
196583185,False,Carrer del Portal de l'Àngel,residential,,False,66.25800000000001,,"LINESTRING (1.2887273 41.7864252, 1.2888295 41.7864367, 1.2888596 41.7864326, 1.2888699 41.7864007, 1.2891311 41.7864337, 1.2891911 41.7864574, 1.2892307 41.7864798, 1.2893862 41.7866148)",,,
196583023,False,Avinguda de l'Onze de Setembre,tertiary,30,False,18.921,,"LINESTRING (1.2886975 41.7865658, 1.2889223 41.7865951)",,,
196583185,False,Carrer del Portal de l'Àngel,residential,,False,15.828,,"LINESTRING (1.2886975 41.7865658, 1.2887273 41.7864252)",,,
196583025,True,Avinguda del Norari Josep Faus,residential,30,False,21.203000000000003,,"LINESTRING (1.2886975 41.7865658, 1.2885831 41.786539, 1.2884868 41.7865165, 1.2884572 41.7865027)",,,
196583023,False,Avinguda de l'Onze de Setembre,tertiary,30,True,18.921,,"LINESTRING (1.2889223 41.7865951, 1.2886975 41.7865658)",,,
"[389682047, 196583023]",False,Avinguda de l'Onze de Setembre,tertiary,30,False,29.491,,"LINESTRING (1.2889223 41.7865951, 1.2891984 41.7866044, 1.2892559 41.7866075, 1.2892775 41.7866087)",,,
473659034,True,Carrer del Tint,tertiary,30,False,29.139,,"LINESTRING (1.2889223 41.7865951, 1.2888475 41.7866185, 1.2887945 41.7866561, 1.2887436 41.7867141, 1.2887037 41.7867859)",,,
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,False,96.475,,"LINESTRING (1.2896048 41.7866289, 1.2897664 41.7866392, 1.2905707 41.7866784, 1.2907658 41.7866865)",,,
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,True,18.192,,"LINESTRING (1.2896048 41.7866289, 1.2894944 41.7866218, 1.2893862 41.7866148)",,,
196583024,False,Avinguda de la Generalitat,tertiary,30,True,69.148,L-311z,"LINESTRING (1.2907658 41.7866865, 1.290768 41.786568, 1.2907585 41.7860647)",,,
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,True,96.475,,"LINESTRING (1.2907658 41.7866865, 1.2905707 41.7866784, 1.2897664 41.7866392, 1.2896048 41.7866289)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,False,89.217,LV-3113,"LINESTRING (1.2907658 41.7866865, 1.2914436 41.7867262, 1.291839 41.7867446)",,,
196583051,False,Carrer del Blat,residential,,True,107.95599999999999,,"LINESTRING (1.2948383 41.7867176, 1.2948439 41.7866049, 1.2948016 41.786486, 1.2947084 41.7863659, 1.2941346 41.7859505)",,,
1234148620,True,Carrer del Camí de Massoteres,residential,30,False,163.334,,"LINESTRING (1.2948383 41.7867176, 1.2939591 41.7866035, 1.2933619 41.7864992, 1.2929226 41.7863873)",1,,
196583127,False,Carrer de l'Era Parissa,residential,,False,47.592,,"LINESTRING (1.291839 41.7867446, 1.2918039 41.7871718)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,False,46.853,LV-3113,"LINESTRING (1.291839 41.7867446, 1.2924031 41.7867697)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,True,89.217,LV-3113,"LINESTRING (1.291839 41.7867446, 1.2914436 41.7867262, 1.2907658 41.7866865)",,,
"[196583072, 311990127]",False,Carrer del Tint,tertiary,30,True,84.35900000000001,,"LINESTRING (1.2887037 41.7867859, 1.288722 41.7869637, 1.2887367 41.7871041, 1.2887886 41.7875419)",,,
473659036,True,Carrer del Tint,tertiary,30,False,24.553,,"LINESTRING (1.2887037 41.7867859, 1.2886926 41.7867061, 1.2886899 41.7866301, 1.2886975 41.7865658)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,True,46.853,LV-3113,"LINESTRING (1.2924031 41.7867697, 1.291839 41.7867446)",,,
"[196583146, 196583166]",False,Camí de Guissona a Cornudella,residential,,"[False, True]",231.57799999999997,,"LINESTRING (1.2924031 41.7867697, 1.2927599 41.7870256, 1.2930177 41.787292, 1.2948672 41.7874202)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,False,48.689,LV-3113,"LINESTRING (1.2924031 41.7867697, 1.2926897 41.7867844, 1.2929892 41.786797)",,,
196583064,False,Carrer del Notari Roca Sastre,tertiary,,True,45.89,LV-3201,"LINESTRING (1.2929892 41.786797, 1.2929616 41.7866274, 1.2929226 41.7863873)",,,
774709647,False,Avinguda de l'Onze de Setembre,tertiary,,True,48.689,LV-3113,"LINESTRING (1.2929892 41.786797, 1.2926897 41.7867844, 1.2924031 41.7867697)",,,
196583127,False,Carrer de l'Era Parissa,residential,,True,47.592,,"LINESTRING (1.2918039 41.7871718, 1.291839 41.7867446)",,,
774709648,False,Carrer de la Tramuntana,residential,,False,14.647,,"LINESTRING (1.2948672 41.7874202, 1.2948006 41.7875422)",,,
"[196583146, 196583166]",False,Camí de Guissona a Cornudella,residential,,"[False, True]",231.57799999999997,,"LINESTRING (1.2948672 41.7874202, 1.2930177 41.787292, 1.2927599 41.7870256, 1.2924031 41.7867697)",,,
774709648,False,Carrer de la Tramuntana,residential,,True,14.647,,"LINESTRING (1.2948006 41.7875422, 1.2948672 41.7874202)",,,
"[196583072, 311990127]",False,Carrer del Tint,tertiary,30,False,84.35900000000001,,"LINESTRING (1.2887886 41.7875419, 1.2887367 41.7871041, 1.288722 41.7869637, 1.2887037 41.7867859)",,,
196583072,False,Carrer del Tint,tertiary,30,True,72.85900000000001,,"LINESTRING (1.2887886 41.7875419, 1.288833 41.787952, 1.2888448 41.7880905, 1.2888337 41.7881952)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,65.221,L-310,"LINESTRING (1.2867558 41.7877603, 1.2869293 41.7883324)",,,
196583036,True,Carrer de Tapioles,residential,,False,40.12,,"LINESTRING (1.2867558 41.7877603, 1.2872358 41.7877146)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,79.944,L-310,"LINESTRING (1.2867558 41.7877603, 1.2866227 41.7873215, 1.2865329 41.7870609)",,,
196583033,True,Carrer de Sant Romà,residential,,False,158.626,,"LINESTRING (1.2888337 41.7881952, 1.2869293 41.7883324)",,,
32874516,False,Avinguda de Ponts,tertiary,30,True,197.16599999999997,,"LINESTRING (1.2888337 41.7881952, 1.2887965 41.7883272, 1.2886843 41.7884563, 1.2876836 41.7894466, 1.287478 41.7896371)",,,
196583072,False,Carrer del Tint,tertiary,30,False,72.85900000000001,,"LINESTRING (1.2888337 41.7881952, 1.2888448 41.7880905, 1.288833 41.787952, 1.2887886 41.7875419)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,65.221,L-310,"LINESTRING (1.2869293 41.7883324, 1.2867558 41.7877603)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,False,128.93,L-310,"LINESTRING (1.2869293 41.7883324, 1.2871469 41.7890497, 1.2872833 41.7894614)",,,
196583158,True,Avinguda de la Verge del Claustre,tertiary,,False,19.563,,"LINESTRING (1.2872833 41.7894614, 1.2873998 41.7896144)",,,
32691043,False,Avinguda de la Verge del Claustre,tertiary,50,True,128.93,L-310,"LINESTRING (1.2872833 41.7894614, 1.2871469 41.7890497, 1.2869293 41.7883324)",,,
1248315338,False,Carrer del Montsec,residential,,False,46.286,,"LINESTRING (1.2857381 41.7863234, 1.2862935 41.7863655)",,,
311990132,True,,residential,,False,14.95,,"LINESTRING (1.2868514 41.7835305, 1.2868648 41.7834864, 1.2869246 41.7834537, 1.2869701 41.7834537)",,roundabout,
311990140,False,Carrer de les Guinguetes,residential,,True,28.581,,"LINESTRING (1.2870136 41.7835757, 1.2872558 41.7837586)",,,
311990132,True,,residential,,False,17.576999999999998,,"LINESTRING (1.2870136 41.7835757, 1.2869605 41.7835947, 1.2869269 41.7835938, 1.2868764 41.7835722, 1.2868514 41.7835305)",,roundabout,
196583091,True,Raval d'en Coma,residential,30,False,69.961,,"LINESTRING (1.2900132 41.7848317, 1.2899011 41.7854553)",,,
196583057,False,Raval de Sant Pere,residential,,True,56.342000000000006,,"LINESTRING (1.2900132 41.7848317, 1.2905943 41.7849002, 1.2906844 41.7849108)",,,
546861826,False,Carrer del Portal de l'Àngel,living_street,,False,13.823,,"LINESTRING (1.2885723 41.7863794, 1.2887273 41.7864252)",,,
196583025,True,Avinguda del Norari Josep Faus,residential,30,False,39.842,,"LINESTRING (1.2884572 41.7865027, 1.2882407 41.7864014, 1.2881254 41.7863111, 1.2880996 41.7862726)",,,
311990143,False,Raval de la Font,residential,,False,41.274,,"LINESTRING (1.2884572 41.7865027, 1.2884352 41.7865941, 1.2884399 41.7868724)",,,designated
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,True,9.038,,"LINESTRING (1.2893862 41.7866148, 1.2892775 41.7866087)",,,
196583185,False,Carrer del Portal de l'Àngel,residential,,True,66.258,,"LINESTRING (1.2893862 41.7866148, 1.2892307 41.7864798, 1.2891911 41.7864574, 1.2891311 41.7864337, 1.2888699 41.7864007, 1.2888596 41.7864326, 1.2888295 41.7864367, 1.2887273 41.7864252)",,,
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,False,18.192,,"LINESTRING (1.2893862 41.7866148, 1.2894944 41.7866218, 1.2896048 41.7866289)",,,
311990143,False,Raval de la Font,residential,,True,41.274,,"LINESTRING (1.2884399 41.7868724, 1.2884352 41.7865941, 1.2884572 41.7865027)",,,designated
329765103,True,,residential,,False,39.623000000000005,,"LINESTRING (1.2841072 41.7815367, 1.2838696 41.7816966, 1.2837572 41.7817792)",,,
773824881,True,Carrer de la Font de la Salut,residential,,False,38.658,,"LINESTRING (1.2841072 41.7815367, 1.2843129 41.7817187, 1.2843984 41.7818079)",,,
473656597,False,Carretera de Guissona a Concabella,tertiary,50,False,10.696,L-310,"LINESTRING (1.2837572 41.7817792, 1.283875 41.7818184)",,,
473656597,False,Carretera de Guissona a Concabella,tertiary,50,True,25.2,L-310,"LINESTRING (1.2837572 41.7817792, 1.2834725 41.7816999)",,,
329765108,False,Carrer de la Ciutat de Lleida,residential,,False,14.611,,"LINESTRING (1.291227 41.7819861, 1.2912278 41.7818547)",,,
32691031,True,Rambla dels Segadors,residential,30,False,104.49300000000001,,"LINESTRING (1.291227 41.7819861, 1.2910886 41.7819858, 1.2901532 41.7819835, 1.2899668 41.7819824)",,,
329765108,False,Carrer de la Ciutat de Lleida,residential,,True,14.611,,"LINESTRING (1.2912278 41.7818547, 1.291227 41.7819861)",,,
196583088,True,Rambla dels Segadors,residential,30,False,105.281,,"LINESTRING (1.2912278 41.7818547, 1.2913598 41.7818531, 1.2923534 41.7818499, 1.2924975 41.7818494)",,,
"[329765108, 1000324940]",False,Carrer de la Ciutat de Lleida,residential,30,False,153.12,,"LINESTRING (1.2912278 41.7818547, 1.2912274 41.7817893, 1.2912257 41.7814253, 1.2924284 41.78143, 1.2924965 41.7814306)",2,,
196583040,True,Carrer de la Creueta,residential,,False,102.862,,"LINESTRING (1.2912671 41.7837411, 1.2924943 41.7836056)",,,
329765109,False,Carrer de la Marinada,residential,,False,61.857,,"LINESTRING (1.2912671 41.7837411, 1.2913867 41.7842902)",,,
196583021,False,Avinguda de Madrid,residential,,False,100.371,,"LINESTRING (1.2913867 41.7842902, 1.2925773 41.784127)",,,
196583021,False,Avinguda de Madrid,residential,,True,61.882,,"LINESTRING (1.2913867 41.7842902, 1.2906531 41.7843926)",,,
329765109,False,Carrer de la Marinada,residential,,True,61.857,,"LINESTRING (1.2913867 41.7842902, 1.2912671 41.7837411)",,,
389682047,False,Avinguda de l'Onze de Setembre,tertiary,,False,9.038,,"LINESTRING (1.2892775 41.7866087, 1.2893862 41.7866148)",,,
329765119,False,Plaça del Vell Pla,residential,,False,75.724,,"LINESTRING (1.2892775 41.7866087, 1.2892536 41.7867048, 1.2891752 41.7870435, 1.289165 41.7870642, 1.2891293 41.7870748, 1.2888771 41.7870922)",,,
"[196583023, 389682047]",False,Avinguda de l'Onze de Setembre,tertiary,30,True,29.491,,"LINESTRING (1.2892775 41.7866087, 1.2892559 41.7866075, 1.2891984 41.7866044, 1.2889223 41.7865951)",,,
473656597,False,Carretera de Guissona a Concabella,tertiary,50,False,18.563,L-310,"LINESTRING (1.2832603 41.7816467, 1.2834725 41.7816999)",,,
546861820,False,Carrer dels Pirineus,residential,30,False,25.978,,"LINESTRING (1.2832603 41.7816467, 1.283439 41.7814548)",,,
329765119,False,Plaça del Vell Pla,residential,,True,75.72399999999999,,"LINESTRING (1.2888771 41.7870922, 1.2891293 41.7870748, 1.289165 41.7870642, 1.2891752 41.7870435, 1.2892536 41.7867048, 1.2892775 41.7866087)",,,
546861820,False,Carrer dels Pirineus,residential,30,True,25.978,,"LINESTRING (1.283439 41.7814548, 1.2832603 41.7816467)",,,
546861821,False,Carrer dels Pirineus,residential,,False,27.395,,"LINESTRING (1.283439 41.7814548, 1.2834725 41.7816999)",,,
"[546861819, 546861820]",False,Carrer dels Pirineus,residential,30,False,56.581,,"LINESTRING (1.283439 41.7814548, 1.2832536 41.7812956, 1.2835485 41.7810945)",,,
196583094,True,Raval de la Bisbal,residential,30,False,90.156,,"LINESTRING (1.288384 41.7840587, 1.2884864 41.7841271, 1.2889824 41.7842392, 1.2894082 41.7842917)",,,
1000324941,False,Carrer del Notari Roca Sastre,residential,30,True,24.985,,"LINESTRING (1.2924967 41.7812059, 1.292497 41.7812705, 1.2924965 41.7814306)",2,,
