osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction,ref,bridge,access
36969005,True,Grupo Pintor Sorolla,residential,False,55.748999999999995,"LINESTRING (-0.353529 39.4977899, -0.3533812 39.4979412, -0.3531378 39.4981902)",,,,,,
237114926,False,Calle de San Isidro Labrador,residential,False,24.992,"LINESTRING (-0.3529565 39.4983755, -0.3532105 39.4984855)",,,,,,
"[237114926, 237114927]",False,Calle de San Isidro Labrador,"['living_street', 'residential']",True,60.433,"LINESTRING (-0.3529565 39.4983755, -0.3525031 39.4981792, -0.352481 39.4981696, -0.3524279 39.4981466, -0.3523423 39.4981095)",,,,,,no
36969008,True,Carrer de Matilde Salvador,residential,False,91.182,"LINESTRING (-0.3537879 39.4987355, -0.3543119 39.4980221)",,,,,,
237114928,True,Carrer de Sant Isidre Llaurador,residential,False,34.803,"LINESTRING (-0.3537879 39.4987355, -0.3534342 39.4985823)",,,,,,
36971148,True,Carrer de l'Orxater Daniel Tartajada Aguilar,residential,False,29.204,"LINESTRING (-0.3543119 39.4980221, -0.3546086 39.4981508)",,,,,,
36971103,True,Carrer de l'Orxater Daniel Tartajada Aguilar,residential,False,29.041,"LINESTRING (-0.3550312 39.4981026, -0.3547372 39.4979732)",,,,,,
36969012,True,Carrer de la Llibertat,residential,False,88.785,"LINESTRING (-0.354416 39.4978318, -0.354927 39.4971375)",,,,,,
36971103,True,Carrer de l'Orxater Daniel Tartajada Aguilar,residential,False,37.97,"LINESTRING (-0.354416 39.4978318, -0.3540668 39.497678, -0.3540317 39.4976625)",,,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,False,27.004,"LINESTRING (-0.3546675 39.4970257, -0.3545083 39.4969526, -0.3543963 39.4969025)",50,2,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,True,25.500999999999998,"LINESTRING (-0.3546675 39.4970257, -0.3546998 39.4970396, -0.354927 39.4971375)",50,2,,,,
36969014,True,Carrer del Ceramista Enric Mestre,residential,False,91.157,"LINESTRING (-0.3548949 39.4982749, -0.3543888 39.4989957)",,,,,,
36971148,True,Carrer de l'Orxater Daniel Tartajada Aguilar,residential,False,26.677,"LINESTRING (-0.3548949 39.4982749, -0.354963 39.4983045, -0.3551659 39.4983925)",,,,,,
237114929,True,Carrer de Sant Isidre Llaurador,residential,False,27.16,"LINESTRING (-0.3543888 39.4989957, -0.3546648 39.4991153)",,1,,,,
36969015,True,Carrer de la Pintora Aurora Valero,residential,False,91.15,"LINESTRING (-0.3546648 39.4991153, -0.3551659 39.4983925)",,,,,,
237114929,True,Carrer de Sant Isidre Llaurador,residential,False,10.999,"LINESTRING (-0.3546648 39.4991153, -0.3547766 39.4991637)",,1,,,,
237016054,False,Calle de Julio Just,living_street,False,58.881,"LINESTRING (-0.3523423 39.4981095, -0.3523468 39.4981721, -0.3521901 39.498623)",,,,,,
237016055,False,Calle de Julio Just,living_street,False,176.885,"LINESTRING (-0.3523423 39.4981095, -0.3526772 39.4975242, -0.3527615 39.497406, -0.352931 39.497201, -0.3530306 39.4970748, -0.3532075 39.4968757, -0.3530563 39.4967338)",,,,,,
"[237114926, 237114927]",False,Calle de San Isidro Labrador,"['living_street', 'residential']",False,60.43299999999999,"LINESTRING (-0.3523423 39.4981095, -0.3524279 39.4981466, -0.352481 39.4981696, -0.3525031 39.4981792, -0.3529565 39.4983755)",,,,,,no
142704189,True,Calle del Vicario Ricardo Belenguer,residential,False,83.988,"LINESTRING (-0.3521901 39.498623, -0.351365 39.498297, -0.3513298 39.4982676)",,,,,,
"[142704803, 237016054]",False,Calle de Julio Just,living_street,False,35.012,"LINESTRING (-0.3521901 39.498623, -0.3521869 39.4986284, -0.3520724 39.4988243, -0.3520622 39.498918)",,,,,,
237016054,False,Calle de Julio Just,living_street,True,58.881,"LINESTRING (-0.3521901 39.498623, -0.3523468 39.4981721, -0.3523423 39.4981095)",,,,,,
36969005,True,Grupo Pintor Sorolla,residential,False,25.817,"LINESTRING (-0.3531378 39.4981902, -0.3529565 39.4983755)",,,,,,
237016070,False,Carrer Poeta Jordi de Sant Jordi,residential,True,49.325,"LINESTRING (-0.3531378 39.4981902, -0.3526464 39.49796)",,,,,,
36971101,False,Carrer de l'Escriptor Jaume Roig,residential,False,60.374,"LINESTRING (-0.3539247 39.497385, -0.3533239 39.4971024)",,,,,,
36969005,True,Grupo Pintor Sorolla,residential,False,56.39,"LINESTRING (-0.3539247 39.497385, -0.3537222 39.4975922, -0.353529 39.4977899)",,,,,,
100635465,True,Calle de la Diputación,residential,False,58.136,"LINESTRING (-0.3486913 39.4968609, -0.3493253 39.4970453)",,,,,,
36971109,False,Calle del Decano Sanfeliu,residential,True,16.391,"LINESTRING (-0.3500053 39.5028256, -0.3499028 39.50295)",,,,,,
237114939,True,Calle del Decano Sanfeliu,residential,False,51.685,"LINESTRING (-0.3500053 39.5028256, -0.3503284 39.5024333)",,,,,,
36971109,False,Calle del Decano Sanfeliu,residential,False,16.391,"LINESTRING (-0.3499028 39.50295, -0.3500053 39.5028256)",,,,,,
237114939,True,Calle del Decano Sanfeliu,residential,False,44.827,"LINESTRING (-0.3511954 39.5013808, -0.3515975 39.5011234)",,,,,,
237114921,False,Calle de Almácera,residential,False,100.809,"LINESTRING (-0.3511954 39.5013808, -0.3514595 39.5015857, -0.351962 39.5018243, -0.3521127 39.5019376)",,,,,,
36971114,True,Carrer dels Germans Benlliure,residential,False,98.443,"LINESTRING (-0.3515975 39.5011234, -0.3523258 39.5018075)",,,,,,
237114939,True,Calle del Decano Sanfeliu,residential,False,50.715,"LINESTRING (-0.3515975 39.5011234, -0.3520507 39.5008306)",,,,,,
237114925,True,Carrer de Salvador Giner,residential,False,98.352,"LINESTRING (-0.3520507 39.5008306, -0.3514489 39.5000778)",,,,,,
237114934,False,Calle de Tabernes Blanques,residential,True,51.068,"LINESTRING (-0.3514489 39.5000778, -0.3518627 39.4998796, -0.3519546 39.4998356)",,,,,,
237114935,True,Calle de Tabernes Blanques,residential,False,65.365,"LINESTRING (-0.3514489 39.5000778, -0.3509237 39.5003294, -0.3508566 39.5004274)",,,,,,
237114939,True,Calle del Decano Sanfeliu,residential,False,18.818,"LINESTRING (-0.3503284 39.5024333, -0.3504461 39.5022905)",,,,,,
36971110,True,Calle de Juan Baptista Basset,residential,False,92.886,"LINESTRING (-0.3512332 39.502892, -0.3503284 39.5024333)",,,,,,
237114922,False,Calle de Benaguasil,residential,False,21.931,"LINESTRING (-0.3512332 39.502892, -0.3510912 39.503056)",,,,,,
237114922,False,Calle de Benaguasil,residential,True,70.372,"LINESTRING (-0.3512332 39.502892, -0.3516889 39.5023658)",,,,,,
237114922,False,Calle de Benaguasil,residential,True,21.931,"LINESTRING (-0.3510912 39.503056, -0.3512332 39.502892)",,,,,,
36971115,True,Calle de Benaguasil,residential,False,23.315,"LINESTRING (-0.3521127 39.5019376, -0.3523258 39.5018075)",,,,,,
237114921,False,Calle de Almácera,residential,False,51.948,"LINESTRING (-0.3521127 39.5019376, -0.3525304 39.5022758)",,,,,,
237114921,False,Calle de Almácera,residential,True,100.809,"LINESTRING (-0.3521127 39.5019376, -0.351962 39.5018243, -0.3514595 39.5015857, -0.3511954 39.5013808)",,,,,,
237114922,False,Calle de Benaguasil,residential,False,60.385999999999996,"LINESTRING (-0.3521127 39.5019376, -0.3520004 39.5020061, -0.3516889 39.5023658)",,,,,,
36971133,False,,residential,False,26.801,"LINESTRING (-0.3525304 39.5022758, -0.3523551 39.5024753)",,,,,,
237114921,False,Calle de Almácera,residential,True,51.948,"LINESTRING (-0.3525304 39.5022758, -0.3521127 39.5019376)",,,,,,
36971111,False,Calle del Cristo de la Providencia,residential,False,303.721,"LINESTRING (-0.3525304 39.5022758, -0.3527407 39.5024549, -0.3528009 39.5025592, -0.3530228 39.5033163, -0.3526677 39.5039263, -0.3524005 39.5045025, -0.3523081 39.5048131)",,,,,,
36971133,False,,residential,True,26.801,"LINESTRING (-0.3523551 39.5024753, -0.3525304 39.5022758)",,,,,,
36971115,True,Calle de Benaguasil,residential,False,15.353,"LINESTRING (-0.3523258 39.5018075, -0.3524662 39.5017219)",,,,,,
36971115,True,Calle de Benaguasil,residential,False,24.261000000000003,"LINESTRING (-0.3524662 39.5017219, -0.3525459 39.50167, -0.3526381 39.5016608, -0.3527216 39.501675)",,,,,,
237114925,True,Carrer de Salvador Giner,residential,False,106.466,"LINESTRING (-0.3524662 39.5017219, -0.3522684 39.501103, -0.3520507 39.5008306)",,,,,,
36971135,True,Avenida de las Cortes Valencianas,residential,False,74.177,"LINESTRING (-0.3527216 39.501675, -0.3535085 39.5019513)",,,,,,
36971116,True,Calle del Canónigo Julián,residential,False,194.539,"LINESTRING (-0.3527216 39.501675, -0.3524088 39.5006849, -0.3522596 39.500027, -0.3522456 39.4999654)",,,,,,
23332788,True,Carrer de Colom,residential,False,33.095,"LINESTRING (-0.3477017 39.5000252, -0.3478514 39.4997509)",,,,,,
36971123,True,Calle de la Virgen de los Desamparados,living_street,False,42.297,"LINESTRING (-0.3481392 39.5002005, -0.3477017 39.5000252)",,,,,,destination
36971124,False,Calle del Dos de mayo,living_street,True,31.038,"LINESTRING (-0.3481392 39.5002005, -0.3482945 39.4999484)",,,,,,destination
36971106,True,Calle del Molino,residential,False,43.905,"LINESTRING (-0.3482945 39.4999484, -0.3478514 39.4997509)",,,,,,
36971124,False,Calle del Dos de mayo,living_street,False,31.038,"LINESTRING (-0.3482945 39.4999484, -0.3481392 39.5002005)",,,,,,destination
36971106,True,Calle del Molino,residential,False,36.139,"LINESTRING (-0.3486592 39.500111, -0.3482945 39.4999484)",,,,,,
36971123,True,Calle de la Virgen de los Desamparados,living_street,False,61.103,"LINESTRING (-0.3486592 39.500111, -0.3485089 39.5003203, -0.348299 39.5002645, -0.3481392 39.5002005)",,,,,,destination
36971129,True,Calle de los Médicos Llistar,residential,False,48.65,"LINESTRING (-0.3504461 39.5022905, -0.3499823 39.5020388)",,,,,,
237114939,True,Calle del Decano Sanfeliu,residential,False,53.332,"LINESTRING (-0.3504461 39.5022905, -0.3507793 39.5018856)",,,,,,
"[237114947, 23333155]",False,"['Calle del Nueve de octubre', 'Calle del Barranco de Carraixet']",residential,"[False, True]",65.243,"LINESTRING (-0.3485639 39.5032265, -0.3490932 39.5032112, -0.3491114 39.5030337)",,,,,,
36971135,True,Avenida de las Cortes Valencianas,residential,False,90.54,"LINESTRING (-0.3535085 39.5019513, -0.3544689 39.5022887)",,,,,,
36971137,True,Carrer del Rei En Jaume,residential,False,85.816,"LINESTRING (-0.3533055 39.5011956, -0.3535085 39.5019513)",,,,,,
36971138,True,Calle del Doctor Angélico,residential,False,92.969,"LINESTRING (-0.3533055 39.5011956, -0.3543671 39.5010281)",,,,,,
36971135,True,Avenida de las Cortes Valencianas,residential,False,38.401,"LINESTRING (-0.3544689 39.5022887, -0.3548763 39.5024317)",,,,,,
36971139,True,Carrer de L'alqueria de Rellam,residential,False,40.428,"LINESTRING (-0.3544689 39.5022887, -0.3546783 39.501963)",,,,,,
36971139,True,Carrer de L'alqueria de Rellam,residential,False,107.33,"LINESTRING (-0.3546783 39.501963, -0.3543671 39.5010281)",,,,,,
36971139,True,Carrer de L'alqueria de Rellam,residential,False,20.051,"LINESTRING (-0.3543671 39.5010281, -0.3543576 39.5009134, -0.3543989 39.5008563)",,,,,,
36971140,True,Carrer d'Emilia Ramirez Comare,residential,False,40.185,"LINESTRING (-0.3550893 39.5021363, -0.3546783 39.501963)",,,,,,
36971141,True,Calle de San Vicente Ferrer,residential,False,37.589,"LINESTRING (-0.3550893 39.5021363, -0.3548763 39.5024317)",,,,,,
36969013,True,Carrer de València,residential,False,79.32,"LINESTRING (-0.352646 39.4990504, -0.3532105 39.4984855)",,,,,,
36971343,True,Carrer de Coret i Peris,residential,False,67.172,"LINESTRING (-0.3543268 39.4997789, -0.3536442 39.4994831)",,,,,,
36971346,True,Carrer del Músic Vicent Ballester Lluch,residential,False,78.543,"LINESTRING (-0.3543268 39.4997789, -0.3547766 39.4991637)",,,,,,
237114929,True,Carrer de Sant Isidre Llaurador,residential,False,15.771,"LINESTRING (-0.3547766 39.4991637, -0.3549369 39.4992331)",,1,,,,
36971343,True,Carrer de Coret i Peris,residential,False,51.902,"LINESTRING (-0.3536442 39.4994831, -0.3531168 39.4992545)",,,,,,
36969003,True,Carrer del Pintor Valero,residential,False,102.49,"LINESTRING (-0.3536442 39.4994831, -0.3530919 39.500246, -0.3530617 39.5002878)",,,,,,
36971343,True,Carrer de Coret i Peris,residential,False,66.91,"LINESTRING (-0.3550067 39.5000736, -0.3548242 39.4999934, -0.3543268 39.4997789)",,,,,,
150943796,False,Carrer dels Ceramistes,residential,False,107.875,"LINESTRING (-0.3438297 39.5013696, -0.3449878 39.5017473)",,,,,,
76563461,False,Carrer dels Artesans,residential,False,197.106,"LINESTRING (-0.3440926 39.5033798, -0.3449878 39.5017473)",,,,,,
"[150943810, 150943807]",True,"['Carrer dels Calderers', 'Carrer dels Fusters']",residential,False,302.911,"LINESTRING (-0.3440926 39.5033798, -0.345161 39.5037765, -0.3457211 39.5029593, -0.3457891 39.502076)",,,,,,
76563461,False,Carrer dels Artesans,residential,True,197.106,"LINESTRING (-0.3449878 39.5017473, -0.3440926 39.5033798)",,,,,,
150943796,False,Carrer dels Ceramistes,residential,False,75.119,"LINESTRING (-0.3449878 39.5017473, -0.3457942 39.5020104)",,,,,,
150943796,False,Carrer dels Ceramistes,residential,True,107.875,"LINESTRING (-0.3449878 39.5017473, -0.3438297 39.5013696)",,,,,,
76563465,False,Calle de los Herreros,residential,False,93.638,"LINESTRING (-0.345121 39.499735, -0.3461477 39.5000205)",,,,,,
76563465,False,Calle de los Herreros,residential,True,93.638,"LINESTRING (-0.3461477 39.5000205, -0.345121 39.499735)",,,,,,
150943806,False,Carrer dels Fusters,residential,True,8.024,"LINESTRING (-0.3461477 39.5000205, -0.3461651 39.4999496)",,,,,,
150943806,False,Carrer dels Fusters,residential,False,110.679,"LINESTRING (-0.3461477 39.5000205, -0.3459854 39.50068, -0.3459072 39.5009984)",,,,,,
150943796,False,Carrer dels Ceramistes,residential,True,75.119,"LINESTRING (-0.3457942 39.5020104, -0.3449878 39.5017473)",,,,,,
150943810,True,Carrer dels Fusters,residential,False,84.476,"LINESTRING (-0.3457942 39.5020104, -0.345841 39.5014025, -0.3459809 39.5012973)",,,,,,
142704190,False,Avinguda de l'Orxata,residential,True,10.448,"LINESTRING (-0.3531528 39.4966765, -0.3530563 39.4967338)",50,2,,,,
443250431,True,Avinguda de l'Orxata,residential,False,15.47,"LINESTRING (-0.3531528 39.4966765, -0.3532649 39.4966428, -0.3533208 39.496626)",,,,,,
142704190,False,Avinguda de l'Orxata,residential,False,10.448,"LINESTRING (-0.3530563 39.4967338, -0.3531528 39.4966765)",50,2,,,,
142704190,False,Avinguda de l'Orxata,residential,True,120.517,"LINESTRING (-0.3530563 39.4967338, -0.3527322 39.4969261, -0.3519917 39.4973655, -0.3519429 39.4973945)",50,2,,,,
237016055,False,Calle de Julio Just,living_street,True,176.885,"LINESTRING (-0.3530563 39.4967338, -0.3532075 39.4968757, -0.3530306 39.4970748, -0.352931 39.497201, -0.3527615 39.497406, -0.3526772 39.4975242, -0.3523423 39.4981095)",,,,,,
150943806,False,Carrer dels Fusters,residential,False,36.839,"LINESTRING (-0.3462451 39.4996241, -0.3461651 39.4999496)",,,,,,
150943806,False,Carrer dels Fusters,residential,True,110.679,"LINESTRING (-0.3459072 39.5009984, -0.3459854 39.50068, -0.3461477 39.5000205)",,,,,,
73312878,True,,unclassified,False,16.83,"LINESTRING (-0.3457891 39.502076, -0.3459769 39.5021197)",,,,,,
150943810,True,Carrer dels Fusters,residential,False,7.308,"LINESTRING (-0.3457891 39.502076, -0.3457942 39.5020104)",,,,,,
150943806,False,Carrer dels Fusters,residential,False,8.024,"LINESTRING (-0.3461651 39.4999496, -0.3461477 39.5000205)",,,,,,
150943806,False,Carrer dels Fusters,residential,True,36.839,"LINESTRING (-0.3461651 39.4999496, -0.3462451 39.4996241)",,,,,,
150943803,False,,unclassified,False,21.508000000000003,"LINESTRING (-0.3461651 39.4999496, -0.3463545 39.4999829, -0.3464095 39.4999926)",,,,,,
183296392,False,,residential,True,77.644,"LINESTRING (-0.3525952 39.4998251, -0.3531168 39.4992545)",,,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,True,66.215,"LINESTRING (-0.3537191 39.496617, -0.353803 39.4966512, -0.3543963 39.4969025)",50,2,,,,
183296397,True,Ronda Oeste,tertiary,False,15.895,"LINESTRING (-0.3537191 39.496617, -0.3536519 39.4965684, -0.3536347 39.4965559, -0.353584 39.4965192)",,,,,,
36971343,True,Carrer de Coret i Peris,residential,False,13.545,"LINESTRING (-0.3531168 39.4992545, -0.3529792 39.4991948)",,,,,,
183296392,False,,residential,False,77.644,"LINESTRING (-0.3531168 39.4992545, -0.3525952 39.4998251)",,,,,,
183296387,True,,secondary,False,13.949000000000002,"LINESTRING (-0.3535459 39.4966354, -0.3535705 39.4966104, -0.3535857 39.4965813, -0.3535903 39.4965502, -0.353584 39.4965192)",,2,roundabout,,,
183296397,True,Ronda Oeste,tertiary,False,15.002,"LINESTRING (-0.3535459 39.4966354, -0.3536212 39.4966274, -0.3537191 39.496617)",,,,,,
183296393,True,Calle de Cullera,residential,False,78.503,"LINESTRING (-0.3529792 39.4991948, -0.3534342 39.4985823)",,,,,,
36971343,True,Carrer de Coret i Peris,residential,False,32.79,"LINESTRING (-0.3529792 39.4991948, -0.352681 39.4990656, -0.352646 39.4990504)",,,,,,
183296387,True,,secondary,False,4.097,"LINESTRING (-0.3532938 39.4965185, -0.3532873 39.496555)",,2,roundabout,,,
23333132,True,Avinguda del Diví Mestre,residential,False,66.512,"LINESTRING (-0.3550779 39.5011449, -0.3543989 39.5008563)",,2,,,,
183296387,True,,secondary,False,8.518,"LINESTRING (-0.3532873 39.496555, -0.3532964 39.4965927, -0.3533208 39.496626)",,2,roundabout,,,
183296394,True,Avinguda de l'Orxata,residential,False,17.769,"LINESTRING (-0.3532873 39.496555, -0.3531949 39.4966386, -0.3531528 39.4966765)",,,,,,
237114928,True,Carrer de Sant Isidre Llaurador,residential,False,22.006,"LINESTRING (-0.3534342 39.4985823, -0.3532447 39.4985003, -0.3532105 39.4984855)",,,,,,
183296387,True,,secondary,False,21.704,"LINESTRING (-0.3533208 39.496626, -0.3533587 39.4966519, -0.3534055 39.4966667, -0.353456 39.4966688, -0.3535046 39.4966579, -0.3535459 39.4966354)",,2,roundabout,,,
36971111,False,Calle del Cristo de la Providencia,residential,True,303.721,"LINESTRING (-0.3523081 39.5048131, -0.3524005 39.5045025, -0.3526677 39.5039263, -0.3530228 39.5033163, -0.3528009 39.5025592, -0.3527407 39.5024549, -0.3525304 39.5022758)",,,,,,
185086962,False,,residential,True,77.894,"LINESTRING (-0.3460511 39.5038915, -0.3460131 39.5038794, -0.34596 39.5038625, -0.3459245 39.5037592, -0.3459031 39.5034115, -0.3457071 39.5033349)",,,,,,
36971101,False,Carrer de l'Escriptor Jaume Roig,residential,True,60.374,"LINESTRING (-0.3533239 39.4971024, -0.3539247 39.497385)",,,,,,
36971098,False,Carrer de l'Escriptor Joan Rois de Corella,residential,True,54.813,"LINESTRING (-0.352983 39.497534, -0.353529 39.4977899)",,,,,,
237016070,False,Carrer Poeta Jordi de Sant Jordi,residential,False,49.325,"LINESTRING (-0.3526464 39.49796, -0.3531378 39.4981902)",,,,,,
23332812,True,Calle del Botánico Cabanilles,residential,False,2.351,"LINESTRING (-0.3509178 39.4988542, -0.3508958 39.4988416)",,,,,,
237016056,True,Calle de San Pancracio,residential,False,74.191,"LINESTRING (-0.3509178 39.4988542, -0.3509373 39.4988264, -0.3509664 39.498785, -0.3511462 39.498529, -0.3511879 39.4984697, -0.3513298 39.4982676)",,,,,,
"[142704803, 237016054]",False,Calle de Julio Just,living_street,True,35.012,"LINESTRING (-0.3520622 39.498918, -0.3520724 39.4988243, -0.3521869 39.4986284, -0.3521901 39.498623)",,,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,True,5.305,"LINESTRING (-0.354927 39.4971375, -0.3549808 39.497161)",50,2,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,False,25.500999999999998,"LINESTRING (-0.354927 39.4971375, -0.3546998 39.4970396, -0.3546675 39.4970257)",50,2,,,,
36969003,True,Carrer del Pintor Valero,residential,False,88.899,"LINESTRING (-0.3552424 39.4972752, -0.3547372 39.4979732)",,,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,False,25.789,"LINESTRING (-0.3552424 39.4972752, -0.3549808 39.497161)",50,2,,,,
237114942,False,Calle del Doctor Lanuza,residential,False,27.262,"LINESTRING (-0.3488546 39.4985418, -0.3485727 39.4984287)",,,,,,
23333150,False,Calle del Doctor Lanuza,living_street,True,80.379,"LINESTRING (-0.3492013 39.498681, -0.3500323 39.4990147)",,,,,,
23333148,False,Plaça de la Constitució,residential,False,9.459,"LINESTRING (-0.3498292 39.5004085, -0.3498805 39.5003332)",,,,,,
23332788,True,Carrer de Colom,residential,False,55.328,"LINESTRING (-0.3473166 39.5007311, -0.3475668 39.5002725)",,,,,,
237114919,True,Calle Cabañal,living_street,False,108.36699999999999,"LINESTRING (-0.3473166 39.5007311, -0.3476335 39.5008657, -0.3483792 39.5012563)",,,,,,
237114940,False,Calle del Doctor Fleming,residential,True,43.632,"LINESTRING (-0.3496861 39.5030895, -0.3492723 39.5028614)",,,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,False,5.305,"LINESTRING (-0.3549808 39.497161, -0.354927 39.4971375)",50,2,,,,
36969004,False,Avinguda del Tribunal de les Aigües,tertiary,True,25.789,"LINESTRING (-0.3549808 39.497161, -0.3552424 39.4972752)",50,2,,,,
23332799,True,,secondary,False,0.712,"LINESTRING (-0.3459809 39.5012973, -0.3459864 39.5013021)",,1,roundabout,,,
