osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,bridge,width,access,tunnel
381966005,,residential,,,False,True,43.105000000000004,"LINESTRING (-5.0054 41.5006158, -5.0054262 41.5005629, -5.0057057 41.5003062)",,Calle Barcelona,,,,
202882232,,residential,,,False,True,75.86699999999999,"LINESTRING (-5.0062255 41.4995183, -5.0059814 41.4998518, -5.0057535 41.5001009)",,Calle Lérida,,,,
202882233,,residential,,,False,False,83.82,"LINESTRING (-5.0062255 41.4995183, -5.0062577 41.4993717, -5.0063221 41.4992712, -5.006314 41.499207, -5.006255 41.4991648, -5.0061692 41.4991547, -5.0060968 41.4991929, -5.0060351 41.4992672, -5.0059269 41.4993926)",,Calle Murcia,,,,
50952610,,residential,,,False,False,18.942,"LINESTRING (-5.0041107 41.5005199, -5.0038834 41.5005262)",,Calle Alicante,,,,
50952610,,residential,,,False,True,135.894,"LINESTRING (-5.0041107 41.5005199, -5.0042047 41.5004705, -5.0057057 41.5003062)",,Calle Alicante,,,,
202882238,,residential,,,False,True,110.566,"LINESTRING (-5.0041107 41.5005199, -5.0041951 41.5005529, -5.0047101 41.5006332, -5.0048522 41.5005951, -5.0052733 41.500583, -5.0054 41.5006158)",,Calle Albacete,,,,
741067933,,residential,,,True,False,65.639,"LINESTRING (-4.9953722 41.5037564, -4.9949925 41.5042737)",,Calle Huertas,,,,
202883205,,residential,,,True,False,59.998,"LINESTRING (-4.9946931 41.5046875, -4.9952098 41.504979, -4.9952647 41.5050157)",,Calle Labradores,,,,
206302911,,residential,,,False,True,45.037,"LINESTRING (-4.9952647 41.5050157, -4.9955635 41.5046781)",,Calle Hortelanos,,,,
202884414,,residential,,,True,False,77.219,"LINESTRING (-5.0016738 41.5021439, -5.0012447 41.5021378, -5.0011132 41.5019872, -5.0010836 41.5017954)",,Calle Luna,,,,
202884415,,residential,,,False,True,58.32299999999999,"LINESTRING (-5.0016738 41.5021439, -5.0016738 41.5023568, -5.001737 41.5026648)",,Calle el Pozo,,,,
34420848,,residential,,,True,False,33.656,"LINESTRING (-5.0010836 41.5017954, -5.0014876 41.5017874)",,Plaza la Iglesia,,,,
202884419,,residential,,,True,False,13.998,"LINESTRING (-5.001683 41.5020182, -5.0016738 41.5021439)",,Calle Domine,,,,
50952625,,residential,,,True,False,44.083,"LINESTRING (-5.001737 41.5026648, -5.0018615 41.5026408, -5.0022393 41.5025406)",,Calle Parra,,,,
202884415,,residential,,,False,False,58.32299999999999,"LINESTRING (-5.001737 41.5026648, -5.0016738 41.5023568, -5.0016738 41.5021439)",,Calle el Pozo,,,,
202885992,,residential,,,True,False,61.393,"LINESTRING (-4.9997936 41.5001753, -4.9998928 41.4996282)",,Calle Nueva,,,,
50952625,,residential,,,True,False,81.19200000000001,"LINESTRING (-5.0022393 41.5025406, -5.0027142 41.5024147, -5.0031729 41.502334)",,Calle Parra,,,,
202885998,,residential,,,False,False,49.629999999999995,"LINESTRING (-5.0022393 41.5025406, -5.0021345 41.502308, -5.0021085 41.5021081)",,Calle Badajoz,,,,
202885996,,residential,,,False,True,38.162,"LINESTRING (-4.9998928 41.4996282, -5.000351 41.4996325)",,Plaza Palacio de Doña Juana,,,,
"[202885996, 287772285]",,residential,,,False,False,113.74700000000001,"LINESTRING (-4.9998928 41.4996282, -4.9994573 41.4996548, -4.9985437 41.4997805)",,"['Plaza Palacio de Doña Juana', 'Calle Alonso Castillo Solórzano']",,,,
202885995,,residential,,,False,True,20.248,"LINESTRING (-5.003025 41.5021462, -5.0032356 41.5020552)",,Calle Bazán,,,,
413713771,,residential,,,False,False,24.244,"LINESTRING (-5.003025 41.5021462, -5.0031729 41.502334)",,Calle de la Viña,,,,
42431846,,residential,,,False,True,171.459,"LINESTRING (-5.003025 41.5021462, -5.0027768 41.5019031, -5.0025777 41.5015834, -5.0021142 41.5007713)",,Calle Hospital de Peregrinos,,,,
202886001,,residential,,,True,False,78.839,"LINESTRING (-5.003025 41.5021462, -5.0026904 41.5021258, -5.0026099 41.5021399, -5.0021492 41.5021484, -5.0021085 41.5021081)",,Calle Arqueros,,,,
295941379,,residential,,,True,False,87.786,"LINESTRING (-4.9985977 41.5002482, -4.9996482 41.5001829)",,Calle Cocinas,,,,
417050349,,residential,,,True,False,106.456,"LINESTRING (-4.9985977 41.5002482, -4.9987264 41.5005135, -4.9988826 41.5011784)",,Calle Ingeniero Paz Maroto,,,,
202885995,,residential,,,False,False,20.248,"LINESTRING (-5.0032356 41.5020552, -5.003025 41.5021462)",,Calle Bazán,,,,
206289795,,residential,,,False,False,33.102,"LINESTRING (-5.0032356 41.5020552, -5.0032997 41.5017614)",,Calle Bazán,,,,
206289795,,residential,,,False,True,18.011,"LINESTRING (-5.0032356 41.5020552, -5.0032174 41.5022166)",,Calle Bazán,,,,
202886001,,residential,,,True,False,36.818,"LINESTRING (-5.0021085 41.5021081, -5.001683 41.5020182)",,Calle Arqueros,,,,
202885998,,residential,,,False,True,49.629999999999995,"LINESTRING (-5.0021085 41.5021081, -5.0021345 41.502308, -5.0022393 41.5025406)",,Calle Badajoz,,,,
287772285,,residential,,,False,False,54.928,"LINESTRING (-4.9985437 41.4997805, -4.9981067 41.4997675, -4.9978845 41.4997655)",,Calle Alonso Castillo Solórzano,,,,
"[202885996, 287772285]",,residential,,,False,True,113.74700000000001,"LINESTRING (-4.9985437 41.4997805, -4.9994573 41.4996548, -4.9998928 41.4996282)",,"['Plaza Palacio de Doña Juana', 'Calle Alonso Castillo Solórzano']",,,,
417050352,,residential,,,True,False,52.337,"LINESTRING (-4.9985437 41.4997805, -4.9985432 41.4999699, -4.9985977 41.5002482)",,Calle Santa Clara,,,,
295941379,,residential,,,True,False,12.138,"LINESTRING (-4.9996482 41.5001829, -4.9997936 41.5001753)",,Calle Cocinas,,,,
202887471,,residential,,,False,False,54.092,"LINESTRING (-4.9996482 41.5001829, -4.9996999 41.500462, -4.9996353 41.5005207, -4.999638 41.5006493)",,Calle Corpus,,,,
"[202887468, 295939287]",,residential,,,True,False,108.523,"LINESTRING (-5.002159 41.5007485, -5.0021326 41.5002094, -5.0021253 41.5000855, -5.0017136 41.5001362)",,"['Calle San Juan', 'Plaza de Cristo Rey']",,,,
202887474,,residential,,,True,False,85.99600000000001,"LINESTRING (-5.002159 41.5007485, -5.0023965 41.5007354, -5.0031751 41.500617)",,Calle San Vicente,,,,
206289790,,residential,,,True,False,38.455,"LINESTRING (-4.9993132 41.501057, -4.9990557 41.5011141, -4.9988826 41.5011784)",,Calle San Pedro,,,,
50952624,,residential,,,False,False,66.511,"LINESTRING (-5.0035872 41.5018646, -5.0036511 41.5019906, -5.0036348 41.5021287, -5.0032174 41.5022166)",,Calle Molino,,,,
"[50952624, 413713766]",,residential,,,False,True,30.9,"LINESTRING (-5.0035872 41.5018646, -5.0035263 41.5017666, -5.0032997 41.5017614)",,"['Calle Molino', 'Calle Alcázar']",,,,
"[202887472, 438153270, 438153279]",,residential,,,False,"[False, True]",181.88,"LINESTRING (-5.0035872 41.5018646, -5.0039648 41.5018419, -5.0039856 41.5017028, -5.0039742 41.5015101, -5.0037658 41.5012028, -5.0036081 41.5008762, -5.0033146 41.5009596, -5.0031944 41.5009788)",,"['Calle Las Acercas', 'Calle Toro', 'Calle Sur']",,,permissive,
50952596,,residential,,,False,False,40.507000000000005,"LINESTRING (-5.0031944 41.5009788, -5.0032025 41.5009545, -5.0032117 41.5008852, -5.0031751 41.500617)",,Calle Cantareros,,,,
50952596,,residential,,,False,True,87.682,"LINESTRING (-5.0031944 41.5009788, -5.0031944 41.5012406, -5.0032997 41.5017614)",,Calle Cantareros,,,,
"[202887472, 438153270, 438153279]",,residential,,,False,"[False, True]",181.88,"LINESTRING (-5.0031944 41.5009788, -5.0033146 41.5009596, -5.0036081 41.5008762, -5.0037658 41.5012028, -5.0039742 41.5015101, -5.0039856 41.5017028, -5.0039648 41.5018419, -5.0035872 41.5018646)",,"['Calle Las Acercas', 'Calle Toro', 'Calle Sur']",,,permissive,
202887471,,residential,,,False,True,54.092,"LINESTRING (-4.999638 41.5006493, -4.9996353 41.5005207, -4.9996999 41.500462, -4.9996482 41.5001829)",,Calle Corpus,,,,
202887466,,residential,,,True,False,65.695,"LINESTRING (-4.9996487 41.5015734, -4.9995683 41.5013845, -4.999461 41.5013323, -4.9993132 41.501057)",,Calle Carnicerías,,,,
202887470,,residential,,,True,False,75.848,"LINESTRING (-5.0014458 41.5008581, -5.0013302 41.5001815)",,Calle Sombrereros,,,,
1108067232,,residential,,,True,False,56.524,"LINESTRING (-5.0014458 41.5008581, -5.0019251 41.5008034, -5.0021142 41.5007713)",,Calle San Antón,,,,
202887475,,residential,,,True,False,78.846,"LINESTRING (-5.0005771 41.5014378, -5.000028 41.5015026, -4.9996487 41.5015734)",,Calle Garabato,,,,
295939286,,residential,,,True,False,79.503,"LINESTRING (-5.0013302 41.5001815, -5.0007947 41.5002465, -5.0003829 41.5002335)",,Calle Libertad,,,,
"[710728514, 710728515]",,residential,,,True,False,72.56200000000001,"LINESTRING (-4.9994188 41.5021749, -4.9994342 41.5019671, -4.9994577 41.5017716, -4.9995622 41.5016285, -4.999612 41.5015965, -4.9996487 41.5015734)",,"['Calle Velazquez', 'Plaza Exuperio Alonso']",,,,
1125097533,,residential,,,False,True,59.952,"LINESTRING (-4.9994188 41.5021749, -4.999187 41.5021305, -4.9990111 41.5020373, -4.9987681 41.5019578)",,Calle Hospital de Mater-Dei,,,,
"[206302912, 34420846]",,residential,,,False,True,221.97,"LINESTRING (-5.0028237 41.4997287, -5.002626 41.4995886, -5.0023769 41.4994951, -5.0021815 41.4994628, -5.0019877 41.4995371, -5.0017971 41.4996244, -5.0015317 41.499707, -5.0014862 41.4997067, -5.0012752 41.4997055, -5.0010448 41.4996841, -5.000943 41.4996772, -5.0006821 41.4996575, -5.000351 41.4996325)",,"['Calle Postigo', 'Calle Tratado']",,,,
206289790,,residential,,,True,False,91.365,"LINESTRING (-4.9988826 41.5011784, -4.9984632 41.5013284, -4.9980851 41.5015004, -4.9979227 41.5015742)",,Calle San Pedro,,,,
50952608,,residential,,,False,False,52.785000000000004,"LINESTRING (-5.0030926 41.4990834, -5.0035683 41.4990499, -5.0037209 41.4990256)",,Calle Sevilla,,,,
34420849,2,trunk,30,roundabout,True,False,18.419,"LINESTRING (-5.005992 41.5031578, -5.0060126 41.5031194, -5.0060158 41.503078, -5.006001 41.5030381, -5.0059699 41.5030039)",N-6,,,,,
24397041,,secondary,40,,False,False,69.354,"LINESTRING (-5.0000654 41.5032385, -4.9998549 41.5037332, -4.9998201 41.5038344)",VA-515,Avenida de León,,7,,
24397041,,secondary,40,,False,True,21.807000000000002,"LINESTRING (-5.0000654 41.5032385, -5.0001076 41.5031394, -5.0001523 41.5030536)",VA-515,Avenida de León,,7,,
286852525,,tertiary,30,,False,True,185.073,"LINESTRING (-5.0000654 41.5032385, -4.999847 41.5032649, -4.9993073 41.5034339, -4.998914 41.5035916, -4.9986826 41.5037256, -4.9983264 41.5039764, -4.9981706 41.5040561)",,Carretera de Matilla,,,,
206302914,,residential,,,False,False,19.595,"LINESTRING (-4.9981328 41.504041, -4.9981654 41.503946, -4.9981685 41.5038679)",,Calle los Castillos,,,,
286852524,,tertiary,30,roundabout,True,False,23.444000000000003,"LINESTRING (-4.9981328 41.504041, -4.9981016 41.504039, -4.9980713 41.5040447, -4.9980452 41.5040576, -4.9980263 41.5040763, -4.9980166 41.5040985, -4.9980173 41.504122, -4.9980283 41.5041439, -4.9980484 41.5041619, -4.9980752 41.5041739)",,,,,,
286852524,,tertiary,30,roundabout,True,False,11.979000000000003,"LINESTRING (-4.9981808 41.5041535, -4.9981956 41.504135, -4.9982022 41.504114, -4.9981999 41.5040926, -4.9981891 41.5040726, -4.9981706 41.5040561)",,,,,,
741069015,,residential,,,False,True,123.81399999999998,"LINESTRING (-4.9981808 41.5041535, -4.9982168 41.5041901, -4.9984857 41.5043234, -4.9989045 41.5044469, -4.9994153 41.5044947, -4.999553 41.5045076)",,Calle Federico Riera Marsá,,,,
286852524,,tertiary,30,roundabout,True,False,9.656,"LINESTRING (-4.9980752 41.5041739, -4.9981035 41.5041785, -4.9981324 41.5041764, -4.998159 41.5041678, -4.9981808 41.5041535)",,,,,,
376494225,,tertiary,30,,False,True,56.016000000000005,"LINESTRING (-4.9980752 41.5041739, -4.99804 41.5042183, -4.9978763 41.5043982, -4.9977265 41.5045628, -4.9977175 41.5045727, -4.9977004 41.5045921)",,Carretera de Matilla,,,,
"[304502465, 316297065, 681247494, 681247495]",,residential,,,False,"[False, True]",76.791,"LINESTRING (-5.0003829 41.5002335, -5.0004237 41.5005229, -5.0004295 41.500689, -5.0004318 41.5007389, -5.0004323 41.5007577, -5.0004576 41.5009213)",,"['Calle San Antolín', 'Plaza Mayor']",,,,yes
295939286,,residential,,,True,False,32.324,"LINESTRING (-5.0017136 41.5001362, -5.0013302 41.5001815)",,Calle Libertad,,,,
295939287,,residential,,,True,False,22.439,"LINESTRING (-5.0017136 41.5001362, -5.0017559 41.4999369)",,Plaza de Cristo Rey,,,,
295941377,,residential,,,True,False,103.392,"LINESTRING (-5.0014876 41.5017874, -5.0014458 41.5008581)",,Calle Alonso Román Castillo,,,,
"[34420848, 202884419]",,residential,,,True,False,43.855000000000004,"LINESTRING (-5.0014876 41.5017874, -5.0016999 41.5017832, -5.001683 41.5020182)",,"['Calle Domine', 'Plaza la Iglesia']",,,,
304494918,,residential,,,False,False,53.598,"LINESTRING (-4.9967936 41.5035417, -4.99704 41.503987)",,Plaza de Castilla y León,,,,
304494917,,residential,,,False,False,31.925,"LINESTRING (-4.9967936 41.5035417, -4.9967712 41.5035487, -4.9964397 41.5036521)",,Calle Castronuño,,,,
304494918,,residential,,,False,True,37.575,"LINESTRING (-4.9967936 41.5035417, -4.9970062 41.503484, -4.9972311 41.5034909)",,Plaza de Castilla y León,,,,
50952606,,residential,,,False,True,53.21,"LINESTRING (-4.9960652 41.5037624, -4.9963107 41.5042042)",,Calle Dominicos,,,,
304494917,,residential,,,False,True,33.512,"LINESTRING (-4.9960652 41.5037624, -4.9964397 41.5036521)",,Calle Castronuño,,,,
50952606,,residential,,,False,False,49.442,"LINESTRING (-4.9960652 41.5037624, -4.9960599 41.5037529, -4.9958298 41.5033542)",,Calle Dominicos,,,,
304494918,,residential,,,False,False,10.885,"LINESTRING (-4.99704 41.503987, -4.9971694 41.5039732)",,Plaza de Castilla y León,,,,
304494918,,residential,,,False,True,53.598,"LINESTRING (-4.99704 41.503987, -4.9967936 41.5035417)",,Plaza de Castilla y León,,,,
304494919,,residential,,,False,False,32.067,"LINESTRING (-4.99704 41.503987, -4.9970214 41.5039925, -4.9966822 41.5040936)",,Calle Serrada,,,,
304494918,,residential,,,False,False,17.281,"LINESTRING (-4.9971694 41.5039732, -4.9971892 41.5038185)",,Plaza de Castilla y León,,,,
304494918,,residential,,,False,True,10.885,"LINESTRING (-4.9971694 41.5039732, -4.99704 41.503987)",,Plaza de Castilla y León,,,,
304494921,,residential,,,True,False,52.282,"LINESTRING (-4.9971694 41.5039732, -4.9971686 41.5039834, -4.9971633 41.5040516, -4.9973543 41.5044162)",,Calle Villalar de los Comuneros,,,,
304494918,,residential,,,False,True,36.594,"LINESTRING (-4.9972311 41.5034909, -4.9971892 41.5038185)",,Plaza de Castilla y León,,,,
304494918,,residential,,,False,False,37.575,"LINESTRING (-4.9972311 41.5034909, -4.9970062 41.503484, -4.9967936 41.5035417)",,Plaza de Castilla y León,,,,
304494920,,residential,,,False,False,6.335,"LINESTRING (-4.9972311 41.5034909, -4.9972354 41.5034587, -4.9972386 41.5034342)",,Calle Pollos,,,,
50952606,,residential,,,False,False,53.21,"LINESTRING (-4.9963107 41.5042042, -4.9960652 41.5037624)",,Calle Dominicos,,,,
50952606,,residential,,,False,True,7.188,"LINESTRING (-4.9963107 41.5042042, -4.9963438 41.5042639)",,Calle Dominicos,,,,
304494919,,residential,,,False,True,33.291,"LINESTRING (-4.9963107 41.5042042, -4.9966822 41.5040936)",,Calle Serrada,,,,
304494920,,residential,,,False,True,37.31,"LINESTRING (-4.9973126 41.5028757, -4.9972684 41.5032096)",,Calle Pollos,,,,
413713776,2,trunk,40,,False,False,145.626,"LINESTRING (-4.9973126 41.5028757, -4.9963724 41.5028092, -4.9960874 41.5027918, -4.995723 41.5027695, -4.9955703 41.5027664)",N-620,Avenida de Valladolid,,,,
"[413713776, 202879862]",2,trunk,40,,False,True,80.86999999999999,"LINESTRING (-4.9973126 41.5028757, -4.9973746 41.5028796, -4.9977847 41.5029055, -4.9981876 41.5029307, -4.9982803 41.5029365)",N-620,Avenida de Valladolid,,,,
376494225,,tertiary,30,,False,False,56.016,"LINESTRING (-4.9977004 41.5045921, -4.9977175 41.5045727, -4.9977265 41.5045628, -4.9978763 41.5043982, -4.99804 41.5042183, -4.9980752 41.5041739)",,Carretera de Matilla,,,,
304495660,,residential,,,False,False,18.779,"LINESTRING (-4.9977652 41.5034694, -4.9975405 41.5034551)",,Calle Foncastín,,,,
304494920,,residential,,,False,False,25.097,"LINESTRING (-4.9972386 41.5034342, -4.9972684 41.5032096)",,Calle Pollos,,,,
304495660,,residential,,,False,True,25.248,"LINESTRING (-4.9972386 41.5034342, -4.9975405 41.5034551)",,Calle Foncastín,,,,
304494920,,residential,,,False,True,6.335,"LINESTRING (-4.9972386 41.5034342, -4.9972354 41.5034587, -4.9972311 41.5034909)",,Calle Pollos,,,,
149922026,,residential,,,False,True,42.589,"LINESTRING (-4.9975405 41.5034551, -4.9974967 41.5038367)",,Calle Goya,,,,
304495660,,residential,,,False,False,25.248,"LINESTRING (-4.9975405 41.5034551, -4.9972386 41.5034342)",,Calle Foncastín,,,,
304495660,,residential,,,False,True,18.779,"LINESTRING (-4.9975405 41.5034551, -4.9977652 41.5034694)",,Calle Foncastín,,,,
149922026,,residential,,,False,False,50.464,"LINESTRING (-4.9975405 41.5034551, -4.9975728 41.5032316, -4.9972684 41.5032096)",,Calle Goya,,,,
149922021,,residential,,,False,False,53.084,"LINESTRING (-4.9964397 41.5036521, -4.9966822 41.5040936)",,Calle La Seca,,,,
304494917,,residential,,,False,False,33.512,"LINESTRING (-4.9964397 41.5036521, -4.9960652 41.5037624)",,Calle Castronuño,,,,
149922021,,residential,,,False,True,78.889,"LINESTRING (-4.9964397 41.5036521, -4.9963283 41.5034494, -4.9963715 41.5029602)",,Calle La Seca,,,,
304494917,,residential,,,False,True,31.925,"LINESTRING (-4.9964397 41.5036521, -4.9967712 41.5035487, -4.9967936 41.5035417)",,Calle Castronuño,,,,
305963362,,residential,,,False,True,199.804,"LINESTRING (-4.9952312 41.4999231, -4.9949657 41.5004414, -4.994904 41.5006242, -4.9948664 41.5008512, -4.9948825 41.5011203, -4.9955579 41.5012214, -4.9956029 41.5012415)",,Calle San Francisco,,,,
202883202,,residential,20,,False,False,19.981,"LINESTRING (-4.99556 41.5014183, -4.9956029 41.5012415)",,Calle Santa Rita,,,,
305963361,,residential,,,False,False,82.174,"LINESTRING (-4.99556 41.5014183, -4.9952634 41.5013674, -4.9949254 41.5013514, -4.9945818 41.5013595)",,Calle Cartagena,,,,
"[413713770, 413713772]",,residential,20,,False,True,122.79400000000001,"LINESTRING (-4.99556 41.5014183, -4.9955134 41.5015064, -4.9955054 41.5015429, -4.9954765 41.5017577, -4.9954728 41.5018057, -4.9954704 41.5024311, -4.995519 41.5025059)",,"['Calle de Santiago', 'Corro Santander']",,,,
202882233,,residential,,,False,True,33.367,"LINESTRING (-5.0049386 41.5000066, -5.0053362 41.4999696)",,Calle Murcia,,,,
381961501,,residential,,,True,False,60.819,"LINESTRING (-5.0049386 41.5000066, -5.0049651 41.49946)",,Calle Almería,,,,
"[202882233, 206302915]",,residential,,,False,False,118.06200000000001,"LINESTRING (-5.0049386 41.5000066, -5.0045947 41.5000386, -5.0037686 41.5001612, -5.0038211 41.5003281)",,Calle Murcia,,,,
34420849,2,trunk,30,roundabout,True,False,2.488,"LINESTRING (-5.0059699 41.5030039, -5.0059475 41.5029891)",N-6,,,,,
202882233,,residential,,,False,False,85.807,"LINESTRING (-5.0059269 41.4993926, -5.005673 41.4996871, -5.0055013 41.4999543, -5.0053362 41.4999696)",,Calle Murcia,,,,
202882233,,residential,,,False,True,83.82,"LINESTRING (-5.0059269 41.4993926, -5.0060351 41.4992672, -5.0060968 41.4991929, -5.0061692 41.4991547, -5.006255 41.4991648, -5.006314 41.499207, -5.0063221 41.4992712, -5.0062577 41.4993717, -5.0062255 41.4995183)",,Calle Murcia,,,,
381961502,,residential,,,True,False,88.04500000000002,"LINESTRING (-5.0049651 41.49946, -5.0050026 41.4993673, -5.0051572 41.4993508, -5.0054648 41.4993675, -5.0059269 41.4993926)",,Calle Málaga,,,,
381961503,,residential,,,True,False,234.68000000000004,"LINESTRING (-5.0049651 41.49946, -5.0039489 41.499556, -5.0037744 41.4996205, -5.0035977 41.4997115, -5.0033966 41.500049, -5.0036883 41.5005219, -5.0037001 41.500541, -5.0038304 41.5006199)",,Calle Málaga,,,,
755189530,,residential,,,False,False,27.446,"LINESTRING (-5.005967 41.5046476, -5.0061289 41.5044326)",,Paseo de Isabel La Católica,,,,
755189530,,residential,,,False,True,136.794,"LINESTRING (-5.005967 41.5046476, -5.0049266 41.5044627, -5.0043928 41.5043059)",,Paseo de Isabel La Católica,,,,
417050346,,residential,,,False,True,50.18,"LINESTRING (-4.996201 41.4996415, -4.9961354 41.5000901)",,Calle Las Claras,,,,
287772285,,residential,,,False,True,54.928,"LINESTRING (-4.9978845 41.4997655, -4.9981067 41.4997675, -4.9985437 41.4997805)",,Calle Alonso Castillo Solórzano,,,,
202885994,,residential,,,False,False,2.083,"LINESTRING (-4.9961354 41.5000901, -4.9961108 41.5000867)",,Calle Bruno el Ciego,,,,
417050346,,residential,,,False,False,50.18,"LINESTRING (-4.9961354 41.5000901, -4.996201 41.4996415)",,Calle Las Claras,,,,
202885994,,residential,,,False,True,62.623,"LINESTRING (-4.9961354 41.5000901, -4.9963013 41.500113, -4.9962869 41.5005497)",,Calle Bruno el Ciego,,,,
417050355,,residential,,,False,True,43.926,"LINESTRING (-4.9979572 41.5003549, -4.9980604 41.5007423)",,Calle Soga,,,,
206289792,,residential,,,True,False,54.951,"LINESTRING (-4.9979572 41.5003549, -4.9985207 41.500244, -4.9985977 41.5002482)",,Calle Soga,,,,
417050355,,residential,,,False,False,43.926,"LINESTRING (-4.9980604 41.5007423, -4.9979572 41.5003549)",,Calle Soga,,,,
417050362,,residential,,,False,True,32.831,"LINESTRING (-4.9972504 41.5007835, -4.9971336 41.5005015)",,Calleja Soga,,,,
202879864,2,trunk,30,roundabout,True,False,13.568000000000001,"LINESTRING (-5.0035221 41.503369, -5.0034998 41.5033455, -5.0034547 41.5033213, -5.0033876 41.5033094)",N-620,,,,,
431503072,,residential,,,True,False,11.46,"LINESTRING (-5.0035221 41.503369, -5.0035483 41.5033155, -5.0035943 41.5032849)",,Avenida de Zamora,,,,
446481968,,residential,,,False,False,59.811,"LINESTRING (-5.0010063 41.5034332, -5.0008917 41.5039642)",,Calle Guillén de Rohán,,,,
42431850,2,trunk,40,roundabout,True,False,13.661000000000001,"LINESTRING (-5.0006188 41.4964878, -5.0005679 41.4964634, -5.0004701 41.4964378)",,,,,,
34420849,2,trunk,30,roundabout,True,False,12.735,"LINESTRING (-5.0059103 41.5029735, -5.0058607 41.5029646, -5.0058098 41.5029672, -5.0057623 41.5029809)",N-6,,,,,
50952621,1,residential,,,True,False,120.779,"LINESTRING (-5.0059103 41.5029735, -5.0059073 41.5029358, -5.0058569 41.5028909, -5.0058223 41.5028599, -5.0053679 41.5024537, -5.0051406 41.5022374, -5.0050215 41.5021241)",,Avenida de Portugal,,,,
"[50952604, 287772114, 206289788]",,residential,,,False,"[False, True]",255.34,"LINESTRING (-4.9955979 41.4997424, -4.9956244 41.4996612, -4.9956576 41.4994661, -4.9953733 41.4994159, -4.995155 41.4996834, -4.994899 41.5001314, -4.9947101 41.5006205, -4.9946875 41.500718, -4.9946441 41.5009261, -4.9945362 41.5010844)",,"['Avenida de Santa Teresa', 'Calle Riberas']",,,,
206289788,,residential,,,False,True,95.61,"LINESTRING (-4.9955979 41.4997424, -4.995561 41.499855, -4.9955099 41.4999435, -4.9954668 41.5000594, -4.9954902 41.5002349, -4.9958695 41.5004407)",,Calle Riberas,,,,
"[202883202, 417050359]",,residential,20,,False,True,121.907,"LINESTRING (-4.9955979 41.4997424, -4.9956902 41.4997441, -4.99578 41.4996436, -4.9958583 41.4997018, -4.9957806 41.4998564, -4.9959403 41.5000075, -4.9960092 41.5000727, -4.9958695 41.5004407)",,"['Calle Santa Rita', 'Calle del Río']",,,,
741070769,,residential,,,False,True,75.676,"LINESTRING (-5.0032024 41.4995378, -5.0032835 41.4994222, -5.0033907 41.4993125, -5.0034953 41.4992401, -5.003613 41.4991774, -5.0037124 41.4991382, -5.0037281 41.4991088, -5.0037209 41.4990256)",,Calle Sevilla,,,,
50952608,,residential,,,False,False,569.6,"LINESTRING (-5.0037209 41.4990256, -5.0048808 41.4988413, -5.0055193 41.4987776, -5.0064774 41.4985722, -5.0068337 41.4986287, -5.0070459 41.4987767, -5.0070831 41.4989749, -5.006662 41.4996065, -5.0064461 41.4998043, -5.0057274 41.5004628, -5.005298 41.5008503)",,Calle Sevilla,,,,
50952608,,residential,,,False,True,52.785000000000004,"LINESTRING (-5.0037209 41.4990256, -5.0035683 41.4990499, -5.0030926 41.4990834)",,Calle Sevilla,,,,
741070769,,residential,,,False,False,75.67600000000002,"LINESTRING (-5.0037209 41.4990256, -5.0037281 41.4991088, -5.0037124 41.4991382, -5.003613 41.4991774, -5.0034953 41.4992401, -5.0033907 41.4993125, -5.0032835 41.4994222, -5.0032024 41.4995378)",,Calle Sevilla,,,,
741067939,,residential,,,False,True,54.608000000000004,"LINESTRING (-5.0053808 41.4994829, -5.0053337 41.4997131, -5.0053154 41.499811, -5.0053362 41.4999696)",,Calle Pradillos,,,,
202882233,,residential,,,False,False,33.367,"LINESTRING (-5.0053362 41.4999696, -5.0049386 41.5000066)",,Calle Murcia,,,,
202882233,,residential,,,False,True,85.80699999999999,"LINESTRING (-5.0053362 41.4999696, -5.0055013 41.4999543, -5.005673 41.4996871, -5.0059269 41.4993926)",,Calle Murcia,,,,
741067939,,residential,,,False,False,54.608000000000004,"LINESTRING (-5.0053362 41.4999696, -5.0053154 41.499811, -5.0053337 41.4997131, -5.0053808 41.4994829)",,Calle Pradillos,,,,
316297064,,residential,,,False,False,15.771,"LINESTRING (-5.0004576 41.5009213, -5.0002683 41.5009174)",,Plaza Mayor,,,,
316297066,,residential,,,False,True,15.252,"LINESTRING (-5.0004576 41.5009213, -5.0006407 41.5009241)",,Plaza Mayor,,,,
316297067,,residential,,,False,True,13.731,"LINESTRING (-5.0004576 41.5009213, -5.0004784 41.5010438)",,Plaza Mayor,,,,
"[316297065, 304502465, 681247494, 681247495]",,residential,,,False,"[False, True]",76.791,"LINESTRING (-5.0004576 41.5009213, -5.0004323 41.5007577, -5.0004318 41.5007389, -5.0004295 41.500689, -5.0004237 41.5005229, -5.0003829 41.5002335)",,"['Calle San Antolín', 'Plaza Mayor']",,,,yes
50952625,,residential,,,True,False,108.283,"LINESTRING (-5.000455 41.5027024, -5.0007511 41.5027405, -5.0008101 41.5027184, -5.0012608 41.5026802, -5.001451 41.5026828, -5.0016165 41.502688, -5.001737 41.5026648)",,Calle Parra,,,,
202885994,,residential,,,False,True,2.083,"LINESTRING (-4.9961108 41.5000867, -4.9961354 41.5000901)",,Calle Bruno el Ciego,,,,
