osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,service,junction,width
33884318,False,2,Calle Arrufat Alonso,tertiary,,True,52.809,"LINESTRING (-0.0389944 39.9892488, -0.0395736 39.989418)",,,,
33884318,False,2,Calle Arrufat Alonso,tertiary,,True,29.307,"LINESTRING (-0.0386905 39.9891253, -0.0389944 39.9892488)",,,,
193580829,False,3,Calle Arrufat Alonso,tertiary,,False,10.201,"LINESTRING (-0.0386905 39.9891253, -0.0385915 39.9890737)",,,,
33884189,True,1,Avenida Rey Don Jaime,residential,30,False,171.42600000000002,"LINESTRING (-0.0386905 39.9891253, -0.0387543 39.9890385, -0.0387976 39.9889712, -0.038959 39.9887202, -0.0389798 39.9886878, -0.0391684 39.9883946, -0.0393766 39.9880708, -0.0394325 39.987984, -0.0395388 39.9878188, -0.0395863 39.987745)",,,,
33884288,False,2,Avenida Rey Don Jaime,residential,,True,10.691,"LINESTRING (-0.0395863 39.987745, -0.0394627 39.9877284)",,,,
33884189,True,1,Avenida Rey Don Jaime,residential,30,False,60.019,"LINESTRING (-0.0395863 39.987745, -0.0397876 39.9874429, -0.0398291 39.9873807, -0.0399067 39.9872643)",,,,
33884253,True,,Calle de los Dolores,residential,,False,77.294,"LINESTRING (-0.0395863 39.987745, -0.0396708 39.9877663, -0.0398146 39.9878024, -0.0404653 39.9879146)",,,,
22193274,True,1,Carrer de Bayer / Calle Bayer,residential,30,False,38.982,"LINESTRING (-0.0407999 39.9852509, -0.040889 39.9850396, -0.0409263 39.9849143)",,,,
33884206,True,,Calle San Vicente,residential,,False,64.983,"LINESTRING (-0.0407999 39.9852509, -0.0408855 39.9852938, -0.0415213 39.9854307)",,,,
22193262,True,,Plaça de la Pau,tertiary,,False,28.567,"LINESTRING (-0.0382066 39.9837112, -0.0380205 39.9834975)",,,,
33968793,True,1,Carrer de Ximénez,living_street,,False,51.093,"LINESTRING (-0.0382066 39.9837112, -0.0387038 39.9834543)",,,,
33884220,True,2,Carrer d'Asensi,tertiary,,False,74.036,"LINESTRING (-0.0380205 39.9834975, -0.0375068 39.983259, -0.0372773 39.9831525)",,,,
"[374568995, 677106452]",True,2,Plaça de la Pau,residential,,False,71.351,"LINESTRING (-0.0380205 39.9834975, -0.0379932 39.9836106, -0.037895 39.9837076, -0.0377229 39.9838776, -0.0376867 39.9839385, -0.0376761 39.9839993, -0.0376935 39.9840583)",CV-1540,,,
218947267,True,2,Carrer d'Herrero / Calle Herrero,tertiary,,False,58.867,"LINESTRING (-0.0393889 39.981676, -0.0390417 39.9821337)",,,,
467804806,True,3,Calle Herrero,tertiary,,False,58.499,"LINESTRING (-0.0390417 39.9821337, -0.0386986 39.9825894)",,,,
33968796,True,,Calle Sagasta,residential,,False,17.506999999999998,"LINESTRING (-0.0390417 39.9821337, -0.0390774 39.9821453, -0.0392249 39.9822048)",,,,
467804806,True,3,Calle Herrero,tertiary,,False,55.957,"LINESTRING (-0.0386986 39.9825894, -0.0383684 39.9830244)",,,,
33968794,True,1,Calle de Fola,residential,,False,78.0,"LINESTRING (-0.0386986 39.9825894, -0.0385795 39.9825446, -0.0379788 39.982319, -0.0378766 39.9822806)",,,,5
467804807,True,3,Carrer d'Herrero,tertiary,,False,60.382000000000005,"LINESTRING (-0.0383684 39.9830244, -0.0381206 39.9833614, -0.0380205 39.9834975)",,,,
724722282,True,1,Carrer de Moyano,living_street,,False,38.506,"LINESTRING (-0.0383684 39.9830244, -0.0383984 39.9830386, -0.0384266 39.9830519, -0.0387533 39.9832059)",,,,
478315331,True,1,Calle Obispo Beltrán,living_street,,False,44.366,"LINESTRING (-0.0399152 39.9824575, -0.0399756 39.9824795, -0.0403853 39.9826291)",,,,
33968815,True,1,Calle Trinidad,tertiary,30,False,34.659,"LINESTRING (-0.0396634 39.9827023, -0.0399152 39.9824575)",,,,
33968794,True,1,Calle de Fola,residential,,False,14.862,"LINESTRING (-0.0395937 39.9829046, -0.0394278 39.9828633)",,,,5
22193269,True,1,Calle Trinidad,tertiary,30,False,23.266,"LINESTRING (-0.0395937 39.9829046, -0.0396238 39.9828149, -0.0396634 39.9827023)",,,,
33996785,True,,Calle Poeta Verdaguer,residential,,False,46.178,"LINESTRING (-0.0394399 39.983382, -0.0399639 39.9834881)",,,,
22193269,True,1,Calle Trinidad,tertiary,30,False,54.679,"LINESTRING (-0.0394399 39.983382, -0.0395745 39.9829604, -0.0395937 39.9829046)",,,,
22193270,True,1,Carrer de Ruiz Zorrilla / Calle Ruiz Zorrilla,living_street,20,False,57.35,"LINESTRING (-0.0399569 39.9847976, -0.0405773 39.9849977)",,bus,,
33884246,True,1,Carrer d'Alloza / Calle Alloza,living_street,,False,69.345,"LINESTRING (-0.0399569 39.9847976, -0.0397382 39.9853983)",,,,
33884208,True,1,Plaça del Real / Plaza del Real,living_street,,False,69.168,"LINESTRING (-0.0407433 39.9843888, -0.0405773 39.9849977)",,,,
"[33884209, 22130866]",True,1,"['Plaça del Real / Plaza del Real', 'Plaça de la Porta del Sol / Plaza Puerta del Sol']",tertiary,30,False,139.611,"LINESTRING (-0.0407433 39.9843888, -0.0406521 39.9844065, -0.0403775 39.9844597, -0.0400167 39.9844989, -0.0395457 39.9845012, -0.0392435 39.9844914, -0.0391265 39.9844613)",CV-1540,,,
"[471914402, 22193274]",True,"['1', '2']",Carrer de Bayer / Calle Bayer,residential,30,False,68.679,"LINESTRING (-0.0409263 39.9849143, -0.0410427 39.9845235, -0.0410948 39.9844118, -0.0411381 39.9843194)",,,,
33884179,True,1,Calle de Cervantes,living_street,,False,47.229,"LINESTRING (-0.0366471 39.9867887, -0.0371669 39.9869363)",,,,
225113764,True,1,Carrer dels Cavallers,living_street,,False,58.23,"LINESTRING (-0.0366471 39.9867887, -0.0363157 39.9872467)",,,,
44581544,True,1,Calle de Gracia,living_street,,False,40.199,"LINESTRING (-0.0363157 39.9872467, -0.0358735 39.9871206)",,,,
507835289,True,1,Calle de Gracia,living_street,,False,40.635,"LINESTRING (-0.0363157 39.9872467, -0.03676 39.9873796)",,,,
225113764,True,1,Carrer dels Cavallers,living_street,,False,56.15,"LINESTRING (-0.0363157 39.9872467, -0.0360622 39.9875796, -0.0359964 39.987688)",,,,
33884177,True,1,Calle de Antonio Maura,living_street,,False,34.137,"LINESTRING (-0.0359964 39.987688, -0.0363626 39.9878126)",,,,
"[22193276, 225113764]",True,1,"['Plaça de les Aules', 'Carrer dels Cavallers']",living_street,,False,89.966,"LINESTRING (-0.0359964 39.987688, -0.035879 39.9880266, -0.0358722 39.9880459, -0.0357321 39.9883764, -0.0356869 39.9884193, -0.0356573 39.9884474)",,,,
"[660019997, 33884254]",True,2,"['Carrer de Sant Lluís / Calle San Luis', 'Carrer de Sant Lluís']",tertiary,,False,71.242,"LINESTRING (-0.0356573 39.9884474, -0.0354828 39.9884222, -0.0352299 39.9883693, -0.0349354 39.9883208, -0.0348402 39.988318)",,,,
33884254,True,2,Carrer de Sant Lluís / Calle San Luis,tertiary,,False,60.483999999999995,"LINESTRING (-0.0363546 39.9885496, -0.0360861 39.9885102, -0.0356573 39.9884474)",,,,
53160809,False,2,Plaça de Clavé,tertiary,,False,69.74900000000001,"LINESTRING (-0.0379771 39.9889151, -0.0378292 39.9888858, -0.0376436 39.9888459, -0.0373196 39.9887763, -0.0371885 39.9887467)",,,,
"[22193280, 53160809]",False,"['2', '3']",Plaça de Clavé,tertiary,,True,55.341,"LINESTRING (-0.0379771 39.9889151, -0.0380075 39.9889212, -0.0380514 39.9889301, -0.0385051 39.9890402, -0.0385915 39.9890737)",,,,
211026953,True,2,Plaça de Clavé,tertiary,,False,6.593,"LINESTRING (-0.0371885 39.9887467, -0.0371808 39.9886877)",,,,
53160809,False,2,Plaça de Clavé,tertiary,,True,69.749,"LINESTRING (-0.0371885 39.9887467, -0.0373196 39.9887763, -0.0376436 39.9888459, -0.0378292 39.9888858, -0.0379771 39.9889151)",,,,
22193277,True,1,Carrer de Sant Fèlix,secondary,,False,93.705,"LINESTRING (-0.0365106 39.9904408, -0.0365981 39.9901448, -0.0366911 39.9898796, -0.0367948 39.9896272)",,,,
22193277,True,1,Carrer de Sant Fèlix,secondary,,False,26.928,"LINESTRING (-0.0367948 39.9896272, -0.0368897 39.9893962)",,,,
22193277,True,1,Carrer de Sant Fèlix,secondary,,False,17.847,"LINESTRING (-0.0368897 39.9893962, -0.0369526 39.9892431)",,,,
33884320,True,,Calle Lope de Vega,living_street,,False,61.315,"LINESTRING (-0.0368897 39.9893962, -0.0369367 39.9894063, -0.0373029 39.989485, -0.037593 39.9894725)",,,,
22193277,True,1,Carrer de Sant Fèlix,secondary,,False,58.952,"LINESTRING (-0.0369526 39.9892431, -0.0371153 39.988847, -0.0371885 39.9887467)",,,,
29212393,True,,Carrer de Sant Josep / Calle San José,living_street,,False,158.508,"LINESTRING (-0.0369526 39.9892431, -0.0362891 39.9891512, -0.0356188 39.9890863, -0.0351098 39.9890547)",,,,
29191954,True,2,Calle Sanahuja,secondary,,False,34.69,"LINESTRING (-0.0359791 39.990388, -0.0359342 39.9902106, -0.0358889 39.990084)",,,,
29191953,True,2,Carrer de Sanahuja / Calle Sanahuja,secondary,,False,67.231,"LINESTRING (-0.0358889 39.990084, -0.0358338 39.9899949, -0.0354979 39.9895592)",,,,
29217392,True,,Carrer d'Oviedo / Calle Oviedo,residential,,False,92.488,"LINESTRING (-0.0358889 39.990084, -0.0357795 39.9900864, -0.0348037 39.9901076)",,,,
29191953,True,2,Carrer de Sanahuja / Calle Sanahuja,secondary,,False,65.117,"LINESTRING (-0.0354979 39.9895592, -0.0351098 39.9890547)",,,,
29212391,True,,Calle Horcas,living_street,,False,110.90299999999999,"LINESTRING (-0.0354979 39.9895592, -0.036088 39.9895659, -0.0363729 39.9895827, -0.0367948 39.9896272)",,,,
29191953,True,2,Carrer de Sanahuja / Calle Sanahuja,secondary,,False,46.741,"LINESTRING (-0.0351098 39.9890547, -0.0349623 39.9887909, -0.0348938 39.9886683)",,,,
674297354,False,3,Ronda de la Magdalena,secondary,,False,76.053,"LINESTRING (-0.0401919 39.9903471, -0.0404451 39.9899924, -0.0406202 39.989747)",,,,
33884201,False,2,Plaza del Maestrazgo,tertiary,,False,45.796,"LINESTRING (-0.0406202 39.989747, -0.0405431 39.9897208, -0.0401287 39.9895802)",,,,
618031041,False,3,Ronda de la Magdalena,secondary,,False,25.000999999999998,"LINESTRING (-0.0406202 39.989747, -0.040665 39.9896795, -0.0406958 39.989641, -0.0407607 39.9895497)",,,,
674297354,False,3,Ronda de la Magdalena,secondary,,True,76.053,"LINESTRING (-0.0406202 39.989747, -0.0404451 39.9899924, -0.0401919 39.9903471)",,,,
102167840,False,3,Ronda de la Magdalena,secondary,,False,34.734,"LINESTRING (-0.0407607 39.9895497, -0.0408736 39.9893912, -0.040956 39.9892755)",,,,
618031041,False,3,Ronda de la Magdalena,secondary,,True,25.000999999999998,"LINESTRING (-0.0407607 39.9895497, -0.0406958 39.989641, -0.040665 39.9896795, -0.0406202 39.989747)",,,,
618031042,False,3,Ronda de la Magdalena,secondary,,False,31.554,"LINESTRING (-0.0409687 39.9892577, -0.0411708 39.9890199)",,,,
