osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,junction,maxspeed,access
695685374,True,Carrer Betxí,residential,False,59.055,,"LINESTRING (-0.1042269 39.9359636, -0.1046899 39.9363586)",,,,
21901478,True,Carrer Betxí,living_street,False,35.766,,"LINESTRING (-0.1039466 39.9357243, -0.1042269 39.9359636)",,,,
47850364,True,Carrer Molí,residential,False,58.116,,"LINESTRING (-0.1003502 39.9328227, -0.1008172 39.9332034)",,,,
47850364,True,Carrer Molí,residential,False,114.40299999999999,,"LINESTRING (-0.1008172 39.9332034, -0.1010637 39.9334044, -0.1016344 39.9338697, -0.1017364 39.9339529)",,,,
40778528,True,Carrer Gamboa,residential,False,107.876,,"LINESTRING (-0.1021357 39.9342784, -0.1012091 39.934939)",,,,
47850364,True,Carrer Molí,residential,False,56.682,,"LINESTRING (-0.1021357 39.9342784, -0.1025912 39.9346497)",,,,
47850364,True,Carrer Molí,residential,False,48.36,,"LINESTRING (-0.1030801 39.9350483, -0.1034687 39.9353651)",,,,
40753323,True,Carrer Benicarló,residential,False,76.629,,"LINESTRING (-0.0991126 39.9347556, -0.099666 39.9342126)",,,,
"[589681446, 40753335]",True,Carrer Borriana,residential,False,49.216,,"LINESTRING (-0.0991126 39.9347556, -0.0992746 39.9350951, -0.099304 39.935173)",CV-2295,,,
40753335,True,Carrer Borriana,residential,False,118.10199999999999,,"LINESTRING (-0.098712 39.9335849, -0.0987587 39.9336984, -0.0990962 39.9346053)",CV-2295,,,
47850365,True,Carrer Pare Luis María Llop,residential,False,52.236000000000004,,"LINESTRING (-0.098712 39.9335849, -0.0983493 39.9338951, -0.098306 39.9339366)",,,,
40778534,True,Carrer Pintor Gimeno Barón,residential,False,104.04,,"LINESTRING (-0.0979126 39.9357519, -0.0972102 39.9349868)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,77.2,,"LINESTRING (-0.0979126 39.9357519, -0.0984769 39.9352524, -0.0985054 39.9352271)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,35.009,,"LINESTRING (-0.0976698 39.9360058, -0.0979126 39.9357519)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,65.524,,"LINESTRING (-0.096722 39.9368121, -0.0971831 39.9363899, -0.0972163 39.9363609)",,,,
40778518,True,Carrer Sant Miquel,residential,False,96.72,,"LINESTRING (-0.096722 39.9368121, -0.0960524 39.936169, -0.0960158 39.9361314)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,70.28099999999999,,"LINESTRING (-0.096169 39.9372807, -0.0962257 39.9372306, -0.0966674 39.9368539, -0.096722 39.9368121)",,,,
668440574,True,Carrer Torrehermosa,residential,False,92.048,,"LINESTRING (-0.096169 39.9372807, -0.0955194 39.9366734, -0.0954844 39.9366406)",,,,
40778532,False,Avenida del Cedre,residential,False,5.542,,"LINESTRING (-0.0974234 39.9365931, -0.0974743 39.9365621)",,,,
40778535,True,Avinguda del Cedre,tertiary,False,86.023,1,"LINESTRING (-0.0974234 39.9365931, -0.0977899 39.9370038, -0.0979931 39.9372316)",,,,
22074006,False,Plaça Major,living_street,True,53.253,,"LINESTRING (-0.1013109 39.9363083, -0.1013177 39.9363599, -0.1016171 39.93672)",,,,
40948292,True,Carrer Mare de Déu dels Desemparats,living_street,False,45.325,1,"LINESTRING (-0.1013109 39.9363083, -0.1013256 39.9362944, -0.1017048 39.9360349)",,,,
22074011,True,Carrer Bayarri,residential,False,33.984,,"LINESTRING (-0.0996255 39.938876, -0.0998708 39.9391169)",,,,
40948291,True,Carrer Sant Roc,living_street,False,183.464,,"LINESTRING (-0.0996255 39.938876, -0.099833 39.9387331, -0.1003186 39.9383728, -0.1007441 39.9380673, -0.1011779 39.9377338)",,,,
40753352,True,Avinguda França,tertiary,False,8.369,1,"LINESTRING (-0.096906 39.9334657, -0.0969796 39.9334159)",,,,
376713097,False,Avinguda França,tertiary,True,80.829,2,"LINESTRING (-0.096906 39.9334657, -0.0963579 39.9340588)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,49.533,,"LINESTRING (-0.0972542 39.9363169, -0.0973047 39.9362743, -0.0976698 39.9360058)",,,,
40778536,True,Avinguda del Cedre,tertiary,False,99.64200000000001,1,"LINESTRING (-0.0972542 39.9363169, -0.0972198 39.9362786, -0.0967252 39.9357277, -0.0965936 39.9355777)",,,,
47850365,True,Carrer Pare Luis María Llop,residential,False,5.568,,"LINESTRING (-0.0965936 39.9355777, -0.0965528 39.9356168)",,,,
40778536,True,Avinguda del Cedre,tertiary,False,115.94399999999999,1,"LINESTRING (-0.0965936 39.9355777, -0.0965326 39.935518, -0.095898 39.9348064, -0.0958472 39.9347091)",,,,
376713159,True,,tertiary,False,10.777999999999999,1,"LINESTRING (-0.0958472 39.9347091, -0.0958828 39.9346691, -0.0958833 39.9346206)",,roundabout,,
40778457,True,Carrer Creus Velles,residential,False,47.437,,"LINESTRING (-0.1057001 39.9407715, -0.10531 39.9404673)",,,,
21867625,True,Plaça Sant Pasqual,residential,False,39.953,,"LINESTRING (-0.09862 39.9401499, -0.0983114 39.9398795)",,,,
21867625,True,Plaça Sant Pasqual,residential,False,38.847,,"LINESTRING (-0.0983114 39.9398795, -0.0979637 39.9401053)",,,,
40753403,True,Carrer Santa Clara,residential,False,91.015,,"LINESTRING (-0.0993477 39.9407488, -0.09862 39.9401499)",,,,
40778443,True,Carrer Aviador Franco,residential,False,51.609,,"LINESTRING (-0.0993477 39.9407488, -0.0997782 39.9404225)",,,,
47850376,False,Calle Nules,residential,False,87.288,,"LINESTRING (-0.1054248 39.9328803, -0.1051596 39.9336385)",,,,
691280285,False,Plaça Major,living_street,False,19.549,,"LINESTRING (-0.100785 39.9373083, -0.1009363 39.9374404)",CV-2295,,,
22074006,False,Plaça Major,living_street,False,96.707,,"LINESTRING (-0.100785 39.9373083, -0.1009232 39.9372375, -0.1012274 39.9370154, -0.1014128 39.9368772, -0.1016171 39.93672)",,,,
691280285,False,Plaça Major,living_street,True,42.91,,"LINESTRING (-0.100785 39.9373083, -0.1007371 39.9372463, -0.1004914 39.9369953)",CV-2295,,,
40778457,True,Carrer Creus Velles,residential,False,46.444,,"LINESTRING (-0.1060685 39.9410792, -0.1057001 39.9407715)",,,,
40778439,True,Plaça Dos de Maig,residential,False,66.117,,"LINESTRING (-0.100758 39.9411664, -0.1012271 39.9416399)",,,,
40984900,True,Carrer Vázquez de Mella,residential,False,56.35,,"LINESTRING (-0.100758 39.9411664, -0.1002706 39.9415087)",,,,
696325086,True,Plaça Dos de Maig,residential,False,52.766,,"LINESTRING (-0.100758 39.9411664, -0.1004244 39.9407667)",,,30,
40778456,True,Carrer Sant Cristòfol,residential,False,42.56,,"LINESTRING (-0.1045491 39.9376143, -0.1041736 39.9378665)",,,,
40948272,True,Carrer Santa Llúcia,residential,False,47.387,1,"LINESTRING (-0.1045491 39.9376143, -0.1042089 39.9372773)",,,,
589617456,True,Carrer Crist de la Penitència,residential,False,42.817,,"LINESTRING (-0.1026156 39.9384546, -0.1029703 39.938182)",,,,
40778517,True,Carrer Pare Espuig,living_street,False,118.349,,"LINESTRING (-0.0999521 39.9402867, -0.0991829 39.9394007)",,,,
589901570,True,Carrer Aviador Franco,residential,False,79.57300000000001,,"LINESTRING (-0.0999521 39.9402867, -0.1005564 39.9398123, -0.1006015 39.9397728)",,,,
40778518,True,Carrer Sant Miquel,residential,False,167.281,,"LINESTRING (-0.0979155 39.9380041, -0.0978588 39.9379552, -0.097277 39.9374234, -0.096722 39.9368121)",,,,
668440575,True,Avinguda Francesc Tàrrega,tertiary,False,57.352000000000004,2,"LINESTRING (-0.0979155 39.9380041, -0.0982949 39.9377312, -0.0984068 39.9376518)",,,,
40778518,True,Carrer Sant Miquel,residential,False,115.949,,"LINESTRING (-0.0960158 39.9361314, -0.0951955 39.9352997)",,,,
1104521734,True,Carrer Pare Luis María Llop,residential,False,72.516,,"LINESTRING (-0.0960158 39.9361314, -0.0959737 39.9361718, -0.0955407 39.9365866, -0.0954844 39.9366406)",,,,
668440574,True,Carrer Torrehermosa,residential,False,160.988,,"LINESTRING (-0.0973958 39.9383736, -0.097317 39.9383444, -0.0968027 39.937868, -0.0967679 39.9378333, -0.0962179 39.937326, -0.096169 39.9372807)",,,,
668440575,True,Avinguda Francesc Tàrrega,tertiary,False,60.440000000000005,2,"LINESTRING (-0.0973958 39.9383736, -0.0974585 39.9383246, -0.0978293 39.9380615, -0.0979155 39.9380041)",,,,
668440574,True,Carrer Torrehermosa,residential,False,110.86,,"LINESTRING (-0.0954844 39.9366406, -0.0946548 39.9358729)",,,,
1104521734,True,Carrer Pare Luis María Llop,residential,False,61.730999999999995,,"LINESTRING (-0.0954844 39.9366406, -0.0950754 39.9370326, -0.0950321 39.9370741)",,,,
589901570,True,Carrer Aviador Franco,residential,False,21.162,,"LINESTRING (-0.0997782 39.9404225, -0.0999521 39.9402867)",,,,
589901571,True,Carrer Infants,living_street,False,65.376,,"LINESTRING (-0.0997782 39.9404225, -0.1002938 39.9408577)",,,,
21867637,True,Raval Sant Pasqual,residential,False,3.613,,"LINESTRING (-0.0982756 39.9391823, -0.0982454 39.9392051)",,,,
40778520,True,Carrer Infants,living_street,False,65.898,,"LINESTRING (-0.0982756 39.9391823, -0.0987902 39.9396245)",,,,
589901568,True,Avinguda de la Murà,tertiary,False,1.687,2,"LINESTRING (-0.100874 39.9358751, -0.1008884 39.9358647)",,,,
40778521,True,Carrer Tres Molins,residential,False,117.93299999999999,,"LINESTRING (-0.0989928 39.9332861, -0.0990416 39.9333533, -0.099666 39.9342126)",,,,
376713103,True,Carrer Constitució,residential,False,41.181,2,"LINESTRING (-0.0989928 39.9332861, -0.0987664 39.9334978, -0.098712 39.9335849)",,,,
40753323,True,Carrer Benicarló,residential,False,80.549,,"LINESTRING (-0.099666 39.9342126, -0.0997739 39.9341181, -0.100196 39.9337483, -0.1002882 39.9336675)",,,,
40778521,True,Carrer Tres Molins,residential,False,79.298,,"LINESTRING (-0.099666 39.9342126, -0.1000723 39.9347718, -0.1001186 39.9348356)",,,,
40778522,True,Carrer Benedito,residential,False,61.079,,"LINESTRING (-0.1008884 39.9358647, -0.1012926 39.9362892, -0.1013109 39.9363083)",,,,
589901568,True,Avinguda de la Murà,tertiary,False,46.518,2,"LINESTRING (-0.1008884 39.9358647, -0.1009956 39.9357875, -0.1012861 39.9355783)",,,,
40778530,False,Avenida del Cedre,residential,True,5.873,,"LINESTRING (-0.0979931 39.9372316, -0.0980435 39.9371956)",,,,
40778535,True,Avinguda del Cedre,tertiary,False,58.706999999999994,1,"LINESTRING (-0.0979931 39.9372316, -0.0982377 39.9375057, -0.098273 39.9375453, -0.0984068 39.9376518)",,,,
40778530,False,Avenida del Cedre,residential,False,5.873,,"LINESTRING (-0.0980435 39.9371956, -0.0979931 39.9372316)",,,,
40778536,True,Avinguda del Cedre,tertiary,False,85.54,1,"LINESTRING (-0.0980435 39.9371956, -0.0978269 39.9369549, -0.0974743 39.9365621)",,,,
40778528,True,Carrer Gamboa,residential,False,105.515,,"LINESTRING (-0.1005381 39.9354173, -0.0996398 39.93607)",,,,
589681449,True,Carrer Benedito,residential,False,34.432,,"LINESTRING (-0.1005381 39.9354173, -0.1007433 39.935684)",,,,
40778529,True,Carrer Mestre Goterris,residential,False,74.762,,"LINESTRING (-0.0986857 39.9367378, -0.0980976 39.937157, -0.0980435 39.9371956)",,,,
40778531,True,Plaça Escultor Ortells,residential,False,98.38600000000001,,"LINESTRING (-0.0986857 39.9367378, -0.0986674 39.9367212, -0.0984203 39.9364966, -0.098367 39.9364481, -0.0983887 39.9363918, -0.0984625 39.93637, -0.0985291 39.9364307, -0.0987668 39.9366477, -0.0987867 39.9366659)",,,,
40778529,True,Carrer Mestre Goterris,residential,False,11.75,,"LINESTRING (-0.0987867 39.9366659, -0.0987045 39.9367244, -0.0986857 39.9367378)",,,,
47850365,True,Carrer Pare Luis María Llop,residential,False,40.69,,"LINESTRING (-0.0972102 39.9349868, -0.096912 39.9352725)",,,,
40778534,True,Carrer Pintor Gimeno Barón,residential,False,126.21000000000001,,"LINESTRING (-0.0972102 39.9349868, -0.0964444 39.934153, -0.0963579 39.9340588)",,,,
40778532,False,Avenida del Cedre,residential,True,5.542,,"LINESTRING (-0.0974743 39.9365621, -0.0974234 39.9365931)",,,,
40778536,True,Avinguda del Cedre,tertiary,False,33.099,1,"LINESTRING (-0.0974743 39.9365621, -0.0972542 39.9363169)",,,,
"[40778537, 40778534]",True,"['Glorieta 20 de Febrer', 'Carrer Pintor Gimeno Barón']",residential,False,131.886,,"LINESTRING (-0.0974743 39.9365621, -0.0975248 39.9365329, -0.0982463 39.9361153, -0.0979126 39.9357519)",,,,
40778538,True,Calle Peñíscola,residential,False,104.035,,"LINESTRING (-0.096912 39.9352725, -0.0976698 39.9360058)",,,,
47850365,True,Carrer Pare Luis María Llop,residential,False,43.458999999999996,,"LINESTRING (-0.096912 39.9352725, -0.0966659 39.9355084, -0.0966467 39.9355268, -0.0965936 39.9355777)",,,,
21902945,True,Carrer Carlos Sarthou,residential,False,5.679,,"LINESTRING (-0.0990609 39.9347878, -0.0991126 39.9347556)",,,,
40778541,True,Carrer Indústria,residential,False,19.353,,"LINESTRING (-0.0990609 39.9347878, -0.09894 39.9346405)",,,,
47850365,True,Carrer Pare Luis María Llop,residential,False,67.721,,"LINESTRING (-0.098306 39.9339366, -0.0978084 39.9344113)",,,,
40753335,True,Carrer Borriana,residential,False,16.771,,"LINESTRING (-0.0990962 39.9346053, -0.0991126 39.9347556)",CV-2295,,,
40778543,True,,residential,False,14.844999999999999,,"LINESTRING (-0.0990962 39.9346053, -0.0990088 39.9346491, -0.09894 39.9346405)",,,,
40778541,True,Carrer Indústria,residential,False,95.123,,"LINESTRING (-0.09894 39.9346405, -0.098306 39.9339366)",,,,
376713136,True,Camino de Sedre,residential,False,8.73,1,"LINESTRING (-0.0957208 39.9345739, -0.0956327 39.9345339)",,,,
376713159,True,,tertiary,False,4.86,1,"LINESTRING (-0.0957208 39.9345739, -0.0956824 39.9346062)",,roundabout,,
40778554,False,Carrer Indústria,residential,False,81.751,,"LINESTRING (-0.0979747 39.9334593, -0.097523 39.9328108)",,,,
40948278,True,Carrer Mare de Déu dels Dolors,residential,False,60.035,,"LINESTRING (-0.1026998 39.9379069, -0.102287 39.9374695)",,,,
40948284,True,Carrer Bisbe Rocamora,residential,False,49.522,,"LINESTRING (-0.1026998 39.9379069, -0.1023312 39.9382511)",,,,
40948276,True,Carrer Purísima,residential,False,33.482,,"LINESTRING (-0.1023312 39.9382511, -0.1025694 39.9384905)",,,,
40948284,True,Carrer Bisbe Rocamora,residential,False,37.671,,"LINESTRING (-0.1023312 39.9382511, -0.1020274 39.9384971)",,,,
40948277,True,Carrer Cervantes,residential,False,44.056,,"LINESTRING (-0.102287 39.9374695, -0.1019958 39.9371422)",,,,
692421533,True,Carrer Ecce Homo,residential,False,92.419,,"LINESTRING (-0.102287 39.9374695, -0.1014976 39.9380391)",,,,
702929910,True,Carrer Sant Cristòfol,living_street,False,139.595,,"LINESTRING (-0.1041736 39.9378665, -0.1029356 39.9386881)",,,,
702929911,True,Carrer Zumalacárregui,residential,False,66.295,,"LINESTRING (-0.1041736 39.9378665, -0.1047034 39.9383029)",,,,
40948279,False,Calle Climent,living_street,False,56.235,,"LINESTRING (-0.1025058 39.9367808, -0.1021479 39.936356)",,,,
587744036,True,Carrer Sant Antoni,residential,False,35.877,,"LINESTRING (-0.1025058 39.9367808, -0.1028191 39.9365654)",,,,
40948278,True,Carrer Mare de Déu dels Dolors,residential,False,38.309,,"LINESTRING (-0.1029703 39.938182, -0.1026998 39.9379069)",,,,
589617456,True,Carrer Crist de la Penitència,residential,False,98.199,,"LINESTRING (-0.1029703 39.938182, -0.1038043 39.9375729)",,,,
40948284,True,Carrer Bisbe Rocamora,residential,False,97.047,,"LINESTRING (-0.1034844 39.9372746, -0.1026998 39.9379069)",,,,
40948293,True,Carrer Zumalacárregui,residential,False,42.943,,"LINESTRING (-0.1034844 39.9372746, -0.1038043 39.9375729)",,,,
40984912,True,Carrer Santa Cristina,residential,False,22.976,,"LINESTRING (-0.1059709 39.9393107, -0.1061685 39.9391702)",,,,
40948293,True,Carrer Zumalacárregui,residential,False,45.356,,"LINESTRING (-0.1038043 39.9375729, -0.1041736 39.9378665)",,,,
589617456,True,Carrer Crist de la Penitència,residential,False,47.648,,"LINESTRING (-0.1038043 39.9375729, -0.1042089 39.9372773)",,,,
40948272,True,Carrer Santa Llúcia,residential,False,59.125,1,"LINESTRING (-0.1032447 39.9362537, -0.1028487 39.9358172)",,,,
40948294,True,Carrer Tremedal,residential,False,83.944,,"LINESTRING (-0.1032447 39.9362537, -0.1039466 39.9357243)",,,,
40948272,True,Carrer Santa Llúcia,residential,False,42.705,1,"LINESTRING (-0.1042089 39.9372773, -0.1039216 39.9369627)",,,,
589617456,True,Carrer Crist de la Penitència,residential,False,98.82,,"LINESTRING (-0.1042089 39.9372773, -0.1050481 39.9366643)",,,,
40948272,True,Carrer Santa Llúcia,residential,False,62.946,1,"LINESTRING (-0.1039216 39.9369627, -0.1034747 39.9365121)",,,,
40948285,True,Carrer Sant Joan,residential,False,50.914,,"LINESTRING (-0.1039216 39.9369627, -0.1034844 39.9372746)",,,,
40948287,True,Carrer Sant Bertomeu,residential,False,78.376,,"LINESTRING (-0.1062498 39.9342949, -0.1055261 39.9338603)",,,,
47850376,False,Calle Nules,residential,False,41.299,,"LINESTRING (-0.1051596 39.9336385, -0.1050233 39.9339949)",,,,
47850376,False,Calle Nules,residential,True,87.288,,"LINESTRING (-0.1051596 39.9336385, -0.1054248 39.9328803)",,,,
40948290,True,Carrer Pare Pasqual Fortuño,residential,False,66.546,,"LINESTRING (-0.1051596 39.9336385, -0.1046391 39.9333095, -0.1045574 39.9332578)",,,,
40948290,True,Carrer Pare Pasqual Fortuño,residential,False,39.809,,"LINESTRING (-0.1055261 39.9338603, -0.1051596 39.9336385)",,,,
21898326,True,Carrer Hospital,residential,False,89.77,,"LINESTRING (-0.1055261 39.9338603, -0.1051921 39.9341092, -0.1049838 39.9342645, -0.1049462 39.9342925, -0.1049254 39.934308, -0.1047761 39.9344268)",,,,
21898326,True,Carrer Hospital,residential,False,56.322,,"LINESTRING (-0.1046532 39.9345134, -0.1041693 39.9348582)",,,,
40948283,True,Calle Pere Dahera,living_street,False,99.289,,"LINESTRING (-0.1046532 39.9345134, -0.1046794 39.9354061)",,,,
40948268,True,Carrer Zumalacárregui,residential,False,53.213,,"LINESTRING (-0.1031069 39.9368935, -0.1034844 39.9372746)",,,,
40948282,True,Carrer Ecce Homo,living_street,False,94.809,,"LINESTRING (-0.1031069 39.9368935, -0.102287 39.9374695)",,,,
587744036,True,Carrer Sant Antoni,residential,False,59.208,,"LINESTRING (-0.1019958 39.9371422, -0.1025058 39.9367808)",,,,
587744035,True,Carrer Cervantes,living_street,False,56.978,,"LINESTRING (-0.1019958 39.9371422, -0.1016559 39.9367627, -0.1016171 39.93672)",,,,
40948268,True,Carrer Zumalacárregui,residential,False,33.182,,"LINESTRING (-0.1028191 39.9365654, -0.1030338 39.9368143)",,,,
40948294,True,Carrer Tremedal,residential,False,50.18,,"LINESTRING (-0.1028191 39.9365654, -0.1032447 39.9362537)",,,,
40948272,True,Carrer Santa Llúcia,residential,False,34.787,1,"LINESTRING (-0.1034747 39.9365121, -0.1032447 39.9362537)",,,,
40948298,True,Carrer Salvador,residential,False,50.421,,"LINESTRING (-0.1034747 39.9365121, -0.1030338 39.9368143)",,,,
40948268,True,Carrer Zumalacárregui,residential,False,10.789,,"LINESTRING (-0.1030338 39.9368143, -0.1031069 39.9368935)",,,,
40948271,True,Carrer Sant Vicent,residential,False,60.032,,"LINESTRING (-0.1025435 39.935412, -0.1021805 39.9349494)",,,,
40948274,True,Carrer Pare Ramon Uso,residential,False,61.063,,"LINESTRING (-0.1025435 39.935412, -0.1030801 39.9350483)",,,,
40948281,True,Carrer Lluís Vives,residential,False,3.403,,"LINESTRING (-0.1020396 39.9357828, -0.1020235 39.9357548)",,,,
40948280,False,Carrer Torre Motxa,living_street,False,62.066,,"LINESTRING (-0.1017048 39.9360349, -0.1012861 39.9355783)",,,,
40948280,False,Carrer Torre Motxa,living_street,True,52.946,,"LINESTRING (-0.1017048 39.9360349, -0.1020535 39.9364289)",,,,
40948292,True,Carrer Mare de Déu dels Desemparats,living_street,False,40.008,1,"LINESTRING (-0.1017048 39.9360349, -0.1020396 39.9357828)",,,,
589617456,True,Carrer Crist de la Penitència,residential,False,5.608,,"LINESTRING (-0.1025694 39.9384905, -0.1026156 39.9384546)",,,,
40948274,True,Carrer Pare Ramon Uso,residential,False,58.469,,"LINESTRING (-0.1020235 39.9357548, -0.1025435 39.935412)",,,,
40948281,True,Carrer Lluís Vives,residential,False,57.391,,"LINESTRING (-0.1020235 39.9357548, -0.1015832 39.9353644)",,,,
40778457,True,Carrer Creus Velles,residential,False,57.323,,"LINESTRING (-0.10531 39.9404673, -0.1048237 39.9401113)",,,,
40948306,True,Carrer Mare de Déu del Roser,residential,False,63.728,,"LINESTRING (-0.10531 39.9404673, -0.1047986 39.9408853)",,,,
40753278,True,Carrer Rei En Jaume,residential,False,33.402,,"LINESTRING (-0.1051542 39.9348157, -0.1053884 39.9350565)",,,,
40948305,True,Carrer Taronger,residential,False,32.05,,"LINESTRING (-0.1051542 39.9348157, -0.1054835 39.9346767)",,,,
40948304,True,Carrer Forn de Gil,residential,False,76.058,,"LINESTRING (-0.1061808 39.9351033, -0.1054835 39.9346767)",,,,
40948311,True,Carrer Exèrcit,residential,False,51.405,,"LINESTRING (-0.1061808 39.9351033, -0.1057427 39.9354209)",,,,
40778443,True,Carrer Aviador Franco,residential,False,76.591,,"LINESTRING (-0.0980547 39.9415155, -0.0987503 39.9410796)",,,,
40778443,True,Carrer Aviador Franco,residential,False,62.825,,"LINESTRING (-0.0987503 39.9410796, -0.0993477 39.9407488)",,,,
40984852,True,Carrer Sant Josep,residential,False,67.08,,"LINESTRING (-0.0987503 39.9410796, -0.0992325 39.9415563)",,,,
589639186,True,Avinguda Francesc Tàrrega,tertiary,False,31.419,2,"LINESTRING (-0.0951579 39.9399569, -0.0953663 39.939809, -0.0954284 39.939765)",,,,
40984882,True,Carrer Ignasi Vergara,residential,False,80.786,,"LINESTRING (-0.0973449 39.9401307, -0.0973029 39.9400956, -0.0967222 39.9395831)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,70.09700000000001,,"LINESTRING (-0.0973449 39.9401307, -0.0968601 39.9402423, -0.0967002 39.9403559, -0.0966283 39.940407)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,35.831,,"LINESTRING (-0.0961374 39.9407558, -0.0958291 39.9409748)",,,,
40984899,True,Carrer Sant Francesc,residential,False,96.235,,"LINESTRING (-0.1032275 39.9395239, -0.1023711 39.9400877)",,,,
702929912,True,Carrer Comunió,residential,False,62.623,,"LINESTRING (-0.1032275 39.9395239, -0.1037145 39.9399455)",CV-2295,,,
40753402,True,Carrer Santa Bàrbara,residential,False,115.457,,"LINESTRING (-0.1002706 39.9415087, -0.0993477 39.9407488)",,,,
40778457,True,Carrer Creus Velles,residential,False,17.807,,"LINESTRING (-0.1030864 39.9387989, -0.1029356 39.9386881)",,,,
40778516,True,Carrer Cor de Jesús,residential,False,66.859,,"LINESTRING (-0.1004244 39.9407667, -0.0999521 39.9402867)",,,,
40984908,True,Carrer Santa Isabel,residential,False,85.541,,"LINESTRING (-0.1004244 39.9407667, -0.1011897 39.9402692)",,,,
696325086,True,Plaça Dos de Maig,residential,False,15.045,,"LINESTRING (-0.1004244 39.9407667, -0.1002938 39.9408577)",,,30,
40948272,True,Carrer Santa Llúcia,residential,False,74.485,1,"LINESTRING (-0.1061685 39.9391702, -0.1056053 39.9386581)",,,,
40778457,True,Carrer Creus Velles,residential,False,76.733,,"LINESTRING (-0.1048237 39.9401113, -0.1041837 39.9396261)",,,,
40984912,True,Carrer Santa Cristina,residential,False,132.253,,"LINESTRING (-0.1048237 39.9401113, -0.1059709 39.9393107)",,,,
21867612,True,Carrer Vicente Sanchiz,residential,False,59.965,1,"LINESTRING (-0.1032547 39.9402586, -0.1028011 39.9405675, -0.1027288 39.9406167)",,,,
40984911,True,Carrer Escultor Amorós,residential,False,68.933,,"LINESTRING (-0.1036966 39.9408645, -0.1043091 39.9404598)",,,,
40984914,True,Carrer Cronista Traver,residential,False,77.191,,"LINESTRING (-0.1036966 39.9408645, -0.1032547 39.9402586)",,,,
"[40984953, 40984917]",True,"['Carrer Montpeller', ""Plaça de l'Alguer""]",residential,False,88.794,,"LINESTRING (-0.0962281 39.9391976, -0.0961782 39.939156, -0.0957563 39.9388036, -0.0955065 39.9389848)",,,,
589639186,True,Avinguda Francesc Tàrrega,tertiary,False,80.153,2,"LINESTRING (-0.0962281 39.9391976, -0.0968501 39.9387563, -0.0969181 39.938708)",,,,
40984918,True,Carrer Catalunya,residential,False,89.414,,"LINESTRING (-0.0958291 39.9409748, -0.0965278 39.9415745)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,45.345,,"LINESTRING (-0.0958291 39.9409748, -0.095439 39.941252)",,,,
701670070,True,Carrer Rosselló,residential,False,90.244,,"LINESTRING (-0.0968368 39.941365, -0.0961374 39.9407558)",,,,
701670071,True,Carrer Còrsega,residential,False,35.166,,"LINESTRING (-0.0968368 39.941365, -0.0965278 39.9415745)",,,,
701670072,True,Carrer Còrsega,residential,False,33.33,,"LINESTRING (-0.0968368 39.941365, -0.097112 39.9411521)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,28.051,,"LINESTRING (-0.0966283 39.940407, -0.096387 39.9405785)",,,,
"[40984920, 40984919]",True,"['Carrer Còrsega', 'Carrer Aragó']",residential,False,115.77199999999999,,"LINESTRING (-0.0966283 39.940407, -0.0966988 39.9404605, -0.0972976 39.9409146, -0.0973381 39.9409588, -0.0973315 39.9409891, -0.09729 39.941027, -0.097112 39.9411521)",,,,
589639186,True,Avinguda Francesc Tàrrega,tertiary,False,32.044,2,"LINESTRING (-0.0956999 39.9395723, -0.0959758 39.9393766)",,,,
40984920,True,Carrer Aragó,residential,False,57.284,,"LINESTRING (-0.0956999 39.9395723, -0.095769 39.9396314, -0.0961043 39.9399182, -0.0961484 39.9399559)",,,,
40984923,True,Carrer Mallorca,residential,False,88.817,,"LINESTRING (-0.097112 39.9411521, -0.096387 39.9405785)",,,,
589639186,True,Avinguda Francesc Tàrrega,tertiary,False,31.543,2,"LINESTRING (-0.0954284 39.939765, -0.095633 39.9396198, -0.0956999 39.9395723)",,,,
40984924,True,Carrer Polo de Bernabé,residential,False,29.009,,"LINESTRING (-0.096387 39.9405785, -0.0961374 39.9407558)",,,,
40984923,True,Carrer Mallorca,residential,False,64.88199999999999,,"LINESTRING (-0.096387 39.9405785, -0.0963511 39.9405235, -0.095961 39.9402029, -0.0958867 39.9401418)",,,,
40984923,True,Carrer Mallorca,residential,False,57.29,,"LINESTRING (-0.0958867 39.9401418, -0.0954284 39.939765)",,,,
40984929,True,Carrer Joan Fuster,residential,False,30.415,,"LINESTRING (-0.0961484 39.9399559, -0.0958867 39.9401418)",,,,
40984920,True,Carrer Aragó,residential,False,65.45100000000001,,"LINESTRING (-0.0961484 39.9399559, -0.0966122 39.9403523, -0.0966163 39.9403662, -0.0966283 39.940407)",,,,
40984882,True,Carrer Ignasi Vergara,residential,False,60.105,,"LINESTRING (-0.0967222 39.9395831, -0.0962909 39.9392501, -0.0962281 39.9391976)",,,,
40984929,True,Carrer Joan Fuster,residential,False,64.127,,"LINESTRING (-0.0967222 39.9395831, -0.0966506 39.939633, -0.0961484 39.9399559)",,,,
