osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width
1268505740,True,2,Paseo de Isabel la Católica,secondary,50,False,64.383,"LINESTRING (-4.7318245 41.6559453, -4.7318043 41.6561062, -4.731779 41.6563074, -4.7317732 41.6563601, -4.7317593 41.6564637, -4.7317499 41.6565027, -4.7317464 41.6565212)",,
"[33821898, 626415955]",True,1,Calle de San Agustín,residential,30,False,186.91300000000004,"LINESTRING (-4.7315191 41.656467, -4.7314879 41.6564311, -4.7313101 41.6562039, -4.7310571 41.6558875, -4.7308667 41.6556432, -4.7308483 41.6556144, -4.7308366 41.6555854, -4.7308259 41.6555576, -4.7306772 41.6555078, -4.7306544 41.6555002, -4.7306415 41.6553185, -4.7306548 41.6552093, -4.7306792 41.6550096)",,
804853565,True,1,Calle de San Agustín,residential,30,False,15.723,"LINESTRING (-4.7316141 41.6565893, -4.7315191 41.656467)",,
626415955,True,1,Calle de San Agustín,residential,30,False,15.377999999999998,"LINESTRING (-4.7316927 41.6564541, -4.7316569 41.6564703, -4.731621 41.6564799, -4.73159 41.6564813, -4.7315617 41.6564773, -4.7315377 41.6564741, -4.7315191 41.656467)",,
626415969,True,1,Paseo de Isabel la Católica,secondary,50,False,16.514000000000003,"LINESTRING (-4.7316927 41.6564541, -4.7316899 41.6564618, -4.7316732 41.6565016, -4.7316585 41.6565336, -4.7316397 41.6565617, -4.7316141 41.6565893)",,
626415960,True,1,Paseo de Isabel la Católica,secondary,50,False,14.648,"LINESTRING (-4.7317464 41.6565212, -4.731719 41.6565572, -4.7317022 41.6565752, -4.731674 41.6566033, -4.7316442 41.656628)",,
804853567,True,1,Calle de San Agustín,residential,30,False,4.977,"LINESTRING (-4.7316442 41.656628, -4.7316141 41.6565893)",,
"[885304487, 305384991]",True,"['1', '2']",Paseo de Isabel la Católica,secondary,"['30', '50']",False,344.505,"LINESTRING (-4.7324001 41.6526858, -4.7324132 41.6526096, -4.7324258 41.6525107, -4.7325786 41.6514751, -4.7325909 41.6514, -4.7326002 41.6513437, -4.7326425 41.6510531, -4.7326894 41.6507102, -4.7327245 41.65049, -4.7327514 41.6503856, -4.7327869 41.6501968, -4.7328149 41.6500283, -4.7328487 41.6498575, -4.7328613 41.6498176, -4.732875 41.6497745, -4.7329255 41.6496146)",,
"[301776276, 890623645]",True,"['2', '3']",Calle de San Ildefonso,secondary,50,False,122.331,"LINESTRING (-4.7326803 41.648571, -4.7327514 41.6486324, -4.7327867 41.6486668, -4.7328252 41.6487061, -4.7328563 41.6487427, -4.7328769 41.6487744, -4.7329012 41.6488141, -4.7329218 41.6488538, -4.7329407 41.6488962, -4.7329527 41.6489232, -4.7329611 41.6489515, -4.7329655 41.648988, -4.7329662 41.6490217, -4.7329631 41.6490819, -4.7329536 41.6491422, -4.732897 41.6493662, -4.7328851 41.6494047, -4.7328251 41.6496008)",,
44111621,True,1,Calle de Zapico,residential,30,False,76.22,"LINESTRING (-4.7275379 41.6535635, -4.727529 41.6535944, -4.7275217 41.6536287, -4.7274207 41.6542432)",,
"[297294852, 1053957238]",True,1,Acera de Recoletos,living_street,20,False,70.044,"LINESTRING (-4.7291859 41.6482415, -4.7291937 41.6482207, -4.7291915 41.648188, -4.729181 41.6481678, -4.7291463 41.6481094, -4.728936 41.647755, -4.7289057 41.6477059, -4.7288783 41.6476622)",,
"[1053957242, 24432955]",True,3,"['Calle de Miguel Íscar', 'Plaza de Zorrilla']",tertiary,30,False,54.885999999999996,"LINESTRING (-4.7291859 41.6482415, -4.7292592 41.6482325, -4.7293244 41.6482248, -4.7293875 41.6482196, -4.7295375 41.6482057, -4.7296048 41.6481968, -4.7296544 41.6481879, -4.7296944 41.648173, -4.729756 41.6481512, -4.7298185 41.6481224)",,
1069435550,True,2,Paseo de Isabel la Católica,secondary,50,False,25.895,"LINESTRING (-4.7322013 41.6533886, -4.7321982 41.6534223, -4.7321912 41.6534563, -4.7321872 41.6534895, -4.7321683 41.6536201)",,
"[176257088, 61598552]",True,2,"['Calle de Vicente Moliner', 'Plaza del Ochavo']",residential,30,False,116.911,"LINESTRING (-4.7271405 41.6525554, -4.7269887 41.6525089, -4.7263142 41.6522963, -4.726016 41.6522066, -4.725932 41.6521809, -4.7258416 41.6521511)",,
