osmid,ref,highway,oneway,reversed,length,geometry,name,bridge,junction,lanes,width,tunnel
"[211770785, 211770770]",,unclassified,False,"[False, True]",213.98700000000002,"LINESTRING (-2.4075841 43.036055, -2.4076519 43.0359865, -2.4077542 43.035867, -2.4079902 43.0356376, -2.4082799 43.0353721, -2.4083811 43.0352643, -2.4084055 43.0352381, -2.4085499 43.03512, -2.4086132 43.0350742, -2.4089064 43.0348702, -2.4089597 43.0348317, -2.4092702 43.0345843)","['Larraña auzoa', 'J. Moiua kalea']",,,,,
211770782,,residential,False,True,80.497,"LINESTRING (-2.4142043 43.0362098, -2.4147922 43.0358872, -2.4150179 43.0358)",Kanpantxo Kalea,,,,,
211770764,,unclassified,False,False,31.692999999999998,"LINESTRING (-2.418952 43.0367358, -2.4189796 43.036768, -2.4191325 43.0369883)",Ibarra Zelaia,,,,,
"[211770768, 211770766]",,unclassified,False,"[False, True]",311.38499999999993,"LINESTRING (-2.418952 43.0367358, -2.4190101 43.0367219, -2.4190737 43.0366965, -2.4191255 43.0366591, -2.419155 43.0365977, -2.4191556 43.0365375, -2.4191049 43.0364751, -2.4190326 43.0364276, -2.4189459 43.036383, -2.4187594 43.0363462, -2.4185907 43.0362867, -2.4184365 43.0362066, -2.4183081 43.0361078, -2.4181573 43.0359484, -2.4176017 43.0353447, -2.4173933 43.0351148, -2.4172829 43.0349929, -2.4171213 43.0348046, -2.4170245 43.034737, -2.4169084 43.0347181)",Ibarra Zelaia,,,,,
"[211770759, 211770762, 211770767]",,unclassified,False,True,286.729,"LINESTRING (-2.418952 43.0367358, -2.4189114 43.0366884, -2.4188484 43.0366319, -2.4187307 43.0365569, -2.4185788 43.036476, -2.418334 43.0363349, -2.4181374 43.0361905, -2.4178214 43.0359239, -2.4172971 43.0355208, -2.4172593 43.0354716, -2.4169407 43.0350561, -2.4168342 43.0349126, -2.4167847 43.0347549)",Ibarra Zelaia,,,,,
211770763,,unclassified,False,False,29.829,"LINESTRING (-2.4191325 43.0369883, -2.4193003 43.0369547, -2.4193855 43.0369438, -2.4194919 43.0369398)",Ibarra Zelaia,,,,,
211770764,,unclassified,False,True,31.692999999999998,"LINESTRING (-2.4191325 43.0369883, -2.4189796 43.036768, -2.418952 43.0367358)",Ibarra Zelaia,,,,,
46612090,,residential,True,False,50.572,"LINESTRING (-2.4172503 43.0324551, -2.4169663 43.032162, -2.4168788 43.0320909)",,,,,,
211918641,,unclassified,False,False,31.698,"LINESTRING (-2.4172503 43.0324551, -2.4172836 43.032429, -2.4174294 43.0323608, -2.4175933 43.0323336)",Garagaltza Auzoa,,,,,
1092835458,GI-3591,tertiary,False,True,87.407,"LINESTRING (-2.4121906 43.0284334, -2.4123391 43.0286086, -2.4125877 43.0288984, -2.412783 43.0290887)",,,,,,
548729855,,residential,False,True,29.307,"LINESTRING (-2.4193769 43.0348793, -2.4193643 43.0346159)",Garagaltza Auzoa,,,,,
548729857,,residential,True,False,20.404999999999998,"LINESTRING (-2.4193769 43.0348793, -2.4194074 43.0348498, -2.4194781 43.0348279, -2.4195344 43.0348253, -2.4196004 43.0348348)",Garagaltza Auzoa,,,,,
46773979,,residential,False,False,87.883,"LINESTRING (-2.4100324 43.034024, -2.409989 43.0340571, -2.4097043 43.0342761, -2.409359 43.0345254, -2.4092702 43.0345843)",,,,,,
46773979,,residential,False,True,42.870999999999995,"LINESTRING (-2.4100324 43.034024, -2.4102049 43.0338924, -2.41041 43.0337551)",,,,,,
211770408,,residential,False,True,14.895,"LINESTRING (-2.4100324 43.034024, -2.4100657 43.0340359, -2.410172 43.0340691, -2.4102026 43.0340691)",Errekalde Auzoa,,,,,
23353068,GI-2630,secondary,True,False,17.557,"LINESTRING (-2.4078821 43.0315767, -2.4076986 43.03166)",,,,,,
1262297705,GI-2630,secondary,True,False,11.021,"LINESTRING (-2.4078821 43.0315767, -2.4078822 43.0316097, -2.4078943 43.0316415, -2.4079176 43.0316699)",,,roundabout,,,
46595420,GI-2630,secondary,True,False,17.835,"LINESTRING (-2.4076986 43.03166, -2.4079176 43.0316699)",,,,,,
211770939,GI-2630,secondary,False,False,4.772,"LINESTRING (-2.4076986 43.03166, -2.4076407 43.0316671)",Lazarraga kalea,,,,,
1262297705,GI-2630,secondary,True,False,10.933,"LINESTRING (-2.4079176 43.0316699, -2.4079519 43.0316935, -2.4079906 43.0317084, -2.4080332 43.0317154)",,,roundabout,,,
386902280,GI-2630,secondary,True,False,23.424,"LINESTRING (-2.4100924 43.0300001, -2.4103696 43.0299425)",,,,,,
23365805,GI-2630,secondary,False,False,38.047,"LINESTRING (-2.4100924 43.0300001, -2.4100385 43.0300261, -2.4098754 43.0300984, -2.4096801 43.0301601)",Kalegoiena kalea,,,,,
"[45669266, 45425052]",,residential,False,False,129.51,"LINESTRING (-2.4099292 43.0312924, -2.409755 43.0311982, -2.4093863 43.0310071, -2.4086868 43.0306773, -2.4086172 43.030633)",Martzelino Zelaia kalea,,,,,
548729858,,residential,False,False,9.735,"LINESTRING (-2.4193003 43.0345419, -2.4193643 43.0346159)",,,,,,
86324250,,residential,False,True,28.211,"LINESTRING (-2.4193003 43.0345419, -2.4191802 43.0344705, -2.4190079 43.0344081)",,,,,,
548729856,,unclassified,False,False,31.025,"LINESTRING (-2.4196004 43.0348348, -2.419554 43.0347835, -2.4194686 43.0347085, -2.4193643 43.0346159)",Garagaltza Auzoa,,,,,
548729861,GI-2630,secondary,False,False,5.79,"LINESTRING (-2.4168788 43.0320909, -2.4168407 43.0320469)",,,,,,
"[264810899, 548729862]",GI-2630,secondary,False,True,168.564,"LINESTRING (-2.4168788 43.0320909, -2.417097 43.0323429, -2.4172041 43.0324914, -2.4173119 43.0326408, -2.4178786 43.0333393, -2.4179266 43.0333985)",,,,,,
46595538,,residential,False,True,23.808,"LINESTRING (-2.4166562 43.0346093, -2.4166026 43.0345848, -2.4164455 43.0344623)",Unibertsitate etorbidea,,,,,
492710641,,residential,True,False,22.232999999999997,"LINESTRING (-2.4166562 43.0346093, -2.4166483 43.0346336, -2.4166482 43.0346586, -2.416656 43.0346829, -2.4166711 43.0347054, -2.4166928 43.0347247, -2.41672 43.0347399, -2.4167512 43.0347501, -2.4167847 43.0347549)",,,roundabout,,,
459786902,,residential,False,False,17.065,"LINESTRING (-2.4103179 43.028789, -2.4103693 43.0289378)",Arantzazuko Ama kalea,,,,,
"[49342521, 1164082581]",,living_street,False,False,99.692,"LINESTRING (-2.4103179 43.028789, -2.4103979 43.0287758, -2.410421 43.0287713, -2.4105095 43.0287538, -2.4107627 43.0287019, -2.4110965 43.0286275, -2.4111178 43.0285375, -2.4112337 43.0284285, -2.4112882 43.0283645)",,,,,,
459786902,,residential,False,True,17.065,"LINESTRING (-2.4103693 43.0289378, -2.4103179 43.028789)",Arantzazuko Ama kalea,,,,,
459786902,,residential,False,False,59.888000000000005,"LINESTRING (-2.4103693 43.0289378, -2.4103747 43.0289534, -2.4104472 43.0292211, -2.4104646 43.0293014, -2.4104793 43.0293888, -2.4104758 43.029469)",Arantzazuko Ama kalea,,,,,
1259729043,,residential,False,False,64.62700000000001,"LINESTRING (-2.4103693 43.0289378, -2.4097709 43.0290394, -2.4097254 43.0290573, -2.4097042 43.0290822, -2.4096753 43.0291437)",,,,,,
211771500,,unclassified,False,True,74.63799999999999,"LINESTRING (-2.4096753 43.0291437, -2.4098105 43.0292024, -2.4100139 43.0292875, -2.4102459 43.0293966, -2.4103402 43.0294321, -2.4104758 43.029469)",Roke Azkune kalea,,,,,
1259729043,,residential,False,True,64.62700000000001,"LINESTRING (-2.4096753 43.0291437, -2.4097042 43.0290822, -2.4097254 43.0290573, -2.4097709 43.0290394, -2.4103693 43.0289378)",,,,,,
211918641,,unclassified,False,False,277.84799999999996,"LINESTRING (-2.4175933 43.0323336, -2.417658 43.0323228, -2.4177659 43.0322894, -2.4178909 43.0322568, -2.4179764 43.0322406, -2.4181482 43.0321796, -2.4182167 43.0321481, -2.4182703 43.0321184, -2.4182896 43.0321045, -2.4183527 43.0320476, -2.4183608 43.0320378, -2.4183822 43.0320134, -2.4184033 43.0319795, -2.4184308 43.0319173, -2.4184589 43.0318298, -2.4184679 43.0318077, -2.418482 43.0317793, -2.4184969 43.0317589, -2.4185185 43.031741, -2.4185424 43.0317285, -2.4185771 43.0317211, -2.4186124 43.0317201, -2.4186464 43.0317267, -2.4186751 43.0317397, -2.4186947 43.0317543, -2.4187078 43.0317785, -2.4187145 43.0318531, -2.4187205 43.0319435, -2.4187204 43.0321704, -2.4187238 43.0321951, -2.4187376 43.0322546, -2.4187512 43.032297, -2.4187664 43.0323337, -2.4187914 43.0323831, -2.4188142 43.0324214, -2.418835 43.0324509, -2.4188587 43.0324785, -2.4188846 43.0325034, -2.4189049 43.0325192, -2.4189434 43.0325421, -2.4189829 43.032556, -2.4190082 43.0325617, -2.4190341 43.0325656, -2.4190609 43.0325678, -2.4190878 43.0325678, -2.4191011 43.0325672, -2.4191904 43.0325531, -2.4193789 43.0325437, -2.4195051 43.0325297, -2.4196774 43.0324918)",Garagaltza Auzoa,,,,,
211918641,,unclassified,False,True,31.698,"LINESTRING (-2.4175933 43.0323336, -2.4174294 43.0323608, -2.4172836 43.032429, -2.4172503 43.0324551)",Garagaltza Auzoa,,,,,
"[1259729056, 45439429, 1259729054, 1259729055]",,residential,False,True,118.32,"LINESTRING (-2.4175933 43.0323336, -2.4175556 43.0323886, -2.4174499 43.0325074, -2.4173951 43.0325598, -2.4173592 43.0325941, -2.4172616 43.0326874, -2.4171642 43.0327805, -2.4170339 43.0328867, -2.4169765 43.0329409, -2.4168905 43.0330003, -2.4168188 43.0330422, -2.4166312 43.0331084)",,,,,,yes
