osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,access,geometry,bridge,junction
66332983,2,LU-933,Rúa Real,secondary,50,False,True,13.523,yes,"LINESTRING (-7.2740797 42.4763061, -7.2742442 42.4762977)",,
66332983,2,LU-933,Rúa Real,secondary,50,False,False,29.383000000000003,yes,"LINESTRING (-7.2740797 42.4763061, -7.2738457 42.4763183, -7.2737223 42.4763245)",,
"[138817184, 191839086]",,,"['Rúa da Cal', 'Rúa do Río Ferreiriño']",residential,,False,True,67.056,,"LINESTRING (-7.2740797 42.4763061, -7.2740984 42.4764373, -7.2741396 42.4766635, -7.2739019 42.4767458, -7.2738405 42.4767651)",,
66332983,2,LU-933,Rúa Real,secondary,50,False,False,19.963,yes,"LINESTRING (-7.272395 42.4760869, -7.2721688 42.4760206)",,
66332983,2,LU-933,Rúa Real,secondary,50,False,True,71.236,yes,"LINESTRING (-7.272395 42.4760869, -7.2729772 42.4762591, -7.2732016 42.4763246)",,
139089388,,,Rúa Saa,residential,,False,False,64.516,,"LINESTRING (-7.272395 42.4760869, -7.2725247 42.4758175, -7.272895 42.4759272)",,
219835593,1,,Rúa Arroio,residential,50,False,False,16.746,,"LINESTRING (-7.2717375 42.4750452, -7.2716795 42.4751896)",,
219835593,1,,Rúa Arroio,residential,50,False,True,29.672,,"LINESTRING (-7.2717375 42.4750452, -7.2717764 42.4747799)",,
139089385,1,,Rúa San Martiño de Abaixo,residential,20,False,False,23.854,yes,"LINESTRING (-7.2717375 42.4750452, -7.271813 42.4749461, -7.2719456 42.4749707)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,True,12.676,yes,"LINESTRING (-7.2676228 42.4746638, -7.2677656 42.4747074)",,
"[66990216, 174845149, 67366431]",1,,Rúa Camilo Xosé Cela,residential,30,False,True,156.298,yes,"LINESTRING (-7.2676228 42.4746638, -7.2676506 42.4746116, -7.2676859 42.4745468, -7.2678136 42.4743123, -7.2678419 42.4742604, -7.2678557 42.474235, -7.2678859 42.4742202, -7.2679286 42.4742213, -7.2681671 42.474278, -7.2684547 42.474356, -7.2690629 42.4745109)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,False,75.14099999999999,yes,"LINESTRING (-7.2676228 42.4746638, -7.2675382 42.4746385, -7.2667739 42.4744096)",,
"[125295929, 682130015]",,LU-651,Rúa do Courel,secondary,,False,True,140.953,,"LINESTRING (-7.2715452 42.4771291, -7.2715751 42.4770834, -7.2715929 42.4770158, -7.2716129 42.4766073, -7.2716592 42.475974, -7.2716705 42.4758693)",,
191839081,,LU-651,Rúa do Courel,secondary,,False,False,92.223,,"LINESTRING (-7.2715452 42.4771291, -7.2715061 42.4771639, -7.2714329 42.4772095, -7.2712693 42.4772684, -7.2710732 42.4773354, -7.2708423 42.4773974, -7.2706737 42.4774347, -7.2705295 42.4774576)",,
191839088,1,,Rúa de Calvo Sotelo,residential,20,False,True,58.252,yes,"LINESTRING (-7.2715452 42.4771291, -7.271634 42.4771319, -7.2719808 42.4770534, -7.2719995 42.4770492, -7.272226 42.4769927)",,
844770631,,,Rúa de Bande,residential,,False,False,36.275,,"LINESTRING (-7.2715452 42.4771291, -7.2716103 42.4771808, -7.2717376 42.4774186)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,False,12.676,yes,"LINESTRING (-7.2677656 42.4747074, -7.2676228 42.4746638)",,
125295930,,,Rúa da Silva,residential,,False,False,200.00400000000002,,"LINESTRING (-7.2677656 42.4747074, -7.2677284 42.4747575, -7.2674201 42.4751728, -7.26716 42.4755222, -7.2669928 42.4757962, -7.2669185 42.4761525, -7.2668784 42.4763589)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,True,154.132,yes,"LINESTRING (-7.2677656 42.4747074, -7.2681533 42.4748206, -7.2690794 42.4750986, -7.2695071 42.4752284)",,
191839081,,LU-651,Rúa do Courel,secondary,,False,False,20.879,,"LINESTRING (-7.2667231 42.4778439, -7.2664727 42.4778778)",,
125295930,,,Rúa da Silva,residential,,False,True,158.985,,"LINESTRING (-7.2667231 42.4778439, -7.2668256 42.4774268, -7.2668419 42.4771303, -7.2668534 42.4769198, -7.2668534 42.4764882, -7.2668662 42.476422)",,
191839081,,LU-651,Rúa do Courel,secondary,,False,True,23.973,,"LINESTRING (-7.2667231 42.4778439, -7.2668883 42.4778217, -7.2670107 42.4778053)",,
847455271,1,N-120,Estrada Logroño - Vigo,trunk,80,False,False,32.099,,"LINESTRING (-7.2719932 42.4723428, -7.2723502 42.4724611)",,
"[128442920, 847455172, 128432949]",1,N-120,Estrada Logroño - Vigo,trunk,"['90', '80']",False,True,611.3699999999999,,"LINESTRING (-7.2719932 42.4723428, -7.2714032 42.4721906, -7.2709459 42.4720976, -7.2704023 42.4720073, -7.2696792 42.4719359, -7.2687036 42.4719109, -7.2681347 42.4719002, -7.2677952 42.4719002, -7.2673032 42.4718867, -7.2666879 42.4718241, -7.2661396 42.47173, -7.2655155 42.4715745, -7.2649784 42.4713905, -7.264758 42.4712948)",yes,
128442921,1,N-120,Estrada Logroño - Vigo,trunk,90,False,False,44.483,,"LINESTRING (-7.2742352 42.473242, -7.2746998 42.4734484)",,
128442921,1,N-120,Estrada Logroño - Vigo,trunk,90,False,True,177.50500000000002,,"LINESTRING (-7.2742352 42.473242, -7.2735403 42.4729249, -7.2727037 42.4725783, -7.2723502 42.4724611)",,
792617096,,,,residential,,False,False,23.184,,"LINESTRING (-7.2683331 42.4710032, -7.2683287 42.4710888, -7.2682684 42.4712033)",,
128442966,,,,unclassified,,False,True,109.071,,"LINESTRING (-7.2637477 42.4711882, -7.2637868 42.4712658, -7.2638755 42.4712985, -7.2640043 42.4712924, -7.2641262 42.4712863, -7.2642608 42.4713029, -7.2645113 42.4714026, -7.2648856 42.4715816)",,
128442957,,,,residential,50,True,False,46.496,,"LINESTRING (-7.2682684 42.4712033, -7.2680982 42.4713328, -7.2679767 42.4714296, -7.2679064 42.4715219)",,
792617096,,,,residential,,False,True,23.184,,"LINESTRING (-7.2682684 42.4712033, -7.2683287 42.4710888, -7.2683331 42.4710032)",,
"[128442920, 847455172, 128432949]",1,N-120,Estrada Logroño - Vigo,trunk,"['90', '80']",False,False,611.37,,"LINESTRING (-7.264758 42.4712948, -7.2649784 42.4713905, -7.2655155 42.4715745, -7.2661396 42.47173, -7.2666879 42.4718241, -7.2673032 42.4718867, -7.2677952 42.4719002, -7.2681347 42.4719002, -7.2687036 42.4719109, -7.2696792 42.4719359, -7.2704023 42.4720073, -7.2709459 42.4720976, -7.2714032 42.4721906, -7.2719932 42.4723428)",yes,
410057454,1,,,trunk_link,,True,False,156.37000000000003,,"LINESTRING (-7.264758 42.4712948, -7.2652376 42.4715341, -7.2657053 42.4716772, -7.2661741 42.4717875, -7.2663193 42.4718186, -7.266378 42.4718382, -7.2664179 42.4718774, -7.2664283 42.4719112)",,
128442937,,,,tertiary,30,True,False,6.156,,"LINESTRING (-7.2679064 42.4715219, -7.2678729 42.4715343, -7.2678441 42.4715521)",,roundabout
128442937,,,,tertiary,30,True,False,19.54,,"LINESTRING (-7.2678441 42.4715521, -7.2678167 42.4715809, -7.2678019 42.4716143, -7.2678008 42.4716494, -7.2678137 42.4716832, -7.2678393 42.4717129)",,roundabout
128442938,1,,,trunk_link,50,True,False,262.605,,"LINESTRING (-7.2678441 42.4715521, -7.2676891 42.4716101, -7.2674187 42.4716608, -7.2670485 42.4716902, -7.2665831 42.4716902, -7.2661985 42.4716518, -7.2657829 42.4715832, -7.2653473 42.4714703, -7.264758 42.4712948)",,
128442937,,,,tertiary,30,True,False,16.769,,"LINESTRING (-7.2680906 42.4715616, -7.2680535 42.4715357, -7.2680073 42.4715195, -7.2679566 42.4715148, -7.2679064 42.4715219)",,roundabout
128442948,1,,,residential,50,True,False,42.629,,"LINESTRING (-7.2680906 42.4715616, -7.2681274 42.4714628, -7.2681577 42.4713722, -7.2682684 42.4712033)",,
128442931,,,Rúa Praia,residential,,False,False,111.596,,"LINESTRING (-7.2648856 42.4715816, -7.264797 42.4716451, -7.2645434 42.4723134, -7.2644635 42.4725238)",,
128442932,,,Rúa Secide,residential,,False,True,132.914,,"LINESTRING (-7.2648856 42.4715816, -7.2649512 42.4715666, -7.2650603 42.471579, -7.2655781 42.4717229, -7.2657066 42.471754, -7.2660861 42.4718458, -7.2664283 42.4719112)",,
128442966,,,,unclassified,,False,False,109.071,,"LINESTRING (-7.2648856 42.4715816, -7.2645113 42.4714026, -7.2642608 42.4713029, -7.2641262 42.4712863, -7.2640043 42.4712924, -7.2638755 42.4712985, -7.2637868 42.4712658, -7.2637477 42.4711882)",,
128442935,1,,,trunk_link,40,True,False,55.549,,"LINESTRING (-7.2687722 42.471685, -7.2683511 42.4716212, -7.2682126 42.4715879, -7.2681109 42.4715871)",,
128442950,,,,unclassified,,True,False,84.002,,"LINESTRING (-7.2687722 42.471685, -7.2687525 42.4716505, -7.2686413 42.4714601, -7.2684701 42.4711852, -7.2683331 42.4710032)",,
128442937,,,,tertiary,30,True,False,23.660999999999998,,"LINESTRING (-7.2678393 42.4717129, -7.2678758 42.4717359, -7.2679199 42.4717501, -7.2679677 42.471754, -7.268015 42.4717475, -7.2680576 42.471731, -7.2680918 42.4717061)",,roundabout
128442963,,,,tertiary,50,True,False,29.368,,"LINESTRING (-7.2678393 42.4717129, -7.2679258 42.4718072, -7.2679772 42.4719526)",,
128442937,,,,tertiary,30,True,False,13.912,,"LINESTRING (-7.2680918 42.4717061, -7.2681125 42.4716788, -7.2681229 42.4716485, -7.2681224 42.4716172, -7.2681109 42.4715871)",,roundabout
128442932,,,Rúa Secide,residential,,False,False,132.91400000000002,,"LINESTRING (-7.2664283 42.4719112, -7.2660861 42.4718458, -7.2657066 42.471754, -7.2655781 42.4717229, -7.2650603 42.471579, -7.2649512 42.4715666, -7.2648856 42.4715816)",,
"[128442932, 128442933, 128442934]",,,Rúa Secide,residential,30,False,"[False, True]",175.243,yes,"LINESTRING (-7.2664283 42.4719112, -7.2666048 42.4719315, -7.2669555 42.4719687, -7.2674263 42.4719962, -7.2677979 42.4720057, -7.2681273 42.4720088, -7.2684409 42.472008, -7.2685544 42.4720276)",yes,
128442963,,,,tertiary,50,True,False,29.404,,"LINESTRING (-7.2679772 42.4719526, -7.2680176 42.4717978, -7.2680918 42.4717061)",,
128442967,,,,tertiary,50,False,True,172.29700000000003,,"LINESTRING (-7.2679772 42.4719526, -7.2679725 42.4720753, -7.2679611 42.4724075, -7.2679788 42.4727518, -7.2680086 42.47286, -7.268054 42.4729134, -7.2681271 42.4729443, -7.2683711 42.4729762, -7.2687034 42.4730025, -7.2688182 42.4729948)",,
128442965,1,,,trunk_link,,True,False,255.093,,"LINESTRING (-7.2689351 42.4720135, -7.2692126 42.4719945, -7.2695424 42.47199, -7.2700008 42.4720187, -7.2704814 42.4720743, -7.2712199 42.4721979, -7.2719932 42.4723428)",,
128442965,1,,,trunk_link,,True,False,31.264,,"LINESTRING (-7.2685544 42.4720276, -7.2689351 42.4720135)",,
"[174845150, 128442934]",,,"['Rúa Secide', 'Rúa Pereiro']",residential,"['30', '50']",False,False,24.116,yes,"LINESTRING (-7.2685544 42.4720276, -7.2686067 42.472059, -7.2686114 42.472067, -7.2686377 42.472112, -7.2686542 42.4721604, -7.2686648 42.4722194)",,
"[128442932, 128442933, 128442934]",,,Rúa Secide,residential,30,False,"[False, True]",175.243,yes,"LINESTRING (-7.2685544 42.4720276, -7.2684409 42.472008, -7.2681273 42.4720088, -7.2677979 42.4720057, -7.2674263 42.4719962, -7.2669555 42.4719687, -7.2666048 42.4719315, -7.2664283 42.4719112)",yes,
128442955,1,,,trunk_link,,True,False,33.010000000000005,,"LINESTRING (-7.2686648 42.4722194, -7.2687275 42.4721272, -7.2688108 42.4720605, -7.2688934 42.4720293, -7.2689351 42.4720135)",,
138817385,,,Rúa Pereiro,residential,30,False,True,87.152,yes,"LINESTRING (-7.2686648 42.4722194, -7.2687141 42.4724923, -7.2687659 42.4727797, -7.2688182 42.4729948)",,
"[128442934, 174845150]",,,"['Rúa Secide', 'Rúa Pereiro']",residential,"['50', '30']",False,True,24.116,yes,"LINESTRING (-7.2686648 42.4722194, -7.2686542 42.4721604, -7.2686377 42.472112, -7.2686114 42.472067, -7.2686067 42.472059, -7.2685544 42.4720276)",,
847455271,1,N-120,Estrada Logroño - Vigo,trunk,80,False,True,32.099,,"LINESTRING (-7.2723502 42.4724611, -7.2719932 42.4723428)",,
128442921,1,N-120,Estrada Logroño - Vigo,trunk,90,False,False,177.505,,"LINESTRING (-7.2723502 42.4724611, -7.2727037 42.4725783, -7.2735403 42.4729249, -7.2742352 42.473242)",,
128442935,1,,,trunk_link,40,True,False,307.609,,"LINESTRING (-7.2723502 42.4724611, -7.2719839 42.4722997, -7.2715506 42.4721738, -7.2709289 42.4720365, -7.270111 42.4718902, -7.2690803 42.4717259, -7.2687722 42.471685)",,
128442931,,,Rúa Praia,residential,,False,True,5.265,,"LINESTRING (-7.2644462 42.4725694, -7.2644635 42.4725238)",,
128442931,,,Rúa Praia,residential,,False,False,118.23,,"LINESTRING (-7.2644462 42.4725694, -7.2642778 42.4730991, -7.2641368 42.4735349, -7.2641181 42.4736047)",,
128442967,,,,tertiary,50,False,False,172.297,,"LINESTRING (-7.2688182 42.4729948, -7.2687034 42.4730025, -7.2683711 42.4729762, -7.2681271 42.4729443, -7.268054 42.4729134, -7.2680086 42.47286, -7.2679788 42.4727518, -7.2679611 42.4724075, -7.2679725 42.4720753, -7.2679772 42.4719526)",,
138817385,,,Rúa Pereiro,residential,30,False,False,87.152,yes,"LINESTRING (-7.2688182 42.4729948, -7.2687659 42.4727797, -7.2687141 42.4724923, -7.2686648 42.4722194)",,
138817385,,,Rúa Pereiro,residential,30,False,True,55.544,yes,"LINESTRING (-7.2688182 42.4729948, -7.268856 42.4730649, -7.268966 42.4731026, -7.2693195 42.4731775, -7.2693927 42.4732106)",,
139089386,,,Rúa Pereiro,residential,,False,False,12.756,,"LINESTRING (-7.2693927 42.4732106, -7.2695035 42.4731301)",,
138817385,,,Rúa Pereiro,residential,30,False,False,55.544,yes,"LINESTRING (-7.2693927 42.4732106, -7.2693195 42.4731775, -7.268966 42.4731026, -7.268856 42.4730649, -7.2688182 42.4729948)",,
138817385,,,Rúa Pereiro,residential,30,False,True,53.071,yes,"LINESTRING (-7.2693927 42.4732106, -7.2694109 42.4732595, -7.2693967 42.4734441, -7.2693784 42.4735382, -7.2693441 42.4736826)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,True,6.622,yes,"LINESTRING (-7.2641181 42.4736047, -7.264191 42.4736303)",,
128442931,,,Rúa Praia,residential,,False,True,118.22999999999999,,"LINESTRING (-7.2641181 42.4736047, -7.2641368 42.4735349, -7.2642778 42.4730991, -7.2644462 42.4725694)",,
139089387,,,Rúa Ramón y Cajal,residential,,True,False,56.372,,"LINESTRING (-7.2700332 42.474252, -7.2699787 42.47429, -7.2697377 42.4747052)",,
191839083,,,Rúa Ramón y Cajal,residential,20,False,False,113.389,,"LINESTRING (-7.2700332 42.474252, -7.270598 42.4744153, -7.2713175 42.4746295)",,
626022744,,,,unclassified,20,False,True,78.375,,"LINESTRING (-7.2700332 42.474252, -7.2701936 42.4741698, -7.270284 42.4741312, -7.2703733 42.4740774, -7.2704609 42.4739927, -7.2705069 42.4739201, -7.2705533 42.473773, -7.2705681 42.473713)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,False,6.622,yes,"LINESTRING (-7.264191 42.4736303, -7.2641181 42.4736047)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,True,116.841,yes,"LINESTRING (-7.264191 42.4736303, -7.2643007 42.4736638, -7.2648164 42.4738214, -7.2655088 42.4740295)",,
128516906,,,Rúa Río Soldón,residential,,False,True,167.202,,"LINESTRING (-7.264191 42.4736303, -7.2641636 42.4737258, -7.2641433 42.4737963, -7.264092 42.4740946, -7.26405 42.4742707, -7.2641216 42.4743748, -7.2642379 42.4745396, -7.2643663 42.4747332, -7.2645635 42.4750366)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,False,112.036,yes,"LINESTRING (-7.2667739 42.4744096, -7.2662091 42.4742399, -7.2655088 42.4740295)",,
127453577,2,LU-933,Rúa Real,secondary,50,False,True,75.14099999999999,yes,"LINESTRING (-7.2667739 42.4744096, -7.2675382 42.4746385, -7.2676228 42.4746638)",,
128516901,,,Rúa Río Miño,residential,,False,True,219.504,,"LINESTRING (-7.2667739 42.4744096, -7.2666319 42.4745953, -7.2664934 42.4747669, -7.2663194 42.4749623, -7.2662208 42.4750898, -7.2661908 42.4751511, -7.2661919 42.475304, -7.2661818 42.4753834, -7.2661585 42.4754618, -7.2660995 42.4756506, -7.2660413 42.4759064, -7.2660264 42.4760623, -7.2659902 42.4761575, -7.2659204 42.4762364)",,
128516906,,,Rúa Río Soldón,residential,,False,False,167.202,,"LINESTRING (-7.2645635 42.4750366, -7.2643663 42.4747332, -7.2642379 42.4745396, -7.2641216 42.4743748, -7.26405 42.4742707, -7.264092 42.4740946, -7.2641433 42.4737963, -7.2641636 42.4737258, -7.264191 42.4736303)",,
128516906,,,Rúa Río Soldón,residential,,False,True,172.12800000000001,,"LINESTRING (-7.2645635 42.4750366, -7.2649886 42.4753999, -7.2652435 42.4756237, -7.2654674 42.4757741, -7.2657001 42.4759694, -7.2657178 42.4760258, -7.2656923 42.476101, -7.2655815 42.4762351)",,
