osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,bridge,name,maxspeed,tunnel
"[202008298, 202008293]",,residential,,False,True,42.385,"LINESTRING (-1.2073512 39.567143, -1.2070617 39.5671173, -1.2069874 39.5671115, -1.2069105 39.5671206, -1.2068622 39.5671322)",CV-470,,"['Plaza Miguel Ballesteros', 'Calle Miguel Ballesteros']",,
202008266,,secondary,,True,False,82.574,"LINESTRING (-1.2082463 39.5674886, -1.2081756 39.5674548, -1.2080963 39.5674223, -1.2074811 39.5672392, -1.2073537 39.5672161)",,,Calle Fidel García Berlanga,,
206511497,,residential,,False,False,90.334,"LINESTRING (-1.2082463 39.5674886, -1.208191 39.5675512, -1.208122 39.5676853, -1.2079299 39.5678471, -1.2078349 39.5679129, -1.2077589 39.5679467, -1.2074995 39.5680001)",,,Calle Revolución,,
202008260,,secondary,,False,True,14.872,"LINESTRING (-1.210117 39.5682505, -1.2099618 39.5681907)",,,Calle Fidel García Berlanga,,
164424883,,residential,,False,True,39.062000000000005,"LINESTRING (-1.210117 39.5682505, -1.2100897 39.5683079, -1.2101988 39.5685856)",,,Calle Teruel,,
164424878,,residential,,False,True,108.924,"LINESTRING (-1.2104438 39.5692419, -1.2094639 39.5698656)",,,Calle Castellón,,
164424883,,residential,,False,False,50.735,"LINESTRING (-1.2104438 39.5692419, -1.2102736 39.5688049)",,,Calle Teruel,,
164424883,,residential,,False,True,41.253,"LINESTRING (-1.2104438 39.5692419, -1.2104922 39.5693504, -1.2106138 39.5695889)",,,Calle Teruel,,
164424880,,residential,,False,False,81.712,"LINESTRING (-1.2043941 39.5700175, -1.2037183 39.5694992)",,,Calle Barcelona,,
164424880,,residential,,False,True,39.446,"LINESTRING (-1.2043941 39.5700175, -1.2047447 39.5702473)",,,Calle Barcelona,,
206508486,,residential,,False,False,86.688,"LINESTRING (-1.2043941 39.5700175, -1.2037694 39.5706306)",,,Calle Bravo,,
206508486,,residential,,False,True,35.763,"LINESTRING (-1.2043941 39.5700175, -1.2046585 39.5697687)",,,Calle Bravo,,
164424880,,residential,,False,False,33.465,"LINESTRING (-1.2037183 39.5694992, -1.2034463 39.5692833)",,,Calle Barcelona,,
164424880,,residential,,False,True,81.712,"LINESTRING (-1.2037183 39.5694992, -1.2043941 39.5700175)",,,Calle Barcelona,,
164424886,,residential,,False,True,46.148,"LINESTRING (-1.2037183 39.5694992, -1.2033618 39.5698102)",,,Calle de la Estación,,
164424886,,residential,,False,False,10.62,"LINESTRING (-1.2025215 39.5705024, -1.2026081 39.5704341)",,,Calle de la Estación,,
202008256,,residential,,False,False,42.553,"LINESTRING (-1.2025215 39.5705024, -1.2021621 39.5702384)",,,Avenida Actor Rambal,,
364876081,,residential,,False,True,8.603,"LINESTRING (-1.2025215 39.5705024, -1.2025957 39.5705545)",,,Avenida Actor Rambal,,
"[164424881, 164489763]",,residential,,False,False,113.96000000000001,"LINESTRING (-1.2061765 39.5641227, -1.2054352 39.5638271, -1.2053343 39.5638071, -1.2052474 39.563796, -1.2051066 39.5637884, -1.2049456 39.5637972)",,,"['Avenida de Julio López Tarín', 'Avenida de Madrid']",,
164424881,,residential,,False,True,193.749,"LINESTRING (-1.2061765 39.5641227, -1.2069574 39.564428, -1.2077564 39.5647886, -1.2081521 39.5649676)",,,Avenida de Julio López Tarín,,
164425455,,residential,,False,True,211.06099999999998,"LINESTRING (-1.2061765 39.5641227, -1.2060446 39.5643182, -1.2059655 39.5644205, -1.2059189 39.5644691, -1.205859 39.5645223, -1.2058072 39.5645612, -1.2057536 39.5646015, -1.2056976 39.5646372, -1.2056381 39.5646703, -1.2054978 39.5647453, -1.2052143 39.5649313, -1.2051503 39.5649759, -1.2050828 39.565028, -1.2050064 39.5651079, -1.2049442 39.5651797, -1.2049041 39.5652386, -1.2048808 39.5652805, -1.2048721 39.5653127, -1.2048672 39.5653421, -1.2048648 39.5654257, -1.2048721 39.5655063, -1.2048881 39.565624)",,,Camino de Batanejo,,
492399959,,tertiary,,False,True,56.913,"LINESTRING (-1.2109733 39.5644005, -1.2104761 39.5647397)",,,Calle Héroes del Tollo,,
164424882,,residential,,False,True,35.941,"LINESTRING (-1.2055627 39.5659371, -1.2057633 39.5660187, -1.2059308 39.5660918)",,,Calle Camino,,
202008292,,residential,,False,False,37.254,"LINESTRING (-1.2055627 39.5659371, -1.2054824 39.566041, -1.2053739 39.5661659, -1.2053127 39.5662088)",,,Calle los Arcos,,
202008310,,residential,,False,False,67.749,"LINESTRING (-1.2055627 39.5659371, -1.205266 39.5657948, -1.2050519 39.5656932, -1.2049485 39.5656363, -1.2048881 39.565624)",,,Calle Camino,,
202008292,,residential,,False,True,41.730000000000004,"LINESTRING (-1.2050389 39.5665162, -1.2050852 39.5664535, -1.2051654 39.5663406, -1.2052688 39.5662396, -1.2053127 39.5662088)",,,Calle los Arcos,,
202008289,,residential,,False,True,29.916,"LINESTRING (-1.2055359 39.5673563, -1.2056651 39.5674129, -1.2058073 39.5674753, -1.205843 39.5674821)",,,Calle del Pozo,,
202008274,,residential,,False,False,40.819,"LINESTRING (-1.2066164 39.5679775, -1.2068524 39.5677663, -1.2069307 39.5677018)",,,Calle de Armas,,
"[202008289, 202008274]",,residential,,False,"[False, True]",23.146,"LINESTRING (-1.2066164 39.5679775, -1.2065778 39.5680023, -1.2064268 39.5678792)",,,"['Calle de Armas', 'Calle del Pozo']",,
206511473,,residential,,False,False,107.262,"LINESTRING (-1.2066164 39.5679775, -1.206706 39.568041, -1.206787 39.5681202, -1.2071119 39.5679623, -1.2072116 39.5679189, -1.2072101 39.5678316, -1.2071996 39.5677495, -1.2072049 39.5676859, -1.2071138 39.567551)",,,Calle Huerta de Torán,,
206508461,,residential,,False,False,49.373,"LINESTRING (-1.2063786 39.5681097, -1.2065441 39.568535)",,,Calle la Olivereta,,
202008280,,residential,,False,False,85.865,"LINESTRING (-1.2099183 39.5681766, -1.2092869 39.5687761)",,,Calle de Toledo,,
202008266,,secondary,,True,False,88.47800000000001,"LINESTRING (-1.2099183 39.5681766, -1.2091833 39.5679265, -1.2089737 39.5678558)",,,Calle Fidel García Berlanga,,
202008281,,residential,,False,True,10.371,"LINESTRING (-1.2039723 39.568371, -1.2039044 39.5682938)",,,Calle de Valencia,,
202008272,,residential,,False,True,49.419,"LINESTRING (-1.2039723 39.568371, -1.2038851 39.5684216, -1.2037868 39.568512, -1.2035996 39.5687067)",,,Calle Subida Almazar,,
202008282,,residential,,False,False,73.46600000000001,"LINESTRING (-1.2039723 39.568371, -1.2042722 39.5687122, -1.2044315 39.5689283)",,,Calle de Valencia,,
164424883,,residential,,False,True,25.214,"LINESTRING (-1.2101988 39.5685856, -1.2102736 39.5688049)",,,Calle Teruel,,
164424883,,residential,,False,False,39.062000000000005,"LINESTRING (-1.2101988 39.5685856, -1.2100897 39.5683079, -1.210117 39.5682505)",,,Calle Teruel,,
202008275,,residential,,False,False,70.67999999999999,"LINESTRING (-1.2101988 39.5685856, -1.2100902 39.5686471, -1.2096141 39.5690319)",,,Calle de Larra,,
202008263,,residential,,False,False,63.931,"LINESTRING (-1.2035996 39.5687067, -1.2041429 39.5691006)",,,Calle Almazar,,
202008272,,residential,,False,True,25.466,"LINESTRING (-1.2035996 39.5687067, -1.2034227 39.5688907)",,,Calle Subida Almazar,,
202008272,,residential,,False,False,49.419,"LINESTRING (-1.2035996 39.5687067, -1.2037868 39.568512, -1.2038851 39.5684216, -1.2039723 39.568371)",,,Calle Subida Almazar,,
202008267,,residential,,False,False,85.871,"LINESTRING (-1.2092869 39.5687761, -1.2085677 39.5682385)",,,Calle Hermanos Franciscanos,,
202008280,,residential,,False,True,85.865,"LINESTRING (-1.2092869 39.5687761, -1.2099183 39.5681766)",,,Calle de Toledo,,
202008267,,residential,,False,True,39.969,"LINESTRING (-1.2092869 39.5687761, -1.209391 39.5688495, -1.2096141 39.5690319)",,,Calle Hermanos Franciscanos,,
202008280,,residential,,False,False,80.121,"LINESTRING (-1.2092869 39.5687761, -1.2088332 39.5692206, -1.2087054 39.5693402)",,,Calle de Toledo,,
202008272,,residential,,False,False,25.466,"LINESTRING (-1.2034227 39.5688907, -1.2035996 39.5687067)",,,Calle Subida Almazar,,
202008283,,residential,,False,False,57.828,"LINESTRING (-1.2034227 39.5688907, -1.2034608 39.5689247, -1.2038949 39.569262)",,,Calle de las Doncellas,,
202008284,,residential,,False,True,67.208,"LINESTRING (-1.2034227 39.5688907, -1.2030217 39.5685328, -1.2028954 39.5684444)",,,Calle de las Doncellas,,
202008282,,residential,,False,False,51.35,"LINESTRING (-1.2044315 39.5689283, -1.2045582 39.5691001, -1.2047277 39.5693297)",,,Calle de Valencia,,
202008282,,residential,,False,True,73.46600000000001,"LINESTRING (-1.2044315 39.5689283, -1.2042722 39.5687122, -1.2039723 39.568371)",,,Calle de Valencia,,
202008287,,residential,,False,False,39.68,"LINESTRING (-1.2044315 39.5689283, -1.2045155 39.5688967, -1.2045982 39.568869, -1.204876 39.5688468)",,,Calle del Bureo,,
202008287,,residential,,False,True,31.330000000000002,"LINESTRING (-1.2044315 39.5689283, -1.2043121 39.5689958, -1.2041975 39.5690606, -1.2041429 39.5691006)",,,Calle del Bureo,,
202008267,,residential,,False,False,39.969,"LINESTRING (-1.2096141 39.5690319, -1.209391 39.5688495, -1.2092869 39.5687761)",,,Calle Hermanos Franciscanos,,
202008275,,residential,,False,True,70.67999999999999,"LINESTRING (-1.2096141 39.5690319, -1.2100902 39.5686471, -1.2101988 39.5685856)",,,Calle de Larra,,
202008276,,residential,,False,False,74.548,"LINESTRING (-1.2096141 39.5690319, -1.2094602 39.5691562, -1.2092299 39.5693432, -1.2090817 39.5694925, -1.2090401 39.5695344)",,,Calle de Larra,,
202008268,,residential,,False,True,19.903,"LINESTRING (-1.2049658 39.5691022, -1.2048972 39.5689312)",,,Calle Nuestra Señora del Remedio,,
202008268,,residential,,False,False,84.6,"LINESTRING (-1.2049658 39.5691022, -1.2050804 39.5693746, -1.2051291 39.5695587, -1.2051583 39.5697653, -1.2051663 39.5698438)",,,Calle Nuestra Señora del Remedio,,
206511494,,residential,,False,False,60.214,"LINESTRING (-1.2049658 39.5691022, -1.2054123 39.5693855, -1.2054873 39.5694618)",,,Calle San Gregorio,,
202008263,,residential,,False,True,63.931,"LINESTRING (-1.2041429 39.5691006, -1.2035996 39.5687067)",,,Calle Almazar,,
202008263,,residential,,False,False,51.324,"LINESTRING (-1.2041429 39.5691006, -1.2044092 39.5692899, -1.2045859 39.5694111)",,,Calle Almazar,,
202008287,,residential,,False,False,31.330000000000002,"LINESTRING (-1.2041429 39.5691006, -1.2041975 39.5690606, -1.2043121 39.5689958, -1.2044315 39.5689283)",,,Calle del Bureo,,
202008287,,residential,,False,True,27.874000000000002,"LINESTRING (-1.2041429 39.5691006, -1.2040976 39.5691338, -1.2039968 39.5691896, -1.2038949 39.569262)",,,Calle del Bureo,,
202008283,,residential,,False,True,57.828,"LINESTRING (-1.2038949 39.569262, -1.2034608 39.5689247, -1.2034227 39.5688907)",,,Calle de las Doncellas,,
202008285,,residential,,False,False,52.366,"LINESTRING (-1.2038949 39.569262, -1.2041797 39.5694601, -1.2043612 39.5695656)",,,Calle de las Doncellas,,
202008287,,residential,,False,False,27.874,"LINESTRING (-1.2038949 39.569262, -1.2039968 39.5691896, -1.2040976 39.5691338, -1.2041429 39.5691006)",,,Calle del Bureo,,
202008309,,residential,,False,True,15.154,"LINESTRING (-1.2047277 39.5693297, -1.2045859 39.5694111)",,,Travesía las doncellas,,
202008282,,residential,,False,False,68.57900000000001,"LINESTRING (-1.2047277 39.5693297, -1.2047426 39.5693498, -1.2050166 39.5697032, -1.2051663 39.5698438)",,,Calle de Valencia,,
202008282,,residential,,False,True,51.35,"LINESTRING (-1.2047277 39.5693297, -1.2045582 39.5691001, -1.2044315 39.5689283)",,,Calle de Valencia,,
202008309,,residential,,False,False,15.154,"LINESTRING (-1.2045859 39.5694111, -1.2047277 39.5693297)",,,Travesía las doncellas,,
202008263,,residential,,False,True,51.324,"LINESTRING (-1.2045859 39.5694111, -1.2044092 39.5692899, -1.2041429 39.5691006)",,,Calle Almazar,,
202008309,,residential,,False,True,25.823,"LINESTRING (-1.2045859 39.5694111, -1.2045433 39.5694364, -1.2043612 39.5695656)",,,Travesía las doncellas,,
202008285,,residential,,False,False,34.112,"LINESTRING (-1.2043612 39.5695656, -1.204477 39.5696329, -1.2046585 39.5697687)",,,Calle de las Doncellas,,
202008285,,residential,,False,True,52.366,"LINESTRING (-1.2043612 39.5695656, -1.2041797 39.5694601, -1.2038949 39.569262)",,,Calle de las Doncellas,,
202008309,,residential,,False,False,25.823,"LINESTRING (-1.2043612 39.5695656, -1.2045433 39.5694364, -1.2045859 39.5694111)",,,Travesía las doncellas,,
202008268,,residential,,False,True,84.60000000000001,"LINESTRING (-1.2051663 39.5698438, -1.2051583 39.5697653, -1.2051291 39.5695587, -1.2050804 39.5693746, -1.2049658 39.5691022)",,,Calle Nuestra Señora del Remedio,,
202008282,,residential,,False,True,68.579,"LINESTRING (-1.2051663 39.5698438, -1.2050166 39.5697032, -1.2047426 39.5693498, -1.2047277 39.5693297)",,,Calle de Valencia,,
380715917,,residential,,False,False,31.586,"LINESTRING (-1.2051663 39.5698438, -1.2052787 39.5700373, -1.2053056 39.5701063)",,,Calle Nuestra Señora del Remedio,,
206508447,,residential,,False,False,29.851,"LINESTRING (-1.2053056 39.5701063, -1.2055576 39.569921)",,,Calle de las Doncellas,,
202008285,,residential,,False,True,72.05,"LINESTRING (-1.2053056 39.5701063, -1.2051423 39.5701307, -1.2050278 39.5700443, -1.2047256 39.5698189, -1.2046585 39.5697687)",,,Calle de las Doncellas,,
380715917,,residential,,False,False,36.306,"LINESTRING (-1.2053056 39.5701063, -1.2054837 39.5702657, -1.2055835 39.5703527)",,,Calle Nuestra Señora del Remedio,,
380715917,,residential,,False,True,31.586,"LINESTRING (-1.2053056 39.5701063, -1.2052787 39.5700373, -1.2051663 39.5698438)",,,Calle Nuestra Señora del Remedio,,
164424882,,residential,,False,False,93.854,"LINESTRING (-1.2068884 39.5664989, -1.2067592 39.5664306, -1.206625 39.566366, -1.2059308 39.5660918)",,,Calle Camino,,
164424882,,residential,,False,True,60.551,"LINESTRING (-1.2068884 39.5664989, -1.20735 39.5667911, -1.2074054 39.5668111, -1.207451 39.5668225)",,,Calle Camino,,
202073806,,residential,,False,True,75.094,"LINESTRING (-1.2068884 39.5664989, -1.2067948 39.5665925, -1.2067638 39.5666628, -1.2066335 39.566767, -1.2065048 39.5668374, -1.2063713 39.566929, -1.2063209 39.5669975)",,,Calle Puerta Nueva,,
202073806,,residential,,False,False,75.09400000000001,"LINESTRING (-1.2063209 39.5669975, -1.2063713 39.566929, -1.2065048 39.5668374, -1.2066335 39.566767, -1.2067638 39.5666628, -1.2067948 39.5665925, -1.2068884 39.5664989)",,,Calle Puerta Nueva,,
206504001,,residential,,False,False,40.268,"LINESTRING (-1.2100856 39.5655583, -1.20969 39.565363)",,,Luis García Berlanga,,
206504001,,residential,,False,True,43.161,"LINESTRING (-1.2100856 39.5655583, -1.2105232 39.5657503)",,,Luis García Berlanga,,
164425736,,residential,,False,False,50.848,"LINESTRING (-1.2097951 39.5657615, -1.2092853 39.5655277)",,,Avenida del Río Magro,,
164425736,,residential,,False,True,45.173,"LINESTRING (-1.2097951 39.5657615, -1.2102538 39.5659615)",,,Avenida del Río Magro,,
206503993,,residential,,False,False,113.951,"LINESTRING (-1.2097951 39.5657615, -1.2087881 39.5664305)",,,Calle José Echegaray,,
206504001,,residential,,False,False,46.562,"LINESTRING (-1.2109953 39.5659574, -1.2105232 39.5657503)",,,Luis García Berlanga,,
164425736,,residential,,False,False,45.173,"LINESTRING (-1.2102538 39.5659615, -1.2097951 39.5657615)",,,Avenida del Río Magro,,
164425736,,residential,,False,True,46.616,"LINESTRING (-1.2102538 39.5659615, -1.2107244 39.5661716)",,,Avenida del Río Magro,,
206503995,,residential,,False,False,114.955,"LINESTRING (-1.2102538 39.5659615, -1.2092327 39.5666317)",,,Calle Severo Ochoa,,
164425736,,residential,,False,False,46.616,"LINESTRING (-1.2107244 39.5661716, -1.2102538 39.5659615)",,,Avenida del Río Magro,,
206503991,,residential,,False,False,114.624,"LINESTRING (-1.2107244 39.5661716, -1.2097055 39.5668392)",,,Calle Juan Ramón Jiménez,,
164425734,,residential,,False,True,44.192,"LINESTRING (-1.2087881 39.5664305, -1.2092327 39.5666317)",,,Avenida Ramón y Cajal,,
206503993,,residential,,False,True,113.951,"LINESTRING (-1.2087881 39.5664305, -1.2097951 39.5657615)",,,Calle José Echegaray,,
164425734,,residential,,False,False,49.93599999999999,"LINESTRING (-1.2087881 39.5664305, -1.2086822 39.5663835, -1.2085561 39.5663308, -1.2083616 39.566246, -1.2083328 39.5662248, -1.208297 39.566194)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,False,44.192,"LINESTRING (-1.2092327 39.5666317, -1.2087881 39.5664305)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,True,20.562,"LINESTRING (-1.2092327 39.5666317, -1.2094416 39.5667226)",,,Avenida Ramón y Cajal,,
206503995,,residential,,False,True,114.955,"LINESTRING (-1.2092327 39.5666317, -1.2102538 39.5659615)",,,Calle Severo Ochoa,,
164425734,,residential,,False,False,26.073,"LINESTRING (-1.2097055 39.5668392, -1.2094416 39.5667226)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,True,45.89,"LINESTRING (-1.2097055 39.5668392, -1.2101685 39.5670464)",,,Avenida Ramón y Cajal,,
206503991,,residential,,False,True,114.624,"LINESTRING (-1.2097055 39.5668392, -1.2107244 39.5661716)",,,Calle Juan Ramón Jiménez,,
164425734,,residential,,False,False,45.89,"LINESTRING (-1.2101685 39.5670464, -1.2097055 39.5668392)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,True,46.533,"LINESTRING (-1.2101685 39.5670464, -1.2106333 39.5672626)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,False,46.533,"LINESTRING (-1.2106333 39.5672626, -1.2101685 39.5670464)",,,Avenida Ramón y Cajal,,
164424881,,residential,,False,True,51.712,"LINESTRING (-1.2081521 39.5649676, -1.2086607 39.5652177)",,,Avenida de Julio López Tarín,,
206505983,,residential,,False,True,71.663,"LINESTRING (-1.2081521 39.5649676, -1.2075114 39.5653816)",,,Calle el Requejo,,
164424881,,residential,,False,False,193.749,"LINESTRING (-1.2081521 39.5649676, -1.2077564 39.5647886, -1.2069574 39.564428, -1.2061765 39.5641227)",,,Avenida de Julio López Tarín,,
164424881,,residential,,False,False,51.712,"LINESTRING (-1.2086607 39.5652177, -1.2081521 39.5649676)",,,Avenida de Julio López Tarín,,
164424881,,residential,,False,True,63.678,"LINESTRING (-1.2086607 39.5652177, -1.2092853 39.5655277)",,,Avenida de Julio López Tarín,,
206505976,,residential,,False,False,86.689,"LINESTRING (-1.2086607 39.5652177, -1.2079026 39.5657337)",,,Calle Charco Tizón,,
206506002,,residential,,False,True,17.637,"LINESTRING (-1.2073764 39.5652619, -1.2075114 39.5653816)",,,Calle Mercado,,
206505983,,residential,,False,False,71.663,"LINESTRING (-1.2075114 39.5653816, -1.2081521 39.5649676)",,,Calle el Requejo,,
206506002,,residential,,False,False,17.637,"LINESTRING (-1.2075114 39.5653816, -1.2073764 39.5652619)",,,Calle Mercado,,
206506002,,residential,,False,True,51.55,"LINESTRING (-1.2075114 39.5653816, -1.2079026 39.5657337)",,,Calle Mercado,,
206505976,,residential,,False,True,86.689,"LINESTRING (-1.2079026 39.5657337, -1.2086607 39.5652177)",,,Calle Charco Tizón,,
206506002,,residential,,False,False,51.55,"LINESTRING (-1.2079026 39.5657337, -1.2075114 39.5653816)",,,Calle Mercado,,
206506002,,residential,,False,True,60.854,"LINESTRING (-1.2079026 39.5657337, -1.208374 39.5661429)",,,Calle Mercado,,
206506002,,residential,,False,False,60.854,"LINESTRING (-1.208374 39.5661429, -1.2079026 39.5657337)",,,Calle Mercado,,
23544685,,tertiary,,False,False,103.872,"LINESTRING (-1.208374 39.5661429, -1.2088371 39.5658234, -1.2091185 39.5656279, -1.2092853 39.5655277)",CV-3990,,Calle Héroes del Tollo,,
23544685,,tertiary,,False,True,8.709,"LINESTRING (-1.208374 39.5661429, -1.2083417 39.5661644, -1.208297 39.566194)",CV-3990,,Calle Héroes del Tollo,,
164425734,,residential,,False,False,20.562,"LINESTRING (-1.2094416 39.5667226, -1.2092327 39.5666317)",,,Avenida Ramón y Cajal,,
164425734,,residential,,False,True,26.073,"LINESTRING (-1.2094416 39.5667226, -1.2097055 39.5668392)",,,Avenida Ramón y Cajal,,
206505984,,residential,,False,False,128.224,"LINESTRING (-1.2094416 39.5667226, -1.2084303 39.5675723)",,,Calle Padre Jesús Gómez,,
202008266,,secondary,,True,False,18.313,"LINESTRING (-1.2084303 39.5675723, -1.2082463 39.5674886)",,,Calle Fidel García Berlanga,,
206505984,,residential,,False,True,128.224,"LINESTRING (-1.2084303 39.5675723, -1.2094416 39.5667226)",,,Calle Padre Jesús Gómez,,
164424883,,residential,,False,False,25.214,"LINESTRING (-1.2102736 39.5688049, -1.2101988 39.5685856)",,,Calle Teruel,,
164424883,,residential,,False,True,50.735,"LINESTRING (-1.2102736 39.5688049, -1.2104438 39.5692419)",,,Calle Teruel,,
206505986,,residential,,False,False,60.176,"LINESTRING (-1.2102736 39.5688049, -1.2109081 39.5690365)",,,Calle Delicias,,
206505986,,residential,,False,True,60.176,"LINESTRING (-1.2109081 39.5690365, -1.2102736 39.5688049)",,,Calle Delicias,,
206505992,,residential,,False,True,38.412,"LINESTRING (-1.2077614 39.5695145, -1.2076905 39.5696947, -1.2076246 39.5698434)",,,Calle Parchel,,
164424883,,residential,,False,True,31.091,"LINESTRING (-1.2106138 39.5695889, -1.2107429 39.5698502)",,,Calle Teruel,,
164424883,,residential,,False,False,41.253,"LINESTRING (-1.2106138 39.5695889, -1.2104922 39.5693504, -1.2104438 39.5692419)",,,Calle Teruel,,
206505982,,residential,,False,False,93.11200000000001,"LINESTRING (-1.2106138 39.5695889, -1.2098445 39.5700991, -1.2097891 39.5701339)",,,Calle Huesca,,
218519178,,residential,,False,True,88.766,"LINESTRING (-1.2085762 39.5697238, -1.2095091 39.5700704)",,,Calle Cuenca,,
206506007,,residential,,False,False,45.998,"LINESTRING (-1.2085762 39.5697238, -1.2084618 39.5700911, -1.2084566 39.5701268)",,,Calle Paz,,
206506007,,residential,,False,True,44.283,"LINESTRING (-1.2085762 39.5697238, -1.2086688 39.5693933, -1.2087054 39.5693402)",,,Calle Paz,,
202008265,,tertiary,,False,False,23.516,"LINESTRING (-1.2073456 39.5697488, -1.2074569 39.5695555)",CV-3990,,Calle Dos de Mayo,,
202008265,,tertiary,,False,True,28.537,"LINESTRING (-1.2073456 39.5697488, -1.2071948 39.5699776)",CV-3990,,Calle Dos de Mayo,,
206506006,,residential,,False,True,26.126,"LINESTRING (-1.2073456 39.5697488, -1.2076246 39.5698434)",,,Calle Parchel,,
164424883,,residential,,False,False,31.091,"LINESTRING (-1.2107429 39.5698502, -1.2106138 39.5695889)",,,Calle Teruel,,
164424883,,residential,,False,True,4.134,"LINESTRING (-1.2107429 39.5698502, -1.210763 39.569884)",,,Calle Teruel,,
206506006,,residential,,False,False,26.126,"LINESTRING (-1.2076246 39.5698434, -1.2073456 39.5697488)",,,Calle Parchel,,
206506006,,residential,,False,True,77.967,"LINESTRING (-1.2076246 39.5698434, -1.2084566 39.5701268)",,,Calle Parchel,,
206505992,,residential,,False,False,38.412,"LINESTRING (-1.2076246 39.5698434, -1.2076905 39.5696947, -1.2077614 39.5695145)",,,Calle Parchel,,
164424883,,residential,,False,False,4.134,"LINESTRING (-1.210763 39.569884, -1.2107429 39.5698502)",,,Calle Teruel,,
164424883,,residential,,False,True,30.368,"LINESTRING (-1.210763 39.569884, -1.2109005 39.5701357)",,,Calle Teruel,,
206505990,,residential,,False,False,74.273,"LINESTRING (-1.210763 39.569884, -1.210153 39.5703584)",,,Calle Alicante,,
202008265,,tertiary,,False,False,28.537,"LINESTRING (-1.2071948 39.5699776, -1.2073456 39.5697488)",CV-3990,,Calle Dos de Mayo,,
202008265,,tertiary,,False,True,21.138,"LINESTRING (-1.2071948 39.5699776, -1.2070679 39.5701406)",CV-3990,,Calle Dos de Mayo,,
206505979,,residential,,False,True,108.856,"LINESTRING (-1.2071948 39.5699776, -1.208295 39.5704666)",,,Calle Penuela,,
206506006,,residential,,False,False,77.967,"LINESTRING (-1.2084566 39.5701268, -1.2076246 39.5698434)",,,Calle Parchel,,
206506006,,residential,,False,True,74.853,"LINESTRING (-1.2084566 39.5701268, -1.2092681 39.5703755)",,,Calle Parchel,,
206506007,,residential,,False,False,40.243,"LINESTRING (-1.2084566 39.5701268, -1.2084339 39.5701725, -1.208295 39.5704666)",,,Calle Paz,,
206506007,,residential,,False,True,45.998,"LINESTRING (-1.2084566 39.5701268, -1.2084618 39.5700911, -1.2085762 39.5697238)",,,Calle Paz,,
206505990,,residential,,False,True,74.273,"LINESTRING (-1.210153 39.5703584, -1.210763 39.569884)",,,Calle Alicante,,
206505996,,residential,,False,False,34.677,"LINESTRING (-1.210153 39.5703584, -1.2098415 39.5701594)",,,Calle Francisco Vinez,,
206505996,,residential,,False,True,27.784,"LINESTRING (-1.210153 39.5703584, -1.2103766 39.5705393)",,,Calle Francisco Vinez,,
206505998,,residential,,False,False,71.433,"LINESTRING (-1.2092681 39.5703755, -1.2088588 39.5709351)",,,Calle Castilla,,
206506006,,residential,,False,False,74.853,"LINESTRING (-1.2092681 39.5703755, -1.2084566 39.5701268)",,,Calle Parchel,,
206506006,,residential,,False,True,29.481,"LINESTRING (-1.2092681 39.5703755, -1.2095752 39.5704949)",,,Calle Parchel,,
206505998,,residential,,False,True,39.723,"LINESTRING (-1.2092681 39.5703755, -1.2094629 39.5701257, -1.2095091 39.5700704)",,,Calle Castilla,,
206505979,,residential,,False,False,108.856,"LINESTRING (-1.208295 39.5704666, -1.2071948 39.5699776)",,,Calle Penuela,,
206506007,,residential,,False,False,21.764,"LINESTRING (-1.208295 39.5704666, -1.2082644 39.5706609)",,,Calle Paz,,
206506007,,residential,,False,True,40.243,"LINESTRING (-1.208295 39.5704666, -1.2084339 39.5701725, -1.2084566 39.5701268)",,,Calle Paz,,
206506000,,residential,,False,False,75.738,"LINESTRING (-1.2095752 39.5704949, -1.2091389 39.5710872)",,,Calle Sinarcas,,
206506006,,residential,,False,False,29.481,"LINESTRING (-1.2095752 39.5704949, -1.2092681 39.5703755)",,,Calle Parchel,,
206506006,,residential,,False,True,57.684,"LINESTRING (-1.2095752 39.5704949, -1.2101609 39.5707504)",,,Calle Parchel,,
206506000,,residential,,False,True,43.766,"LINESTRING (-1.2095752 39.5704949, -1.2097675 39.5702403, -1.2098415 39.5701594)",,,Calle Sinarcas,,
206506007,,residential,,False,True,21.764,"LINESTRING (-1.2082644 39.5706609, -1.208295 39.5704666)",,,Calle Paz,,
206506011,,residential,,False,True,15.141,"LINESTRING (-1.2082644 39.5706609, -1.208416 39.5707308)",,,Calle Aragón,,
206506011,,residential,,False,False,118.965,"LINESTRING (-1.2082644 39.5706609, -1.2081548 39.5705764, -1.2079936 39.5705051, -1.2079136 39.5704825, -1.207782 39.5704637, -1.2070679 39.5701406)",,,Calle Aragón,,
206505985,,residential,,False,False,140.49,"LINESTRING (-1.208416 39.5707308, -1.2075032 39.5717802)",,,Calle Villargordo,,
206506011,,residential,,False,False,15.141,"LINESTRING (-1.208416 39.5707308, -1.2082644 39.5706609)",,,Calle Aragón,,
