osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction,ref,tunnel
128338705,Calle Velázquez,residential,False,False,13.255,,,"LINESTRING (-0.8700255 37.6499436, -0.869914 37.6498635)",,,
128338705,Calle Velázquez,residential,False,True,15.556,,,"LINESTRING (-0.8700255 37.6499436, -0.8701585 37.6500357)",,,
228563205,,residential,False,True,57.909,,,"LINESTRING (-0.8700255 37.6499436, -0.869518 37.6502749)",,,
"[477913600, 477913601, 128338705, 128338694]",Calle Velázquez,"['unclassified', 'residential']",False,False,230.042,,,"LINESTRING (-0.8720254 37.6514788, -0.8719447 37.6514358, -0.8718124 37.6513251, -0.8710999 37.6507282, -0.8708652 37.6505334, -0.8706197 37.6503579, -0.8704927 37.6502671, -0.8702822 37.6501213, -0.8701585 37.6500357)",,,yes
128362564,Avenida Filipinas,tertiary,False,True,22.176000000000002,,,"LINESTRING (-0.8681581 37.6437302, -0.8681574 37.6437629, -0.868154 37.6439296)",,,
314186640,Calle Dos de Mayo,residential,True,False,59.286,,,"LINESTRING (-0.8681581 37.6437302, -0.8682606 37.6437319, -0.8688313 37.6437411)",,,
128362536,Calle Alcalde,residential,False,False,21.017,,,"LINESTRING (-0.8693078 37.6437487, -0.8693056 37.6439377)",,,
"[314186640, 300006684]",Calle Dos de Mayo,residential,True,False,52.498,,,"LINESTRING (-0.8693078 37.6437487, -0.8693192 37.6437489, -0.8698975 37.6436798)",,,
128362473,,primary,True,False,17.131,,50,"LINESTRING (-0.87083 37.6438423, -0.8707986 37.6438241, -0.8707608 37.6438168, -0.8707223 37.6438213, -0.870689 37.6438372, -0.8706657 37.6438619)",roundabout,,
128362473,,primary,True,False,5.015,,50,"LINESTRING (-0.8706657 37.6438619, -0.8706573 37.6438835, -0.8706568 37.643906)",roundabout,,
128362473,,primary,True,False,2.5,,50,"LINESTRING (-0.870846 37.6438608, -0.8708393 37.6438516, -0.87083 37.6438423)",roundabout,,
1096293093,Avenida La Unión,primary,True,False,4.767,,50,"LINESTRING (-0.8706568 37.643906, -0.870641 37.643947)",,,
128362473,,primary,True,False,7.686999999999999,,50,"LINESTRING (-0.8706568 37.643906, -0.8706646 37.6439282, -0.8706801 37.6439477, -0.8707021 37.6439628)",roundabout,,
128362556,Calle Tejeros,residential,True,False,101.399,,,"LINESTRING (-0.868154 37.6439296, -0.8693056 37.6439377)",,,
128362564,Avenida Filipinas,tertiary,False,True,52.691,,,"LINESTRING (-0.868154 37.6439296, -0.8681445 37.6444034)",,,
128362564,Avenida Filipinas,tertiary,False,False,22.176000000000002,,,"LINESTRING (-0.868154 37.6439296, -0.8681574 37.6437629, -0.8681581 37.6437302)",,,
128362536,Calle Alcalde,residential,False,True,21.017,,,"LINESTRING (-0.8693056 37.6439377, -0.8693078 37.6437487)",,,
128362556,Calle Tejeros,residential,True,False,117.582,,,"LINESTRING (-0.8693056 37.6439377, -0.870641 37.643947)",,,
128362536,Calle Alcalde,residential,False,False,37.034,,,"LINESTRING (-0.8693056 37.6439377, -0.8692963 37.6441407, -0.8691679 37.6442216)",,,
128362473,,primary,True,False,2.887,,50,"LINESTRING (-0.8707021 37.6439628, -0.8707322 37.6439731)",roundabout,,
128362473,,primary,True,False,12.678,,50,"LINESTRING (-0.8708116 37.6439621, -0.8708376 37.6439424, -0.870853 37.6439166, -0.8708559 37.6438882, -0.870846 37.6438608)",roundabout,,
128362488,,tertiary,True,False,31.458000000000002,1,40,"LINESTRING (-0.8708116 37.6439621, -0.8708723 37.6439935, -0.8711225 37.6441012)",,T-312-1,
128362556,Calle Tejeros,residential,True,False,5.659,,,"LINESTRING (-0.870641 37.643947, -0.8707021 37.6439628)",,,
128362481,Avenida La Unión,primary,True,False,24.424,,50,"LINESTRING (-0.870641 37.643947, -0.8706291 37.6439908, -0.8706119 37.6440853, -0.8706227 37.6441642)",,,
128362486,Carretera del Albujón,tertiary,False,False,52.813,1,40,"LINESTRING (-0.8711225 37.6441012, -0.871591 37.6443978)",,T-312-1,
33834309,,tertiary,True,False,36.172,1,40,"LINESTRING (-0.8711225 37.6441012, -0.8709126 37.6439251, -0.870846 37.6438608)",,T-312-1,
33834528,Calle La Rambla,residential,False,False,39.555,,,"LINESTRING (-0.8675605 37.645263, -0.8675797 37.6456184)",,,
33834528,Calle La Rambla,residential,False,True,40.114,,,"LINESTRING (-0.8675605 37.645263, -0.8675683 37.6449023)",,,
229103685,Calle Santiago,residential,True,False,76.257,1,20,"LINESTRING (-0.8675605 37.645263, -0.8666986 37.6453306)",,,
128362471,Avenida La Unión,primary,False,False,42.407,,50,"LINESTRING (-0.8702977 37.6461517, -0.8699768 37.6464361)",,,
229103698,Calle Juan XXIII,residential,False,True,125.801,,,"LINESTRING (-0.8702977 37.6461517, -0.8688714 37.6462191)",,,
128362471,Avenida La Unión,primary,False,True,43.894,,50,"LINESTRING (-0.8702977 37.6461517, -0.8705266 37.6459408, -0.8706154 37.6458477)",,,
33834544,,residential,False,True,34.706,,,"LINESTRING (-0.8684097 37.6474226, -0.8680801 37.6475938)",,,
33834544,,residential,False,False,62.032000000000004,,,"LINESTRING (-0.8684097 37.6474226, -0.8684641 37.6473546, -0.8686595 37.646903)",,,
229057324,,residential,False,False,72.572,,,"LINESTRING (-0.8684097 37.6474226, -0.8686117 37.6473861, -0.868834 37.6469303)",,,
128362484,,primary,True,False,8.594,,50,"LINESTRING (-0.8689553 37.6476007, -0.8690319 37.6475528)",,,
128362554,,residential,False,True,88.914,,,"LINESTRING (-0.8689553 37.6476007, -0.8689681 37.6477001, -0.8686896 37.6481369, -0.8687155 37.6483463)",,,
33834469,Calle Abeto,residential,False,True,47.398,,,"LINESTRING (-0.8679146 37.6481151, -0.8678307 37.6480786, -0.8678051 37.6480633, -0.8677817 37.6480493, -0.8676702 37.6479826, -0.8675417 37.6478741, -0.8674978 37.6478497)",,,
392359111,Plaza Pozo del Hondo,primary,True,False,45.143,,50,"LINESTRING (-0.8679146 37.6481151, -0.8678755 37.6484113, -0.8678682 37.6484568, -0.867847 37.6485168)",,,
128362554,,residential,False,True,22.354,,,"LINESTRING (-0.8687155 37.6483463, -0.8686453 37.6485395)",,,
228563234,,residential,False,True,44.828,,,"LINESTRING (-0.8687155 37.6483463, -0.8691543 37.6481418)",,,
128362554,,residential,False,False,88.914,,,"LINESTRING (-0.8687155 37.6483463, -0.8686896 37.6481369, -0.8689681 37.6477001, -0.8689553 37.6476007)",,,
33834307,Plaza Pozo del Hondo,tertiary,True,False,74.506,,,"LINESTRING (-0.8679651 37.6484053, -0.8679901 37.6481919, -0.8679969 37.648139, -0.8680191 37.6479659, -0.8680771 37.647742)",,,
128362484,,primary,True,False,128.254,,50,"LINESTRING (-0.8679651 37.6484053, -0.868007 37.6482742, -0.8680666 37.6481796, -0.868162 37.6480969, -0.8689553 37.6476007)",,,
128362478,,primary,True,False,12.487,,,"LINESTRING (-0.8679649 37.6485154, -0.8679511 37.6484652, -0.8679633 37.648413, -0.8679651 37.6484053)",,,
242339213,Plaza Antonio Asensio,primary,True,False,10.641,,40,"LINESTRING (-0.8679649 37.6485154, -0.8679259 37.6485073, -0.8678856 37.6485078, -0.867847 37.6485168)",roundabout,,
128362554,,residential,False,False,22.354,,,"LINESTRING (-0.8686453 37.6485395, -0.8687155 37.6483463)",,,
128362554,,residential,False,True,14.436,,,"LINESTRING (-0.8686453 37.6485395, -0.8687928 37.6485962)",,,
"[510938873, 128362514]",Plaza del Hondo,residential,True,False,53.60999999999999,,,"LINESTRING (-0.8686453 37.6485395, -0.8683152 37.6485616, -0.8681534 37.6485775, -0.8680993 37.6485751, -0.8680394 37.6485688)",,,
228563219,,residential,False,True,103.237,,,"LINESTRING (-0.8686453 37.6485395, -0.8689735 37.6485143, -0.8694456 37.6484591, -0.8695863 37.6484132, -0.8697836 37.6483487)",,,
242339213,Plaza Antonio Asensio,primary,True,False,8.979,,40,"LINESTRING (-0.8680394 37.6485688, -0.868008 37.648537, -0.8679649 37.6485154)",roundabout,,
128362476,N-332,primary,True,False,28.887999999999998,,40,"LINESTRING (-0.8677595 37.6486277, -0.867699 37.6486991, -0.8676877 37.6487156, -0.8676071 37.6488569)",,,
242339213,Plaza Antonio Asensio,primary,True,False,13.446,,40,"LINESTRING (-0.8677595 37.6486277, -0.8677655 37.6486576, -0.867781 37.6486852, -0.8678048 37.6487088, -0.8678354 37.6487269)",roundabout,,
242339213,Plaza Antonio Asensio,primary,True,False,12.717,,40,"LINESTRING (-0.8679598 37.6487346, -0.8679919 37.6487214, -0.868019 37.6487026, -0.8680396 37.6486791, -0.8680525 37.6486524)",roundabout,,
128362507,Plaza Antonio Asensio,residential,True,False,28.756,1,40,"LINESTRING (-0.8678645 37.6487367, -0.8678791 37.6488149, -0.8678885 37.6489943)",,,
242339213,Plaza Antonio Asensio,primary,True,False,8.527000000000001,,40,"LINESTRING (-0.8678645 37.6487367, -0.8678962 37.6487415, -0.8679285 37.6487408, -0.8679598 37.6487346)",roundabout,,
128362532,Calle Palma,residential,False,False,41.901,,,"LINESTRING (-0.8688946 37.6489065, -0.8693491 37.6487947)",,,
674720466,Calle Agüera,residential,False,False,32.649,1,40,"LINESTRING (-0.8688946 37.6489065, -0.8688291 37.6486175)",,,
674720466,Calle Agüera,residential,False,True,24.793,1,40,"LINESTRING (-0.8688946 37.6489065, -0.8689549 37.6491243)",,,
128362532,Calle Palma,residential,False,True,37.663,,,"LINESTRING (-0.8688946 37.6489065, -0.8686903 37.6489648, -0.8684801 37.6489755)",,,
128362472,Carretera de San Javier,primary,False,False,16.717,,50,"LINESTRING (-0.8674789 37.6489678, -0.8676071 37.6488569)",,,
128362555,Calle Plaza Antonio Asensio,residential,True,False,36.182,1,50,"LINESTRING (-0.8674789 37.6489678, -0.8678885 37.6489943)",,,
128362472,Carretera de San Javier,primary,False,True,11.173,,50,"LINESTRING (-0.8674789 37.6489678, -0.8674542 37.6489892, -0.8674016 37.6490473)",,,
228563268,Calle Agüera,residential,False,True,27.971,1,40,"LINESTRING (-0.8684801 37.6489755, -0.8683754 37.649213)",,,
674718873,Calle Agüera,residential,False,True,34.989,1,40,"LINESTRING (-0.8684801 37.6489755, -0.868083 37.6489882)",,,
128362532,Calle Palma,residential,False,False,37.663,,,"LINESTRING (-0.8684801 37.6489755, -0.8686903 37.6489648, -0.8688946 37.6489065)",,,
674718873,Calle Agüera,residential,False,False,44.957,1,40,"LINESTRING (-0.8684801 37.6489755, -0.868732 37.6490545, -0.8689549 37.6491243)",,,
128362502,Plaza Antonio Asensio,residential,True,False,28.622,1,40,"LINESTRING (-0.8679622 37.648992, -0.8679598 37.6487346)",,,
674718873,Calle Agüera,residential,False,False,10.644,1,40,"LINESTRING (-0.8679622 37.648992, -0.868083 37.6489882)",,,
674554448,Plaza Antonio Asensio,residential,True,False,6.494,1,40,"LINESTRING (-0.8678885 37.6489943, -0.8679622 37.648992)",,,
224933260,,residential,False,False,13.927,,,"LINESTRING (-0.8649377 37.6491993, -0.8647811 37.649217)",,,
224933260,,residential,False,True,84.165,,,"LINESTRING (-0.8649377 37.6491993, -0.8658843 37.6490935)",,,
228563220,,residential,False,False,56.529,,,"LINESTRING (-0.8649377 37.6491993, -0.8650071 37.6497047)",,,
128362472,Carretera de San Javier,primary,False,False,23.706,,50,"LINESTRING (-0.8671302 37.6494375, -0.8671391 37.649385, -0.8672417 37.6492469)",,,
128362472,Carretera de San Javier,primary,False,True,53.732,,50,"LINESTRING (-0.8671302 37.6494375, -0.8671205 37.6494952, -0.8671764 37.6499179)",,,
128362498,,residential,False,False,63.578,,,"LINESTRING (-0.8671302 37.6494375, -0.8667494 37.6494846, -0.8666408 37.6495068, -0.8664202 37.6495401)",,,
128362498,,residential,False,False,49.43,,,"LINESTRING (-0.8664202 37.6495401, -0.8658687 37.6496234)",,,
128362548,,residential,False,True,43.23,,,"LINESTRING (-0.8664202 37.6495401, -0.8665752 37.649909)",,,
128362498,,residential,False,True,63.578,,,"LINESTRING (-0.8664202 37.6495401, -0.8666408 37.6495068, -0.8667494 37.6494846, -0.8671302 37.6494375)",,,
128362548,,residential,False,False,56.005,,,"LINESTRING (-0.8664202 37.6495401, -0.8662925 37.6492174, -0.8663473 37.6490577)",,,
128362498,,residential,False,False,49.03,,,"LINESTRING (-0.8655611 37.6496597, -0.8650071 37.6497047)",,,
228563285,,residential,False,False,30.178,,,"LINESTRING (-0.8655611 37.6496597, -0.8656442 37.649923)",,,
128362498,,residential,False,True,27.385,,,"LINESTRING (-0.8655611 37.6496597, -0.8658131 37.6496318, -0.8658687 37.6496234)",,,
128362498,,residential,False,False,44.793,,,"LINESTRING (-0.8650071 37.6497047, -0.8645016 37.6497504)",,,
128362498,,residential,False,True,49.03,,,"LINESTRING (-0.8650071 37.6497047, -0.8655611 37.6496597)",,,
228563220,,residential,False,False,42.823,,,"LINESTRING (-0.8650071 37.6497047, -0.8650763 37.6500859)",,,
228563220,,residential,False,True,56.529,,,"LINESTRING (-0.8650071 37.6497047, -0.8649377 37.6491993)",,,
128362498,,residential,False,True,44.793,,,"LINESTRING (-0.8645016 37.6497504, -0.8650071 37.6497047)",,,
224933237,,residential,False,True,19.795,,,"LINESTRING (-0.8645016 37.6497504, -0.8644678 37.6495744)",,,
300006685,,residential,False,False,81.232,,,"LINESTRING (-0.8645016 37.6497504, -0.8636167 37.6499573)",,,
128362551,,residential,False,False,35.639,,,"LINESTRING (-0.8671881 37.6503522, -0.8668062 37.6504585)",,,
