osmid,name,highway,oneway,reversed,length,ref,maxspeed,bridge,geometry,lanes,width,junction
128494226,Travessia del Montseny,unclassified,False,False,239.23500000000004,,,,"LINESTRING (2.5141744 41.8137007, 2.5144176 41.8134458, 2.5146455 41.8131945, 2.5146875 41.8131541, 2.5147186 41.8131296, 2.5147868 41.8130998, 2.5148451 41.8130792, 2.5148634 41.8130616, 2.5148766 41.8130445, 2.5148793 41.8130172, 2.5148683 41.8129973, 2.5148526 41.8129853, 2.514823 41.8129797, 2.5147864 41.8129847, 2.5147353 41.8130029, 2.5146962 41.8130135, 2.5146665 41.8130211, 2.514602 41.8130303, 2.5145418 41.8130369, 2.5144992 41.8130421, 2.5144301 41.8130478, 2.5143412 41.8130466, 2.5142843 41.8130438, 2.5142165 41.8130356, 2.514149 41.8130209, 2.5141087 41.8130056, 2.5140722 41.8129748, 2.5140645 41.8129408, 2.5140786 41.8129169, 2.5141015 41.8128989, 2.5141549 41.8128885, 2.5143377 41.812877, 2.5144235 41.8128657, 2.5144958 41.8128506, 2.5145454 41.812828, 2.514598 41.8128011, 2.5146376 41.8127643, 2.51458 41.8127058, 2.5145574 41.8126828)",,,
48928018,Carrer Turó de Montsoriu,residential,False,False,65.119,,,,"LINESTRING (2.5164964 41.8140106, 2.5166063 41.8139009, 2.5167025 41.8136698, 2.5168517 41.8134955)",,6,
"[48928018, 48928022]",Carrer Turó de Montsoriu,residential,False,True,108.55799999999999,,,,"LINESTRING (2.5164964 41.8140106, 2.5163457 41.814282, 2.5163265 41.8143748, 2.5161425 41.8144619, 2.5159109 41.8145152, 2.5156858 41.8145409, 2.5156192 41.8145982)",,"['4', '6']",
48980634,Carrer Font de Lourdes,residential,False,False,102.822,,,,"LINESTRING (2.5164964 41.8140106, 2.5170206 41.8140827, 2.5175669 41.8139774, 2.517708 41.8139585)",,3,
48980379,Carrer de la Selva,residential,True,False,62.709,,,,"LINESTRING (2.5180161 41.8172342, 2.5179931 41.8171758, 2.5178554 41.8168271, 2.5177498 41.8167118)",,3,
48980381,Carrer de la Selva,residential,False,True,91.656,,,,"LINESTRING (2.5180161 41.8172342, 2.5179403 41.8173204, 2.517409 41.8179232)",,6,
48980377,Carrer de l'Horta de Ca l'Adjutori,residential,True,False,52.099,,,,"LINESTRING (2.510342 41.819065, 2.5108651 41.8193249)",,5,
48928020,Carrer del Camp de l'Oliver,residential,False,False,108.207,,,,"LINESTRING (2.510342 41.819065, 2.5106372 41.8187338, 2.511054 41.8182493)",,9,
48928020,Carrer del Camp de l'Oliver,residential,False,True,88.625,,,,"LINESTRING (2.510342 41.819065, 2.5099742 41.8194975, 2.5098378 41.8196562, 2.5097708 41.8197388)",,9,
48980375,Carrer del Turó del Pi,residential,False,False,13.987,,,,"LINESTRING (2.5110825 41.8180859, 2.5112176 41.8181613)",,6,
505561193,Carretera d'Arbúcies a Viladrau,tertiary,False,True,15.1,GI-543,,,"LINESTRING (2.5110825 41.8180859, 2.510951 41.8181799)",,,
505561193,Carretera d'Arbúcies a Viladrau,tertiary,False,False,234.66500000000002,GI-543,,,"LINESTRING (2.5110825 41.8180859, 2.5111861 41.8180058, 2.5112997 41.817918, 2.5114271 41.8178325, 2.5115485 41.817751, 2.511615 41.8177202, 2.5117151 41.8176935, 2.511986 41.8176556, 2.5121684 41.8176296, 2.5123777 41.8176056, 2.5126004 41.8175829, 2.5127262 41.8175595, 2.5128256 41.8175296, 2.5136155 41.8172676)",,,
48928020,Carrer del Camp de l'Oliver,residential,False,True,11.507,,,,"LINESTRING (2.510951 41.8181799, 2.511054 41.8182493)",,9,
505561193,Carretera d'Arbúcies a Viladrau,tertiary,False,False,15.1,GI-543,,,"LINESTRING (2.510951 41.8181799, 2.5110825 41.8180859)",,,
505561193,Carretera d'Arbúcies a Viladrau,tertiary,False,True,101.72399999999999,GI-543,,,"LINESTRING (2.510951 41.8181799, 2.510774 41.8183098, 2.5105997 41.8183929, 2.5105882 41.8183984, 2.5103556 41.8184797, 2.5098794 41.8185972)",,,
48980634,Carrer Font de Lourdes,residential,False,True,102.822,,,,"LINESTRING (2.517708 41.8139585, 2.5175669 41.8139774, 2.5170206 41.8140827, 2.5164964 41.8140106)",,3,
48980635,Carrer de la Plana,residential,False,True,183.981,,,,"LINESTRING (2.5194917 41.812405, 2.5191714 41.8122989, 2.518256 41.8122724, 2.5173156 41.8121558)",,5,
356112781,Passeig dels Castanyers,residential,False,True,98.334,,,,"LINESTRING (2.509757 41.8163024, 2.509903 41.8162685, 2.5100068 41.8162145, 2.5104478 41.8156989, 2.5105206 41.8156639)",,,
48980380,Carrer Sant Hilari,residential,True,False,70.524,,,,"LINESTRING (2.5165859 41.8172529, 2.5167367 41.8178771)",,3,
"[767384976, 48876946]",Carrer de la Pietat,residential,True,False,114.016,,50,,"LINESTRING (2.5165859 41.8172529, 2.5167813 41.8171951, 2.5176619 41.8167536, 2.5177498 41.8167118)",,,
49009125,Carrer Dr. Geli,tertiary,False,False,55.927,GI-543,,,"LINESTRING (2.5149488 41.8172062, 2.5154634 41.8175316)",2,8,
49009125,Carrer Dr. Geli,tertiary,False,True,52.006,GI-543,,,"LINESTRING (2.5149488 41.8172062, 2.514583 41.8170259, 2.5143947 41.8170139)",2,8,
542809374,Plaça Doctor Turón,living_street,True,False,49.12,,20,,"LINESTRING (2.5149488 41.8172062, 2.5151486 41.8172632, 2.5155214 41.8173132)",,,
49009125,Carrer Dr. Geli,tertiary,False,True,55.927,GI-543,,,"LINESTRING (2.5154634 41.8175316, 2.5149488 41.8172062)",2,8,
49009125,Carrer Dr. Geli,tertiary,False,False,119.563,GI-543,,,"LINESTRING (2.5154634 41.8175316, 2.5159461 41.8178368, 2.5160461 41.817885, 2.5166303 41.8178783, 2.5167367 41.8178771)",2,8,
542810839,Carrer del Prat de Can Delfí,residential,False,True,18.637,,,,"LINESTRING (2.5133716 41.8168598, 2.5134655 41.8170121)",,,
684996383,Carrer del Pont,residential,False,False,7.473,,,,"LINESTRING (2.5143296 41.8163968, 2.5143624 41.8164594)",,,
48871423,Carrer Segimon Fogaroles,residential,False,False,13.502,,,,"LINESTRING (2.5111518 41.8168523, 2.5110538 41.8169493)",,6,
48871423,Carrer Segimon Fogaroles,residential,False,True,75.912,,,,"LINESTRING (2.5111518 41.8168523, 2.5116697 41.8162892)",,6,
"[852347657, 852347662]",Passatge del Gorg Nou,residential,False,False,103.403,,,,"LINESTRING (2.5111518 41.8168523, 2.5114371 41.8170038, 2.5114742 41.8170229, 2.5115027 41.8169932, 2.5119702 41.8165063)",,,
"[852347657, 852347662]",Passatge del Gorg Nou,residential,False,True,103.40299999999999,,,,"LINESTRING (2.5119702 41.8165063, 2.5115027 41.8169932, 2.5114742 41.8170229, 2.5114371 41.8170038, 2.5111518 41.8168523)",,,
924571015,Carrer del Turó del Puig de l'Ull,residential,False,True,198.228,,,,"LINESTRING (2.5192323 41.8128671, 2.5189919 41.8128601, 2.518685 41.8127941, 2.5182275 41.8127122, 2.5178707 41.8127292, 2.517724 41.8127786, 2.5176539 41.8128023, 2.5176245 41.8128927, 2.5176396 41.8129661, 2.5176168 41.813066, 2.5174891 41.8131293, 2.5172373 41.8131387)",,,
924571016,Carrer d'Emprius,residential,False,True,24.001,,,,"LINESTRING (2.5157447 41.8117407, 2.5160274 41.8117875)",,,
924571016,Carrer d'Emprius,residential,False,False,24.001,,,,"LINESTRING (2.5160274 41.8117875, 2.5157447 41.8117407)",,,
924571017,Carrer del Puig de l'Arboç,residential,False,False,70.327,,,,"LINESTRING (2.5160274 41.8117875, 2.5158457 41.8124053)",,,
924571016,Carrer d'Emprius,residential,False,True,61.211,,,,"LINESTRING (2.5160274 41.8117875, 2.5165663 41.8118768, 2.5166693 41.8119927)",,,
924571017,Carrer del Puig de l'Arboç,residential,False,True,70.327,,,,"LINESTRING (2.5158457 41.8124053, 2.5160274 41.8117875)",,,
924571016,Carrer d'Emprius,residential,False,False,61.211,,,,"LINESTRING (2.5166693 41.8119927, 2.5165663 41.8118768, 2.5160274 41.8117875)",,,
924571016,Carrer d'Emprius,residential,False,True,58.986,,,,"LINESTRING (2.5166693 41.8119927, 2.5167164 41.8120458, 2.5168405 41.8121031, 2.5173156 41.8121558)",,,
924571018,Carrer del Rec de la Plana,residential,False,False,74.369,,,,"LINESTRING (2.5166693 41.8119927, 2.5165599 41.8120758, 2.5164196 41.8126182)",,,
924571018,Carrer del Rec de la Plana,residential,False,True,74.369,,,,"LINESTRING (2.5164196 41.8126182, 2.5165599 41.8120758, 2.5166693 41.8119927)",,,
924571019,Camí de Can Mas,residential,False,True,70.702,,,,"LINESTRING (2.5164664 41.8128973, 2.5166627 41.8129153, 2.5171194 41.8130579, 2.5172373 41.8131387)",,,
924571020,Carrer de Calm,residential,False,True,73.702,,,,"LINESTRING (2.5167488 41.8131769, 2.5164964 41.8135002, 2.5165446 41.8135421, 2.5168517 41.8134955)",,,
924571022,Carrer de Domènec Refart,residential,False,True,71.20400000000001,,,,"LINESTRING (2.5128887 41.8132384, 2.5130754 41.8132982, 2.5136017 41.81359)",,,
48927562,Carrer del Turó del Campament,residential,True,False,136.345,,,,"LINESTRING (2.510888 41.8144442, 2.5107445 41.814329, 2.5106914 41.8142769, 2.5104992 41.8140885, 2.5104671 41.8139423, 2.5106086 41.813806, 2.5108328 41.8137683, 2.5109654 41.8137811, 2.5110432 41.8138321, 2.5111584 41.8138798)",,5,
48927570,Carrer del Turó del Campament,residential,False,True,116.707,,,,"LINESTRING (2.510888 41.8144442, 2.5110295 41.8145627, 2.5111355 41.8147119, 2.5111497 41.8147903, 2.5111335 41.8149379, 2.5110148 41.8150708, 2.510731 41.8153309)",,5,
48927564,Carrer de Domènec Rafart,residential,True,False,293.688,,,,"LINESTRING (2.5136017 41.81359, 2.5137792 41.8137966, 2.5138015 41.8139521, 2.513708 41.8141526, 2.5135364 41.8142322, 2.5133435 41.8142682, 2.5128338 41.8141707, 2.512456 41.8141666, 2.5123461 41.8141654, 2.5122927 41.8141687, 2.5121344 41.8141785, 2.5119485 41.8140383, 2.5117687 41.8139776, 2.5112793 41.8139274, 2.5111584 41.8138798)",,5,
924571022,Carrer de Domènec Refart,residential,False,False,71.20400000000001,,,,"LINESTRING (2.5136017 41.81359, 2.5130754 41.8132982, 2.5128887 41.8132384)",,,
128494221,Carrer Montseny,residential,True,False,39.495,,,,"LINESTRING (2.5140516 41.8136587, 2.5137996 41.8135725, 2.5136017 41.81359)",,5,
951960263,Carrer de Maus,residential,False,False,70.06800000000001,,,,"LINESTRING (2.5140516 41.8136587, 2.5141301 41.8137972, 2.5141808 41.8139052, 2.5142122 41.8140527, 2.5142508 41.8142668)",,,
951960263,Carrer de Maus,residential,False,True,70.068,,,,"LINESTRING (2.5142508 41.8142668, 2.5142122 41.8140527, 2.5141808 41.8139052, 2.5141301 41.8137972, 2.5140516 41.8136587)",,,
1154101915,,residential,False,False,53.57,,,,"LINESTRING (2.5092263 41.8159293, 2.509639 41.8156522, 2.5096689 41.8155882)",,,
