osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,access,junction,tunnel
158019143,False,1,,Carrer de Lleida,living_street,20,,True,73.12400000000001,"LINESTRING (1.7234067 41.2234323, 1.7233846 41.2234696, 1.7233709 41.2234928, 1.7230512 41.2240331)",,,
98003548,True,1,,Carrer de Sant Pere,living_street,20,,False,44.71300000000001,"LINESTRING (1.7258208 41.2268706, 1.7259082 41.2268623, 1.7261233 41.2268618, 1.7263031 41.226892, 1.7263503 41.2268934)",,,
98215609,True,,,Carrer del Montserrat,living_street,20,,False,34.62200000000001,"LINESTRING (1.7258208 41.2268706, 1.7257865 41.2269365, 1.7257545 41.2271633, 1.7257522 41.2271757)",,,
98050245,True,1,,Plaça Llarga,living_street,20,,False,18.861,"LINESTRING (1.7264139 41.2271444, 1.7263235 41.2272998)",,,
275225643,True,1,,Rambla de Salvador Samà,residential,30,,False,51.712999999999994,"LINESTRING (1.7215852 41.2248086, 1.7215956 41.2247578, 1.7218033 41.2244186, 1.7218255 41.224382)",,,
923995873,True,1,,Carrer de Santa Anna,living_street,20,,False,48.864,"LINESTRING (1.7215852 41.2248086, 1.7215843 41.2248255, 1.7215839 41.2248328, 1.7215835 41.2248404, 1.7215632 41.2252249, 1.721562 41.2252477)",,,
97765972,True,1,,Carrer de Pàdua,living_street,20,,False,52.946999999999996,"LINESTRING (1.7265211 41.226435, 1.7265093 41.2264705, 1.7264581 41.2266022, 1.726382 41.2267977, 1.7263733 41.2268204, 1.7263503 41.2268934)",,,
97765972,True,1,,Carrer de Pàdua,living_street,20,,False,41.613,"LINESTRING (1.7266466 41.2260729, 1.7265268 41.2264143, 1.7265211 41.226435)",,,
165293817,False,2,C-246a,Rambla de Josep Tomàs Ventosa,tertiary,30,11,False,57.405,"LINESTRING (1.7271548 41.2211513, 1.7276401 41.2213012, 1.7276732 41.2213095, 1.7277914 41.2213441)",,,
"[165293817, 275211275]",False,2,C-246a,"['Rambla de Josep Tomàs Ventosa', 'Rambla de Josep Antoni Vidal']",tertiary,30,11,True,123.691,"LINESTRING (1.7271548 41.2211513, 1.7268176 41.2210543, 1.7267064 41.221019, 1.7266215 41.2209931, 1.7266116 41.2209903, 1.7265209 41.2209646, 1.7263344 41.220912, 1.7258702 41.2207737, 1.7257779 41.2207456)",,,
318309226,True,1,,Carrer de Magdalena Miró,residential,30,3,False,66.282,"LINESTRING (1.7271548 41.2211513, 1.7271767 41.2211035, 1.7271863 41.2210849, 1.727439 41.2205949)",,,
"[151043682, 49875739, 846512620, 846512619]",True,1,,"['Carrer de Sant Antoni', ""Carrer de l'Església"", 'Plaça de Pau Casals']",living_street,20,,False,147.17,"LINESTRING (1.7240373 41.2270299, 1.7240487 41.2270321, 1.724547 41.2271294, 1.7248229 41.2272005, 1.7249135 41.2272238, 1.7250575 41.2272402, 1.7251069 41.2272344, 1.7252801 41.227214, 1.7257522 41.2271757)",,,
98003523,True,1,,Carrer de Sant Gervasi,living_street,20,2,False,62.281000000000006,"LINESTRING (1.7240373 41.2270299, 1.7240484 41.2270098, 1.7240544 41.226999, 1.7241545 41.2267497, 1.7242366 41.2265908, 1.7242818 41.2265013)",,,
158019154,False,,,Carrer de la Pastera,residential,30,,True,53.327,"LINESTRING (1.7263854 41.2278971, 1.7269334 41.2277701, 1.7269945 41.2277552)",,,
"[803493289, 1137805253]",False,,,Plaça de les Casernes,"['residential', 'living_street']",30,,False,18.364,"LINESTRING (1.7263854 41.2278971, 1.7262254 41.2279209, 1.72617 41.2279292)",,,
312848007,True,1,,Carrer de Barcelona,residential,30,,False,36.592999999999996,"LINESTRING (1.7273946 41.2276928, 1.7277184 41.2275608, 1.7277793 41.227536)",,,
"[151043676, 802228999]",True,1,,"['Carrer de les Sogues', 'Carrer de Josep Calva']",living_street,20,,False,109.515,"LINESTRING (1.7273946 41.2276928, 1.7275464 41.2282127, 1.7281292 41.2283255)",,,
98215650,False,1,,Plaça de l'Arxiprest Llorenç Garriga,living_street,20,,True,20.864,"LINESTRING (1.7236561 41.2269688, 1.7236306 41.2270225, 1.7235782 41.2271283, 1.72357 41.2271449)",,,
"[49875739, 846504900]",True,1,,"['Plaça de Sant Antoni', ""Carrer de l'Església""]",living_street,20,,False,32.598,"LINESTRING (1.7236561 41.2269688, 1.7237862 41.2269877, 1.724023 41.2270275, 1.7240373 41.2270299)",,,
151043677,True,1,,Carrer de Barcelona,residential,30,,False,42.324,"LINESTRING (1.7277793 41.227536, 1.7278184 41.2275168, 1.7282034 41.2273283)",,,
802229000,True,1,,Carrer de Santa Magdalena,living_street,20,,False,92.72,"LINESTRING (1.7277793 41.227536, 1.7278049 41.2275621, 1.7281292 41.2283255)",,,
98216214,True,,,Carrer de Santa Maria,residential,30,,False,83.831,"LINESTRING (1.7285708 41.2271409, 1.7294194 41.2275422)",,,
151043677,True,1,,Carrer de Barcelona,residential,30,,False,14.126,"LINESTRING (1.7285708 41.2271409, 1.7286814 41.2270906, 1.7287156 41.2270755)",,,
151043675,True,1,,Carrer del Tigre,residential,30,,False,69.49,"LINESTRING (1.7299052 41.2264695, 1.7303353 41.2259348)",,,
275211280,True,1,,Carrer de la Unió,residential,30,,False,45.92,"LINESTRING (1.7281634 41.2247359, 1.7281165 41.2247731, 1.7277855 41.2250355)",,,
281908701,True,1,,Carrer del Vapor,residential,30,,False,39.646,"LINESTRING (1.7238005 41.2242771, 1.7235989 41.2245998)",,,
1134243562,True,1,,Carrer del Recreo,residential,20,,False,68.288,"LINESTRING (1.7238005 41.2242771, 1.7230512 41.2240331)",,,
170792754,True,1,,Carrer del Teatre,living_street,20,,False,29.549,"LINESTRING (1.7208281 41.2245634, 1.7208032 41.2245548, 1.7206126 41.2244893, 1.7205313 41.2244673, 1.7205204 41.2244623, 1.7205166 41.2244497)",,,
1133325906,True,1,,Carrer del Teatre,living_street,20,,False,68.947,"LINESTRING (1.7208281 41.2245634, 1.7208461 41.2245692, 1.7214702 41.2247713, 1.7214902 41.2247778, 1.7215294 41.2247888, 1.7215852 41.2248086)",,,
1133325907,True,1,,Carrer dels Picapedrers,living_street,20,,False,45.76800000000001,"LINESTRING (1.7208281 41.2245634, 1.7208121 41.2245908, 1.7206325 41.224926, 1.7206224 41.2249448)",,,
802316843,True,1,,Carrer de la Unió,residential,30,,False,22.31,"LINESTRING (1.7282865 41.2245579, 1.7281634 41.2247359)",,,
564111484,True,1,,Plaça del Cap de Creu,residential,30,,False,13.184999999999999,"LINESTRING (1.7202462 41.2272701, 1.7201956 41.2272595, 1.720156 41.2272334, 1.7201354 41.2271971)",,roundabout,
1125058461,True,1,,Plaça del Cap de Creu,residential,30,,False,18.445999999999998,"LINESTRING (1.7203585 41.2271425, 1.7203702 41.227183, 1.7203562 41.2272232, 1.7203196 41.2272542, 1.7202683 41.2272693)",,roundabout,
98050245,True,1,,Plaça Llarga,living_street,20,,False,55.194,"LINESTRING (1.7263105 41.2273177, 1.7263008 41.2273427, 1.7260048 41.227757)",,,
98050249,True,1,,Plaça del Cap de Creu,residential,30,,False,17.158,"LINESTRING (1.7201354 41.2271971, 1.7201352 41.2271662, 1.720149 41.2271372, 1.7201751 41.2271134, 1.7202105 41.2270978, 1.7202509 41.2270922)",,roundabout,
98215617,True,1,,Plaça del Cap de Creu,residential,30,,False,25.37,"LINESTRING (1.7201354 41.2271971, 1.7200379 41.227093, 1.7199325 41.2270307)",,,
564111484,True,1,,Plaça del Cap de Creu,residential,30,,False,1.85,"LINESTRING (1.7202683 41.2272693, 1.7202462 41.2272701)",,roundabout,
98215608,True,1,,Carrer de les Sogues,residential,30,,False,39.769,"LINESTRING (1.7274124 41.2273354, 1.7273946 41.2276928)",,,
281908689,True,1,,Carrer de Santa Magdalena,residential,30,,False,37.934,"LINESTRING (1.7274124 41.2273354, 1.7277212 41.2275042, 1.7277793 41.227536)",,,
98050253,True,1,,Plaça de Catalunya,residential,30,,False,54.75,"LINESTRING (1.7208403 41.2240306, 1.720839 41.2240634, 1.7208336 41.2240794, 1.7208228 41.2241111, 1.7205432 41.2244054, 1.7205166 41.2244497)",,,
1067012166,True,1,,Carrer del Jardí,residential,30,,False,22.333,"LINESTRING (1.7208403 41.2240306, 1.7210055 41.2240895, 1.7210813 41.2241171)",,,
170792751,True,1,,Plaça de Catalunya,residential,30,,False,34.282000000000004,"LINESTRING (1.7205166 41.2244497, 1.7204565 41.2244562, 1.7203929 41.224463, 1.720337 41.2244691, 1.7202839 41.2244748, 1.7202246 41.2244798, 1.720165 41.2244842, 1.7201119 41.2244727)",,,
98050245,True,1,,Plaça Llarga,living_street,20,,False,5.93,"LINESTRING (1.7260048 41.227757, 1.7260604 41.2277901)",,,
1133330698,True,1,,Carrer Major,living_street,20,,False,100.83699999999999,"LINESTRING (1.7260048 41.227757, 1.7259697 41.2277594, 1.7254972 41.2277911, 1.7252424 41.2278334, 1.7249312 41.2278274, 1.7248518 41.2278118, 1.7248113 41.2278039)",,,
"[281908688, 807645913, 802316844]",True,1,,"['Carrer de la Unió', 'Plaça del Pou']","['residential', 'living_street']","['20', '30']",,False,104.292,"LINESTRING (1.7270938 41.2261485, 1.7271075 41.2265658, 1.7271167 41.226653, 1.7271217 41.2267, 1.7271348 41.226873, 1.7271601 41.2270153, 1.7271886 41.2270809)",,,
1125058572,True,1,,Carrer de Santa Magdalena,residential,30,,False,14.077,"LINESTRING (1.7272895 41.2272489, 1.7274124 41.2273354)",,,
98215643,True,1,,Carrer de la Pastera,residential,30,,False,62.101,"LINESTRING (1.7272895 41.2272489, 1.7271521 41.2274723, 1.7270234 41.2276438, 1.7269912 41.2277164, 1.7269945 41.2277552)",,,
1125058462,True,1,,Plaça del Cap de Creu,residential,30,,False,11.118,"LINESTRING (1.7202509 41.2270922, 1.7202945 41.2270981, 1.7203321 41.2271157, 1.7203585 41.2271425)",,roundabout,
98050245,True,1,,Plaça Llarga,living_street,20,,False,2.268,"LINESTRING (1.7263235 41.2272998, 1.7263105 41.2273177)",,,
802253441,True,1,,Carrer de Sitges,residential,30,,False,73.508,"LINESTRING (1.729135 41.2256791, 1.7285974 41.2251561)",,,
98206013,True,1,,Carrer de Sitges,residential,30,,False,35.556,"LINESTRING (1.729135 41.2256791, 1.7291636 41.2257044, 1.7293797 41.2259404)",,,
48874550,True,1,,Rambla de Sant Jordi,residential,30,5,False,197.87000000000003,"LINESTRING (1.7304921 41.2279619, 1.730571 41.2278777, 1.7306327 41.2277425, 1.7307122 41.2275696, 1.7307712 41.2273098, 1.7307743 41.2272898, 1.7308251 41.2269631, 1.7309211 41.2265852, 1.7311134 41.2263599, 1.7311278 41.2263497, 1.7311963 41.2263014)",,,
98215613,False,1,,Carrer de la Mare Isabel Ventosa,residential,30,,False,20.539,"LINESTRING (1.7304921 41.2279619, 1.7305955 41.227996, 1.7306229 41.2280073, 1.7307169 41.228036)",,,
98215625,True,1,,Carrer de la Mare Isabel Ventosa,residential,30,,False,100.021,"LINESTRING (1.7304921 41.2279619, 1.7304029 41.2279333, 1.7295682 41.227666, 1.7293917 41.2276095)",,,
158019133,True,1,,Carrer de Sant Francesc,living_street,20,,False,21.407,"LINESTRING (1.7226408 41.2263406, 1.7226394 41.2263586, 1.7226261 41.2265328)",,,
"[928949635, 281908694, 119207855]",True,1,,"['Plaça de les Neus', 'Carrer de Manuel de Cabanyes', ""Carrer de l'Aigua""]",living_street,20,,False,221.71899999999997,"LINESTRING (1.7226408 41.2263406, 1.7226469 41.2263411, 1.7232521 41.2263871, 1.7234106 41.2263991, 1.7234625 41.2261543, 1.723465 41.2261432, 1.7234669 41.2261336, 1.7234898 41.226095, 1.723603 41.2259029, 1.7235434 41.2258854, 1.722529 41.2255607, 1.7225125 41.2255554)",,,
318309226,True,1,,Carrer de Magdalena Miró,residential,30,3,False,86.82899999999998,"LINESTRING (1.727439 41.2205949, 1.7277632 41.2200039, 1.7277698 41.2199924, 1.7277797 41.2199751, 1.7277851 41.2199657, 1.7278583 41.2198823)",,,
361065310,False,1,,Carrer Josep Anselm Clavé,residential,30,,True,45.830000000000005,"LINESTRING (1.727439 41.2205949, 1.7269441 41.220448, 1.7269293 41.2204436)",,,
98215642,True,1,,Carrer Major,living_street,20,,False,36.444,"LINESTRING (1.7230646 41.2272282, 1.7230918 41.2272385, 1.72335 41.2273285, 1.7234533 41.2273755)",,,
127736755,True,1,,Carrer Josep Anton Marquès,living_street,20,,False,38.342,"LINESTRING (1.7230646 41.2272282, 1.7231638 41.2270446, 1.7232232 41.2269626, 1.723257 41.2269158)",,,
281908684,True,1,,Carrer Major,living_street,20,,False,85.211,"LINESTRING (1.7230646 41.2272282, 1.7230494 41.2272238, 1.7222374 41.2269917, 1.7221122 41.2269559)",,,
98215653,True,1,,Carrer de Joaquim Mir,living_street,20,,False,86.78500000000001,"LINESTRING (1.723027 41.2274379, 1.7230598 41.2274561, 1.7238628 41.2279005)",,,
281908683,True,1,,Carrer Josep Anton Marquès,living_street,20,,False,23.529,"LINESTRING (1.723027 41.2274379, 1.7230307 41.2274162, 1.7230363 41.2273839, 1.7230646 41.2272282)",,,
127736754,True,1,,Carrer dels Estudis,living_street,20,,False,35.608,"LINESTRING (1.7214419 41.2271636, 1.7212579 41.2272182, 1.7210506 41.227232, 1.7210308 41.2272333)",,,
797146088,True,1,,Carrer del Fossar Vell,living_street,20,,False,41.891,"LINESTRING (1.7225789 41.2268227, 1.7225617 41.2268268, 1.7222501 41.2269011, 1.72224 41.2269051, 1.7221122 41.2269559)",,,
119207855,True,1,,Carrer de l'Aigua,living_street,20,,False,86.543,"LINESTRING (1.7225125 41.2255554, 1.7224874 41.2255473, 1.721562 41.2252477)",,,
158019133,True,1,,Carrer de Sant Francesc,living_street,20,,False,87.96799999999999,"LINESTRING (1.7225125 41.2255554, 1.7225164 41.2255796, 1.7226347 41.2263031, 1.7226408 41.2263406)",,,
98110939,True,1,,Carrer de Santa Anna,living_street,20,,False,58.593999999999994,"LINESTRING (1.721499 41.2262259, 1.7215011 41.2261907, 1.7215298 41.2257186, 1.721531 41.2256995)",,,
928949635,True,1,,Carrer de Manuel de Cabanyes,living_street,20,,False,96.33800000000001,"LINESTRING (1.721499 41.2262259, 1.7226209 41.2263386, 1.7226408 41.2263406)",,,
1133325905,True,1,,Carrer de Santa Anna,living_street,20,,False,104.377,"LINESTRING (1.721499 41.2262259, 1.7214978 41.226246, 1.7214432 41.2271417, 1.7214419 41.2271636)",,,
98112950,True,1,,Carrer de Manuel de Cabanyes,living_street,20,,False,93.47200000000001,"LINESTRING (1.7200399 41.2260398, 1.7201743 41.226078, 1.7211192 41.2261851, 1.7211374 41.2261872)",,,
281908703,True,1,,Carrer dels Picapedrers,living_street,20,,False,81.404,"LINESTRING (1.7200399 41.2260398, 1.720094 41.2259347, 1.7203834 41.2253778, 1.7203947 41.2253581)",,,
"[281908688, 807645916]",True,1,,Plaça del Pou,"['living_street', 'residential']","['20', '30']",,False,20.618,"LINESTRING (1.7271886 41.2270809, 1.727206 41.2271165, 1.7272467 41.2272001, 1.7272895 41.2272489)",,,
151043672,True,1,,Carrer del Ravalet,living_street,20,,False,37.328,"LINESTRING (1.7291662 41.2263319, 1.7288667 41.2265808)",,,
809839777,True,,,Plaça del Sagrat Cor,living_street,20,,False,16.775,"LINESTRING (1.7275359 41.2262518, 1.7275681 41.2261029)",,,
98215629,True,,,Carrer de Salvador Raldiris,living_street,20,,False,39.486,"LINESTRING (1.7275359 41.2262518, 1.7274904 41.2262165, 1.7271484 41.2261579, 1.7270938 41.2261485)",,,
98215635,False,1,,Carrer dels Terrissaires,living_street,20,,True,64.509,"LINESTRING (1.7275359 41.2262518, 1.7277527 41.2263622, 1.7281006 41.2264561, 1.7282277 41.2265001)",,,
809839778,True,,,Plaça del Sagrat Cor,living_street,20,,False,19.327,"LINESTRING (1.7275359 41.2262518, 1.7275945 41.2261996, 1.7276746 41.226113)",,,
98206089,True,1,,Carrer de Bonaire,living_street,20,,False,12.906,"LINESTRING (1.7290429 41.2262621, 1.7291662 41.2263319)",,,
98215646,True,1,,Carrer del Fanaler,living_street,20,,False,20.892,"LINESTRING (1.7290429 41.2262621, 1.7291973 41.2261144)",,,
151043679,True,1,,Carrer de les Roques,living_street,20,,False,37.976,"LINESTRING (1.728061 41.225688, 1.7278033 41.2259692)",,,
809841129,True,,,Plaça dels Lledoners,living_street,20,,False,3.573,"LINESTRING (1.728061 41.225688, 1.7280891 41.2256638)",,,
98216226,True,1,,Carrer de la Providència,living_street,20,,False,41.611,"LINESTRING (1.7295282 41.2239118, 1.7299194 41.2240292, 1.7299903 41.2240505)",,,
802253441,True,1,,Carrer de Sitges,residential,30,,False,59.166,"LINESTRING (1.7285974 41.2251561, 1.7281634 41.2247359)",,,
151049150,True,1,,Carrer de Sant Cristòfol,living_street,20,,False,158.777,"LINESTRING (1.7285974 41.2251561, 1.7288431 41.2248464, 1.7290767 41.2245358, 1.7295282 41.2239118)",,,
283536938,False,1,,Rambla del Castell,residential,30,4,False,90.071,"LINESTRING (1.7296231 41.2247418, 1.7292238 41.2254941)",,,
283536938,False,1,,Rambla del Castell,residential,30,4,True,82.77600000000001,"LINESTRING (1.7296231 41.2247418, 1.7296513 41.2246887, 1.7299594 41.2241087, 1.7299903 41.2240505)",,,
98206089,True,1,,Carrer de Bonaire,living_street,20,,False,39.387,"LINESTRING (1.7286668 41.2260489, 1.7290429 41.2262621)",,,
281908705,True,1,,Carrer del Castell,living_street,20,,False,35.504,"LINESTRING (1.7286668 41.2260489, 1.7284442 41.2262953, 1.7284192 41.2263055)",,,
"[1215471073, 809841130]",True,1,,"['Plaça dels Lledoners', 'Carrer de Bonaire']",living_street,20,,False,64.637,"LINESTRING (1.7286668 41.2260489, 1.7282542 41.2257989, 1.728061 41.225688)",,,
151043677,True,1,,Carrer de Barcelona,residential,30,,False,6.347,"LINESTRING (1.7297022 41.2266548, 1.7297654 41.2266232)",,,
1215471074,True,1,,Carrer de Bonaire,living_street,20,,False,57.433,"LINESTRING (1.7297022 41.2266548, 1.7291662 41.2263319)",,,
"[808936121, 151043663]",True,1,,"['Carrer de Josep Mascaró', 'Plaça dels Lledoners']",living_street,20,,False,38.714,"LINESTRING (1.7280891 41.2256638, 1.7282298 41.2255049, 1.7283563 41.2253797)",,,
98215631,True,1,,Carrer de Sant Josep,living_street,20,,False,35.535000000000004,"LINESTRING (1.7240867 41.2276289, 1.7240738 41.2276445, 1.7238716 41.2278898, 1.7238628 41.2279005)",,,
98215642,True,1,,Carrer Major,living_street,20,,False,63.678999999999995,"LINESTRING (1.7240867 41.2276289, 1.7244753 41.2277326, 1.7246517 41.22777, 1.7248113 41.2278039)",,,
127736754,True,1,,Carrer dels Estudis,living_street,20,,False,60.744,"LINESTRING (1.7221122 41.2269559, 1.7220817 41.2269669, 1.7217632 41.2270822, 1.7214419 41.2271636)",,,
"[699042073, 151049142, 97896847]",True,1,,"['Carrer de Santa Eulàlia', 'Carrer de Sant Gervasi', 'Carrer de Miguel de Cervantes']","['living_street', 'residential']",20,2,False,190.67499999999998,"LINESTRING (1.7263977 41.2251224, 1.7263145 41.2250948, 1.7259956 41.2249853, 1.7259626 41.2249747, 1.7259381 41.224967, 1.7254752 41.2248212, 1.725239 41.2247444, 1.7252342 41.2247559, 1.7252275 41.2247654, 1.725062 41.2251005, 1.7250486 41.2251255, 1.7248836 41.225428, 1.7248667 41.2254558)",,,
98215637,True,1,,Carrer de Santa Madrona,living_street,20,,False,88.67,"LINESTRING (1.7263977 41.2251224, 1.7263939 41.2251337, 1.7261464 41.2258695, 1.7261373 41.2258954)",,,
928949635,True,1,,Carrer de Manuel de Cabanyes,living_street,20,,False,30.546000000000003,"LINESTRING (1.7211374 41.2261872, 1.7211527 41.2261888, 1.721499 41.2262259)",,,
275199499,True,1,,Carrer de Sant Josep,living_street,20,,False,49.583,"LINESTRING (1.7238628 41.2279005, 1.7238462 41.2279166, 1.723499 41.2282526)",,,
"[846476933, 98215623]",True,1,,"['Plaça del Cap de Creu', 'Carrer dels Estudis']","['living_street', 'residential']","['20', '30']",,False,57.866,"LINESTRING (1.7210308 41.2272333, 1.7210174 41.2272341, 1.720867 41.2272429, 1.7208351 41.2272448, 1.7207898 41.2272351, 1.7203585 41.2271425)",,,
98215658,True,1,,Carrer de les Tires,living_street,20,,False,116.71,"LINESTRING (1.7210308 41.2272333, 1.7210273 41.2271896, 1.7211349 41.2262096, 1.7211374 41.2261872)",,,
98215635,False,1,,Carrer dels Terrissaires,living_street,20,,False,39.29,"LINESTRING (1.7284944 41.2267896, 1.7282384 41.2265041, 1.7282277 41.2265001)",,,
"[98215620, 281908702]",True,,,"['Carrer dels Arengaders', 'Carrer dels Terrissaires']",living_street,20,,False,38.251,"LINESTRING (1.7284944 41.2267896, 1.7284781 41.2268141, 1.7287156 41.2270755)",,,
98215615,True,1,,Carrer dels Horts,living_street,20,,False,59.429,"LINESTRING (1.7222383 41.2282167, 1.7222585 41.2281964, 1.7226641 41.2277888)",,,
98215624,True,1,,Carrer de Sant Magí,living_street,20,,False,63.113,"LINESTRING (1.7222383 41.2282167, 1.7222063 41.2281957, 1.7216697 41.2278435)",,,
98215614,True,1,,Plaça del Cap de Creu,residential,30,,False,27.559,"LINESTRING (1.7199325 41.2270307, 1.7199819 41.227034, 1.7201046 41.227062, 1.7202509 41.2270922)",,,
98215650,False,1,,Plaça de l'Arxiprest Llorenç Garriga,living_street,20,,False,20.864,"LINESTRING (1.72357 41.2271449, 1.7235782 41.2271283, 1.7236306 41.2270225, 1.7236561 41.2269688)",,,
"[151043666, 98215660]",True,1,,"['Carrer del Mig', 'Carrer de la Lluna']",living_street,20,,False,235.31799999999998,"LINESTRING (1.72357 41.2271449, 1.7236948 41.2271766, 1.7239469 41.2272464, 1.7241936 41.2272767, 1.7248209 41.2273992, 1.724832 41.2274014, 1.7250707 41.2274562, 1.7251207 41.2274514, 1.7255374 41.2274118, 1.7258754 41.2273836, 1.7260778 41.2273529, 1.7263105 41.2273177)",,,
801950268,False,1,,Carrer del Campanar,living_street,20,,True,27.436,"LINESTRING (1.72357 41.2271449, 1.7235656 41.2271535, 1.7235618 41.227161, 1.7234653 41.2273518, 1.7234533 41.2273755)",,,
151043661,True,1,,Carrer de les Sínies,residential,30,,False,61.605,"LINESTRING (1.7292496 41.2279948, 1.728976 41.2285092)",,,
98216229,True,,,Carrer de Santa Gertrudis,living_street,20,,False,114.663,"LINESTRING (1.7292496 41.2279948, 1.7292268 41.2279803, 1.7282034 41.2273283)",,,
1214920814,True,1,,Carrer de les Sínies,residential,30,,False,44.461000000000006,"LINESTRING (1.7293917 41.2276095, 1.7293735 41.2276589, 1.7292496 41.2279948)",,,
98050245,True,1,,Plaça Llarga,living_street,20,,False,17.987,"LINESTRING (1.7260604 41.2277901, 1.7261493 41.2279055, 1.7261581 41.2279169, 1.72617 41.2279292)",,,
98215632,True,,,Carrer del Palmerar de Dalt,living_street,20,,False,42.663000000000004,"LINESTRING (1.7268183 41.2273896, 1.7267696 41.227375, 1.7265781 41.2273513, 1.7263603 41.2273073, 1.7263235 41.2272998)",,,
98215638,True,1,,Carrer de Josep Freixes,living_street,20,,False,77.464,"LINESTRING (1.7268183 41.2273896, 1.7261035 41.2277673, 1.7260604 41.2277901)",,,
98215613,False,1,,Carrer de la Mare Isabel Ventosa,residential,30,,True,20.539,"LINESTRING (1.7307169 41.228036, 1.7306229 41.2280073, 1.7305955 41.227996, 1.7304921 41.2279619)",,,
98215621,False,1,,Carrer del Rei Jaume I,living_street,20,,True,48.35,"LINESTRING (1.7288667 41.2265808, 1.7284192 41.2263055)",,,
151043672,True,1,,Carrer del Ravalet,living_street,20,,False,38.841,"LINESTRING (1.7288667 41.2265808, 1.7286005 41.226732, 1.7284944 41.2267896)",,,
98215621,False,1,,Carrer del Rei Jaume I,living_street,20,,False,48.35,"LINESTRING (1.7284192 41.2263055, 1.7288667 41.2265808)",,,
98215621,False,1,,Carrer del Rei Jaume I,living_street,20,,True,63.652,"LINESTRING (1.7284192 41.2263055, 1.7278033 41.2259692)",,,
281908705,True,1,,Carrer del Castell,living_street,20,,False,26.921,"LINESTRING (1.7284192 41.2263055, 1.7282277 41.2265001)",,,
"[704166013, 151043669, 98215637, 704166014]",True,1,,"['Carrer del Montserrat', 'Carrer de Santa Madrona', 'Plaça de les Cols']",living_street,20,,False,69.78699999999999,"LINESTRING (1.7260222 41.2262663, 1.7259423 41.2265222, 1.7258978 41.2266474, 1.7258918 41.2266646, 1.7258511 41.2268455, 1.7258208 41.2268706)",,,
281908692,True,1,,Carrer de Sant Pau,living_street,20,,False,45.749,"LINESTRING (1.7260222 41.2262663, 1.7260547 41.2262772, 1.7264874 41.2264223, 1.7265211 41.226435)",,,
98215642,True,1,,Carrer Major,living_street,20,,False,60.039,"LINESTRING (1.7234533 41.2273755, 1.7236861 41.2274794, 1.7240867 41.2276289)",,,
801950268,False,1,,Carrer del Campanar,living_street,20,,False,27.436,"LINESTRING (1.7234533 41.2273755, 1.7234653 41.2273518, 1.7235618 41.227161, 1.7235656 41.2271535, 1.72357 41.2271449)",,,
98206013,True,1,,Carrer de Sitges,residential,30,,False,73.436,"LINESTRING (1.7293797 41.2259404, 1.7299052 41.2264695)",,,
"[151043682, 802728494, 802728495]",True,1,,Carrer de Sant Antoni,living_street,20,,False,55.497,"LINESTRING (1.7257522 41.2271757, 1.7261492 41.2271495, 1.7262715 41.227151, 1.7262898 41.2271512, 1.7263156 41.2271505, 1.7264139 41.2271444)",,,building_passage
98215646,True,1,,Carrer del Fanaler,living_street,20,,False,24.638,"LINESTRING (1.7291973 41.2261144, 1.7293797 41.2259404)",,,
98215621,False,1,,Carrer del Rei Jaume I,living_street,20,,False,63.652,"LINESTRING (1.7278033 41.2259692, 1.7284192 41.2263055)",,,
98215633,False,,,Carrer del Rei Jaume I,living_street,20,,True,17.926,"LINESTRING (1.7278033 41.2259692, 1.7276261 41.2258785)",,,
151043679,True,1,,Carrer de les Roques,living_street,20,,False,19.275,"LINESTRING (1.7278033 41.2259692, 1.7276746 41.226113)",,,
"[1213448612, 802228998]",False,,,Carrer de Francesc de Sales i Vidal,residential,30,,False,82.746,"LINESTRING (1.7311963 41.2263014, 1.7311057 41.2262625, 1.7306324 41.2260592, 1.7303353 41.2259348)",,,
98215637,True,1,,Carrer de Santa Madrona,living_street,20,,False,42.357,"LINESTRING (1.7261373 41.2258954, 1.7261301 41.2259123, 1.7260222 41.2262663)",,,
151049160,True,1,,Carrer de Sant Joan,living_street,20,,False,46.949,"LINESTRING (1.7261373 41.2258954, 1.7261673 41.2259074, 1.7266466 41.2260729)",,,
98215622,True,1,,Carrer de la Muralla,living_street,20,,False,109.031,"LINESTRING (1.7283563 41.2253797, 1.7286059 41.2255136, 1.7287407 41.225615, 1.7289026 41.2258033, 1.7289184 41.2258144, 1.7291973 41.2261144)",,,
151043663,True,1,,Carrer de Josep Mascaró,living_street,20,,False,32.188,"LINESTRING (1.7283563 41.2253797, 1.7283634 41.2253741, 1.7285672 41.2251705, 1.7285974 41.2251561)",,,
98215633,False,,,Carrer del Rei Jaume I,living_street,20,,False,17.926,"LINESTRING (1.7276261 41.2258785, 1.7278033 41.2259692)",,,
98215635,False,1,,Carrer dels Terrissaires,living_street,20,,False,64.509,"LINESTRING (1.7282277 41.2265001, 1.7281006 41.2264561, 1.7277527 41.2263622, 1.7275359 41.2262518)",,,
98215635,False,1,,Carrer dels Terrissaires,living_street,20,,True,39.29,"LINESTRING (1.7282277 41.2265001, 1.7282384 41.2265041, 1.7284944 41.2267896)",,,
