osmid,oneway,highway,reversed,length,geometry,name,ref,junction,lanes,bridge,maxspeed
247814152,True,residential,False,125.19899999999998,"LINESTRING (-0.9485001 37.7411296, -0.9485391 37.7411461, -0.9485744 37.7411611, -0.9490004 37.7413418, -0.9494615 37.7415218, -0.9497205 37.7416132, -0.9497737 37.741632)",Calle Trasvase,,,,,
391574156,True,residential,False,53.685,"LINESTRING (-0.9485001 37.7411296, -0.9482977 37.7415125, -0.9482509 37.7415693)",Calle Melilla,,,,,30
247814132,False,living_street,False,12.94,"LINESTRING (-0.9533752 37.7433962, -0.9532902 37.7433012)",Calle Estanco,,,,,
"[391441240, 247814132, 458729414]",False,living_street,True,135.35,"LINESTRING (-0.9533752 37.7433962, -0.9539133 37.7435428, -0.9539525 37.7435534, -0.9538517 37.7437981, -0.9532811 37.7436432)","['Calle Mayor', 'Calle Soto', 'Calle Estanco']",,,,,
247814114,True,residential,False,54.421,"LINESTRING (-0.9563357 37.7428003, -0.9562776 37.7427647, -0.9558972 37.742532, -0.9558462 37.7425008)",Calle Juan León,,,,,
247814143,True,residential,False,79.84,"LINESTRING (-0.9563357 37.7428003, -0.9563796 37.7427677, -0.9569451 37.7423753, -0.9570168 37.7423255)",Avenida Miguel de Cervantes,,,,,
406032585,False,primary,True,34.215,"LINESTRING (-0.9504798 37.7423626, -0.9508252 37.7425043)",Avenida Juan Carlos I,RM-F30,,2,,
258508161,False,residential,False,50.612,"LINESTRING (-0.9504798 37.7423626, -0.9504392 37.7424375, -0.9502332 37.7427738)",Calle Tarragona,,,,,
406032585,False,primary,False,90.017,"LINESTRING (-0.9504798 37.7423626, -0.9503594 37.7423179, -0.9503046 37.7422969, -0.9495581 37.7420103)",Avenida Juan Carlos I,RM-F30,,2,,
247814113,False,secondary,False,51.602,"LINESTRING (-0.9513183 37.7399148, -0.9509131 37.7399242, -0.9508104 37.7399266, -0.9507317 37.7399261)",Avenida de Europa,,,,,
247814113,False,secondary,True,57.304,"LINESTRING (-0.9513183 37.7399148, -0.951413 37.7399126, -0.9519697 37.7398997)",Avenida de Europa,,,,,
247814146,True,residential,False,7.117,"LINESTRING (-0.9546169 37.742989, -0.9546954 37.7430046)",Calle Víctor Pérez,,,,,
247814127,True,living_street,False,136.61300000000003,"LINESTRING (-0.9546169 37.742989, -0.9546101 37.7430178, -0.9543156 37.7441547, -0.9543079 37.744193)",Calle Aljibe Nuevo,,,,,
247814122,False,residential,False,35.449999999999996,"LINESTRING (-0.9492258 37.7396849, -0.949238 37.7396617, -0.9493802 37.7393904)",Avenida Luis Buñuel,,,,,
1105934229,True,residential,False,13.868,"LINESTRING (-0.9492258 37.7396849, -0.949154 37.7397173, -0.9490833 37.7397372)",,,,,,
247814108,True,residential,False,25.681,"LINESTRING (-0.9522518 37.7414085, -0.9524858 37.7414576, -0.9525341 37.7414677)",Calle Florencia,,,,,
247814108,True,residential,False,29.826999999999998,"LINESTRING (-0.9519226 37.7413438, -0.9519691 37.7413529, -0.9522114 37.7414006, -0.9522518 37.7414085)",Calle Florencia,,,,,
247814139,True,residential,False,54.695,"LINESTRING (-0.9519226 37.7413438, -0.9519026 37.7413777, -0.9516752 37.7417623, -0.9516592 37.7417894)",Calle Región Valenciana,,,,,
247814139,True,residential,False,58.028000000000006,"LINESTRING (-0.9516592 37.7417894, -0.9516387 37.741824, -0.9513987 37.7422297, -0.9513796 37.7422621)",Calle Región Valenciana,,,,,
247814149,True,residential,False,31.434,"LINESTRING (-0.9516592 37.7417894, -0.9516201 37.7417746, -0.9513366 37.7416676)",Calle Cantabria,,,,,
247814113,False,secondary,False,74.178,"LINESTRING (-0.9507317 37.7399261, -0.9502804 37.7399098, -0.9498893 37.7398912)",Avenida de Europa,,,,,
247814113,False,secondary,True,51.602000000000004,"LINESTRING (-0.9507317 37.7399261, -0.9508104 37.7399266, -0.9509131 37.7399242, -0.9513183 37.7399148)",Avenida de Europa,,,,,
247814109,True,residential,False,92.689,"LINESTRING (-0.9508784 37.7406723, -0.951246 37.7400394, -0.9512892 37.7399658, -0.9513183 37.7399148)",Calle Sicilia,,,,,
247814152,True,residential,False,32.436,"LINESTRING (-0.9516637 37.742369, -0.9519573 37.7424797, -0.9519967 37.7424945)",Calle Trasvase,,,,,
1118625684,True,residential,False,57.696,"LINESTRING (-0.9516637 37.742369, -0.9516825 37.7423392, -0.95193 37.7419459, -0.9519561 37.7419045)",Calle Castellón,,,,,
247814122,False,residential,True,38.281,"LINESTRING (-0.9497274 37.7387129, -0.9495704 37.739034)",Avenida Luis Buñuel,,,,,
1105934227,True,secondary,False,2.487,"LINESTRING (-0.9488359 37.7397308, -0.9488252 37.7397515)",,,roundabout,2,,
391441238,False,residential,True,19.252,"LINESTRING (-0.9532605 37.7412092, -0.9532896 37.7413808)",Calle Cartagena,,,,,
247814137,True,residential,False,45.513000000000005,"LINESTRING (-0.9532605 37.7412092, -0.9532087 37.7411976, -0.9527969 37.7411048, -0.9527627 37.7410971)",Calle Oporto,,,,,
391441238,False,residential,False,40.469,"LINESTRING (-0.9532605 37.7412092, -0.9532397 37.7410464, -0.9532142 37.7408471)",Calle Cartagena,,,,,
247814134,True,residential,False,57.287000000000006,"LINESTRING (-0.9510553 37.7421323, -0.9510818 37.7420885, -0.9513188 37.741697, -0.9513366 37.7416676)",Calle La Mancha,,,,,
247814152,True,residential,False,31.96,"LINESTRING (-0.9510553 37.7421323, -0.9510908 37.7421465, -0.9513301 37.7422423, -0.9513796 37.7422621)",Calle Trasvase,,,,,
1105934223,True,secondary,False,8.687,"LINESTRING (-0.9493217 37.739852, -0.9492473 37.7398006)",Avenida de Europa,,,,,
247814113,False,secondary,True,50.112,"LINESTRING (-0.9493217 37.739852, -0.9493649 37.7398575, -0.9498893 37.7398912)",Avenida de Europa,,,,,
247814151,False,residential,True,60.833,"LINESTRING (-0.9496406 37.7403522, -0.9490068 37.7401329)",Calle Nápoles,,,,,
247814095,False,residential,True,40.33,"LINESTRING (-0.9496406 37.7403522, -0.9496603 37.7403155, -0.94982 37.7400184)",Calle Génova,,,,,
247814151,False,residential,False,68.97,"LINESTRING (-0.9496406 37.7403522, -0.9503239 37.7405886, -0.9503592 37.7406008)",Calle Nápoles,,,,,
391750989,True,residential,False,41.077,"LINESTRING (-0.9505464 37.740265, -0.9505641 37.740234, -0.9506982 37.7399998, -0.9507317 37.7399261)",Calle Venecia,,,,,
247814152,True,residential,False,27.665,"LINESTRING (-0.9513796 37.7422621, -0.9516637 37.742369)",Calle Trasvase,,,,,
247814139,True,residential,False,47.141999999999996,"LINESTRING (-0.9513796 37.7422621, -0.9511913 37.7425576, -0.9511492 37.7426445)",Calle Región Valenciana,,,,,
247814149,True,residential,False,34.406,"LINESTRING (-0.9513366 37.7416676, -0.9512972 37.7416525, -0.9510295 37.7415501, -0.9509844 37.7415328)",Calle Cantabria,,,,,
391441238,False,residential,True,38.082,"LINESTRING (-0.9531526 37.7405081, -0.9532142 37.7408471)",Calle Cartagena,,,,,
247814131,False,residential,True,68.595,"LINESTRING (-0.9531526 37.7405081, -0.953217 37.740515, -0.9538739 37.740586, -0.9539255 37.7405916)",Calle Antonio Palao y Marco,,,,,
391441238,False,residential,False,31.537,"LINESTRING (-0.9531526 37.7405081, -0.9531224 37.7402486, -0.9531194 37.7402257)",Calle Cartagena,,,,,
"[391750992, 401591195, 247814133]",False,residential,True,174.14799999999997,"LINESTRING (-0.954766 37.7401408, -0.9547427 37.740198, -0.9546168 37.7405072, -0.9553263 37.7407949, -0.9554009 37.7408067, -0.9554757 37.7408152, -0.9559261 37.7409873, -0.9559671 37.741001)","['Paseo Villa Esperanza', 'Calle Rodríguez de la Fuente', 'Calle Trovero Marín']",,,,,
401591205,False,secondary,True,83.893,"LINESTRING (-0.954766 37.7401408, -0.9548106 37.7401486, -0.954864 37.7401575, -0.9551634 37.7402082, -0.955303 37.7402527, -0.9555277 37.7403388, -0.95566 37.7403902)",Calle Pedro López,,,,,
402928361,False,secondary,False,61.596,"LINESTRING (-0.954766 37.7401408, -0.9546955 37.7401291, -0.9543722 37.7400745, -0.9540798 37.7400296)",Calle Pedro López,,,,,
"[392655661, 247814125]",True,residential,False,54.651,"LINESTRING (-0.9519967 37.7424945, -0.9518153 37.7428386, -0.9517971 37.742866, -0.9517476 37.7428852, -0.9516943 37.7428983)",Calle Extremadura,,,,,
247814100,True,residential,False,64.145,"LINESTRING (-0.958001 37.7431346, -0.9575516 37.7434661, -0.9575227 37.7435008, -0.9575135 37.7435496)",Avenida Luis Manzanares,,,,,
247814144,True,residential,False,51.746,"LINESTRING (-0.9514092 37.7427884, -0.9514591 37.7427172, -0.9516637 37.742369)",Calle Castellón,,,,,
406032585,False,primary,False,27.915999999999997,"LINESTRING (-0.9514092 37.7427884, -0.9512555 37.7426992, -0.9511492 37.7426445)",Avenida Juan Carlos I,RM-F30,,2,,
406032585,False,primary,True,23.744,"LINESTRING (-0.9514092 37.7427884, -0.9515101 37.7428541, -0.951598 37.7429112, -0.9516177 37.7429241)",Avenida Juan Carlos I,RM-F30,,2,,
247814153,False,residential,False,118.50999999999999,"LINESTRING (-0.9551181 37.74123, -0.9543262 37.7410642, -0.9542838 37.7410553, -0.9538124 37.7409661)",Calle Don Lino León Martínez,,,,,
247814125,True,residential,False,57.648,"LINESTRING (-0.9522432 37.7420141, -0.9519967 37.7424945)",Calle Extremadura,,,,,
247814149,True,residential,False,28.032999999999998,"LINESTRING (-0.9522432 37.7420141, -0.952205 37.7419995, -0.9519947 37.7419192, -0.9519561 37.7419045)",Calle Cantabria,,,,,
247814142,True,residential,False,45.101,"LINESTRING (-0.9507 37.7419963, -0.9506805 37.7420284, -0.9505113 37.7423066, -0.9504798 37.7423626)",Calle Pedro Matías,,,,,
247814152,True,residential,False,34.71,"LINESTRING (-0.9507 37.7419963, -0.9507735 37.7420244, -0.9510553 37.7421323)",Calle Trasvase,,,,,
247814093,False,residential,True,62.511,"LINESTRING (-0.9483168 37.739197, -0.9487293 37.7395424, -0.9488097 37.7396019)",Calle Rusia,,,,,
1105934227,True,secondary,False,2.49,"LINESTRING (-0.9491041 37.7397524, -0.9490833 37.7397372)",,,roundabout,2,,
247814091,False,residential,False,42.814,"LINESTRING (-0.9539255 37.7405916, -0.9539118 37.7406371, -0.9538247 37.7409255, -0.9538124 37.7409661)",Calle La Unión,,,,,
247814091,False,residential,True,42.021,"LINESTRING (-0.9539255 37.7405916, -0.9539373 37.7405492, -0.9540281 37.7402225)",Calle La Unión,,,,,
247814131,False,residential,False,68.595,"LINESTRING (-0.9539255 37.7405916, -0.9538739 37.740586, -0.953217 37.740515, -0.9531526 37.7405081)",Calle Antonio Palao y Marco,,,,,
247814131,False,residential,True,50.366,"LINESTRING (-0.9539255 37.7405916, -0.9539824 37.7405973, -0.9543891 37.7406431, -0.954493 37.7406528)",Calle Antonio Palao y Marco,,,,,
247814106,True,residential,False,7.769,"LINESTRING (-0.9492473 37.7398006, -0.9492277 37.739765, -0.9492219 37.7397343)",,,,,,
441636341,True,secondary,False,6.09,"LINESTRING (-0.9492473 37.7398006, -0.9492151 37.7397887, -0.9491845 37.7397775)",Avenida de Europa,,,,,
247814125,True,residential,False,58.671,"LINESTRING (-0.9525341 37.7414677, -0.9522755 37.7419541)",Calle Extremadura,,,,,
247814113,False,secondary,False,57.304,"LINESTRING (-0.9519697 37.7398997, -0.951413 37.7399126, -0.9513183 37.7399148)",Avenida de Europa,,,,,
247814113,False,secondary,True,55.153000000000006,"LINESTRING (-0.9519697 37.7398997, -0.9521496 37.7398947, -0.9523518 37.739891, -0.9525966 37.7398843)",Avenida de Europa,,,,,
247814142,True,residential,False,65.83500000000001,"LINESTRING (-0.9519697 37.7398997, -0.9519387 37.7399509, -0.9518365 37.7401193, -0.9516466 37.7404338)",Calle Pedro Matías,,,,,
247814109,True,residential,False,50.214999999999996,"LINESTRING (-0.9506401 37.7410827, -0.950658 37.7410519, -0.9508615 37.7407014, -0.9508784 37.7406723)",Calle Sicilia,,,,,
247814150,False,residential,False,44.635,"LINESTRING (-0.9506401 37.7410827, -0.9502278 37.7409254, -0.9501829 37.7409083)",Calle Florencia,,,,,
247814150,False,residential,True,48.521,"LINESTRING (-0.9506401 37.7410827, -0.9510931 37.7412555, -0.9511371 37.7412723)",Calle Florencia,,,,,
406032585,False,primary,False,34.215,"LINESTRING (-0.9508252 37.7425043, -0.9504798 37.7423626)",Avenida Juan Carlos I,RM-F30,,2,,
247814104,True,residential,False,46.053,"LINESTRING (-0.9508252 37.7425043, -0.9508753 37.7424287, -0.9510553 37.7421323)",Calle La Mancha,,,,,
406032585,False,primary,True,32.522999999999996,"LINESTRING (-0.9508252 37.7425043, -0.9510469 37.7425918, -0.9511492 37.7426445)",Avenida Juan Carlos I,RM-F30,,2,,
391750989,True,residential,False,40.807,"LINESTRING (-0.9503592 37.7406008, -0.9505464 37.740265)",Calle Venecia,,,,,
247814151,False,residential,True,68.97,"LINESTRING (-0.9503592 37.7406008, -0.9503239 37.7405886, -0.9496406 37.7403522)",Calle Nápoles,,,,,
"[391750992, 401591195, 247814133]",False,residential,False,174.148,"LINESTRING (-0.9559671 37.741001, -0.9559261 37.7409873, -0.9554757 37.7408152, -0.9554009 37.7408067, -0.9553263 37.7407949, -0.9546168 37.7405072, -0.9547427 37.740198, -0.954766 37.7401408)","['Paseo Villa Esperanza', 'Calle Rodríguez de la Fuente', 'Calle Trovero Marín']",,,,,
247814133,False,residential,True,75.536,"LINESTRING (-0.9559671 37.741001, -0.9560178 37.7410215, -0.956701 37.7412981, -0.9567318 37.7413105)",Calle Rodríguez de la Fuente,,,,,
392731507,True,residential,False,48.24,"LINESTRING (-0.9559671 37.741001, -0.9559861 37.7409706, -0.9561679 37.7406803, -0.956212 37.7406128)",Calle Virgen del Pilar,,,,,
391441239,True,residential,False,69.162,"LINESTRING (-0.9517572 37.7429658, -0.9517875 37.7429397, -0.9518512 37.7429454, -0.9525042 37.7430886)",Calle Estanco,,,,,
1117715881,True,primary,False,10.231,"LINESTRING (-0.9517572 37.7429658, -0.9517554 37.7429429, -0.9517429 37.7429221, -0.9517215 37.7429065, -0.9516943 37.7428983)",,RM-F30,roundabout,,,
247814118,True,residential,False,56.248,"LINESTRING (-0.9497737 37.741632, -0.9497975 37.7415898, -0.9500194 37.7411969, -0.9500345 37.7411701)",Calle Venecia,,,,,
247814152,True,residential,False,90.972,"LINESTRING (-0.9497737 37.741632, -0.9498092 37.7416463, -0.9502623 37.7418291, -0.9507 37.7419963)",Calle Trasvase,,,,,
247814095,False,residential,False,15.401,"LINESTRING (-0.9498893 37.7398912, -0.9498639 37.7399381, -0.94982 37.7400184)",Calle Génova,,,,,
247814113,False,secondary,False,50.112,"LINESTRING (-0.9498893 37.7398912, -0.9493649 37.7398575, -0.9493217 37.739852)",Avenida de Europa,,,,,
247814113,False,secondary,True,74.178,"LINESTRING (-0.9498893 37.7398912, -0.9502804 37.7399098, -0.9507317 37.7399261)",Avenida de Europa,,,,,
40119758,True,residential,False,10.748999999999999,"LINESTRING (-0.9553229 37.7421903, -0.9552758 37.7421542, -0.9552406 37.7421191)",Calle Juan León,,,,,
247814118,True,residential,False,46.14,"LINESTRING (-0.9495581 37.7420103, -0.9495966 37.741943, -0.9497542 37.7416663, -0.9497737 37.741632)",Calle Venecia,,,,,
261834838,True,residential,False,53.806,"LINESTRING (-0.9495581 37.7420103, -0.9495176 37.7420811, -0.949331 37.7424216, -0.9493131 37.7424537)",Calle Castilla,,,,,
406032585,False,primary,False,72.328,"LINESTRING (-0.9495581 37.7420103, -0.9494846 37.741985, -0.9488028 37.7417527)",Avenida Juan Carlos I,RM-F30,,2,,
406032585,False,primary,True,90.017,"LINESTRING (-0.9495581 37.7420103, -0.9503046 37.7422969, -0.9503594 37.7423179, -0.9504798 37.7423626)",Avenida Juan Carlos I,RM-F30,,2,,
391441238,False,residential,False,38.082,"LINESTRING (-0.9532142 37.7408471, -0.9531526 37.7405081)",Calle Cartagena,,,,,
247814153,False,residential,True,54.24,"LINESTRING (-0.9532142 37.7408471, -0.9532707 37.7408583, -0.9538124 37.7409661)",Calle Don Lino León Martínez,,,,,
391441238,False,residential,True,40.469,"LINESTRING (-0.9532142 37.7408471, -0.9532397 37.7410464, -0.9532605 37.7412092)",Calle Cartagena,,,,,
247814142,True,residential,False,8.934,"LINESTRING (-0.9511809 37.7411998, -0.9511371 37.7412723)",Calle Pedro Matías,,,,,
247814108,True,residential,False,67.155,"LINESTRING (-0.9511809 37.7411998, -0.9512395 37.7412112, -0.9518839 37.7413358, -0.9519226 37.7413438)",Calle Florencia,,,,,
247814125,True,residential,False,45.352000000000004,"LINESTRING (-0.9527224 37.741088, -0.952705 37.7411231, -0.9525458 37.7414441, -0.9525341 37.7414677)",Calle Extremadura,,,,,
247814137,True,residential,False,52.306,"LINESTRING (-0.9527224 37.741088, -0.9526715 37.7410768, -0.9521494 37.7409617)",Calle Oporto,,,,,
391574167,False,residential,True,6.831,"LINESTRING (-0.9518488 37.7393321, -0.9518008 37.7392838)",Camino de las Gilas,,,,,
391574165,True,residential,False,64.614,"LINESTRING (-0.9518488 37.7393321, -0.9516611 37.7392762, -0.9511612 37.7391272)",Calle Pedro Salinas,,,,,
247814091,False,residential,True,42.814,"LINESTRING (-0.9538124 37.7409661, -0.9538247 37.7409255, -0.9539118 37.7406371, -0.9539255 37.7405916)",Calle La Unión,,,,,
247814153,False,residential,False,54.24,"LINESTRING (-0.9538124 37.7409661, -0.9532707 37.7408583, -0.9532142 37.7408471)",Calle Don Lino León Martínez,,,,,
247814153,False,residential,True,118.50999999999999,"LINESTRING (-0.9538124 37.7409661, -0.9542838 37.7410553, -0.9543262 37.7410642, -0.9551181 37.74123)",Calle Don Lino León Martínez,,,,,
247814122,False,residential,False,38.281,"LINESTRING (-0.9495704 37.739034, -0.9497274 37.7387129)",Avenida Luis Buñuel,,,,,
247814122,False,residential,True,43.018,"LINESTRING (-0.9495704 37.739034, -0.9495316 37.7391117, -0.9493802 37.7393904)",Avenida Luis Buñuel,,,,,
247814114,True,residential,False,133.137,"LINESTRING (-0.9575135 37.7435496, -0.9574142 37.7434602, -0.9568388 37.7431081, -0.9563357 37.7428003)",Calle Juan León,,,,,
402856668,True,residential,False,72.876,"LINESTRING (-0.9575135 37.7435496, -0.9576042 37.7435672, -0.9577579 37.7435956, -0.958318 37.7437071)",Calle Víctor Pérez,,,,,
247814133,False,residential,False,109.08200000000001,"LINESTRING (-0.9578382 37.7417542, -0.9577855 37.7417331, -0.9567832 37.7413313, -0.9567318 37.7413105)",Calle Rodríguez de la Fuente,,,,,
247814143,True,residential,False,53.327,"LINESTRING (-0.9578382 37.7417542, -0.9578889 37.7417229, -0.9581974 37.7415119, -0.9582988 37.7414423)",Avenida Miguel de Cervantes,,,,,
247814146,True,residential,False,36.529,"LINESTRING (-0.9546954 37.7430046, -0.955023 37.7430698, -0.9550983 37.7430847)",Calle Víctor Pérez,,,,,
247814137,True,residential,False,50.109,"LINESTRING (-0.9514268 37.7407948, -0.9513741 37.740783, -0.9509267 37.7406831, -0.9508784 37.7406723)",Calle Oporto,,,,,
247814142,True,residential,False,49.956,"LINESTRING (-0.9514268 37.7407948, -0.951404 37.7408324, -0.9512059 37.7411586, -0.9511809 37.7411998)",Calle Pedro Matías,,,,,
247814149,True,residential,False,29.075,"LINESTRING (-0.9519561 37.7419045, -0.9519149 37.7418885, -0.9516911 37.7418018, -0.9516592 37.7417894)",Calle Cantabria,,,,,
1118625684,True,residential,False,60.974000000000004,"LINESTRING (-0.9519561 37.7419045, -0.9519723 37.7418774, -0.9522342 37.741438, -0.9522518 37.7414085)",Calle Castellón,,,,,
128239866,True,residential,False,16.831,"LINESTRING (-0.9531554 37.7401852, -0.9531868 37.7401321, -0.9532774 37.7400732)",Calle Cartagena,,,,,
247818346,False,residential,True,35.845,"LINESTRING (-0.9531554 37.7401852, -0.9531921 37.7401864, -0.9535625 37.7402017)",,,,,,
128239865,True,secondary,False,8.056,"LINESTRING (-0.9535871 37.739959, -0.9536431 37.7399582, -0.9536787 37.7399577)",Calle Pedro López,,,,,
247818344,False,residential,False,27.073,"LINESTRING (-0.9535871 37.739959, -0.9535825 37.7400068, -0.9535625 37.7402017)",,,,,,
247818344,False,residential,True,27.073,"LINESTRING (-0.9535625 37.7402017, -0.9535825 37.7400068, -0.9535871 37.739959)",,,,,,
247818346,False,residential,False,35.845,"LINESTRING (-0.9535625 37.7402017, -0.9531921 37.7401864, -0.9531554 37.7401852)",,,,,,
247818346,False,residential,True,41.007,"LINESTRING (-0.9535625 37.7402017, -0.953965 37.7402196, -0.9540281 37.7402225)",,,,,,
247814091,False,residential,False,42.021,"LINESTRING (-0.9540281 37.7402225, -0.9539373 37.7405492, -0.9539255 37.7405916)",Calle La Unión,,,,,
247814091,False,residential,True,21.927,"LINESTRING (-0.9540281 37.7402225, -0.9540635 37.7400949, -0.9540798 37.7400296)",Calle La Unión,,,,,
247818346,False,residential,False,41.007,"LINESTRING (-0.9540281 37.7402225, -0.953965 37.7402196, -0.9535625 37.7402017)",,,,,,
258508234,True,residential,False,70.787,"LINESTRING (-0.9555068 37.7417165, -0.9555609 37.7417382, -0.9561801 37.7419861, -0.956225 37.7420041)",Calle Francisco León,,,,,
392731507,True,residential,False,89.367,"LINESTRING (-0.9555068 37.7417165, -0.9555244 37.7416898, -0.9557268 37.7413841, -0.9557654 37.7413426, -0.9558468 37.7412041, -0.9559463 37.741036, -0.9559671 37.741001)",Calle Virgen del Pilar,,,,,
247814133,False,residential,False,75.536,"LINESTRING (-0.9567318 37.7413105, -0.956701 37.7412981, -0.9560178 37.7410215, -0.9559671 37.741001)",Calle Rodríguez de la Fuente,,,,,
247814133,False,residential,True,109.08200000000001,"LINESTRING (-0.9567318 37.7413105, -0.9567832 37.7413313, -0.9577855 37.7417331, -0.9578382 37.7417542)",Calle Rodríguez de la Fuente,,,,,
258508100,True,residential,False,45.304,"LINESTRING (-0.9567318 37.7413105, -0.9567061 37.741346, -0.9564741 37.7416633)",Calle Alfonso Cerdán,,,,,
391526862,True,residential,False,7.428,"LINESTRING (-0.9526968 37.7443423, -0.952666 37.7444045)",Calle San Bonifacio,,,,,
258508195,False,residential,True,48.539,"LINESTRING (-0.9526968 37.7443423, -0.9531683 37.7445221, -0.9531886 37.744538)",Calle San Bonifacio,,,,,
30003819,True,residential,False,38.376,"LINESTRING (-0.9590845 37.7459799, -0.959115 37.7459212, -0.9592505 37.7457057, -0.9592736 37.745669)",Calle Jacinto Benavente,,,,,
258508123,False,residential,False,13.282,"LINESTRING (-0.9584577 37.7470453, -0.9584189 37.7471142, -0.9583962 37.7471544)",Calle Rosa Chacel,,,,,
258508123,False,residential,True,37.010000000000005,"LINESTRING (-0.9584577 37.7470453, -0.9585895 37.7468115, -0.9586291 37.7467413)",Calle Rosa Chacel,,,,,
258508160,False,living_street,False,124.78299999999999,"LINESTRING (-0.9562136 37.7459295, -0.9552569 37.7457263, -0.9549491 37.74566, -0.9548431 37.7456381)",Calle Parque de la Constitución,,,,,
"[258508160, 258508202]",False,living_street,"[False, True]",112.48499999999999,"LINESTRING (-0.9562136 37.7459295, -0.9569095 37.7460774, -0.9570314 37.7461, -0.9569952 37.7462277, -0.9569556 37.7463672, -0.9569312 37.7464334)","['Calle Maestro Antonio Riba', 'Calle Parque de la Constitución']",,,,,
391469624,False,living_street,False,41.183,"LINESTRING (-0.9562136 37.7459295, -0.956125 37.7462317, -0.9561078 37.7462903)",Calle Maestra Dolores Gutiérrez,,,,,
258510031,True,residential,False,83.556,"LINESTRING (-0.9566221 37.7475426, -0.9570474 37.7474622, -0.9574383 37.7473811, -0.9574737 37.747369, -0.9575305 37.7473362)",Calle Pilar Cernuda,,,,,
391469628,False,residential,True,39.418,"LINESTRING (-0.9566221 37.7475426, -0.9566574 37.7474182, -0.9567202 37.7471967)",Calle Maestro Antonio Riba,,,,,
258508142,True,residential,False,34.375,"LINESTRING (-0.958318 37.7437071, -0.9583033 37.7437457, -0.9582894 37.7440143)",Calle Maestra Doña Pilar,,,,,
392731556,True,residential,False,33.382,"LINESTRING (-0.958318 37.7437071, -0.9583447 37.7436716, -0.9584892 37.7434795, -0.9585121 37.7434491)",Calle Maestra Doña Pilar,,,,,
402856668,True,residential,False,99.85,"LINESTRING (-0.958318 37.7437071, -0.9584028 37.7437242, -0.9594185 37.7439286)",Calle Víctor Pérez,,,,,
28314584,True,secondary,False,8.838999999999999,"LINESTRING (-0.9551151 37.7460546, -0.9551058 37.7460361, -0.9550913 37.7460199, -0.9550723 37.7460069, -0.9550499 37.7459979)",,RM-F21,roundabout,,,
391441244,False,residential,False,63.648,"LINESTRING (-0.9576386 37.7465549, -0.9575593 37.7465411, -0.9569312 37.7464334)",Calle Antonio Ayala Garre,,,,,
391441244,False,residential,True,89.649,"LINESTRING (-0.9576386 37.7465549, -0.9585145 37.7467054, -0.9586291 37.7467413)",Calle Antonio Ayala Garre,,,,,
247814100,True,residential,False,146.291,"LINESTRING (-0.9592474 37.7422636, -0.9591781 37.7423113, -0.9586635 37.7426833, -0.9585787 37.7427345, -0.958001 37.7431346)",Avenida Luis Manzanares,,,,,
391441239,True,residential,False,54.870000000000005,"LINESTRING (-0.9525042 37.7430886, -0.952552 37.7430992, -0.953028 37.7432047, -0.9531051 37.7432217)",Calle Estanco,,,,,
28314774,True,primary,False,2.566,"LINESTRING (-0.9535275 37.7458939, -0.9535525 37.745882)",,,roundabout,2,,
258508100,True,residential,False,64.497,"LINESTRING (-0.956225 37.7420041, -0.9562089 37.7420253, -0.9558707 37.7424687, -0.9558462 37.7425008)",Calle Alfonso Cerdán,,,,,
258508234,True,residential,False,78.259,"LINESTRING (-0.956225 37.7420041, -0.9562694 37.7420221, -0.9569745 37.7423083, -0.9570168 37.7423255)",Calle Francisco León,,,,,
28314584,True,secondary,False,10.787,"LINESTRING (-0.9549189 37.746042, -0.95491 37.7460736, -0.9549172 37.7461054, -0.9549393 37.7461326)",,RM-F21,roundabout,,,
247814143,True,residential,False,47.59,"LINESTRING (-0.9574323 37.7420373, -0.9578382 37.7417542)",Avenida Miguel de Cervantes,,,,,
258508264,False,residential,False,93.96,"LINESTRING (-0.9574323 37.7420373, -0.9573896 37.7420211, -0.9565094 37.7416771, -0.9564741 37.7416633)",Calle José Jiménez,,,,,
258508158,True,residential,False,60.78,"LINESTRING (-0.9558053 37.7426625, -0.9556759 37.7431647, -0.9556673 37.7431981)",Calle Alfonso Cerdán,,,,,
258508152,True,residential,False,32.058,"LINESTRING (-0.9594185 37.7439286, -0.9594312 37.743905, -0.9595434 37.7436952, -0.9595606 37.7436631)",Calle México,,,,,
258508139,True,residential,False,81.394,"LINESTRING (-0.9582894 37.7440143, -0.9582459 37.7440094, -0.9574189 37.7439153, -0.9573732 37.7439097)",Calle Colón,,,,,
258508142,True,residential,False,38.478,"LINESTRING (-0.9582894 37.7440143, -0.9582885 37.7440317, -0.958271 37.7442975, -0.9582625 37.7443596)",Calle Maestra Doña Pilar,,,,,
392158669,False,secondary,True,21.456,"LINESTRING (-0.9553098 37.7465005, -0.9554316 37.7466677)",Carretera de Roldán,RM-F21,,,,
258508200,True,residential,False,63.781,"LINESTRING (-0.9553098 37.7465005, -0.9553845 37.7465135, -0.9554216 37.7465199, -0.95598 37.7466165, -0.9560184 37.7466232)",Calle Jesús López Rizo,,,,,
392158669,False,secondary,False,30.217,"LINESTRING (-0.9553098 37.7465005, -0.955145 37.7462743, -0.9551379 37.7462652)",Carretera de Roldán,RM-F21,,,,
