osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref,junction,bridge
23752138,residential,False,True,69.211,2,Generała Józefa Bema,,"LINESTRING (15.6236042 53.640641, 15.623108 53.640732, 15.6226059 53.6408335)",,,
174594338,residential,False,True,70.778,,Boczna,,"LINESTRING (15.6241059 53.6423537, 15.6240927 53.6421581, 15.6240873 53.642079, 15.6240934 53.6419221, 15.6241014 53.6417175)",,,
238418704,residential,False,True,124.813,,Łobzówek,,"LINESTRING (15.6241059 53.6423537, 15.6243013 53.6423775, 15.6249697 53.642576, 15.6251072 53.6426168, 15.6255507 53.6429187, 15.6256114 53.6429782)",,,
309115522,unclassified,False,False,34.629,,,,"LINESTRING (15.6141935 53.6382442, 15.614661 53.6383862)",,,
23752071,residential,False,True,82.60600000000001,,Fryderyka Chopina,30,"LINESTRING (15.6141935 53.6382442, 15.6141912 53.6381612, 15.6141607 53.6380816, 15.6138049 53.6375432)",,,
217352155,secondary,False,False,36.31,2,Kraszewskiego,50,"LINESTRING (15.6243844 53.6350098, 15.6245002 53.6351629, 15.6245716 53.6353159)",151,,
248095988,residential,False,False,128.154,,Rzeczna,,"LINESTRING (15.6243844 53.6350098, 15.6243177 53.6350325, 15.6241702 53.6350828, 15.6239959 53.6352564, 15.6239227 53.6357172, 15.6239528 53.6360579)",,,
"[684671744, 185960023, 185960015]",secondary,False,"[False, True]",419.20000000000005,2,Mostowa,50,"LINESTRING (15.6243844 53.6350098, 15.6243557 53.6349784, 15.6241962 53.6348033, 15.6238644 53.6344886, 15.6235943 53.6342286, 15.6234375 53.6341435, 15.6233276 53.6341095, 15.623207 53.6340755, 15.623073 53.6340585, 15.6229407 53.6340564, 15.6222486 53.6341156, 15.6213288 53.6341927, 15.621234 53.6342027, 15.6211363 53.6342221, 15.6207429 53.6343209, 15.6205926 53.6343596, 15.6192725 53.6346923, 15.6190619 53.6347454)",151,,yes
248095988,residential,False,True,128.15400000000002,,Rzeczna,,"LINESTRING (15.6239528 53.6360579, 15.6239227 53.6357172, 15.6239959 53.6352564, 15.6241702 53.6350828, 15.6243177 53.6350325, 15.6243844 53.6350098)",,,
248095987,residential,False,False,73.687,,Murarska,,"LINESTRING (15.6218576 53.6381554, 15.6207929 53.6383571)",,,
217487830,residential,False,False,51.367999999999995,2,Tadeusza Kościuszki,40,"LINESTRING (15.6218576 53.6381554, 15.6215724 53.6377872, 15.6215324 53.6377356)",,,
217487830,residential,False,True,93.22999999999999,2,Tadeusza Kościuszki,40,"LINESTRING (15.6218576 53.6381554, 15.6218761 53.6381826, 15.6222064 53.6386691, 15.6223132 53.6388118, 15.6223961 53.6389306)",,,
248095987,residential,False,True,73.687,,Murarska,,"LINESTRING (15.6207929 53.6383571, 15.6218576 53.6381554)",,,
185960026,residential,False,False,67.041,,Adama Mickiewicza,,"LINESTRING (15.6203486 53.6394326, 15.6211075 53.6392314, 15.6212812 53.6391926)",,,
185960026,residential,False,True,68.42,,Adama Mickiewicza,,"LINESTRING (15.6203486 53.6394326, 15.6201869 53.6394755, 15.6194017 53.6396845)",,,
248095989,residential,False,False,101.993,,Szkolna,,"LINESTRING (15.6203486 53.6394326, 15.6204028 53.6395, 15.6210727 53.6402431)",,,
185960020,residential,False,False,65.06,,Aleksandra Głowackiego,,"LINESTRING (15.6210727 53.6402431, 15.6219733 53.6400038)",,,
248095989,residential,False,False,61.729,,Szkolna,,"LINESTRING (15.6210727 53.6402431, 15.6214764 53.640744)",,,
185960020,residential,False,True,70.852,,Aleksandra Głowackiego,,"LINESTRING (15.6210727 53.6402431, 15.6205895 53.640365, 15.6201857 53.640472, 15.6201006 53.6405108)",,,
248095989,residential,False,True,101.993,,Szkolna,,"LINESTRING (15.6210727 53.6402431, 15.6204028 53.6395, 15.6203486 53.6394326)",,,
248095989,residential,False,True,61.729,,Szkolna,,"LINESTRING (15.6214764 53.640744, 15.6210727 53.6402431)",,,
"[506794658, 357939036]",residential,False,True,87.545,,Generała Józefa Bema,,"LINESTRING (15.6253016 53.6409914, 15.6249562 53.6408126, 15.6247316 53.6407565, 15.6245992 53.6407322, 15.6243021 53.6406903, 15.6241368 53.6406455)",,,
248095985,residential,False,True,62.239000000000004,,Budowlana,,"LINESTRING (15.6205335 53.6410082, 15.6201633 53.6405789, 15.6201006 53.6405108)",,,
830697553,secondary,True,False,15.445,,Młyńska,50,"LINESTRING (15.6261673 53.6384165, 15.6259722 53.6383396)",148;151,,
185960023,secondary,False,True,52.95,2,Mostowa,50,"LINESTRING (15.6183156 53.6349213, 15.6188302 53.6347993, 15.6189628 53.6347682, 15.6190619 53.6347454)",151,,
1022630052,secondary,True,False,24.718,2,Mostowa,50,"LINESTRING (15.6183156 53.6349213, 15.6181755 53.6349771, 15.617996 53.6350372)",151,,
328668163,secondary,True,False,30.544,2,Niepodległości,50,"LINESTRING (15.6177038 53.6349788, 15.6176615 53.634859, 15.6176181 53.6347089)",151,,
675638687,secondary,True,False,12.433000000000002,,,,"LINESTRING (15.6177038 53.6349788, 15.61773 53.6349547, 15.6177725 53.6349349, 15.6178239 53.6349248, 15.6178559 53.6349254)",151,roundabout,
675638687,secondary,True,False,3.274,,,,"LINESTRING (15.617996 53.6350372, 15.6179914 53.6350504, 15.6179773 53.635064)",151,roundabout,
"[23752144, 173628724]",residential,True,False,238.063,,Elizy Orzeszkowej,,"LINESTRING (15.6177284 53.6350752, 15.6175594 53.6351268, 15.6170633 53.6352565, 15.616924 53.6352497, 15.6168517 53.6352221, 15.6166812 53.6349809, 15.6165896 53.6349394, 15.6163071 53.634883, 15.6162203 53.634839, 15.6160877 53.6346324, 15.6159891 53.6345934, 15.615826 53.634585, 15.6148642 53.634802)",,,
675638687,secondary,True,False,11.445,,,,"LINESTRING (15.6177284 53.6350752, 15.6177105 53.6350618, 15.6176936 53.635035, 15.6176913 53.6350064, 15.6177038 53.6349788)",151,roundabout,
675638687,secondary,True,False,7.644,,,,"LINESTRING (15.6178269 53.6351081, 15.6177805 53.6351002, 15.6177405 53.6350842, 15.6177284 53.6350752)",151,roundabout,
393599947,residential,False,True,77.307,,,,"LINESTRING (15.6240261 53.6377808, 15.6240849 53.6379724, 15.6242055 53.6381733, 15.6242953 53.6383159, 15.6243221 53.6383584, 15.6243665 53.6384441)",,,
"[185960034, 185960035, 507390740, 173054621]",secondary,False,False,78.873,2,Pocztowa,50,"LINESTRING (15.6243665 53.6384441, 15.624011 53.6385313, 15.6239207 53.6385576, 15.6236004 53.6386459, 15.6235155 53.6386663, 15.6233989 53.6386972, 15.623269 53.6387257)",148,,yes
173054621,secondary,False,True,96.83300000000001,2,Pocztowa,50,"LINESTRING (15.6243665 53.6384441, 15.6244678 53.6384226, 15.6248043 53.6383659, 15.6250885 53.6383195, 15.6253583 53.6382845, 15.6256764 53.6382515, 15.6257939 53.63825)",148,,
393599947,residential,False,False,77.307,,,,"LINESTRING (15.6243665 53.6384441, 15.6243221 53.6383584, 15.6242953 53.6383159, 15.6242055 53.6381733, 15.6240849 53.6379724, 15.6240261 53.6377808)",,,
675638684,secondary,True,False,23.744,2,Mostowa,50,"LINESTRING (15.61796 53.6349543, 15.6181487 53.6349331, 15.6183156 53.6349213)",151,,
675638687,secondary,True,False,9.983,,,,"LINESTRING (15.61796 53.6349543, 15.6179687 53.6349589, 15.6179944 53.6349872, 15.6180023 53.6350189, 15.617996 53.6350372)",151,roundabout,
174743510,tertiary,False,True,155.03799999999998,2,Niepodległości,50,"LINESTRING (15.6181644 53.635502, 15.6189823 53.6366535, 15.6190742 53.6367877)",,,
1022630048,tertiary,True,False,49.13,2,Niepodległości,50,"LINESTRING (15.6181644 53.635502, 15.6179509 53.6352563, 15.6179191 53.6352196, 15.6178269 53.6351081)",,,
675638685,tertiary,True,False,50.251,2,Niepodległości,50,"LINESTRING (15.6179773 53.635064, 15.6180254 53.6351929, 15.6181644 53.635502)",,,
675638687,secondary,True,False,11.724,,,,"LINESTRING (15.6179773 53.635064, 15.617963 53.6350777, 15.6179206 53.6350977, 15.6178752 53.6351072, 15.6178269 53.6351081)",151,roundabout,
675638687,secondary,True,False,7.824,,,,"LINESTRING (15.6178559 53.6349254, 15.617878 53.6349257, 15.6179283 53.6349376, 15.61796 53.6349543)",151,roundabout,
238418704,residential,False,False,124.813,,Łobzówek,,"LINESTRING (15.6256114 53.6429782, 15.6255507 53.6429187, 15.6251072 53.6426168, 15.6249697 53.642576, 15.6243013 53.6423775, 15.6241059 53.6423537)",,,
