osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,maxspeed,bridge
288440867,residential,True,False,197.83499999999998,,Piotra Ściegiennego,"LINESTRING (19.8182173 50.6250923, 19.8161554 50.6256271, 19.8162781 50.6258538, 19.8162885 50.625873, 19.8163432 50.6259732)",,,
149884170,primary,False,True,26.865,2,Śląska,"LINESTRING (19.8159857 50.6260565, 19.8163432 50.6259732)",78,50,
149884165,residential,False,False,150.437,,Bartosza Głowackiego,"LINESTRING (19.8155714 50.6271919, 19.8156673 50.6270905, 19.8159948 50.626974, 19.8163619 50.6268886, 19.8175046 50.6267024)",,,
149884165,residential,False,False,63.432,,Bartosza Głowackiego,"LINESTRING (19.8175666 50.6266923, 19.8184377 50.6265507)",,,
149884165,residential,False,True,4.515,,Bartosza Głowackiego,"LINESTRING (19.8175666 50.6266923, 19.8175046 50.6267024)",,,
289393535,residential,False,False,43.085,,Grochowskiego,"LINESTRING (19.8175666 50.6266923, 19.8176795 50.6270731)",,,
289393535,residential,False,True,43.085,,Grochowskiego,"LINESTRING (19.8176795 50.6270731, 19.8175666 50.6266923)",,,
289393535,residential,False,False,70.46,,Grochowskiego,"LINESTRING (19.8176795 50.6270731, 19.8178859 50.6271059, 19.8182013 50.6271495, 19.8183734 50.627175, 19.8186599 50.6271794)",,,
292446645,residential,False,False,47.681,,Grochowskiego,"LINESTRING (19.8176795 50.6270731, 19.8177191 50.6271341, 19.8177522 50.6272094, 19.8178322 50.6274895)",,,
149884165,residential,False,False,29.696,,Bartosza Głowackiego,"LINESTRING (19.8184377 50.6265507, 19.8188455 50.6264844)",,,
149884165,residential,False,True,63.432,,Bartosza Głowackiego,"LINESTRING (19.8184377 50.6265507, 19.8175666 50.6266923)",,,
292446646,residential,False,False,71.644,,Jana Kilińskiego,"LINESTRING (19.8184377 50.6265507, 19.8186599 50.6271794)",,,
292446647,residential,False,True,77.305,,Mostowa,"LINESTRING (19.8201807 50.6267962, 19.8199985 50.6268557, 19.8196315 50.6269363, 19.8191459 50.6270186)",,,
240918020,residential,False,False,16.978,,Wodzickiego,"LINESTRING (19.8191459 50.6270186, 19.8192268 50.6271624)",,,
240918020,residential,False,True,63.067,,Wodzickiego,"LINESTRING (19.8191459 50.6270186, 19.8188455 50.6264844)",,,
292446647,residential,False,False,77.30499999999999,,Mostowa,"LINESTRING (19.8191459 50.6270186, 19.8196315 50.6269363, 19.8199985 50.6268557, 19.8201807 50.6267962)",,,
292446646,residential,False,True,71.644,,Jana Kilińskiego,"LINESTRING (19.8186599 50.6271794, 19.8184377 50.6265507)",,,
289393535,residential,False,False,40.084,,Grochowskiego,"LINESTRING (19.8186599 50.6271794, 19.8188494 50.6271823, 19.8192268 50.6271624)",,,
289393535,residential,False,True,70.46,,Grochowskiego,"LINESTRING (19.8186599 50.6271794, 19.8183734 50.627175, 19.8182013 50.6271495, 19.8178859 50.6271059, 19.8176795 50.6270731)",,,
292446645,residential,False,True,47.681,,Grochowskiego,"LINESTRING (19.8178322 50.6274895, 19.8177522 50.6272094, 19.8177191 50.6271341, 19.8176795 50.6270731)",,,
292471403,residential,False,True,116.505,,Saneckiego,"LINESTRING (19.8233385 50.6268453, 19.8220088 50.6273444, 19.821917 50.6273788)",,,
292471403,residential,False,False,116.505,,Saneckiego,"LINESTRING (19.821917 50.6273788, 19.8220088 50.6273444, 19.8233385 50.6268453)",,,
1047498026,primary,False,False,51.836,2,Stefana Żeromskiego,"LINESTRING (19.821917 50.6273788, 19.821833 50.6272839, 19.8215408 50.6269784)",78,50,
1047498026,primary,False,True,92.05199999999999,2,Stefana Żeromskiego,"LINESTRING (19.821917 50.6273788, 19.8223154 50.6278052, 19.8223966 50.627879, 19.8224858 50.6279349, 19.8225554 50.6279666, 19.8227113 50.6280107)",78,50,
292506701,residential,False,False,120.406,,Strażacka,"LINESTRING (19.8161847 50.6247667, 19.8178052 50.6244266)",,,
240918020,residential,False,True,41.108,,Wodzickiego,"LINESTRING (19.8194059 50.6275142, 19.8192268 50.6271624)",,,
81893581,residential,True,False,54.995000000000005,,Plac Tadeusza Kościuszki,"LINESTRING (19.817354 50.6258533, 19.8173301 50.6258754, 19.8173115 50.6259061, 19.8173066 50.6259438, 19.817321 50.6259855, 19.8174662 50.6263277)",,,
149884170,primary,False,False,73.48400000000001,2,Śląska,"LINESTRING (19.817354 50.6258533, 19.8173031 50.6258461, 19.8172025 50.6258398, 19.8170667 50.6258441, 19.8169154 50.625864, 19.8165619 50.6259238, 19.8163432 50.6259732)",78,50,
"[149884170, 1068403278]",primary,False,True,90.34,2,Śląska,"LINESTRING (19.817354 50.6258533, 19.8174272 50.6258635, 19.8179403 50.6259801, 19.8185628 50.6261206)",78,50,
489937042,residential,False,True,50.925,,,"LINESTRING (19.8191156 50.6253922, 19.8184192 50.6255129)",,,
240918064,residential,True,False,134.22500000000002,,Wesoła,"LINESTRING (19.8191156 50.6253922, 19.8190954 50.6253478, 19.8185631 50.6242371)",,,
"[657283730, 288440870]",residential,False,False,161.091,,"['Plac Panny Marii', 'Wesoła']","LINESTRING (19.8191156 50.6253922, 19.8192842 50.6257615, 19.8193632 50.6258138, 19.8195313 50.6258116, 19.8198669 50.625759, 19.8201891 50.6257085, 19.8203791 50.6256788, 19.8206537 50.6256722, 19.8207601 50.625718, 19.8208346 50.6257766)",,,
240918020,residential,False,False,28.68,,Wodzickiego,"LINESTRING (19.818711 50.626241, 19.8188455 50.6264844)",,,
