osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,tunnel,bridge
"[219706930, 1245274894]",False,,,"['Tenisowa', 'Parkowa']",residential,,,True,324.0759999999999,"LINESTRING (15.2018109 53.9117659, 15.2021689 53.9122593, 15.2023906 53.9125543, 15.202691 53.9129177, 15.2028164 53.9130958, 15.2028852 53.9131935, 15.2030223 53.9135909, 15.2030532 53.9136659, 15.2030876 53.9137918, 15.2034714 53.9137735, 15.2038126 53.913728, 15.2041762 53.9136792, 15.2043213 53.9136516)",,
174012392,True,1,,Wojska Polskiego,tertiary,50,,False,8.587,"LINESTRING (15.1991971 53.9141055, 15.1991896 53.9141826)",,
977930303,False,,,Młyńska,residential,,,True,65.53,"LINESTRING (15.1991971 53.9141055, 15.1993367 53.9140851, 15.1998782 53.9140059, 15.2001677 53.9139624)",,
368481551,True,2,,Niepodległości,tertiary,50,,False,24.335,"LINESTRING (15.1986965 53.9173434, 15.1986728 53.917125)",,
219709357,False,,,Leśna,living_street,,,True,31.252000000000002,"LINESTRING (15.1986965 53.9173434, 15.1987968 53.9173482, 15.1989282 53.9173556, 15.1989709 53.9173579, 15.1990144 53.9173602, 15.1990541 53.9173619, 15.1991708 53.9173731)",,
194640150,False,,,Elizy Orzeszkowej,residential,,,True,30.354,"LINESTRING (15.1974771 53.9182153, 15.1970136 53.9182138)",,
219710428,True,2,,Niepodległości,tertiary,40,,False,62.736999999999995,"LINESTRING (15.1974771 53.9182153, 15.1978189 53.9182114, 15.1979661 53.9181727, 15.1980766 53.9181269, 15.1981974 53.9180075, 15.1982403 53.9179651)",,
194640150,False,,,Elizy Orzeszkowej,residential,,,False,30.354,"LINESTRING (15.1970136 53.9182138, 15.1974771 53.9182153)",,
194640150,False,,,Elizy Orzeszkowej,residential,,,True,84.336,"LINESTRING (15.1970136 53.9182138, 15.196829 53.9182094, 15.1958637 53.9181918, 15.1957264 53.9181907)",,
"[368481547, 194640159]",True,2,,Górska,tertiary,"['40', '50']",,False,69.522,"LINESTRING (15.1970969 53.9189847, 15.1971135 53.9187991, 15.1971408 53.9184962, 15.1971549 53.9183604)",,
"[194603928, 219711923]",False,,,"['Adama Mickiewicza', 'Dworcowa']",residential,,,False,246.897,"LINESTRING (15.1930058 53.9157376, 15.1929649 53.9156564, 15.1925236 53.9148901, 15.1924561 53.9147862, 15.1922097 53.9143906, 15.1923178 53.9143692, 15.1930438 53.914223, 15.1933033 53.9141649, 15.1934829 53.9141303)",,
219786233,False,,,Księdza Stanisława Ruta,residential,,,False,56.571,"LINESTRING (15.1930058 53.9157376, 15.1928465 53.9157558, 15.1924334 53.915803, 15.1923777 53.9158093, 15.1923059 53.9158157, 15.1921576 53.9158336)",,
219786236,False,,,Księdza Stanisława Ruta,residential,,,True,92.48700000000001,"LINESTRING (15.1930058 53.9157376, 15.193459 53.9156825, 15.1940256 53.9156028, 15.1942038 53.9155718, 15.1943849 53.9155709)",,
219717863,True,1,,Wysoka Brama,tertiary,50,,False,33.277,"LINESTRING (15.1973795 53.9117121, 15.1974453 53.9117541, 15.1975346 53.9117914, 15.197645 53.9118193, 15.1978212 53.9118448)",,
"[219718668, 219718669]",False,,,"['Strzelecka', 'Murarska']",residential,,,"[False, True]",349.13699999999994,"LINESTRING (15.1973795 53.9117121, 15.1974231 53.9116794, 15.197466 53.9116443, 15.1975558 53.9115969, 15.1977115 53.911553, 15.1979338 53.9115125, 15.1981818 53.9114849, 15.1982887 53.9114833, 15.1983845 53.9114819, 15.1986062 53.911499, 15.1987484 53.9115347, 15.1988443 53.9115771, 15.1989269 53.9116332, 15.1989482 53.9116587, 15.199411 53.9125168, 15.1995618 53.9127754, 15.1996002 53.9128412, 15.1997657 53.9131081, 15.1997691 53.9131136, 15.1997835 53.9131389, 15.1990657 53.9132492, 15.1990353 53.9132538, 15.1989296 53.9132745)",,
194603929,False,,,Adama Mickiewicza,residential,,,False,74.564,"LINESTRING (15.1976354 53.9135222, 15.1965093 53.9136208)",,
219710532,True,,,Niepodległości,tertiary,50,,False,10.258,"LINESTRING (15.1976354 53.9135222, 15.1976068 53.9134315)",,
219710532,True,,,Niepodległości,tertiary,50,,False,103.926,"LINESTRING (15.1974307 53.9128505, 15.1972184 53.9122726, 15.1972074 53.9121621, 15.1972515 53.9120625, 15.1973518 53.911947)",,
219843528,False,,,Podgórna,residential,,,False,85.779,"LINESTRING (15.1974307 53.9128505, 15.1983235 53.9127318, 15.1987065 53.9126763)",,
219843528,False,,,Podgórna,residential,,,True,85.779,"LINESTRING (15.1987065 53.9126763, 15.1983235 53.9127318, 15.1974307 53.9128505)",,
"[174012392, 1217954923]",True,1,,Wojska Polskiego,tertiary,50,,False,68.13199999999999,"LINESTRING (15.1987065 53.9126763, 15.1988624 53.9130585, 15.1989017 53.9131738, 15.1989089 53.9131954, 15.1989296 53.9132745)",,
237041398,False,,,Wiejska,residential,,,True,82.363,"LINESTRING (15.1951638 53.9167672, 15.1950936 53.9167808, 15.1940576 53.9170109, 15.1939815 53.9170061)",,
368357428,False,2,105;109,Tadeusza Kościuszki,secondary,50,,False,142.519,"LINESTRING (15.1951638 53.9167672, 15.194855 53.9162476, 15.1945578 53.9158203, 15.1945174 53.9157572, 15.1943849 53.9155709)",,
368357428,False,2,105;109,Tadeusza Kościuszki,secondary,50,,True,164.94,"LINESTRING (15.1951638 53.9167672, 15.1954443 53.9172054, 15.1957208 53.9176374, 15.1957307 53.9180852, 15.1957264 53.9181907)",,
243249728,False,,,Jasna,residential,,,True,81.55400000000002,"LINESTRING (15.1971223 53.9177391, 15.1975883 53.9177707, 15.1979738 53.9178052, 15.1981048 53.9178751, 15.1981907 53.9179113, 15.1982403 53.9179651)",,
"[923138936, 219710428, 923138935]",True,2,,Niepodległości,tertiary,40,,False,76.339,"LINESTRING (15.1982403 53.9179651, 15.1982747 53.9179311, 15.1983165 53.9178887, 15.1983757 53.9178347, 15.1985054 53.917704, 15.1985792 53.9176245, 15.1986314 53.9175469, 15.1986831 53.9174431, 15.1986922 53.9173824, 15.1986965 53.9173434)",,yes
243249728,False,,,Jasna,residential,,,False,81.554,"LINESTRING (15.1982403 53.9179651, 15.1981907 53.9179113, 15.1981048 53.9178751, 15.1979738 53.9178052, 15.1975883 53.9177707, 15.1971223 53.9177391)",,
23756561,True,1,109,Rondo Księcia Warcisława III,secondary,50,roundabout,False,6.368,"LINESTRING (15.1963587 53.9111174, 15.1963368 53.9110616)",,
545528016,False,,,,unclassified,,,True,29.919999999999998,"LINESTRING (15.1966667 53.9116617, 15.1964173 53.9118133, 15.1963234 53.9118307)",,
545528023,False,,,,unclassified,,,True,34.89,"LINESTRING (15.1963234 53.9118307, 15.1960042 53.9120819)",,
545528016,False,,,,unclassified,,,False,29.919999999999998,"LINESTRING (15.1963234 53.9118307, 15.1964173 53.9118133, 15.1966667 53.9116617)",,
545528023,False,,,,unclassified,,,False,42.086999999999996,"LINESTRING (15.1963234 53.9118307, 15.1959183 53.9117138, 15.1957977 53.911679, 15.1957534 53.9116577)",,
545528023,False,,,,unclassified,,,False,34.89,"LINESTRING (15.1960042 53.9120819, 15.1963234 53.9118307)",,
545528023,False,,,,unclassified,,,False,8.559,"LINESTRING (15.1957534 53.9116577, 15.1956463 53.9116136)",,
162832544,True,1,,3 Maja,residential,,,False,35.641000000000005,"LINESTRING (15.1957534 53.9116577, 15.1956367 53.9117762, 15.1954868 53.9119371)",,
545528023,False,,,,unclassified,,,True,42.087,"LINESTRING (15.1957534 53.9116577, 15.1957977 53.911679, 15.1959183 53.9117138, 15.1963234 53.9118307)",,
977930303,False,,,Młyńska,residential,,,False,65.53,"LINESTRING (15.2001677 53.9139624, 15.1998782 53.9140059, 15.1993367 53.9140851, 15.1991971 53.9141055)",,
219710532,True,,,Niepodległości,tertiary,50,,False,65.626,"LINESTRING (15.1976068 53.9134315, 15.1974307 53.9128505)",,
219718667,False,,,Kościelna,residential,,,True,88.391,"LINESTRING (15.1976068 53.9134315, 15.1977613 53.9134155, 15.1987281 53.9133031, 15.1989296 53.9132745)",,
670865540,False,,,,residential,,,False,47.597,"LINESTRING (15.1919344 53.9154413, 15.1919632 53.9154651, 15.1919983 53.9154758, 15.1920595 53.9155682, 15.1921554 53.9157278, 15.1921471 53.9157602, 15.1921433 53.9157908, 15.1921576 53.9158336)",,
219786233,False,,,Księdza Stanisława Ruta,residential,,,False,56.678,"LINESTRING (15.1921576 53.9158336, 15.1918196 53.9158729, 15.191736 53.9158826, 15.1915727 53.9159017, 15.1913085 53.9159322)",,
219786233,False,,,Księdza Stanisława Ruta,residential,,,True,56.571000000000005,"LINESTRING (15.1921576 53.9158336, 15.1923059 53.9158157, 15.1923777 53.9158093, 15.1924334 53.915803, 15.1928465 53.9157558, 15.1930058 53.9157376)",,
670865540,False,,,,residential,,,True,47.597,"LINESTRING (15.1921576 53.9158336, 15.1921433 53.9157908, 15.1921471 53.9157602, 15.1921554 53.9157278, 15.1920595 53.9155682, 15.1919983 53.9154758, 15.1919632 53.9154651, 15.1919344 53.9154413)",,
1154446184,True,,,,tertiary,,roundabout,False,21.637000000000004,"LINESTRING (15.2036552 53.9165571, 15.2036193 53.9165691, 15.2035789 53.9165742, 15.2035378 53.9165718, 15.2034998 53.9165623, 15.2034684 53.9165465, 15.2034466 53.9165258, 15.2034363 53.9165022, 15.2034386 53.916478)",,
219709357,False,,,Leśna,living_street,,,False,31.252,"LINESTRING (15.1991708 53.9173731, 15.1990541 53.9173619, 15.1990144 53.9173602, 15.1989709 53.9173579, 15.1989282 53.9173556, 15.1987968 53.9173482, 15.1986965 53.9173434)",,
219709357,False,,,Leśna,living_street,,,True,31.869999999999997,"LINESTRING (15.1991708 53.9173731, 15.1994741 53.9174048, 15.1995715 53.9174107, 15.199652 53.9174074)",,
759216710,False,,,,living_street,,,False,111.50200000000001,"LINESTRING (15.1991708 53.9173731, 15.199099 53.9170508, 15.1991824 53.9170427, 15.1995531 53.9170052, 15.199652 53.9174074)",,
219709357,False,,,Leśna,living_street,,,False,31.869999999999997,"LINESTRING (15.199652 53.9174074, 15.1995715 53.9174107, 15.1994741 53.9174048, 15.1991708 53.9173731)",,
759216710,False,,,,living_street,,,True,111.50200000000001,"LINESTRING (15.199652 53.9174074, 15.1995531 53.9170052, 15.1991824 53.9170427, 15.199099 53.9170508, 15.1991708 53.9173731)",,
219709357,False,,,Leśna,living_street,,,True,32.819,"LINESTRING (15.199652 53.9174074, 15.1997981 53.9174017, 15.1999979 53.9173863, 15.2001416 53.917355)",,
194640156,False,,,Bracka,residential,,,False,32.268,"LINESTRING (15.1991937 53.9158958, 15.1995443 53.9158563, 15.19968 53.9158586)",,
194640156,False,,,Bracka,residential,,,True,52.466,"LINESTRING (15.1991937 53.9158958, 15.1985227 53.915974, 15.1984166 53.9160032)",,
759212467,False,,,,living_street,,,False,95.72000000000001,"LINESTRING (15.1991937 53.9158958, 15.1993984 53.916621, 15.1994113 53.9166665, 15.1994332 53.916745)",,
174012569,False,4,,Nadrzeczna,tertiary,50,,False,34.488,"LINESTRING (15.1994332 53.916745, 15.1997206 53.9167133, 15.1999458 53.9166754)",,
174012569,False,4,,Nadrzeczna,tertiary,50,,True,52.998999999999995,"LINESTRING (15.1994332 53.916745, 15.1988696 53.9168101, 15.1986384 53.9168347)",,
759212467,False,,,,living_street,,,True,95.72,"LINESTRING (15.1994332 53.916745, 15.1994113 53.9166665, 15.1993984 53.916621, 15.1991937 53.9158958)",,
194640149,False,,,Wałowa,residential,,,True,156.87699999999998,"LINESTRING (15.1973822 53.9162174, 15.1975028 53.9165772, 15.1976781 53.9169962, 15.1977191 53.9170307, 15.1978062 53.9170481, 15.1984772 53.9171124, 15.1986728 53.917125)",,
1217954930,True,,,Wałowa,residential,30,,False,201.258,"LINESTRING (15.1973822 53.9162174, 15.1973701 53.9161835, 15.1970398 53.9152547, 15.1967671 53.9144441)",,
219705934,False,,,Nadbrzeżna,residential,,,False,84.551,"LINESTRING (15.200062 53.9178675, 15.2001797 53.9178424, 15.2003379 53.9178105, 15.2006978 53.9177397, 15.2012046 53.9176432, 15.201287 53.9176275)",,
"[759216708, 241808357, 241808358]",True,2,,Kamienna Brama,tertiary,50,,False,95.798,"LINESTRING (15.200062 53.9178675, 15.2000469 53.9179449, 15.2000504 53.9181316, 15.20006 53.9185418, 15.2000689 53.9187284)",,
219786232,False,2,105;109,Tadeusza Kościuszki,secondary,40,,False,104.61399999999999,"LINESTRING (15.1930753 53.9134674, 15.1929101 53.913201, 15.1926038 53.9126967, 15.192528 53.9125836)",,
219786232,False,2,105;109,Tadeusza Kościuszki,secondary,40,,True,14.254000000000001,"LINESTRING (15.1930753 53.9134674, 15.1931267 53.9135502, 15.19315 53.9135878)",,
219786232,False,2,105;109,Tadeusza Kościuszki,secondary,40,,False,14.254000000000001,"LINESTRING (15.19315 53.9135878, 15.1931267 53.9135502, 15.1930753 53.9134674)",,
899970479,True,,,,residential,,,False,107.365,"LINESTRING (15.19315 53.9135878, 15.193071 53.9136052, 15.1924811 53.9137356, 15.1924216 53.9137072, 15.1924044 53.9136733, 15.1924115 53.9136344, 15.1930075 53.9134851, 15.1930753 53.9134674)",,
219786232,False,2,105;109,Tadeusza Kościuszki,secondary,40,,True,64.144,"LINESTRING (15.19315 53.9135878, 15.1934116 53.9140095, 15.1934829 53.9141303)",,
194640150,False,,,Elizy Orzeszkowej,residential,,,False,102.876,"LINESTRING (15.1941973 53.9180685, 15.1945164 53.9181049, 15.1946274 53.9181528, 15.1947248 53.9181781, 15.1956046 53.9181881, 15.1957264 53.9181907)",,
1217954929,False,,,Wałowa,residential,30,,False,93.095,"LINESTRING (15.1967671 53.9144441, 15.196745 53.9143781, 15.1966898 53.9142187, 15.1965359 53.913709, 15.1965093 53.9136208)",,
"[1019091224, 243249727]",False,,,Działkowa,residential,,,True,203.821,"LINESTRING (15.2061229 53.9112212, 15.2062064 53.9113479, 15.2062275 53.911402, 15.2065182 53.9117504, 15.2066124 53.9119792, 15.2066124 53.9122383, 15.206548 53.91239, 15.2063871 53.9125986, 15.2062621 53.9126821, 15.2061081 53.9127945, 15.2060427 53.9129056)",,
"[185967030, 219704870, 368481550]",False,"['2', '4']",,Nadrzeczna,tertiary,,,"[False, True]",89.39399999999999,"LINESTRING (15.2034386 53.916478, 15.2032841 53.9164731, 15.2031729 53.9164676, 15.2030402 53.9164593, 15.2027144 53.9164374, 15.2022988 53.9164094, 15.20208 53.9164035)",,yes
1154446184,True,,,,tertiary,,roundabout,False,22.798,"LINESTRING (15.2034386 53.916478, 15.2034544 53.9164541, 15.2034821 53.9164343, 15.2035191 53.9164208, 15.2035614 53.9164149, 15.2036047 53.9164172, 15.2036446 53.9164274, 15.2036769 53.9164446, 15.2036983 53.9164669)",,
"[1194229001, 299470637]",False,2,,Jana Dąbskiego,tertiary,,,False,166.68399999999997,"LINESTRING (15.2036983 53.9164669, 15.203998 53.9164268, 15.2043953 53.9163612, 15.2050132 53.9162503, 15.2053036 53.9161979, 15.2057624 53.916111, 15.206131 53.9160297)",,
1154446184,True,,,,tertiary,,roundabout,False,11.092,"LINESTRING (15.2036983 53.9164669, 15.2037066 53.9164913, 15.2037016 53.9165161, 15.2036839 53.9165388, 15.2036552 53.9165571)",,
237041398,False,,,Wiejska,residential,,,False,82.363,"LINESTRING (15.1939815 53.9170061, 15.1940576 53.9170109, 15.1950936 53.9167808, 15.1951638 53.9167672)",,
