osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,access,ref,junction
391174197,False,,living_street,True,118.412,,"LINESTRING (18.7796246 54.0922771, 18.7807648 54.0920534, 18.7808097 54.0920446, 18.7809385 54.0923679)",,,,
391174197,False,,living_street,True,36.564,,"LINESTRING (18.7809385 54.0923679, 18.7810661 54.0926881)",,,,
391174197,False,,living_street,False,118.412,,"LINESTRING (18.7809385 54.0923679, 18.7808097 54.0920446, 18.7807648 54.0920534, 18.7796246 54.0922771)",,,,
391174200,False,,living_street,False,83.46300000000001,,"LINESTRING (18.7809385 54.0923679, 18.7808773 54.09238, 18.7797262 54.0926085)",,,,
391174200,False,,living_street,True,83.46300000000001,,"LINESTRING (18.7797262 54.0926085, 18.7808773 54.09238, 18.7809385 54.0923679)",,,,
391174197,False,,living_street,False,36.564,,"LINESTRING (18.7810661 54.0926881, 18.7809385 54.0923679)",,,,
391174197,False,,living_street,True,40.507999999999996,,"LINESTRING (18.7810661 54.0926881, 18.7811264 54.0928394, 18.7811593 54.0929221, 18.7811851 54.0929507, 18.7812165 54.0929727, 18.7812881 54.0930196)",,,,
391174203,False,,living_street,False,86.483,,"LINESTRING (18.7810661 54.0926881, 18.7809984 54.0927035, 18.7798299 54.0929697)",,,,
391174203,False,,living_street,True,86.483,,"LINESTRING (18.7798299 54.0929697, 18.7809984 54.0927035, 18.7810661 54.0926881)",,,,
1020122513,True,Rondo Spółdzielców,residential,False,10.874,,"LINESTRING (18.7815722 54.0927813, 18.7815569 54.0927566, 18.7815549 54.0927303, 18.7815664 54.0927049, 18.7815836 54.0926889)",,,,roundabout
447095394,True,Rondo Spółdzielców,residential,False,6.966,,"LINESTRING (18.7816743 54.0926544, 18.7817277 54.0926541, 18.7817777 54.0926651)",,,,roundabout
1204154713,True,Aleja Zwycięstwa,residential,False,22.027,1,"LINESTRING (18.7817777 54.0926651, 18.7818716 54.092622, 18.781892 54.0926127, 18.782062 54.0925595)",50,,,
1253213357,True,Rondo Spółdzielców,residential,False,8.905999999999999,,"LINESTRING (18.7817777 54.0926651, 18.7818179 54.0926857, 18.7818375 54.0927047, 18.7818491 54.0927304)",,,,roundabout
1253213358,True,Rondo Spółdzielców,residential,False,5.801,,"LINESTRING (18.7818491 54.0927304, 18.7818493 54.0927478, 18.7818435 54.0927648, 18.7818321 54.0927809)",,,,roundabout
1204154718,True,,residential,False,22.72,1,"LINESTRING (18.7818321 54.0927809, 18.7819141 54.0928379, 18.7819432 54.0928581, 18.7820124 54.0929531)",50,,,
1253213359,True,Rondo Spółdzielców,residential,False,6.9399999999999995,,"LINESTRING (18.7818321 54.0927809, 18.7818154 54.0927953, 18.7817523 54.0928209)",,,,roundabout
1204154720,True,Jedności Narodu,residential,False,21.551000000000002,,"LINESTRING (18.7816691 54.0928243, 18.7815379 54.0929016, 18.781409 54.0929399)",50,,,
1253213361,True,Rondo Spółdzielców,residential,False,8.085,,"LINESTRING (18.7816691 54.0928243, 18.7816277 54.0928146, 18.7815722 54.0927813)",,,,roundabout
1204154716,True,Saperska,residential,False,22.308,,"LINESTRING (18.7815836 54.0926889, 18.78152 54.0925993, 18.7815068 54.0925788, 18.7815021 54.0924972)",50,,,
1204680182,True,Rondo Spółdzielców,residential,False,7.399,,"LINESTRING (18.7815836 54.0926889, 18.7816089 54.0926688, 18.7816254 54.0926629, 18.7816469 54.0926569, 18.7816743 54.0926544)",,,,roundabout
232386892,False,Braci Grimm,unclassified,False,62.07000000000001,,"LINESTRING (18.7761322 54.0908507, 18.7759423 54.0912491, 18.775876 54.0913883)",,,,
"[232386892, 1149905127]",False,Braci Grimm,unclassified,False,94.056,,"LINESTRING (18.775876 54.0913883, 18.7758575 54.0914298, 18.7756802 54.0918, 18.7755814 54.0920205, 18.7755734 54.0920385, 18.775478 54.092201)",,,,
232386892,False,Braci Grimm,unclassified,True,62.07000000000001,,"LINESTRING (18.775876 54.0913883, 18.7759423 54.0912491, 18.7761322 54.0908507)",,,,
452675298,False,Braci Grimm,residential,True,221.04799999999997,,"LINESTRING (18.775876 54.0913883, 18.7757351 54.0913557, 18.7755518 54.0913122, 18.7754178 54.091278, 18.7753073 54.0912438, 18.7751983 54.0912011, 18.775096 54.0911534, 18.7749745 54.0910869, 18.7748857 54.0910231, 18.7748481 54.0909903, 18.7748149 54.0909582, 18.7747757 54.0909177, 18.7747422 54.0908795, 18.7747228 54.0908508, 18.7747045 54.0908207, 18.7746814 54.0907771, 18.7746568 54.0907223, 18.7746151 54.0906181, 18.7745899 54.0904951, 18.7745541 54.0902099, 18.7745232 54.0899627, 18.7745114 54.0898701, 18.7745065 54.0897687)",,,,
199077038,True,Aleja Zwycięstwa,tertiary,False,26.512,,"LINESTRING (18.7839694 54.0903855, 18.7839135 54.0903278, 18.7838137 54.0902636, 18.7837519 54.0901865)",50,,,
603444473,False,Aleja Zwycięstwa,tertiary,False,165.23100000000002,,"LINESTRING (18.7839694 54.0903855, 18.7839668 54.0905594, 18.7839407 54.0907836, 18.7839448 54.0908846, 18.7839578 54.0909956, 18.7839687 54.0910785, 18.7839876 54.0911543, 18.7840166 54.0912691, 18.7840645 54.0913968, 18.7841208 54.0915167, 18.7842272 54.0917156, 18.7843137 54.0918414)",50,,,
368141700,True,,living_street,False,6.496,,"LINESTRING (18.7802342 54.0936346, 18.7802726 54.0935807)",,,,
544758519,False,,living_street,False,102.064,,"LINESTRING (18.7802342 54.0936346, 18.7800672 54.0938773, 18.7800936 54.0939004, 18.7801271 54.0939282, 18.7801141 54.0940385, 18.7798641 54.0944995)",,,,
1112753486,False,,living_street,False,29.407,,"LINESTRING (18.7727561 54.0893793, 18.7731479 54.0892484)",,,,
327402871,False,,living_street,False,5.639,,"LINESTRING (18.7803883 54.0946085, 18.7804742 54.0946027)",,,,
368141699,False,,living_street,False,36.27,,"LINESTRING (18.7803883 54.0946085, 18.7803351 54.0945966, 18.7798641 54.0944995)",,,,
368145277,False,,living_street,False,7.888,,"LINESTRING (18.7715072 54.0870866, 18.7715221 54.087157)",,,,
368145277,False,,living_street,True,28.284,,"LINESTRING (18.7715072 54.0870866, 18.771417 54.0868378)",,,,
368145278,False,,living_street,False,17.927,,"LINESTRING (18.7715072 54.0870866, 18.771777 54.0870558)",,,,
368166727,False,,living_street,False,6.851,,"LINESTRING (18.7738081 54.0888643, 18.7738297 54.0889246)",,,,
368166727,False,,living_street,True,108.625,,"LINESTRING (18.7738081 54.0888643, 18.7738564 54.088829, 18.7736881 54.0884553, 18.7736673 54.0884225, 18.7733801 54.087941)",,,,
460309357,False,,living_street,True,117.91000000000001,,"LINESTRING (18.7738081 54.0888643, 18.773744 54.0888346, 18.7735001 54.0884695, 18.7731985 54.0880681, 18.773181 54.0880448, 18.7731953 54.0880373, 18.7733647 54.0879491, 18.7733801 54.087941)",,,,
1008196148,False,Tczewskich Saperów,living_street,False,36.905,,"LINESTRING (18.7790471 54.0878612, 18.7795351 54.0876932)",,destination,,
"[1146093824, 382552962]",False,Tczewskich Saperów,residential,True,398.362,,"LINESTRING (18.7790471 54.0878612, 18.7798326 54.0886035, 18.7800447 54.0888111, 18.7805568 54.0892694, 18.7808685 54.0895509, 18.7813552 54.0899764, 18.782236 54.0908144, 18.7823208 54.0908851)",,destination,,
1008196148,False,Tczewskich Saperów,living_street,True,36.905,,"LINESTRING (18.7795351 54.0876932, 18.7790471 54.0878612)",,destination,,
1209376422,False,,living_street,False,16.769,,"LINESTRING (18.7795351 54.0876932, 18.7797596 54.0876197)",,,,
1008196148,False,Tczewskich Saperów,living_street,False,79.878,,"LINESTRING (18.7795351 54.0876932, 18.7796582 54.0877956, 18.7802411 54.0882802)",,destination,,
1008196149,False,Tczewskich Saperów,living_street,False,77.863,,"LINESTRING (18.7795351 54.0876932, 18.7794546 54.0876237, 18.7792463 54.0874436, 18.7788647 54.0871138)",,destination,,
1008196148,False,Tczewskich Saperów,living_street,True,79.878,,"LINESTRING (18.7802411 54.0882802, 18.7796582 54.0877956, 18.7795351 54.0876932)",,destination,,
1008196149,False,Tczewskich Saperów,living_street,True,77.863,,"LINESTRING (18.7788647 54.0871138, 18.7792463 54.0874436, 18.7794546 54.0876237, 18.7795351 54.0876932)",,destination,,
1097648941,False,Zygmunta Starego,residential,True,140.263,,"LINESTRING (18.7750552 54.0948567, 18.7749573 54.0943641, 18.7749307 54.094247, 18.7748701 54.0939544, 18.7748162 54.0936641, 18.7748151 54.093658, 18.7748033 54.093604)",30,yes,,
"[1147614947, 173116282, 239933139, 1174559743]",False,"['Kazimierza Jagiellończyka', 'Stefana Batorego']",residential,True,351.966,,"LINESTRING (18.7750552 54.0948567, 18.7751303 54.0948508, 18.7753475 54.0948339, 18.7766992 54.0947232, 18.7767507 54.0947117, 18.7767825 54.0946768, 18.7763637 54.093605, 18.7762848 54.0934783, 18.7762223 54.0933918, 18.7760494 54.0932444, 18.7759896 54.0932066, 18.7759032 54.0931698, 18.7756117 54.0930885, 18.7751708 54.0929938, 18.7751165 54.0929822)",30,yes,,
239943560,False,Piotrowo,residential,True,11.239,,"LINESTRING (18.7715723 54.090484, 18.7716455 54.0905755)",,,,
"[1112753485, 1112753479]",False,,living_street,True,56.099000000000004,,"LINESTRING (18.7736031 54.089617, 18.7735171 54.0896411, 18.7733368 54.08944, 18.7731768 54.0892817, 18.7731479 54.0892484)",,,,
1112753485,False,,living_street,False,7.584,,"LINESTRING (18.7730952 54.0891876, 18.7731479 54.0892484)",,,,
368166729,False,,living_street,False,83.993,,"LINESTRING (18.7730952 54.0891876, 18.7730675 54.0891703, 18.7728295 54.0889428, 18.7726759 54.0887959, 18.7726307 54.0888119, 18.7723574 54.0889086, 18.7722475 54.0889454)",,,,
1112753485,False,,living_street,True,56.124,,"LINESTRING (18.7730952 54.0891876, 18.7734459 54.0890621, 18.7737674 54.0889469, 18.7738297 54.0889246)",,,,
1112753485,False,,living_street,True,7.584,,"LINESTRING (18.7731479 54.0892484, 18.7730952 54.0891876)",,,,
1112753486,False,,living_street,True,29.407,,"LINESTRING (18.7731479 54.0892484, 18.7727561 54.0893793)",,,,
"[1112753485, 1112753479]",False,,living_street,False,56.099000000000004,,"LINESTRING (18.7731479 54.0892484, 18.7731768 54.0892817, 18.7733368 54.08944, 18.7735171 54.0896411, 18.7736031 54.089617)",,,,
47652448,True,Jagiellońska,secondary,False,123.79499999999999,2,"LINESTRING (18.775478 54.092201, 18.7758346 54.0921559, 18.7758707 54.092152, 18.7762848 54.0920753, 18.7769532 54.0919722, 18.7770589 54.0919598, 18.7771105 54.0919538, 18.777316 54.0919258)",50,,224,
"[232386892, 1149905127]",False,Braci Grimm,unclassified,True,94.056,,"LINESTRING (18.775478 54.092201, 18.7755734 54.0920385, 18.7755814 54.0920205, 18.7756802 54.0918, 18.7758575 54.0914298, 18.775876 54.0913883)",,,,
1156991423,False,Jagiellońska,secondary,False,205.517,2,"LINESTRING (18.775478 54.092201, 18.7749286 54.0921791, 18.7744908 54.0921299, 18.773862 54.0920211, 18.7724298 54.0917608)",40,,224,
"[462094619, 1156991428]",False,Zygmunta Starego,"['residential', 'tertiary']","[False, True]",90.029,1,"LINESTRING (18.775478 54.092201, 18.7753936 54.0923565, 18.775387 54.0923713, 18.7751165 54.0929822)",30,yes,,
1204154715,True,Saperska,residential,False,20.918,1,"LINESTRING (18.7815021 54.0924972, 18.7815894 54.0925576, 18.7816027 54.0925765, 18.7816743 54.0926544)",50,,,
"[447095393, 1252127167]",False,Saperska,residential,False,117.472,3,"LINESTRING (18.7815021 54.0924972, 18.781398 54.0922094, 18.7813428 54.0920502, 18.7812059 54.091655, 18.7811555 54.0915638, 18.7810525 54.0914833)",50,,,
1209376421,False,,living_street,False,125.268,,"LINESTRING (18.779015 54.0867226, 18.7788293 54.0868039, 18.7788234 54.0868333, 18.778903 54.0869335, 18.7789681 54.0869857, 18.7792479 54.0872101, 18.7796596 54.0875382, 18.7797178 54.0875845, 18.7797596 54.0876197)",,destination,,
1209376421,False,,living_street,True,94.493,,"LINESTRING (18.7805795 54.0883203, 18.7802018 54.0879915, 18.7798653 54.0877085, 18.7797596 54.0876197)",,destination,,
1209376422,False,,living_street,False,15.313,,"LINESTRING (18.7797596 54.0876197, 18.7799682 54.0875565)",,,,
1209376422,False,,living_street,True,16.769,,"LINESTRING (18.7797596 54.0876197, 18.7795351 54.0876932)",,,,
1209376421,False,,living_street,False,94.493,,"LINESTRING (18.7797596 54.0876197, 18.7798653 54.0877085, 18.7802018 54.0879915, 18.7805795 54.0883203)",,destination,,
1209376421,False,,living_street,True,125.268,,"LINESTRING (18.7797596 54.0876197, 18.7797178 54.0875845, 18.7796596 54.0875382, 18.7792479 54.0872101, 18.7789681 54.0869857, 18.778903 54.0869335, 18.7788234 54.0868333, 18.7788293 54.0868039, 18.779015 54.0867226)",,destination,,
1209376422,False,,living_street,True,15.313,,"LINESTRING (18.7799682 54.0875565, 18.7797596 54.0876197)",,,,
1209376423,False,,living_street,False,24.279,,"LINESTRING (18.7799682 54.0875565, 18.7798734 54.0874639, 18.7798013 54.0874344, 18.7797423 54.0874332, 18.7797074 54.087446)",,destination,,
1209376424,False,,living_street,False,20.706,,"LINESTRING (18.7799682 54.0875565, 18.7800761 54.0876336, 18.7800849 54.0876797, 18.7800412 54.0877105)",,destination,,
1209376423,False,,living_street,True,24.279,,"LINESTRING (18.7797074 54.087446, 18.7797423 54.0874332, 18.7798013 54.0874344, 18.7798734 54.0874639, 18.7799682 54.0875565)",,destination,,
1209376424,False,,living_street,True,20.706000000000003,,"LINESTRING (18.7800412 54.0877105, 18.7800849 54.0876797, 18.7800761 54.0876336, 18.7799682 54.0875565)",,destination,,
1204154719,False,Jedności Narodu,residential,False,11.862,,"LINESTRING (18.7812881 54.0930196, 18.781409 54.0929399)",30,,,
391174197,False,,living_street,False,40.508,,"LINESTRING (18.7812881 54.0930196, 18.7812165 54.0929727, 18.7811851 54.0929507, 18.7811593 54.0929221, 18.7811264 54.0928394, 18.7810661 54.0926881)",,,,
"[436362337, 447095395, 1204154719]",False,Jedności Narodu,residential,True,197.4,,"LINESTRING (18.7812881 54.0930196, 18.78104 54.0931846, 18.7806864 54.0934183, 18.7804597 54.0936286, 18.7804179 54.0936911, 18.7803847 54.0937448, 18.7803498 54.093825, 18.7803354 54.0938761, 18.7803251 54.093921, 18.7803162 54.0939804, 18.7803197 54.09407, 18.7803307 54.0941426, 18.7804375 54.0944952, 18.7804742 54.0946027)",30,,,
