osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,bridge,access
"[76765664, 76765670]","['Juliusza Słowackiego', 'Aliantów']",residential,False,"[False, True]",114.58500000000001,"LINESTRING (16.8093586 50.5895956, 16.8096469 50.5901529, 16.8097979 50.5901405, 16.8103399 50.5900939)",,,,,
76788423,Bohaterów Getta,residential,True,False,60.900999999999996,"LINESTRING (16.8093586 50.5895956, 16.8091922 50.589604, 16.8090521 50.5896062, 16.8084967 50.5896163)",,,,,
76788431,Bohaterów Getta,residential,False,False,52.388999999999996,"LINESTRING (16.8093586 50.5895956, 16.8098227 50.5895384, 16.8100892 50.5895136)",,,,,
76765667,Szkolna,residential,True,False,58.151,"LINESTRING (16.8099689 50.5876047, 16.8091842 50.5877637)",,,,,
"[76845033, 394907892]",Armii Krajowej,unclassified,True,False,107.18499999999999,"LINESTRING (16.8099689 50.5876047, 16.8099594 50.5875821, 16.8097073 50.5869839, 16.8096573 50.5868652, 16.8096282 50.5867594, 16.8096246 50.5866684)",50,,,,
76765667,Szkolna,residential,True,False,40.253,"LINESTRING (16.8091842 50.5877637, 16.8090975 50.587789, 16.8086392 50.5878677)",,,,,
"[76765676, 76765685]","['Krzywa', 'Ciasna']",residential,False,"[False, True]",166.82399999999998,"LINESTRING (16.8091842 50.5877637, 16.8091564 50.5876215, 16.8089264 50.5871698, 16.8088508 50.5869785, 16.8088088 50.586847, 16.8089507 50.5867989, 16.8094906 50.5866797, 16.8096246 50.5866684)",,,,,
"[76765675, 76765676]",Ciasna,residential,False,True,139.125,"LINESTRING (16.8091842 50.5877637, 16.8092705 50.5879521, 16.8093431 50.588086, 16.8095218 50.588397, 16.8095183 50.5884273, 16.8096498 50.5884676, 16.8099129 50.5884259, 16.8103484 50.5883487)",,,,,
76608388,Ziębicka,residential,False,True,32.093,"LINESTRING (16.8147128 50.5888029, 16.8142649 50.5888523)",,,,,
76608388,Ziębicka,residential,False,False,47.924,"LINESTRING (16.8147128 50.5888029, 16.8150133 50.5887866, 16.8153905 50.5887824)",,,,,
334157857,Bolesława Prusa,residential,False,True,71.232,"LINESTRING (16.8147128 50.5888029, 16.8147031 50.5888467, 16.8145727 50.5894373)",,,,,
76765666,Marii Konopnickiej,residential,False,False,96.665,"LINESTRING (16.8145727 50.5894373, 16.8132374 50.5896298)",,,,,
334157857,Bolesława Prusa,residential,False,False,71.232,"LINESTRING (16.8145727 50.5894373, 16.8147031 50.5888467, 16.8147128 50.5888029)",,,,,
334157857,Bolesława Prusa,residential,False,True,107.714,"LINESTRING (16.8145727 50.5894373, 16.8147065 50.5897796, 16.8148545 50.5901582, 16.8149153 50.5903137, 16.8149571 50.5903738)",,,,,
76765681,Szkolna,residential,False,True,52.085,"LINESTRING (16.811322 50.5873508, 16.8114709 50.5873424, 16.8119321 50.5872588, 16.8120246 50.5872226)",,,,,
979336430,Dolnośląska,residential,True,False,86.086,"LINESTRING (16.811322 50.5873508, 16.8113892 50.5874785, 16.8115163 50.5877133, 16.811671 50.5880299, 16.8116984 50.5880871)",50,,,,
1234859119,,residential,False,True,23.675,"LINESTRING (16.8116984 50.5880871, 16.8117928 50.5882914)",,,,,
76765662,Ciasna,residential,True,False,99.903,"LINESTRING (16.8116984 50.5880871, 16.8113623 50.5881519, 16.8112612 50.5881743, 16.8107382 50.5882899, 16.8105646 50.5883226, 16.8104316 50.5883476, 16.8103484 50.5883487)",,,,,
"[76765675, 76765676]",Ciasna,residential,False,False,139.125,"LINESTRING (16.8103484 50.5883487, 16.8099129 50.5884259, 16.8096498 50.5884676, 16.8095183 50.5884273, 16.8095218 50.588397, 16.8093431 50.588086, 16.8092705 50.5879521, 16.8091842 50.5877637)",,,,,
394907892,Armii Krajowej,unclassified,True,False,86.964,"LINESTRING (16.8103484 50.5883487, 16.810153 50.5879528, 16.8099689 50.5876047)",50,,,,
76845034,Długa,residential,True,False,48.722,"LINESTRING (16.8100892 50.5895136, 16.8099001 50.5890922)",,,,,
76788431,Bohaterów Getta,residential,False,False,65.112,"LINESTRING (16.8100892 50.5895136, 16.8102757 50.5895013, 16.8103203 50.5894958, 16.8104414 50.5894808, 16.8109914 50.5893959)",,,,,
76788431,Bohaterów Getta,residential,False,True,52.388999999999996,"LINESTRING (16.8100892 50.5895136, 16.8098227 50.5895384, 16.8093586 50.5895956)",,,,,
76788415,Partyzantów,residential,False,True,102.877,"LINESTRING (16.8117387 50.586161, 16.8117923 50.5857459, 16.8118283 50.5855998, 16.8118934 50.5854193, 16.8119483 50.5853105, 16.8119457 50.5852964, 16.8119372 50.5852495)",,,,,
167602107,Partyzantów,residential,False,True,126.27499999999998,"LINESTRING (16.8117387 50.586161, 16.8115291 50.5861531, 16.8113726 50.5861366, 16.8111501 50.586105, 16.8108611 50.5860698, 16.810586 50.5860304, 16.8103947 50.5859937, 16.8103029 50.5859761, 16.8101851 50.5859472, 16.8099915 50.5859508)",,,,,
816260120,Partyzantów,residential,False,False,396.33700000000005,"LINESTRING (16.8117387 50.586161, 16.8123183 50.5863687, 16.8126718 50.586545, 16.8130798 50.5867967, 16.8141083 50.5876149, 16.8145828 50.5880574, 16.8151229 50.5884448, 16.8153216 50.5885949, 16.8153931 50.5886741, 16.8153905 50.5887824)",,,,,
334027207,Plac Marii Skłodowskiej-Curie,residential,True,False,64.898,"LINESTRING (16.8105559 50.5906612, 16.8105417 50.5906239, 16.8104204 50.5903054, 16.8103399 50.5900939)",,,,,
394907893,Krótka,residential,False,True,56.287,"LINESTRING (16.8105559 50.5906612, 16.8108658 50.5906153, 16.8113324 50.5905462)",,,,,
76845029,Krótka,living_street,False,True,102.482,"LINESTRING (16.8113217 50.5905184, 16.812039 50.5903753, 16.8121975 50.5903437, 16.8127067 50.5902422)",20,,,,
76845032,Tadeusza Kościuszki,living_street,True,False,57.398,"LINESTRING (16.8113217 50.5905184, 16.8111839 50.5901259, 16.8111595 50.5900129)",20,,,,
76765660,Strażacka,residential,True,False,92.932,"LINESTRING (16.8108657 50.5914693, 16.8108646 50.5914159, 16.8108642 50.5913977, 16.810814 50.5912683, 16.8107657 50.5912105, 16.810679 50.590949, 16.8105559 50.5906612)",,,,,
"[1183585769, 76566997]",Batalionów Chłopskich,tertiary,False,False,191.53,"LINESTRING (16.8108657 50.5914693, 16.8107121 50.5914648, 16.8104284 50.5914594, 16.8102948 50.5914538, 16.8101307 50.5914364, 16.8100084 50.5914131, 16.8098682 50.5913741, 16.8096204 50.5912785, 16.8095888 50.5912595, 16.8094573 50.5911803, 16.8093543 50.5910847, 16.8090939 50.5905357, 16.8090695 50.5904779)",50,2,,,
1183585769,Batalionów Chłopskich,tertiary,False,True,46.821000000000005,"LINESTRING (16.8108657 50.5914693, 16.8109329 50.5914705, 16.811397 50.5914783, 16.8115286 50.5914741)",50,2,,,
76912174,Młynarska,residential,False,True,69.196,"LINESTRING (16.8086331 50.5905445, 16.8086833 50.5906668, 16.8087329 50.591051, 16.808808 50.5911506)",,,,,
76912181,Młynarska,residential,False,False,82.91199999999999,"LINESTRING (16.8086331 50.5905445, 16.8086903 50.5904367, 16.8086909 50.5903525, 16.808679 50.5902601, 16.8086071 50.589896, 16.8086447 50.5898456, 16.808671 50.589818)",,,,,
816659467,Młynarska,residential,False,False,109.106,"LINESTRING (16.8086331 50.5905445, 16.8083182 50.5900865, 16.808177 50.589843, 16.8081186 50.5897717, 16.8080933 50.5897409, 16.8080854 50.5897015, 16.8080416 50.5896829, 16.8079974 50.5896642)",,,,,
76912174,Młynarska,residential,False,False,69.196,"LINESTRING (16.808808 50.5911506, 16.8087329 50.591051, 16.8086833 50.5906668, 16.8086331 50.5905445)",,,,,
76912185,Młynarska,residential,False,False,87.28,"LINESTRING (16.808808 50.5911506, 16.8089739 50.5911014, 16.8090439 50.5910785, 16.8091081 50.5909964, 16.8090234 50.5905568, 16.8090455 50.590519, 16.8090695 50.5904779)",,,,,
77170156,Piastowska,residential,False,True,97.426,"LINESTRING (16.8044782 50.5900042, 16.8045319 50.590093, 16.8048771 50.59069, 16.8049546 50.5908265)",,,,,
"[392608388, 323350638, 28878215]",Bohaterów Getta,secondary,False,True,174.18899999999996,"LINESTRING (16.8044782 50.5900042, 16.8046289 50.5899843, 16.8054432 50.5898722, 16.8059046 50.5898079, 16.806091 50.5897888, 16.8063312 50.589793, 16.8066158 50.5897994, 16.8067489 50.5897987, 16.8067804 50.5897985, 16.8068612 50.5897958, 16.8069096 50.5897936)",50,2,385,yes,
76608388,Ziębicka,residential,False,False,95.54,"LINESTRING (16.8129478 50.5890498, 16.8142649 50.5888523)",,,,,
76608388,Ziębicka,residential,False,True,62.329,"LINESTRING (16.8129478 50.5890498, 16.8120862 50.5891722)",,,,,
77792744,Poprzeczna,residential,True,False,70.238,"LINESTRING (16.8129478 50.5890498, 16.8126406 50.588449)",,,,,
77792747,Poprzeczna,residential,False,False,67.65599999999999,"LINESTRING (16.8129478 50.5890498, 16.8129732 50.5891007, 16.8131341 50.589423, 16.8132374 50.5896298)",,,,,
77792746,Poprzeczna,residential,False,True,56.809,"LINESTRING (16.8126406 50.588449, 16.8124193 50.5879578)",,,,,
77792749,Władysława Reymonta,residential,False,False,65.795,"LINESTRING (16.8126406 50.588449, 16.8132432 50.5883335, 16.8134519 50.5883107, 16.8135306 50.588282)",,,,,
"[77792749, 1234859118]",Władysława Reymonta,"['residential', 'living_street']",False,"[False, True]",53.118,"LINESTRING (16.8126406 50.588449, 16.8121826 50.5885391, 16.8119208 50.5885881)",,,,,
76765666,Marii Konopnickiej,residential,False,True,96.665,"LINESTRING (16.8132374 50.5896298, 16.8145727 50.5894373)",,,,,
77792747,Poprzeczna,residential,False,False,33.517,"LINESTRING (16.8132374 50.5896298, 16.81336 50.589921)",,,,,
76765666,Marii Konopnickiej,residential,False,False,59.962,"LINESTRING (16.8132374 50.5896298, 16.8129217 50.5896749, 16.8128678 50.5896826, 16.8124087 50.5897481)",,,,,
77792747,Poprzeczna,residential,False,True,67.65599999999999,"LINESTRING (16.8132374 50.5896298, 16.8131341 50.589423, 16.8129732 50.5891007, 16.8129478 50.5890498)",,,,,
76765665,Proletariatczyków,residential,False,False,82.112,"LINESTRING (16.8135306 50.588282, 16.8139055 50.5885669, 16.8141956 50.5887721, 16.8142649 50.5888523)",,,,,
76765665,Proletariatczyków,residential,False,True,66.503,"LINESTRING (16.8135306 50.588282, 16.8134033 50.5881915, 16.8131818 50.5880358, 16.8129 50.5878377)",,,,,
77792749,Władysława Reymonta,residential,False,True,65.795,"LINESTRING (16.8135306 50.588282, 16.8134519 50.5883107, 16.8132432 50.5883335, 16.8126406 50.588449)",,,,,
76765662,Ciasna,residential,True,False,52.885,"LINESTRING (16.8124193 50.5879578, 16.8116984 50.5880871)",,,,,
77792746,Poprzeczna,residential,False,False,56.809,"LINESTRING (16.8124193 50.5879578, 16.8126406 50.588449)",,,,,
76765665,Proletariatczyków,residential,False,False,92.185,"LINESTRING (16.8120246 50.5872226, 16.8122589 50.5873891, 16.8125441 50.5875932, 16.8129 50.5878377)",,,,,
76765665,Proletariatczyków,residential,False,True,112.67699999999999,"LINESTRING (16.8120246 50.5872226, 16.8118689 50.5870908, 16.8117462 50.5869768, 16.8116426 50.5868861, 16.8115306 50.5867889, 16.8114312 50.5867083, 16.811332 50.5866735, 16.811009 50.5866377, 16.8108644 50.5866641)",,,,,
76765681,Szkolna,residential,False,False,52.084999999999994,"LINESTRING (16.8120246 50.5872226, 16.8119321 50.5872588, 16.8114709 50.5873424, 16.811322 50.5873508)",,,,,
77792747,Poprzeczna,residential,False,True,33.517,"LINESTRING (16.81336 50.589921, 16.8132374 50.5896298)",,,,,
77909687,Bolesława Chrobrego,unclassified,False,False,480.309,"LINESTRING (16.8179783 50.5887676, 16.8179197 50.5886746, 16.8176349 50.5884133, 16.8172762 50.5880843, 16.8172075 50.5880236, 16.8169338 50.587782, 16.8169106 50.5877615, 16.8167185 50.5876163, 16.816109 50.5871444, 16.8159581 50.5870505, 16.8153832 50.5864347, 16.8149892 50.5860059, 16.8150438 50.5858828, 16.8151756 50.5856741, 16.815521 50.5851955, 16.8155483 50.5851191)",,,,,
816260122,Ziębicka,unclassified,False,True,89.542,"LINESTRING (16.8179783 50.5887676, 16.8178057 50.5887993, 16.817568 50.588816, 16.8169724 50.5888538, 16.8169264 50.5888537, 16.8167214 50.5888534)",,,,,
708093073,1 Maja,tertiary,False,True,120.85300000000001,"LINESTRING (16.8126131 50.5927533, 16.8126362 50.5924542, 16.8126285 50.592357, 16.8125966 50.5922254, 16.812494 50.5916723)",50,2,,,
78046031,Ludowa,residential,False,True,79.715,"LINESTRING (16.8042098 50.5925366, 16.8053184 50.5924001)",,,,,
77170156,Piastowska,residential,False,False,97.426,"LINESTRING (16.8049546 50.5908265, 16.8048771 50.59069, 16.8045319 50.590093, 16.8044782 50.5900042)",,,,,
77170156,Piastowska,residential,False,True,177.41899999999998,"LINESTRING (16.8049546 50.5908265, 16.8050643 50.5911, 16.8052203 50.5915409, 16.8053184 50.5924001)",,,,,
334157857,Bolesława Prusa,residential,False,False,107.714,"LINESTRING (16.8149571 50.5903738, 16.8149153 50.5903137, 16.8148545 50.5901582, 16.8147065 50.5897796, 16.8145727 50.5894373)",,,,,
76788415,Partyzantów,residential,False,False,102.877,"LINESTRING (16.8119372 50.5852495, 16.8119457 50.5852964, 16.8119483 50.5853105, 16.8118934 50.5854193, 16.8118283 50.5855998, 16.8117923 50.5857459, 16.8117387 50.586161)",,,,,
359650173,Kamieniecka,tertiary,False,False,158.62199999999999,"LINESTRING (16.8119372 50.5852495, 16.8118869 50.5852544, 16.8116622 50.5852748, 16.8113321 50.5853151, 16.8112332 50.5853376, 16.8111713 50.5853549, 16.8111318 50.585366, 16.8109336 50.585447, 16.8105691 50.5856168, 16.8103684 50.5857137, 16.8101627 50.5858292, 16.809977 50.5858802)",30,,,,
359650173,Kamieniecka,tertiary,False,True,274.19300000000004,"LINESTRING (16.8119372 50.5852495, 16.8121407 50.5852159, 16.8122305 50.585185, 16.8124172 50.5851067, 16.8126906 50.5849497, 16.8127787 50.5849053, 16.8128733 50.5848687, 16.8129162 50.5848572, 16.8131613 50.5848246, 16.8136268 50.5848237, 16.8139782 50.5848295, 16.8143537 50.5848634, 16.8147407 50.5849267, 16.815134 50.5850155, 16.8155483 50.5851191)",30,,,,
28878216,Kłodzka,unclassified,False,True,7.917,"LINESTRING (16.8099915 50.5859508, 16.809977 50.5858802)",50,,,,
167602107,Partyzantów,residential,False,False,126.275,"LINESTRING (16.8099915 50.5859508, 16.8101851 50.5859472, 16.8103029 50.5859761, 16.8103947 50.5859937, 16.810586 50.5860304, 16.8108611 50.5860698, 16.8111501 50.586105, 16.8113726 50.5861366, 16.8115291 50.5861531, 16.8117387 50.586161)",,,,,
816260119,Kłodzka,unclassified,False,False,54.516,"LINESTRING (16.8099915 50.5859508, 16.8100012 50.5860331, 16.810017 50.5861706, 16.8100272 50.5864404)",50,,,,
76608388,Ziębicka,residential,False,False,62.329,"LINESTRING (16.8120862 50.5891722, 16.8129478 50.5890498)",,,,,
708093343,Rynek,living_street,True,False,12.814,"LINESTRING (16.8120862 50.5891722, 16.8121128 50.5892369, 16.8121391 50.5892823)",20,,,,
