osmid,oneway,highway,maxspeed,reversed,length,ref,name,geometry,lanes,width,junction
28099595,False,residential,,False,112.70500000000001,,Bohaterów Monte Cassino,"LINESTRING (23.5014946 53.4041537, 23.5015527 53.4040559, 23.5020118 53.4032826, 23.5020628 53.4031984)",,,
28099595,False,residential,,True,169.9,,Bohaterów Monte Cassino,"LINESTRING (23.5014946 53.4041537, 23.5014289 53.4042333, 23.5014093 53.404257, 23.5011141 53.4046162, 23.5010471 53.4047009, 23.5009816 53.4047834, 23.5008609 53.4049795, 23.5005031 53.4054731, 23.5004538 53.4055489)",,,
28099595,False,residential,,False,169.89999999999998,,Bohaterów Monte Cassino,"LINESTRING (23.5004538 53.4055489, 23.5005031 53.4054731, 23.5008609 53.4049795, 23.5009816 53.4047834, 23.5010471 53.4047009, 23.5011141 53.4046162, 23.5014093 53.404257, 23.5014289 53.4042333, 23.5014946 53.4041537)",,,
28099595,False,residential,,True,30.516,,Bohaterów Monte Cassino,"LINESTRING (23.5004538 53.4055489, 23.5004184 53.4057133, 23.5004086 53.4057692, 23.5003994 53.4058214)",,,
128193238,True,unclassified,,False,15.734,,Rondo Solidarności,"LINESTRING (23.5056951 53.4039142, 23.5057163 53.4039472, 23.50572 53.4039825, 23.5057056 53.4040168, 23.5056745 53.404047)",,,roundabout
230786500,True,unclassified,,False,35.09,,Kolejowa,"LINESTRING (23.5056951 53.4039142, 23.5058596 53.4039662, 23.5060081 53.4039867, 23.5061909 53.4040191)",,,
441634468,True,unclassified,,False,34.461,,Kolejowa,"LINESTRING (23.5061909 53.4040191, 23.5059986 53.4040285, 23.5058584 53.4040278, 23.5056745 53.404047)",,,
128193238,True,unclassified,,False,4.324,,Rondo Solidarności,"LINESTRING (23.5053708 53.404042, 23.5053407 53.4040075)",,,roundabout
128193238,True,unclassified,,False,7.879,,Rondo Solidarności,"LINESTRING (23.5056745 53.404047, 23.5056296 53.4040702, 23.505575 53.4040842)",,,roundabout
128193238,True,unclassified,,False,15.129000000000001,,Rondo Solidarności,"LINESTRING (23.505575 53.4040842, 23.5055183 53.4040878, 23.5054622 53.4040815, 23.5054116 53.4040658, 23.5053708 53.404042)",,,roundabout
230786499,True,unclassified,,False,31.4,,Kardynała Stefana Wyszyńskiego,"LINESTRING (23.505575 53.4040842, 23.5054543 53.4041695, 23.5052883 53.4043087)",,,
36957430,False,residential,,False,9.169,,Warszawska,"LINESTRING (23.4936465 53.402809, 23.4936951 53.4027318)",,,
36957430,False,residential,,True,54.241,,Warszawska,"LINESTRING (23.4936465 53.402809, 23.4933291 53.4032586)",,,
28099495,False,residential,,True,170.602,,Szkolna,"LINESTRING (23.4936465 53.402809, 23.4935151 53.4027848, 23.4931811 53.4027233, 23.4931091 53.402689, 23.4930824 53.402637, 23.4930705 53.401597, 23.4930694 53.4015025)",,,
28099451,False,residential,,False,37.799,,Generała Jana Henryka Dąbrowskiego,"LINESTRING (23.4921943 53.405077, 23.4920803 53.4053397, 23.4920515 53.4054061)",,,
28099451,False,residential,,True,118.638,,Generała Jana Henryka Dąbrowskiego,"LINESTRING (23.4921943 53.405077, 23.4922786 53.4048704, 23.4924132 53.4044829, 23.4924281 53.4044504, 23.4924934 53.4043061, 23.4925429 53.4042117, 23.4925644 53.4041785, 23.4925967 53.4041419, 23.4926488 53.4040898, 23.4926812 53.404056)",,,
372828928,False,residential,,False,57.5,,Krzysztofa Jakuba Putry,"LINESTRING (23.4921943 53.405077, 23.4929699 53.405219, 23.4930237 53.4052284)",,,
41245846,False,primary,50,False,64.952,19,Grodzieńska,"LINESTRING (23.5054337 53.4067224, 23.5050606 53.4066335, 23.5046285 53.4065306, 23.5045241 53.4065052)",,6.5,
41245846,False,primary,50,True,28.253,19,Grodzieńska,"LINESTRING (23.5054337 53.4067224, 23.5056494 53.4067657, 23.5058401 53.4067988)",,6.5,
677712828,True,residential,,False,31.5,,11 Listopada,"LINESTRING (23.5054337 53.4067224, 23.505527 53.4067175, 23.5056287 53.4067028, 23.5057212 53.4066753, 23.5058711 53.4066232)",,,
677712828,True,residential,,False,16.34,,11 Listopada,"LINESTRING (23.5058711 53.4066232, 23.50607 53.4065364)",,,
41245846,False,primary,50,True,6.766,19,Grodzieńska,"LINESTRING (23.5058401 53.4067988, 23.5059381 53.4068158)",,6.5,
41245846,False,primary,50,False,28.253,19,Grodzieńska,"LINESTRING (23.5058401 53.4067988, 23.5056494 53.4067657, 23.5054337 53.4067224)",,6.5,
677712831,True,residential,,False,20.408,,11 Listopada,"LINESTRING (23.5058401 53.4067988, 23.5058218 53.4067549, 23.5058208 53.4067132, 23.5058321 53.4066642, 23.5058711 53.4066232)",,,
41245846,False,primary,50,False,6.766,19,Grodzieńska,"LINESTRING (23.5059381 53.4068158, 23.5058401 53.4067988)",,6.5,
781559473,False,residential,,False,18.717,,,"LINESTRING (23.5038124 53.4079761, 23.5039197 53.4081318)",,,
"[781559476, 44839854]",False,residential,,True,33.238,,,"LINESTRING (23.5038124 53.4079761, 23.5039574 53.408008, 23.5040689 53.4080266, 23.5039197 53.4081318)",,,
781559476,False,residential,,False,99.715,,,"LINESTRING (23.5038124 53.4079761, 23.5032494 53.4078376, 23.5029864 53.4077731, 23.5027161 53.407714, 23.5025299 53.4076745, 23.5024124 53.4076485)",,,
128193238,True,unclassified,,False,14.383,,Rondo Solidarności,"LINESTRING (23.5053407 53.4040075, 23.5053314 53.4039756, 23.5053372 53.4039435, 23.5053576 53.4039135, 23.5053911 53.4038881)",,,roundabout
913972869,True,residential,,False,33.418,,Kolejowa,"LINESTRING (23.5053407 53.4040075, 23.5051762 53.4039378, 23.5049083 53.4038543)",,,
372828928,False,residential,,True,57.5,,Krzysztofa Jakuba Putry,"LINESTRING (23.4930237 53.4052284, 23.4929699 53.405219, 23.4921943 53.405077)",,,
