osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,access,ref
"[1220321442, 963423535]",True,Rondo Cichociemnych Spadochroniarzy AK,secondary,False,21.602999999999998,"LINESTRING (17.7424103 54.5317243, 17.7424595 54.531712, 17.7425127 54.5317085, 17.7425654 54.5317141, 17.742613 54.5317283, 17.7426554 54.5317532, 17.7426816 54.5317847)",,roundabout,,,
963423538,True,Dworcowa,tertiary,False,60.057,"LINESTRING (17.7426816 54.5317847, 17.7428462 54.5318168, 17.7428927 54.5318255, 17.7431877 54.5318796, 17.7433162 54.5319162, 17.7435238 54.5320029)",,,,,
1220321441,True,Rondo Cichociemnych Spadochroniarzy AK,secondary,False,10.799,"LINESTRING (17.7426816 54.5317847, 17.7426887 54.5318168, 17.7426788 54.5318487, 17.7426528 54.5318773)",,roundabout,,,
963423536,True,Wojska Polskiego,secondary,False,33.452,"LINESTRING (17.7425959 54.5319063, 17.7425834 54.5319583, 17.742569 54.5320048, 17.742561 54.5320368, 17.7425531 54.5322055)",,,,,
1220321439,True,Rondo Cichociemnych Spadochroniarzy AK,secondary,False,11.536,"LINESTRING (17.7425959 54.5319063, 17.7425399 54.5319181, 17.7424803 54.5319188, 17.7424235 54.5319083)",,roundabout,,,
1232524339,True,Rondo Ignacego Paderewskiego,tertiary,False,4.002,"LINESTRING (17.7490718 54.5341064, 17.7490411 54.5341038, 17.749012 54.5340976)",,roundabout,1,,
"[1184510189, 963423541, 1232961022]",True,Dworcowa,tertiary,False,125.938,"LINESTRING (17.749213 54.5339858, 17.7494161 54.5340468, 17.7494536 54.5340597, 17.7497384 54.5341608, 17.7502185 54.5343332, 17.7505252 54.5344434, 17.7506485 54.5344905, 17.7506882 54.5345057, 17.750846 54.534599)",,,,,
1232524337,True,Rondo Ignacego Paderewskiego,tertiary,False,10.86,"LINESTRING (17.749213 54.5339858, 17.7492253 54.5340176, 17.7492165 54.5340497, 17.7491878 54.5340777)",,roundabout,1,,
963423543,True,Warszawska,residential,False,28.893,"LINESTRING (17.749012 54.5340976, 17.7488609 54.534142, 17.748816 54.5341547, 17.7486038 54.5342039)",,,1,yes,
1232524338,True,Rondo Ignacego Paderewskiego,tertiary,False,9.613,"LINESTRING (17.749012 54.5340976, 17.7489717 54.5340808, 17.7489433 54.5340572, 17.7489299 54.5340294)",,roundabout,1,,
963423542,True,Rondo Ignacego Paderewskiego,tertiary,False,14.735,"LINESTRING (17.7490212 54.5339405, 17.7490656 54.5339344, 17.7491111 54.5339364, 17.7491534 54.5339464, 17.7491885 54.5339634, 17.749213 54.5339858)",,roundabout,1,,
963423542,True,Rondo Ignacego Paderewskiego,tertiary,False,8.855,"LINESTRING (17.7489338 54.5339986, 17.748952 54.5339742, 17.7489821 54.5339542, 17.7490212 54.5339405)",,roundabout,1,,
963423545,True,Dworcowa,tertiary,False,25.357,"LINESTRING (17.7489338 54.5339986, 17.7488108 54.53392, 17.7487811 54.5338988, 17.748709 54.533814)",,,1,,
1232524339,True,Rondo Ignacego Paderewskiego,tertiary,False,8.373,"LINESTRING (17.7491878 54.5340777, 17.7491546 54.5340938, 17.7491148 54.5341036, 17.7490718 54.5341064)",,roundabout,1,,
1236429287,True,Rondo Ignacego Paderewskiego,tertiary,False,3.448,"LINESTRING (17.7489299 54.5340294, 17.7489295 54.5340139, 17.7489338 54.5339986)",,roundabout,1,,
1184510191,True,Rondo Generała Józefa Hallera,tertiary,False,9.593,"LINESTRING (17.7524183 54.5351707, 17.7524185 54.535206, 17.7524033 54.5352373, 17.7523884 54.5352536)",,roundabout,,,
644847274,False,Henryka Sienkiewicza,residential,False,233.10999999999999,"LINESTRING (17.7519102 54.5355033, 17.7518443 54.5355471, 17.751478 54.5357868, 17.7500779 54.5366567, 17.749928 54.5367493, 17.7495527 54.5369771, 17.7494971 54.5370109, 17.7494509 54.537039)",,,2,,
963423548,True,Henryka Sienkiewicza,residential,False,30.217,"LINESTRING (17.7519102 54.5355033, 17.7519601 54.5354296, 17.7520482 54.535331, 17.7521074 54.5352571)",,,2,,
299924692,True,Dworcowa,tertiary,False,43.368,"LINESTRING (17.751628 54.5348874, 17.7520264 54.5350428, 17.7520683 54.5350591, 17.7521917 54.5350995)",,,,,
"[644847276, 963423551]",False,Dworcowa,tertiary,False,59.809,"LINESTRING (17.751628 54.5348874, 17.7514907 54.5348293, 17.750846 54.534599)",,,,,
963423549,True,Dworcowa,tertiary,False,43.206,"LINESTRING (17.7520764 54.5351757, 17.7519876 54.535111, 17.7519542 54.5350885, 17.751628 54.5348874)",,,,,
1184510195,True,Rondo Generała Józefa Hallera,tertiary,False,11.784999999999998,"LINESTRING (17.7520764 54.5351757, 17.7520909 54.5351506, 17.7521163 54.5351285, 17.7521507 54.5351111, 17.7521917 54.5350995)",,roundabout,,,
"[1236429288, 1236429289, 1236429290, 982231731]",True,Dworcowa,tertiary,False,164.35,"LINESTRING (17.7478487 54.5335408, 17.7476314 54.533498, 17.74737 54.5334212, 17.747185 54.5333591, 17.7466101 54.5331546, 17.7460798 54.5329695, 17.7456385 54.5328122)",,,"['1', '2']",,
"[1184461329, 982231729]",False,Dworcowa,tertiary,True,63.437,"LINESTRING (17.7478487 54.5335408, 17.7480561 54.5335999, 17.7482795 54.5336644, 17.748515 54.5337324, 17.748709 54.533814)",,,2,,
982231730,False,Dworcowa,tertiary,False,124.13,"LINESTRING (17.7451525 54.5325966, 17.7449174 54.532501, 17.7446848 54.5324165, 17.7441364 54.5322187, 17.7435238 54.5320029)",,,2,,
985571555,True,Dworcowa,tertiary,False,39.21,"LINESTRING (17.7451525 54.5325966, 17.7453566 54.5326531, 17.7456902 54.5327606)",,,1,,
122819640,False,Warszawska,residential,True,73.166,"LINESTRING (17.7458566 54.5359047, 17.7458776 54.535892, 17.7461333 54.5357319, 17.7462509 54.5356579, 17.7463517 54.5355961, 17.7464863 54.5355136, 17.7466301 54.5354235)",,,2,yes,
982231752,True,Warszawska,residential,False,42.205,"LINESTRING (17.7458566 54.5359047, 17.7457993 54.5359584, 17.7457559 54.5359954, 17.7455577 54.536093, 17.7455196 54.5361102, 17.7453935 54.5361673)",,,,yes,
982231751,True,Wojska Polskiego,secondary,False,31.45,"LINESTRING (17.7452944 54.5362826, 17.745298 54.5363723, 17.7453169 54.5365651)",,,,,
982231754,True,Rondo Bitwy Warszawskiej 1920 roku,secondary,False,9.834999999999999,"LINESTRING (17.7452944 54.5362826, 17.7452658 54.5362877, 17.745238 54.5362911, 17.745191 54.5362904, 17.7451456 54.5362831)",,roundabout,,,
982231745,True,Warszawska,residential,False,42.326,"LINESTRING (17.7452921 54.5360969, 17.745458 54.5360517, 17.7455061 54.5360386, 17.7458566 54.5359047)",,,,yes,
982231758,True,Rondo Bitwy Warszawskiej 1920 roku,secondary,False,10.559,"LINESTRING (17.7452921 54.5360969, 17.7453272 54.536112, 17.7453558 54.5361239, 17.7453818 54.5361455, 17.7453935 54.5361673)",,roundabout,,,
207584017,True,Wojska Polskiego,secondary,False,28.958000000000002,"LINESTRING (17.745071 54.5361268, 17.7450011 54.5360424, 17.7449791 54.5360158, 17.7449147 54.5358837)",,,,,
982231757,True,Rondo Bitwy Warszawskiej 1920 roku,secondary,False,10.087,"LINESTRING (17.745071 54.5361268, 17.7451009 54.5361077, 17.7451521 54.536092, 17.7452051 54.5360861)",,roundabout,,,
982231755,True,Rondo Bitwy Warszawskiej 1920 roku,secondary,False,5.754,"LINESTRING (17.7452051 54.5360861, 17.7452473 54.5360895, 17.7452921 54.5360969)",,roundabout,,,
982231754,True,Rondo Bitwy Warszawskiej 1920 roku,secondary,False,15.23,"LINESTRING (17.7453935 54.5361673, 17.7453952 54.5361858, 17.7453906 54.536204, 17.7453831 54.5362226, 17.7453647 54.5362436, 17.7453423 54.5362618, 17.7453134 54.5362771, 17.7452944 54.5362826)",,roundabout,,,
"[122850219, 607982637, 984959462, 607982639]",False,Legionów Polskich,tertiary,False,54.452000000000005,"LINESTRING (17.7391186 54.5337399, 17.7392664 54.5339587, 17.7393334 54.5340627, 17.7393788 54.5341255, 17.7394248 54.5341962)","['50', '30']",,,,
122850219,False,Legionów Polskich,tertiary,True,73.939,"LINESTRING (17.7391186 54.5337399, 17.7387409 54.5331519, 17.7387194 54.5331166)",50,,,,
122850222,False,Michała Drzymały,residential,False,104.55600000000001,"LINESTRING (17.7391186 54.5337399, 17.7390603 54.5337525, 17.7387393 54.5338146, 17.738501 54.5338642, 17.7375907 54.5340532)",,,,,
1220321438,True,Rondo Cichociemnych Spadochroniarzy AK,secondary,False,13.588000000000001,"LINESTRING (17.7424235 54.5319083, 17.742382 54.5318914, 17.7423501 54.5318685, 17.7423304 54.5318413, 17.7423236 54.5318077)",,roundabout,,,
1184510194,True,Rondo Generała Józefa Hallera,tertiary,False,9.487,"LINESTRING (17.7521074 54.5352571, 17.7520849 54.5352323, 17.7520753 54.5352103, 17.7520764 54.5351757)",,roundabout,,,
985571557,False,,tertiary_link,False,6.637,"LINESTRING (17.7456902 54.5327606, 17.7456385 54.5328122)",,,,,
985571555,True,Dworcowa,tertiary,False,164.183,"LINESTRING (17.7456902 54.5327606, 17.7466623 54.5331036, 17.7472383 54.5333074, 17.7474238 54.5333703, 17.7476718 54.5334592, 17.7478487 54.5335408)",,,1,,
985571557,False,,tertiary_link,True,6.637,"LINESTRING (17.7456385 54.5328122, 17.7456902 54.5327606)",,,,,
1236429290,True,Dworcowa,tertiary,False,39.6,"LINESTRING (17.7456385 54.5328122, 17.7453128 54.5326851, 17.7451525 54.5325966)",,,1,,
