osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel,bridge,junction
"[1250029240, 23589248, 1249268911]","['1', '2']",Za Bramką,living_street,20,False,False,202.533,"LINESTRING (14.8651613 52.9271277, 14.8651102 52.9271149, 14.8650683 52.9271044, 14.864873 52.9270553, 14.8646735 52.9270052, 14.8646473 52.9269986, 14.8646125 52.9269899, 14.8645296 52.9269691, 14.8644956 52.9269605, 14.8643992 52.9269363, 14.8643612 52.9269268, 14.8643343 52.92692, 14.8639282 52.9267807, 14.8638957 52.9267683, 14.8637901 52.926728, 14.8636456 52.9266728, 14.8636254 52.926662, 14.863471 52.9265798, 14.8634048 52.9265445, 14.8633692 52.9265256, 14.8633006 52.9264891, 14.8631931 52.9264318, 14.8631049 52.9263673, 14.8630959 52.9263608, 14.8630764 52.9263465, 14.8629256 52.9262363, 14.8628649 52.926192, 14.8627349 52.926097)",,,,
233553072,2,Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,True,65.908,"LINESTRING (14.8651135 52.9273372, 14.8651379 52.9273693, 14.8651931 52.9274087, 14.8653048 52.9274621, 14.8654148 52.9275174, 14.8655116 52.9275591, 14.865642 52.9276163, 14.8657816 52.9276605, 14.865896 52.9276696)",,,,
233553073,2,Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,False,23.886000000000003,"LINESTRING (14.8651135 52.9273372, 14.8651033 52.9272544, 14.8651312 52.9271758, 14.8651613 52.9271277)",,,,
1250039820,2,Północna,residential,30,False,True,100.574,"LINESTRING (14.8651135 52.9273372, 14.8650596 52.9273075, 14.8649912 52.9272923, 14.8647546 52.9272694, 14.8646514 52.9272594, 14.8645807 52.9272525, 14.8642868 52.9272633, 14.8640128 52.9272986, 14.8637687 52.9273555, 14.8636732 52.9273777)",,,,
1250039820,2,Północna,residential,30,False,False,100.574,"LINESTRING (14.8636732 52.9273777, 14.8637687 52.9273555, 14.8640128 52.9272986, 14.8642868 52.9272633, 14.8645807 52.9272525, 14.8646514 52.9272594, 14.8647546 52.9272694, 14.8649912 52.9272923, 14.8650596 52.9273075, 14.8651135 52.9273372)",,,,
233901628,,Kaszubska,residential,,False,True,257.28200000000004,"LINESTRING (14.8667187 52.9203287, 14.8665517 52.9203838, 14.8660424 52.9205519, 14.8658173 52.9206001, 14.8655034 52.920618, 14.8648488 52.9205983, 14.8640254 52.9205519, 14.8636907 52.920543, 14.8634419 52.9205823, 14.8631427 52.9206573, 14.8630422 52.9206895)",,,,
233901628,,Kaszubska,residential,,False,False,62.716,"LINESTRING (14.8622164 52.9209545, 14.8630422 52.9206895)",,,,
"[173089096, 160756894, 233856782]",2,1 Maja,tertiary,50,False,True,116.783,"LINESTRING (14.8622164 52.9209545, 14.8623624 52.9213141, 14.8624401 52.9215036, 14.8625186 52.9216948, 14.8625853 52.9218316, 14.8626343 52.9219045, 14.862684 52.921964)",,,yes,
818794343,,Strzelecka,residential,,False,True,32.32,"LINESTRING (14.8688529 52.9218588, 14.8689345 52.9218702, 14.8693215 52.9219271)",,,,
233553052,,Armii Polskiej,residential,,False,False,39.461,"LINESTRING (14.8693215 52.9219271, 14.8692813 52.9220773, 14.8691799 52.9222706)",,,,
818794340,,Strzelecka,residential,,False,True,121.08700000000002,"LINESTRING (14.8693215 52.9219271, 14.8697779 52.9219942, 14.8703946 52.9220757, 14.870849 52.922154, 14.871072 52.9221936)",,,,
818794343,,Strzelecka,residential,,False,False,32.32,"LINESTRING (14.8693215 52.9219271, 14.8689345 52.9218702, 14.8688529 52.9218588)",,,,
233553052,,Armii Polskiej,residential,,False,False,67.687,"LINESTRING (14.8691799 52.9222706, 14.8691383 52.9223384, 14.8687481 52.9228205)",,,,
233553052,,Armii Polskiej,residential,,False,True,39.461,"LINESTRING (14.8691799 52.9222706, 14.8692813 52.9220773, 14.8693215 52.9219271)",,,,
"[233901633, 233901638]",,"['Wałowa', 'Przemysłowa']",residential,,False,"[False, True]",289.5559999999999,"LINESTRING (14.8691799 52.9222706, 14.8690049 52.9222443, 14.8685072 52.9221889, 14.8680014 52.9221025, 14.8676687 52.9220796, 14.8672765 52.9221139, 14.8665733 52.9221661, 14.86609 52.9222074, 14.86642 52.9223363, 14.8668094 52.9224211, 14.8671676 52.9224816)",,,,
233901630,,Ratuszowa,residential,,False,False,104.398,"LINESTRING (14.8671676 52.9224816, 14.8666155 52.923213, 14.866594 52.9232415, 14.8665133 52.9233334)",,,,
"[233901633, 233901638]",,"['Wałowa', 'Przemysłowa']",residential,,False,"[False, True]",289.55600000000004,"LINESTRING (14.8671676 52.9224816, 14.8668094 52.9224211, 14.86642 52.9223363, 14.86609 52.9222074, 14.8665733 52.9221661, 14.8672765 52.9221139, 14.8676687 52.9220796, 14.8680014 52.9221025, 14.8685072 52.9221889, 14.8690049 52.9222443, 14.8691799 52.9222706)",,,,
233901634,,Przemysłowa,residential,,True,False,114.79899999999999,"LINESTRING (14.8671676 52.9224816, 14.8672811 52.9224584, 14.8675097 52.9224853, 14.8676531 52.9225132, 14.8678347 52.9225535, 14.8682183 52.9226565, 14.8687481 52.9228205)",,,,
233553052,,Armii Polskiej,residential,,False,False,13.544,"LINESTRING (14.8687481 52.9228205, 14.8686566 52.9229291)",,,,
233553052,,Armii Polskiej,residential,,False,True,67.687,"LINESTRING (14.8687481 52.9228205, 14.8691383 52.9223384, 14.8691799 52.9222706)",,,,
233901632,,Pionierów,residential,,False,False,63.56,"LINESTRING (14.8704971 52.9228643, 14.8703168 52.9230724, 14.8702279 52.9231751, 14.8700605 52.9233717)",,,,
233901632,,Pionierów,residential,,False,True,83.949,"LINESTRING (14.8704971 52.9228643, 14.8706793 52.9226539, 14.8708167 52.9224929, 14.871072 52.9221936)",,,,
233553052,,Armii Polskiej,residential,,False,True,13.544,"LINESTRING (14.8686566 52.9229291, 14.8687481 52.9228205)",,,,
818794342,,Armii Polskiej,residential,,False,False,102.098,"LINESTRING (14.8686566 52.9229291, 14.8680312 52.9236496, 14.8679375 52.9237381)",,,,
233901629,,Klasztorna,residential,,True,False,106.206,"LINESTRING (14.8700605 52.9233717, 14.8686566 52.9229291)",,,,
233901632,,Pionierów,residential,,False,True,63.56,"LINESTRING (14.8700605 52.9233717, 14.8702279 52.9231751, 14.8703168 52.9230724, 14.8704971 52.9228643)",,,,
818794341,,Pionierów,residential,,False,False,100.809,"LINESTRING (14.8700605 52.9233717, 14.8694448 52.9240784, 14.8693718 52.9241774)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,True,41.559,"LINESTRING (14.8703712 52.9244813, 14.8709197 52.9246555)",,,,
233553055,2,Bohaterów Warszawy,tertiary,50,False,False,75.036,"LINESTRING (14.8703712 52.9244813, 14.8695425 52.9242287, 14.8693718 52.9241774)",,,,
233901626,,Grunwaldzka,residential,,True,False,228.82500000000002,"LINESTRING (14.8703712 52.9244813, 14.8706509 52.9242081, 14.8710053 52.9238217, 14.8711676 52.9236407, 14.8712893 52.923458, 14.871365 52.9232721, 14.8713461 52.9231678, 14.8712189 52.9231058, 14.8709133 52.9230014, 14.8704971 52.9228643)",,,,
23589245,,Ratuszowa,residential,,True,False,80.98199999999999,"LINESTRING (14.8658442 52.9241972, 14.8657484 52.9243402, 14.8657247 52.9243751, 14.865434 52.9247272, 14.8653975 52.9247708, 14.8653274 52.924855)",,,,
"[818794333, 23589277, 842342686]",1,"['Władysława Andersa', 'Rynek Imienia Jana Pawła II']",residential,50,True,False,104.97999999999999,"LINESTRING (14.8658442 52.9241972, 14.8658793 52.9242374, 14.8659364 52.9242684, 14.8661313 52.9243265, 14.8663897 52.9244035, 14.8664595 52.9244243, 14.8669499 52.9245766, 14.8670633 52.9245996, 14.867219 52.9245802)",,,,
"[23589258, 1262139311]",1,Władysława Andersa,residential,50,True,False,84.90299999999999,"LINESTRING (14.867219 52.9245802, 14.8673463 52.924617, 14.8676019 52.9246911, 14.8678404 52.9247602, 14.8683606 52.9249109)",,,,
233901625,,Armii Polskiej,residential,,True,False,105.30099999999999,"LINESTRING (14.867219 52.9245802, 14.8673221 52.9244635, 14.8673798 52.9243954, 14.8678619 52.9238254, 14.8679375 52.9237381)",,,,
909742265,1,Ratuszowa,residential,50,True,False,9.278,"LINESTRING (14.8653274 52.924855, 14.8652566 52.9249267)",,,,
767369188,1,,living_street,20,False,True,66.44500000000001,"LINESTRING (14.8637695 52.9237318, 14.8637356 52.9237769, 14.8636959 52.9238295, 14.8636321 52.9238443, 14.8633342 52.9237617, 14.863164 52.9237146, 14.8630247 52.923676, 14.8629561 52.9236558)",,,,
233553081,,Młyńska,residential,,False,False,137.37499999999997,"LINESTRING (14.8629561 52.9236558, 14.8630058 52.9234736, 14.8630344 52.9234117, 14.8631114 52.9232448, 14.8632105 52.9230645, 14.8632411 52.9230088, 14.8633455 52.9228953, 14.863413 52.9228218, 14.8634688 52.9227731, 14.8636365 52.9226266, 14.8636701 52.9225958, 14.8637401 52.9225316)",,,,
233553081,,Młyńska,residential,,False,True,57.501,"LINESTRING (14.8629561 52.9236558, 14.8628957 52.9238769, 14.8628556 52.9241199, 14.8628476 52.9241685)",,,,
767369188,1,,living_street,20,False,False,66.445,"LINESTRING (14.8629561 52.9236558, 14.8630247 52.923676, 14.863164 52.9237146, 14.8633342 52.9237617, 14.8636321 52.9238443, 14.8636959 52.9238295, 14.8637356 52.9237769, 14.8637695 52.9237318)",,,,
767369204,1,,living_street,20,False,True,117.509,"LINESTRING (14.8668109 52.9271103, 14.866338 52.9269747, 14.8661089 52.926909, 14.8660671 52.9268779, 14.866045 52.9268291, 14.8660794 52.9267699, 14.8663519 52.9264524, 14.8663697 52.9264317, 14.8664108 52.9263837)",,,,
233553129,2,Celna,tertiary,50,False,False,210.35700000000003,"LINESTRING (14.866143 52.9278121, 14.8662191 52.927865, 14.8663214 52.9279061, 14.8663906 52.9279364, 14.8667257 52.9280829, 14.867093 52.9283125, 14.8671934 52.9283826, 14.8674078 52.9285576, 14.8674748 52.928613, 14.8679681 52.9290568, 14.8680089 52.9290935, 14.8681705 52.9292334)",,,,
838637618,1,Rondo Wielkiej Orkiestry Świątecznej Pomocy,tertiary,50,True,False,29.264,"LINESTRING (14.866143 52.9278121, 14.866089 52.9278213, 14.866033 52.9278202, 14.8659801 52.927809, 14.8659352 52.9277887, 14.8659026 52.9277611, 14.8658852 52.9277289, 14.8658847 52.927695, 14.865896 52.9276696)",,,,roundabout
838637618,1,Rondo Wielkiej Orkiestry Świątecznej Pomocy,tertiary,50,True,False,22.596000000000004,"LINESTRING (14.8662082 52.9276399, 14.866237 52.927669, 14.8662501 52.927702, 14.866246 52.9277358, 14.8662253 52.9277673, 14.8661899 52.9277935, 14.866143 52.9278121)",,,,roundabout
909742267,2,Ogrodowa,tertiary,50,False,True,214.864,"LINESTRING (14.8662082 52.9276399, 14.8662643 52.927619, 14.8663524 52.9276162, 14.8667034 52.9276626, 14.8668685 52.9276753, 14.8669334 52.9276803, 14.8670714 52.9276799, 14.8672564 52.9276793, 14.8673398 52.9276791, 14.8674078 52.9276789, 14.867701 52.927678, 14.8679587 52.9276746, 14.868097 52.9276728, 14.8682543 52.9276707, 14.8683938 52.9276689, 14.86854 52.9276669, 14.868573 52.9276665, 14.8686071 52.9276655, 14.8687547 52.9276613, 14.8689222 52.9276566, 14.8689571 52.9276534, 14.8692066 52.9276307, 14.8692565 52.9276262, 14.8693234 52.9276201, 14.8693876 52.9276143)",,,,
233553072,2,Księdza Kardynała Stefana Wyszyńskiego,residential,50,False,False,65.908,"LINESTRING (14.865896 52.9276696, 14.8657816 52.9276605, 14.865642 52.9276163, 14.8655116 52.9275591, 14.8654148 52.9275174, 14.8653048 52.9274621, 14.8651931 52.9274087, 14.8651379 52.9273693, 14.8651135 52.9273372)",,,,
838637618,1,Rondo Wielkiej Orkiestry Świątecznej Pomocy,tertiary,50,True,False,25.425,"LINESTRING (14.865896 52.9276696, 14.865917 52.9276464, 14.8659463 52.9276269, 14.8659803 52.9276129, 14.8660186 52.9276037, 14.8660592 52.9275999, 14.866115 52.9276037, 14.8661662 52.9276175, 14.8662082 52.9276399)",,,,roundabout
233901628,,Kaszubska,residential,,False,True,62.716,"LINESTRING (14.8630422 52.9206895, 14.8622164 52.9209545)",,,,
233901628,,Kaszubska,residential,,False,False,257.282,"LINESTRING (14.8630422 52.9206895, 14.8631427 52.9206573, 14.8634419 52.9205823, 14.8636907 52.920543, 14.8640254 52.9205519, 14.8648488 52.9205983, 14.8655034 52.920618, 14.8658173 52.9206001, 14.8660424 52.9205519, 14.8665517 52.9203838, 14.8667187 52.9203287)",,,,
233553129,2,Celna,tertiary,50,False,True,210.35700000000003,"LINESTRING (14.8681705 52.9292334, 14.8680089 52.9290935, 14.8679681 52.9290568, 14.8674748 52.928613, 14.8674078 52.9285576, 14.8671934 52.9283826, 14.867093 52.9283125, 14.8667257 52.9280829, 14.8663906 52.9279364, 14.8663214 52.9279061, 14.8662191 52.927865, 14.866143 52.9278121)",,,,
1242586902,,,living_street,20,False,False,96.77,"LINESTRING (14.8681705 52.9292334, 14.8682137 52.9291709, 14.8683705 52.9289436, 14.8685546 52.928651, 14.8686717 52.928418)",,,,
1242586902,,,living_street,20,False,True,96.77,"LINESTRING (14.8686717 52.928418, 14.8685546 52.928651, 14.8683705 52.9289436, 14.8682137 52.9291709, 14.8681705 52.9292334)",,,,
1262139307,1,Kolegiacka,residential,50,False,False,23.238,"LINESTRING (14.8682065 52.9250981, 14.8683278 52.9249507, 14.8683606 52.9249109)",destination,,,
173089097,2,Bohaterów Warszawy,tertiary,50,False,False,31.573999999999998,"LINESTRING (14.8637401 52.9225316, 14.8637064 52.9225232, 14.863424 52.9224246, 14.8633339 52.9223885)",,,,
"[842342688, 173089097]",2,Bohaterów Warszawy,tertiary,50,False,True,103.107,"LINESTRING (14.8637401 52.9225316, 14.8639116 52.9225746, 14.8640894 52.9226101, 14.8643419 52.92267, 14.8646356 52.9227533, 14.8649947 52.9228572, 14.865087 52.9228839, 14.8651468 52.9229039)",,,,
233553081,,Młyńska,residential,,False,True,137.375,"LINESTRING (14.8637401 52.9225316, 14.8636701 52.9225958, 14.8636365 52.9226266, 14.8634688 52.9227731, 14.863413 52.9228218, 14.8633455 52.9228953, 14.8632411 52.9230088, 14.8632105 52.9230645, 14.8631114 52.9232448, 14.8630344 52.9234117, 14.8630058 52.9234736, 14.8629561 52.9236558)",,,,
