osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,bridge,junction
326260600,,Białowiejska,unclassified,False,False,121.196,"LINESTRING (21.0800024 52.709505, 21.0802276 52.7091818, 21.080256 52.7091322, 21.0803531 52.7089621, 21.0804272 52.7088224, 21.0805585 52.7084714)",,,,,
176873721,,,residential,False,False,40.241,"LINESTRING (21.0908664 52.705828, 21.0910948 52.7059542, 21.0913078 52.7060718)",,,,,
176873721,,,residential,False,True,40.241,"LINESTRING (21.0913078 52.7060718, 21.0910948 52.7059542, 21.0908664 52.705828)",,,,,
"[1213283705, 1213276437]",,Rynek,residential,True,False,60.599999999999994,"LINESTRING (21.0913078 52.7060718, 21.0912881 52.7060856, 21.0909383 52.7063309, 21.0908299 52.706407, 21.0907558 52.7064589, 21.0907196 52.7064841)",,,,,
178243152,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,24.803,"LINESTRING (21.0838867 52.707443, 21.0839052 52.7074862, 21.0839026 52.7075307, 21.0838788 52.707573, 21.083836 52.7076093, 21.0837778 52.7076366)",61;618,50,,,roundabout
178243151,,Tadeusza Kościuszki,primary,True,False,40.571999999999996,"LINESTRING (21.0837778 52.7076366, 21.083761 52.7077702, 21.0837112 52.7079991)",61,50,,,
1213276416,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,11.187,"LINESTRING (21.0837778 52.7076366, 21.0837269 52.7076498, 21.0836725 52.707656, 21.0836172 52.7076548)",61;618,50,,,roundabout
1213519931,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,16.268,"LINESTRING (21.0836172 52.7076548, 21.0835504 52.7076432, 21.0834914 52.7076209, 21.0834446 52.7075898, 21.0834236 52.7075744)",61;618,50,,,roundabout
745332858,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,10.34,"LINESTRING (21.0834065 52.7074685, 21.0834348 52.7074253, 21.0834832 52.7073892)",61;618,50,,,roundabout
39715220,,Aleja Wojska Polskiego,secondary,True,False,46.902,"LINESTRING (21.0834236 52.7075744, 21.0832865 52.7075699, 21.0831895 52.7075764, 21.0830876 52.7075919, 21.08291 52.7076356, 21.0827493 52.707657)",618,,,,
1214332716,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,11.978,"LINESTRING (21.0834236 52.7075744, 21.0834066 52.707537, 21.0834003 52.7074965, 21.0834065 52.7074685)",61;618,50,,,roundabout
"[1214332713, 1214336543]",,Rynek,residential,True,False,61.647000000000006,"LINESTRING (21.0896933 52.7066272, 21.0899584 52.7064396, 21.0902917 52.7062078)",,,,,
"[495742955, 178243428]","['1', '2']",3 Maja,primary,True,False,165.558,"LINESTRING (21.083798 52.7073752, 21.0838952 52.7073407, 21.08393 52.7073255, 21.0839908 52.7072989, 21.0840793 52.7072442, 21.0843128 52.7070598, 21.0844827 52.7069129, 21.0847075 52.7067038, 21.0848081 52.7066108, 21.0850348 52.7064065, 21.0851754 52.7062709, 21.0852542 52.7061902)",61;618,50,,,
1213276415,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,9.765,"LINESTRING (21.083798 52.7073752, 21.0838342 52.7073928, 21.0838611 52.7074133, 21.0838867 52.707443)",61;618,50,,,roundabout
397866915,,Tadeusza Kościuszki,primary,False,False,96.38799999999999,"LINESTRING (21.0837112 52.7079991, 21.0837111 52.7080056, 21.0837084 52.7081779, 21.0836869 52.7088658)",61,50,,,
397866916,,Tadeusza Kościuszki,primary,True,False,39.085,"LINESTRING (21.0837112 52.7079991, 21.0836889 52.7078121, 21.0836768 52.7077727, 21.083666 52.70774, 21.0836456 52.7076914, 21.0836172 52.7076548)",61,50,,,
"[39717403, 1225406207, 1270855463]",,"['Baltazara', 'Benedyktyńska']",residential,False,"[False, True]",326.9360000000001,"LINESTRING (21.0854787 52.7089247, 21.0855605 52.708602, 21.0856495 52.7083486, 21.0856652 52.7082995, 21.0856901 52.708198, 21.0857155 52.7078943, 21.0857958 52.7072086, 21.0858383 52.706769, 21.0858839 52.7064018, 21.0858875 52.7063517, 21.0854873 52.7062524, 21.0853509 52.7062174)",,,,,
206654002,,Wygon I,residential,False,True,120.90899999999999,"LINESTRING (21.0854787 52.7089247, 21.085099 52.7089135, 21.0842951 52.7088911, 21.0838232 52.7088675, 21.0836869 52.7088658)",,,,,
39717157,,Franciszka Żwirki i Stanisława Wigury,residential,False,True,211.211,"LINESTRING (21.0842439 52.7042456, 21.0842128 52.7042781, 21.0841898 52.7043188, 21.0841853 52.7043815, 21.0842089 52.704442, 21.0844353 52.7049108, 21.0844905 52.705029, 21.0845063 52.70518, 21.0845043 52.7052868, 21.0844667 52.7058606, 21.0844421 52.7060204, 21.0843968 52.7061059)",,,,,
285477079,,Adama Mickiewicza,tertiary,True,False,19.594,"LINESTRING (21.0856627 52.7027863, 21.0855825 52.7027622, 21.0855086 52.7027416, 21.085395 52.7027183)",,,,,
1261404777,3,Ignacego Daszyńskiego,primary,False,False,16.468,"LINESTRING (21.0856627 52.7027863, 21.0856054 52.702708, 21.0855731 52.7026487)",61;618,50,8,,
1261404777,3,Ignacego Daszyńskiego,primary,False,True,65.193,"LINESTRING (21.0856627 52.7027863, 21.0857428 52.7028593, 21.085863 52.7029598, 21.0862258 52.703263)",61;618,50,8,,
285477079,,Adama Mickiewicza,tertiary,True,False,16.604,"LINESTRING (21.085395 52.7027183, 21.0852948 52.7027002, 21.08516 52.7026734)",,,,,
1261404782,4,Ignacego Daszyńskiego,primary,False,True,17.846,"LINESTRING (21.0855325 52.7024901, 21.0855731 52.7026487)",61;618,50,8,,
"[1261404778, 1261404779, 1213276420, 1261404781]","['4', '3']",Ignacego Daszyńskiego,primary,False,False,166.017,"LINESTRING (21.0855325 52.7024901, 21.0855047 52.7022324, 21.085485 52.7018132, 21.0854846 52.701747, 21.085484 52.7017026, 21.0854819 52.7015436, 21.0854839 52.7009978)",61;618,50,8,,
285477081,,,tertiary,True,False,20.189,"LINESTRING (21.0853765 52.7026387, 21.0854523 52.7025981, 21.085491 52.7025648, 21.0855194 52.7025303, 21.0855325 52.7024901)",,,,,
285477082,,,tertiary,True,False,13.449,"LINESTRING (21.0853765 52.7026387, 21.0854519 52.7026343, 21.0855037 52.7026376, 21.0855731 52.7026487)",,,,,
1261404782,4,Ignacego Daszyńskiego,primary,False,False,17.846,"LINESTRING (21.0855731 52.7026487, 21.0855325 52.7024901)",61;618,50,8,,
285477080,,,tertiary,True,False,15.253,"LINESTRING (21.0855731 52.7026487, 21.0855394 52.7026836, 21.085514 52.7026991, 21.0854584 52.7027114, 21.085395 52.7027183)",,,,,
1261404777,3,Ignacego Daszyńskiego,primary,False,True,16.468,"LINESTRING (21.0855731 52.7026487, 21.0856054 52.702708, 21.0856627 52.7027863)",61;618,50,8,,
285486947,,Glinki,residential,False,True,58.089,"LINESTRING (21.0867964 52.7055528, 21.0861091 52.7053514, 21.0860215 52.7053238)",,,,,
285486948,,,residential,False,False,104.175,"LINESTRING (21.0867964 52.7055528, 21.0865515 52.7060926, 21.0864826 52.7062367, 21.0863901 52.7064171, 21.086372 52.7064536)",,,,,
285486948,,,residential,False,True,64.551,"LINESTRING (21.0867964 52.7055528, 21.0868767 52.7053804, 21.086948 52.7052272, 21.0871127 52.7050065)",,,,,
285486948,,,residential,False,False,64.551,"LINESTRING (21.0871127 52.7050065, 21.086948 52.7052272, 21.0868767 52.7053804, 21.0867964 52.7055528)",,,,,
285486948,,,residential,False,True,104.175,"LINESTRING (21.086372 52.7064536, 21.0863901 52.7064171, 21.0864826 52.7062367, 21.0865515 52.7060926, 21.0867964 52.7055528)",,,,,
39716309,,Stanisława Staszica,residential,False,False,110.816,"LINESTRING (21.0881272 52.704635, 21.0882417 52.7045539, 21.0890828 52.7039416, 21.0891819 52.7038703)",,,,,
286314178,,Świętojańska,residential,False,False,68.935,"LINESTRING (21.0881272 52.704635, 21.0882405 52.7047117, 21.0882942 52.7047506, 21.0886112 52.70498, 21.0887883 52.7051081)",,,,,
"[745892859, 745892860, 285486974]",,"['Most Świętojański', 'Świętojańska']",residential,False,True,34.551,"LINESTRING (21.0881272 52.704635, 21.0880828 52.7046067, 21.087809 52.70444, 21.0877653 52.7044149)",,,,yes,
745892857,,3 Maja,primary,False,False,53.485,"LINESTRING (21.0860215 52.7053238, 21.0856827 52.7057588)",61;618,50,,,
285486947,,Glinki,residential,False,False,58.089,"LINESTRING (21.0860215 52.7053238, 21.0861091 52.7053514, 21.0867964 52.7055528)",,,,,
"[745892856, 745892857, 856978190, 856978191]",,3 Maja,primary,False,"[False, True]",142.05200000000002,"LINESTRING (21.0860215 52.7053238, 21.0862844 52.7050128, 21.0865342 52.7046967, 21.086714 52.7044797, 21.0869031 52.7042386, 21.0869446 52.7041931, 21.0869575 52.7041793)",61;618,50,,,
745892857,,3 Maja,primary,False,True,53.485,"LINESTRING (21.0856827 52.7057588, 21.0860215 52.7053238)",61;618,50,,,
745892855,,3 Maja,primary,True,False,55.774,"LINESTRING (21.0856827 52.7057588, 21.0855794 52.7059289, 21.0854368 52.706125, 21.0853509 52.7062174)",61;618,50,,,
285486979,,Plac Teatralny,residential,True,False,24.1,"LINESTRING (21.0870646 52.7039111, 21.0873294 52.7040568)",,,,,
745727672,,Ignacego Daszyńskiego,primary,False,True,22.902,"LINESTRING (21.0870646 52.7039111, 21.0870338 52.7038877, 21.0868522 52.7037503)",61;618,50,,,
856978189,,3 Maja,primary,False,True,13.117,"LINESTRING (21.0870646 52.7039111, 21.0870882 52.7039497, 21.0870938 52.7039828, 21.0870827 52.7040258)",61;618,50,,,
285486979,,Plac Teatralny,residential,True,False,49.564,"LINESTRING (21.0873294 52.7040568, 21.0873913 52.7041013, 21.0875207 52.7041926, 21.0876387 52.7042973, 21.0877653 52.7044149)",,,,,
856978190,,3 Maja,primary,False,False,19.072,"LINESTRING (21.0869575 52.7041793, 21.0870092 52.7041199, 21.0870611 52.7040617, 21.0870827 52.7040258)",61;618,50,,,
"[745892856, 745892857, 856978190, 856978191]",,3 Maja,primary,False,"[False, True]",142.05200000000002,"LINESTRING (21.0869575 52.7041793, 21.0869446 52.7041931, 21.0869031 52.7042386, 21.086714 52.7044797, 21.0865342 52.7046967, 21.0862844 52.7050128, 21.0860215 52.7053238)",61;618,50,,,
298160366,,,residential,True,False,21.043,"LINESTRING (21.0872654 52.7041771, 21.0872089 52.7041677, 21.0871462 52.7041632, 21.0870905 52.7041686, 21.0869575 52.7041793)",,,,,
495742956,,Plac Teatralny,residential,True,False,20.855,"LINESTRING (21.0872654 52.7041771, 21.0871684 52.7041013, 21.0870827 52.7040258)",,,,,
745727672,,Ignacego Daszyńskiego,primary,False,False,22.902,"LINESTRING (21.0868522 52.7037503, 21.0870338 52.7038877, 21.0870646 52.7039111)",61;618,50,,,
745727672,,Ignacego Daszyńskiego,primary,False,True,15.853,"LINESTRING (21.0868522 52.7037503, 21.0867898 52.7037066, 21.0867028 52.7036402)",61;618,50,,,
285490667,,Stare Miasto,residential,True,False,17.597,"LINESTRING (21.0867028 52.7036402, 21.0868282 52.7036165, 21.086906 52.703607, 21.0869553 52.7036005)",,,,,
"[495742953, 1070770477]",4,Ignacego Daszyńskiego,primary,False,"[False, True]",52.840999999999994,"LINESTRING (21.0867028 52.7036402, 21.0863948 52.7033995, 21.0863304 52.7033475, 21.0862258 52.703263)",61;618,50,8,,
745727672,,Ignacego Daszyńskiego,primary,False,False,15.853,"LINESTRING (21.0867028 52.7036402, 21.0867898 52.7037066, 21.0868522 52.7037503)",61;618,50,,,
39717792,,Zaułek,residential,False,False,47.197,"LINESTRING (21.0898863 52.7008415, 21.0894121 52.7007686, 21.0892839 52.7007563, 21.0892025 52.7007553)",,,,,
39717792,,Zaułek,residential,False,True,36.643,"LINESTRING (21.0898863 52.7008415, 21.0899306 52.7008934, 21.0899444 52.7009675, 21.0899475 52.7010613, 21.0899508 52.701164)",,,,,
285620608,,,residential,False,False,37.227000000000004,"LINESTRING (21.0898863 52.7008415, 21.090076 52.7008684, 21.0904232 52.7009204)",,,,,
285620608,,,residential,False,True,37.227000000000004,"LINESTRING (21.0904232 52.7009204, 21.090076 52.7008684, 21.0898863 52.7008415)",,,,,
39718657,,Reformacka,residential,True,False,110.886,"LINESTRING (21.0875192 52.7022214, 21.0875212 52.7023698, 21.0875222 52.7024787, 21.0875348 52.7025851, 21.0875535 52.702705, 21.0875673 52.702781, 21.0876105 52.7029791, 21.0876254 52.7030422, 21.0876491 52.7031, 21.0876928 52.703161, 21.0877301 52.7032019)",,,,,
285629385,,Reformacka,residential,False,False,149.497,"LINESTRING (21.0875192 52.7022214, 21.0875191 52.7021893, 21.0875006 52.7019876, 21.0875083 52.7019217, 21.0875246 52.7018789, 21.0875489 52.7018264, 21.087591 52.7017738, 21.0876441 52.7017131, 21.0877009 52.7016589, 21.0877374 52.7016227, 21.0877642 52.7015678, 21.0877683 52.7015069, 21.0877669 52.701458, 21.0877562 52.7010689, 21.0877559 52.701001, 21.0877554 52.7009131)",,,,,
745892864,,,residential,False,False,60.478,"LINESTRING (21.0882827 52.7055575, 21.0887245 52.7051662, 21.0887883 52.7051081)",,,,,
39713373,,Piotra Skargi,residential,True,False,87.87700000000001,"LINESTRING (21.0889337 52.7062506, 21.0885135 52.7065818, 21.0882015 52.7068277, 21.0881454 52.70688)",,,,,
178246346,,,residential,True,False,66.129,"LINESTRING (21.0889337 52.7062506, 21.0889758 52.7062713, 21.0892448 52.706404, 21.0896339 52.706596, 21.0896933 52.7066272)",,,,,
286468901,,,residential,False,False,42.131,"LINESTRING (21.0902917 52.7062078, 21.0907196 52.7064841)",,,,,
751218018,,Rynek,residential,True,False,57.296,"LINESTRING (21.0902917 52.7062078, 21.090354 52.7061677, 21.0908664 52.705828)",,,,,
1213276434,,Świętojańska,residential,False,True,72.84,"LINESTRING (21.0902917 52.7062078, 21.0902016 52.7061427, 21.0896025 52.7057031)",,,,,
286468901,,,residential,False,True,42.131,"LINESTRING (21.0907196 52.7064841, 21.0902917 52.7062078)",,,,,
39722087,,Rynek,residential,True,False,88.61500000000001,"LINESTRING (21.0907196 52.7064841, 21.0904935 52.7066455, 21.0898683 52.7070916)",,,,,
39722087,,Rynek,residential,True,False,34.792,"LINESTRING (21.0898683 52.7070916, 21.0895251 52.7073254)",,,,,
286468906,,Młodzieżowa,residential,False,False,108.476,"LINESTRING (21.0898683 52.7070916, 21.0899733 52.7071496, 21.0910642 52.7077448)",,,,,
286468906,,Młodzieżowa,residential,False,True,108.476,"LINESTRING (21.0910642 52.7077448, 21.0899733 52.7071496, 21.0898683 52.7070916)",,,,,
286468907,,,residential,False,False,74.72399999999999,"LINESTRING (21.0910642 52.7077448, 21.0908923 52.7078437, 21.0906418 52.7079549, 21.0904058 52.7080496, 21.0901694 52.7081388)",,,,,
286468907,,,residential,False,True,74.724,"LINESTRING (21.0901694 52.7081388, 21.0904058 52.7080496, 21.0906418 52.7079549, 21.0908923 52.7078437, 21.0910642 52.7077448)",,,,,
39722783,,Romualda Traugutta,residential,False,True,37.671,"LINESTRING (21.0773002 52.7035277, 21.0778587 52.7035435)",,,,,
293718406,,,residential,True,False,85.10199999999999,"LINESTRING (21.0772944 52.7027631, 21.0772787 52.7028442, 21.0772803 52.7029108, 21.077292 52.7030911, 21.0773006 52.7034253, 21.0773005 52.7034491, 21.0773002 52.7035277)",,,,,
1213519929,,Adama Mickiewicza,tertiary,False,False,150.086,"LINESTRING (21.0772944 52.7027631, 21.0776323 52.7027535, 21.0781888 52.7027423, 21.0783699 52.7027391, 21.0785382 52.7027357, 21.0790783 52.702733, 21.079266 52.7027272, 21.0793979 52.7027209, 21.0795192 52.7027105)",,,,,
367205084,,17 Sierpnia,residential,False,False,56.933,"LINESTRING (21.0804706 52.7043882, 21.0803245 52.7038839)",,,,,
738120303,,Kombatantów,residential,False,True,16.855,"LINESTRING (21.0804706 52.7043882, 21.0802206 52.7043936)",,,,,
367205084,,17 Sierpnia,residential,False,True,164.844,"LINESTRING (21.0804706 52.7043882, 21.0806654 52.7051488, 21.0808122 52.705856)",,,,,
39718563,,Aleja Tysiąclecia,tertiary,False,False,60.498000000000005,"LINESTRING (21.0772179 52.7071832, 21.0769737 52.7068687, 21.0768356 52.7066909)",,,,,
39718563,,Aleja Tysiąclecia,tertiary,False,True,209.924,"LINESTRING (21.0772179 52.7071832, 21.0773694 52.707373, 21.0781135 52.7083049, 21.0782825 52.708521, 21.0784906 52.7087995, 21.0785583 52.7088874)",,,,,
856978188,,Plac Teatralny,residential,True,False,17.036,"LINESTRING (21.0870827 52.7040258, 21.0872162 52.704036, 21.0873294 52.7040568)",,,,,
856978189,,3 Maja,primary,False,False,13.116999999999999,"LINESTRING (21.0870827 52.7040258, 21.0870938 52.7039828, 21.0870882 52.7039497, 21.0870646 52.7039111)",61;618,50,,,
856978190,,3 Maja,primary,False,True,19.072,"LINESTRING (21.0870827 52.7040258, 21.0870611 52.7040617, 21.0870092 52.7041199, 21.0869575 52.7041793)",61;618,50,,,
367204925,,Białowiejska,residential,True,False,21.64,"LINESTRING (21.0806351 52.7082824, 21.0805585 52.7084714)",,,,,
1213276417,,Aleja Wojska Polskiego,secondary,False,False,13.261,"LINESTRING (21.0806351 52.7082824, 21.0804601 52.708337)",618,,,,
1213276417,,Aleja Wojska Polskiego,secondary,False,True,12.13,"LINESTRING (21.0806351 52.7082824, 21.0807963 52.7082338)",618,,,,
39722014,,17 Sierpnia,residential,True,False,21.972,"LINESTRING (21.0806351 52.7082824, 21.0806804 52.7081638, 21.0807087 52.7080899)",,,,,
367205084,,17 Sierpnia,residential,False,False,75.458,"LINESTRING (21.0807087 52.7080899, 21.0807859 52.7078953, 21.0808746 52.7076608, 21.0809554 52.707428)",,,,,
367205086,,,residential,True,False,17.055,"LINESTRING (21.0807087 52.7080899, 21.0807464 52.7081495, 21.0807963 52.7082338)",,,,,
1213276417,,Aleja Wojska Polskiego,secondary,False,False,12.13,"LINESTRING (21.0807963 52.7082338, 21.0806351 52.7082824)",618,,,,
178243531,,Aleja Wojska Polskiego,secondary,False,True,146.375,"LINESTRING (21.0807963 52.7082338, 21.0810049 52.7081717, 21.0812111 52.7081102, 21.0818275 52.7079278, 21.0827493 52.707657)",618,,,,
39713232,,Benedyktyńska,residential,False,False,96.692,"LINESTRING (21.0868126 52.7065577, 21.0868442 52.7065661, 21.0868635 52.7065712, 21.0879997 52.7068412, 21.0881454 52.70688)",,,,,
39718036,,17 Stycznia,residential,False,True,178.296,"LINESTRING (21.079189 52.7046503, 21.0791925 52.7046826, 21.0792018 52.7047462, 21.0796872 52.704726, 21.0797668 52.7047227, 21.0798815 52.7052963, 21.0800132 52.7056304, 21.0800824 52.7058137, 21.0800921 52.7058432, 21.0801001 52.7058674)",,,,,
326260600,,Białowiejska,unclassified,False,True,121.19599999999998,"LINESTRING (21.0805585 52.7084714, 21.0804272 52.7088224, 21.0803531 52.7089621, 21.080256 52.7091322, 21.0802276 52.7091818, 21.0800024 52.709505)",,,,,
367204926,,Białowiejska,residential,True,False,16.351,"LINESTRING (21.0805585 52.7084714, 21.0805125 52.7084112, 21.0804601 52.708337)",,,,,
367205084,,17 Sierpnia,residential,False,False,19.721,"LINESTRING (21.0808374 52.7060327, 21.0808122 52.705856)",,,,,
367205084,,17 Sierpnia,residential,False,True,156.077,"LINESTRING (21.0808374 52.7060327, 21.0808612 52.7061768, 21.0808874 52.7063352, 21.08101 52.70701, 21.0810123 52.7071485, 21.0810008 52.7072796, 21.0809763 52.7073667, 21.0809554 52.707428)",,,,,
367205084,,17 Sierpnia,residential,False,False,156.07700000000003,"LINESTRING (21.0809554 52.707428, 21.0809763 52.7073667, 21.0810008 52.7072796, 21.0810123 52.7071485, 21.08101 52.70701, 21.0808874 52.7063352, 21.0808612 52.7061768, 21.0808374 52.7060327)",,,,,
367205084,,17 Sierpnia,residential,False,True,75.458,"LINESTRING (21.0809554 52.707428, 21.0808746 52.7076608, 21.0807859 52.7078953, 21.0807087 52.7080899)",,,,,
738505309,,11 Listopada,residential,False,False,48.007000000000005,"LINESTRING (21.0809554 52.707428, 21.0809119 52.7074303, 21.0805387 52.7074552, 21.0802471 52.7074751)",,,,,
738505309,,11 Listopada,residential,False,True,48.007,"LINESTRING (21.0802471 52.7074751, 21.0805387 52.7074552, 21.0809119 52.7074303, 21.0809554 52.707428)",,,,,
1213276417,,Aleja Wojska Polskiego,secondary,False,True,13.261,"LINESTRING (21.0804601 52.708337, 21.0806351 52.7082824)",618,,,,
1213276417,,Aleja Wojska Polskiego,secondary,False,False,141.99200000000002,"LINESTRING (21.0804601 52.708337, 21.0803148 52.7083796, 21.0798424 52.7085182, 21.0795332 52.7086071, 21.0794129 52.7086414, 21.0787471 52.7088331, 21.0785583 52.7088874)",618,,,,
39717157,,Franciszka Żwirki i Stanisława Wigury,residential,False,False,161.029,"LINESTRING (21.0834832 52.7073892, 21.0834669 52.7073709, 21.0834507 52.7073527, 21.0834371 52.7073206, 21.0834254 52.707271, 21.0834348 52.7071876, 21.0834628 52.7070998, 21.0835235 52.7069881, 21.0835889 52.7068848, 21.0837079 52.7067419, 21.08395 52.70651, 21.0841793 52.7063217, 21.0842345 52.7062745, 21.084317 52.7062052, 21.0843968 52.7061059)",,,,,
745332858,,Rondo im. Prezydenta Ryszarda Kaczorowskiego,primary,True,False,22.781,"LINESTRING (21.0834832 52.7073892, 21.0835212 52.707372, 21.0835638 52.7073593, 21.0836315 52.70735, 21.0837 52.707352, 21.083798 52.7073752)",61;618,50,,,roundabout
39714353,,Kotlarska,residential,False,True,100.94000000000003,"LINESTRING (21.0913347 52.7039982, 21.0912791 52.7040042, 21.0910475 52.7040336, 21.0909053 52.70406, 21.0907871 52.7040922, 21.0906606 52.7041366, 21.090535 52.7041907, 21.0904032 52.7042513, 21.090197 52.7043495, 21.0900462 52.7044279)",,,,,
1214332715,,Benedyktyńska,residential,False,False,7.183,"LINESTRING (21.0852542 52.7061902, 21.0853509 52.7062174)",,,,,
39713288,,3 Maja,primary,True,False,56.022000000000006,"LINESTRING (21.0852542 52.7061902, 21.0853483 52.7060939, 21.0855219 52.705905, 21.0856827 52.7057588)",61;618,50,,,
