osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,junction
931802983,,tertiary,True,False,26.959,,"LINESTRING (53.2826364 31.1348685, 53.282674 31.1351088)",,
931802982,,tertiary,False,False,76.22200000000001,,"LINESTRING (53.2826364 31.1348685, 53.2827033 31.1345544, 53.282828 31.1342041)",30,
931802961,,tertiary,True,False,44.238,,"LINESTRING (53.282674 31.1351088, 53.2831167 31.13523)",,
931803002,,tertiary,True,False,26.057000000000002,,"LINESTRING (53.282674 31.1351088, 53.2827454 31.1351992, 53.2827323 31.1352646, 53.2827012 31.1353171)",,roundabout
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,58.013,,"LINESTRING (53.2851142 31.1367878, 53.2848911 31.1367517, 53.2845151 31.1366917)",,
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,15.86,,"LINESTRING (53.2845151 31.1366917, 53.2843513 31.1366655)",,
931802961,,tertiary,True,False,40.715,,"LINESTRING (53.2831167 31.13523, 53.2827012 31.1353171)",,
931802971,,tertiary,False,False,112.156,,"LINESTRING (53.2831167 31.13523, 53.2833167 31.1353012, 53.2834108 31.1353347, 53.283946 31.1354465, 53.2842331 31.1355442)",30,
931803002,,tertiary,True,False,8.113,,"LINESTRING (53.282497 31.1353266, 53.2824538 31.1352637)",,roundabout
181338350,بلوار جمهوری اسلامی - کمربندی,primary,True,False,284.303,,"LINESTRING (53.2838693 31.1365886, 53.2819736 31.1362861, 53.2809328 31.1361199)",,
931803002,,tertiary,True,False,5.581,,"LINESTRING (53.282555 31.135334, 53.282497 31.1353266)",,roundabout
931802983,,tertiary,True,False,30.138,,"LINESTRING (53.2825 31.1351131, 53.2826364 31.1348685)",,
931803002,,tertiary,True,False,17.607,,"LINESTRING (53.2825 31.1351131, 53.2826137 31.1350847, 53.282674 31.1351088)",,roundabout
1066844546,صاحب الزمان,tertiary,False,False,29.341,,"LINESTRING (53.2764579 31.1322052, 53.2762297 31.1323826)",30,
1066844546,صاحب الزمان,tertiary,False,True,3.407,,"LINESTRING (53.2764579 31.1322052, 53.2764844 31.1321846)",30,
382888853,شهید کارگر,residential,False,True,136.606,,"LINESTRING (53.2764579 31.1322052, 53.2762858 31.1321483, 53.2760832 31.132122, 53.2758579 31.1321166, 53.2758179 31.1321282, 53.2756733 31.13217, 53.2755141 31.1322075, 53.2753087 31.1322865, 53.275078 31.132326)",30,
1104038953,,residential,False,True,60.533,,"LINESTRING (53.2777221 31.1324606, 53.277764 31.1319174)",,
1104038953,,residential,False,False,60.533,,"LINESTRING (53.277764 31.1319174, 53.2777221 31.1324606)",,
382888240,مفتح,residential,False,False,191.036,,"LINESTRING (53.277764 31.1319174, 53.2784342 31.1319555, 53.279767 31.1320269)",30,
382888240,مفتح,residential,False,True,79.905,,"LINESTRING (53.277764 31.1319174, 53.2776189 31.1319092, 53.2774951 31.1319021, 53.2771827 31.1318821, 53.2769307 31.1318401)",30,
1066844546,صاحب الزمان,tertiary,False,True,29.341,,"LINESTRING (53.2762297 31.1323826, 53.2764579 31.1322052)",30,
1066844546,صاحب الزمان,tertiary,False,False,165.992,,"LINESTRING (53.2762297 31.1323826, 53.2760318 31.1325366, 53.2756894 31.1327801, 53.2754793 31.1328978, 53.2753805 31.1329758, 53.2753612 31.1335284)",30,
"[1104038954, 382888310]",,residential,False,False,150.142,,"LINESTRING (53.2762297 31.1323826, 53.2765795 31.1325329, 53.2764819 31.1328318, 53.2764941 31.1335366)",30,
