osmid,oneway,highway,reversed,length,name,maxspeed,junction,geometry,lanes
"[395220633, 421680822]",False,residential,False,97.74000000000001,"['فرشته', 'کوچه حیدرزاده']",30,,"LINESTRING (46.2951697 38.0726922, 46.2957194 38.0727176, 46.2958182 38.0724922, 46.2958818 38.072347, 46.2959072 38.0722974)",
173699582,True,residential,False,43.857,شهریار,30,,"LINESTRING (46.2958815 38.0694028, 46.2954041 38.0695224)",
421750379,False,residential,True,29.097,,30,,"LINESTRING (46.2958815 38.0694028, 46.2959805 38.0696526)",
173699582,True,residential,False,35.014,شهریار,30,,"LINESTRING (46.2954041 38.0695224, 46.2950244 38.0696214)",
421750357,False,residential,True,6.039,,30,,"LINESTRING (46.2960476 38.06964, 46.2959805 38.0696526)",
421750357,False,residential,False,6.039,,30,,"LINESTRING (46.2959805 38.0696526, 46.2960476 38.06964)",
421750379,False,residential,False,29.097,,30,,"LINESTRING (46.2959805 38.0696526, 46.2958815 38.0694028)",
421750379,False,residential,True,18.45,,30,,"LINESTRING (46.2959805 38.0696526, 46.2957767 38.0696949)",
421750379,False,residential,False,18.45,,30,,"LINESTRING (46.2957767 38.0696949, 46.2959805 38.0696526)",
421750380,False,residential,True,64.28999999999999,,30,,"LINESTRING (46.2960395 38.070076, 46.2960523 38.0701198, 46.2961254 38.0703695, 46.2961057 38.0703737, 46.2960073 38.0703949, 46.2959837 38.0705388, 46.2959779 38.070574)",
421750352,False,residential,True,25.895,,30,,"LINESTRING (46.2949117 38.0703083, 46.2948875 38.0705404)",
421750352,False,residential,False,25.895,,30,,"LINESTRING (46.2948875 38.0705404, 46.2949117 38.0703083)",
173699583,True,residential,False,56.004,عزب دفتریلر اول,30,,"LINESTRING (46.2948875 38.0705404, 46.294845 38.070538, 46.2947055 38.0705256, 46.2945665 38.0705015, 46.294424 38.0704635, 46.2942682 38.0704232)",
299840367,False,residential,False,111.168,کوچه پیر,30,,"LINESTRING (46.2927699 38.0708741, 46.2940394 38.0709004)",
299840367,False,residential,True,40.466,کوچه پیر,30,,"LINESTRING (46.2927699 38.0708741, 46.2923085 38.0708518)",
421750371,False,residential,False,69.16,کوچه پیر,30,,"LINESTRING (46.2927699 38.0708741, 46.2927545 38.0711307, 46.2927241 38.071495)",
173699557,True,primary,False,107.393,ارک جدید,30,,"LINESTRING (46.2927241 38.071495, 46.2939475 38.0715671)",4
421750371,False,residential,True,69.16,کوچه پیر,30,,"LINESTRING (46.2927241 38.071495, 46.2927545 38.0711307, 46.2927699 38.0708741)",
421750354,False,residential,True,23.488,,30,,"LINESTRING (46.2927806 38.0725867, 46.2928195 38.0727957)",
299842104,False,residential,False,23.747,ادیب,30,,"LINESTRING (46.2927806 38.0725867, 46.292862 38.0725698, 46.2928503 38.0724228)",
421750354,False,residential,False,23.488,,30,,"LINESTRING (46.2928195 38.0727957, 46.2927806 38.0725867)",
421750373,False,residential,False,34.939,,30,,"LINESTRING (46.2930059 38.0730976, 46.2929952 38.073313, 46.292956 38.0734067)",
421750369,False,residential,False,44.317,,30,,"LINESTRING (46.2932433 38.0731261, 46.293292 38.0735228)",
421750372,False,residential,False,44.536,,30,,"LINESTRING (46.2935786 38.0732423, 46.2936111 38.073642)",
299840370,True,residential,False,58.294,شهید محمدرضا یوشاری,30,,"LINESTRING (46.2928437 38.0733677, 46.2927215 38.0733202, 46.2924963 38.0732254, 46.292259 38.0731171)",
421750374,False,residential,False,26.761000000000003,,30,,"LINESTRING (46.2928437 38.0733677, 46.2928048 38.073503, 46.2927914 38.0736044)",
299840370,True,residential,False,10.744,شهید محمدرضا یوشاری,30,,"LINESTRING (46.292956 38.0734067, 46.2928437 38.0733677)",
421750373,False,residential,True,34.939,,30,,"LINESTRING (46.292956 38.0734067, 46.2929952 38.073313, 46.2930059 38.0730976)",
299840370,True,residential,False,32.12,شهید محمدرضا یوشاری,30,,"LINESTRING (46.293292 38.0735228, 46.292956 38.0734067)",
421750369,False,residential,True,44.317,,30,,"LINESTRING (46.293292 38.0735228, 46.2932433 38.0731261)",
421750383,False,residential,False,42.786,,30,,"LINESTRING (46.294052 38.0735242, 46.293883 38.0735284, 46.2938589 38.0736403, 46.2938374 38.0737036, 46.2938049 38.0737716)",
421750374,False,residential,True,26.761000000000003,,30,,"LINESTRING (46.2927914 38.0736044, 46.2928048 38.073503, 46.2928437 38.0733677)",
299840370,True,residential,False,30.918,شهید محمدرضا یوشاری,30,,"LINESTRING (46.2936111 38.073642, 46.293292 38.0735228)",
421750372,False,residential,True,44.536,,30,,"LINESTRING (46.2936111 38.073642, 46.2935786 38.0732423)",
299840370,True,residential,False,22.328000000000003,شهید محمدرضا یوشاری,30,,"LINESTRING (46.2938049 38.0737716, 46.2937113 38.0737193, 46.2936111 38.073642)",
421750383,False,residential,True,42.786,,30,,"LINESTRING (46.2938049 38.0737716, 46.2938374 38.0737036, 46.2938589 38.0736403, 46.293883 38.0735284, 46.294052 38.0735242)",
421871777,False,residential,True,56.123999999999995,بن‌بست رز,30,,"LINESTRING (46.2984413 38.0694747, 46.2982294 38.0694747, 46.2982327 38.0698126)",
421871761,False,residential,True,24.13,بن‌بست رز,30,,"LINESTRING (46.2982327 38.0698126, 46.2985083 38.0698168)",
421871777,False,residential,False,56.123999999999995,بن‌بست رز,30,,"LINESTRING (46.2982327 38.0698126, 46.2982294 38.0694747, 46.2984413 38.0694747)",
421871777,False,residential,True,61.108000000000004,بن‌بست رز,30,,"LINESTRING (46.2982327 38.0698126, 46.2982374 38.0699287, 46.2976876 38.0699508)",
421871761,False,residential,False,24.13,بن‌بست رز,30,,"LINESTRING (46.2985083 38.0698168, 46.2982327 38.0698126)",
421871756,True,residential,False,102.33099999999999,کوچه ممتاز,30,,"LINESTRING (46.2976876 38.0699508, 46.2976976 38.0702868, 46.2976983 38.0703098, 46.2977385 38.070371, 46.2977305 38.0705326, 46.2976098 38.0705389, 46.29763 38.0707737)",
421871777,False,residential,False,61.108000000000004,بن‌بست رز,30,,"LINESTRING (46.2976876 38.0699508, 46.2982374 38.0699287, 46.2982327 38.0698126)",
299842105,True,residential,False,49.81600000000001,تخمه چیان,30,,"LINESTRING (46.2992138 38.0704386, 46.299356 38.0704052, 46.2994954 38.0703651, 46.2996004 38.0703276, 46.2996751 38.070295, 46.2997346 38.0702637)",
422086702,False,residential,True,48.672,بن‌بست ختایی,30,,"LINESTRING (46.2992138 38.0704386, 46.299173 38.0702837, 46.2991494 38.0700048)",
175898554,True,residential,False,16.851,دل حامد,30,,"LINESTRING (46.2996829 38.0707635, 46.2996976 38.0706124)",
421871772,False,residential,True,46.774,,30,,"LINESTRING (46.2996829 38.0707635, 46.2994605 38.0708187, 46.2991682 38.0708757)",
421871772,False,residential,False,46.774,,30,,"LINESTRING (46.2991682 38.0708757, 46.2994605 38.0708187, 46.2996829 38.0707635)",
421871775,False,residential,False,48.566,خسروشاهی,30,,"LINESTRING (46.2970127 38.0709607, 46.2971002 38.071392)",
299842105,True,residential,False,57.973000000000006,تخمه چیان,30,,"LINESTRING (46.2970127 38.0709607, 46.2972062 38.0708898, 46.2973778 38.0708388, 46.29763 38.0707737)",
421871757,False,residential,True,61.149,بن‌بست امین,30,,"LINESTRING (46.298539 38.0711293, 46.2978405 38.0711354)",
300030258,True,residential,False,51.760999999999996,جارالمسجد,30,,"LINESTRING (46.298539 38.0711293, 46.2985297 38.0713465, 46.2985221 38.0715946)",
421871757,False,residential,False,61.149,بن‌بست امین,30,,"LINESTRING (46.2978405 38.0711354, 46.298539 38.0711293)",
421871767,False,residential,True,60.053,بن‌بست تقی‌پور,30,,"LINESTRING (46.2996517 38.0713237, 46.298967 38.0713572)",
175898554,True,residential,False,42.457,دل حامد,30,,"LINESTRING (46.2996517 38.0713237, 46.299663 38.0710573, 46.299671 38.0709422)",
421871779,False,residential,False,90.15699999999998,بن‌بست مومنی,30,,"LINESTRING (46.2977949 38.0713413, 46.2978271 38.0714321, 46.2978834 38.071639, 46.2981275 38.0716158, 46.2985221 38.0715946)",
421871767,False,residential,False,60.053,بن‌بست تقی‌پور,30,,"LINESTRING (46.298967 38.0713572, 46.2996517 38.0713237)",
421871774,False,residential,True,28.578000000000003,خسروشاهی,30,,"LINESTRING (46.2974247 38.0713645, 46.2972638 38.0713751, 46.2971002 38.071392)",
421871775,False,residential,True,48.566,خسروشاهی,30,,"LINESTRING (46.2971002 38.071392, 46.2970127 38.0709607)",
421871774,False,residential,False,28.578000000000003,خسروشاهی,30,,"LINESTRING (46.2971002 38.071392, 46.2972638 38.0713751, 46.2974247 38.0713645)",
421871775,False,residential,False,43.95,خسروشاهی,30,,"LINESTRING (46.2971002 38.071392, 46.2971619 38.0716454, 46.2973362 38.0716433)",
300030258,True,residential,False,78.081,جارالمسجد,30,,"LINESTRING (46.2985221 38.0715946, 46.2985244 38.0718734, 46.2985324 38.0721278, 46.2985343 38.0722967)",
421871779,False,residential,True,90.15700000000001,بن‌بست مومنی,30,,"LINESTRING (46.2985221 38.0715946, 46.2981275 38.0716158, 46.2978834 38.071639, 46.2978271 38.0714321, 46.2977949 38.0713413)",
175898554,True,residential,False,9.842,دل حامد,30,,"LINESTRING (46.2996273 38.0716019, 46.299635 38.0715136)",
421871771,False,residential,True,66.499,بن‌بست نادر,30,,"LINESTRING (46.2996273 38.0716019, 46.2993697 38.0716049, 46.2992486 38.0716063, 46.2988677 38.0716095)",
421871771,False,residential,False,66.499,بن‌بست نادر,30,,"LINESTRING (46.2988677 38.0716095, 46.2992486 38.0716063, 46.2993697 38.0716049, 46.2996273 38.0716019)",
421871775,False,residential,True,43.95,خسروشاهی,30,,"LINESTRING (46.2973362 38.0716433, 46.2971619 38.0716454, 46.2971002 38.071392)",
421871764,False,residential,True,17.394,بن‌بست اسکویی,30,,"LINESTRING (46.2989885 38.0719737, 46.2989964 38.07213)",
175898554,True,residential,False,26.451,دل حامد,30,,"LINESTRING (46.2995802 38.0720987, 46.299603 38.0718615)",
421871770,False,residential,True,51.222,بن‌بست اسکویی,30,,"LINESTRING (46.2995802 38.0720987, 46.2989964 38.07213)",
421871764,False,residential,False,17.394,بن‌بست اسکویی,30,,"LINESTRING (46.2989964 38.07213, 46.2989885 38.0719737)",
421871770,False,residential,False,51.222,بن‌بست اسکویی,30,,"LINESTRING (46.2989964 38.07213, 46.2995802 38.0720987)",
421871770,False,residential,True,17.861,بن‌بست اسکویی,30,,"LINESTRING (46.2989964 38.07213, 46.2990045 38.0722905)",
421871763,False,residential,False,18.549,محسنی,30,,"LINESTRING (46.2972316 38.0721342, 46.2972289 38.072301)",
421871766,False,residential,True,15.974,محسنی,30,,"LINESTRING (46.2974194 38.0721574, 46.2974247 38.072301)",
421871762,False,residential,True,12.912,محسنی,30,,"LINESTRING (46.2976259 38.0721849, 46.2976286 38.072301)",
421871770,False,residential,False,17.861,بن‌بست اسکویی,30,,"LINESTRING (46.2990045 38.0722905, 46.2989964 38.07213)",
300030258,True,residential,False,80.769,جارالمسجد,30,,"LINESTRING (46.2985343 38.0722967, 46.2985794 38.0730222)",
421871776,False,residential,True,79.283,محسنی,30,,"LINESTRING (46.2985343 38.0722967, 46.2976286 38.072301)",
395220633,False,residential,False,67.34,کوچه حیدرزاده,30,,"LINESTRING (46.2959072 38.0722974, 46.2960831 38.0719535, 46.2961342 38.0717221)",
"[395220633, 421680822]",False,residential,True,97.74000000000001,"['فرشته', 'کوچه حیدرزاده']",30,,"LINESTRING (46.2959072 38.0722974, 46.2958818 38.072347, 46.2958182 38.0724922, 46.2957194 38.0727176, 46.2951697 38.0726922)",
421871773,False,residential,True,38.902,,30,,"LINESTRING (46.2959072 38.0722974, 46.2956129 38.0722651, 46.2955861 38.0723791)",
421871763,False,residential,False,22.54,محسنی,30,,"LINESTRING (46.2972289 38.072301, 46.2972316 38.0725037)",
421871763,False,residential,True,18.549,محسنی,30,,"LINESTRING (46.2972289 38.072301, 46.2972316 38.0721342)",
421871776,False,residential,False,17.14,محسنی,30,,"LINESTRING (46.2972289 38.072301, 46.2974247 38.072301)",
421871766,False,residential,False,15.974,محسنی,30,,"LINESTRING (46.2974247 38.072301, 46.2974194 38.0721574)",
421871776,False,residential,False,17.849,محسنی,30,,"LINESTRING (46.2974247 38.072301, 46.2976286 38.072301)",
421871776,False,residential,True,17.14,محسنی,30,,"LINESTRING (46.2974247 38.072301, 46.2972289 38.072301)",
421871762,False,residential,False,12.912,محسنی,30,,"LINESTRING (46.2976286 38.072301, 46.2976259 38.0721849)",
421871776,False,residential,False,79.283,محسنی,30,,"LINESTRING (46.2976286 38.072301, 46.2985343 38.0722967)",
421871776,False,residential,True,17.849,محسنی,30,,"LINESTRING (46.2976286 38.072301, 46.2974247 38.072301)",
421871773,False,residential,False,38.902,,30,,"LINESTRING (46.2955861 38.0723791, 46.2956129 38.0722651, 46.2959072 38.0722974)",
175898554,True,residential,False,23.969,دل حامد,30,,"LINESTRING (46.2995492 38.0723793, 46.2995736 38.0721646)",
421871760,False,residential,True,46.151,بن‌بست المهدی,30,,"LINESTRING (46.2995492 38.0723793, 46.2990233 38.0724087)",
421871760,False,residential,False,46.151,بن‌بست المهدی,30,,"LINESTRING (46.2990233 38.0724087, 46.2995492 38.0723793)",
421871763,False,residential,True,22.54,محسنی,30,,"LINESTRING (46.2972316 38.0725037, 46.2972289 38.072301)",
175898554,True,residential,False,25.133,دل حامد,30,,"LINESTRING (46.2995315 38.0726049, 46.2995492 38.0723793)",
421871778,False,residential,False,101.845,بن‌بست جوانبخت,30,,"LINESTRING (46.2995315 38.0726049, 46.2989509 38.0726093, 46.2989536 38.0726642, 46.2988785 38.0726684, 46.2988999 38.0730126)",
421871768,False,residential,False,75.576,گلشن,30,,"LINESTRING (46.2977198 38.0729587, 46.2985794 38.0730222)",
421871769,False,residential,True,58.181,فهیمی,30,,"LINESTRING (46.2963526 38.0729685, 46.297017 38.072983)",
173699537,True,primary,False,109.324,ارتش جنوبی,50,,"LINESTRING (46.2963526 38.0729685, 46.2963029 38.073531, 46.2962756 38.0738553, 46.2962633 38.0739491)",6
421871769,False,residential,False,58.181,فهیمی,30,,"LINESTRING (46.297017 38.072983, 46.2963526 38.0729685)",
421871778,False,residential,True,101.845,بن‌بست جوانبخت,30,,"LINESTRING (46.2988999 38.0730126, 46.2988785 38.0726684, 46.2989536 38.0726642, 46.2989509 38.0726093, 46.2995315 38.0726049)",
300030258,True,residential,False,52.207,جارالمسجد,30,,"LINESTRING (46.2985794 38.0730222, 46.2985972 38.0734915)",
421871768,False,residential,True,75.576,گلشن,30,,"LINESTRING (46.2985794 38.0730222, 46.2977198 38.0729587)",
421871758,False,residential,True,22.339,,30,,"LINESTRING (46.2970734 38.0732976, 46.2970654 38.0734984)",
421871780,False,residential,False,35.588,فردوس,30,,"LINESTRING (46.2973362 38.0733863, 46.2973402 38.0734898, 46.2970654 38.0734984)",
421871758,False,residential,False,22.339,,30,,"LINESTRING (46.2970654 38.0734984, 46.2970734 38.0732976)",
421871780,False,residential,False,55.244,فردوس,30,,"LINESTRING (46.2970654 38.0734984, 46.2970023 38.0735003, 46.2969406 38.0737199, 46.2970295 38.0739308)",
421871780,False,residential,True,35.588,فردوس,30,,"LINESTRING (46.2970654 38.0734984, 46.2973402 38.0734898, 46.2973362 38.0733863)",
420101196,False,primary,False,26.381,امام خمینی,50,,"LINESTRING (46.2970295 38.0739308, 46.2973124 38.073849)",
420101196,False,primary,True,49.645,امام خمینی,50,,"LINESTRING (46.2970295 38.0739308, 46.2964972 38.0740849)",
421871780,False,residential,True,55.244,فردوس,30,,"LINESTRING (46.2970295 38.0739308, 46.2969406 38.0737199, 46.2970023 38.0735003, 46.2970654 38.0734984)",
422086679,False,residential,True,32.759,توکلی,30,,"LINESTRING (46.299806 38.0693976, 46.2994318 38.0694004)",
422086679,False,residential,False,32.759,توکلی,30,,"LINESTRING (46.2994318 38.0694004, 46.299806 38.0693976)",
422086672,False,residential,True,37.905,,30,,"LINESTRING (46.2975481 38.0696948, 46.2971179 38.0697335)",
421871756,True,residential,False,39.568,کوچه ممتاز,30,,"LINESTRING (46.2975481 38.0696948, 46.2975503 38.0697289, 46.2975669 38.0699551, 46.2976876 38.0699508)",
422086672,False,residential,False,37.905,,30,,"LINESTRING (46.2971179 38.0697335, 46.2975481 38.0696948)",
422086688,False,residential,True,37.991,تقی‌ زاده,30,,"LINESTRING (46.29953 38.0697647, 46.2995451 38.0699313, 46.2997669 38.0699282)",
175898554,True,residential,False,55.196,دل حامد,30,,"LINESTRING (46.2997669 38.0699282, 46.2998025 38.0694326)",
422086688,False,residential,False,37.991,تقی‌ زاده,30,,"LINESTRING (46.2997669 38.0699282, 46.2995451 38.0699313, 46.29953 38.0697647)",
422086702,False,residential,False,4.739,بن‌بست ختایی,30,,"LINESTRING (46.2991428 38.0699625, 46.2991494 38.0700048)",
422086695,False,residential,True,29.691,سیدزاده,30,,"LINESTRING (46.3019738 38.0699901, 46.3020626 38.0702478)",
175898547,False,residential,False,30.003999999999998,صدر,30,,"LINESTRING (46.3019738 38.0699901, 46.3020857 38.0699662, 46.3021915 38.0699426, 46.3023056 38.0699228)",
175898547,False,residential,True,51.753,صدر,30,,"LINESTRING (46.3019738 38.0699901, 46.3016324 38.0700406, 46.3013907 38.0700659)",
422086673,False,residential,True,19.446,بن‌بست ختایی,30,,"LINESTRING (46.2991494 38.0700048, 46.2989275 38.070013)",
422086702,False,residential,True,4.739,بن‌بست ختایی,30,,"LINESTRING (46.2991494 38.0700048, 46.2991428 38.0699625)",
422086702,False,residential,False,48.672,بن‌بست ختایی,30,,"LINESTRING (46.2991494 38.0700048, 46.299173 38.0702837, 46.2992138 38.0704386)",
422086673,False,residential,False,19.446,بن‌بست ختایی,30,,"LINESTRING (46.2989275 38.070013, 46.2991494 38.0700048)",
175898547,False,residential,False,15.52,صدر,30,,"LINESTRING (46.3012139 38.0700763, 46.3013907 38.0700659)",
175898547,False,residential,True,25.374,صدر,30,,"LINESTRING (46.3012139 38.0700763, 46.3009242 38.0700838)",
422086677,False,residential,True,69.596,کیوان,30,,"LINESTRING (46.3012139 38.0700763, 46.3014057 38.0706837)",
175898547,False,residential,False,25.374,صدر,30,,"LINESTRING (46.3009242 38.0700838, 46.3012139 38.0700763)",
175898547,False,residential,True,13.346,صدر,30,,"LINESTRING (46.3009242 38.0700838, 46.3007718 38.0700806)",
422086701,False,residential,False,25.993,کوی‌ مهستان,30,,"LINESTRING (46.3009242 38.0700838, 46.3009447 38.070317)",
175898547,False,residential,False,14.665,صدر,30,,"LINESTRING (46.3003992 38.070111, 46.3005644 38.0700891)",
175898547,False,residential,True,60.870999999999995,صدر,30,,"LINESTRING (46.3003992 38.070111, 46.3001571 38.0701476, 46.2999985 38.0701803, 46.2998625 38.070216, 46.2997346 38.0702637)",
422086699,False,residential,True,89.847,کوی سروستان,30,,"LINESTRING (46.3003992 38.070111, 46.3004858 38.0704279, 46.3005285 38.070788, 46.3005425 38.0709097)",
422086674,False,residential,True,31.883,,30,,"LINESTRING (46.3020626 38.0702478, 46.3017136 38.0703298)",
422086695,False,residential,False,29.691,سیدزاده,30,,"LINESTRING (46.3020626 38.0702478, 46.3019738 38.0699901)",
"[422086705, 422086700, 422086695]",False,residential,True,68.119,"['سیدزاده', 'کوچه سیدزاده']",30,,"LINESTRING (46.3020626 38.0702478, 46.3021406 38.0704611, 46.3021442 38.0704651, 46.3021512 38.0704664, 46.3022006 38.0704498, 46.302213 38.0704486, 46.3022225 38.0704558, 46.3022406 38.070512, 46.30225 38.0705216, 46.3022621 38.0705215, 46.3023273 38.0705103, 46.3023448 38.0705138, 46.3023569 38.0705249, 46.3024139 38.0706749)",
422086697,False,residential,False,49.266999999999996,,30,,"LINESTRING (46.2982022 38.0702748, 46.2982324 38.0705038, 46.2982278 38.0707166)",
422086676,False,residential,True,15.457,کوی‌ مهستان,30,,"LINESTRING (46.3009447 38.070317, 46.3007729 38.0703491)",
422086701,False,residential,False,28.533,کوی‌ مهستان,30,,"LINESTRING (46.3009447 38.070317, 46.3009704 38.0705728)",
422086701,False,residential,True,25.993,کوی‌ مهستان,30,,"LINESTRING (46.3009447 38.070317, 46.3009242 38.0700838)",
422086674,False,residential,False,31.883,,30,,"LINESTRING (46.3017136 38.0703298, 46.3020626 38.0702478)",
422086683,False,residential,True,85.502,نوبر,30,,"LINESTRING (46.2966381 38.0703313, 46.2976132 38.0702868)",
746854555,False,primary,False,32.991,ارتش جنوبی,50,,"LINESTRING (46.2966381 38.0703313, 46.2966058 38.0706269)",6
746854555,False,primary,True,79.131,ارتش جنوبی,50,,"LINESTRING (46.2966381 38.0703313, 46.2967113 38.069622)",6
422086676,False,residential,False,15.457,کوی‌ مهستان,30,,"LINESTRING (46.3007729 38.0703491, 46.3009447 38.070317)",
422086675,False,residential,False,21.471,,30,,"LINESTRING (46.298595 38.0704621, 46.2987077 38.0706336)",
422086671,False,residential,True,50.59,میخک,30,,"LINESTRING (46.3002554 38.0704934, 46.2996976 38.0706124)",
422086684,False,residential,True,14.699,کوی‌ مهستان,30,,"LINESTRING (46.3009704 38.0705728, 46.3008031 38.0705841)",
422086701,False,residential,False,27.975,کوی‌ مهستان,30,,"LINESTRING (46.3009704 38.0705728, 46.3009956 38.0708236)",
422086701,False,residential,True,28.533,کوی‌ مهستان,30,,"LINESTRING (46.3009704 38.0705728, 46.3009447 38.070317)",
422086684,False,residential,False,14.699,کوی‌ مهستان,30,,"LINESTRING (46.3008031 38.0705841, 46.3009704 38.0705728)",
175898554,True,residential,False,38.909,دل حامد,30,,"LINESTRING (46.2996976 38.0706124, 46.2997346 38.0702637)",
422086671,False,residential,False,50.59,میخک,30,,"LINESTRING (46.2996976 38.0706124, 46.3002554 38.0704934)",
422086675,False,residential,True,21.471,,30,,"LINESTRING (46.2987077 38.0706336, 46.298595 38.0704621)",
299842105,True,residential,False,49.632,تخمه چیان,30,,"LINESTRING (46.2987077 38.0706336, 46.2988826 38.0705435, 46.2989965 38.0704977, 46.2991106 38.0704632, 46.2992138 38.0704386)",
422086705,False,residential,True,8.989,کوچه سیدزاده,30,,"LINESTRING (46.3024139 38.0706749, 46.3024427 38.0707525)",
422086690,False,residential,False,81.08500000000001,دوم شرقی,30,,"LINESTRING (46.3024139 38.0706749, 46.3028604 38.0705668, 46.3028866 38.0705677, 46.302901 38.0705762, 46.3030075 38.0708919)",
"[422086705, 422086700, 422086695]",False,residential,False,68.119,"['سیدزاده', 'کوچه سیدزاده']",30,,"LINESTRING (46.3024139 38.0706749, 46.3023569 38.0705249, 46.3023448 38.0705138, 46.3023273 38.0705103, 46.3022621 38.0705215, 46.30225 38.0705216, 46.3022406 38.070512, 46.3022225 38.0704558, 46.302213 38.0704486, 46.3022006 38.0704498, 46.3021512 38.0704664, 46.3021442 38.0704651, 46.3021406 38.0704611, 46.3020626 38.0702478)",
422086677,False,residential,False,69.596,کیوان,30,,"LINESTRING (46.3014057 38.0706837, 46.3012139 38.0700763)",
299842105,True,residential,False,29.832,تخمه چیان,30,,"LINESTRING (46.2982278 38.0707166, 46.2983434 38.0707124, 46.2985663 38.0706879)",
422086697,False,residential,True,49.266999999999996,,30,,"LINESTRING (46.2982278 38.0707166, 46.2982324 38.0705038, 46.2982022 38.0702748)",
422086678,False,residential,True,45.956,عظیمی,30,,"LINESTRING (46.3024427 38.0707525, 46.3019421 38.070877)",
422086705,False,residential,False,8.989,کوچه سیدزاده,30,,"LINESTRING (46.3024427 38.0707525, 46.3024139 38.0706749)",
422086705,False,residential,True,29.854,کوچه سیدزاده,30,,"LINESTRING (46.3024427 38.0707525, 46.3025384 38.0710102)",
422086698,False,residential,False,16.895,ادراکی,30,,"LINESTRING (46.3015851 38.0707908, 46.3016339 38.0709378)",
422086694,False,residential,False,11.98,کوی‌ مهستان,30,,"LINESTRING (46.3011318 38.0708131, 46.3009956 38.0708236)",
422086694,False,residential,False,18.584,کوی‌ مهستان,30,,"LINESTRING (46.3009956 38.0708236, 46.3007843 38.0708398)",
422086694,False,residential,True,11.98,کوی‌ مهستان,30,,"LINESTRING (46.3009956 38.0708236, 46.3011318 38.0708131)",
422086701,False,residential,True,27.975,کوی‌ مهستان,30,,"LINESTRING (46.3009956 38.0708236, 46.3009704 38.0705728)",
422086694,False,residential,True,18.584,کوی‌ مهستان,30,,"LINESTRING (46.3007843 38.0708398, 46.3009956 38.0708236)",
422086678,False,residential,False,45.956,عظیمی,30,,"LINESTRING (46.3019421 38.070877, 46.3024427 38.0707525)",
422086690,False,residential,True,81.08500000000001,دوم شرقی,30,,"LINESTRING (46.3030075 38.0708919, 46.302901 38.0705762, 46.3028866 38.0705677, 46.3028604 38.0705668, 46.3024139 38.0706749)",
422086699,False,residential,False,89.84700000000001,کوی سروستان,30,,"LINESTRING (46.3005425 38.0709097, 46.3005285 38.070788, 46.3004858 38.0704279, 46.3003992 38.070111)",
175898554,True,residential,False,19.898,دل حامد,30,,"LINESTRING (46.299671 38.0709422, 46.2996829 38.0707635)",
422086682,False,residential,False,69.558,سینا,30,,"LINESTRING (46.299671 38.0709422, 46.3004476 38.0708098)",
422086705,False,residential,False,29.854,کوچه سیدزاده,30,,"LINESTRING (46.3025384 38.0710102, 46.3024427 38.0707525)",
422086703,False,residential,False,72.738,رحمانی,30,,"LINESTRING (46.3025384 38.0710102, 46.3028503 38.07094, 46.3028601 38.0709424, 46.302868 38.0709493, 46.3029466 38.071194, 46.3029525 38.0712034, 46.3029652 38.071208, 46.3030981 38.0711833)",
422086705,False,residential,True,74.07,کوچه سیدزاده,30,,"LINESTRING (46.3025384 38.0710102, 46.3026612 38.0713412, 46.3027757 38.0716496)",
422086696,False,residential,True,27.579,مختاری,30,,"LINESTRING (46.3012263 38.0711566, 46.3009127 38.0711804)",
422086686,False,residential,False,45.305,مختاری,30,,"LINESTRING (46.3009127 38.0711804, 46.3009788 38.0715845)",
422086696,False,residential,False,27.579,مختاری,30,,"LINESTRING (46.3009127 38.0711804, 46.3012263 38.0711566)",
422086696,False,residential,True,21.913,مختاری,30,,"LINESTRING (46.3009127 38.0711804, 46.3006634 38.0711982)",
422086703,False,residential,True,72.738,رحمانی,30,,"LINESTRING (46.3030981 38.0711833, 46.3029652 38.071208, 46.3029525 38.0712034, 46.3029466 38.071194, 46.302868 38.0709493, 46.3028601 38.0709424, 46.3028503 38.07094, 46.3025384 38.0710102)",
422086696,False,residential,False,21.913,مختاری,30,,"LINESTRING (46.3006634 38.0711982, 46.3009127 38.0711804)",
422086680,False,residential,False,73.069,سید مدنی,30,,"LINESTRING (46.300448 38.0713647, 46.299635 38.0715136)",
175898554,True,residential,False,21.166,دل حامد,30,,"LINESTRING (46.299635 38.0715136, 46.2996517 38.0713237)",
422086680,False,residential,True,73.069,سید مدنی,30,,"LINESTRING (46.299635 38.0715136, 46.300448 38.0713647)",
422086692,False,residential,True,15.876,مختاری,30,,"LINESTRING (46.3011545 38.0715491, 46.3009788 38.0715845)",
422086686,False,residential,True,45.305,مختاری,30,,"LINESTRING (46.3009788 38.0715845, 46.3009127 38.0711804)",
422086692,False,residential,False,15.876,مختاری,30,,"LINESTRING (46.3009788 38.0715845, 46.3011545 38.0715491)",
422086692,False,residential,True,124.31,مختاری,30,,"LINESTRING (46.3009788 38.0715845, 46.299603 38.0718615)",
422086685,False,residential,True,150.476,دانشور,30,,"LINESTRING (46.3012489 38.0718614, 46.2995736 38.0721646)",
175898554,True,residential,False,28.945,دل حامد,30,,"LINESTRING (46.299603 38.0718615, 46.2996273 38.0716019)",
422086692,False,residential,False,124.31,مختاری,30,,"LINESTRING (46.299603 38.0718615, 46.3009788 38.0715845)",
175898554,True,residential,False,7.35,دل حامد,30,,"LINESTRING (46.2995736 38.0721646, 46.2995802 38.0720987)",
