osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,lanes,junction
307495791,بلوار شهید بهشتی,secondary,,True,False,71.514,,"LINESTRING (46.9319384 34.7986636, 46.9325071 34.7982214)",,,
1056709027,کوچه حمزه,residential,30,False,False,51.238,,"LINESTRING (46.9319384 34.7986636, 46.9316101 34.7982899)",,,
320554290,کوچه رحمانی,residential,30,False,False,97.816,,"LINESTRING (46.935053 34.7989525, 46.9346363 34.7997629)",,,
1056709080,کوچه محمد رسول الله,residential,30,False,False,22.145,,"LINESTRING (46.935053 34.7989525, 46.9352674 34.7990456)",,,
1056709088,کوچه ابراهیمی,residential,30,False,True,33.226,,"LINESTRING (46.935053 34.7989525, 46.9352216 34.7986877)",,,
1056709089,کوچه محمد رسول الله,residential,30,False,True,32.281,,"LINESTRING (46.935053 34.7989525, 46.9347345 34.7988265)",,,
1056709056,کوچه امانی,residential,30,False,False,16.413,,"LINESTRING (46.9342843 34.8000304, 46.9341171 34.8000846)",,,
1056709056,کوچه امانی,residential,30,False,True,9.74,,"LINESTRING (46.9342843 34.8000304, 46.934375 34.7999843)",,,
1056709069,کوچه اقبال محمد,residential,,False,False,50.408,,"LINESTRING (46.9342843 34.8000304, 46.9339097 34.7996974)",,,
1056709047,کوچه باقری,residential,30,False,True,47.712,,"LINESTRING (46.9355916 34.8001147, 46.9350752 34.8001803)",,,
1056709056,کوچه امانی,residential,30,False,False,14.153,,"LINESTRING (46.9338079 34.800191, 46.9336583 34.8002243)",,,
1056709056,کوچه امانی,residential,30,False,True,14.933,,"LINESTRING (46.9338079 34.800191, 46.9339634 34.8001494)",,,
1056709068,کوچه شاهد,residential,,False,False,43.852,,"LINESTRING (46.9338079 34.800191, 46.9336726 34.7998126)",,,
326027957,,residential,30,False,False,25.877,,"LINESTRING (46.9350752 34.8001803, 46.9351554 34.8004035)",,,
326027959,کوچه نوری,residential,30,False,True,26.058,,"LINESTRING (46.9350752 34.8001803, 46.9350946 34.7999465)",,,
1056709047,کوچه باقری,residential,30,False,False,47.712,,"LINESTRING (46.9350752 34.8001803, 46.9355916 34.8001147)",,,
1056709047,کوچه باقری,residential,30,False,True,23.284,,"LINESTRING (46.9350752 34.8001803, 46.9348334 34.8002468)",,,
1056709049,کوچه شادی,residential,30,False,False,31.381,,"LINESTRING (46.9333247 34.8002896, 46.9329906 34.8003558)",,,
1056709050,توحید,secondary,,False,True,36.277,,"LINESTRING (46.9333247 34.8002896, 46.9334201 34.8006063)",,,
1056709056,کوچه امانی,residential,30,False,True,31.314,,"LINESTRING (46.9333247 34.8002896, 46.9336583 34.8002243)",,,
1056709065,توحید,secondary,,False,False,36.891,,"LINESTRING (46.9333247 34.8002896, 46.9332095 34.7999716)",,,
1180719557,,residential,,False,True,36.325,,"LINESTRING (46.9319233 34.8005888, 46.9320924 34.8008845)",,,
1056709049,کوچه شادی,residential,30,False,False,109.392,,"LINESTRING (46.9319233 34.8005888, 46.9312703 34.800807, 46.9309178 34.8010901)",,,
1056709049,کوچه شادی,residential,30,False,True,100.856,,"LINESTRING (46.9319233 34.8005888, 46.9325566 34.8004418, 46.9329906 34.8003558)",,,
320554289,کوچه محمد احمدی,residential,30,False,True,30.603,,"LINESTRING (46.9334201 34.8006063, 46.9330915 34.8006605)",,,
1056709050,توحید,secondary,,False,False,36.277,,"LINESTRING (46.9334201 34.8006063, 46.9333247 34.8002896)",,,
1056709052,توحید,secondary,,False,True,42.259,,"LINESTRING (46.9334201 34.8006063, 46.9335328 34.8009749)",,,
1056709059,کوچه باقری,residential,30,False,False,31.87,,"LINESTRING (46.9334201 34.8006063, 46.9337601 34.8005415)",,,
1056709035,کوچه عکاشه,residential,30,False,True,28.903,,"LINESTRING (46.9309178 34.8010901, 46.9306671 34.8009314)",,,
1056709038,کوچه میرگساری,residential,30,False,False,11.132,,"LINESTRING (46.9309178 34.8010901, 46.930856 34.8011764)",,,
1056709049,کوچه شادی,residential,30,False,True,109.392,,"LINESTRING (46.9309178 34.8010901, 46.9312703 34.800807, 46.9319233 34.8005888)",,,
326027923,کوچه روحانی,residential,30,False,False,52.308,,"LINESTRING (46.9311598 34.8013356, 46.9316246 34.8016106)",,,
1056709040,کوچه روحانی,residential,30,False,True,32.906,,"LINESTRING (46.9311598 34.8013356, 46.930856 34.8011764)",,,
1056709042,کوچه امانی,residential,30,False,True,38.742,,"LINESTRING (46.9311598 34.8013356, 46.9309261 34.8016264)",,,
320554289,کوچه محمد احمدی,residential,30,False,False,99.697,,"LINESTRING (46.9311598 34.8013356, 46.9313546 34.8011987, 46.93151 34.8011056, 46.9318028 34.8009746, 46.9320924 34.8008845)",,,
326026526,,residential,30,False,False,36.098,,"LINESTRING (46.9413566 34.7936346, 46.9414565 34.7939487)",,,
"[675811208, 326026509]",کوچه امامی,residential,30,False,"[False, True]",71.437,,"LINESTRING (46.9413566 34.7936346, 46.9409697 34.7937432, 46.9410997 34.7940307)",,,
326026504,کوچه صفری,residential,30,False,True,69.088,,"LINESTRING (46.9380394 34.8003015, 46.9372844 34.8002605)",,,
1056709102,سید قطب,tertiary,,False,False,28.567,,"LINESTRING (46.9380394 34.8003015, 46.9380091 34.8005572)",,,
1056709102,سید قطب,tertiary,,False,True,40.958,,"LINESTRING (46.9380394 34.8003015, 46.9380842 34.799935)",,,
326026514,پیرمحمد,tertiary,,False,False,20.541,,"LINESTRING (46.9363751 34.7987267, 46.936371 34.7989114)",,,
326026514,پیرمحمد,tertiary,,False,True,29.259,,"LINESTRING (46.9363751 34.7987267, 46.9363911 34.7984639)",,,
1056709097,,residential,30,False,False,50.044000000000004,,"LINESTRING (46.9363751 34.7987267, 46.9367889 34.7986051, 46.936815 34.7986016, 46.9368513 34.7986051, 46.9368772 34.7986145, 46.9368851 34.7986271)",,,
296471421,بلوار کردستان,trunk,,True,False,145.938,,"LINESTRING (46.9395608 34.801898, 46.9392333 34.8006134)",,3,
326026504,کوچه صفری,residential,30,False,False,97.731,,"LINESTRING (46.936218 34.8001851, 46.9372844 34.8002605)",,,
326026514,پیرمحمد,tertiary,,False,False,35.621,,"LINESTRING (46.936218 34.8001851, 46.9361577 34.8005016)",,,
326026514,پیرمحمد,tertiary,,False,True,35.565,,"LINESTRING (46.936218 34.8001851, 46.9362733 34.7998685)",,,
326026521,,residential,30,False,False,25.11,,"LINESTRING (46.9371748 34.7996869, 46.9372056 34.7999113)",,,
326026521,,residential,30,False,True,15.241,,"LINESTRING (46.9371748 34.7996869, 46.9371148 34.799559)",,,
1056709103,کوچه صادقی,residential,30,False,True,80.466,,"LINESTRING (46.9371748 34.7996869, 46.9380388 34.7995444)",,,
675811208,,residential,,False,False,60.542,,"LINESTRING (46.9408197 34.794584, 46.9402856 34.7949066)",,,
675811208,,residential,,False,True,67.566,,"LINESTRING (46.9408197 34.794584, 46.94091 34.7944665, 46.9410316 34.7942821, 46.9410802 34.7941655, 46.9410997 34.7940307)",,,
326026502,کوچه حیدری,residential,30,False,True,71.023,,"LINESTRING (46.9380842 34.799935, 46.9373067 34.799916)",,,
1056709102,سید قطب,tertiary,,False,False,40.958,,"LINESTRING (46.9380842 34.799935, 46.9380394 34.8003015)",,,
1056709102,سید قطب,tertiary,,False,True,44.303,,"LINESTRING (46.9380842 34.799935, 46.9381046 34.7998215, 46.9380987 34.7997437, 46.9380811 34.7996567, 46.9380388 34.7995444)",,,
302498210,سید قطب,tertiary,,False,True,25.145,,"LINESTRING (46.9380388 34.7995444, 46.9379772 34.799324)",,,
1056709103,کوچه صادقی,residential,30,False,False,80.466,,"LINESTRING (46.9380388 34.7995444, 46.9371748 34.7996869)",,,
1056709102,سید قطب,tertiary,,False,False,44.303,,"LINESTRING (46.9380388 34.7995444, 46.9380811 34.7996567, 46.9380987 34.7997437, 46.9381046 34.7998215, 46.9380842 34.799935)",,,
326026527,کوچه شیروانی,residential,30,False,False,18.226,,"LINESTRING (46.9383843 34.7994524, 46.9381944 34.7995029)",,,
326026527,کوچه شیروانی,residential,30,False,True,50.314,,"LINESTRING (46.9383843 34.7994524, 46.9389153 34.7993315)",,,
326026517,خلیل صفری,residential,30,False,True,122.76,,"LINESTRING (46.9383843 34.7994524, 46.9384915 34.7998298, 46.9386018 34.8003531, 46.9386348 34.8005365)",,,
1056709102,سید قطب,tertiary,,False,False,27.289,,"LINESTRING (46.9380091 34.8005572, 46.9379939 34.8008023)",,,
1056709102,سید قطب,tertiary,,False,True,28.567,,"LINESTRING (46.9380091 34.8005572, 46.9380394 34.8003015)",,,
326026533,کوچه علیخانی,residential,30,False,True,169.166,,"LINESTRING (46.9380091 34.8005572, 46.9370985 34.8005369, 46.9361577 34.8005016)",,,
326026504,کوچه صفری,residential,30,False,False,69.088,,"LINESTRING (46.9372844 34.8002605, 46.9380394 34.8003015)",,,
326026504,کوچه صفری,residential,30,False,True,97.731,,"LINESTRING (46.9372844 34.8002605, 46.936218 34.8001851)",,,
708018631,,residential,30,False,True,38.361,,"LINESTRING (46.9372844 34.8002605, 46.9373067 34.799916)",,,
296471421,بلوار کردستان,trunk,,True,False,36.069,,"LINESTRING (46.9389153 34.7993315, 46.9388344 34.799014)",,3,
326026527,کوچه شیروانی,residential,30,False,False,50.314,,"LINESTRING (46.9389153 34.7993315, 46.9383843 34.7994524)",,,
302498210,سید قطب,tertiary,,False,False,33.855,,"LINESTRING (46.9374523 34.7976714, 46.9375411 34.797967)",,,
302498210,سید قطب,tertiary,,False,True,7.662,,"LINESTRING (46.9374523 34.7976714, 46.9374534 34.7976025)",,,
685155470,کوچه حمیدی,residential,,False,False,45.914,,"LINESTRING (46.9374523 34.7976714, 46.9369557 34.7977362)",,,
302498210,سید قطب,tertiary,,False,False,27.034,,"LINESTRING (46.9378777 34.7988661, 46.93793 34.7991054)",,,
302498210,سید قطب,tertiary,,False,True,41.878,,"LINESTRING (46.9378777 34.7988661, 46.9377338 34.7985085)",,,
685155472,کوچه حسینی,residential,,False,False,78.577,,"LINESTRING (46.9378777 34.7988661, 46.9370437 34.7990403)",,,
1056709095,کوچه اسدی,residential,,False,False,77.909,,"LINESTRING (46.9368851 34.7986271, 46.9376865 34.7983866)",,,
1056709097,,residential,30,False,False,15.215,,"LINESTRING (46.9368851 34.7986271, 46.9369492 34.7987534)",,,
1056709097,,residential,30,False,True,50.044000000000004,,"LINESTRING (46.9368851 34.7986271, 46.9368772 34.7986145, 46.9368513 34.7986051, 46.936815 34.7986016, 46.9367889 34.7986051, 46.9363751 34.7987267)",,,
326026514,پیرمحمد,tertiary,,False,False,28.683,,"LINESTRING (46.9361577 34.8005016, 46.936108 34.8007563)",,,
326026514,پیرمحمد,tertiary,,False,True,35.621,,"LINESTRING (46.9361577 34.8005016, 46.936218 34.8001851)",,,
