osmid,oneway,highway,reversed,length,geometry,lanes,name,bridge,maxspeed,junction
734258507,False,tertiary,False,46.816,"LINESTRING (59.1840974 33.7298177, 59.1843968 33.7301572)",,خیابان معلم,,,
722668284,True,secondary,False,92.981,"LINESTRING (59.1836185 33.7306858, 59.1836789 33.7306369, 59.1839676 33.7304326, 59.1843968 33.7301572)",,بلوار بسیج,,,
725369400,False,residential,True,51.559,"LINESTRING (59.1836185 33.7306858, 59.1832943 33.7303994, 59.1832404 33.7303452)",,خیابان آزادی,,30,
464198448,False,residential,False,33.789,"LINESTRING (59.1832404 33.7303452, 59.1835329 33.7301631)",,آزادی ۲,,30,
725369400,False,residential,False,51.559,"LINESTRING (59.1832404 33.7303452, 59.1832943 33.7303994, 59.1836185 33.7306858)",,خیابان آزادی,,30,
725369400,False,residential,True,80.771,"LINESTRING (59.1832404 33.7303452, 59.18317 33.7303062, 59.1830892 33.7302856, 59.1826828 33.7302354, 59.1825799 33.7302252, 59.1824776 33.7302388, 59.1824076 33.7302807)",,خیابان آزادی,,30,
561771791,False,residential,False,32.167,"LINESTRING (59.17946 33.7320843, 59.1797255 33.7318974)",,خیابان آزادی,,30,
1150431506,False,residential,False,15.66,"LINESTRING (59.17946 33.7320843, 59.1793322 33.7321767)",,,,30,
464198450,False,residential,False,118.884,"LINESTRING (59.1810789 33.733437, 59.1803164 33.7325762)",,بسیج ۱۴,,30,
1206768916,True,secondary,False,146.154,"LINESTRING (59.1810789 33.733437, 59.1812414 33.7332578, 59.181999 33.7323684)",,بلوار بسیج,,,
"[464198452, 724081765]",False,residential,True,120.785,"LINESTRING (59.1813196 33.7333937, 59.1817404 33.7338637, 59.1820996 33.734265)",,"['فدک ۲', 'بسیج ۵']",,30,
1200809652,True,secondary,False,113.221,"LINESTRING (59.1813196 33.7333937, 59.1808275 33.7339276, 59.1805747 33.7342018)",,بلوار بسیج,,,
724081760,False,residential,False,54.494,"LINESTRING (59.1820996 33.734265, 59.1825314 33.7339315)",,خیابان فدک,,30,
724081760,False,residential,True,63.472,"LINESTRING (59.1820996 33.734265, 59.1816026 33.7346587)",,خیابان فدک,,30,
"[464198452, 724081765]",False,residential,False,120.785,"LINESTRING (59.1820996 33.734265, 59.1817404 33.7338637, 59.1813196 33.7333937)",,"['فدک ۲', 'بسیج ۵']",,30,
464198453,False,residential,True,74.543,"LINESTRING (59.181105 33.7341315, 59.1812284 33.734252, 59.1816026 33.7346587)",,فدک ۴,,30,
441721184,True,tertiary,False,35.83,"LINESTRING (59.1812847 33.7358175, 59.1816051 33.7359987)",,بلوار ابوطالب,,,
464198454,False,residential,False,104.248,"LINESTRING (59.1812847 33.7358175, 59.1821756 33.735243)",,ابوطالب ۳,,30,
464198455,False,residential,False,59.98,"LINESTRING (59.1828189 33.7374662, 59.1830284 33.7369557)",,ابوطالب ۱۰,,30,
464198455,False,residential,True,55.131,"LINESTRING (59.1828189 33.7374662, 59.183291 33.737769)",,ابوطالب ۱۰,,30,
724081758,False,residential,True,35.086,"LINESTRING (59.1828189 33.7374662, 59.1827639 33.7377784)",,سیمان شهر ۱/۷,,,
464198455,False,residential,False,55.131,"LINESTRING (59.183291 33.737769, 59.1828189 33.7374662)",,ابوطالب ۱۰,,30,
65211204,True,tertiary,False,57.55200000000001,"LINESTRING (59.1822918 33.7365391, 59.1821494 33.7364586, 59.1817771 33.7362481)",,بلوار ابوطالب,,,
"[464198456, 724081757]",False,residential,True,91.46199999999999,"LINESTRING (59.1822918 33.7365391, 59.1820753 33.736785, 59.1819693 33.7368776, 59.1819364 33.7369033, 59.1816277 33.7371447)",,"['ابوطالب ۸', 'ٰسیمان شهر ۱/۵']",,30,
464198461,False,residential,False,55.459,"LINESTRING (59.1816277 33.7371447, 59.1821209 33.7374285)",,سیمان شهر ۱,,30,
464198461,False,residential,True,45.381,"LINESTRING (59.1816277 33.7371447, 59.1812241 33.7369125)",,سیمان شهر ۱,,30,
724081753,False,residential,False,45.823,"LINESTRING (59.1816277 33.7371447, 59.181248 33.7374095)",,سیمان شهر ۱/۸,,,
"[464198456, 724081757]",False,residential,False,91.46199999999999,"LINESTRING (59.1816277 33.7371447, 59.1819364 33.7369033, 59.1819693 33.7368776, 59.1820753 33.736785, 59.1822918 33.7365391)",,"['ابوطالب ۸', 'ٰسیمان شهر ۱/۵']",,30,
65211204,True,tertiary,False,69.144,"LINESTRING (59.1806086 33.7355872, 59.1805203 33.7355372, 59.1799903 33.7352375)",,بلوار ابوطالب,,,
"[464198457, 724081750]",False,residential,True,89.52600000000001,"LINESTRING (59.1806086 33.7355872, 59.18024 33.735927, 59.1799602 33.7361851)",,"['سیمان شهر ۱/۱', 'ابوطالب ۲']",,30,
464198461,False,residential,False,15.182,"LINESTRING (59.1799602 33.7361851, 59.1800952 33.7362628)",,سیمان شهر ۱,,30,
464198461,False,residential,True,46.714,"LINESTRING (59.1799602 33.7361851, 59.179552 33.7359376)",,سیمان شهر ۱,,30,
"[464198457, 724081750]",False,residential,False,89.52600000000001,"LINESTRING (59.1799602 33.7361851, 59.18024 33.735927, 59.1806086 33.7355872)",,"['سیمان شهر ۱/۱', 'ابوطالب ۲']",,30,
464198458,False,residential,True,93.133,"LINESTRING (59.1805902 33.7365477, 59.1800299 33.7372437)",,سیمان شهر ۱/۴,,30,
464198461,False,residential,False,71.283,"LINESTRING (59.1805902 33.7365477, 59.1812241 33.7369125)",,سیمان شهر ۱,,30,
464198461,False,residential,True,55.666,"LINESTRING (59.1805902 33.7365477, 59.1800952 33.7362628)",,سیمان شهر ۱,,30,
464198458,False,residential,False,93.133,"LINESTRING (59.1800299 33.7372437, 59.1805902 33.7365477)",,سیمان شهر ۱/۴,,30,
724081752,False,residential,False,118.419,"LINESTRING (59.1800299 33.7372437, 59.179069 33.7365397)",,سیمانشهر ۳,,,
1161775510,False,residential,True,67.722,"LINESTRING (59.1800299 33.7372437, 59.1806862 33.737514)",,,,,
"[725176211, 1161775511]",False,residential,True,144.47500000000002,"LINESTRING (59.1800299 33.7372437, 59.1795677 33.7377326, 59.1792766 33.7375698, 59.1788471 33.7374243)",,سیمانشهر ۵,,,
464198459,False,residential,False,78.087,"LINESTRING (59.1805196 33.7372997, 59.1812241 33.7369125)",,سیمان شهر ۱/۶,,30,
65211204,True,tertiary,False,28.743,"LINESTRING (59.1817771 33.7362481, 59.1815201 33.7361027)",,بلوار ابوطالب,,,
724081756,False,residential,True,47.98,"LINESTRING (59.1817771 33.7362481, 59.1814818 33.7366029)",,ابوطالب ۶,,30,
464198459,False,residential,True,78.087,"LINESTRING (59.1812241 33.7369125, 59.1805196 33.7372997)",,سیمان شهر ۱/۶,,30,
464198460,False,residential,False,41.869,"LINESTRING (59.1812241 33.7369125, 59.1814818 33.7366029)",,سیمان شهر ۱/۳,,30,
464198461,False,residential,False,45.381,"LINESTRING (59.1812241 33.7369125, 59.1816277 33.7371447)",,سیمان شهر ۱,,30,
464198461,False,residential,True,71.283,"LINESTRING (59.1812241 33.7369125, 59.1805902 33.7365477)",,سیمان شهر ۱,,30,
464198461,False,residential,False,71.056,"LINESTRING (59.1821209 33.7374285, 59.1827639 33.7377784)",,سیمان شهر ۱,,30,
464198461,False,residential,True,55.459,"LINESTRING (59.1821209 33.7374285, 59.1816277 33.7371447)",,سیمان شهر ۱,,30,
724081754,False,residential,False,45.389,"LINESTRING (59.1821209 33.7374285, 59.1817533 33.737699)",,سیمان شهر ۱/۱۰,,,
734258505,True,tertiary,False,172.288,"LINESTRING (59.1783094 33.7381225, 59.1767724 33.7372467)",,بلوار آزادگان,,,
464198552,True,secondary_link,False,36.068,"LINESTRING (59.178479 33.7384146, 59.1783094 33.7381225)",,,,,
722668286,True,secondary,False,19.723,"LINESTRING (59.178479 33.7384146, 59.1785123 33.7382394)",,بلوار سیمان شهر,,,
464198554,False,residential,False,68.015,"LINESTRING (59.177136 33.7350622, 59.1776666 33.7354858)",,پیروزی ۴,,30,
464198560,False,residential,False,31.804,"LINESTRING (59.1771755 33.7346508, 59.1768944 33.734486)",,پیروزی ۲,,30,
464198560,False,residential,True,88.564,"LINESTRING (59.1771755 33.7346508, 59.1779583 33.7351097)",,پیروزی ۲,,30,
464198556,False,residential,True,62.21000000000001,"LINESTRING (59.1771755 33.7346508, 59.1769281 33.7349407, 59.1768141 33.7351213)",,,,30,
464198555,False,residential,False,91.422,"LINESTRING (59.1768141 33.7351213, 59.1775445 33.7356754)",,پیروزی ۶,,30,
464198556,False,residential,True,57.457,"LINESTRING (59.1768141 33.7351213, 59.1765634 33.7355941)",,,,30,
464198556,False,residential,False,62.21000000000001,"LINESTRING (59.1768141 33.7351213, 59.1769281 33.7349407, 59.1771755 33.7346508)",,,,30,
464198556,False,residential,False,57.457,"LINESTRING (59.1765634 33.7355941, 59.1768141 33.7351213)",,,,30,
464198557,False,residential,False,21.461,"LINESTRING (59.1765634 33.7355941, 59.1763689 33.7354888)",,پیروزی ۸,,30,
464198557,False,residential,True,88.14,"LINESTRING (59.1765634 33.7355941, 59.1773621 33.7360267)",,پیروزی ۸,,30,
464198557,False,residential,True,21.461,"LINESTRING (59.1763689 33.7354888, 59.1765634 33.7355941)",,پیروزی ۸,,30,
464198574,False,tertiary,False,60.325,"LINESTRING (59.1770561 33.7366475, 59.1768171 33.7371523)",,خیابان پیروزی,,,
464198574,False,tertiary,True,74.604,"LINESTRING (59.1770561 33.7366475, 59.1773621 33.7360267)",,خیابان پیروزی,,,
"[723722416, 464198558]",False,residential,True,181.79,"LINESTRING (59.1770561 33.7366475, 59.176237 33.7361956, 59.1754179 33.7357437)",,"['پیروزی ۱۰', 'پروفسور للهی ۵']",,30,
464198560,False,residential,True,31.804,"LINESTRING (59.1768944 33.734486, 59.1771755 33.7346508)",,پیروزی ۲,,30,
723722417,False,residential,False,11.548,"LINESTRING (59.1768944 33.734486, 59.1767944 33.7344238)",,پروفسور للهی ۱,,30,
"[726876107, 198629676]",False,residential,False,157.784,"LINESTRING (59.1768944 33.734486, 59.1777788 33.7341528, 59.1784486 33.7339004)",,جهاد ۳,,30,
198629881,False,tertiary,False,93.082,"LINESTRING (59.1758832 33.7350014, 59.1754179 33.7357437)",,,,,
198629881,False,tertiary,True,102.821,"LINESTRING (59.1758832 33.7350014, 59.1764239 33.7341934)",,,,,
464198559,False,residential,True,65.025,"LINESTRING (59.1758832 33.7350014, 59.1764561 33.7353405)",,پروفسور للهی ۳,,30,
464198559,False,residential,False,65.025,"LINESTRING (59.1764561 33.7353405, 59.1758832 33.7350014)",,پروفسور للهی ۳,,30,
198629881,False,tertiary,False,102.821,"LINESTRING (59.1764239 33.7341934, 59.1758832 33.7350014)",,,,,
198629881,False,tertiary,True,79.919,"LINESTRING (59.1764239 33.7341934, 59.1768 33.7335463)",,,,,
723722417,False,residential,True,42.78,"LINESTRING (59.1764239 33.7341934, 59.1767944 33.7344238)",,پروفسور للهی ۱,,30,
464198574,False,tertiary,False,58.963,"LINESTRING (59.1767724 33.7372467, 59.1765388 33.7377401)",,خیابان پیروزی,,,
464198574,False,tertiary,True,11.281,"LINESTRING (59.1767724 33.7372467, 59.1768171 33.7371523)",,خیابان پیروزی,,,
734258505,True,tertiary,False,196.888,"LINESTRING (59.1767724 33.7372467, 59.175016 33.7362458)",,بلوار آزادگان,,,
464198569,True,tertiary,False,166.632,"LINESTRING (59.1768171 33.7371523, 59.1783036 33.7379994)",,بلوار آزادگان,,,
464198574,False,tertiary,False,11.281,"LINESTRING (59.1768171 33.7371523, 59.1767724 33.7372467)",,خیابان پیروزی,,,
464198574,False,tertiary,True,60.325,"LINESTRING (59.1768171 33.7371523, 59.1770561 33.7366475)",,خیابان پیروزی,,,
725781568,False,tertiary,True,42.187,"LINESTRING (59.1761329 33.7385366, 59.1763206 33.7381908)",,خیابان پیروزی,,,
725781565,False,tertiary,True,54.025,"LINESTRING (59.1763206 33.7381908, 59.1765388 33.7377401)",,خیابان پیروزی,,,
725781568,False,tertiary,False,42.187,"LINESTRING (59.1763206 33.7381908, 59.1761329 33.7385366)",,خیابان پیروزی,,,
"[723722419, 725781567]",False,residential,False,224.832,"LINESTRING (59.1763206 33.7381908, 59.1753172 33.7376201, 59.1743137 33.7370493)",,"['پروفسور للهی ۹', 'پیروزی ۱۴']",,30,
198629881,False,tertiary,True,53.918,"LINESTRING (59.1743137 33.7370493, 59.1746623 33.7366606)",,,,,
"[723722419, 725781567]",False,residential,True,224.832,"LINESTRING (59.1743137 33.7370493, 59.1753172 33.7376201, 59.1763206 33.7381908)",,"['پروفسور للهی ۹', 'پیروزی ۱۴']",,30,
464198574,False,tertiary,True,58.963,"LINESTRING (59.1765388 33.7377401, 59.1767724 33.7372467)",,خیابان پیروزی,,,
725781565,False,tertiary,False,54.025,"LINESTRING (59.1765388 33.7377401, 59.1763206 33.7381908)",,خیابان پیروزی,,,
"[723722418, 725781566]",False,residential,False,210.99,"LINESTRING (59.1765388 33.7377401, 59.1756006 33.7372004, 59.1746623 33.7366606)",,"['پیروزی ۱۲', 'پروفسور للهی ۷']",,30,
198629881,False,tertiary,False,53.918,"LINESTRING (59.1746623 33.7366606, 59.1743137 33.7370493)",,,,,
198629881,False,tertiary,True,56.543,"LINESTRING (59.1746623 33.7366606, 59.175016 33.7362458)",,,,,
"[723722418, 725781566]",False,residential,True,210.99,"LINESTRING (59.1746623 33.7366606, 59.1756006 33.7372004, 59.1765388 33.7377401)",,"['پیروزی ۱۲', 'پروفسور للهی ۷']",,30,
198629881,False,tertiary,False,10.994,"LINESTRING (59.175084 33.7361647, 59.175016 33.7362458)",,,,,
198629881,False,tertiary,True,56.078,"LINESTRING (59.175084 33.7361647, 59.1754179 33.7357437)",,,,,
464198569,True,tertiary,False,194.275,"LINESTRING (59.175084 33.7361647, 59.1768171 33.7371523)",,بلوار آزادگان,,,
198629881,False,tertiary,False,56.543,"LINESTRING (59.175016 33.7362458, 59.1746623 33.7366606)",,,,,
198629881,False,tertiary,True,10.994,"LINESTRING (59.175016 33.7362458, 59.175084 33.7361647)",,,,,
724081746,True,secondary,False,11.904,"LINESTRING (59.1786529 33.7381984, 59.1786266 33.7383032)",,,,,
722668286,True,secondary,False,22.104,"LINESTRING (59.1785394 33.7381338, 59.1785882 33.7379392)",,بلوار سیمان شهر,,,
734258504,True,secondary_link,False,12.718,"LINESTRING (59.1785394 33.7381338, 59.1786529 33.7381984)",,,,,
724081748,True,secondary_link,False,12.729,"LINESTRING (59.1786266 33.7383032, 59.1785123 33.7382394)",,,,,
722668286,True,secondary,False,12.007,"LINESTRING (59.1785123 33.7382394, 59.1785394 33.7381338)",,بلوار سیمان شهر,,,
734258505,True,tertiary,False,18.969,"LINESTRING (59.1785123 33.7382394, 59.1783438 33.7381421)",,بلوار آزادگان,,,
734258505,True,tertiary,False,3.856,"LINESTRING (59.1783438 33.7381421, 59.1783094 33.7381225)",,بلوار آزادگان,,,
464198569,True,tertiary,False,15.695,"LINESTRING (59.1783994 33.738054, 59.1785394 33.7381338)",,بلوار آزادگان,,,
464198567,True,tertiary_link,False,11.517,"LINESTRING (59.1783994 33.738054, 59.1783937 33.7380882, 59.1783744 33.7381188, 59.1783438 33.7381421)",,,,,
722668286,True,secondary,False,215.576,"LINESTRING (59.1785882 33.7379392, 59.1789729 33.7364054, 59.1790618 33.736099, 59.1790815 33.7360447)",,بلوار سیمان شهر,,,
464198569,True,tertiary,False,10.739,"LINESTRING (59.1783036 33.7379994, 59.1783994 33.738054)",,بلوار آزادگان,,,
464198568,True,secondary_link,False,27.47,"LINESTRING (59.1783036 33.7379994, 59.1784514 33.7379874, 59.1785882 33.7379392)",,,,,
464198573,True,secondary_link,False,29.445999999999998,"LINESTRING (59.1794138 33.7345927, 59.179579 33.7346597, 59.1797118 33.7346781)",,,,,
726876122,True,secondary,False,45.939,"LINESTRING (59.1794138 33.7345927, 59.17966 33.7348236, 59.1797375 33.7349059)",,بلوار جهاد,,,
464198557,False,residential,False,88.14,"LINESTRING (59.1773621 33.7360267, 59.1765634 33.7355941)",,پیروزی ۸,,30,
464198574,False,tertiary,False,74.604,"LINESTRING (59.1773621 33.7360267, 59.1770561 33.7366475)",,خیابان پیروزی,,,
464198574,False,tertiary,True,42.549,"LINESTRING (59.1773621 33.7360267, 59.1775445 33.7356754)",,خیابان پیروزی,,,
464198555,False,residential,True,91.422,"LINESTRING (59.1775445 33.7356754, 59.1768141 33.7351213)",,پیروزی ۶,,30,
464198574,False,tertiary,False,42.549,"LINESTRING (59.1775445 33.7356754, 59.1773621 33.7360267)",,خیابان پیروزی,,,
464198574,False,tertiary,True,23.916,"LINESTRING (59.1775445 33.7356754, 59.1776666 33.7354858)",,خیابان پیروزی,,,
464198554,False,residential,True,68.015,"LINESTRING (59.1776666 33.7354858, 59.177136 33.7350622)",,پیروزی ۴,,30,
464198574,False,tertiary,False,23.916,"LINESTRING (59.1776666 33.7354858, 59.1775445 33.7356754)",,خیابان پیروزی,,,
464198574,False,tertiary,True,21.71,"LINESTRING (59.1776666 33.7354858, 59.1777938 33.7353217)",,خیابان پیروزی,,,
464198560,False,residential,False,88.564,"LINESTRING (59.1779583 33.7351097, 59.1771755 33.7346508)",,پیروزی ۲,,30,
464198574,False,tertiary,False,28.055,"LINESTRING (59.1779583 33.7351097, 59.1777938 33.7353217)",,خیابان پیروزی,,,
464198574,False,tertiary,True,47.088,"LINESTRING (59.1779583 33.7351097, 59.1782981 33.7347943)",,خیابان پیروزی,,,
464198574,False,tertiary,False,77.639,"LINESTRING (59.1788584 33.7342743, 59.1782981 33.7347943)",,خیابان پیروزی,,,
722668283,True,secondary,False,56.255,"LINESTRING (59.1788584 33.7342743, 59.1784486 33.7339004)",,بلوار جهاد,,,
464198442,False,residential,True,29.908,"LINESTRING (59.1800682 33.7313825, 59.180276 33.7315886)",,آزادی ۱۲,,30,
548014078,False,residential,True,69.52,"LINESTRING (59.1800682 33.7313825, 59.1806699 33.7310077)",,,,30,
"[464198442, 725369405]",False,residential,False,35.671,"LINESTRING (59.1800682 33.7313825, 59.1799737 33.7312756, 59.1798396 33.7311241)",,"['آزادی ۱۲', 'عدل ۳']",,30,
548014078,False,residential,False,69.52,"LINESTRING (59.1806699 33.7310077, 59.1800682 33.7313825)",,,,30,
548014080,False,residential,True,30.94,"LINESTRING (59.1806699 33.7310077, 59.1808814 33.7312233)",,آزادی ۱۰,,30,
"[548014080, 725369404]",False,residential,False,35.641000000000005,"LINESTRING (59.1806699 33.7310077, 59.1805586 33.7308769, 59.1804472 33.7307461)",,"['آزادی ۱۰', 'عدل ۱']",,30,
548014079,False,residential,True,70.17,"LINESTRING (59.1804472 33.7307461, 59.1798396 33.7311241)",,,,30,
725369404,False,residential,False,29.131,"LINESTRING (59.1804472 33.7307461, 59.1802509 33.7305412)",,عدل ۱,,30,
"[548014080, 725369404]",False,residential,True,35.641000000000005,"LINESTRING (59.1804472 33.7307461, 59.1805586 33.7308769, 59.1806699 33.7310077)",,"['آزادی ۱۰', 'عدل ۱']",,30,
548014079,False,residential,False,70.17,"LINESTRING (59.1798396 33.7311241, 59.1804472 33.7307461)",,,,30,
725369405,False,residential,False,29.471,"LINESTRING (59.1798396 33.7311241, 59.1796506 33.7309107)",,عدل ۳,,30,
"[464198442, 725369405]",False,residential,True,35.671,"LINESTRING (59.1798396 33.7311241, 59.1799737 33.7312756, 59.1800682 33.7313825)",,"['آزادی ۱۲', 'عدل ۳']",,30,
548014080,False,residential,False,30.94,"LINESTRING (59.1808814 33.7312233, 59.1806699 33.7310077)",,آزادی ۱۰,,30,
561771791,False,residential,True,69.168,"LINESTRING (59.1808814 33.7312233, 59.180276 33.7315886)",,خیابان آزادی,,30,
725369399,False,residential,False,23.3,"LINESTRING (59.1808814 33.7312233, 59.1810744 33.7310886)",,زید ۱,,30,
198629528,True,secondary,False,148.518,"LINESTRING (59.1796353 33.7352993, 59.1794118 33.7356345, 59.17932 33.7358004, 59.1793029 33.7358313, 59.1792752 33.7358815, 59.179188 33.7361233, 59.179098 33.7364241, 59.179069 33.7365397)",,بلوار سیمان شهر,,,
65211204,True,tertiary,False,25.486,"LINESTRING (59.1799903 33.7352375, 59.1797624 33.7351086)",,بلوار ابوطالب,,,
548014081,True,secondary_link,False,33.539,"LINESTRING (59.1799903 33.7352375, 59.1796353 33.7352993)",,,,,
441721184,True,tertiary,False,60.246,"LINESTRING (59.1800665 33.7351286, 59.1806053 33.7354332)",,بلوار ابوطالب,,,
548014082,True,secondary_link,False,32.73,"LINESTRING (59.1799843 33.7348423, 59.1800665 33.7351286)",,,,,
1200809652,True,secondary,False,21.27,"LINESTRING (59.1799843 33.7348423, 59.1798464 33.7349954)",,بلوار بسیج,,,
"[548014088, 548014086]",True,primary,False,129.409,"LINESTRING (59.1771157 33.7323629, 59.1769594 33.7326277, 59.1765233 33.7334172)",2,جاده سنتو,yes,,
548014088,True,primary,False,50.501,"LINESTRING (59.1765233 33.7334172, 59.1762985 33.7338311)",2,جاده سنتو,,,
725369411,False,residential,True,15.831,"LINESTRING (59.1786761 33.7315572, 59.1787889 33.7314501)",,خیابان عدل,,30,
725369410,True,residential,False,78.647,"LINESTRING (59.1786761 33.7315572, 59.1782047 33.731152, 59.1781699 33.7311235, 59.1781623 33.7311039, 59.1781624 33.7310834, 59.1781703 33.7310639, 59.1781852 33.7310474, 59.1782055 33.7310357)",,عدل ۸,,30,
464198267,False,residential,False,7.867,"LINESTRING (59.1748093 33.73144, 59.174873 33.7314869)",,خیابان شهید حافظی,,30,
586004065,False,residential,True,13.713,"LINESTRING (59.1748093 33.73144, 59.1746623 33.7314238)",,,,,
464198266,False,residential,False,63.635000000000005,"LINESTRING (59.1743979 33.7352606, 59.1745338 33.7352244, 59.1748469 33.7351158, 59.1750236 33.7350274)",,شهید چدانی,,30,
464198265,False,residential,True,190.172,"LINESTRING (59.1742962 33.7327185, 59.1757451 33.7339322)",,خیابان شهید فروزان نژاد,,30,
586004065,False,residential,False,13.713,"LINESTRING (59.1746623 33.7314238, 59.1748093 33.73144)",,,,,
464198266,False,residential,False,79.821,"LINESTRING (59.175336 33.7345643, 59.1757451 33.7339322)",,شهید چدانی,,30,
464198266,False,residential,True,15.784,"LINESTRING (59.175336 33.7345643, 59.1752525 33.7346881)",,شهید چدانی,,30,
714409912,True,primary,False,5.344,"LINESTRING (59.1781432 33.7298451, 59.1781635 33.7298001)",,میدان ولی عصر,,,roundabout
714409912,True,primary,False,5.001,"LINESTRING (59.1782639 33.7296312, 59.1782986 33.7295967)",,میدان ولی عصر,,,roundabout
714409912,True,primary,False,52.95,"LINESTRING (59.1782986 33.7295967, 59.1783755 33.7295586, 59.1784517 33.7295283, 59.1785203 33.7295307, 59.1785753 33.7295411, 59.1786607 33.7295967, 59.1786999 33.729691, 59.1786998 33.7297285)",,میدان ولی عصر,,,roundabout
198629697,False,residential,False,19.225,"LINESTRING (59.1781451 33.7332065, 59.1782827 33.7333361)",,,,30,
718309840,False,residential,True,16.195,"LINESTRING (59.1781451 33.7332065, 59.1780161 33.733305)",,,,,
714409906,True,residential,False,39.72,"LINESTRING (59.1774908 33.7321919, 59.1773293 33.7322474, 59.1771157 33.7323629)",,,,,
714409914,True,residential,False,135.70299999999997,"LINESTRING (59.1774908 33.7321919, 59.1774773 33.7325373, 59.1776365 33.7327651, 59.1781451 33.7332065)",,,,,
714409909,True,primary,False,54.461,"LINESTRING (59.178537 33.7300433, 59.1782687 33.7304793)",2,بلوار امام رضا (ع),,,
714409912,True,primary,False,55.888999999999996,"LINESTRING (59.178537 33.7300433, 59.1784163 33.7300847, 59.1783031 33.7300872, 59.178199 33.7300283, 59.1781432 33.7299442, 59.1781432 33.7298451)",,میدان ولی عصر,,,roundabout
718309840,False,residential,False,16.195,"LINESTRING (59.1780161 33.733305, 59.1781451 33.7332065)",,,,,
726876122,True,secondary,False,192.909,"LINESTRING (59.1780161 33.733305, 59.1781847 33.7334515, 59.1785778 33.7338084, 59.1794138 33.7345927)",,بلوار جهاد,,,
464198461,False,residential,False,55.666,"LINESTRING (59.1800952 33.7362628, 59.1805902 33.7365477)",,سیمان شهر ۱,,30,
464198461,False,residential,True,15.182,"LINESTRING (59.1800952 33.7362628, 59.1799602 33.7361851)",,سیمان شهر ۱,,30,
724081751,False,residential,False,29.677,"LINESTRING (59.1800952 33.7362628, 59.1799167 33.7364846)",,سیمان شهر ۱/۲,,,
724081751,False,residential,True,29.677,"LINESTRING (59.1799167 33.7364846, 59.1800952 33.7362628)",,سیمان شهر ۱/۲,,,
198629528,True,secondary,False,100.481,"LINESTRING (59.179069 33.7365397, 59.1788471 33.7374243)",,بلوار سیمان شهر,,,
724081752,False,residential,True,118.419,"LINESTRING (59.179069 33.7365397, 59.1800299 33.7372437)",,سیمانشهر ۳,,,
724081753,False,residential,True,45.823,"LINESTRING (59.181248 33.7374095, 59.1816277 33.7371447)",,سیمان شهر ۱/۸,,,
724081754,False,residential,True,45.389,"LINESTRING (59.1817533 33.737699, 59.1821209 33.7374285)",,سیمان شهر ۱/۱۰,,,
464198461,False,residential,True,71.056,"LINESTRING (59.1827639 33.7377784, 59.1821209 33.7374285)",,سیمان شهر ۱,,30,
724081755,False,residential,False,23.142,"LINESTRING (59.1827639 33.7377784, 59.1827207 33.7379834)",,سیمان شهر ۱/۱۲,,,
724081758,False,residential,False,35.086,"LINESTRING (59.1827639 33.7377784, 59.1828189 33.7374662)",,سیمان شهر ۱/۷,,,
724081755,False,residential,True,23.142,"LINESTRING (59.1827207 33.7379834, 59.1827639 33.7377784)",,سیمان شهر ۱/۱۲,,,
464198460,False,residential,True,41.869,"LINESTRING (59.1814818 33.7366029, 59.1812241 33.7369125)",,سیمان شهر ۱/۳,,30,
724081756,False,residential,False,47.98,"LINESTRING (59.1814818 33.7366029, 59.1817771 33.7362481)",,ابوطالب ۶,,30,
724081759,False,residential,True,108.116,"LINESTRING (59.1814818 33.7366029, 59.1809055 33.7359649, 59.1810054 33.7358116)",,ابوطالب ۴,,,
65211204,True,tertiary,False,44.373,"LINESTRING (59.1810054 33.7358116, 59.1806086 33.7355872)",,بلوار ابوطالب,,,
724081759,False,residential,False,108.116,"LINESTRING (59.1810054 33.7358116, 59.1809055 33.7359649, 59.1814818 33.7366029)",,ابوطالب ۴,,,
724081761,False,residential,False,71.51,"LINESTRING (59.1825958 33.7357935, 59.182055 33.7362532)",,ابوطالب ۵,,,
724081761,False,residential,True,71.51,"LINESTRING (59.182055 33.7362532, 59.1825958 33.7357935)",,ابوطالب ۵,,,
441721184,True,tertiary,False,41.443,"LINESTRING (59.182055 33.7362532, 59.1822286 33.7363513, 59.1824256 33.7364628)",,بلوار ابوطالب,,,
441721184,True,tertiary,False,76.419,"LINESTRING (59.1824256 33.7364628, 59.1831044 33.7368548)",,بلوار ابوطالب,,,
724081762,False,residential,False,61.575,"LINESTRING (59.1824256 33.7364628, 59.1828662 33.7360476)",,ابوطالب ۷,,,
724081762,False,residential,True,61.575,"LINESTRING (59.1828662 33.7360476, 59.1824256 33.7364628)",,ابوطالب ۷,,,
724081760,False,residential,False,100.89,"LINESTRING (59.1825314 33.7339315, 59.1833239 33.7333079)",,خیابان فدک,,30,
724081760,False,residential,True,54.494,"LINESTRING (59.1825314 33.7339315, 59.1820996 33.734265)",,خیابان فدک,,30,
724081763,False,residential,False,104.993,"LINESTRING (59.1825314 33.7339315, 59.1829448 33.7343782, 59.1832199 33.7346823)",,فدک ۳,,,
724081763,False,residential,True,104.993,"LINESTRING (59.1832199 33.7346823, 59.1829448 33.7343782, 59.1825314 33.7339315)",,فدک ۳,,,
722668286,True,secondary,False,61.404,"LINESTRING (59.1793399 33.7355021, 59.1796516 33.7350145)",,بلوار سیمان شهر,,,
