osmid,oneway,highway,reversed,length,lanes,name,maxspeed,tunnel,geometry,junction
538957442,False,residential,True,50.511,,,30,,"LINESTRING (48.7511571 33.8955544, 48.7513621 33.8959672, 48.7513705 33.8959706)",
538957443,False,residential,False,28.149,,,30,,"LINESTRING (48.7513705 33.8959706, 48.7511142 33.8961078)",
538957442,False,residential,False,50.511,,,30,,"LINESTRING (48.7513705 33.8959706, 48.7513621 33.8959672, 48.7511571 33.8955544)",
538957442,False,residential,True,48.134,,,30,,"LINESTRING (48.7513705 33.8959706, 48.7514039 33.8959844, 48.7516391 33.8963357)",
538957445,False,residential,False,21.617,,,30,,"LINESTRING (48.7508598 33.896215, 48.7507842 33.896031)",
538957443,False,residential,True,15.714,,,30,,"LINESTRING (48.7508598 33.896215, 48.7508693 33.8962122, 48.7509765 33.8961814, 48.7510158 33.8961604)",
538957445,False,residential,True,21.617,,,30,,"LINESTRING (48.7507842 33.896031, 48.7508598 33.896215)",
538957443,False,residential,True,10.802,,,30,,"LINESTRING (48.7510158 33.8961604, 48.7511142 33.8961078)",
538957446,False,residential,False,18.292,,,30,,"LINESTRING (48.7510158 33.8961604, 48.7510916 33.8963124)",
538957443,False,residential,False,15.714,,,30,,"LINESTRING (48.7510158 33.8961604, 48.7509765 33.8961814, 48.7508693 33.8962122, 48.7508598 33.896215)",
538957446,False,residential,True,18.292,,,30,,"LINESTRING (48.7510916 33.8963124, 48.7510158 33.8961604)",
538957447,False,residential,False,30.853,,,30,,"LINESTRING (48.7509921 33.8958495, 48.7511142 33.8961078)",
538957443,False,residential,False,10.802,,,30,,"LINESTRING (48.7511142 33.8961078, 48.7510158 33.8961604)",
538957443,False,residential,True,28.149,,,30,,"LINESTRING (48.7511142 33.8961078, 48.7513705 33.8959706)",
538957447,False,residential,True,30.853,,,30,,"LINESTRING (48.7511142 33.8961078, 48.7509921 33.8958495)",
538957449,False,residential,False,26.98,,ایمان,30,,"LINESTRING (48.7517298 33.8959565, 48.7518502 33.8961776)",
538957449,False,residential,True,26.98,,ایمان,30,,"LINESTRING (48.7518502 33.8961776, 48.7517298 33.8959565)",
538957435,False,residential,False,26.528999999999996,,شهید ولی شرفی,30,,"LINESTRING (48.7518502 33.8961776, 48.7517743 33.8962198, 48.7516608 33.8963043, 48.7516391 33.8963357)",
538957435,False,residential,True,37.814,,شهید ولی شرفی,30,,"LINESTRING (48.7518502 33.8961776, 48.7518572 33.8961737, 48.7520072 33.8961109, 48.7522233 33.896038)",
538957451,False,residential,True,71.293,,,30,,"LINESTRING (48.7519836 33.8954285, 48.7522233 33.896038)",
538957452,False,residential,False,28.56,,,30,,"LINESTRING (48.7519836 33.8954285, 48.7522743 33.8953405)",
"[538957458, 538957451]",False,residential,"[False, True]",89.281,,,30,,"LINESTRING (48.7519836 33.8954285, 48.7518904 33.8952123, 48.7518324 33.8950902, 48.7517258 33.8949311, 48.7516101 33.8949838, 48.7515495 33.894842)",
538957452,False,residential,True,28.56,,,30,,"LINESTRING (48.7522743 33.8953405, 48.7519836 33.8954285)",
538957453,False,residential,False,50.155,,,30,,"LINESTRING (48.7525621 33.895118, 48.7525199 33.8952676, 48.7526696 33.8955378)",
480311846,True,secondary,False,60.023,2,حافظ جنوبی,,,"LINESTRING (48.7529909 33.8948604, 48.7531396 33.8953859)",
538957455,False,residential,False,33.785,,جهان آرا,30,,"LINESTRING (48.7529909 33.8948604, 48.7526489 33.8949687)",
542741144,False,residential,True,38.875,,افشار,30,,"LINESTRING (48.7529909 33.8948604, 48.7532176 33.8947984, 48.7533052 33.8947984, 48.7533817 33.8948123, 48.7533972 33.8948172)",
538957455,False,residential,True,33.785,,جهان آرا,30,,"LINESTRING (48.7526489 33.8949687, 48.7529909 33.8948604)",
480311846,True,secondary,False,26.602,2,حافظ جنوبی,,,"LINESTRING (48.752925 33.8946275, 48.7529909 33.8948604)",
"[538957456, 538957457]",False,residential,"[False, True]",117.232,,اسماعیل زاده,30,,"LINESTRING (48.752925 33.8946275, 48.7524572 33.8947861, 48.7523122 33.8946622, 48.75215 33.8945983, 48.7520257 33.8943027)",
"[538957456, 538957457]",False,residential,"[False, True]",117.23200000000001,,اسماعیل زاده,30,,"LINESTRING (48.7520257 33.8943027, 48.75215 33.8945983, 48.7523122 33.8946622, 48.7524572 33.8947861, 48.752925 33.8946275)",
590146345,False,residential,False,72.702,,امیریان,30,,"LINESTRING (48.7520257 33.8943027, 48.7520483 33.8942969, 48.7522639 33.8942413, 48.7527797 33.8941136)",
590146345,False,residential,True,60.971000000000004,,امیریان,30,,"LINESTRING (48.7520257 33.8943027, 48.7519294 33.8943275, 48.7516805 33.8943918, 48.7516061 33.894411, 48.7513949 33.8944655)",
538957458,False,residential,False,44.23,,,30,,"LINESTRING (48.7513949 33.8944655, 48.7515495 33.894842)",
590146345,False,residential,False,60.971,,امیریان,30,,"LINESTRING (48.7513949 33.8944655, 48.7516061 33.894411, 48.7516805 33.8943918, 48.7519294 33.8943275, 48.7520257 33.8943027)",
590146345,False,residential,True,34.807,,امیریان,30,,"LINESTRING (48.7513949 33.8944655, 48.7513483 33.8944775, 48.7512619 33.8944998, 48.7510282 33.8945365)",
"[1262439823, 487528695]",True,secondary,False,73.425,2,بلوار شهدا,,,"LINESTRING (48.7526973 33.8965548, 48.7532846 33.8962485, 48.7533709 33.8962035)",
538957460,False,residential,False,70.311,,بشیر معظم,30,,"LINESTRING (48.7526973 33.8965548, 48.7525116 33.8963141, 48.7523364 33.8959996)",
538957435,False,residential,False,11.278,,شهید ولی شرفی,30,,"LINESTRING (48.7523364 33.8959996, 48.7522233 33.896038)",
"[538957435, 538957453]",False,residential,True,80.85,,شهید ولی شرفی,30,,"LINESTRING (48.7523364 33.8959996, 48.7524786 33.8959513, 48.7527778 33.8958538, 48.7527564 33.8956944, 48.7526696 33.8955378)",
538957460,False,residential,True,70.311,,بشیر معظم,30,,"LINESTRING (48.7523364 33.8959996, 48.7525116 33.8963141, 48.7526973 33.8965548)",
538957485,False,residential,True,155.067,,آزادی,30,,"LINESTRING (48.7526424 33.898335, 48.7524901 33.8980509, 48.7519063 33.8970817)",
"[503342539, 538957486]",False,residential,"[False, True]",164.52700000000002,,احمدی,30,,"LINESTRING (48.7526424 33.898335, 48.7533429 33.8981429, 48.753466 33.8981147, 48.7535021 33.8980887, 48.7535208 33.8980442, 48.7534457 33.8977904, 48.7534534 33.8977567, 48.7534752 33.8977458, 48.7538619 33.8975879)",
488571587,True,secondary,False,80.898,2,بلوار شهدا,,,"LINESTRING (48.7526408 33.8966847, 48.7519063 33.8970817)",
"[538957489, 538957490]",False,residential,False,158.352,,معصومی,30,,"LINESTRING (48.7526408 33.8966847, 48.7527377 33.8968088, 48.7528296 33.8969786, 48.7528569 33.8971054, 48.7529442 33.8973206, 48.7529297 33.8973435, 48.7529066 33.8973562, 48.7525499 33.897423, 48.7525194 33.8974338, 48.7525177 33.8974609, 48.7526396 33.897772)",
538957490,False,residential,True,17.738,,معصومی,30,,"LINESTRING (48.7526952 33.8979247, 48.7526396 33.897772)",
538957490,False,residential,False,17.738,,معصومی,30,,"LINESTRING (48.7526396 33.897772, 48.7526952 33.8979247)",
538957491,False,residential,False,38.712,,,30,,"LINESTRING (48.7526396 33.897772, 48.7530482 33.8976934)",
"[538957489, 538957490]",False,residential,True,158.352,,معصومی,30,,"LINESTRING (48.7526396 33.897772, 48.7525177 33.8974609, 48.7525194 33.8974338, 48.7525499 33.897423, 48.7529066 33.8973562, 48.7529297 33.8973435, 48.7529442 33.8973206, 48.7528569 33.8971054, 48.7528296 33.8969786, 48.7527377 33.8968088, 48.7526408 33.8966847)",
538957491,False,residential,True,33.431,,,30,,"LINESTRING (48.7534006 33.8976239, 48.7530482 33.8976934)",
538957491,False,residential,False,33.431,,,30,,"LINESTRING (48.7530482 33.8976934, 48.7534006 33.8976239)",
538957491,False,residential,True,38.712,,,30,,"LINESTRING (48.7530482 33.8976934, 48.7526396 33.897772)",
1067853646,False,residential,False,14.962,,,30,,"LINESTRING (48.7530482 33.8976934, 48.7530877 33.8978239)",
538957494,False,residential,False,75.595,,خوبان,30,,"LINESTRING (48.753319 33.8972904, 48.7532355 33.8969852, 48.753266 33.8969689, 48.753656 33.8968761)",
480311843,True,secondary,False,50.717,2,حافظ شمالی,,,"LINESTRING (48.753656 33.8968761, 48.7537843 33.8973196)",
700293349,False,residential,False,23.206,,موسوی,30,,"LINESTRING (48.753656 33.8968761, 48.7538994 33.8968238)",
538957494,False,residential,True,75.595,,خوبان,30,,"LINESTRING (48.753656 33.8968761, 48.753266 33.8969689, 48.7532355 33.8969852, 48.753319 33.8972904)",
428455726,False,tertiary,False,12.635,2,مولوی,,,"LINESTRING (48.7510106 33.89031, 48.7508828 33.8902693)",
538994690,False,residential,False,49.612,,رضایی,30,,"LINESTRING (48.7510106 33.89031, 48.7512509 33.8899109)",
428455726,False,tertiary,True,45.873999999999995,2,مولوی,,,"LINESTRING (48.7510106 33.89031, 48.7512542 33.8903876, 48.751488 33.8904147)",
538994690,False,residential,True,49.612,,رضایی,30,,"LINESTRING (48.7512509 33.8899109, 48.7510106 33.89031)",
428455726,False,tertiary,True,12.635,2,مولوی,,,"LINESTRING (48.7508828 33.8902693, 48.7510106 33.89031)",
538821655,False,residential,False,48.799,,احمد میری,30,,"LINESTRING (48.7547313 33.8903627, 48.7547722 33.8904248, 48.75483 33.8905127, 48.7548345 33.890519, 48.7549962 33.8907424)",
539004466,False,residential,True,35.066,,نکیسا,30,,"LINESTRING (48.7547313 33.8903627, 48.7549861 33.8902373, 48.7550581 33.8902019)",
538821655,False,residential,False,12.154,,احمد میری,30,,"LINESTRING (48.7549962 33.8907424, 48.755064 33.8908361)",
538821655,False,residential,True,48.799,,احمد میری,30,,"LINESTRING (48.7549962 33.8907424, 48.7548345 33.890519, 48.75483 33.8905127, 48.7547722 33.8904248, 48.7547313 33.8903627)",
539004467,False,residential,False,54.763000000000005,,موسوی,30,,"LINESTRING (48.7549962 33.8907424, 48.755227 33.8906612, 48.7555425 33.8905503)",
539004467,False,residential,True,9.263,,موسوی,30,,"LINESTRING (48.7556349 33.8905178, 48.7555425 33.8905503)",
539004466,False,residential,False,27.02,,نکیسا,30,,"LINESTRING (48.7553288 33.8901141, 48.7552891 33.8901165, 48.7550651 33.8901985, 48.7550581 33.8902019)",
539004466,False,residential,True,26.528,,نکیسا,30,,"LINESTRING (48.7553288 33.8901141, 48.7555682 33.8900993, 48.7555885 33.8900981, 48.7556154 33.8900964)",
539004466,False,residential,False,35.066,,نکیسا,30,,"LINESTRING (48.7550581 33.8902019, 48.7549861 33.8902373, 48.7547313 33.8903627)",
539004466,False,residential,True,27.02,,نکیسا,30,,"LINESTRING (48.7550581 33.8902019, 48.7550651 33.8901985, 48.7552891 33.8901165, 48.7553288 33.8901141)",
539004482,False,residential,False,31.332,,,30,,"LINESTRING (48.7562041 33.8898691, 48.75636 33.8901194)",
539004466,False,residential,False,60.754,,نکیسا,30,,"LINESTRING (48.7562041 33.8898691, 48.7561887 33.8898752, 48.7560147 33.8899449, 48.7559028 33.8899974, 48.7558531 33.8900208, 48.7558442 33.8900249, 48.7556996 33.8900957, 48.7556154 33.8900964)",
539004482,False,residential,True,31.332,,,30,,"LINESTRING (48.75636 33.8901194, 48.7562041 33.8898691)",
489438232,True,tertiary,False,63.483000000000004,2,(قدغون) شهید رضایی,,,"LINESTRING (48.7586139 33.8918129, 48.7585282 33.8917029, 48.7582745 33.8914003, 48.7582255 33.8913418)",
539174765,False,residential,False,65.077,,خوبان,30,,"LINESTRING (48.7586139 33.8918129, 48.7590518 33.8915622, 48.7591776 33.8916609)",
489438232,True,tertiary,False,33.912,2,(قدغون) شهید رضایی,,,"LINESTRING (48.7579436 33.8910055, 48.7577337 33.8907552)",
539174768,False,residential,False,48.463,,باوفا,30,,"LINESTRING (48.7579436 33.8910055, 48.7577029 33.8911232, 48.7576501 33.8911696, 48.7576385 33.891206, 48.7576435 33.8912593, 48.7576674 33.8913041)",
539174768,False,residential,True,10.955,,باوفا,30,,"LINESTRING (48.7577154 33.8913942, 48.7576674 33.8913041)",
539174768,False,residential,False,10.955,,باوفا,30,,"LINESTRING (48.7576674 33.8913041, 48.7577154 33.8913942)",
539174768,False,residential,True,48.46300000000001,,باوفا,30,,"LINESTRING (48.7576674 33.8913041, 48.7576435 33.8912593, 48.7576385 33.891206, 48.7576501 33.8911696, 48.7577029 33.8911232, 48.7579436 33.8910055)",
539174769,False,residential,False,50.504999999999995,,با وفا,30,,"LINESTRING (48.7576674 33.8913041, 48.7574221 33.891417, 48.7575054 33.8916273)",
681699009,True,secondary,False,64.264,1,آزادی,30,,"LINESTRING (48.7585139 33.8926273, 48.758827 33.8921111)",
"[539174770, 539174771]",False,residential,"[False, True]",136.595,,شهید افشین جهشی,30,,"LINESTRING (48.7585139 33.8926273, 48.758278 33.8925382, 48.7581301 33.8925132, 48.7581791 33.8923431, 48.7581449 33.8919823, 48.7581107 33.8918053, 48.7579047 33.8917875)",
"[539174770, 539174771]",False,residential,"[False, True]",136.59500000000003,,شهید افشین جهشی,30,,"LINESTRING (48.7579047 33.8917875, 48.7581107 33.8918053, 48.7581449 33.8919823, 48.7581791 33.8923431, 48.7581301 33.8925132, 48.758278 33.8925382, 48.7585139 33.8926273)",
"[539174769, 539174770]",False,residential,True,47.815,,"['با وفا', 'شهید افشین جهشی']",30,,"LINESTRING (48.7579047 33.8917875, 48.757894 33.8917865, 48.7575586 33.8917618, 48.7575054 33.8916273)",
539174773,False,residential,False,91.459,,شهید شعبان زاده,30,,"LINESTRING (48.7579047 33.8917875, 48.7575178 33.891998, 48.7571585 33.8921935, 48.757076 33.8922384)",
584376828,False,secondary,False,7.078,2,سعدی,,,"LINESTRING (48.7561154 33.8927645, 48.7560581 33.8927222)",
584376828,False,secondary,True,67.262,2,سعدی,,,"LINESTRING (48.7561154 33.8927645, 48.7561892 33.8928191, 48.7565114 33.8930573, 48.7566596 33.8931668)",
591399586,False,residential,True,107.10600000000001,,شهید شعبان زاده,30,,"LINESTRING (48.7561154 33.8927645, 48.756564 33.8925842, 48.756677 33.8925196, 48.7568161 33.89244, 48.7570701 33.8922416, 48.757076 33.8922384)",
539174775,False,residential,False,23.799,,شعبان زاده,30,,"LINESTRING (48.757076 33.8922384, 48.7569449 33.8920541)",
539174773,False,residential,True,91.459,,شهید شعبان زاده,30,,"LINESTRING (48.757076 33.8922384, 48.7571585 33.8921935, 48.7575178 33.891998, 48.7579047 33.8917875)",
591399586,False,residential,False,107.10600000000001,,شهید شعبان زاده,30,,"LINESTRING (48.757076 33.8922384, 48.7570701 33.8922416, 48.7568161 33.89244, 48.756677 33.8925196, 48.756564 33.8925842, 48.7561154 33.8927645)",
539174775,False,residential,True,160.188,,شعبان زاده,30,,"LINESTRING (48.7559776 33.8908615, 48.7563833 33.8913009, 48.7563894 33.8913071, 48.7564777 33.8913972, 48.7568148 33.8918711, 48.7569449 33.8920541)",
539174778,False,residential,False,111.023,,رضا معماری,30,,"LINESTRING (48.7559776 33.8908615, 48.7561771 33.8907628, 48.7563618 33.8906714, 48.7564846 33.8906106, 48.7567539 33.890496, 48.7570332 33.8903845)",
539174778,False,residential,True,69.643,,رضا معماری,30,,"LINESTRING (48.7559776 33.8908615, 48.7557892 33.8909482, 48.7555425 33.8905503)",
539004467,False,residential,False,9.263,,موسوی,30,,"LINESTRING (48.7555425 33.8905503, 48.7556349 33.8905178)",
539004467,False,residential,True,54.763000000000005,,موسوی,30,,"LINESTRING (48.7555425 33.8905503, 48.755227 33.8906612, 48.7549962 33.8907424)",
539174778,False,residential,False,69.643,,رضا معماری,30,,"LINESTRING (48.7555425 33.8905503, 48.7557892 33.8909482, 48.7559776 33.8908615)",
489438232,True,tertiary,False,30.419,2,(قدغون) شهید رضایی,,,"LINESTRING (48.7574573 33.8904072, 48.7573637 33.8902882, 48.7572719 33.8901811)",
539174778,False,residential,True,51.288,,رضا معماری,30,,"LINESTRING (48.7574573 33.8904072, 48.7573404 33.8904632, 48.7572126 33.8903129, 48.7570332 33.8903845)",
539174778,False,residential,False,51.288,,رضا معماری,30,,"LINESTRING (48.7570332 33.8903845, 48.7572126 33.8903129, 48.7573404 33.8904632, 48.7574573 33.8904072)",
539174778,False,residential,True,111.023,,رضا معماری,30,,"LINESTRING (48.7570332 33.8903845, 48.7567539 33.890496, 48.7564846 33.8906106, 48.7563618 33.8906714, 48.7561771 33.8907628, 48.7559776 33.8908615)",
539174779,False,residential,False,84.903,,,30,,"LINESTRING (48.7570332 33.8903845, 48.7571299 33.8905334, 48.7569747 33.8906205, 48.756842 33.890695, 48.7566866 33.8907822, 48.7567824 33.8909096)",
539174775,False,residential,True,23.799,,شعبان زاده,30,,"LINESTRING (48.7569449 33.8920541, 48.757076 33.8922384)",
1082662044,False,residential,False,22.57,,سهراب,30,,"LINESTRING (48.7569449 33.8920541, 48.7571366 33.8919281)",
539174775,False,residential,False,160.188,,شعبان زاده,30,,"LINESTRING (48.7569449 33.8920541, 48.7568148 33.8918711, 48.7564777 33.8913972, 48.7563894 33.8913071, 48.7563833 33.8913009, 48.7559776 33.8908615)",
1082662044,False,residential,True,22.57,,سهراب,30,,"LINESTRING (48.7571366 33.8919281, 48.7569449 33.8920541)",
1082662042,False,residential,True,23.969,,,,,"LINESTRING (48.7572709 33.8917199, 48.7575054 33.8916273)",
584376828,False,secondary,False,9.544,2,سعدی,,,"LINESTRING (48.7553008 33.8921624, 48.7552235 33.8921054)",
584376828,False,secondary,True,26.585,2,سعدی,,,"LINESTRING (48.7553008 33.8921624, 48.7555159 33.8923214)",
539436164,False,residential,False,43.334999999999994,,محمودی,30,,"LINESTRING (48.7553008 33.8921624, 48.75556 33.8920302, 48.755558 33.8920082, 48.7555071 33.8919011)",
539436166,False,residential,False,53.225,,,30,,"LINESTRING (48.7553826 33.8916391, 48.7558904 33.8914123)",
615810087,False,residential,True,31.318,,نگار,30,,"LINESTRING (48.7553826 33.8916391, 48.7555071 33.8919011)",
615810087,False,residential,False,39.626,,نگار,30,,"LINESTRING (48.7553826 33.8916391, 48.7552765 33.8915596, 48.7552155 33.8914606, 48.755146 33.891348)",
615810087,False,residential,True,39.626,,نگار,30,,"LINESTRING (48.755146 33.891348, 48.7552155 33.8914606, 48.7552765 33.8915596, 48.7553826 33.8916391)",
539436166,False,residential,True,53.225,,,30,,"LINESTRING (48.7558904 33.8914123, 48.7553826 33.8916391)",
539436167,False,residential,False,69.525,,محمودی,30,,"LINESTRING (48.7555071 33.8919011, 48.7561718 33.891607)",
615810087,False,residential,False,31.318,,نگار,30,,"LINESTRING (48.7555071 33.8919011, 48.7553826 33.8916391)",
539436164,False,residential,True,43.334999999999994,,محمودی,30,,"LINESTRING (48.7555071 33.8919011, 48.755558 33.8920082, 48.75556 33.8920302, 48.7553008 33.8921624)",
539436167,False,residential,True,69.525,,محمودی,30,,"LINESTRING (48.7561718 33.891607, 48.7555071 33.8919011)",
539436171,False,residential,False,29.553,,شهید چکشی,30,,"LINESTRING (48.7568197 33.8932851, 48.7570791 33.8931293)",
584376828,False,secondary,False,19.784,2,سعدی,,,"LINESTRING (48.7568197 33.8932851, 48.7566596 33.8931668)",
584376828,False,secondary,True,74.105,2,سعدی,,,"LINESTRING (48.7568197 33.8932851, 48.7569099 33.8933518, 48.7574193 33.8937283)",
539436171,False,residential,True,29.553,,شهید چکشی,30,,"LINESTRING (48.7570791 33.8931293, 48.7568197 33.8932851)",
539436171,False,residential,False,44.828,,شهید چکشی,30,,"LINESTRING (48.7570791 33.8931293, 48.7570382 33.8930777, 48.7573685 33.8928743)",
681690914,False,residential,False,66.528,,,,,"LINESTRING (48.7570791 33.8931293, 48.7572053 33.8930926, 48.7572386 33.8930829, 48.75748 33.8930273, 48.7576378 33.8930072, 48.7577773 33.8930273)",
539436171,False,residential,True,44.828,,شهید چکشی,30,,"LINESTRING (48.7573685 33.8928743, 48.7570382 33.8930777, 48.7570791 33.8931293)",
584376828,False,secondary,True,19.784,2,سعدی,,,"LINESTRING (48.7566596 33.8931668, 48.7568197 33.8932851)",
539436172,False,residential,False,45.587,,سروش,30,,"LINESTRING (48.7566596 33.8931668, 48.7567142 33.8931136, 48.756827 33.8930163, 48.7569441 33.8929294, 48.7570196 33.8928888)",
584376828,False,secondary,False,67.262,2,سعدی,,,"LINESTRING (48.7566596 33.8931668, 48.7565114 33.8930573, 48.7561892 33.8928191, 48.7561154 33.8927645)",
539436172,False,residential,True,45.587,,سروش,30,,"LINESTRING (48.7570196 33.8928888, 48.7569441 33.8929294, 48.756827 33.8930163, 48.7567142 33.8931136, 48.7566596 33.8931668)",
"[539451662, 539451663]",False,residential,False,147.502,,شیرین,30,,"LINESTRING (48.7547312 33.8917414, 48.754364 33.8919501, 48.7539943 33.8921571, 48.75362 33.8923009, 48.7536953 33.892516, 48.7536842 33.8925344)",
584376828,False,secondary,False,48.281,2,سعدی,,,"LINESTRING (48.7547312 33.8917414, 48.7545035 33.8915732, 48.7543405 33.8914527)",
584376828,False,secondary,True,60.852000000000004,2,سعدی,,,"LINESTRING (48.7547312 33.8917414, 48.7547889 33.8917841, 48.7551166 33.8920263, 48.7552235 33.8921054)",
"[539451662, 539451663]",False,residential,True,147.502,,شیرین,30,,"LINESTRING (48.7536842 33.8925344, 48.7536953 33.892516, 48.75362 33.8923009, 48.7539943 33.8921571, 48.754364 33.8919501, 48.7547312 33.8917414)",
539451665,False,residential,False,96.708,,جنانی,30,,"LINESTRING (48.7537544 33.8931294, 48.7539981 33.8930485, 48.7543771 33.8936194)",
507498389,False,residential,False,15.908,,بحرالعلوم,30,,"LINESTRING (48.7543771 33.8936194, 48.7542304 33.8936945)",
507498389,False,residential,True,131.821,,بحرالعلوم,30,,"LINESTRING (48.7543771 33.8936194, 48.7544134 33.8936008, 48.7546276 33.8934913, 48.7549987 33.8933015, 48.7550305 33.8932852, 48.7550544 33.8932722, 48.7555835 33.8929851)",
539451665,False,residential,True,96.708,,جنانی,30,,"LINESTRING (48.7543771 33.8936194, 48.7539981 33.8930485, 48.7537544 33.8931294)",
584376828,False,secondary,True,18.726,2,سعدی,,,"LINESTRING (48.7524045 33.8900217, 48.752556 33.8901337)",
177867653,True,secondary,False,30.331000000000003,,میدان توحید (کوروش),,,"LINESTRING (48.7524045 33.8900217, 48.7523685 33.8900521, 48.7521684 33.8902114)",roundabout
177867653,True,secondary,False,5.444,,میدان توحید (کوروش),,,"LINESTRING (48.7518085 33.8904925, 48.7517645 33.8905251)",roundabout
538821664,False,residential,True,109.221,,صبا,30,,"LINESTRING (48.7518085 33.8904925, 48.7520534 33.8906687, 48.7528547 33.8909261)",
177867653,True,secondary,False,5.079,,میدان توحید (کوروش),,,"LINESTRING (48.7524371 33.8899849, 48.7524045 33.8900217)",roundabout
177867653,True,secondary,False,18.323,,میدان توحید (کوروش),,,"LINESTRING (48.7521684 33.8902114, 48.7520238 33.8903243)",roundabout
539920514,True,secondary_link,False,38.105,,,,,"LINESTRING (48.7521684 33.8902114, 48.7521128 33.89021, 48.7520772 33.8902041, 48.7520439 33.890191, 48.7520062 33.8901678, 48.7519819 33.8901499, 48.7519619 33.8901283, 48.751948 33.8901095, 48.751934 33.8900889, 48.7519269 33.890068, 48.7519242 33.8900508, 48.7519259 33.8900312, 48.751934 33.8899936)",
177867653,True,secondary,False,10.468,,میدان توحید (کوروش),,,"LINESTRING (48.751934 33.8899936, 48.7520166 33.8899291)",roundabout
177867653,True,secondary,False,22.288,,میدان توحید (کوروش),,,"LINESTRING (48.7517582 33.890131, 48.751934 33.8899936)",roundabout
539920518,False,residential,True,40.821,,معماری,30,,"LINESTRING (48.7517582 33.890131, 48.7513817 33.8899384)",
177867653,True,secondary,False,27.29,,میدان توحید (کوروش),,,"LINESTRING (48.7520238 33.8903243, 48.7518379 33.8904696, 48.7518085 33.8904925)",roundabout
539920515,True,secondary_link,False,38.335,,,,,"LINESTRING (48.7520238 33.8903243, 48.7520273 33.8902889, 48.7520249 33.8902659, 48.7520169 33.8902443, 48.7519975 33.8902168, 48.7519565 33.8901774, 48.751904 33.8901461, 48.7518565 33.8901284, 48.7518204 33.8901229, 48.7517582 33.890131)",
177867653,True,secondary,False,41.615,,میدان توحید (کوروش),,,"LINESTRING (48.751488 33.8904147, 48.751486 33.8903954, 48.7514999 33.8903486, 48.7515314 33.8903081, 48.7517582 33.890131)",roundabout
428455726,False,tertiary,False,45.873999999999995,2,مولوی,,,"LINESTRING (48.751488 33.8904147, 48.7512542 33.8903876, 48.7510106 33.89031)",
542731950,False,residential,True,6.385,,وارسته,30,,"LINESTRING (48.7610962 33.891484, 48.7611639 33.8914722)",
542731952,False,residential,False,46.513,,وارسته,30,,"LINESTRING (48.7610962 33.891484, 48.7607906 33.8911514)",
1146996269,False,residential,True,20.44,,دیناروند,30,,"LINESTRING (48.7610962 33.891484, 48.761108 33.891622, 48.7611265 33.8916648)",
542731950,False,residential,False,25.784,,وارسته,30,,"LINESTRING (48.7613918 33.8914927, 48.7613618 33.8914345, 48.7612561 33.8914561, 48.7611639 33.8914722)",
542731959,False,residential,False,26.976,,,30,,"LINESTRING (48.7607072 33.8934945, 48.7604305 33.8934164)",
542781563,False,residential,False,76.834,,۱۲ متری رهبر,30,,"LINESTRING (48.7607072 33.8934945, 48.7607697 33.8936566, 48.7609023 33.8938577, 48.7610967 33.8941005)",
507498389,False,residential,True,23.954,,بحرالعلوم,30,,"LINESTRING (48.7555835 33.8929851, 48.7558007 33.8928672)",
542736989,False,residential,False,74.063,,بحرالعلوم,30,,"LINESTRING (48.7555835 33.8929851, 48.7555159 33.8923214)",
507498389,False,residential,False,131.821,,بحرالعلوم,30,,"LINESTRING (48.7555835 33.8929851, 48.7550544 33.8932722, 48.7550305 33.8932852, 48.7549987 33.8933015, 48.7546276 33.8934913, 48.7544134 33.8936008, 48.7543771 33.8936194)",
507498389,False,residential,False,23.954,,بحرالعلوم,30,,"LINESTRING (48.7558007 33.8928672, 48.7555835 33.8929851)",
507498389,False,residential,True,28.713,,بحرالعلوم,30,,"LINESTRING (48.7558007 33.8928672, 48.7560581 33.8927222)",
542736990,False,residential,False,111.243,,,30,,"LINESTRING (48.7558007 33.8928672, 48.7559685 33.8931806, 48.755816 33.8932936, 48.7559113 33.8935048, 48.7560221 33.8937504)",
542736990,False,residential,True,111.243,,,30,,"LINESTRING (48.7560221 33.8937504, 48.7559113 33.8935048, 48.755816 33.8932936, 48.7559685 33.8931806, 48.7558007 33.8928672)",
507498389,False,residential,True,15.908,,بحرالعلوم,30,,"LINESTRING (48.7542304 33.8936945, 48.7543771 33.8936194)",
542741141,False,residential,False,71.156,,دانش,30,,"LINESTRING (48.7542304 33.8936945, 48.7545426 33.8942796)",
"[590440245, 507498389]",False,residential,False,160.906,,"['زرندی', 'بحرالعلوم']",30,,"LINESTRING (48.7542304 33.8936945, 48.7540134 33.8938055, 48.753995 33.8938149, 48.7535611 33.8940368, 48.7533335 33.8938509, 48.7527797 33.8941136)",
542741141,False,residential,True,77.882,,دانش,30,,"LINESTRING (48.7547781 33.8949484, 48.7546909 33.8946025, 48.7546694 33.8945171, 48.7546033 33.8943933, 48.7545426 33.8942796)",
542741142,False,residential,False,23.664,,مرکزی,30,,"LINESTRING (48.7547781 33.8949484, 48.7546365 33.8949866, 48.7545441 33.8950322)",
542741142,False,residential,True,60.486000000000004,,مرکزی,30,,"LINESTRING (48.7547781 33.8949484, 48.7549461 33.8949242, 48.7549743 33.8949415, 48.7549843 33.8949696, 48.755101 33.8952997)",
542741142,False,residential,False,35.83,,مرکزی,30,,"LINESTRING (48.7543261 33.8951621, 48.7542208 33.8952644, 48.7540741 33.8954072)",
