osmid,oneway,lanes,name,highway,junction,reversed,length,geometry,maxspeed,access
272484178,False,,اطمینان,residential,,True,67.706,"LINESTRING (49.5799514 37.2827605, 49.5800846 37.2821609)",30,
283623928,False,,نوین,residential,,True,46.036,"LINESTRING (49.5799514 37.2827605, 49.5804679 37.2828107)",,
272484181,False,,جویا,residential,,False,46.972,"LINESTRING (49.5804679 37.2828107, 49.5803327 37.2832192)",30,
272484181,False,,جویا,residential,,True,60.675,"LINESTRING (49.5804679 37.2828107, 49.5806443 37.2822834)",30,
283623928,False,,نوین,residential,,False,46.036,"LINESTRING (49.5804679 37.2828107, 49.5799514 37.2827605)",,
1074688376,False,,,residential,,True,40.904,"LINESTRING (49.5804679 37.2828107, 49.580925 37.2828659)",,
283623930,False,,,residential,,True,37.642,"LINESTRING (49.5790347 37.283091, 49.5790294 37.2834295)",,
272484187,False,,نیک,residential,,False,44.154,"LINESTRING (49.5790347 37.283091, 49.5791201 37.283089, 49.5792839 37.2831108, 49.57945 37.2831659, 49.5795176 37.2831663)",30,
272484179,False,,طالقانی سوم,residential,,False,27.091,"LINESTRING (49.579019 37.2837375, 49.5793251 37.283731)",30,
283623930,False,,,residential,,False,26.418,"LINESTRING (49.579019 37.2837375, 49.579027 37.2835)",,
294855068,False,,راهنما,residential,,True,42.637,"LINESTRING (49.5803536 37.2797698, 49.5802253 37.2801394)",30,
596276452,False,,فرصت,residential,,False,83.66300000000001,"LINESTRING (49.5803536 37.2797698, 49.5804035 37.2797663, 49.5805957 37.2797747, 49.5808247 37.2797935, 49.5810248 37.2798333, 49.5811564 37.2798836, 49.5812538 37.2799401)",30,
"[283623921, 596276452]",False,,"['انقلاب', 'فرصت']",residential,,True,88.9,"LINESTRING (49.5803536 37.2797698, 49.5803824 37.2796615, 49.5802771 37.2796469, 49.580056 37.2796511, 49.5798349 37.2795673, 49.5795569 37.2794944)",30,
272475634,False,,نشاط,residential,,True,232.742,"LINESTRING (49.5831778 37.2797867, 49.5830989 37.2799309, 49.5829567 37.2800539, 49.5826864 37.2802267, 49.5824833 37.2804965, 49.5822756 37.2807675, 49.5821162 37.2808445, 49.5820037 37.2809402, 49.5817944 37.2812087, 49.5817993 37.2814742)",30,
294855086,False,,انقلاب,residential,,False,146.46999999999997,"LINESTRING (49.5831778 37.2797867, 49.5828795 37.2796451, 49.5826952 37.279578, 49.5825972 37.2795609, 49.5824169 37.2796139, 49.5822258 37.2797842, 49.5821455 37.2799066, 49.5820651 37.2799595, 49.5818239 37.2800058)",30,
"[596277834, 596278943]",False,,ریحان,residential,,False,90.062,"LINESTRING (49.5831778 37.2797867, 49.5833098 37.2795455, 49.583161 37.2793484, 49.5831245 37.2791204, 49.5831245 37.2790333)",30,
294855064,False,,مرجان,residential,,True,40.219,"LINESTRING (49.5818239 37.2800058, 49.5817885 37.2803664)",30,
294855086,False,,انقلاب,residential,,True,146.47,"LINESTRING (49.5818239 37.2800058, 49.5820651 37.2799595, 49.5821455 37.2799066, 49.5822258 37.2797842, 49.5824169 37.2796139, 49.5825972 37.2795609, 49.5826952 37.279578, 49.5828795 37.2796451, 49.5831778 37.2797867)",30,
"[596277008, 596277007]",False,,فرصت,residential,,True,64.701,"LINESTRING (49.5818239 37.2800058, 49.5817609 37.2799683, 49.5816888 37.27989, 49.5816472 37.2798294, 49.5815959 37.2798095, 49.5815197 37.2798128, 49.5814241 37.2798625, 49.5812538 37.2799401)",30,
524950262,False,,دی,residential,,True,88.599,"LINESTRING (49.5807204 37.2800708, 49.580709 37.2803837, 49.5807127 37.2805675, 49.5807388 37.2808225, 49.5807485 37.2808659)",30,
294855064,False,,مرجان,residential,,False,40.219,"LINESTRING (49.5817885 37.2803664, 49.5818239 37.2800058)",30,
272484187,False,,نیک,residential,,False,30.046,"LINESTRING (49.5795176 37.2831663, 49.5798572 37.2831685)",30,
272484187,False,,نیک,residential,,True,44.153999999999996,"LINESTRING (49.5795176 37.2831663, 49.57945 37.2831659, 49.5792839 37.2831108, 49.5791201 37.283089, 49.5790347 37.283091)",30,
"[272484179, 1125564559]",False,,"['یاس', 'طالقانی سوم']",residential,,True,83.455,"LINESTRING (49.5795176 37.2831663, 49.5795606 37.2837284, 49.5793251 37.283731)",30,
596805166,False,,تابان-آفخرا,tertiary,,True,43.984,"LINESTRING (49.5871931 37.2755036, 49.5866974 37.2755333)",30,
699539191,True,,آذربانی,tertiary,,False,50.32300000000001,"LINESTRING (49.5871931 37.2755036, 49.5873616 37.2755279, 49.5875953 37.275629, 49.5876892 37.2756696, 49.5877103 37.2756797)",30,
272477050,True,,قربانی,tertiary,,False,37.660000000000004,"LINESTRING (49.5887159 37.2834046, 49.5886185 37.2833469, 49.5883537 37.2832277)",,
400137573,True,,شمس,tertiary,,False,72.907,"LINESTRING (49.5884311 37.2831306, 49.5889243 37.282752, 49.5890276 37.2826783)",,
455974686,False,,موزیک,residential,,True,202.994,"LINESTRING (49.5884311 37.2831306, 49.5882792 37.2829347, 49.588248 37.2829034, 49.5882111 37.2828839, 49.588079 37.2828159, 49.5879173 37.2827365, 49.5878677 37.2827186, 49.5878088 37.2827077, 49.5875506 37.2826879, 49.5873306 37.2826345, 49.5869659 37.2825449, 49.5866306 37.2825214, 49.5865922 37.282498, 49.5865796 37.2824638, 49.5865762 37.2823465)",30,
400854563,True,,مستوفی,tertiary,,False,144.811,"LINESTRING (49.5797864 37.2774651, 49.5802258 37.2787196)",30,
4750984,True,2,سبزه میدان,secondary,roundabout,False,126.204,"LINESTRING (49.5800968 37.2772435, 49.5798828 37.2766665, 49.5798234 37.2765059, 49.5797499 37.2763073, 49.5797479 37.2762278, 49.5797916 37.2761564)",,
83905471,True,,استادسرا,tertiary,,False,52.126999999999995,"LINESTRING (49.5802258 37.2787196, 49.5801394 37.2788053, 49.579959 37.2788997, 49.5797889 37.2790289)",,
445430967,False,,سعید ملک,residential,,False,16.538,"LINESTRING (49.5894629 37.2767434, 49.5894115 37.2768864)",30,
759779400,False,,بیگلربیگی,residential,,True,60.284,"LINESTRING (49.5894629 37.2767434, 49.589501 37.2762021)",,
266666856,True,,بحر العلوم,tertiary,,False,116.06,"LINESTRING (49.5894629 37.2767434, 49.5892947 37.2767113, 49.5887063 37.2766021, 49.5885616 37.2765753, 49.5881861 37.2765042)",30,
766412657,False,,بحر العلوم,tertiary,,False,50.92,"LINESTRING (49.5894629 37.2767434, 49.5896551 37.2767785, 49.5900304 37.2768163)",30,
445430967,False,,سعید ملک,residential,,True,126.315,"LINESTRING (49.5883599 37.2776065, 49.5885101 37.2774891, 49.5888427 37.2773659, 49.5890102 37.2773028, 49.5891102 37.2772416, 49.5892255 37.2771066, 49.5893691 37.2769428, 49.5894115 37.2768864)",30,
445431286,False,,چوب فروشان,residential,,False,35.131,"LINESTRING (49.587947 37.2764589, 49.5877966 37.2767513)",,
266666856,True,,بحر العلوم,tertiary,,False,75.47399999999999,"LINESTRING (49.587947 37.2764589, 49.5872222 37.2763048, 49.5871229 37.2762837)",30,
266519219,False,,مهربان,residential,,False,35.773,"LINESTRING (49.5838627 37.2770323, 49.5834633 37.2769823)",30,
266519219,False,,مهربان,residential,,True,27.69,"LINESTRING (49.5838627 37.2770323, 49.5841693 37.2770822)",30,
445431288,False,,دهقان,residential,,False,102.887,"LINESTRING (49.5838627 37.2770323, 49.5838109 37.2773472, 49.5837412 37.2775414, 49.5837785 37.2776064, 49.5837021 37.2779351)",30,
756472340,False,,غفاری,residential,,False,35.954,"LINESTRING (49.5890276 37.2826783, 49.588974 37.282562, 49.5889808 37.2823626)",,
759121745,False,,شریعتی,secondary,,True,36.818,"LINESTRING (49.58694 37.2797731, 49.5865362 37.2796931)",90,
1084427890,True,,زیرکوچه,residential,,False,46.173,"LINESTRING (49.58694 37.2797731, 49.5866756 37.2801311)",30,
759121745,False,,شریعتی,secondary,,False,78.397,"LINESTRING (49.58694 37.2797731, 49.5870466 37.2797943, 49.5876237 37.2799086, 49.5877998 37.2799435)",90,
445430967,False,,سعید ملک,residential,,True,16.538,"LINESTRING (49.5894115 37.2768864, 49.5894629 37.2767434)",30,
445430967,False,,سعید ملک,residential,,False,126.315,"LINESTRING (49.5894115 37.2768864, 49.5893691 37.2769428, 49.5892255 37.2771066, 49.5891102 37.2772416, 49.5890102 37.2773028, 49.5888427 37.2773659, 49.5885101 37.2774891, 49.5883599 37.2776065)",30,
550239383,False,,هدایتی,residential,,False,38.730000000000004,"LINESTRING (49.5894115 37.2768864, 49.5895292 37.2770434, 49.5896516 37.2771772)",30,
550239383,False,,هدایتی,residential,,True,38.730000000000004,"LINESTRING (49.5896516 37.2771772, 49.5895292 37.2770434, 49.5894115 37.2768864)",30,
551059797,False,,بن بست خباز,residential,,True,31.864,"LINESTRING (49.5852016 37.2816037, 49.5851895 37.2813173)",,
879132519,False,,,residential,,True,48.693,"LINESTRING (49.5852016 37.2816037, 49.5857435 37.2816802)",,
551059797,False,,بن بست خباز,residential,,False,88.623,"LINESTRING (49.5852016 37.2816037, 49.585119 37.2818137, 49.5851053 37.2818619, 49.5851443 37.2818863, 49.5857466 37.2819788)",,
255096721,True,,ملک پور,residential,,False,17.944,"LINESTRING (49.5865704 37.281576, 49.5865644 37.2817373)",30,
551059809,False,,جمشیدی,residential,,False,69.83699999999999,"LINESTRING (49.5865704 37.281576, 49.5861206 37.2815611, 49.5860318 37.2815581, 49.5860196 37.281757)",,
551059809,False,,جمشیدی,residential,,True,69.837,"LINESTRING (49.5860196 37.281757, 49.5860318 37.2815581, 49.5861206 37.2815611, 49.5865704 37.281576)",,
551060193,False,,شیروانیون,residential,,False,47.777,"LINESTRING (49.5865644 37.2817373, 49.587103 37.2817683)",,
255096721,True,,ملک پور,residential,,False,33.684,"LINESTRING (49.5865644 37.2817373, 49.5865599 37.2819213, 49.5865683 37.28204)",30,
551060193,False,,شیروانیون,residential,,True,47.777,"LINESTRING (49.587103 37.2817683, 49.5865644 37.2817373)",,
551060455,False,,,residential,,True,39.192,"LINESTRING (49.586163 37.2809622, 49.5857249 37.2809101)",,
240136321,True,3,بلوار ۲۲ بهمن,secondary,,False,15.873,"LINESTRING (49.5807156 37.2757332, 49.5807728 37.2758685)",,
949374405,True,,,secondary_link,,False,18.509,"LINESTRING (49.5807156 37.2757332, 49.5807156 37.2757548, 49.5807112 37.275774, 49.5806945 37.2757901, 49.5806711 37.2757997, 49.580645 37.2758012, 49.5806201 37.2757944, 49.5806007 37.2757804, 49.5805897 37.2757614)",,
554676717,False,,احتساب,residential,,False,151.794,"LINESTRING (49.5812127 37.2776627, 49.5819847 37.2788818)",30,
4750984,True,2,سبزه میدان,secondary,roundabout,False,71.565,"LINESTRING (49.5812127 37.2776627, 49.5810259 37.2777328, 49.5805817 37.2778597, 49.5805166 37.2778612, 49.5804529 37.2778501)",,
554676717,False,,احتساب,residential,,True,151.794,"LINESTRING (49.5819847 37.2788818, 49.5812127 37.2776627)",30,
"[554676972, 554676927]",False,,مهتاب,residential,,True,142.731,"LINESTRING (49.5811838 37.2794091, 49.5812123 37.2790824, 49.5806084 37.2782558)",30,
554677555,False,,جمشید جمراد,residential,,False,31.57,"LINESTRING (49.5831068 37.2769705, 49.5834633 37.2769823)",,
554677555,False,,جمشید جمراد,residential,,True,20.386,"LINESTRING (49.5831068 37.2769705, 49.5830109 37.2771372)",,
643120704,False,,,residential,,False,12.451,"LINESTRING (49.5831068 37.2769705, 49.5829748 37.2769317)",,
643122184,False,,بازارچه سبزه میدان,living_street,,True,33.202,"LINESTRING (49.5817507 37.277659, 49.5820284 37.2776019, 49.5821164 37.277595)",,
445431286,False,,چوب فروشان,residential,,True,46.813,"LINESTRING (49.5876162 37.277147, 49.5877645 37.2768136, 49.5877966 37.2767513)",,
569066445,False,,زعفرانی,residential,,True,163.233,"LINESTRING (49.5890102 37.2817094, 49.5891159 37.2817236, 49.5891572 37.281715, 49.5891904 37.2816745, 49.5892435 37.281337, 49.5892386 37.2811562, 49.5892366 37.2811487, 49.5892313 37.2811422, 49.5892222 37.2811392, 49.5892119 37.2811389, 49.5890611 37.2811386, 49.5889646 37.2811322, 49.5889323 37.2811193, 49.5889057 37.281102, 49.5888817 37.2810846, 49.5888653 37.2810617, 49.5888463 37.2809546, 49.5887916 37.280623)",,
503849419,False,,سمیعی,residential,,False,42.469,"LINESTRING (49.5881761 37.2804108, 49.5883234 37.2800473)",30,
569066446,False,,بهار,residential,,False,59.349,"LINESTRING (49.5881761 37.2804108, 49.5887916 37.280623)",,
503849419,False,,سمیعی,residential,,True,166.48,"LINESTRING (49.5881761 37.2804108, 49.5881222 37.2805051, 49.587979 37.2808023, 49.5878988 37.2810677, 49.5878636 37.2812205, 49.5878044 37.2813754, 49.5877875 37.2814424, 49.5878194 37.2815068, 49.5878649 37.2815675, 49.5879024 37.2816892, 49.5879069 37.2818407)",30,
569066446,False,,بهار,residential,,True,59.349,"LINESTRING (49.5887916 37.280623, 49.5881761 37.2804108)",,
569066447,False,,زرین پر,residential,,True,52.096,"LINESTRING (49.5887916 37.280623, 49.588935 37.2801686)",,
569066445,False,,زعفرانی,residential,,False,163.23299999999998,"LINESTRING (49.5887916 37.280623, 49.5888463 37.2809546, 49.5888653 37.2810617, 49.5888817 37.2810846, 49.5889057 37.281102, 49.5889323 37.2811193, 49.5889646 37.2811322, 49.5890611 37.2811386, 49.5892119 37.2811389, 49.5892222 37.2811392, 49.5892313 37.2811422, 49.5892366 37.2811487, 49.5892386 37.2811562, 49.5892435 37.281337, 49.5891904 37.2816745, 49.5891572 37.281715, 49.5891159 37.2817236, 49.5890102 37.2817094)",,
569066448,False,,میلان,residential,,True,112.604,"LINESTRING (49.5877642 37.2807563, 49.587547 37.2807149, 49.5875202 37.280699, 49.5875162 37.2806733, 49.5875312 37.2805431, 49.5875269 37.2804236, 49.5875618 37.2803511, 49.5876422 37.2802635, 49.5877254 37.2801483, 49.5877998 37.2799435)",,
283623930,False,,,residential,,False,37.642,"LINESTRING (49.5790294 37.2834295, 49.5790347 37.283091)",,
283623930,False,,,residential,,True,7.842,"LINESTRING (49.5790294 37.2834295, 49.579027 37.2835)",,
1065210889,False,,,residential,,False,24.704,"LINESTRING (49.5790294 37.2834295, 49.5793086 37.2834263)",,
"[596277834, 596278943]",False,,ریحان,residential,,True,90.062,"LINESTRING (49.5831245 37.2790333, 49.5831245 37.2791204, 49.583161 37.2793484, 49.5833098 37.2795455, 49.5831778 37.2797867)",30,
596423406,False,,فرزانه,residential,,False,92.008,"LINESTRING (49.5871695 37.2807471, 49.5871581 37.2803841, 49.587144 37.2803587, 49.5871125 37.280351, 49.5865972 37.2803674)",,
255096721,True,,ملک پور,residential,,False,134.414,"LINESTRING (49.5865972 37.2803674, 49.5865933 37.2806148, 49.5865924 37.2806691, 49.5865914 37.2807355, 49.5865908 37.2807704, 49.5865896 37.2808487, 49.5865854 37.2811107, 49.5865837 37.2812171, 49.5865704 37.281576)",30,
596423406,False,,فرزانه,residential,,True,92.008,"LINESTRING (49.5865972 37.2803674, 49.5871125 37.280351, 49.587144 37.2803587, 49.5871581 37.2803841, 49.5871695 37.2807471)",,
400460168,True,,آیت الله طالقانی,secondary,,False,29.976,"LINESTRING (49.5793585 37.2774618, 49.5796925 37.2774166)",,
596805165,False,,خواجه,residential,,False,53.452,"LINESTRING (49.5821164 37.277595, 49.5820919 37.277275, 49.5820889 37.2771149)",,
643122184,False,,بازارچه سبزه میدان,living_street,,False,33.202,"LINESTRING (49.5821164 37.277595, 49.5820284 37.2776019, 49.5817507 37.277659)",,
643122184,False,,بازارچه سبزه میدان,living_street,,True,68.271,"LINESTRING (49.5821164 37.277595, 49.5823843 37.277581, 49.5828873 37.2775899)",,
596805165,False,,خواجه,residential,,True,53.452,"LINESTRING (49.5820889 37.2771149, 49.5820919 37.277275, 49.5821164 37.277595)",,
904404330,False,,استادسرا,tertiary,,False,7.711,"LINESTRING (49.5790299 37.2805888, 49.5791163 37.2805979)",,
455974675,True,,اقتصاد,tertiary,,False,127.106,"LINESTRING (49.5857091 37.2798851, 49.5855674 37.2804805, 49.5855433 37.2805946, 49.5854703 37.2809352, 49.5854497 37.2810093)",,
255095800,True,,شاهد,tertiary,,False,23.033,"LINESTRING (49.5843308 37.2829247, 49.584071 37.2829113)",30,
"[630777212, 630777213]",False,,رضایی,residential,,False,73.59800000000001,"LINESTRING (49.5843308 37.2829247, 49.5843453 37.2827145, 49.5843813 37.2825282, 49.5843972 37.2825115, 49.5844175 37.2825079, 49.5846961 37.2825486)",,
455974682,True,,محمدی,tertiary,,False,2.829,"LINESTRING (49.5846961 37.2825486, 49.5846979 37.282574)",30,
"[630777212, 630777213]",False,,رضایی,residential,,True,73.598,"LINESTRING (49.5846961 37.2825486, 49.5844175 37.2825079, 49.5843972 37.2825115, 49.5843813 37.2825282, 49.5843453 37.2827145, 49.5843308 37.2829247)",,
266519221,True,,آبان,residential,,False,33.135,"LINESTRING (49.5831482 37.2759443, 49.5831648 37.2756466)",30,
641485916,True,,گنجیان,residential,,False,16.46,"LINESTRING (49.5831482 37.2759443, 49.5830171 37.2759505, 49.5829653 37.2759365)",,
641488030,False,,,residential,,False,8.296,"LINESTRING (49.5829653 37.2759365, 49.5829643 37.2760111)",,
641485916,True,,گنجیان,residential,,False,35.434999999999995,"LINESTRING (49.5829653 37.2759365, 49.5828661 37.2759088, 49.5828076 37.2758843, 49.5827213 37.2758377, 49.5826628 37.2757973, 49.582652 37.2757605)",,
641485916,True,,گنجیان,residential,,False,8.769,"LINESTRING (49.582652 37.2757605, 49.5826904 37.2756878)",,
641488068,False,,,residential,,False,5.969,"LINESTRING (49.582652 37.2757605, 49.5826001 37.2757948)",,
240136113,True,,آفخرا,tertiary,,False,42.437,"LINESTRING (49.5826904 37.2756878, 49.5829643 37.275683, 49.5831648 37.2756466)",30,
266519221,True,,آبان,residential,,False,41.622,"LINESTRING (49.5832296 37.2763123, 49.5831642 37.2760783, 49.5831482 37.2759443)",30,
641485964,False,,بن بست لبیب,residential,,False,30.160999999999994,"LINESTRING (49.5832296 37.2763123, 49.5831218 37.2763146, 49.5830541 37.2763109, 49.5830156 37.2763158, 49.5829879 37.2763256, 49.5829616 37.2763342, 49.5829016 37.2763587)",,
641485964,False,,بن بست لبیب,residential,,True,30.161,"LINESTRING (49.5829016 37.2763587, 49.5829616 37.2763342, 49.5829879 37.2763256, 49.5830156 37.2763158, 49.5830541 37.2763109, 49.5831218 37.2763146, 49.5832296 37.2763123)",,
641488030,False,,,residential,,True,8.296,"LINESTRING (49.5829643 37.2760111, 49.5829653 37.2759365)",,
641488068,False,,,residential,,True,5.969,"LINESTRING (49.5826001 37.2757948, 49.582652 37.2757605)",,
266519219,False,,مهربان,residential,,False,27.69,"LINESTRING (49.5841693 37.2770822, 49.5838627 37.2770323)",30,
266519219,False,,مهربان,residential,,True,137.204,"LINESTRING (49.5841693 37.2770822, 49.5841779 37.2770835, 49.5845286 37.2771279, 49.5847202 37.2771521, 49.5849451 37.277211, 49.5855357 37.2775866)",30,
643112547,False,,فرامرز,residential,,False,51.407,"LINESTRING (49.5841693 37.2770822, 49.5841856 37.2773995, 49.5843675 37.2773987)",,
643112547,False,,فرامرز,residential,,True,51.407,"LINESTRING (49.5843675 37.2773987, 49.5841856 37.2773995, 49.5841693 37.2770822)",,
643112822,False,,,residential,,False,20.285,"LINESTRING (49.5834453 37.27692, 49.5835831 37.2767742)",,
1224969417,False,,آبان,residential,,False,17.483,"LINESTRING (49.5834453 37.27692, 49.5833873 37.2767697)",30,
1224969417,False,,آبان,residential,,True,7.108,"LINESTRING (49.5834453 37.27692, 49.5834633 37.2769823)",30,
643112822,False,,,residential,,True,20.285,"LINESTRING (49.5835831 37.2767742, 49.5834453 37.27692)",,
266519221,True,,آبان,residential,,False,13.484,"LINESTRING (49.5832647 37.2764303, 49.5832296 37.2763123)",30,
643112606,False,,,residential,,False,11.041,"LINESTRING (49.5832647 37.2764303, 49.5833809 37.2763941)",,
643112606,False,,,residential,,True,11.041,"LINESTRING (49.5833809 37.2763941, 49.5832647 37.2764303)",,
266519226,False,,آفخرا ۵,residential,,False,78.421,"LINESTRING (49.5854932 37.2766709, 49.5858039 37.2773314)",,
266519226,False,,آفخرا ۵,residential,,True,5.214,"LINESTRING (49.5854932 37.2766709, 49.5854697 37.2766279)",,
643113023,False,,شجاع,residential,,False,24.648,"LINESTRING (49.5854932 37.2766709, 49.5852323 37.2767486)",,
643113023,False,,شجاع,residential,,True,24.648,"LINESTRING (49.5852323 37.2767486, 49.5854932 37.2766709)",,
643119669,False,,کوچه سینما سعدی,residential,,False,76.807,"LINESTRING (49.5849698 37.2781104, 49.5855357 37.2775866)",,no
266519219,False,,مهربان,residential,,True,8.17,"LINESTRING (49.5855357 37.2775866, 49.5856081 37.2776322)",30,
643119669,False,,کوچه سینما سعدی,residential,,True,76.807,"LINESTRING (49.5855357 37.2775866, 49.5849698 37.2781104)",,no
266519219,False,,مهربان,residential,,False,137.20399999999998,"LINESTRING (49.5855357 37.2775866, 49.5849451 37.277211, 49.5847202 37.2771521, 49.5845286 37.2771279, 49.5841779 37.2770835, 49.5841693 37.2770822)",30,
554677555,False,,جمشید جمراد,residential,,False,20.386,"LINESTRING (49.5830109 37.2771372, 49.5831068 37.2769705)",,
554677555,False,,جمشید جمراد,residential,,True,52.394,"LINESTRING (49.5830109 37.2771372, 49.5829075 37.2773161, 49.5828878 37.2775825, 49.5828873 37.2775899)",,
643120703,False,,,residential,,False,45.562,"LINESTRING (49.5830109 37.2771372, 49.5828944 37.2770833, 49.5825192 37.2770345)",,
643120704,False,,,residential,,True,12.451,"LINESTRING (49.5829748 37.2769317, 49.5831068 37.2769705)",,
554677555,False,,جمشید جمراد,residential,,False,52.394000000000005,"LINESTRING (49.5828873 37.2775899, 49.5828878 37.2775825, 49.5829075 37.2773161, 49.5830109 37.2771372)",,
554677555,False,,جمشید جمراد,residential,,True,73.762,"LINESTRING (49.5828873 37.2775899, 49.582875 37.277756, 49.5830539 37.278073, 49.5829511 37.2781981)",,
643122184,False,,بازارچه سبزه میدان,living_street,,False,68.271,"LINESTRING (49.5828873 37.2775899, 49.5823843 37.277581, 49.5821164 37.277595)",,
643170609,False,,صفرنیا,residential,,False,48.243,"LINESTRING (49.5862988 37.2751398, 49.5864917 37.2755456)",,
643170611,False,,آمن,residential,,True,76.592,"LINESTRING (49.5828421 37.275177, 49.5829589 37.275177, 49.5831819 37.2752389, 49.5831648 37.2756466)",,
759810392,False,,امام خمینی,primary,,False,23.073,"LINESTRING (49.5866876 37.2766976, 49.5865272 37.2768612)",,
759810392,False,,امام خمینی,primary,,True,60.014,"LINESTRING (49.5866876 37.2766976, 49.5871229 37.2762837)",,
705962295,False,,مجلسی,residential,,False,47.269000000000005,"LINESTRING (49.5866876 37.2766976, 49.5866074 37.2766278, 49.5865883 37.2766111, 49.5863098 37.2766175, 49.5862976 37.2765318)",,
266519219,False,,مهربان,residential,,False,8.17,"LINESTRING (49.5856081 37.2776322, 49.5855357 37.2775866)",30,
554677555,False,,جمشید جمراد,residential,,False,73.762,"LINESTRING (49.5829511 37.2781981, 49.5830539 37.278073, 49.582875 37.277756, 49.5828873 37.2775899)",,
699547828,False,,والایی,residential,,True,33.717,"LINESTRING (49.5792609 37.2765651, 49.5792899 37.2764155, 49.5792814 37.2762638)",,
210941081,False,,آیت الله انشایی,tertiary,,True,12.711,"LINESTRING (49.5792814 37.2762638, 49.5794246 37.2762547)",,
699547828,False,,والایی,residential,,False,33.717,"LINESTRING (49.5792814 37.2762638, 49.5792899 37.2764155, 49.5792609 37.2765651)",,
699608211,True,,سعدی,secondary,,False,7.128,"LINESTRING (49.5837508 37.283, 49.5837511 37.2830641)",,
705962295,False,,مجلسی,residential,,True,47.269000000000005,"LINESTRING (49.5862976 37.2765318, 49.5863098 37.2766175, 49.5865883 37.2766111, 49.5866074 37.2766278, 49.5866876 37.2766976)",,
168683540,False,,انقلاب,secondary,,False,16.773,"LINESTRING (49.5900207 37.2752895, 49.5902084 37.2753106)",,
168683540,False,,انقلاب,secondary,,True,61.592,"LINESTRING (49.5900207 37.2752895, 49.5893294 37.2752246)",,
255094954,False,,شهید موسوی,tertiary,,False,33.152,"LINESTRING (49.5798035 37.2814368, 49.5797752 37.2815087, 49.5797511 37.2816112, 49.5797537 37.2817297)",30,
255094954,False,,شهید موسوی,tertiary,,True,66.465,"LINESTRING (49.5798035 37.2814368, 49.5798718 37.2812633, 49.580011 37.2808624)",30,
733539920,False,,بن بست موسوی,residential,,False,48.219,"LINESTRING (49.5798035 37.2814368, 49.579382 37.2813845, 49.579374 37.2814785)",,
733539920,False,,بن بست موسوی,residential,,True,48.219,"LINESTRING (49.579374 37.2814785, 49.579382 37.2813845, 49.5798035 37.2814368)",,
1035982394,True,,میدان پدر,secondary,roundabout,False,4.43,"LINESTRING (49.5837511 37.2830641, 49.5837585 37.2830831, 49.5837555 37.2831029)",,
1035982395,True,,سعدی,secondary,,False,23.869,"LINESTRING (49.5836468 37.2830628, 49.5837495 37.2828643)",,
1035982394,True,,میدان پدر,secondary,roundabout,False,11.077,"LINESTRING (49.5836468 37.2830628, 49.5836638 37.2830482, 49.5836869 37.2830404, 49.5837119 37.2830407, 49.5837346 37.2830491, 49.5837511 37.2830641)",,
1035982394,True,,میدان پدر,secondary,roundabout,False,6.647,"LINESTRING (49.5836532 37.2831189, 49.583641 37.2831015, 49.5836387 37.2830817, 49.5836468 37.2830628)",,
596094735,False,,شهید نوری,tertiary,,True,95.749,"LINESTRING (49.5837495 37.2828643, 49.5826916 37.2826827)",30,
738717674,True,,سعدی,secondary,,False,15.09,"LINESTRING (49.5837495 37.2828643, 49.5837508 37.283)",,
294855068,False,,راهنما,residential,,False,42.637,"LINESTRING (49.5802253 37.2801394, 49.5803536 37.2797698)",30,
749340709,False,,راهنما,residential,,True,34.524,"LINESTRING (49.5802253 37.2801394, 49.5798504 37.2800533)",30,
294855068,False,,راهنما,residential,,True,33.6,"LINESTRING (49.5802253 37.2801394, 49.580206 37.2801949, 49.5805022 37.2802603)",30,
749340709,False,,راهنما,residential,,False,34.524,"LINESTRING (49.5798504 37.2800533, 49.5802253 37.2801394)",30,
294855068,False,,راهنما,residential,,False,33.6,"LINESTRING (49.5805022 37.2802603, 49.580206 37.2801949, 49.5802253 37.2801394)",30,
273547415,False,,بیمه,residential,,False,61.711,"LINESTRING (49.5809944 37.280406, 49.5810836 37.2803991, 49.5810978 37.2802667, 49.5811554 37.2801075, 49.5811946 37.280028, 49.5812538 37.2799401)",30,
551271876,False,,کیاب,residential,,True,37.67,"LINESTRING (49.5803452 37.2754358, 49.5799309 37.2755138)",,
751809289,False,,عباس لو,residential,,False,42.54,"LINESTRING (49.5795724 37.2758159, 49.5797916 37.2761564)",,
751809290,False,,کسایی,residential,,True,31.158,"LINESTRING (49.5792767 37.2760004, 49.5794246 37.2762547)",,
751809291,False,,ده بنیه,residential,,False,40.429,"LINESTRING (49.579443 37.2754097, 49.579896 37.2753622)",,
751811351,False,,بقراطی ۱,residential,,False,38.107,"LINESTRING (49.5796925 37.2774166, 49.5796922 37.2770739)",,
400460168,True,,آیت الله طالقانی,secondary,,False,29.762,"LINESTRING (49.5796925 37.2774166, 49.5799729 37.2773703, 49.5800036 37.2773389)",,
751811351,False,,بقراطی ۱,residential,,True,38.107,"LINESTRING (49.5796922 37.2770739, 49.5796925 37.2774166)",,
756472339,False,,,residential,,True,27.289,"LINESTRING (49.5889808 37.2823626, 49.5886937 37.2822729)",,
756472340,False,,غفاری,residential,,False,45.496,"LINESTRING (49.5889808 37.2823626, 49.588982 37.2823262, 49.5890464 37.281957)",,
