osmid,oneway,lanes,highway,reversed,length,geometry,maxspeed,name
"[344557712, 723688087]",False,,residential,"[False, True]",262.169,"LINESTRING (59.1925404 35.5500072, 59.191772 35.5498495, 59.1913136 35.5497666, 59.1911001 35.5496463, 59.1915631 35.5487318, 59.1916326 35.5486141)",30,
723688083,False,,residential,True,198.166,"LINESTRING (59.1930734 35.5472621, 59.1937129 35.5474141, 59.1939081 35.5474049, 59.1940207 35.5463278)",,
344557712,False,,residential,False,152.951,"LINESTRING (59.1926758 35.5449341, 59.19278 35.546307)",30,
723688090,False,,residential,False,161.302,"LINESTRING (59.1926758 35.5449341, 59.1909033 35.5447781)",,
344557712,False,,residential,True,112.506,"LINESTRING (59.1926758 35.5449341, 59.1926744 35.5449152, 59.1926233 35.5445592, 59.1925051 35.5439321)",30,
723688081,False,,residential,True,27.145,"LINESTRING (59.1950059 35.549605, 59.1952447 35.5494572)",,
723688082,False,,residential,True,265.486,"LINESTRING (59.1949565 35.5452152, 59.1949112 35.5447847, 59.1946113 35.5441954, 59.1940899 35.5429479)",,
344557725,False,,tertiary,False,55.092,"LINESTRING (59.1940207 35.5463278, 59.1934119 35.5463176)",30,
344557725,False,,tertiary,True,46.758,"LINESTRING (59.1940207 35.5463278, 59.1945374 35.5463365)",30,
723688083,False,,residential,False,198.166,"LINESTRING (59.1940207 35.5463278, 59.1939081 35.5474049, 59.1937129 35.5474141, 59.1930734 35.5472621)",,
723688083,False,,residential,True,204.768,"LINESTRING (59.1940207 35.5463278, 59.1940043 35.5457681, 59.1938912 35.5452639, 59.1939194 35.5448818, 59.1940707 35.5445156)",,
723688088,False,,residential,False,119.97,"LINESTRING (59.1925051 35.5439321, 59.1938266 35.5438434)",,
344557712,False,,residential,False,112.50600000000001,"LINESTRING (59.1925051 35.5439321, 59.1926233 35.5445592, 59.1926744 35.5449152, 59.1926758 35.5449341)",30,
344557712,False,,residential,True,91.161,"LINESTRING (59.1925051 35.5439321, 59.1924024 35.5433873, 59.1923544 35.5431215)",30,
723688089,False,,residential,True,321.56899999999996,"LINESTRING (59.1925051 35.5439321, 59.1914635 35.5439496, 59.1909287 35.5437885, 59.1911314 35.5432337, 59.1923544 35.5431215)",,
194278083,False,2,secondary,True,460.69,"LINESTRING (59.194645 35.5428875, 59.196673 35.5466878)",,
723688086,False,,residential,False,50.671,"LINESTRING (59.194645 35.5428875, 59.1940899 35.5429479)",,
723688086,False,,residential,True,50.671,"LINESTRING (59.1940899 35.5429479, 59.194645 35.5428875)",,
723688082,False,,residential,False,265.486,"LINESTRING (59.1940899 35.5429479, 59.1946113 35.5441954, 59.1949112 35.5447847, 59.1949565 35.5452152)",,
723688086,False,,residential,False,55.58,"LINESTRING (59.1940899 35.5429479, 59.1937964 35.5429798, 59.1935029 35.5430798)",,
69761933,True,,secondary,False,19.164,"LINESTRING (59.1949861 35.5474495, 59.1948607 35.5475884)",,
344557725,False,,tertiary,False,46.758,"LINESTRING (59.1945374 35.5463365, 59.1940207 35.5463278)",30,
344557725,False,,tertiary,True,57.689,"LINESTRING (59.1945374 35.5463365, 59.1951749 35.5463472)",30,
845466280,False,,tertiary,False,108.461,"LINESTRING (59.1945374 35.5463365, 59.1947249 35.5470152, 59.1949117 35.5472501)",,
845466285,False,,residential,False,68.421,"LINESTRING (59.1986743 35.5465577, 59.1979229 35.5466273)",,
845466285,False,,residential,True,22.236,"LINESTRING (59.1986743 35.5465577, 59.1989185 35.5465351)",,
845466285,False,,residential,False,22.236,"LINESTRING (59.1989185 35.5465351, 59.1986743 35.5465577)",,
194278083,False,2,secondary,False,460.69,"LINESTRING (59.196673 35.5466878, 59.194645 35.5428875)",,
194278083,False,2,secondary,True,12.294,"LINESTRING (59.196673 35.5466878, 59.1967266 35.5467894)",,
723687341,True,,secondary,False,113.315,"LINESTRING (59.196673 35.5466878, 59.1970062 35.5466826, 59.1979229 35.5466273)",,جاده قدیم مشهد - جاده نسر
194278083,False,2,secondary,False,12.294,"LINESTRING (59.1967266 35.5467894, 59.196673 35.5466878)",,
194278083,False,2,secondary,True,322.009,"LINESTRING (59.1967266 35.5467894, 59.1981062 35.5494589)",,
69761933,True,,secondary,False,181.683,"LINESTRING (59.1967266 35.5467894, 59.1963664 35.5468155, 59.1959438 35.5468867, 59.1956532 35.5469651, 59.1954414 35.5470487, 59.1952639 35.5471712, 59.1950275 35.5474077, 59.1949861 35.5474495)",,
344531738,True,,secondary,False,11.353,"LINESTRING (59.1948376 35.5473325, 59.1949117 35.5472501)",,
856775047,True,,tertiary,False,18.702,"LINESTRING (59.1948376 35.5473325, 59.1949861 35.5474495)",,
344531738,True,,secondary,False,58.958,"LINESTRING (59.1924351 35.5505113, 59.1927622 35.5500527)",,
344531738,True,,secondary,False,102.585,"LINESTRING (59.1927622 35.5500527, 59.1933276 35.549253)",,
723688087,False,,residential,False,20.694,"LINESTRING (59.1927622 35.5500527, 59.1925404 35.5500072)",,
344531738,True,,secondary,False,70.027,"LINESTRING (59.1933276 35.549253, 59.1937451 35.5487227)",,
344557727,False,,residential,False,20.585,"LINESTRING (59.1933276 35.549253, 59.1935217 35.5493496)",30,
344557727,False,,residential,True,182.109,"LINESTRING (59.1933276 35.549253, 59.192736 35.5486426, 59.1925045 35.5483776, 59.1918492 35.5483303)",30,
69761933,True,,secondary,False,144.09199999999998,"LINESTRING (59.1943545 35.5482451, 59.1939185 35.5488106, 59.1935217 35.5493496)",,
1264411129,False,,residential,False,157.012,"LINESTRING (59.1943545 35.5482451, 59.1948834 35.5489575, 59.1952447 35.5494572)",,عطار 5
723688081,False,,residential,False,27.145,"LINESTRING (59.1952447 35.5494572, 59.1950059 35.549605)",,
723688081,False,,residential,True,51.537,"LINESTRING (59.1952447 35.5494572, 59.1956981 35.5491766)",,
1264411129,False,,residential,False,86.805,"LINESTRING (59.1952447 35.5494572, 59.1957096 35.5501401)",,عطار 5
1264411129,False,,residential,True,157.012,"LINESTRING (59.1952447 35.5494572, 59.1948834 35.5489575, 59.1943545 35.5482451)",,عطار 5
1264411129,False,,residential,True,86.805,"LINESTRING (59.1957096 35.5501401, 59.1952447 35.5494572)",,عطار 5
344557725,False,,tertiary,False,57.182,"LINESTRING (59.1934119 35.5463176, 59.19278 35.546307)",30,
344557725,False,,tertiary,True,55.092,"LINESTRING (59.1934119 35.5463176, 59.1940207 35.5463278)",30,
1264411130,False,,residential,False,79.608,"LINESTRING (59.1934119 35.5463176, 59.193327 35.545942, 59.1934603 35.5459384, 59.1937346 35.5459707)",,
1264411130,False,,residential,True,79.608,"LINESTRING (59.1937346 35.5459707, 59.1934603 35.5459384, 59.193327 35.545942, 59.1934119 35.5463176)",,
