osmid,oneway,highway,reversed,length,geometry,name,lanes,ref,junction,tunnel
353687731,False,residential,True,35.66,"LINESTRING (51.2635788 34.1805408, 51.2637271 34.1802445)",,,,,
353687732,False,residential,True,75.255,"LINESTRING (51.2635788 34.1805408, 51.262836 34.1802572)",,,,,
353687735,False,residential,False,95.069,"LINESTRING (51.2635788 34.1805408, 51.2645318 34.1808716)",,,,,
353687682,False,residential,False,92.453,"LINESTRING (51.2642955 34.1812673, 51.2633903 34.180906)",شهرداری,,,,
353687733,False,residential,False,49.076,"LINESTRING (51.2642955 34.1812673, 51.2645318 34.1808716)",,,,,
353687682,False,residential,True,132.332,"LINESTRING (51.2642955 34.1812673, 51.2648707 34.181497, 51.2656015 34.181766)",شهرداری,,,,
353687733,False,residential,True,49.076,"LINESTRING (51.2645318 34.1808716, 51.2642955 34.1812673)",,,,,
353687735,False,residential,True,95.069,"LINESTRING (51.2645318 34.1808716, 51.2635788 34.1805408)",,,,,
353687745,False,residential,False,127.562,"LINESTRING (51.2645318 34.1808716, 51.2658102 34.1813161)",,,,,
353687733,False,residential,False,34.329,"LINESTRING (51.2645318 34.1808716, 51.2647109 34.1806351, 51.2647294 34.1806097)",,,,,
353687733,False,residential,True,36.881,"LINESTRING (51.2649361 34.1803255, 51.2647294 34.1806097)",,,,,
353687734,False,residential,True,108.169,"LINESTRING (51.2649361 34.1803255, 51.2638346 34.179985)",,,,,
353687742,False,residential,False,115.383,"LINESTRING (51.2649361 34.1803255, 51.266103 34.1807061)",,,,,
353687733,False,residential,False,41.336000000000006,"LINESTRING (51.2649361 34.1803255, 51.265155 34.1800315, 51.2651718 34.180009)",,,,,
353687733,False,residential,True,34.165,"LINESTRING (51.265523 34.1795381, 51.265328 34.1797996)",,,,,
353687741,False,residential,True,143.751,"LINESTRING (51.265523 34.1795381, 51.2643015 34.1787318)",,,,,
"[353687744, 353687741]",False,residential,"[False, True]",140.343,"LINESTRING (51.265523 34.1795381, 51.2664253 34.1801512, 51.2662623 34.1804149)",,,,,
353687731,False,residential,False,30.503,"LINESTRING (51.2638346 34.179985, 51.2637271 34.1802445)",,,,,
353687734,False,residential,False,108.169,"LINESTRING (51.2638346 34.179985, 51.2649361 34.1803255)",,,,,
353687738,False,residential,True,64.865,"LINESTRING (51.2638346 34.179985, 51.263202 34.1797273)",,,,,
353687731,False,residential,True,48.681,"LINESTRING (51.2638346 34.179985, 51.2639813 34.1796311, 51.2640025 34.1795699)",,,,,
353687733,False,residential,False,36.881,"LINESTRING (51.2647294 34.1806097, 51.2649361 34.1803255)",,,,,
353687736,False,residential,True,100.747,"LINESTRING (51.2647294 34.1806097, 51.2637271 34.1802445)",,,,,
353687733,False,residential,True,34.329,"LINESTRING (51.2647294 34.1806097, 51.2647109 34.1806351, 51.2645318 34.1808716)",,,,,
353687727,False,residential,True,31.271,"LINESTRING (51.2630065 34.1800139, 51.262836 34.1802572)",,,,,
353687737,False,residential,False,71.074,"LINESTRING (51.2630065 34.1800139, 51.2637271 34.1802445)",,,,,
353687727,False,residential,False,23.381,"LINESTRING (51.2630065 34.1800139, 51.2631194 34.1798527, 51.2631342 34.1798321)",,,,,
353687727,False,residential,False,61.43,"LINESTRING (51.263202 34.1797273, 51.2635992 34.1792832)",,,,,
353687727,False,residential,True,13.217,"LINESTRING (51.263202 34.1797273, 51.2631342 34.1798321)",,,,,
353687738,False,residential,False,64.865,"LINESTRING (51.263202 34.1797273, 51.2638346 34.179985)",,,,,
353687727,False,residential,False,16.121,"LINESTRING (51.262763 34.180389, 51.262836 34.1802572)",,,,,
353687727,False,residential,True,32.912,"LINESTRING (51.262763 34.180389, 51.262631 34.1806641)",,,,,
353687739,False,residential,True,75.994,"LINESTRING (51.262763 34.180389, 51.2620638 34.180025)",,,,,
353687740,False,tertiary_link,True,11.636,"LINESTRING (51.2634064 34.1782914, 51.2633389 34.1783799)",,,,,
372557925,True,tertiary,False,73.398,"LINESTRING (51.2634064 34.1782914, 51.2635909 34.178355, 51.2638923 34.1784573, 51.2641457 34.1785396)",بلوار نشاط,,,,
353687742,False,residential,True,115.383,"LINESTRING (51.266103 34.1807061, 51.2649361 34.1803255)",,,,,
353687744,False,residential,False,35.541,"LINESTRING (51.266103 34.1807061, 51.2662623 34.1804149)",,,,,
353687744,False,residential,True,37.842,"LINESTRING (51.266103 34.1807061, 51.2659512 34.1810224)",,,,,
353687733,False,residential,False,27.361,"LINESTRING (51.2651718 34.180009, 51.265328 34.1797996)",,,,,
353687743,False,residential,False,110.0,"LINESTRING (51.2651718 34.180009, 51.2662623 34.1804149)",,,,,
353687754,False,residential,True,118.126,"LINESTRING (51.2651718 34.180009, 51.2640025 34.1795699)",,,,,
353687733,False,residential,True,41.336000000000006,"LINESTRING (51.2651718 34.180009, 51.265155 34.1800315, 51.2649361 34.1803255)",,,,,
353687743,False,residential,True,110.0,"LINESTRING (51.2662623 34.1804149, 51.2651718 34.180009)",,,,,
353687744,False,residential,True,35.541,"LINESTRING (51.2662623 34.1804149, 51.266103 34.1807061)",,,,,
353687747,False,residential,False,47.863,"LINESTRING (51.2662623 34.1804149, 51.2667069 34.1806385)",,,,,
"[353687744, 353687741]",False,residential,"[False, True]",140.343,"LINESTRING (51.2662623 34.1804149, 51.2664253 34.1801512, 51.265523 34.1795381)",,,,,
353687744,False,residential,False,46.735,"LINESTRING (51.2656015 34.181766, 51.2657835 34.1813736)",,,,,
353687682,False,residential,False,132.332,"LINESTRING (51.2656015 34.181766, 51.2648707 34.181497, 51.2642955 34.1812673)",شهرداری,,,,
353687744,False,residential,False,35.139,"LINESTRING (51.2658102 34.1813161, 51.2659512 34.1810224)",,,,,
353687744,False,residential,True,6.849,"LINESTRING (51.2658102 34.1813161, 51.2657835 34.1813736)",,,,,
353687745,False,residential,True,127.562,"LINESTRING (51.2658102 34.1813161, 51.2645318 34.1808716)",,,,,
353687747,False,residential,True,47.863,"LINESTRING (51.2667069 34.1806385, 51.2662623 34.1804149)",,,,,
667912277,True,primary_link,False,22.341,"LINESTRING (51.2667069 34.1806385, 51.2667743 34.1805339, 51.2668339 34.1804679)",,,,,
353687744,False,residential,False,37.842,"LINESTRING (51.2659512 34.1810224, 51.266103 34.1807061)",,,,,
353687744,False,residential,True,35.139,"LINESTRING (51.2659512 34.1810224, 51.2658102 34.1813161)",,,,,
353687748,False,residential,False,63.589,"LINESTRING (51.2659512 34.1810224, 51.2665849 34.1812509)",,,,,
353687748,False,residential,True,63.589,"LINESTRING (51.2665849 34.1812509, 51.2659512 34.1810224)",,,,,
667912277,True,primary_link,False,70.596,"LINESTRING (51.2665849 34.1812509, 51.2665705 34.1811508, 51.2665705 34.18092, 51.2666724 34.1807114, 51.2667069 34.1806385)",,,,,
353687744,False,residential,False,6.849,"LINESTRING (51.2657835 34.1813736, 51.2658102 34.1813161)",,,,,
353687744,False,residential,True,46.735,"LINESTRING (51.2657835 34.1813736, 51.2656015 34.181766)",,,,,
353687749,False,residential,False,87.784,"LINESTRING (51.2657835 34.1813736, 51.2666598 34.1816862)",,,,,
353687749,False,residential,True,87.784,"LINESTRING (51.2666598 34.1816862, 51.2657835 34.1813736)",,,,,
667912277,True,primary_link,False,48.942,"LINESTRING (51.2666598 34.1816862, 51.2666349 34.181599, 51.2665849 34.1812509)",,,,,
353687699,True,primary,False,64.823,"LINESTRING (51.2674619 34.1804538, 51.267753 34.1799229)",بلوار امام خمینی,,71,,
667912258,True,primary_link,False,48.106,"LINESTRING (51.2674619 34.1804538, 51.2673805 34.1802632, 51.2672284 34.1800701)",,,,,
353687699,True,primary,False,93.722,"LINESTRING (51.2667057 34.1817942, 51.2671373 34.1810307)",بلوار امام خمینی,,71,,
667912277,True,primary_link,False,12.73,"LINESTRING (51.2667057 34.1817942, 51.2666598 34.1816862)",,,,,
353687731,False,residential,True,45.948,"LINESTRING (51.2640025 34.1795699, 51.2641669 34.1791797)",,,,,
353687754,False,residential,False,118.126,"LINESTRING (51.2640025 34.1795699, 51.2651718 34.180009)",,,,,
353687731,False,residential,False,48.681,"LINESTRING (51.2640025 34.1795699, 51.2639813 34.1796311, 51.2638346 34.179985)",,,,,
353687731,False,residential,False,45.948,"LINESTRING (51.2641669 34.1791797, 51.2640025 34.1795699)",,,,,
353687755,False,residential,False,127.12,"LINESTRING (51.2641669 34.1791797, 51.265328 34.1797996)",,,,,
353687731,False,residential,True,51.818999999999996,"LINESTRING (51.2641669 34.1791797, 51.2642991 34.1788583, 51.2643015 34.1787318)",,,,,
353687733,False,residential,False,34.165,"LINESTRING (51.265328 34.1797996, 51.265523 34.1795381)",,,,,
353687733,False,residential,True,27.361,"LINESTRING (51.265328 34.1797996, 51.2651718 34.180009)",,,,,
353687755,False,residential,True,127.12,"LINESTRING (51.265328 34.1797996, 51.2641669 34.1791797)",,,,,
353687756,False,residential,False,106.437,"LINESTRING (51.2646281 34.1781681, 51.2656484 34.1786195)",,,,,
667912273,False,residential,False,17.991,"LINESTRING (51.2646281 34.1781681, 51.2645998 34.1782237, 51.2645545 34.178318)",,,,,
667912273,False,residential,True,59.769,"LINESTRING (51.2646281 34.1781681, 51.2647267 34.1779744, 51.2648282 34.1778117, 51.2648631 34.1777041, 51.2648808 34.1776747)",,,,,
353687756,False,residential,True,106.437,"LINESTRING (51.2656484 34.1786195, 51.2646281 34.1781681)",,,,,
353687757,False,residential,False,57.114000000000004,"LINESTRING (51.2656484 34.1786195, 51.2656558 34.1787759, 51.2656232 34.179132)",,,,,
353687757,False,residential,True,43.989000000000004,"LINESTRING (51.2656484 34.1786195, 51.265704 34.1784601, 51.2657447 34.1783651, 51.2658114 34.1782486)",,,,,
353687757,False,residential,False,108.073,"LINESTRING (51.2649407 34.1775961, 51.2658114 34.1782486)",,,,,
667912273,False,residential,False,10.332,"LINESTRING (51.2649407 34.1775961, 51.2648808 34.1776747)",,,,,
667912275,True,residential,False,93.728,"LINESTRING (51.2649407 34.1775961, 51.2649558 34.1775161, 51.2654225 34.1769658, 51.2655309 34.1769681)",,,,,
353687757,False,residential,True,108.073,"LINESTRING (51.2658114 34.1782486, 51.2649407 34.1775961)",,,,,
353687757,False,residential,False,43.989000000000004,"LINESTRING (51.2658114 34.1782486, 51.2657447 34.1783651, 51.265704 34.1784601, 51.2656484 34.1786195)",,,,,
353687758,False,residential,False,162.91199999999998,"LINESTRING (51.2658114 34.1782486, 51.2664562 34.1786655, 51.2660499 34.1793783)",,,,,
353687757,False,residential,True,57.114000000000004,"LINESTRING (51.2656232 34.179132, 51.2656558 34.1787759, 51.2656484 34.1786195)",,,,,
667912255,False,tertiary,False,89.196,"LINESTRING (51.2656232 34.179132, 51.2653137 34.1789575, 51.2648443 34.1786549)",شهید بهشتی,,,,
667912255,False,tertiary,True,47.875,"LINESTRING (51.2656232 34.179132, 51.2659724 34.1793288, 51.2660499 34.1793783)",شهید بهشتی,,,,
667912255,False,tertiary,True,45.268,"LINESTRING (51.2660499 34.1793783, 51.2664395 34.179627)",شهید بهشتی,,,,
353687758,False,residential,True,162.91199999999998,"LINESTRING (51.2660499 34.1793783, 51.2664562 34.1786655, 51.2658114 34.1782486)",,,,,
667912255,False,tertiary,False,47.875,"LINESTRING (51.2660499 34.1793783, 51.2659724 34.1793288, 51.2656232 34.179132)",شهید بهشتی,,,,
353687759,False,residential,True,156.269,"LINESTRING (51.2652519 34.1759954, 51.2647479 34.1763357, 51.264533 34.1764706, 51.2643478 34.1766361, 51.2642255 34.1767649, 51.2640395 34.1769678)",,,,,
667912270,False,residential,False,114.511,"LINESTRING (51.2652519 34.1759954, 51.2654753 34.1762895, 51.2654753 34.1763551, 51.2655071 34.1764522, 51.2655309 34.1769681)",,,,,
667912270,False,residential,True,62.455,"LINESTRING (51.2652519 34.1759954, 51.265137 34.1757655, 51.2649232 34.1755074)",,,,,
353688168,False,residential,True,33.74,"LINESTRING (51.2633176 34.1736747, 51.2636734 34.1736011)",,,,,
667912270,False,residential,False,19.894,"LINESTRING (51.2633176 34.1736747, 51.2634504 34.1738159)",,,,,
353688168,False,residential,False,89.222,"LINESTRING (51.2633176 34.1736747, 51.2630151 34.1737795, 51.2627291 34.1739694, 51.2625522 34.1741438)",,,,,
667912270,False,residential,True,19.894,"LINESTRING (51.2634504 34.1738159, 51.2633176 34.1736747)",,,,,
353687760,False,residential,False,31.743000000000002,"LINESTRING (51.2634504 34.1738159, 51.2635363 34.1737054, 51.2636734 34.1736011)",,,,,
667912270,False,residential,False,156.274,"LINESTRING (51.2634504 34.1738159, 51.2635548 34.1739322, 51.2637438 34.1741714, 51.2639142 34.1743921, 51.2641958 34.1747385, 51.2644199 34.1749685)",,,,,
353688168,False,residential,False,33.74,"LINESTRING (51.2636734 34.1736011, 51.2633176 34.1736747)",,,,,
353687760,False,residential,False,37.239999999999995,"LINESTRING (51.2636734 34.1736011, 51.2639957 34.1735092, 51.2640569 34.173494)",,,,,
353687760,False,residential,True,31.743000000000002,"LINESTRING (51.2636734 34.1736011, 51.2635363 34.1737054, 51.2634504 34.1738159)",,,,,
353687763,False,residential,False,33.991,"LINESTRING (51.2587783 34.1793871, 51.2589793 34.1791306)",شهید به افتاده,,,,
1165468206,False,residential,False,70.599,"LINESTRING (51.2587783 34.1793871, 51.2594167 34.1797395)",,,,,
353687715,False,residential,False,35.416,"LINESTRING (51.2594167 34.1797395, 51.2596236 34.1794709)",شهید پور جعفری,,,,
353687715,False,residential,True,53.982,"LINESTRING (51.2594167 34.1797395, 51.2591036 34.1801501)",شهید پور جعفری,,,,
784616097,False,residential,True,71.979,"LINESTRING (51.2594167 34.1797395, 51.2600718 34.1800935)",,,,,
1165468206,False,residential,True,70.599,"LINESTRING (51.2594167 34.1797395, 51.2587783 34.1793871)",,,,,
353687760,False,residential,False,46.483,"LINESTRING (51.2640569 34.173494, 51.2645408 34.1733737)",,,,,
353688165,False,residential,False,73.81,"LINESTRING (51.2640569 34.173494, 51.2644852 34.1740553)",,,,,
353687760,False,residential,True,37.239999999999995,"LINESTRING (51.2640569 34.173494, 51.2639957 34.1735092, 51.2636734 34.1736011)",,,,,
353688165,False,residential,True,114.075,"LINESTRING (51.2651486 34.174922, 51.2646557 34.1742838, 51.2644852 34.1740553)",,,,,
"[353688166, 353688167]",False,residential,"[False, True]",143.877,"LINESTRING (51.2644199 34.1749685, 51.2636246 34.1753703, 51.2632449 34.1749522)",,,,,
667912270,False,residential,False,75.748,"LINESTRING (51.2644199 34.1749685, 51.2645812 34.175134, 51.2648628 34.1754344, 51.2649232 34.1755074)",,,,,
667912270,False,residential,True,156.274,"LINESTRING (51.2644199 34.1749685, 51.2641958 34.1747385, 51.2639142 34.1743921, 51.2637438 34.1741714, 51.2635548 34.1739322, 51.2634504 34.1738159)",,,,,
353688167,False,residential,False,23.867,"LINESTRING (51.2626802 34.1743305, 51.2625522 34.1741438)",,,,,
353688167,False,residential,True,86.474,"LINESTRING (51.2626802 34.1743305, 51.2632449 34.1749522)",,,,,
353688169,False,residential,False,131.564,"LINESTRING (51.2626802 34.1743305, 51.2625033 34.1742901, 51.2624168 34.1743337, 51.2623829 34.1744551, 51.2626538 34.1748131, 51.2629224 34.1751464)",,,,,
353688167,False,residential,True,23.867,"LINESTRING (51.2625522 34.1741438, 51.2626802 34.1743305)",,,,,
353688168,False,residential,False,124.268,"LINESTRING (51.2625522 34.1741438, 51.2624732 34.1741687, 51.2622437 34.1741656, 51.262127 34.1740441, 51.2618222 34.1737266, 51.2616002 34.1734931)",,,,,
353688168,False,residential,True,89.222,"LINESTRING (51.2625522 34.1741438, 51.2627291 34.1739694, 51.2630151 34.1737795, 51.2633176 34.1736747)",,,,,
353688168,False,residential,True,124.268,"LINESTRING (51.2616002 34.1734931, 51.2618222 34.1737266, 51.262127 34.1740441, 51.2622437 34.1741656, 51.2624732 34.1741687, 51.2625522 34.1741438)",,,,,
353688169,False,residential,True,73.865,"LINESTRING (51.2637555 34.1762309, 51.2635343 34.1759338, 51.263329 34.1756681)",,,,,
784616096,False,residential,False,134.618,"LINESTRING (51.2637555 34.1762309, 51.2642157 34.1758874, 51.2649232 34.1755074)",,,,,
784616096,False,residential,True,107.21900000000001,"LINESTRING (51.2637555 34.1762309, 51.263692 34.1762784, 51.263577 34.1763558, 51.2635439 34.1763828, 51.2635302 34.1764122, 51.2635422 34.1764429, 51.2635685 34.1764686, 51.2636451 34.176532, 51.2638069 34.1766905, 51.2639517 34.1768525, 51.2640395 34.1769678)",,,,,
353688170,False,residential,False,36.695,"LINESTRING (51.2629224 34.1751464, 51.2632449 34.1749522)",,,,,
353688169,False,residential,False,69.025,"LINESTRING (51.2629224 34.1751464, 51.2629699 34.1752053, 51.2631279 34.1754077, 51.263329 34.1756681)",,,,,
353688169,False,residential,True,131.56400000000002,"LINESTRING (51.2629224 34.1751464, 51.2626538 34.1748131, 51.2623829 34.1744551, 51.2624168 34.1743337, 51.2625033 34.1742901, 51.2626802 34.1743305)",,,,,
353688167,False,residential,False,86.474,"LINESTRING (51.2632449 34.1749522, 51.2626802 34.1743305)",,,,,
353688170,False,residential,True,36.695,"LINESTRING (51.2632449 34.1749522, 51.2629224 34.1751464)",,,,,
"[353688166, 353688167]",False,residential,"[False, True]",143.877,"LINESTRING (51.2632449 34.1749522, 51.2636246 34.1753703, 51.2644199 34.1749685)",,,,,
353688171,False,residential,True,155.874,"LINESTRING (51.2688878 34.1748762, 51.2680592 34.1752464, 51.2674215 34.1755772)",,,,,
353688165,False,residential,True,73.81,"LINESTRING (51.2644852 34.1740553, 51.2640569 34.173494)",,,,,
353740066,False,residential,False,39.322,"LINESTRING (51.2644852 34.1740553, 51.2648524 34.1738743)",,,,,
353688165,False,residential,False,114.075,"LINESTRING (51.2644852 34.1740553, 51.2646557 34.1742838, 51.2651486 34.174922)",,,,,
353740066,False,residential,False,71.664,"LINESTRING (51.2648524 34.1738743, 51.2655545 34.1735951)",,,,,
353740066,False,residential,True,39.322,"LINESTRING (51.2648524 34.1738743, 51.2644852 34.1740553)",,,,,
353740067,False,residential,False,39.437,"LINESTRING (51.2648524 34.1738743, 51.2646561 34.173559)",,,,,
353687760,False,residential,True,46.483,"LINESTRING (51.2645408 34.1733737, 51.2640569 34.173494)",,,,,
353740067,False,residential,True,23.174,"LINESTRING (51.2645408 34.1733737, 51.2646561 34.173559)",,,,,
353687760,False,residential,False,38.521,"LINESTRING (51.2645408 34.1733737, 51.2646796 34.1733539, 51.2649515 34.1733065)",,,,,
353740066,False,residential,False,47.55,"LINESTRING (51.2655545 34.1735951, 51.2660135 34.1733985)",,,,,
353740066,False,residential,True,71.664,"LINESTRING (51.2655545 34.1735951, 51.2648524 34.1738743)",,,,,
353740068,False,residential,False,46.06,"LINESTRING (51.2655545 34.1735951, 51.265306 34.1732355)",,,,,
353740068,False,residential,True,46.06,"LINESTRING (51.265306 34.1732355, 51.2655545 34.1735951)",,,,,
353687760,False,residential,True,33.586,"LINESTRING (51.265306 34.1732355, 51.2651926 34.1732645, 51.2649515 34.1733065)",,,,,
353740066,False,residential,False,57.763,"LINESTRING (51.2660135 34.1733985, 51.2665751 34.1731662)",,,,,
353740066,False,residential,True,47.55,"LINESTRING (51.2660135 34.1733985, 51.2655545 34.1735951)",,,,,
353740066,False,residential,True,57.763,"LINESTRING (51.2665751 34.1731662, 51.2660135 34.1733985)",,,,,
353740067,False,residential,False,23.174,"LINESTRING (51.2646561 34.173559, 51.2645408 34.1733737)",,,,,
353740067,False,residential,True,39.437,"LINESTRING (51.2646561 34.173559, 51.2648524 34.1738743)",,,,,
353740072,False,residential,False,39.364999999999995,"LINESTRING (51.2646561 34.173559, 51.2648119 34.1734566, 51.2649515 34.1733065)",,,,,
353687760,False,residential,False,33.586,"LINESTRING (51.2649515 34.1733065, 51.2651926 34.1732645, 51.265306 34.1732355)",,,,,
353687760,False,residential,True,38.521,"LINESTRING (51.2649515 34.1733065, 51.2646796 34.1733539, 51.2645408 34.1733737)",,,,,
353740072,False,residential,True,39.364999999999995,"LINESTRING (51.2649515 34.1733065, 51.2648119 34.1734566, 51.2646561 34.173559)",,,,,
372557925,True,tertiary,False,208.61399999999998,"LINESTRING (51.2591953 34.1761456, 51.2593276 34.1762205, 51.2598441 34.1764555, 51.2600765 34.1765765, 51.2606704 34.1768614, 51.2611174 34.1771361)",بلوار نشاط,,,,
353687684,True,tertiary,False,46.334,"LINESTRING (51.2590224 34.1759482, 51.2589286 34.1763576)",,,,,
372557925,True,tertiary,False,27.124,"LINESTRING (51.2590224 34.1759482, 51.2591299 34.176078, 51.2591953 34.1761456)",بلوار نشاط,,,,
667912206,False,tertiary_link,True,11.03,"LINESTRING (51.2618761 34.1816692, 51.2619697 34.1816072)",,,,,
667912203,True,tertiary,False,222.745,"LINESTRING (51.2618761 34.1816692, 51.2613993 34.1814591, 51.2609162 34.1812158, 51.2601793 34.1808494, 51.2597869 34.1806574)",بلوار چهار امامزاده,,,,
667912222,True,residential,False,39.519,"LINESTRING (51.2594308 34.1816144, 51.2593578 34.1816796, 51.2592637 34.1817224, 51.259158 34.1817384, 51.2590517 34.181726)",,,,roundabout,
667912222,True,residential,False,37.279,"LINESTRING (51.2588891 34.181287, 51.2589739 34.1812248, 51.2590789 34.1811894, 51.2591921 34.181185, 51.2592567 34.1811924)",,,,roundabout,
667912225,False,residential,False,23.354,"LINESTRING (51.2590517 34.181726, 51.2590148 34.1819338)",,,,,
667912222,True,residential,False,59.830999999999996,"LINESTRING (51.2590517 34.181726, 51.2589555 34.1816864, 51.2588793 34.1816238, 51.258831 34.1815444, 51.2588154 34.1814565, 51.2588342 34.181369, 51.2588891 34.181287)",,,,roundabout,
784616349,False,residential,False,55.495,"LINESTRING (51.2592567 34.1811924, 51.2595315 34.1807481)",,,,,
667912222,True,residential,False,56.68600000000001,"LINESTRING (51.2592567 34.1811924, 51.2593921 34.1812673, 51.2594562 34.1813446, 51.2594855 34.1814352, 51.2594767 34.1815287, 51.2594308 34.1816144)",,,,roundabout,
667912225,False,residential,True,23.354,"LINESTRING (51.2590148 34.1819338, 51.2590517 34.181726)",,,,,
667912203,True,tertiary,False,67.827,"LINESTRING (51.262551 34.1819143, 51.2624304 34.1818715, 51.2620805 34.1817358, 51.2618761 34.1816692)",بلوار چهار امامزاده,,,,
667912232,False,residential,False,152.001,"LINESTRING (51.2601344 34.1813785, 51.2615926 34.1820215)",,,,,
667912232,False,residential,True,152.001,"LINESTRING (51.2615926 34.1820215, 51.2601344 34.1813785)",,,,,
"[667912209, 667912207]",True,residential,False,48.371,"LINESTRING (51.2615926 34.1820215, 51.2617987 34.1816999, 51.2618761 34.1816692)",,,,,
667912234,False,residential,False,78.33,"LINESTRING (51.2623709 34.1810501, 51.2631664 34.1813014)",,,,,
353687683,False,residential,False,72.107,"LINESTRING (51.2623709 34.1810501, 51.2622713 34.1811889, 51.2619697 34.1816072)",,,,,
353687683,False,residential,True,49.15,"LINESTRING (51.2623709 34.1810501, 51.2624693 34.1809131, 51.262631 34.1806641)",,,,,
667912234,False,residential,True,48.878,"LINESTRING (51.2636628 34.1814582, 51.2631664 34.1813014)",,,,,
667912234,False,residential,False,48.878,"LINESTRING (51.2631664 34.1813014, 51.2636628 34.1814582)",,,,,
667912234,False,residential,True,78.33,"LINESTRING (51.2631664 34.1813014, 51.2623709 34.1810501)",,,,,
667912235,False,residential,True,48.552,"LINESTRING (51.2631664 34.1813014, 51.2633903 34.180906)",,,,,
667912244,True,tertiary,False,9.112,"LINESTRING (51.2681154 34.1810354, 51.268213 34.1810214)",,,,,
"[667912248, 667912246]",False,tertiary,False,114.662,"LINESTRING (51.2681154 34.1810354, 51.2677614 34.1808401, 51.2670437 34.1805103)",زیرگذر مشکات,,,,yes
"[667912248, 667912246]",False,tertiary,True,114.662,"LINESTRING (51.2670437 34.1805103, 51.2677614 34.1808401, 51.2681154 34.1810354)",زیرگذر مشکات,,,,yes
667912250,True,tertiary,False,10.712,"LINESTRING (51.2670437 34.1805103, 51.2670154 34.1805322, 51.26698 34.1805454, 51.2669413 34.1805483)",,,,roundabout,
667912250,True,tertiary,False,14.282,"LINESTRING (51.2669413 34.1805483, 51.2669036 34.1805407, 51.2668709 34.1805233, 51.2668468 34.1804982, 51.2668339 34.1804679)",,,,roundabout,
667912253,True,primary_link,False,91.945,"LINESTRING (51.2669413 34.1805483, 51.2668441 34.1806227, 51.2667582 34.1807558, 51.2667368 34.1808756, 51.2667797 34.1809866, 51.2669031 34.181062, 51.2670157 34.1810709, 51.2671373 34.1810307)",,,,,
667912250,True,tertiary,False,24.977,"LINESTRING (51.2669394 34.1803539, 51.2669781 34.1803563, 51.2670137 34.180369, 51.2670425 34.1803905, 51.2670612 34.1804186, 51.2670679 34.1804502, 51.2670618 34.1804819, 51.2670437 34.1805103)",,,,roundabout,
667912250,True,tertiary,False,3.581,"LINESTRING (51.2668339 34.1804679, 51.2668336 34.1804357)",,,,roundabout,
667912262,True,tertiary_link,False,23.825,"LINESTRING (51.2668336 34.1804357, 51.2667529 34.1802321)",,,,,
667912250,True,tertiary,False,14.281999999999998,"LINESTRING (51.2668336 34.1804357, 51.2668459 34.1804053, 51.2668695 34.1803797, 51.2669019 34.180362, 51.2669394 34.1803539)",,,,roundabout,
353687699,True,primary,False,70.758,"LINESTRING (51.2671373 34.1810307, 51.2674108 34.1805468, 51.2674619 34.1804538)",بلوار امام خمینی,,71,,
667912262,True,tertiary_link,False,21.858,"LINESTRING (51.2667529 34.1802321, 51.2669394 34.1803539)",,,,,
667912263,False,residential,False,73.2,"LINESTRING (51.2667529 34.1802321, 51.2664395 34.179627)",,,,,
667912255,False,tertiary,False,45.268,"LINESTRING (51.2664395 34.179627, 51.2660499 34.1793783)",شهید بهشتی,,,,
667912263,False,residential,True,73.2,"LINESTRING (51.2664395 34.179627, 51.2667529 34.1802321)",,,,,
667912255,False,tertiary,True,87.892,"LINESTRING (51.2664395 34.179627, 51.2664661 34.179644, 51.2668333 34.1798784, 51.2670434 34.1799793, 51.2672284 34.1800701)",شهید بهشتی,,,,
667912268,True,tertiary,False,37.085,"LINESTRING (51.2645367 34.1784938, 51.2646393 34.1784969, 51.2647305 34.1785324, 51.2648163 34.1785768, 51.2648443 34.1786549)",شهید بهشتی,,,,
667912273,False,residential,True,19.671,"LINESTRING (51.2645367 34.1784938, 51.2645374 34.1784082, 51.2645545 34.178318)",,,,,
667912276,False,tertiary_link,False,13.404,"LINESTRING (51.2611174 34.1771361, 51.2610454 34.1772409)",,,,,
372557925,True,tertiary,False,38.86299999999999,"LINESTRING (51.2611174 34.1771361, 51.2612729 34.1772317, 51.2614179 34.177334, 51.261448 34.1773534)",بلوار نشاط,,,,
353687705,True,tertiary,False,42.787,"LINESTRING (51.2610454 34.1772409, 51.2606608 34.1770245)",بلوار نشاط,,,,
667912276,False,tertiary_link,True,13.404,"LINESTRING (51.2610454 34.1772409, 51.2611174 34.1771361)",,,,,
353687699,True,primary,False,184.542,"LINESTRING (51.267753 34.1799229, 51.2685817 34.1784115)",بلوار امام خمینی,,71,,
353687720,False,residential,False,6.609,"LINESTRING (51.2607644 34.1805216, 51.2608021 34.180471)",حکمت,,,,
353687720,False,residential,True,45.01,"LINESTRING (51.2607644 34.1805216, 51.2605075 34.1808661)",حکمت,,,,
784616090,False,residential,True,71.065,"LINESTRING (51.2607644 34.1805216, 51.2614301 34.1808459)",,,,,
353687725,False,residential,False,73.144,"LINESTRING (51.2614301 34.1808459, 51.2618502 34.1802874)",معرفت,,,,
353687725,False,residential,True,46.296,"LINESTRING (51.2614301 34.1808459, 51.2611642 34.1811994)",معرفت,,,,
784616090,False,residential,False,71.065,"LINESTRING (51.2614301 34.1808459, 51.2607644 34.1805216)",,,,,
