osmid,highway,oneway,reversed,length,name,geometry,bridge,junction,maxspeed
593347348,residential,False,False,69.937,,"LINESTRING (61.6806619 30.8897887, 61.6805288 30.8904072)",,,
593347348,residential,False,True,27.053,,"LINESTRING (61.6806619 30.8897887, 61.6806257 30.8895474)",,,
593347358,residential,False,True,127.24799999999999,,"LINESTRING (61.6806619 30.8897887, 61.6813147 30.8899083, 61.6812174 30.8904737)",,,
593347329,residential,False,True,53.635,,"LINESTRING (61.6831643 30.8939739, 61.6837236 30.894022)",,,
593347329,residential,False,False,73.443,,"LINESTRING (61.6831643 30.8939739, 61.6827426 30.8939376, 61.6824215 30.8938273)",,,
593347360,residential,False,False,155.98700000000002,,"LINESTRING (61.6831643 30.8939739, 61.6831564 30.8947986, 61.6828063 30.8952925)",,,
593347304,residential,False,False,81.54499999999999,,"LINESTRING (61.6804939 30.8947351, 61.680123 30.8945298, 61.679752 30.8943736)",,,
593347304,residential,False,True,90.116,,"LINESTRING (61.6804939 30.8947351, 61.6810218 30.8948392, 61.6813591 30.8950281)",,,
593347338,residential,False,False,56.102,,"LINESTRING (61.6804939 30.8947351, 61.6804514 30.8949711, 61.6802805 30.8951927)",,,
593347338,residential,False,True,56.492999999999995,,"LINESTRING (61.6804939 30.8947351, 61.6805334 30.894579, 61.6804585 30.8944105, 61.680476 30.8942432)",,,
593347317,residential,False,True,46.274,۲۲بهمن ۴,"LINESTRING (61.6812542 30.8923583, 61.6813497 30.8919503)",,,
593347324,residential,False,False,59.275,,"LINESTRING (61.6812542 30.8923583, 61.6818469 30.8925179)",,,
593347324,residential,False,True,108.586,,"LINESTRING (61.6812542 30.8923583, 61.6801481 30.8921288)",,,
593347317,residential,False,False,78.928,۲۲بهمن ۴,"LINESTRING (61.6812542 30.8923583, 61.6811856 30.8926516, 61.6810076 30.8930328)",,,
593347333,residential,False,False,170.481,,"LINESTRING (61.6837119 30.893819, 61.6835549 30.8936107, 61.6834353 30.8923297)",,,
593347324,residential,False,False,108.586,,"LINESTRING (61.6801481 30.8921288, 61.6812542 30.8923583)",,,
593347339,residential,False,True,36.026,,"LINESTRING (61.6801481 30.8921288, 61.680176 30.8918057)",,,
593347339,residential,False,False,148.409,,"LINESTRING (61.6801481 30.8921288, 61.6801243 30.892404, 61.6803098 30.8927808, 61.6810076 30.8930328)",,,
593347317,residential,False,False,46.274,۲۲بهمن ۴,"LINESTRING (61.6813497 30.8919503, 61.6812542 30.8923583)",,,
593347317,residential,False,True,58.471,۲۲بهمن ۴,"LINESTRING (61.6813497 30.8919503, 61.6813883 30.8914255)",,,
593347350,residential,False,False,114.938,,"LINESTRING (61.6813497 30.8919503, 61.6809346 30.8918105, 61.680176 30.8918057)",,,
593347339,residential,False,False,66.412,,"LINESTRING (61.6817038 30.8932578, 61.6823638 30.8934474)",,,
593347295,residential,False,False,84.489,,"LINESTRING (61.6817038 30.8932578, 61.6818367 30.8929399, 61.6818469 30.8925179)",,,
593347339,residential,False,True,71.036,,"LINESTRING (61.6817038 30.8932578, 61.6813444 30.8931545, 61.6810076 30.8930328)",,,
545215540,tertiary,False,True,15.55,صاحب الزمان,"LINESTRING (61.6803709 30.8936717, 61.68022 30.8936189)",,,
545215540,tertiary,False,False,50.039,صاحب الزمان,"LINESTRING (61.6803709 30.8936717, 61.6805238 30.8937251, 61.6808778 30.893778)",,,
593347336,residential,False,True,65.728,,"LINESTRING (61.6803709 30.8936717, 61.6803619 30.8940073, 61.680476 30.8942432)",,,
545215540,tertiary,False,False,22.391,صاحب الزمان,"LINESTRING (61.6813591 30.8950281, 61.6812292 30.8951958)",,,
545215540,tertiary,False,True,40.0,صاحب الزمان,"LINESTRING (61.6813591 30.8950281, 61.6815913 30.8947286)",,,
593347304,residential,False,False,90.116,,"LINESTRING (61.6813591 30.8950281, 61.6810218 30.8948392, 61.6804939 30.8947351)",,,
593347339,residential,False,False,36.026,,"LINESTRING (61.680176 30.8918057, 61.6801481 30.8921288)",,,
593347339,residential,False,True,43.362,,"LINESTRING (61.680176 30.8918057, 61.6802095 30.8914168)",,,
593347350,residential,False,True,114.938,,"LINESTRING (61.680176 30.8918057, 61.6809346 30.8918105, 61.6813497 30.8919503)",,,
545215540,tertiary,False,False,47.486999999999995,صاحب الزمان,"LINESTRING (61.6797607 30.8934545, 61.6800034 30.8935432, 61.68022 30.8936189)",,,
545215540,tertiary,False,True,76.151,صاحب الزمان,"LINESTRING (61.6797607 30.8934545, 61.6795877 30.8933913, 61.6792041 30.8933223, 61.6789868 30.8933062)",,,
593347347,residential,False,True,226.03199999999998,,"LINESTRING (61.6797607 30.8934545, 61.6797767 30.8929279, 61.679716 30.8924745, 61.6798588 30.8920704, 61.6799686 30.8914502)",,,
567508808,tertiary,True,False,119.449,,"LINESTRING (61.682275 30.8903689, 61.6830543 30.8898771, 61.6832751 30.8897232)",,,
593347300,residential,False,True,102.46700000000001,,"LINESTRING (61.682275 30.8903689, 61.6819065 30.8898768, 61.6822278 30.8896838)",,,
593347296,residential,False,False,66.122,,"LINESTRING (61.6812174 30.8904737, 61.6805288 30.8904072)",,,
593347358,residential,False,True,58.809,,"LINESTRING (61.6812174 30.8904737, 61.6811273 30.8909969)",,,
593347358,residential,False,False,127.24799999999999,,"LINESTRING (61.6812174 30.8904737, 61.6813147 30.8899083, 61.6806619 30.8897887)",,,
593350511,residential,False,False,92.982,,"LINESTRING (61.683364 30.8916383, 61.6824201 30.891846)",,,
593347333,residential,False,False,296.334,,"LINESTRING (61.683364 30.8916383, 61.6833409 30.8914351, 61.6839224 30.8908653, 61.6843877 30.8904963, 61.6843948 30.8901286, 61.6842129 30.8898927, 61.683791 30.8895348)",,,
593347333,residential,False,True,77.18299999999999,,"LINESTRING (61.683364 30.8916383, 61.6834016 30.8919682, 61.6834353 30.8923297)",,,
593350501,residential,False,True,97.733,,"LINESTRING (61.6824272 30.8924851, 61.6834353 30.8923297)",,,
593347329,residential,False,False,72.902,,"LINESTRING (61.6824272 30.8924851, 61.682436 30.8923443, 61.6824895 30.8919705, 61.6824201 30.891846)",,,
593347329,residential,False,True,107.176,,"LINESTRING (61.6824272 30.8924851, 61.6823787 30.8932605, 61.6823638 30.8934474)",,,
593350501,residential,False,False,97.733,,"LINESTRING (61.6834353 30.8923297, 61.6824272 30.8924851)",,,
593347333,residential,False,False,77.18299999999999,,"LINESTRING (61.6834353 30.8923297, 61.6834016 30.8919682, 61.683364 30.8916383)",,,
593347333,residential,False,True,170.481,,"LINESTRING (61.6834353 30.8923297, 61.6835549 30.8936107, 61.6837119 30.893819)",,,
593350511,residential,False,True,92.982,,"LINESTRING (61.6824201 30.891846, 61.683364 30.8916383)",,,
593347329,residential,False,False,70.675,,"LINESTRING (61.6824201 30.891846, 61.6822077 30.8914651, 61.6819595 30.8914531)",,,
593347329,residential,False,True,72.902,,"LINESTRING (61.6824201 30.891846, 61.6824895 30.8919705, 61.682436 30.8923443, 61.6824272 30.8924851)",,,
545215542,secondary,True,False,11.624999999999998,بلوار امام خمینی,"LINESTRING (61.679208 30.8914001, 61.6792068 30.8914073, 61.6791961 30.8914832, 61.6791907 30.8915035)",,,
567508808,tertiary,True,False,117.894,,"LINESTRING (61.679208 30.8914001, 61.6796176 30.891381, 61.680437 30.8912964)",,,
593347311,residential,False,False,49.889,,"LINESTRING (61.6780418 30.8906744, 61.6775248 30.8906076)",,,
593347311,residential,False,True,25.167,,"LINESTRING (61.6780418 30.8906744, 61.6783026 30.8907081)",,,
867559624,residential,False,True,72.191,,"LINESTRING (61.6780418 30.8906744, 61.6780177 30.8913233)",,,
593347297,residential,False,True,100.178,,"LINESTRING (61.6776525 30.8926631, 61.6782484 30.892844, 61.6786587 30.8929115)",,,
867559668,residential,False,True,126.31799999999998,,"LINESTRING (61.6776525 30.8926631, 61.6784596 30.8925549, 61.6785213 30.8925549, 61.6785618 30.8925878, 61.6786587 30.8929115)",,,
593347297,residential,False,True,26.83,,"LINESTRING (61.6786587 30.8929115, 61.6789386 30.8929345)",,,
593347297,residential,False,False,100.178,,"LINESTRING (61.6786587 30.8929115, 61.6782484 30.892844, 61.6776525 30.8926631)",,,
867559668,residential,False,False,126.31799999999998,,"LINESTRING (61.6786587 30.8929115, 61.6785618 30.8925878, 61.6785213 30.8925549, 61.6784596 30.8925549, 61.6776525 30.8926631)",,,
545215540,tertiary,False,False,52.071,صاحب الزمان,"LINESTRING (61.682169 30.8944392, 61.6821492 30.8944616, 61.6820151 30.894503, 61.6817817 30.8945536, 61.6816986 30.8945974, 61.6816801 30.89462)",,,
545215540,tertiary,False,True,32.785,صاحب الزمان,"LINESTRING (61.682169 30.8944392, 61.6822001 30.894404, 61.682227 30.8942821, 61.682227 30.8941555)",,,
867856827,residential,False,True,65.968,,"LINESTRING (61.682169 30.8944392, 61.682227 30.89448, 61.6822833 30.8944984, 61.6823503 30.8945053, 61.6825274 30.8945122, 61.6825649 30.8945237, 61.6825837 30.8945467, 61.6825864 30.8947516)",,,
867856827,residential,False,False,65.968,,"LINESTRING (61.6825864 30.8947516, 61.6825837 30.8945467, 61.6825649 30.8945237, 61.6825274 30.8945122, 61.6823503 30.8945053, 61.6822833 30.8944984, 61.682227 30.89448, 61.682169 30.8944392)",,,
593347319,residential,False,False,99.144,,"LINESTRING (61.6790462 30.8914498, 61.6780177 30.8913233)",,,
891776568,residential,True,False,9.907,,"LINESTRING (61.6790462 30.8914498, 61.6791349 30.8914035)",,,
891776567,residential,True,False,9.212,,"LINESTRING (61.6791202 30.891503, 61.6790462 30.8914498)",,,
545215541,secondary,True,False,11.153,بلوار امام خمینی,"LINESTRING (61.6791202 30.891503, 61.6791263 30.8914579, 61.6791349 30.8914035)",,,
1087149614,residential,False,True,77.676,,"LINESTRING (61.6801791 30.8892045, 61.6802193 30.8889801, 61.6796752 30.8889144)",,,
593347305,tertiary,True,False,90.554,,"LINESTRING (61.6796752 30.8889144, 61.67955 30.8894827, 61.6795922 30.8897159)",,,
1087149614,residential,False,False,77.676,,"LINESTRING (61.6796752 30.8889144, 61.6802193 30.8889801, 61.6801791 30.8892045)",,,
593347311,residential,False,False,25.167,,"LINESTRING (61.6783026 30.8907081, 61.6780418 30.8906744)",,,
593347311,residential,False,True,89.064,,"LINESTRING (61.6783026 30.8907081, 61.6792256 30.8908272)",,,
1190300740,residential,False,True,99.28999999999999,استاد مطهری 1,"LINESTRING (61.6783026 30.8907081, 61.6783136 30.890383, 61.6784426 30.8898262)",,,
540412569,secondary,True,False,70.996,استاد مطهری,"LINESTRING (61.6784426 30.8898262, 61.6777023 30.8897625)",,,
1190300740,residential,False,False,99.28999999999999,استاد مطهری 1,"LINESTRING (61.6784426 30.8898262, 61.6783136 30.890383, 61.6783026 30.8907081)",,,
593347336,residential,False,False,41.633,,"LINESTRING (61.6808859 30.8943715, 61.680476 30.8942432)",,,
593347336,residential,False,True,80.662,,"LINESTRING (61.6808859 30.8943715, 61.6816801 30.89462)",,,
1208690205,residential,False,False,66.06700000000001,صاحب الزمان ۸,"LINESTRING (61.6808859 30.8943715, 61.6808684 30.8941739, 61.6808778 30.893778)",,,
