osmid,oneway,highway,maxspeed,reversed,length,geometry,junction
563838307,True,secondary,40,False,31.477999999999998,"LINESTRING (52.9619482 28.3484569, 52.9619577 28.3485092, 52.9620181 28.3487331)",
889315125,False,secondary_link,,False,11.963,"LINESTRING (52.9625713 28.3467913, 52.9626826 28.3468358)",
563838308,True,secondary,40,False,381.215,"LINESTRING (52.9625713 28.3467913, 52.9629996 28.3461834, 52.963266 28.3457494, 52.9634908 28.3455608, 52.9640435 28.3454381, 52.9645227 28.3452906, 52.9648545 28.3451654, 52.9652533 28.344925, 52.9654659 28.344752)",
563838307,True,secondary,40,False,45.675,"LINESTRING (52.9626826 28.3468358, 52.9624307 28.3471816)",
889315125,False,secondary_link,,True,11.963,"LINESTRING (52.9626826 28.3468358, 52.9625713 28.3467913)",
563839735,True,tertiary,30,False,68.744,"LINESTRING (52.966056 28.3451282, 52.9659377 28.3445188)",
889319460,True,tertiary_link,,False,59.547,"LINESTRING (52.966056 28.3451282, 52.9657558 28.344962, 52.9656495 28.3449215, 52.9655522 28.3448354)",
889319461,False,tertiary_link,,False,12.543,"LINESTRING (52.9655522 28.3448354, 52.9654659 28.344752)",
563838307,True,secondary,40,False,89.734,"LINESTRING (52.9655522 28.3448354, 52.9653518 28.3449903, 52.9649638 28.3452331, 52.9648082 28.3453019)",
889319461,False,tertiary_link,,True,12.543,"LINESTRING (52.9654659 28.344752, 52.9655522 28.3448354)",
563838308,True,secondary,40,False,358.274,"LINESTRING (52.9654659 28.344752, 52.9677867 28.3426574, 52.9679913 28.342422)",
889319462,False,residential,,False,14.437,"LINESTRING (52.9679913 28.342422, 52.9681033 28.3425065)",
563839732,True,tertiary,,False,40.313,"LINESTRING (52.9667461 28.3487611, 52.9666712 28.3484046)",
889325784,False,tertiary_link,,False,14.653,"LINESTRING (52.9667461 28.3487611, 52.9668892 28.3487223)",
889325784,False,tertiary_link,,True,14.653,"LINESTRING (52.9668892 28.3487223, 52.9667461 28.3487611)",
563839732,True,tertiary,,False,377.692,"LINESTRING (52.9668892 28.3487223, 52.9672148 28.3503295, 52.9670851 28.350375, 52.9667461 28.3487611)",
