osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,width
781190344,False,,residential,True,64.185,,"LINESTRING (47.8354803 38.5118683, 47.8354728 38.511757, 47.8354778 38.511591, 47.8354953 38.5114426, 47.8355377 38.5113743, 47.8356101 38.5113255)",,
781190345,False,,residential,False,22.53,,"LINESTRING (47.8359392 38.5115703, 47.8359021 38.5116106, 47.8358571 38.5116398, 47.8357224 38.5116594)",,
1197088607,False,,residential,False,39.209,,"LINESTRING (47.8359392 38.5115703, 47.8359744 38.5116008, 47.8361092 38.5116789, 47.8362414 38.5117219, 47.8363263 38.5117375)",,
1197088607,False,,residential,True,39.562999999999995,,"LINESTRING (47.8359392 38.5115703, 47.8358796 38.5115188, 47.8357374 38.511425, 47.8356101 38.5113255)",,
781190345,False,,residential,True,22.529999999999998,,"LINESTRING (47.8357224 38.5116594, 47.8358571 38.5116398, 47.8359021 38.5116106, 47.8359392 38.5115703)",,
781190346,False,,residential,False,30.414,,"LINESTRING (47.8365808 38.51155, 47.8363263 38.5117375)",,
781190346,False,,residential,False,17.676,,"LINESTRING (47.8360169 38.5122022, 47.8361117 38.5123428)",,
781190346,False,,residential,True,70.182,,"LINESTRING (47.8360169 38.5122022, 47.8359071 38.5120362, 47.8361616 38.5118703, 47.8363263 38.5117375)",,
781190347,False,,residential,False,45.037,,"LINESTRING (47.8360169 38.5122022, 47.8363188 38.512085, 47.8363712 38.5120792, 47.8364161 38.5120968, 47.8364536 38.5121221, 47.836466 38.5121417)",,
781190346,False,,residential,True,17.676,,"LINESTRING (47.8361117 38.5123428, 47.8360169 38.5122022)",,
781190348,False,,residential,False,41.606,,"LINESTRING (47.8361117 38.5123428, 47.8356425 38.512415)",,
781190348,False,,residential,True,45.956,,"LINESTRING (47.8361117 38.5123428, 47.8364486 38.5123076, 47.8365135 38.5123233, 47.8365908 38.5123955)",,
781190347,False,,residential,True,45.037,,"LINESTRING (47.836466 38.5121417, 47.8364536 38.5121221, 47.8364161 38.5120968, 47.8363712 38.5120792, 47.8363188 38.512085, 47.8360169 38.5122022)",,
781190348,False,,residential,False,45.956,,"LINESTRING (47.8365908 38.5123955, 47.8365135 38.5123233, 47.8364486 38.5123076, 47.8361117 38.5123428)",,
781190348,False,,residential,True,41.606,,"LINESTRING (47.8356425 38.512415, 47.8361117 38.5123428)",,
781190349,False,,residential,False,43.189,,"LINESTRING (47.8356425 38.512415, 47.8356151 38.512294, 47.8355327 38.5120948, 47.8354654 38.5121143)",,
781190349,False,,residential,True,43.189,,"LINESTRING (47.8354654 38.5121143, 47.8355327 38.5120948, 47.8356151 38.512294, 47.8356425 38.512415)",,
505809640,False,شهدا,residential,True,62.861000000000004,,"LINESTRING (47.835 38.511121, 47.834864 38.5110404, 47.8347467 38.5109896, 47.8346968 38.5109291, 47.8346094 38.5107826, 47.8345504 38.5107016)",,
781190350,False,شهدا,residential,False,182.088,,"LINESTRING (47.835 38.511121, 47.834854 38.5116184, 47.8346918 38.5118156, 47.8345171 38.5119269, 47.8343499 38.5120245, 47.8342451 38.5121085, 47.8341777 38.5122569, 47.8341228 38.5123565, 47.8339896 38.5124906)",,
1197088607,False,,residential,False,13.374,,"LINESTRING (47.835 38.511121, 47.8350386 38.5111439, 47.8351271 38.5111885)",,
577816304,False,,secondary,False,61.893,,"LINESTRING (47.8339896 38.5124906, 47.8336171 38.5123012, 47.8333775 38.5122088)",,
781190350,False,شهدا,residential,True,182.088,,"LINESTRING (47.8339896 38.5124906, 47.8341228 38.5123565, 47.8341777 38.5122569, 47.8342451 38.5121085, 47.8343499 38.5120245, 47.8345171 38.5119269, 47.8346918 38.5118156, 47.834854 38.5116184, 47.835 38.511121)",,
505809640,False,شهدا,residential,False,62.861000000000004,,"LINESTRING (47.8345504 38.5107016, 47.8346094 38.5107826, 47.8346968 38.5109291, 47.8347467 38.5109896, 47.834864 38.5110404, 47.835 38.511121)",,
505809640,False,شهدا,residential,True,14.062999999999999,,"LINESTRING (47.8345504 38.5107016, 47.8345061 38.5106409, 47.8344522 38.5106032)",,
781190351,False,,residential,False,88.051,,"LINESTRING (47.8345504 38.5107016, 47.8344397 38.5108061, 47.8343873 38.5110111, 47.8343174 38.5110892, 47.8341952 38.5111263, 47.8340479 38.5111556, 47.8338957 38.5112083)",,
781190351,False,,residential,False,126.79599999999999,,"LINESTRING (47.8338957 38.5112083, 47.8337709 38.5112493, 47.8336586 38.5113743, 47.8336013 38.51147, 47.8336037 38.51155, 47.8336237 38.5116379, 47.8336112 38.5116867, 47.8335638 38.511759, 47.8335339 38.5118878, 47.8334815 38.5120343, 47.8333775 38.5122088)",,
781190351,False,,residential,True,88.051,,"LINESTRING (47.8338957 38.5112083, 47.8340479 38.5111556, 47.8341952 38.5111263, 47.8343174 38.5110892, 47.8343873 38.5110111, 47.8344397 38.5108061, 47.8345504 38.5107016)",,
1231389961,False,,residential,True,45.147999999999996,,"LINESTRING (47.8338957 38.5112083, 47.8339675 38.511279, 47.8340858 38.5113716, 47.8341635 38.5115461)",,
577816304,False,,secondary,False,65.229,,"LINESTRING (47.8333775 38.5122088, 47.8332756 38.5121695, 47.8328908 38.5120829, 47.8327026 38.5119719)",,
577816304,False,,secondary,True,61.893,,"LINESTRING (47.8333775 38.5122088, 47.8336171 38.5123012, 47.8339896 38.5124906)",,
781190351,False,,residential,True,126.79599999999999,,"LINESTRING (47.8333775 38.5122088, 47.8334815 38.5120343, 47.8335339 38.5118878, 47.8335638 38.511759, 47.8336112 38.5116867, 47.8336237 38.5116379, 47.8336037 38.51155, 47.8336013 38.51147, 47.8336586 38.5113743, 47.8337709 38.5112493, 47.8338957 38.5112083)",,
781190354,True,,secondary,False,20.363000000000003,roundabout,"LINESTRING (47.8324489 38.5118638, 47.8324081 38.5118807, 47.8323562 38.5118898, 47.8323087 38.5118845, 47.8322688 38.5118683, 47.8322473 38.5118403)",,
781190354,True,,secondary,False,31.564,roundabout,"LINESTRING (47.8322473 38.5118403, 47.8322358 38.511796, 47.8322439 38.5117415, 47.8322573 38.5117026, 47.8322774 38.5116512, 47.8323002 38.5116218, 47.832331 38.5116061, 47.8323538 38.5116019, 47.8323643 38.5116028)",,
781190356,False,ولیعصر,residential,False,94.84400000000001,,"LINESTRING (47.8322473 38.5118403, 47.8321459 38.511916, 47.8319837 38.5120352, 47.8318064 38.512084, 47.8316092 38.5121192, 47.8313047 38.5122325)",,
781190356,False,ولیعصر,residential,False,8.824,,"LINESTRING (47.8313047 38.5122325, 47.8312073 38.5122546)",,
781190356,False,ولیعصر,residential,True,94.84400000000001,,"LINESTRING (47.8313047 38.5122325, 47.8316092 38.5121192, 47.8318064 38.512084, 47.8319837 38.5120352, 47.8321459 38.511916, 47.8322473 38.5118403)",,
781190356,False,ولیعصر,residential,True,8.824,,"LINESTRING (47.8312073 38.5122546, 47.8313047 38.5122325)",,
781190356,False,ولیعصر,residential,False,45.056,,"LINESTRING (47.8312073 38.5122546, 47.8307984 38.5122416, 47.8306931 38.5122208)",,
1231389962,False,,residential,True,58.874,,"LINESTRING (47.8312073 38.5122546, 47.8311924 38.5120897, 47.8311392 38.5119897, 47.8309708 38.5117704)",,
781190356,False,ولیعصر,residential,True,45.056,,"LINESTRING (47.8306931 38.5122208, 47.8307984 38.5122416, 47.8312073 38.5122546)",,
781190357,False,,residential,False,37.201,,"LINESTRING (47.8306931 38.5122208, 47.8306122 38.512125, 47.8305383 38.5120547, 47.8304452 38.5119486)",,
981090837,False,,tertiary_link,True,9.014,,"LINESTRING (47.8335367 38.5044084, 47.8334567 38.5043569)",,
967388899,True,خیابان سبلان,tertiary,False,65.975,,"LINESTRING (47.8335367 38.5044084, 47.8333617 38.5045589, 47.8329621 38.5047917)",2,
981090837,False,,tertiary_link,False,9.014,,"LINESTRING (47.8334567 38.5043569, 47.8335367 38.5044084)",,
981090838,False,,tertiary_link,True,8.843,,"LINESTRING (47.8329621 38.5047917, 47.8329023 38.5047274)",,
967388899,True,خیابان سبلان,tertiary,False,86.12299999999999,,"LINESTRING (47.8329621 38.5047917, 47.8323195 38.5051661, 47.8321842 38.5052689)",2,
981090838,False,,tertiary_link,False,8.843,,"LINESTRING (47.8329023 38.5047274, 47.8329621 38.5047917)",,
781190330,True,خیابان سبلان,tertiary,False,63.70400000000001,,"LINESTRING (47.8329023 38.5047274, 47.8332712 38.5045127, 47.833408 38.5044036, 47.8334567 38.5043569)",2,
781190354,True,,secondary,False,11.957,roundabout,"LINESTRING (47.8324727 38.5117652, 47.8324812 38.5117929, 47.8324826 38.5118106, 47.8324799 38.5118307, 47.8324737 38.5118384, 47.8324685 38.5118448, 47.8324489 38.5118638)",,
1095781210,True,,secondary_link,False,30.522,,"LINESTRING (47.8324727 38.5117652, 47.8325146 38.511807, 47.832575 38.5118621, 47.8326253 38.511902, 47.8326628 38.5119303, 47.8327026 38.5119719)",,
1159852761,False,گلشن,residential,True,52.896,,"LINESTRING (47.8316295 38.5104554, 47.8322366 38.5104305)",,
1231389960,False,,residential,True,18.117,,"LINESTRING (47.8331497 38.5102636, 47.8333579 38.5102617)",,
1231389961,False,,residential,False,45.147999999999996,,"LINESTRING (47.8341635 38.5115461, 47.8340858 38.5113716, 47.8339675 38.511279, 47.8338957 38.5112083)",,
1231389963,False,,residential,True,63.75,,"LINESTRING (47.8309328 38.5111098, 47.8312228 38.5116363)",,
1231391739,False,,residential,True,83.653,,"LINESTRING (47.826614 38.5052233, 47.8275744 38.5052568)",,
1231391744,False,,residential,True,54.679,,"LINESTRING (47.8263748 38.5119248, 47.8263918 38.5118015, 47.826544 38.5114536)",,
1231391745,False,,residential,True,29.5,,"LINESTRING (47.8269238 38.5107511, 47.8270268 38.5108136, 47.8270694 38.5108195, 47.8271986 38.510797, 47.827231 38.5108022)",,
1231389969,False,,residential,True,62.382,,"LINESTRING (47.8275627 38.511355, 47.8281396 38.5110219)",,
"[567935352, 1231389969]",False,,residential,"[False, True]",117.822,,"LINESTRING (47.8275627 38.511355, 47.8272221 38.5115533, 47.8268367 38.5117282, 47.8268027 38.5117299, 47.8267665 38.5117182, 47.8267133 38.5116907, 47.826544 38.5114536)",,
1231391745,False,,residential,False,68.27799999999999,,"LINESTRING (47.8275627 38.511355, 47.827386 38.5111302, 47.8272987 38.5109236, 47.8272433 38.5108203, 47.827231 38.5108022)",,
1231389964,False,,residential,True,45.286,,"LINESTRING (47.8312594 38.5110158, 47.8312942 38.5111438, 47.8313345 38.5112068, 47.831488 38.5113741)",,
1231389966,False,,residential,True,83.39500000000001,,"LINESTRING (47.8275872 38.5098008, 47.8274859 38.5094703, 47.8275095 38.5093989, 47.8276222 38.5090743)",,
1231389967,False,,residential,True,52.748999999999995,,"LINESTRING (47.8284142 38.5100274, 47.8286633 38.5099991, 47.8288123 38.5099641, 47.8289911 38.5098958)",,
1231389970,False,,residential,True,17.024,,"LINESTRING (47.8289911 38.5098958, 47.8289918 38.5097427)",,
1231389967,False,,residential,False,52.748999999999995,,"LINESTRING (47.8289911 38.5098958, 47.8288123 38.5099641, 47.8286633 38.5099991, 47.8284142 38.5100274)",,
1231389970,False,,residential,False,153.906,,"LINESTRING (47.8289911 38.5098958, 47.8290251 38.5102308, 47.8290036 38.5102875, 47.8289553 38.5103253, 47.8281426 38.5104092, 47.8280568 38.5104407, 47.82792 38.5105499, 47.8278756 38.5106071)",,
1231389968,False,,residential,True,60.702,,"LINESTRING (47.827231 38.5108022, 47.8273987 38.5107154, 47.8278756 38.5106071)",,
1231391745,False,,residential,False,29.5,,"LINESTRING (47.827231 38.5108022, 47.8271986 38.510797, 47.8270694 38.5108195, 47.8270268 38.5108136, 47.8269238 38.5107511)",,
1231391745,False,,residential,True,68.278,,"LINESTRING (47.827231 38.5108022, 47.8272433 38.5108203, 47.8272987 38.5109236, 47.827386 38.5111302, 47.8275627 38.511355)",,
1231389968,False,,residential,False,60.702,,"LINESTRING (47.8278756 38.5106071, 47.8273987 38.5107154, 47.827231 38.5108022)",,
1231389970,False,,residential,False,55.455000000000005,,"LINESTRING (47.8278756 38.5106071, 47.8278717 38.5106695, 47.8279898 38.5109549, 47.8280649 38.510999, 47.8281396 38.5110219)",,
1231389970,False,,residential,True,153.906,,"LINESTRING (47.8278756 38.5106071, 47.82792 38.5105499, 47.8280568 38.5104407, 47.8281426 38.5104092, 47.8289553 38.5103253, 47.8290036 38.5102875, 47.8290251 38.5102308, 47.8289911 38.5098958)",,
1231389969,False,,residential,False,62.382,,"LINESTRING (47.8281396 38.5110219, 47.8275627 38.511355)",,
1231389970,False,,residential,False,138.087,,"LINESTRING (47.8281396 38.5110219, 47.8282177 38.5110263, 47.828722 38.5110368, 47.8289517 38.5109961, 47.8292398 38.5108361, 47.8296309 38.5107264)",,
1231389970,False,,residential,True,55.455,,"LINESTRING (47.8281396 38.5110219, 47.8280649 38.510999, 47.8279898 38.5109549, 47.8278717 38.5106695, 47.8278756 38.5106071)",,
1231389970,False,,residential,True,138.087,,"LINESTRING (47.8296309 38.5107264, 47.8292398 38.5108361, 47.8289517 38.5109961, 47.828722 38.5110368, 47.8282177 38.5110263, 47.8281396 38.5110219)",,
1231389971,False,,residential,True,43.36099999999999,,"LINESTRING (47.8303431 38.5101843, 47.8303397 38.5100798, 47.83036 38.5100296, 47.8304056 38.5099873, 47.830458 38.5099159, 47.8304699 38.5098749, 47.8304749 38.509822)",,
505809642,False,خیابان چهارده معصوم,residential,False,48.826,,"LINESTRING (47.8304749 38.509822, 47.8299139 38.5098324)",,
505809642,False,خیابان چهارده معصوم,residential,True,4.098,,"LINESTRING (47.8304749 38.509822, 47.8305213 38.5098157)",,
1231389971,False,,residential,False,43.361000000000004,,"LINESTRING (47.8304749 38.509822, 47.8304699 38.5098749, 47.830458 38.5099159, 47.8304056 38.5099873, 47.83036 38.5100296, 47.8303397 38.5100798, 47.8303431 38.5101843)",,
1231389972,False,,residential,True,30.3,,"LINESTRING (47.8308314 38.5100798, 47.8307808 38.5099278, 47.8307655 38.5098868, 47.8307726 38.5098143)",,
1231389973,False,,residential,False,68.44900000000001,,"LINESTRING (47.8305374 38.5091437, 47.8303279 38.5091305, 47.830213 38.5091159, 47.8301252 38.5091226, 47.8300542 38.5091424, 47.8298835 38.5091596, 47.8297599 38.5091487)",,
1231389974,False,,residential,True,84.1,,"LINESTRING (47.8308816 38.5093019, 47.830856 38.509466, 47.8308465 38.5094827, 47.8308124 38.5094918, 47.8305452 38.5094885, 47.8305282 38.509496, 47.8305218 38.5095235, 47.8305213 38.5098157)",,
1231389975,False,,residential,True,37.011,,"LINESTRING (47.8297198 38.5074876, 47.8297851 38.5071587)",,
1231389976,False,,residential,True,179.21,,"LINESTRING (47.8301409 38.5087302, 47.8301436 38.5084762, 47.8301865 38.5081446, 47.8301945 38.5080879, 47.8301409 38.5076996, 47.8301623 38.507622, 47.8302079 38.5075422, 47.8302643 38.5074604, 47.8303302 38.5071476)",,
1231389977,False,,residential,True,13.205,,"LINESTRING (47.8305083 38.5083513, 47.8305714 38.5083839, 47.8306398 38.5084101)",,
1231389978,False,,residential,True,30.686,,"LINESTRING (47.8305392 38.5086746, 47.8306398 38.5084101)",,
1231389978,False,,residential,False,30.686,,"LINESTRING (47.8306398 38.5084101, 47.8305392 38.5086746)",,
1231389977,False,,residential,False,13.205,,"LINESTRING (47.8306398 38.5084101, 47.8305714 38.5083839, 47.8305083 38.5083513)",,
1231389978,False,,residential,True,63.628,,"LINESTRING (47.8306398 38.5084101, 47.8308021 38.5083818, 47.8309228 38.5083692, 47.8313657 38.5083561)",,
