osmid,oneway,lanes,name,highway,reversed,length,junction,geometry,maxspeed
647404410,False,,بنفشه ۱۱,residential,False,84.161,,"LINESTRING (49.0543928 33.5020077, 49.0535114 33.5021885)",
647404410,False,,بنفشه ۱۱,residential,True,93.099,,"LINESTRING (49.0543928 33.5020077, 49.0553678 33.5018077)",
522463539,False,,بنفشه۷,residential,True,93.176,,"LINESTRING (49.0551625 33.5010999, 49.054189 33.5013077)",30
522463888,False,2,خیابان ایران,residential,False,12.781,,"LINESTRING (49.0551625 33.5010999, 49.05513 33.5009882)",
522463888,False,2,خیابان ایران,residential,True,80.973,,"LINESTRING (49.0551625 33.5010999, 49.0553678 33.5018077)",
198953517,True,2,بلوار الغدیر,secondary,False,49.99,,"LINESTRING (49.0534958 33.5014557, 49.0535054 33.5019052)",
522463539,False,,بنفشه۷,residential,False,66.349,,"LINESTRING (49.0534958 33.5014557, 49.054189 33.5013077)",30
198953516,True,2,بلوار الغدیر,secondary,False,67.617,,"LINESTRING (49.0533842 33.5017798, 49.0533712 33.5011718)",
522463643,False,,بنفشه ۶,residential,False,50.157,,"LINESTRING (49.0533842 33.5017798, 49.052989 33.5014718)",30
522463888,False,2,خیابان ایران,residential,True,46.794,,"LINESTRING (49.0548932 33.5001721, 49.055012 33.5005811)",
647401699,False,,بنفشه۳,residential,True,13.492,,"LINESTRING (49.0548932 33.5001721, 49.0547524 33.5002027)",
647401699,False,,بنفشه۳,residential,False,201.143,,"LINESTRING (49.0548932 33.5001721, 49.0560449 33.499921, 49.056992 33.4997148)",
522463556,False,,,residential,True,51.091,,"LINESTRING (49.0574234 33.5024523, 49.0575499 33.5028995)",30
522463563,False,,دانش ۶,residential,False,78.223,,"LINESTRING (49.0574234 33.5024523, 49.0566023 33.5026138)",30
522463563,False,,دانش ۶,residential,True,34.171,,"LINESTRING (49.0574234 33.5024523, 49.0577821 33.5023818)",30
522463556,False,,,residential,False,51.091,,"LINESTRING (49.0575499 33.5028995, 49.0574234 33.5024523)",30
522463561,False,,دانش ۸,residential,False,121.053,,"LINESTRING (49.0575499 33.5028995, 49.0571911 33.50297, 49.0573195 33.5034238, 49.0576872 33.5033515)",30
522463561,False,,دانش ۸,residential,True,70.62,,"LINESTRING (49.0575499 33.5028995, 49.0578833 33.5028339, 49.0582912 33.5027537)",30
522463561,False,,دانش ۸,residential,False,70.62,,"LINESTRING (49.0582912 33.5027537, 49.0578833 33.5028339, 49.0575499 33.5028995)",30
522463561,False,,دانش ۸,residential,True,121.053,,"LINESTRING (49.0576872 33.5033515, 49.0573195 33.5034238, 49.0571911 33.50297, 49.0575499 33.5028995)",30
522463562,False,,ستاره ۳,residential,True,55.54,,"LINESTRING (49.0561775 33.5032876, 49.0567605 33.5031729)",30
522463562,False,,ستاره ۳,residential,False,55.54,,"LINESTRING (49.0567605 33.5031729, 49.0561775 33.5032876)",30
522463564,False,,,residential,False,63.876,,"LINESTRING (49.0567605 33.5031729, 49.0566023 33.5026138)",30
522463564,False,,,residential,True,50.369,,"LINESTRING (49.0567605 33.5031729, 49.0568094 33.5033458, 49.0568851 33.5036138)",30
522463563,False,,دانش ۶,residential,True,78.223,,"LINESTRING (49.0566023 33.5026138, 49.0574234 33.5024523)",30
522463564,False,,,residential,True,63.876,,"LINESTRING (49.0566023 33.5026138, 49.0567605 33.5031729)",30
648650238,False,,ستاره ۱,residential,True,77.564,,"LINESTRING (49.0566023 33.5026138, 49.0557881 33.5027739)",
522463565,False,,ستاره ۵,residential,False,76.049,,"LINESTRING (49.0568851 33.5036138, 49.0560868 33.5037708)",30
522463565,False,,ستاره ۵,residential,True,13.234,,"LINESTRING (49.0568851 33.5036138, 49.057024 33.5035864)",30
522463564,False,,,residential,False,50.369,,"LINESTRING (49.0568851 33.5036138, 49.0568094 33.5033458, 49.0567605 33.5031729)",30
522463565,False,,ستاره ۵,residential,False,13.234,,"LINESTRING (49.057024 33.5035864, 49.0568851 33.5036138)",30
522463566,False,,,residential,False,30.607,,"LINESTRING (49.057024 33.5035864, 49.0569482 33.5033185)",30
522463566,False,,,residential,True,30.607,,"LINESTRING (49.0569482 33.5033185, 49.057024 33.5035864)",30
522463568,False,,ستاره ۴,residential,True,73.2,,"LINESTRING (49.0559352 33.5032638, 49.0551701 33.5034261)",30
647509302,False,,خیابان رودکی,tertiary,False,58.102,,"LINESTRING (49.0559352 33.5032638, 49.0560868 33.5037708)",
647509302,False,,خیابان رودکی,tertiary,True,56.156,,"LINESTRING (49.0559352 33.5032638, 49.0557881 33.5027739)",
522463630,False,,بهار ۲,residential,False,117.692,,"LINESTRING (49.0522354 33.5035156, 49.0535038 33.5034753)",30
522463630,False,,بهار ۲,residential,True,149.75,,"LINESTRING (49.0522354 33.5035156, 49.0506215 33.5035669)",30
522463630,False,,بهار ۲,residential,True,117.692,,"LINESTRING (49.0535038 33.5034753, 49.0522354 33.5035156)",30
198953516,True,2,بلوار الغدیر,secondary,False,78.081,,"LINESTRING (49.0535038 33.5034753, 49.0535082 33.5029633, 49.0534707 33.5027757)",
522463630,False,,بهار ۲,residential,False,149.75,,"LINESTRING (49.0506215 33.5035669, 49.0522354 33.5035156)",30
522463644,False,,خیام غربی,residential,False,97.968,,"LINESTRING (49.0506215 33.5035669, 49.0513279 33.5029117)",30
522463644,False,,خیام غربی,residential,True,8.363,,"LINESTRING (49.0513898 33.502857, 49.0513279 33.5029117)",30
668607274,False,,خیام ۱۶,residential,False,95.461,,"LINESTRING (49.0513898 33.502857, 49.0521169 33.5022492)",
522813730,True,2,خیام غربی,tertiary,False,51.809000000000005,,"LINESTRING (49.0513898 33.502857, 49.0517641 33.5029515, 49.0519296 33.502974)",
522463644,False,,خیام غربی,residential,False,8.363,,"LINESTRING (49.0513279 33.5029117, 49.0513898 33.502857)",30
522463644,False,,خیام غربی,residential,True,97.968,,"LINESTRING (49.0513279 33.5029117, 49.0506215 33.5035669)",30
522463647,True,2,خیام غربی,tertiary,False,38.434,,"LINESTRING (49.0513279 33.5029117, 49.0510085 33.5028311, 49.0510319 33.5027666)",
522463634,False,,دامپزشکی,residential,False,41.041,,"LINESTRING (49.0517829 33.502007, 49.0521169 33.5022492)",30
522463634,False,,دامپزشکی,residential,True,39.382,,"LINESTRING (49.0517829 33.502007, 49.0514624 33.5017746)",30
668516465,False,,گلچین ۲,residential,True,109.467,,"LINESTRING (49.0517829 33.502007, 49.0510319 33.5027666)",
886598140,False,,گلچین ۲,residential,True,66.044,,"LINESTRING (49.0517829 33.502007, 49.0522649 33.5015697)",
522463633,False,,دامپزشکی,residential,False,11.032,,"LINESTRING (49.0524384 33.5025038, 49.0525247 33.5025721)",30
522463633,False,,دامپزشکی,residential,True,41.111,,"LINESTRING (49.0524384 33.5025038, 49.0521169 33.5022492)",30
522463631,False,,خیام ۱۴,residential,False,70.422,,"LINESTRING (49.0524384 33.5025038, 49.0520466 33.5028659, 49.0519296 33.502974)",30
522463632,False,,گلچین ۱,residential,True,47.369,,"LINESTRING (49.0528554 33.5022474, 49.0525247 33.5025721)",30
522463632,False,,گلچین ۱,residential,False,47.369,,"LINESTRING (49.0525247 33.5025721, 49.0528554 33.5022474)",30
522463633,False,,دامپزشکی,residential,False,45.257,,"LINESTRING (49.0525247 33.5025721, 49.0528786 33.5028524)",30
522463633,False,,دامپزشکی,residential,True,11.032,,"LINESTRING (49.0525247 33.5025721, 49.0524384 33.5025038)",30
522463633,False,,دامپزشکی,residential,True,45.257,,"LINESTRING (49.0528786 33.5028524, 49.0525247 33.5025721)",30
522813730,True,2,خیام غربی,tertiary,False,56.33,,"LINESTRING (49.0528786 33.5028524, 49.0531806 33.5027965, 49.0534555 33.5027002)",
522463633,False,,دامپزشکی,residential,False,41.111,,"LINESTRING (49.0521169 33.5022492, 49.0524384 33.5025038)",30
522463634,False,,دامپزشکی,residential,True,41.041,,"LINESTRING (49.0521169 33.5022492, 49.0517829 33.502007)",30
668607274,False,,خیام ۱۶,residential,True,95.461,,"LINESTRING (49.0521169 33.5022492, 49.0513898 33.502857)",
668607275,False,,گلچین ۳,residential,False,64.46,,"LINESTRING (49.0521169 33.5022492, 49.0525786 33.5018158)",
522463634,False,,دامپزشکی,residential,False,39.382,,"LINESTRING (49.0514624 33.5017746, 49.0517829 33.502007)",30
668515920,False,,خیابان دامپزشکی,residential,False,42.805,,"LINESTRING (49.0514624 33.5017746, 49.0511263 33.5015107)",
668516464,False,,گلچین ۴,residential,False,100.459,,"LINESTRING (49.0514624 33.5017746, 49.050742 33.5024494)",
668518742,False,,گلچین ۵,residential,False,67.618,,"LINESTRING (49.0514624 33.5017746, 49.051955 33.5013262)",
522463568,False,,ستاره ۴,residential,False,73.2,,"LINESTRING (49.0551701 33.5034261, 49.0559352 33.5032638)",30
522463572,False,,,residential,True,38.24,,"LINESTRING (49.0548064 33.5030697, 49.0549094 33.5034027)",30
"[522463569, 691955363]",False,,"['بهار ۱', 'بهار۱']",residential,"[False, True]",111.44999999999999,,"LINESTRING (49.0548064 33.5030697, 49.0538558 33.5031107, 49.0538484 33.5030886, 49.0536258 33.503091)",30
"[522463572, 648650239]",False,,ستاره ۲,residential,"[False, True]",104.731,,"LINESTRING (49.0548064 33.5030697, 49.0547839 33.5029967, 49.0557881 33.5027739)",30
522463572,False,,,residential,False,38.24,,"LINESTRING (49.0549094 33.5034027, 49.0548064 33.5030697)",30
"[691955362, 522463571]",False,,"['بهار ۳', 'بهار۳']",residential,False,122.07,,"LINESTRING (49.0549094 33.5034027, 49.0538612 33.5034306, 49.0538606 33.5034558, 49.0536231 33.5034608)",30
647509302,False,,خیابان رودکی,tertiary,False,56.156,,"LINESTRING (49.0557881 33.5027739, 49.0559352 33.5032638)",
647509302,False,,خیابان رودکی,tertiary,True,51.583,,"LINESTRING (49.0557881 33.5027739, 49.0556539 33.5023237)",
648650238,False,,ستاره ۱,residential,False,77.564,,"LINESTRING (49.0557881 33.5027739, 49.0566023 33.5026138)",
"[522463572, 648650239]",False,,ستاره ۲,residential,"[False, True]",104.731,,"LINESTRING (49.0557881 33.5027739, 49.0547839 33.5029967, 49.0548064 33.5030697)",30
522463643,False,,بنفشه ۶,residential,False,12.703,,"LINESTRING (49.052989 33.5014718, 49.0528889 33.5013938)",30
522463643,False,,بنفشه ۶,residential,True,50.157,,"LINESTRING (49.052989 33.5014718, 49.0533842 33.5017798)",30
"[522463635, 691955599]",False,,بنفشه ۴,residential,False,48.669,,"LINESTRING (49.052989 33.5014718, 49.0532993 33.5012286, 49.0533712 33.5011718)",30
522463636,False,,گلچین ۳,residential,True,53.89,,"LINESTRING (49.0528889 33.5013938, 49.052487 33.5017439)",
522463643,False,,بنفشه ۶,residential,False,27.346,,"LINESTRING (49.0528889 33.5013938, 49.0526734 33.5012259)",30
522463643,False,,بنفشه ۶,residential,True,12.703,,"LINESTRING (49.0528889 33.5013938, 49.052989 33.5014718)",30
522463636,False,,گلچین ۳,residential,False,53.89,,"LINESTRING (49.052487 33.5017439, 49.0528889 33.5013938)",
522463638,False,,بنفشه ۸,residential,False,11.664,,"LINESTRING (49.052487 33.5017439, 49.0525786 33.5018158)",30
522463638,False,,بنفشه ۸,residential,True,28.272,,"LINESTRING (49.052487 33.5017439, 49.0522649 33.5015697)",30
522463638,False,,بنفشه ۸,residential,False,28.272,,"LINESTRING (49.0522649 33.5015697, 49.052487 33.5017439)",30
522463638,False,,بنفشه ۸,residential,True,39.482,,"LINESTRING (49.0522649 33.5015697, 49.051955 33.5013262)",30
886598140,False,,گلچین ۲,residential,False,66.044,,"LINESTRING (49.0522649 33.5015697, 49.0517829 33.502007)",
522463638,False,,بنفشه ۸,residential,False,25.283,,"LINESTRING (49.0525786 33.5018158, 49.0527772 33.5019716)",30
522463638,False,,بنفشه ۸,residential,True,11.664,,"LINESTRING (49.0525786 33.5018158, 49.052487 33.5017439)",30
668607275,False,,گلچین ۳,residential,True,64.46,,"LINESTRING (49.0525786 33.5018158, 49.0521169 33.5022492)",
522463637,False,,گلچین ۱,residential,True,37.69,,"LINESTRING (49.0530646 33.5017319, 49.0527772 33.5019716)",
522463637,False,,گلچین ۱,residential,False,37.69,,"LINESTRING (49.0527772 33.5019716, 49.0530646 33.5017319)",
522463638,False,,بنفشه ۸,residential,True,25.283,,"LINESTRING (49.0527772 33.5019716, 49.0525786 33.5018158)",30
"[691955598, 522463638]",False,,بنفشه ۸,residential,False,82.20599999999999,,"LINESTRING (49.0527772 33.5019716, 49.0532657 33.5023548, 49.053412 33.5024872)",30
522463638,False,,بنفشه ۸,residential,False,39.482,,"LINESTRING (49.051955 33.5013262, 49.0522649 33.5015697)",30
668518742,False,,گلچین ۵,residential,False,53.643,,"LINESTRING (49.051955 33.5013262, 49.0523449 33.5009698)",
668518742,False,,گلچین ۵,residential,True,67.618,,"LINESTRING (49.051955 33.5013262, 49.0514624 33.5017746)",
522463643,False,,بنفشه ۶,residential,False,38.859,,"LINESTRING (49.0523449 33.5009698, 49.0520387 33.5007312)",30
522463643,False,,بنفشه ۶,residential,True,41.698,,"LINESTRING (49.0523449 33.5009698, 49.0526734 33.5012259)",30
668518742,False,,گلچین ۵,residential,True,53.643,,"LINESTRING (49.0523449 33.5009698, 49.051955 33.5013262)",
522463643,False,,بنفشه ۶,residential,False,41.698,,"LINESTRING (49.0526734 33.5012259, 49.0523449 33.5009698)",30
522463643,False,,بنفشه ۶,residential,True,27.346,,"LINESTRING (49.0526734 33.5012259, 49.0528889 33.5013938)",30
"[691955600, 522463642]",False,,بنفشه ۲,residential,False,87.522,,"LINESTRING (49.0526734 33.5012259, 49.0532792 33.5007489, 49.0533608 33.5006865)",30
522463643,False,,بنفشه ۶,residential,True,84.778,,"LINESTRING (49.0511488 33.5000376, 49.0518179 33.5005572)",30
371079910,True,2,بلوار امام علی,secondary,False,120.66499999999999,,"LINESTRING (49.0511488 33.5000376, 49.0510777 33.5000997, 49.0502503 33.5008226)",
198953516,True,2,بلوار الغدیر,secondary,False,8.513,,"LINESTRING (49.0534707 33.5027757, 49.0534555 33.5027002)",
522463647,True,2,خیام غربی,tertiary,False,130.941,,"LINESTRING (49.0534707 33.5027757, 49.0532019 33.5028615, 49.0524205 33.5030062, 49.0522625 33.5030322, 49.0521003 33.5030449)",
198953517,True,2,بلوار الغدیر,secondary,False,8.525,,"LINESTRING (49.0535708 33.5026763, 49.0535861 33.5027519)",
371079923,True,,خیام شرقی,tertiary,False,184.654,,"LINESTRING (49.0535708 33.5026763, 49.0555036 33.5022761)",
522813732,True,,,tertiary,False,11.022,,"LINESTRING (49.0535861 33.5027519, 49.0534707 33.5027757)",
522813731,True,,بلوار الغدیر,secondary,False,38.019000000000005,,"LINESTRING (49.0535861 33.5027519, 49.0536268 33.5029555, 49.0536258 33.503091)",
522813730,True,2,خیام غربی,tertiary,False,15.573,,"LINESTRING (49.0519296 33.502974, 49.0520975 33.5029775)",
522463631,False,,خیام ۱۴,residential,True,70.422,,"LINESTRING (49.0519296 33.502974, 49.0520466 33.5028659, 49.0524384 33.5025038)",30
522463645,False,,,tertiary_link,True,7.499,,"LINESTRING (49.0520975 33.5029775, 49.0521003 33.5030449)",30
522813730,True,2,خیام غربی,tertiary,False,73.832,,"LINESTRING (49.0520975 33.5029775, 49.0522508 33.5029654, 49.052404 33.5029402, 49.0528786 33.5028524)",
522463646,True,2,خیام غربی,tertiary,False,34.674,,"LINESTRING (49.0510319 33.5027666, 49.0513898 33.502857)",
668516465,False,,گلچین ۲,residential,False,109.467,,"LINESTRING (49.0510319 33.5027666, 49.0517829 33.502007)",
198953516,True,2,بلوار الغدیر,secondary,False,24.026,,"LINESTRING (49.0534555 33.5027002, 49.053412 33.5024872)",
371079923,True,,خیام شرقی,tertiary,False,11.016,,"LINESTRING (49.0534555 33.5027002, 49.0535708 33.5026763)",
522463645,False,,,tertiary_link,False,7.499,,"LINESTRING (49.0521003 33.5030449, 49.0520975 33.5029775)",30
522463647,True,2,خیام غربی,tertiary,False,73.577,,"LINESTRING (49.0521003 33.5030449, 49.051922 33.5030412, 49.0517458 33.5030173, 49.0513279 33.5029117)",
371079922,True,,بلوار ولیعصر,tertiary,False,6.353,,"LINESTRING (49.0483223 33.5001977, 49.0482735 33.5001576)",
371079922,True,,بلوار ولیعصر,tertiary,False,49.776,,"LINESTRING (49.0480461 33.4999651, 49.0476684 33.499647)",
505161679,False,,میعاد ۷,residential,False,51.505,,"LINESTRING (49.0487386 33.4993302, 49.0491314 33.4996577)",30
505161679,False,,میعاد ۷,residential,True,51.776,,"LINESTRING (49.0487386 33.4993302, 49.0483437 33.499001)",30
649120462,False,,انتظار ۱۵,residential,False,82.956,,"LINESTRING (49.0487386 33.4993302, 49.0493698 33.4988015)",
649120462,False,,انتظار ۱۵,residential,True,88.87,,"LINESTRING (49.0487386 33.4993302, 49.048063 33.4998971)",
505161679,False,,میعاد ۷,residential,False,50.875,,"LINESTRING (49.0491314 33.4996577, 49.0495194 33.4999812)",30
505161679,False,,میعاد ۷,residential,True,51.505,,"LINESTRING (49.0491314 33.4996577, 49.0487386 33.4993302)",30
522463685,False,,انتظار ۱۷,residential,False,83.623,,"LINESTRING (49.0491314 33.4996577, 49.0497652 33.4991227)",30
522463685,False,,انتظار ۱۷,residential,True,89.136,,"LINESTRING (49.0491314 33.4996577, 49.0484567 33.5002287)",30
505161679,False,,میعاد ۷,residential,False,55.566,,"LINESTRING (49.0495194 33.4999812, 49.0499432 33.5003345)",30
505161679,False,,میعاد ۷,residential,True,50.875,,"LINESTRING (49.0495194 33.4999812, 49.0491314 33.4996577)",30
647529938,False,,انتظار ۱۹,residential,False,89.38,,"LINESTRING (49.0495194 33.4999812, 49.0488424 33.5005534)",
647529938,False,,انتظار ۱۹,residential,True,84.299,,"LINESTRING (49.0495194 33.4999812, 49.0501586 33.4994421)",
505161662,False,,میعاد ۳,tertiary,False,52.041,,"LINESTRING (49.0489677 33.498475, 49.0493698 33.4988015)",
505161662,False,,میعاد ۳,tertiary,True,57.534,,"LINESTRING (49.0489677 33.498475, 49.0485232 33.498114)",
522463687,False,,معلم ۱۳,residential,False,82.273,,"LINESTRING (49.0489677 33.498475, 49.0483437 33.499001)",30
522463687,False,,معلم ۱۳,residential,True,218.30599999999998,,"LINESTRING (49.0489677 33.498475, 49.0493816 33.498126, 49.0497955 33.497777, 49.0498592 33.4977233, 49.0506232 33.4970791)",30
505161662,False,,میعاد ۳,tertiary,False,51.184,,"LINESTRING (49.0493698 33.4988015, 49.0497652 33.4991227)",
505161662,False,,میعاد ۳,tertiary,True,52.041,,"LINESTRING (49.0493698 33.4988015, 49.0489677 33.498475)",
649120462,False,,انتظار ۱۵,residential,True,82.956,,"LINESTRING (49.0493698 33.4988015, 49.0487386 33.4993302)",
649181539,False,,معلم ۱۵,residential,False,221.446,,"LINESTRING (49.0493698 33.4988015, 49.0510549 33.4973903)",
505161662,False,,میعاد ۳,tertiary,False,50.912,,"LINESTRING (49.0497652 33.4991227, 49.0501586 33.4994421)",
505161662,False,,میعاد ۳,tertiary,True,51.184,,"LINESTRING (49.0497652 33.4991227, 49.0493698 33.4988015)",
522463685,False,,انتظار ۱۷,residential,True,83.623,,"LINESTRING (49.0497652 33.4991227, 49.0491314 33.4996577)",30
649121457,False,,معلم ۱۷,residential,False,224.435,,"LINESTRING (49.0497652 33.4991227, 49.0514661 33.4976867)",
505161662,False,,میعاد ۳,tertiary,False,55.541,,"LINESTRING (49.0501586 33.4994421, 49.0505877 33.4997906)",
505161662,False,,میعاد ۳,tertiary,True,50.912,,"LINESTRING (49.0501586 33.4994421, 49.0497652 33.4991227)",
647529938,False,,انتظار ۱۹,residential,False,84.299,,"LINESTRING (49.0501586 33.4994421, 49.0495194 33.4999812)",
649181541,False,,معلم ۱۹,residential,False,227.464,,"LINESTRING (49.0501586 33.4994421, 49.0518834 33.4979875)",
522463695,True,,بلوار ولیعصر,tertiary,False,87.677,,"LINESTRING (49.0488424 33.5005534, 49.0495118 33.5011103)",
647529938,False,,انتظار ۱۹,residential,True,89.38,,"LINESTRING (49.0488424 33.5005534, 49.0495194 33.4999812)",
198953507,True,,(بلوار معلم (۴۵ متری,secondary,False,51.147,,"LINESTRING (49.0518834 33.4979875, 49.0514661 33.4976867)",
649181541,False,,معلم ۱۹,residential,True,227.464,,"LINESTRING (49.0518834 33.4979875, 49.0501586 33.4994421)",
198953507,True,,(بلوار معلم (۴۵ متری,secondary,False,50.399,,"LINESTRING (49.0514661 33.4976867, 49.0510549 33.4973903)",
649121457,False,,معلم ۱۷,residential,True,224.435,,"LINESTRING (49.0514661 33.4976867, 49.0497652 33.4991227)",
522463685,False,,انتظار ۱۷,residential,False,89.136,,"LINESTRING (49.0484567 33.5002287, 49.0491314 33.4996577)",30
522463695,True,,بلوار ولیعصر,tertiary,False,50.819,,"LINESTRING (49.0484567 33.5002287, 49.0488424 33.5005534)",
505161679,False,,میعاد ۷,residential,False,15.288,,"LINESTRING (49.0482271 33.4989038, 49.0483437 33.499001)",30
505161679,False,,میعاد ۷,residential,True,42.232,,"LINESTRING (49.0482271 33.4989038, 49.0479039 33.4986362)",30
505161679,False,,میعاد ۷,residential,False,51.776,,"LINESTRING (49.0483437 33.499001, 49.0487386 33.4993302)",30
505161679,False,,میعاد ۷,residential,True,15.288,,"LINESTRING (49.0483437 33.499001, 49.0482271 33.4989038)",30
522463687,False,,معلم ۱۳,residential,True,82.273,,"LINESTRING (49.0483437 33.499001, 49.0489677 33.498475)",30
198953507,True,,(بلوار معلم (۴۵ متری,secondary,False,57.408,,"LINESTRING (49.0506232 33.4970791, 49.0501548 33.4967415)",
522463687,False,,معلم ۱۳,residential,False,218.30599999999998,,"LINESTRING (49.0506232 33.4970791, 49.0498592 33.4977233, 49.0497955 33.497777, 49.0493816 33.498126, 49.0489677 33.498475)",30
198953507,True,,(بلوار معلم (۴۵ متری,secondary,False,52.914,,"LINESTRING (49.0510549 33.4973903, 49.0506232 33.4970791)",
649181539,False,,معلم ۱۵,residential,True,221.446,,"LINESTRING (49.0510549 33.4973903, 49.0493698 33.4988015)",
522463695,True,,بلوار ولیعصر,tertiary,False,34.324,,"LINESTRING (49.048063 33.4998971, 49.0483229 33.5001169)",
649120462,False,,انتظار ۱۵,residential,False,88.87,,"LINESTRING (49.048063 33.4998971, 49.0487386 33.4993302)",
505135793,True,2,بلوار امام علی,secondary,False,34.236,,"LINESTRING (49.0496236 33.5012033, 49.0498773 33.5009796)",
371079922,True,,بلوار ولیعصر,tertiary,False,14.379,,"LINESTRING (49.0495711 33.5012493, 49.049462 33.5011574)",
505135793,True,2,بلوار امام علی,secondary,False,7.061,,"LINESTRING (49.0495711 33.5012493, 49.0496236 33.5012033)",
522463694,False,,,tertiary_link,False,6.439,,"LINESTRING (49.0483229 33.5001169, 49.0482735 33.5001576)",
522463695,True,,بلوار ولیعصر,tertiary,False,17.563,,"LINESTRING (49.0483229 33.5001169, 49.0484567 33.5002287)",
371079922,True,,بلوار ولیعصر,tertiary,False,30.046,,"LINESTRING (49.0482735 33.5001576, 49.0480461 33.4999651)",
522463694,False,,,tertiary_link,True,6.439,,"LINESTRING (49.0482735 33.5001576, 49.0483229 33.5001169)",
505161679,False,,میعاد ۷,residential,True,55.566,,"LINESTRING (49.0499432 33.5003345, 49.0495194 33.4999812)",30
505161679,False,,میعاد ۷,residential,False,45.093,,"LINESTRING (49.0499432 33.5003345, 49.0500139 33.5003923, 49.0500937 33.500456, 49.0502936 33.5006157)",30
522463696,False,,معلم ۲۱,residential,False,85.024,,"LINESTRING (49.0499432 33.5003345, 49.0501838 33.5001315, 49.0504931 33.4998705, 49.0505877 33.4997906)",30
522463888,False,2,خیابان ایران,residential,False,41.149,,"LINESTRING (49.05513 33.5009882, 49.0550257 33.5006285)",
522463888,False,2,خیابان ایران,residential,True,12.781,,"LINESTRING (49.05513 33.5009882, 49.0551625 33.5010999)",
647514243,False,,دانش ۳ غربی,residential,False,202.073,,"LINESTRING (49.05513 33.5009882, 49.0562998 33.5007444, 49.0572445 33.5005483)",
647514245,False,,دانش ۴ غربی,residential,False,114.346,,"LINESTRING (49.0561746 33.5012152, 49.0573714 33.5009672)",
522463888,False,2,خیابان ایران,residential,False,46.794,,"LINESTRING (49.055012 33.5005811, 49.0548932 33.5001721)",
522463888,False,2,خیابان ایران,residential,True,5.422,,"LINESTRING (49.055012 33.5005811, 49.0550257 33.5006285)",
647511239,False,,دانش ۲ غربی,residential,False,201.608,,"LINESTRING (49.055012 33.5005811, 49.0561696 33.5003235, 49.0571128 33.5001137)",
505161633,True,,خیابان عطار,residential,False,45.071,,"LINESTRING (49.0568578 33.4992719, 49.0567388 33.4988789)",30
522463705,False,,بنفشه ۱,residential,True,215.85899999999998,,"LINESTRING (49.0568578 33.4992719, 49.0559048 33.4994689, 49.0545982 33.4997389)",30
198953508,True,,بلوار معلم,secondary,False,75.92,,"LINESTRING (49.0483642 33.495225, 49.0489265 33.4956304, 49.0489836 33.4956715)",
522463712,False,,,residential,False,77.727,,"LINESTRING (49.0540543 33.496942, 49.0532282 33.4968235)",30
522463713,False,,مالیات,residential,True,84.293,,"LINESTRING (49.0540543 33.496942, 49.0534347 33.4974967)",30
522463713,False,,مالیات,residential,False,154.191,,"LINESTRING (49.0540543 33.496942, 49.0541321 33.4967407, 49.0546985 33.4962658, 49.0550697 33.4959546, 49.0551259 33.4959075)",30
522463714,False,,,residential,True,50.684,,"LINESTRING (49.0522888 33.4957715, 49.0522056 33.496222)",30
649084280,False,,فرزانگان,tertiary,False,13.196,,"LINESTRING (49.0522888 33.4957715, 49.0521472 33.4957597)",
649084280,False,,فرزانگان,tertiary,True,49.136,,"LINESTRING (49.0522888 33.4957715, 49.0528147 33.4958256)",
505161645,False,,شریعت ۳,residential,False,104.033,,"LINESTRING (49.0522056 33.496222, 49.0511021 33.4960532)",30
505161645,False,,شریعت ۳,residential,True,107.343,,"LINESTRING (49.0522056 33.496222, 49.0533441 33.4963967)",30
522463714,False,,,residential,False,50.684,,"LINESTRING (49.0522056 33.496222, 49.0522888 33.4957715)",30
522463718,False,,,residential,True,48.615,,"LINESTRING (49.0502882 33.495505, 49.0501921 33.4959348)",30
522463882,False,,معلم ۴,residential,False,89.708,,"LINESTRING (49.0502882 33.495505, 49.0493356 33.4953643)",30
522463882,False,,معلم ۴,residential,True,15.623,,"LINESTRING (49.0502882 33.495505, 49.0504541 33.4955295)",30
522463718,False,,,residential,False,48.615,,"LINESTRING (49.0501921 33.4959348, 49.0502882 33.495505)",30
647400522,False,,معلم۶,residential,False,85.404,,"LINESTRING (49.0501921 33.4959348, 49.0511021 33.4960532)",
647400522,False,,معلم۶,residential,True,96.581,,"LINESTRING (49.0501921 33.4959348, 49.049163 33.4958009)",
522463719,False,,معلم ۸,residential,False,84.671,,"LINESTRING (49.0501074 33.4963616, 49.0510053 33.4965)",30
198953508,True,,بلوار معلم,secondary,False,21.995,,"LINESTRING (49.0489836 33.4956715, 49.049163 33.4958009)",
522463882,False,,معلم ۴,residential,True,47.25,,"LINESTRING (49.0489836 33.4956715, 49.0492048 33.4954749, 49.0492417 33.4954437, 49.0493356 33.4953643)",30
505161722,False,,میعاد ۱,residential,False,58.779,,"LINESTRING (49.0503671 33.4954558, 49.0499251 33.4950769)",30
505161722,False,,میعاد ۱,residential,True,11.5,,"LINESTRING (49.0503671 33.4954558, 49.0504541 33.4955295)",30
647398064,False,,سرو ۱۰,residential,False,91.725,,"LINESTRING (49.0503671 33.4954558, 49.0510663 33.4948723)",
198953516,True,2,بلوار الغدیر,secondary,False,78.714,,"LINESTRING (49.053412 33.5024872, 49.053393 33.502192, 49.0533842 33.5017798)",
