osmid,oneway,lanes,highway,maxspeed,reversed,length,access,geometry
340319202,False,2,primary,90,True,88.834,,"LINESTRING (-13.8556373 16.0754214, -13.8564634 16.0755116)"
361378670,False,,residential,,True,75.715,yes,"LINESTRING (-13.8556373 16.0754214, -13.8557313 16.0760963)"
340319202,False,2,primary,90,False,61.957,,"LINESTRING (-13.8542694 16.075174, -13.8537034 16.0750529)"
340319202,False,2,primary,90,True,21.137,,"LINESTRING (-13.8542694 16.075174, -13.8544625 16.0752153)"
361378652,False,,residential,,True,144.862,yes,"LINESTRING (-13.8542694 16.075174, -13.8542937 16.0749313, -13.8542293 16.0747457, -13.8540576 16.0746323, -13.8539396 16.0745189, -13.8536928 16.0740756)"
340319202,False,2,primary,90,False,43.027,,"LINESTRING (-13.8535479 16.0750142, -13.8531563 16.074924)"
340319202,False,2,primary,90,True,17.163,,"LINESTRING (-13.8535479 16.0750142, -13.8537034 16.0750529)"
361378658,False,,residential,,True,105.51,yes,"LINESTRING (-13.8535479 16.0750142, -13.8536928 16.0740756)"
361378649,False,,residential,,False,90.059,yes,"LINESTRING (-13.8551734 16.0732303, -13.8560144 16.0731764)"
361378659,False,,residential,,False,245.435,yes,"LINESTRING (-13.8551734 16.0732303, -13.8554846 16.0749107, -13.8555098 16.075139, -13.8553986 16.0753879)"
"[997163170, 361378659]",False,,residential,,"[False, True]",260.669,yes,"LINESTRING (-13.8551734 16.0732303, -13.8550447 16.0726942, -13.854991 16.0725704, -13.8548516 16.0723952, -13.8548086 16.0722612, -13.854755 16.0720447, -13.855157 16.0719001, -13.8558472 16.0718645)"
361378641,False,,residential,,False,105.829,yes,"LINESTRING (-13.8565038 16.07318, -13.8566004 16.0741272)"
361378649,False,,residential,,True,52.293,yes,"LINESTRING (-13.8565038 16.07318, -13.8560144 16.0731764)"
361378649,False,,residential,,False,135.202,yes,"LINESTRING (-13.8565038 16.07318, -13.8566862 16.0732199, -13.8577422 16.0734295)"
997163171,False,,residential,,True,163.809,,"LINESTRING (-13.8565038 16.07318, -13.8564942 16.0725336, -13.8563894 16.0723027, -13.8560648 16.0718199)"
361378661,False,,residential,,True,171.06099999999998,yes,"LINESTRING (-13.8590358 16.0751684, -13.8580917 16.0749416, -13.8574661 16.0748908)"
361378646,False,,residential,,False,177.533,yes,"LINESTRING (-13.8538645 16.0775086, -13.853607 16.0759313)"
361378641,False,,residential,,False,80.059,yes,"LINESTRING (-13.8565574 16.0747973, -13.8564634 16.0755116)"
361378641,False,,residential,,True,74.653,yes,"LINESTRING (-13.8565574 16.0747973, -13.8566004 16.0741272)"
361378661,False,,residential,,False,97.64699999999999,yes,"LINESTRING (-13.8565574 16.0747973, -13.8569231 16.0748349, -13.8574661 16.0748908)"
361378646,False,,residential,,False,98.215,yes,"LINESTRING (-13.853607 16.0759313, -13.8537034 16.0750529)"
361378646,False,,residential,,True,177.533,yes,"LINESTRING (-13.853607 16.0759313, -13.8538645 16.0775086)"
361378660,False,,residential,,False,125.215,yes,"LINESTRING (-13.853607 16.0759313, -13.8547765 16.0760035)"
"[361378643, 361378660]",False,,residential,,True,229.801,yes,"LINESTRING (-13.853607 16.0759313, -13.8529917 16.0759344, -13.8525894 16.0759009, -13.8528773 16.0748493)"
361378649,False,,residential,,False,52.293,yes,"LINESTRING (-13.8560144 16.0731764, -13.8565038 16.07318)"
361378649,False,,residential,,True,90.059,yes,"LINESTRING (-13.8560144 16.0731764, -13.8551734 16.0732303)"
997163169,False,,residential,,False,146.99,,"LINESTRING (-13.8560144 16.0731764, -13.8559581 16.0726402, -13.8558472 16.0718645)"
997163170,False,,residential,,False,23.773,,"LINESTRING (-13.8558472 16.0718645, -13.8560648 16.0718199)"
997163169,False,,residential,,True,146.99,,"LINESTRING (-13.8558472 16.0718645, -13.8559581 16.0726402, -13.8560144 16.0731764)"
"[997163170, 361378659]",False,,residential,,"[False, True]",260.669,yes,"LINESTRING (-13.8558472 16.0718645, -13.855157 16.0719001, -13.854755 16.0720447, -13.8548086 16.0722612, -13.8548516 16.0723952, -13.854991 16.0725704, -13.8550447 16.0726942, -13.8551734 16.0732303)"
997163170,False,,residential,,True,236.876,,"LINESTRING (-13.8573569 16.0703901, -13.8566914 16.0712191, -13.8566852 16.0716928, -13.8560648 16.0718199)"
997163170,False,,residential,,True,23.773,,"LINESTRING (-13.8560648 16.0718199, -13.8558472 16.0718645)"
997163170,False,,residential,,False,236.87599999999998,,"LINESTRING (-13.8560648 16.0718199, -13.8566852 16.0716928, -13.8566914 16.0712191, -13.8573569 16.0703901)"
997163171,False,,residential,,False,163.809,,"LINESTRING (-13.8560648 16.0718199, -13.8563894 16.0723027, -13.8564942 16.0725336, -13.8565038 16.07318)"
997163171,False,,residential,,True,66.673,,"LINESTRING (-13.8560648 16.0718199, -13.8561676 16.0714619, -13.8562265 16.0712408)"
997163171,False,,residential,,True,29.771,,"LINESTRING (-13.8562265 16.0712408, -13.8562955 16.0709814)"
997163171,False,,residential,,False,66.673,,"LINESTRING (-13.8562265 16.0712408, -13.8561676 16.0714619, -13.8560648 16.0718199)"
997163172,False,,residential,,False,187.29,,"LINESTRING (-13.8562265 16.0712408, -13.8558102 16.0709408, -13.8554528 16.0708105, -13.8550153 16.0707158, -13.8546136 16.0707225)"
