osmid,bridge,name,highway,oneway,reversed,length,geometry,ref
"[288450984, 288450994, 1120027539, 1120027540, 288450997, 1120027541, 1120027542]",yes,,unclassified,False,"[False, True]",1009.8740000000001,"LINESTRING (69.1943325 40.81287, 69.1947092 40.8122513, 69.1947244 40.8121901, 69.194723 40.8119641, 69.1945312 40.8102379, 69.1951017 40.8095461, 69.1955499 40.8090875, 69.1957059 40.8091797, 69.1957945 40.8092411, 69.1958836 40.8093152, 69.1959581 40.8093862, 69.1960452 40.8094781, 69.1971321 40.8106795, 69.1957146 40.8123153, 69.1955891 40.8124602, 69.194963 40.8131827)",
288589425,,,unclassified,False,False,277.33,"LINESTRING (69.2023365 40.8193197, 69.2004294 40.8213538)",
288589429,,,unclassified,False,False,74.117,"LINESTRING (69.2023365 40.8193197, 69.203091 40.8196636)",
288589429,,,unclassified,False,True,130.40699999999998,"LINESTRING (69.2023365 40.8193197, 69.2015596 40.8189655, 69.201009 40.8187146)",
288589417,,,unclassified,False,True,114.421,"LINESTRING (69.203091 40.8196636, 69.2023252 40.8205139)",
288589429,,,unclassified,False,True,74.117,"LINESTRING (69.203091 40.8196636, 69.2023365 40.8193197)",
288589417,,,unclassified,False,False,114.421,"LINESTRING (69.2023252 40.8205139, 69.203091 40.8196636)",
288589431,,,unclassified,False,False,78.187,"LINESTRING (69.2023252 40.8205139, 69.2030702 40.8209341)",
288589431,,,unclassified,False,True,78.187,"LINESTRING (69.2030702 40.8209341, 69.2023252 40.8205139)",
288589425,,,unclassified,False,True,277.33,"LINESTRING (69.2004294 40.8213538, 69.2023365 40.8193197)",
288739216,,,unclassified,False,False,67.938,"LINESTRING (69.2008966 40.8125361, 69.2005802 40.8130982)",
288739221,,,unclassified,False,False,54.865,"LINESTRING (69.2008966 40.8125361, 69.2003413 40.8127946)",
268548262,,Abdulla Qodiriy ko`chasi,unclassified,False,False,39.292,"LINESTRING (69.2003413 40.8127946, 69.2005802 40.8130982)",
288739221,,,unclassified,False,True,54.865,"LINESTRING (69.2003413 40.8127946, 69.2008966 40.8125361)",
268548262,,Abdulla Qodiriy ko`chasi,unclassified,False,True,39.292,"LINESTRING (69.2005802 40.8130982, 69.2003413 40.8127946)",
288739216,,,unclassified,False,True,67.938,"LINESTRING (69.2005802 40.8130982, 69.2008966 40.8125361)",
268548262,,Abdulla Qodiriy ko`chasi,unclassified,False,False,46.172,"LINESTRING (69.2005802 40.8130982, 69.2007643 40.8133323, 69.200936 40.8133915)",
268548262,,Abdulla Qodiriy ko`chasi,unclassified,False,True,85.127,"LINESTRING (69.2018565 40.8137089, 69.200936 40.8133915)",
268548262,,Abdulla Qodiriy ko`chasi,unclassified,False,False,196.87400000000002,"LINESTRING (69.2018565 40.8137089, 69.2023078 40.8138647, 69.2030133 40.8141077, 69.2034627 40.8142627, 69.2039226 40.8145231)",
320783428,,M. Mahmudova ko'chasi,secondary,False,False,71.461,"LINESTRING (69.1981279 40.8170916, 69.1984587 40.8164997)",
320783428,,M. Mahmudova ko'chasi,secondary,False,True,196.821,"LINESTRING (69.1981279 40.8170916, 69.197971 40.8173717, 69.1978897 40.8175381, 69.197832 40.8176479, 69.1974434 40.8183342, 69.1973692 40.8184457, 69.1971916 40.8187125)",
1120025170,,,residential,False,True,131.478,"LINESTRING (69.1981279 40.8170916, 69.1970551 40.8167588, 69.1968593 40.8167344, 69.1966635 40.8167791)",
288447185,,,unclassified,False,False,190.272,"LINESTRING (69.1978423 40.8163029, 69.19682 40.8159829, 69.195753 40.8156488)",
288447185,,,unclassified,False,True,56.3,"LINESTRING (69.1978423 40.8163029, 69.1980857 40.8163791, 69.1984587 40.8164997)",
1120025171,,,residential,False,True,128.066,"LINESTRING (69.1978423 40.8163029, 69.1975701 40.816639, 69.1974923 40.8166755, 69.1974092 40.8166694, 69.197267 40.8166573, 69.1966252 40.8164809)",
1120025170,,,residential,False,False,131.478,"LINESTRING (69.1966635 40.8167791, 69.1968593 40.8167344, 69.1970551 40.8167588, 69.1981279 40.8170916)",
