osmid,oneway,highway,junction,reversed,length,geometry,maxspeed,lanes,name
422694820,False,residential,,False,27.481,"LINESTRING (38.478327 7.0505159, 38.4785391 7.0503864)",,,
422694820,False,residential,,True,46.055,"LINESTRING (38.478327 7.0505159, 38.4779695 7.0507296)",,,
422694821,False,residential,,False,64.185,"LINESTRING (38.478327 7.0505159, 38.4781563 7.0502389, 38.4780986 7.0501098, 38.4780584 7.0500059)",,,
237957735,False,residential,,False,66.066,"LINESTRING (38.4779695 7.0507296, 38.4782602 7.051249)",,,
237957735,False,residential,,True,128.297,"LINESTRING (38.4779695 7.0507296, 38.4773809 7.0497346)",,,
422694820,False,residential,,False,46.055,"LINESTRING (38.4779695 7.0507296, 38.478327 7.0505159)",,,
237957963,False,residential,,False,110.533,"LINESTRING (38.4796804 7.0497979, 38.4804284 7.050459)",,,
237957963,False,residential,,True,44.32,"LINESTRING (38.4796804 7.0497979, 38.4793805 7.0495328)",,,
422846932,False,residential,,False,91.863,"LINESTRING (38.4796804 7.0497979, 38.4793286 7.0500539, 38.4790027 7.0502775)",,,
422846933,False,residential,,False,31.124,"LINESTRING (38.4789182 7.0501604, 38.4787944 7.0499089)",,,
422846933,False,residential,,True,16.016,"LINESTRING (38.4789182 7.0501604, 38.4790027 7.0502775)",,,
422846931,False,residential,,False,40.766999999999996,"LINESTRING (38.4789182 7.0501604, 38.4787197 7.0502908, 38.4786017 7.0503481)",,,
422846933,False,residential,,False,16.016,"LINESTRING (38.4790027 7.0502775, 38.4789182 7.0501604)",,,
422846933,False,residential,,True,56.939,"LINESTRING (38.4790027 7.0502775, 38.4792585 7.0507222)",,,
422846932,False,residential,,True,91.863,"LINESTRING (38.4790027 7.0502775, 38.4793286 7.0500539, 38.4796804 7.0497979)",,,
29698550,True,secondary,roundabout,False,40.706,"LINESTRING (38.478871 7.0481602, 38.4788228 7.0481391, 38.4787795 7.0481093, 38.4787425 7.0480721, 38.4787132 7.0480286, 38.4786927 7.0479804, 38.4786816 7.0479293, 38.4786804 7.047877)",,,
99468586,True,secondary,,False,155.176,"LINESTRING (38.478871 7.0481602, 38.478696 7.0481791, 38.4786765 7.0481836, 38.4785836 7.0482052, 38.4785 7.04824, 38.4776227 7.0487642)",93,,
131292613,True,secondary,,False,56.168000000000006,"LINESTRING (38.4785094 7.0477445, 38.4784601 7.047716, 38.4782173 7.0475896, 38.4780554 7.0475168)",56,,
99468580,True,secondary,,False,20.196,"LINESTRING (38.478562 7.0480155, 38.4786804 7.047877)",93,,
444329862,True,secondary_link,,False,33.101,"LINESTRING (38.478562 7.0480155, 38.4785861 7.047957, 38.4785875 7.0479197, 38.4785861 7.0478758, 38.4785647 7.0478199, 38.4785419 7.0477839, 38.4785094 7.0477445)",,,
564405335,False,tertiary,,False,6.773,"LINESTRING (38.4760962 7.0497663, 38.476068 7.0497122)",,,
564405337,True,tertiary,,False,71.167,"LINESTRING (38.4760962 7.0497663, 38.4761327 7.0497798, 38.476175 7.0498037, 38.4762186 7.049849, 38.4763507 7.0500999, 38.4764513 7.0502816)",,,
564409757,False,residential,,True,11.073,"LINESTRING (38.4764513 7.0502816, 38.4763653 7.0503329)",,,
565011116,False,residential,,False,67.165,"LINESTRING (38.4764513 7.0502816, 38.4769754 7.0499745)",,,
564405337,True,tertiary,,False,140.222,"LINESTRING (38.4764513 7.0502816, 38.4765619 7.0504952, 38.4766806 7.050744, 38.4768556 7.0510887, 38.4770139 7.0514122)",,,
564409756,False,residential,,True,9.984,"LINESTRING (38.4770139 7.0514122, 38.4769342 7.0514547)",,,
564405337,True,tertiary,,False,105.123,"LINESTRING (38.4770139 7.0514122, 38.4771051 7.0515845, 38.4772264 7.0518374, 38.4773505 7.0520803, 38.4774372 7.052259)",,,
237957722,False,residential,,True,9.536,"LINESTRING (38.4774372 7.052259, 38.4773606 7.0522987)",,,
564409755,False,residential,,False,88.101,"LINESTRING (38.4774372 7.052259, 38.478145 7.0518925)",,,
564775437,False,residential,,False,10.312,"LINESTRING (38.4778829 7.0462114, 38.477793 7.0461861)",,,
237957852,False,residential,,True,66.049,"LINESTRING (38.4778829 7.0462114, 38.4779459 7.0462088, 38.4779955 7.0461955, 38.4780358 7.0461875, 38.4784265 7.0459803)",,,
564775436,False,residential,,True,21.21,"LINESTRING (38.4778829 7.0462114, 38.4778467 7.0462607, 38.4778118 7.0462846, 38.4777354 7.0463286)",,,
564775438,False,residential,,False,93.021,"LINESTRING (38.4777354 7.0463286, 38.4773762 7.0470854)",,,
564759204,False,residential,,True,17.683,"LINESTRING (38.4777354 7.0463286, 38.4777434 7.046266, 38.4777528 7.0462327, 38.477793 7.0461861)",,,
564775436,False,residential,,False,21.21,"LINESTRING (38.4777354 7.0463286, 38.4778118 7.0462846, 38.4778467 7.0462607, 38.4778829 7.0462114)",,,
27759550,False,residential,,False,6.682,"LINESTRING (38.4750763 7.0486987, 38.4751269 7.0486657)",,,
27759550,False,residential,,True,41.429,"LINESTRING (38.4750763 7.0486987, 38.4747647 7.0489065)",,,
564775440,False,residential,,False,140.57999999999998,"LINESTRING (38.4750763 7.0486987, 38.475147 7.0488002, 38.4757675 7.0497606)",,,
27759549,True,secondary,,False,117.259,"LINESTRING (38.474967 7.0459219, 38.475926 7.046376)",,,
565011121,False,secondary_link,,True,11.766,"LINESTRING (38.474967 7.0459219, 38.4749226 7.0460181)",,,
565011121,False,secondary_link,,False,11.766,"LINESTRING (38.4749226 7.0460181, 38.474967 7.0459219)",,,
27759549,True,secondary,,False,119.267,"LINESTRING (38.4764068 7.0466112, 38.4773762 7.0470854)",,,
565011122,False,residential,,False,13.326,"LINESTRING (38.4764068 7.0466112, 38.4763484 7.0467161)",,,
131292613,True,secondary,,False,89.102,"LINESTRING (38.4780554 7.0475168, 38.47732 7.047186)",56,,
237957903,False,residential,,True,84.97500000000001,"LINESTRING (38.4780554 7.0475168, 38.4778507 7.0476529, 38.4775223 7.0478741, 38.4774224 7.0479515)",,,
99468580,True,secondary,,False,8.245,"LINESTRING (38.4774986 7.0487005, 38.4775627 7.0486624)",93,,
99468586,True,secondary,,False,93.791,"LINESTRING (38.4775583 7.0488039, 38.4768363 7.0492489)",93,,
567468367,True,tertiary,,False,13.251,"LINESTRING (38.4775583 7.0488039, 38.4774986 7.0487005)",,,
565011116,False,residential,,False,7.131,"LINESTRING (38.477917 7.0494086, 38.4779721 7.0493751)",,,
565011116,False,residential,,True,69.383,"LINESTRING (38.477917 7.0494086, 38.4773809 7.0497346)",,,
567071109,True,tertiary,,False,78.047,"LINESTRING (38.477917 7.0494086, 38.4777971 7.0492021, 38.4776697 7.0489812, 38.4776133 7.0488854, 38.4775583 7.0488039)",,,
422694820,False,residential,,True,27.481,"LINESTRING (38.4785391 7.0503864, 38.478327 7.0505159)",,,
567468365,False,residential,,False,8.115,"LINESTRING (38.4785391 7.0503864, 38.4786017 7.0503481)",,,
567071109,True,tertiary,,False,128.619,"LINESTRING (38.4785391 7.0503864, 38.4784106 7.0501904, 38.4782825 7.0499967, 38.4781806 7.0498224, 38.4780331 7.0495814, 38.477917 7.0494086)",,,
567468363,False,residential,,False,7.091,"LINESTRING (38.4788867 7.0509056, 38.4789424 7.0508738)",,,
237957981,False,residential,,True,79.059,"LINESTRING (38.4788867 7.0509056, 38.4783507 7.0512118, 38.4782602 7.051249)",,,
567071109,True,tertiary,,False,69.33,"LINESTRING (38.4788867 7.0509056, 38.4787392 7.0506948, 38.4786165 7.0505111, 38.4785391 7.0503864)",,,
27693419,True,secondary,roundabout,False,1.433,"LINESTRING (38.4828609 7.0513433, 38.4828624 7.0513305)",,,
156977413,False,tertiary,,True,115.023,"LINESTRING (38.482645 7.0515491, 38.4817439 7.052069)",,,
583852027,True,tertiary,,False,33.132,"LINESTRING (38.482645 7.0515491, 38.4827954 7.0513929, 38.4828235 7.0513686, 38.4828609 7.0513433)",,,
393017304,True,tertiary,,False,8.852,"LINESTRING (38.4817783 7.0503455, 38.481819 7.0502769)",,,
27693421,True,secondary,,False,255.062,"LINESTRING (38.4817783 7.0503455, 38.4816775 7.0502649, 38.4815394 7.0501451, 38.4800311 7.048844)",,,
