osmid,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
313299305,unclassified,,False,False,88.274,,"LINESTRING (41.8801134 5.3389546, 41.8802812 5.33884, 41.8808256 5.3386038)",
313299305,unclassified,,False,True,62.384,,"LINESTRING (41.8801134 5.3389546, 41.8800464 5.3389776, 41.879647 5.3392647)",
712555758,residential,,False,False,51.429,,"LINESTRING (41.8801134 5.3389546, 41.8802818 5.3391772, 41.8804168 5.3393026)",
712555757,residential,,False,False,63.711,,"LINESTRING (41.8803656 5.3400218, 41.8803602 5.3401793, 41.8803817 5.3403663, 41.8804514 5.3405826)",
712555757,residential,,False,True,60.905,,"LINESTRING (41.8803656 5.3400218, 41.8803871 5.3399377, 41.8804622 5.3397267, 41.8804984 5.3395905, 41.8804984 5.3394943)",
712555759,residential,,False,True,41.719,,"LINESTRING (41.8803656 5.3400218, 41.8805185 5.3399256, 41.8806864 5.339825)",
711544161,residential,,False,True,4.198,,"LINESTRING (41.8821469 5.3389933, 41.8821734 5.3390203)",
711544161,residential,,False,False,64.074,,"LINESTRING (41.8821469 5.3389933, 41.881755 5.338593, 41.8817508 5.3385763)",
712555759,residential,,False,False,114.335,,"LINESTRING (41.8821469 5.3389933, 41.8818623 5.3391512, 41.8816584 5.3392553, 41.8814224 5.3393995, 41.8812561 5.3395117)",
712555761,residential,,False,False,79.69800000000001,,"LINESTRING (41.8822776 5.338272, 41.8824524 5.338169, 41.8826079 5.3380722, 41.8827192 5.3379521, 41.8828842 5.3379147)",
712555761,residential,,False,True,67.451,,"LINESTRING (41.8822776 5.338272, 41.8818596 5.3385209, 41.8817508 5.3385763)",
712555777,residential,,False,False,68.68,,"LINESTRING (41.8822776 5.338272, 41.8821573 5.3381283, 41.8820286 5.3379494, 41.8818983 5.3377836)",
712555760,residential,,False,True,131.623,,"LINESTRING (41.8830559 5.3382272, 41.8824846 5.3387346, 41.8821734 5.3390203)",
712555774,residential,,False,False,39.813,,"LINESTRING (41.8830559 5.3382272, 41.8829057 5.3379841, 41.8828842 5.3379147)",
712555774,residential,,False,True,31.079,,"LINESTRING (41.8830559 5.3382272, 41.8831497 5.3383527, 41.8832061 5.3384622)",
712526686,residential,,False,False,108.087,,"LINESTRING (41.8832061 5.3384622, 41.8833268 5.338326, 41.8833938 5.3381978, 41.8834394 5.3380562, 41.8834609 5.337912, 41.8834743 5.3377384, 41.8834582 5.3376343, 41.8834394 5.3375648)",
712526686,residential,,False,True,123.46900000000001,,"LINESTRING (41.8832061 5.3384622, 41.8831122 5.3386091, 41.882962 5.3387559, 41.8827581 5.3389856, 41.8825945 5.3391832, 41.8825113 5.3393248)",
712555774,residential,,False,False,31.079,,"LINESTRING (41.8832061 5.3384622, 41.8831497 5.3383527, 41.8830559 5.3382272)",
712555761,residential,,False,True,72.747,,"LINESTRING (41.8834394 5.3375648, 41.8828842 5.3379147)",
712526686,residential,,False,False,36.209,,"LINESTRING (41.8834394 5.3375648, 41.8834046 5.337418, 41.8834033 5.3372432)",
712526686,residential,,False,True,108.08700000000002,,"LINESTRING (41.8834394 5.3375648, 41.8834582 5.3376343, 41.8834743 5.3377384, 41.8834609 5.337912, 41.8834394 5.3380562, 41.8833938 5.3381978, 41.8833268 5.338326, 41.8832061 5.3384622)",
712555761,residential,,False,False,72.747,,"LINESTRING (41.8828842 5.3379147, 41.8834394 5.3375648)",
712555761,residential,,False,True,79.698,,"LINESTRING (41.8828842 5.3379147, 41.8827192 5.3379521, 41.8826079 5.3380722, 41.8824524 5.338169, 41.8822776 5.338272)",
712555774,residential,,False,False,84.07499999999999,,"LINESTRING (41.8828842 5.3379147, 41.8826187 5.3376343, 41.882498 5.3374527, 41.8823908 5.3373431)",
712555774,residential,,False,True,39.813,,"LINESTRING (41.8828842 5.3379147, 41.8829057 5.3379841, 41.8830559 5.3382272)",
711544161,residential,,False,False,57.823,,"LINESTRING (41.8817508 5.3385763, 41.8813916 5.3381988)",
711544161,residential,,False,True,64.074,,"LINESTRING (41.8817508 5.3385763, 41.881755 5.338593, 41.8821469 5.3389933)",
712555761,residential,,False,False,67.451,,"LINESTRING (41.8817508 5.3385763, 41.8818596 5.3385209, 41.8822776 5.338272)",
712555761,residential,,False,True,98.22500000000001,,"LINESTRING (41.8817508 5.3385763, 41.8816638 5.3386491, 41.8815431 5.3387506, 41.8814224 5.3388414, 41.8812105 5.3389589, 41.8810091 5.3390513)",
712555761,residential,,False,False,98.225,,"LINESTRING (41.8810091 5.3390513, 41.8812105 5.3389589, 41.8814224 5.3388414, 41.8815431 5.3387506, 41.8816638 5.3386491, 41.8817508 5.3385763)",
712555761,residential,,False,True,71.3,,"LINESTRING (41.8810091 5.3390513, 41.8808779 5.3391138, 41.8804168 5.3393026)",
712555773,residential,,False,False,58.629,,"LINESTRING (41.8810091 5.3390513, 41.881004 5.3390684, 41.8812561 5.3395117)",
712555773,residential,,False,True,53.787,,"LINESTRING (41.8810091 5.3390513, 41.8809366 5.3388501, 41.8808256 5.3386038)",
712555761,residential,,False,False,82.643,,"LINESTRING (41.8793061 5.3401579, 41.8794322 5.3400004, 41.8796092 5.3398588, 41.8797889 5.3397333, 41.8798667 5.3396746)",
712555761,residential,,False,True,68.45400000000001,,"LINESTRING (41.8793061 5.3401579, 41.8792498 5.3402728, 41.8791398 5.3403823, 41.8789172 5.3406307)",
1203165146,residential,,False,True,100.842,,"LINESTRING (41.8793061 5.3401579, 41.8793571 5.3403049, 41.8794134 5.3405105, 41.8794134 5.340604, 41.8794563 5.340823, 41.8794912 5.3410419)",
712555756,residential,,False,False,42.781,,"LINESTRING (41.8789172 5.3406307, 41.8789494 5.3407909, 41.8789708 5.3409244, 41.8789816 5.3410099)",
712555756,residential,,False,True,61.718999999999994,,"LINESTRING (41.8789172 5.3406307, 41.878877 5.3404651, 41.878885 5.3400805)",
712555761,residential,,False,False,68.454,,"LINESTRING (41.8789172 5.3406307, 41.8791398 5.3403823, 41.8792498 5.3402728, 41.8793061 5.3401579)",
712555756,residential,,False,False,61.718999999999994,,"LINESTRING (41.878885 5.3400805, 41.878877 5.3404651, 41.8789172 5.3406307)",
712555762,residential,,False,False,121.62299999999999,,"LINESTRING (41.878885 5.3400805, 41.8790621 5.3398375, 41.8791949 5.3397213, 41.8793665 5.3395598, 41.8796554 5.3393078)",
712555762,residential,,False,True,75.515,,"LINESTRING (41.878885 5.3400805, 41.878759 5.3402033, 41.8785793 5.340401, 41.8784612 5.3406067)",
712555755,residential,,False,True,31.371000000000002,,"LINESTRING (41.8789628 5.3412903, 41.8789843 5.3411568, 41.8789816 5.3410099)",
712555763,residential,,False,True,94.26700000000001,,"LINESTRING (41.8789628 5.3412903, 41.8789011 5.3412048, 41.8787724 5.3410366, 41.8786463 5.340855, 41.8785176 5.3407028, 41.8784612 5.3406067)",
712555762,residential,,False,False,75.515,,"LINESTRING (41.8784612 5.3406067, 41.8785793 5.340401, 41.878759 5.3402033, 41.878885 5.3400805)",
712555763,residential,,False,False,94.267,,"LINESTRING (41.8784612 5.3406067, 41.8785176 5.3407028, 41.8786463 5.340855, 41.8787724 5.3410366, 41.8789011 5.3412048, 41.8789628 5.3412903)",
712555756,residential,,False,False,64.922,,"LINESTRING (41.8799418 5.3408683, 41.8801269 5.3407428, 41.880328 5.340636, 41.8804514 5.3405826)",
712555756,residential,,False,True,53.574,,"LINESTRING (41.8799418 5.3408683, 41.8798564 5.3409121, 41.8796897 5.3409752, 41.8794912 5.3410419)",
712555764,residential,,False,True,133.00900000000001,,"LINESTRING (41.8799418 5.3408683, 41.8799177 5.3406013, 41.8798855 5.3400351, 41.8798667 5.3396746)",
712555761,residential,,False,False,74.244,,"LINESTRING (41.8798667 5.3396746, 41.8800947 5.3395517, 41.8804058 5.3393274, 41.8804168 5.3393026)",
712555761,residential,,False,True,82.643,,"LINESTRING (41.8798667 5.3396746, 41.8797889 5.3397333, 41.8796092 5.3398588, 41.8794322 5.3400004, 41.8793061 5.3401579)",
712555764,residential,,False,False,133.00900000000001,,"LINESTRING (41.8798667 5.3396746, 41.8798855 5.3400351, 41.8799177 5.3406013, 41.8799418 5.3408683)",
712555764,residential,,False,True,47.272999999999996,,"LINESTRING (41.8798667 5.3396746, 41.8796629 5.3393461, 41.8796554 5.3393078)",
712555764,residential,,False,False,4.882,,"LINESTRING (41.879647 5.3392647, 41.8796554 5.3393078)",
712555764,residential,,False,True,95.561,,"LINESTRING (41.879647 5.3392647, 41.8793177 5.3384703)",
313299305,unclassified,,False,False,62.384,,"LINESTRING (41.879647 5.3392647, 41.8800464 5.3389776, 41.8801134 5.3389546)",
712555764,residential,,False,False,95.561,,"LINESTRING (41.8793177 5.3384703, 41.879647 5.3392647)",
711106990,residential,,False,False,157.066,,"LINESTRING (41.8793177 5.3384703, 41.8793544 5.3384435, 41.8798426 5.3380536, 41.8801457 5.3377785, 41.8803943 5.3375517)",
712555773,residential,,False,True,73.341,,"LINESTRING (41.8816048 5.3400725, 41.8812561 5.3395117)",
712555756,residential,,False,False,130.868,,"LINESTRING (41.8816048 5.3400725, 41.8818649 5.3399167, 41.8820302 5.3397671, 41.8821841 5.3396346, 41.8824243 5.3394142, 41.8825113 5.3393248)",
712555756,residential,,False,True,139.868,,"LINESTRING (41.8816048 5.3400725, 41.8815027 5.3401291, 41.8814224 5.3401606, 41.8810603 5.3403262, 41.8807089 5.3404891, 41.8804514 5.3405826)",
712555773,residential,,False,False,73.341,,"LINESTRING (41.8812561 5.3395117, 41.8816048 5.3400725)",
712555759,residential,,False,False,72.12899999999999,,"LINESTRING (41.8812561 5.3395117, 41.8810523 5.3396078, 41.8808216 5.339744, 41.8806864 5.339825)",
712555759,residential,,False,True,114.33500000000001,,"LINESTRING (41.8812561 5.3395117, 41.8814224 5.3393995, 41.8816584 5.3392553, 41.8818623 5.3391512, 41.8821469 5.3389933)",
712555773,residential,,False,True,58.629,,"LINESTRING (41.8812561 5.3395117, 41.881004 5.3390684, 41.8810091 5.3390513)",
711544161,residential,,False,False,102.533,,"LINESTRING (41.8832087 5.3399283, 41.8829191 5.3397093, 41.8827796 5.3395972, 41.8825113 5.3393248)",
711544161,residential,,False,False,50.457,,"LINESTRING (41.8825113 5.3393248, 41.8821734 5.3390203)",
711544161,residential,,False,True,102.533,,"LINESTRING (41.8825113 5.3393248, 41.8827796 5.3395972, 41.8829191 5.3397093, 41.8832087 5.3399283)",
712526686,residential,,False,False,123.469,,"LINESTRING (41.8825113 5.3393248, 41.8825945 5.3391832, 41.8827581 5.3389856, 41.882962 5.3387559, 41.8831122 5.3386091, 41.8832061 5.3384622)",
712555756,residential,,False,True,130.868,,"LINESTRING (41.8825113 5.3393248, 41.8824243 5.3394142, 41.8821841 5.3396346, 41.8820302 5.3397671, 41.8818649 5.3399167, 41.8816048 5.3400725)",
711544161,residential,,False,False,4.198,,"LINESTRING (41.8821734 5.3390203, 41.8821469 5.3389933)",
711544161,residential,,False,True,50.457,,"LINESTRING (41.8821734 5.3390203, 41.8825113 5.3393248)",
712555760,residential,,False,False,131.623,,"LINESTRING (41.8821734 5.3390203, 41.8824846 5.3387346, 41.8830559 5.3382272)",
390083218,tertiary,,False,False,23.907,,"LINESTRING (41.8812691 5.335715, 41.8811778 5.3357919, 41.8811115 5.3358615)",
390083218,tertiary,,False,True,61.128,,"LINESTRING (41.8812691 5.335715, 41.88147 5.33551, 41.8815982 5.3352797)",
712555774,residential,,False,True,144.473,,"LINESTRING (41.8812691 5.335715, 41.8812534 5.3359078, 41.8813366 5.3359652, 41.8813956 5.3360693, 41.8815082 5.3362696, 41.8816075 5.3364138, 41.8817282 5.3365661, 41.8819267 5.3367744)",
313299305,unclassified,,False,False,69.15,,"LINESTRING (41.8823908 5.3373431, 41.8825555 5.3372425, 41.8829032 5.3369883)",
313299305,unclassified,,False,True,73.506,,"LINESTRING (41.8823908 5.3373431, 41.8823075 5.3373939, 41.8821878 5.3375079, 41.8818983 5.3377836)",
712555774,residential,,False,False,81.671,,"LINESTRING (41.8823908 5.3373431, 41.8822753 5.3372043, 41.8821841 5.3370601, 41.8820232 5.3368785, 41.8819267 5.3367744)",
712555774,residential,,False,True,84.07499999999999,,"LINESTRING (41.8823908 5.3373431, 41.882498 5.3374527, 41.8826187 5.3376343, 41.8828842 5.3379147)",
712555775,residential,,False,True,31.031,,"LINESTRING (41.8819267 5.3367744, 41.8817496 5.3369907)",
712555774,residential,,False,False,144.473,,"LINESTRING (41.8819267 5.3367744, 41.8817282 5.3365661, 41.8816075 5.3364138, 41.8815082 5.3362696, 41.8813956 5.3360693, 41.8813366 5.3359652, 41.8812534 5.3359078, 41.8812691 5.335715)",
712555774,residential,,False,True,81.67099999999999,,"LINESTRING (41.8819267 5.3367744, 41.8820232 5.3368785, 41.8821841 5.3370601, 41.8822753 5.3372043, 41.8823908 5.3373431)",
712555775,residential,,False,False,49.346000000000004,,"LINESTRING (41.8819267 5.3367744, 41.8821037 5.3365527, 41.8822136 5.3364352)",
313299305,unclassified,,False,False,22.137,,"LINESTRING (41.8817439 5.3379101, 41.8818983 5.3377836)",
313299305,unclassified,,False,True,50.516,,"LINESTRING (41.8817439 5.3379101, 41.8813916 5.3381988)",
712555776,residential,,False,False,140.469,,"LINESTRING (41.8817439 5.3379101, 41.8816075 5.3377732, 41.8814224 5.3376129, 41.8813097 5.3375034, 41.8810979 5.3373672, 41.8809272 5.3372661, 41.880719 5.3371907)",
313299307,unclassified,,False,True,40.843,,"LINESTRING (41.8808385 5.3368432, 41.880719 5.3371907)",
313299307,unclassified,,False,False,65.982,,"LINESTRING (41.8808385 5.3368432, 41.880848 5.3368134, 41.8809584 5.3364806, 41.8810205 5.3362782)",
712555777,residential,,False,True,91.214,,"LINESTRING (41.8808385 5.3368432, 41.8809959 5.3369399, 41.8811703 5.3370414, 41.8814519 5.337199, 41.8815297 5.3372818)",
712555775,residential,,False,False,40.531,,"LINESTRING (41.8815297 5.3372818, 41.8817067 5.3370388, 41.8817496 5.3369907)",
712555777,residential,,False,False,91.214,,"LINESTRING (41.8815297 5.3372818, 41.8814519 5.337199, 41.8811703 5.3370414, 41.8809959 5.3369399, 41.8808385 5.3368432)",
712555777,residential,,False,True,69.613,,"LINESTRING (41.8815297 5.3372818, 41.881645 5.3374393, 41.8817201 5.3375488, 41.8818328 5.3376557, 41.8818983 5.3377836)",
313299307,unclassified,,False,False,47.418,,"LINESTRING (41.8810205 5.3362782, 41.8811115 5.3358615)",
712555778,residential,,False,False,29.055,,"LINESTRING (41.8810205 5.3362782, 41.8808373 5.3360911)",
313299307,unclassified,,False,True,65.982,,"LINESTRING (41.8810205 5.3362782, 41.8809584 5.3364806, 41.880848 5.3368134, 41.8808385 5.3368432)",
712555778,residential,,False,True,113.578,,"LINESTRING (41.8810205 5.3362782, 41.88113 5.3363524, 41.8812025 5.3364432, 41.8814197 5.3366355, 41.8815914 5.3368064, 41.8817496 5.3369907)",
712555775,residential,,False,False,31.031,,"LINESTRING (41.8817496 5.3369907, 41.8819267 5.3367744)",
712555775,residential,,False,True,40.531,,"LINESTRING (41.8817496 5.3369907, 41.8817067 5.3370388, 41.8815297 5.3372818)",
712555778,residential,,False,False,113.578,,"LINESTRING (41.8817496 5.3369907, 41.8815914 5.3368064, 41.8814197 5.3366355, 41.8812025 5.3364432, 41.88113 5.3363524, 41.8810205 5.3362782)",
985656799,residential,,False,False,77.19,,"LINESTRING (41.8864021 5.3387192, 41.8858125 5.3390897)",
134798388,primary,,False,False,133.882,B102,"LINESTRING (41.8864021 5.3387192, 41.8864329 5.3387561, 41.8865427 5.3388868, 41.8867859 5.3394452, 41.8869284 5.3397945)",
134798388,primary,,False,True,85.475,B102,"LINESTRING (41.8864021 5.3387192, 41.8863362 5.338569, 41.8861753 5.3384061, 41.8859229 5.338126)",
985656799,residential,,False,True,77.19,,"LINESTRING (41.8858125 5.3390897, 41.8864021 5.3387192)",
985656801,residential,,False,False,98.247,,"LINESTRING (41.8858125 5.3390897, 41.8855317 5.3387406, 41.8853776 5.3386302, 41.8851489 5.3385338)",
985656801,residential,,False,True,130.868,,"LINESTRING (41.8858125 5.3390897, 41.8861109 5.3394217, 41.8862034 5.339618, 41.8863514 5.340111)",
985656804,residential,,False,True,211.846,,"LINESTRING (41.8858125 5.3390897, 41.8857166 5.3394094, 41.8856241 5.3398573, 41.8853222 5.340477, 41.8851989 5.3408844)",
134798388,primary,,False,False,48.431,B102,"LINESTRING (41.8869284 5.3397945, 41.8870931 5.340198)",
985656800,residential,,False,False,72.934,,"LINESTRING (41.8869284 5.3397945, 41.8863514 5.340111)",
134798388,primary,,False,True,133.882,B102,"LINESTRING (41.8869284 5.3397945, 41.8867859 5.3394452, 41.8865427 5.3388868, 41.8864329 5.3387561, 41.8864021 5.3387192)",
985656800,residential,,False,False,62.798,,"LINESTRING (41.8851989 5.3408844, 41.8847309 5.3412035)",
985656800,residential,,False,True,153.872,,"LINESTRING (41.8851989 5.3408844, 41.8863514 5.340111)",
985656802,residential,,False,False,59.257,,"LINESTRING (41.8851989 5.3408844, 41.884746 5.3406004)",
985656804,residential,,False,False,211.846,,"LINESTRING (41.8851989 5.3408844, 41.8853222 5.340477, 41.8856241 5.3398573, 41.8857166 5.3394094, 41.8858125 5.3390897)",
985656800,residential,,False,False,153.872,,"LINESTRING (41.8863514 5.340111, 41.8851989 5.3408844)",
985656800,residential,,False,True,72.934,,"LINESTRING (41.8863514 5.340111, 41.8869284 5.3397945)",
985656801,residential,,False,False,130.868,,"LINESTRING (41.8863514 5.340111, 41.8862034 5.339618, 41.8861109 5.3394217, 41.8858125 5.3390897)",
985656801,residential,,False,True,35.473,,"LINESTRING (41.8848539 5.3384093, 41.8851489 5.3385338)",
985656802,residential,,False,True,91.104,,"LINESTRING (41.8842025 5.3407695, 41.8843259 5.340425, 41.884746 5.3406004)",
985656800,residential,,False,True,77.548,,"LINESTRING (41.8840644 5.3414158, 41.8843997 5.341325, 41.8847309 5.3412035)",
985656802,residential,,False,True,59.257,,"LINESTRING (41.884746 5.3406004, 41.8851989 5.3408844)",
985656803,residential,,False,False,234.085,,"LINESTRING (41.884746 5.3406004, 41.8851489 5.3385338)",
985656802,residential,,False,False,91.104,,"LINESTRING (41.884746 5.3406004, 41.8843259 5.340425, 41.8842025 5.3407695)",
985656801,residential,,False,False,35.473,,"LINESTRING (41.8851489 5.3385338, 41.8848539 5.3384093)",
985656803,residential,,False,True,234.085,,"LINESTRING (41.8851489 5.3385338, 41.884746 5.3406004)",
985656801,residential,,False,True,98.24699999999999,,"LINESTRING (41.8851489 5.3385338, 41.8853776 5.3386302, 41.8855317 5.3387406, 41.8858125 5.3390897)",
985656800,residential,,False,True,62.798,,"LINESTRING (41.8847309 5.3412035, 41.8851989 5.3408844)",
985656800,residential,,False,False,77.548,,"LINESTRING (41.8847309 5.3412035, 41.8843997 5.341325, 41.8840644 5.3414158)",
134798388,primary,,False,True,48.431,B102,"LINESTRING (41.8870931 5.340198, 41.8869284 5.3397945)",
985656806,residential,,False,True,210.478,,"LINESTRING (41.8870931 5.340198, 41.8864611 5.3405923, 41.8855078 5.3412421)",
985656806,residential,,False,False,210.478,,"LINESTRING (41.8855078 5.3412421, 41.8864611 5.3405923, 41.8870931 5.340198)",
481847050,unclassified,,False,True,66.89500000000001,,"LINESTRING (41.8831397 5.3326033, 41.8831033 5.3326595, 41.8828842 5.3331477)",
712555764,residential,,False,True,4.882,,"LINESTRING (41.8796554 5.3393078, 41.879647 5.3392647)",
712555762,residential,,False,True,121.62299999999999,,"LINESTRING (41.8796554 5.3393078, 41.8793665 5.3395598, 41.8791949 5.3397213, 41.8790621 5.3398375, 41.878885 5.3400805)",
712555764,residential,,False,False,47.272999999999996,,"LINESTRING (41.8796554 5.3393078, 41.8796629 5.3393461, 41.8798667 5.3396746)",
