osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,access
593523864,Square de la Lys,residential,30,False,False,25.8,"LINESTRING (5.8185207 49.6862513, 5.8188716 49.6862034)",,,,,
"[593523864, 25617409]",Square de la Lys,residential,"['30', '50']",False,True,103.212,"LINESTRING (5.8185207 49.6862513, 5.8177375 49.6863676, 5.8176752 49.686283, 5.8175025 49.6861817, 5.817384 49.686109, 5.8173097 49.6860763)",,,,,
71231295,Square Albert-1er,residential,50,True,False,58.961,"LINESTRING (5.8101487 49.682371, 5.8103226 49.6823748, 5.8109671 49.6823982)",,,,,
302879867,Square Albert-1er,residential,50,True,False,55.861000000000004,"LINESTRING (5.8101487 49.682371, 5.810145 49.6824106, 5.810132 49.6825481, 5.8101178 49.6827019, 5.810103 49.6828725)",,,,,
170774361,Square Albert-1er,unclassified,50,False,True,16.256,"LINESTRING (5.8109671 49.6823982, 5.8109848 49.6823289, 5.8110261 49.6822578)",2,,,,
323272920,Square Albert-1er,residential,50,True,False,57.274,"LINESTRING (5.8109671 49.6823982, 5.8109471 49.6826545, 5.8109297 49.6829127)",,,,,
77993839,Rue de la Porte Neuve,residential,30,False,True,66.80199999999999,"LINESTRING (5.8156464 49.6852446, 5.8153471 49.6851622, 5.8151163 49.6850574, 5.8149628 49.6850002, 5.8148343 49.6849579)",,,,,
82947143,Rue des Remparts,living_street,30,False,True,88.858,"LINESTRING (5.8156464 49.6852446, 5.8155468 49.6852826, 5.8152594 49.6853422, 5.8149617 49.6853775, 5.8147836 49.6853538, 5.8144961 49.6852448)",,,,,destination
84589918,Rue du Bastion,residential,30,False,False,39.249,"LINESTRING (5.8156464 49.6852446, 5.8159605 49.6852201, 5.8160765 49.6851989, 5.81617 49.6851631)",,,,,
25790497,Rue de la Porte Neuve,residential,30,False,True,19.868000000000002,"LINESTRING (5.8145557 49.6847715, 5.8144927 49.6846978, 5.8144337 49.6846114)",,,,,
77993839,Rue de la Porte Neuve,residential,30,False,False,29.291,"LINESTRING (5.8145557 49.6847715, 5.8146017 49.6848179, 5.8146349 49.6848496, 5.8147126 49.6849025, 5.814767 49.6849346, 5.8148343 49.6849579)",,,,,
268117816,Rue de la Vierge Noire,residential,30,True,False,53.947,"LINESTRING (5.8145557 49.6847715, 5.8146697 49.6847377, 5.814775 49.6846769, 5.8148655 49.6846205, 5.8150164 49.6845316, 5.8150794 49.6845064, 5.8151545 49.6844895)",,,,,
77993826,Rue Ermesinde,residential,30,True,False,59.287,"LINESTRING (5.8157849 49.6857702, 5.8156464 49.6852446)",,,,,
549968606,Rue de la Caserne,residential,30,True,False,85.09,"LINESTRING (5.8157849 49.6857702, 5.8152176 49.6858106, 5.8150962 49.6858054, 5.814884 49.685764, 5.814767 49.6857407, 5.8146208 49.6857369)",,,,,
114295578,Rue des Faubourgs,residential,50,False,True,21.904,"LINESTRING (5.8113326 49.6844679, 5.8111219 49.6846101)",2,,,,
82947153,Rue du Gymnase,residential,50,False,True,87.044,"LINESTRING (5.8113326 49.6844679, 5.8114911 49.6845505, 5.8117701 49.6846626, 5.8123591 49.6848798)",,,,,destination
114295578,Rue des Faubourgs,residential,50,False,False,50.236000000000004,"LINESTRING (5.8113326 49.6844679, 5.8115379 49.684344, 5.8117444 49.6842368, 5.8118607 49.6841727)",2,,,,
25617419,Place Didier,residential,30,True,False,26.124,"LINESTRING (5.813325 49.6847144, 5.8132877 49.6847459, 5.8131089 49.6849032)",,,,3,
1058537544,Rue des Remparts,living_street,30,True,False,102.84299999999999,"LINESTRING (5.813325 49.6847144, 5.8141171 49.6850742, 5.8144961 49.6852448)",,,,,destination
48868047,Rue du Musée,residential,50,False,True,52.590999999999994,"LINESTRING (5.8123591 49.6848798, 5.812213 49.6849966, 5.812189 49.6850247, 5.8121831 49.6850373, 5.8120576 49.6851794, 5.8119941 49.6852855)",2,,,,
82947153,Rue du Gymnase,residential,50,False,False,87.044,"LINESTRING (5.8123591 49.6848798, 5.8117701 49.6846626, 5.8114911 49.6845505, 5.8113326 49.6844679)",,,,,destination
84589929,Rue du Musée,residential,50,False,False,34.107,"LINESTRING (5.8123591 49.6848798, 5.8123874 49.6848551, 5.8125838 49.6846937, 5.8126572 49.6846415)",,,,,
97874350,Rue des Thermes Romains,residential,50,True,False,83.54,"LINESTRING (5.8178532 49.68183, 5.8170647 49.6812785)",,,,,
84589923,Petite-Rue-des-Remparts,residential,,False,False,40.121,"LINESTRING (5.8144961 49.6852448, 5.8148343 49.6849579)",,,,,
82947143,Rue des Remparts,living_street,30,False,False,88.858,"LINESTRING (5.8144961 49.6852448, 5.8147836 49.6853538, 5.8149617 49.6853775, 5.8152594 49.6853422, 5.8155468 49.6852826, 5.8156464 49.6852446)",,,,,destination
84589930,Rue des Peupliers,residential,,False,False,112.282,"LINESTRING (5.8145782 49.6867996, 5.81398 49.6866298, 5.8135533 49.6865137, 5.8132493 49.6864273, 5.8131591 49.6863837)",,,,,
84589923,Petite-Rue-des-Remparts,residential,,False,True,40.121,"LINESTRING (5.8148343 49.6849579, 5.8144961 49.6852448)",,,,,
77993839,Rue de la Porte Neuve,residential,30,False,False,66.80199999999999,"LINESTRING (5.8148343 49.6849579, 5.8149628 49.6850002, 5.8151163 49.6850574, 5.8153471 49.6851622, 5.8156464 49.6852446)",,,,,
77993839,Rue de la Porte Neuve,residential,30,False,True,29.290999999999997,"LINESTRING (5.8148343 49.6849579, 5.814767 49.6849346, 5.8147126 49.6849025, 5.8146349 49.6848496, 5.8146017 49.6848179, 5.8145557 49.6847715)",,,,,
84589930,Rue des Peupliers,residential,,False,True,112.28200000000001,"LINESTRING (5.8131591 49.6863837, 5.8132493 49.6864273, 5.8135533 49.6865137, 5.81398 49.6866298, 5.8145782 49.6867996)",,,,,
"[510173249, 455501257, 510173252, 509415317]",Rue Nicolas Berger,residential,"['50', '30']",True,False,241.416,"LINESTRING (5.8131591 49.6863837, 5.8129383 49.6865623, 5.8128245 49.6866298, 5.8124492 49.6867552, 5.8121447 49.686857, 5.8119417 49.6869357, 5.811465 49.6871205, 5.8112969 49.6871805, 5.8111868 49.6872203, 5.8111481 49.6872343, 5.8110908 49.6872517, 5.8110312 49.6872573, 5.8109898 49.6872584, 5.8108283 49.6872503, 5.8103995 49.687218, 5.8102308 49.6872087)",,,,,
84589918,Rue du Bastion,residential,30,False,True,39.248999999999995,"LINESTRING (5.81617 49.6851631, 5.8160765 49.6851989, 5.8159605 49.6852201, 5.8156464 49.6852446)",,,,,
334859332,Rue du Bastion,residential,30,True,False,107.84499999999998,"LINESTRING (5.81617 49.6851631, 5.8162469 49.6851676, 5.8163233 49.6851685, 5.8164259 49.6851594, 5.8168423 49.6850852, 5.8171863 49.6849457, 5.8173231 49.6848756, 5.8174689 49.6848097, 5.8175109 49.6847903)",,,,,
25790496,Rue des Capucins,residential,30,True,False,89.819,"LINESTRING (5.8149211 49.6841138, 5.8152588 49.6839724, 5.8153471 49.6839395, 5.8155265 49.683916, 5.8157675 49.6838916, 5.8159384 49.6838821, 5.8160777 49.6838542)",,,,,
268117823,Rue Saint-Donat,residential,30,False,False,39.232,"LINESTRING (5.8149211 49.6841138, 5.8150992 49.6842614, 5.8151659 49.6843255, 5.8152089 49.6844093)",,,,,
24832087,Rue des Déportés,residential,50,True,False,83.268,"LINESTRING (5.8172017 49.6825882, 5.8174141 49.6824202, 5.8176332 49.6822411, 5.817863 49.6820834, 5.8179549 49.6820204)",,,,,
25790497,Rue de la Porte Neuve,residential,30,False,False,19.868000000000002,"LINESTRING (5.8144337 49.6846114, 5.8144927 49.6846978, 5.8145557 49.6847715)",,,,,
25790497,Rue de la Porte Neuve,residential,30,False,True,34.593,"LINESTRING (5.8144337 49.6846114, 5.8143432 49.6844652, 5.8142913 49.6843651, 5.8143023 49.6843176)",,,,,
82947137,Rue Jean l'Aveugle,residential,,False,False,52.394000000000005,"LINESTRING (5.8144337 49.6846114, 5.8147 49.6845083, 5.814717 49.6844939, 5.8147153 49.6844751, 5.8146731 49.6844175, 5.8145513 49.6842672)",,,,,
1007780452,Impasse de la Porte Neuve,residential,,False,True,24.646,"LINESTRING (5.8144337 49.6846114, 5.8142446 49.684667, 5.8141165 49.6846943)",,,,,
"[593523864, 25617409]",Square de la Lys,residential,"['50', '30']",False,False,103.212,"LINESTRING (5.8173097 49.6860763, 5.817384 49.686109, 5.8175025 49.6861817, 5.8176752 49.686283, 5.8177375 49.6863676, 5.8185207 49.6862513)",,,,,
127634572,Rue des Haies,residential,50,False,True,224.472,"LINESTRING (5.8133366 49.687296, 5.8138918 49.6872023, 5.8142431 49.6871571, 5.8148064 49.6870981, 5.8152892 49.6870131, 5.8157479 49.6868847, 5.8161314 49.6867702, 5.8163024 49.6867093)",,,,,
26653811,Rue de Diekirch,residential,50,True,False,162.697,"LINESTRING (5.8163024 49.6867093, 5.8159867 49.6865342, 5.8159409 49.6864832, 5.815546 49.6862639, 5.8150703 49.685997, 5.8149064 49.6859182, 5.8147942 49.6858519, 5.8146208 49.6857369)",,,,,
127634572,Rue des Haies,residential,50,False,False,224.47199999999998,"LINESTRING (5.8163024 49.6867093, 5.8161314 49.6867702, 5.8157479 49.6868847, 5.8152892 49.6870131, 5.8148064 49.6870981, 5.8142431 49.6871571, 5.8138918 49.6872023, 5.8133366 49.687296)",,,,,
"[509842036, 1031358257, 814002908, 327271325]",Place Léopold,residential,30,True,False,113.412,"LINESTRING (5.8121858 49.6834031, 5.8122981 49.6833216, 5.8125519 49.6831345, 5.8125963 49.6831032, 5.8131602 49.6827064, 5.8132087 49.6826325)",2,,,,
352873241,Rue Joseph Netzer,residential,50,False,False,96.865,"LINESTRING (5.8133768 49.6823741, 5.8132347 49.6823659, 5.8121974 49.6822942, 5.812037 49.6822979)",,,,,
352873242,Rue Joseph Netzer,residential,30,True,False,17.075000000000003,"LINESTRING (5.8133768 49.6823741, 5.813475 49.6823878, 5.8136089 49.6824062)",,,,,
"[145517624, 318702824, 1029670221]",Avenue Jean-Baptiste Nothomb,residential,50,False,False,49.918,"LINESTRING (5.8110261 49.6822578, 5.8108244 49.6822156, 5.8105814 49.6822089, 5.810343 49.6822023)",2,,,,
170774361,Square Albert-1er,unclassified,50,False,False,16.256,"LINESTRING (5.8110261 49.6822578, 5.8109848 49.6823289, 5.8109671 49.6823982)",2,,,,
295253916,Avenue Jean-Baptiste Nothomb,residential,50,False,True,73.184,"LINESTRING (5.8110261 49.6822578, 5.8111788 49.6822851, 5.8116225 49.6822945, 5.8118762 49.6823016, 5.812037 49.6822979)",,,,,
"[362816875, 145517629]",Square Albert-1er,residential,50,True,False,105.99600000000001,"LINESTRING (5.8109297 49.6829127, 5.8113482 49.6830589, 5.8118375 49.6832241, 5.8120207 49.683306, 5.8121858 49.6834031)",,,,3,
302879866,Square Albert-1er,residential,50,True,False,59.645,"LINESTRING (5.8109297 49.6829127, 5.8107611 49.6829045, 5.8106619 49.6828997, 5.8102514 49.6828797, 5.810103 49.6828725)",,,,,
268117825,Rue du Verger,residential,,False,True,63.934,"LINESTRING (5.818795 49.6795964, 5.8190773 49.6794692, 5.8191651 49.6794714, 5.8195728 49.6796046)",,,,,
268117817,Rue du Verger,residential,50,False,True,84.572,"LINESTRING (5.8195728 49.6796046, 5.8196246 49.6797134, 5.8197435 49.6798525, 5.8198934 49.6800045, 5.8200547 49.6801235, 5.8202225 49.6802258)",,,,,
268117825,Rue du Verger,residential,,False,False,63.934,"LINESTRING (5.8195728 49.6796046, 5.8191651 49.6794714, 5.8190773 49.6794692, 5.818795 49.6795964)",,,,,
268117817,Rue du Verger,residential,50,False,False,84.572,"LINESTRING (5.8202225 49.6802258, 5.8200547 49.6801235, 5.8198934 49.6800045, 5.8197435 49.6798525, 5.8196246 49.6797134, 5.8195728 49.6796046)",,,,,
361662491,Rue des Déportés,secondary,50,False,True,108.50800000000001,"LINESTRING (5.8202225 49.6802258, 5.8196983 49.6806446, 5.8192599 49.6809769)",2,N881,,,
268117812,Petite rue des Ateliers,residential,50,True,False,43.755,"LINESTRING (5.8167095 49.6815979, 5.8170647 49.6812785)",,,,,
532607960,Avenue Victor Tesch,secondary,30,False,False,21.208,"LINESTRING (5.8167095 49.6815979, 5.8164252 49.6815475)",,N881,,,
"[532607960, 24832240]",Avenue Victor Tesch,secondary,"['30', '50']",False,True,83.405,"LINESTRING (5.8167095 49.6815979, 5.8169401 49.6816391, 5.8172259 49.6816933, 5.8174498 49.6817731, 5.8177484 49.6819107)",,N881,,,
25790496,Rue des Capucins,residential,30,True,False,31.778000000000002,"LINESTRING (5.8145513 49.6842672, 5.8146931 49.6842253, 5.8147919 49.6841761, 5.8149211 49.6841138)",,,,,
82947137,Rue Jean l'Aveugle,residential,,False,True,52.394000000000005,"LINESTRING (5.8145513 49.6842672, 5.8146731 49.6844175, 5.8147153 49.6844751, 5.814717 49.6844939, 5.8147 49.6845083, 5.8144337 49.6846114)",,,,,
268117813,Place Camille Cerf,residential,50,False,False,32.559000000000005,"LINESTRING (5.8152089 49.6844093, 5.8152833 49.6843706, 5.8153617 49.6843481, 5.8154402 49.6843155, 5.8154965 49.684273, 5.8155301 49.6842179)",,,,,
268117823,Rue Saint-Donat,residential,30,False,False,9.780000000000001,"LINESTRING (5.8152089 49.6844093, 5.8151859 49.6844532, 5.8151545 49.6844895)",,,,,
268117823,Rue Saint-Donat,residential,30,False,True,39.232,"LINESTRING (5.8152089 49.6844093, 5.8151659 49.6843255, 5.8150992 49.6842614, 5.8149211 49.6841138)",,,,,
421605918,Grand-Place,living_street,30,True,False,34.183,"LINESTRING (5.8146282 49.6836246, 5.8146002 49.6837546, 5.8145913 49.6837958, 5.8145665 49.6838223, 5.8144233 49.6838686)",,,,,
"[361774947, 1162595509, 25616559]",Rue Joseph Netzer,residential,30,True,False,143.877,"LINESTRING (5.8136089 49.6824062, 5.8136815 49.6823775, 5.8137725 49.6823703, 5.8145587 49.6823416, 5.8150318 49.6823244, 5.8150938 49.6823227, 5.8153624 49.6823166, 5.815593 49.6823089)",,,,,
462592958,Rue du Palais de Justice,residential,30,True,False,27.427,"LINESTRING (5.812502 49.683807, 5.8127745 49.6836345)",,,,4,
"[48518562, 715019524]","['Place du Docteur Hollenfeltz', 'Marché-aux-Légumes']",residential,30,True,False,99.94699999999999,"LINESTRING (5.812502 49.683807, 5.8128037 49.6838994, 5.8130433 49.6839874, 5.8131654 49.6840388, 5.8132898 49.6840927, 5.8135251 49.6841836, 5.8136076 49.6842263, 5.813663 49.6842839)",,,,,
814002910,Rue des Faubourgs,residential,30,True,False,8.805,"LINESTRING (5.8124122 49.6838608, 5.812502 49.683807)",,,,,
362477684,Rue de la Banque,residential,,True,False,117.002,"LINESTRING (5.8124122 49.6838608, 5.8125038 49.683958, 5.8130692 49.6845647, 5.8131275 49.6846292, 5.8132369 49.6846896, 5.813325 49.6847144)",,,,,destination
"[361774946, 454527333]",Rue Godefroid Kurth,residential,50,False,True,66.336,"LINESTRING (5.8237136 49.6850079, 5.8236937 49.6850071, 5.8234342 49.6850019, 5.8227921 49.6849868)","['2', '3']",,,,
814002912,Rue Saint-Jean,residential,30,True,False,8.651,"LINESTRING (5.8187421 49.6833756, 5.8187705 49.6834512)",,,,,
25616559,Rue Joseph Netzer,residential,30,True,False,100.366,"LINESTRING (5.815593 49.6823089, 5.8161531 49.6824854, 5.816856 49.682692)",,,,,
337874890,,unclassified,,False,False,2.805,"LINESTRING (5.8142156 49.6826059, 5.8141868 49.6825889)",,,,,no
"[463294144, 25790490]","['Place Léopold', 'Rue de la Poste']",residential,30,True,False,85.045,"LINESTRING (5.8142156 49.6826059, 5.8137617 49.6829336, 5.8137146 49.682967, 5.8134306 49.6831777)",,,,,
48474550,Rue de la Grand-Place,residential,30,True,False,50.683,"LINESTRING (5.8144233 49.6838686, 5.8143822 49.6840342, 5.8143023 49.6843176)",,,,,
421605918,Grand-Place,living_street,30,True,False,47.891,"LINESTRING (5.8144233 49.6838686, 5.814376 49.683844, 5.8143479 49.6838032, 5.8143836 49.6836375, 5.8144364 49.6836014, 5.8145848 49.6836061, 5.8146282 49.6836246)",,,,,
1049879857,,unclassified,,False,False,6.674,"LINESTRING (5.8149707 49.6824983, 5.8150613 49.6824854)",,,,,
723967644,Rue Joseph Netzer,residential,30,True,False,13.193,"LINESTRING (5.816856 49.682692, 5.8170258 49.6827368)",,,,,
464896936,Rue Joseph Netzer,residential,50,True,False,29.200000000000003,"LINESTRING (5.816856 49.682692, 5.8169838 49.6826954, 5.8170627 49.6826746, 5.8172017 49.6825882)",2,,,,
464933246,Impasse du Musée,residential,50,False,False,79.07,"LINESTRING (5.8114546 49.6858995, 5.8115048 49.685851, 5.8115811 49.6857687, 5.8116597 49.6856644, 5.8117072 49.6856444, 5.8119941 49.6852855)",2,,,,
26653812,Square du Hunnebour,residential,50,False,True,37.546,"LINESTRING (5.8181573 49.6869309, 5.8183941 49.6872318)",,,,,
"[1179169632, 465405747]",Square du Hunnebour,residential,50,True,False,44.416000000000004,"LINESTRING (5.8181573 49.6869309, 5.8180936 49.6869399, 5.818035 49.6869215, 5.8180063 49.6868836, 5.8180198 49.6868424, 5.8180698 49.6868153, 5.818128 49.6868127, 5.8181785 49.6868316, 5.8182041 49.6868654, 5.8181962 49.6869028, 5.8181573 49.6869309)",,,,,
50674374,Rue Henri Busch,residential,,False,False,98.912,"LINESTRING (5.8226868 49.6865655, 5.8225577 49.6866517, 5.8217263 49.687202)",,,,,
509842036,Place Léopold,residential,30,True,False,17.088,"LINESTRING (5.8132087 49.6826325, 5.8133705 49.68252)",2,,,,
1049879858,,unclassified,,False,False,45.117,"LINESTRING (5.8132087 49.6826325, 5.8137669 49.6824476)",,,,,
337874890,,unclassified,,False,True,2.805,"LINESTRING (5.8141868 49.6825889, 5.8142156 49.6826059)",,,,,no
1007780452,Impasse de la Porte Neuve,residential,,False,False,24.646,"LINESTRING (5.8141165 49.6846943, 5.8142446 49.684667, 5.8144337 49.6846114)",,,,,
268117813,Place Camille Cerf,residential,50,False,True,32.559000000000005,"LINESTRING (5.8155301 49.6842179, 5.8154965 49.684273, 5.8154402 49.6843155, 5.8153617 49.6843481, 5.8152833 49.6843706, 5.8152089 49.6844093)",,,,,
1049879858,,unclassified,,False,True,45.117,"LINESTRING (5.8137669 49.6824476, 5.8132087 49.6826325)",,,,,
