osmid,tunnel,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge,width,access
149366464,,False,Avenue des Mespeliers,residential,50,True,98.661,"LINESTRING (4.6168409 50.6749227, 4.6168643 50.674963, 4.6169802 50.6751282, 4.6170382 50.6751958, 4.6172054 50.6753288, 4.6175314 50.675599, 4.6176092 50.6756574)",,,,,,
64890196,,False,Avenue de Citeaux,residential,50,False,11.539,"LINESTRING (4.6180929 50.6764276, 4.6180496 50.6764496, 4.6179628 50.6764906)",,,,,,
64890196,,False,Avenue de Citeaux,residential,50,True,65.84700000000001,"LINESTRING (4.6180929 50.6764276, 4.6183323 50.6763503, 4.6189669 50.6762227)",,,,,,
149366464,,False,Avenue des Mespeliers,residential,50,False,93.496,"LINESTRING (4.6180929 50.6764276, 4.6179016 50.6759906, 4.6178564 50.6758822, 4.6177894 50.6758028, 4.6176907 50.6757149, 4.6176092 50.6756574)",,,,,,
31992646,,True,Boulevard de Lauzelle,secondary,70,False,22.959,"LINESTRING (4.6089237 50.6738095, 4.6091971 50.6739218)",,N250,,,,
149368077,,True,Boulevard du Nord,tertiary,50,False,26.162,"LINESTRING (4.6089237 50.6738095, 4.6090811 50.6738353, 4.6092887 50.6738487)",1,,,,,
31820259,,True,Anneau Central-Nord,secondary,50,False,19.712,"LINESTRING (4.6122639 50.6711557, 4.6121702 50.671161, 4.6120781 50.671157, 4.6119933 50.6711323)",,,,,,
155575472,,True,Boulevard du Nord,tertiary,50,False,24.339,"LINESTRING (4.6122639 50.6711557, 4.6122109 50.671195, 4.6121586 50.6712436, 4.6121325 50.6712962, 4.6121119 50.6713478)",,,,,,
"[532476106, 403360770, 155575469]",,False,Boulevard du Nord,tertiary,"['30', '50']",False,351.513,"LINESTRING (4.6121119 50.6713478, 4.6122103 50.6715178, 4.6123037 50.6717121, 4.6123649 50.6718395, 4.6124574 50.6720023, 4.612476 50.6720492, 4.6124818 50.672096, 4.6124794 50.6721591, 4.6124643 50.6722456, 4.6124466 50.6723122, 4.6124119 50.6723769, 4.6123581 50.6724435, 4.6122966 50.6725105, 4.61215 50.6726222, 4.6120172 50.6726867, 4.6118614 50.6727433, 4.6118357 50.672751, 4.6115088 50.6728488, 4.6112983 50.6729179, 4.6110766 50.6729937, 4.610838 50.6730992, 4.6105591 50.6732456, 4.6098795 50.673665)",2,,,,,
155575470,,True,Boulevard du Nord,tertiary,50,False,25.748,"LINESTRING (4.6121119 50.6713478, 4.6120742 50.6713176, 4.612002 50.6711804, 4.6119933 50.6711323)",,,,,,
31992646,,True,Boulevard de Lauzelle,secondary,70,False,37.692,"LINESTRING (4.6091971 50.6739218, 4.6096549 50.6740971)",,N250,,,,
188799828,,True,,secondary_link,50,False,10.504,"LINESTRING (4.6091971 50.6739218, 4.6092314 50.6738828, 4.6092887 50.6738487)",1,,,,,
149368077,,True,Boulevard du Nord,tertiary,50,False,47.649,"LINESTRING (4.6092887 50.6738487, 4.6094047 50.6738473, 4.6094875 50.6738323, 4.6095903 50.6738005, 4.6098795 50.673665)",1,,,,,
189187562,,True,,unclassified,,False,123.48199999999999,"LINESTRING (4.6116953 50.6752341, 4.611701 50.6752049, 4.6117123 50.6751496, 4.6116825 50.6750199, 4.6116737 50.6749942, 4.6116594 50.6749762, 4.6115856 50.6749169, 4.6114407 50.6748208, 4.6108623 50.6746422, 4.6106395 50.6745721, 4.6105471 50.6745269)",,,,,,no
"[498656705, 189187563]",,True,Avenue Athéna,unclassified,,False,26.194000000000003,"LINESTRING (4.6116953 50.6752341, 4.6118024 50.6751694, 4.6118628 50.6750824, 4.6118569 50.6750358)",,,,,,
189187559,,False,Avenue Athéna,unclassified,,False,4.109,"LINESTRING (4.611522 50.6756318, 4.6114988 50.6756657)",,,,,,
189187563,,True,Avenue Athéna,unclassified,,False,47.256,"LINESTRING (4.611522 50.6756318, 4.6115055 50.6755752, 4.6115005 50.6755112, 4.6116953 50.6752341)",,,,,,
189187559,,False,Avenue Athéna,unclassified,,True,11.318,"LINESTRING (4.6114259 50.6757564, 4.6114988 50.6756657)",,,,,,
189187561,,False,Avenue Athéna,unclassified,,False,91.04400000000001,"LINESTRING (4.6114259 50.6757564, 4.6115086 50.6758052, 4.6116799 50.6758713, 4.611788 50.6759023, 4.6124982 50.6761066, 4.6125711 50.6761273)",,,,,,
"[399310872, 498925662]",,False,Avenue Athéna,unclassified,,True,37.69,"LINESTRING (4.6114259 50.6757564, 4.6113451 50.6757469, 4.6112713 50.6757528, 4.6110385 50.675813, 4.6109274 50.6758518)",,,,,,
189187564,,True,Avenue Athéna,unclassified,,False,226.673,"LINESTRING (4.614884 50.6758073, 4.6146738 50.6757941, 4.6138698 50.6755644, 4.6134122 50.6754311, 4.6125254 50.6751636, 4.6123557 50.6751236, 4.6122334 50.675116, 4.6121284 50.6751249, 4.6120638 50.6751428, 4.6119969 50.6751725, 4.6119315 50.6751968)",,,,,,
599369616,,True,Boulevard de Lauzelle,secondary,50,False,210.613,"LINESTRING (4.614884 50.6758073, 4.6140227 50.6755547, 4.6135432 50.6753958, 4.6124577 50.6750697, 4.6123534 50.675048, 4.6122341 50.6750306, 4.6121692 50.6750265)",2,N250,,,,
192928476,,False,Cours du Bia Bouquet,living_street,20,False,31.98,"LINESTRING (4.6149305 50.6733021, 4.614942 50.6730722, 4.614951 50.6730149)",,,,,,yes
258148701,,False,Cours du Bia Bouquet,residential,50,False,70.038,"LINESTRING (4.614951 50.6730149, 4.6158283 50.6733109)",,,,,,yes
192928476,,False,Cours du Bia Bouquet,living_street,20,True,31.98,"LINESTRING (4.614951 50.6730149, 4.614942 50.6730722, 4.6149305 50.6733021)",,,,,,yes
"[258148701, 30942526]",,False,"['Place du Bia Bouquet', 'Cours du Bia Bouquet']",residential,50,True,110.526,"LINESTRING (4.614951 50.6730149, 4.6149485 50.672968, 4.614947 50.6724275, 4.6152628 50.6723318, 4.6155283 50.6722556)",,,,,,yes
31992644,,True,Boulevard de Lauzelle,secondary,70,False,20.938,"LINESTRING (4.6174868 50.6766983, 4.6177079 50.6768241)",2,N250,,,,
243096030,,True,Avenue de Citeaux,residential,50,False,40.747,"LINESTRING (4.6174868 50.6766983, 4.6177379 50.6765846, 4.6178046 50.6765528, 4.6179628 50.6764906)",,,,,,
31992644,,True,Boulevard de Lauzelle,secondary,70,False,198.36300000000003,"LINESTRING (4.6177079 50.6768241, 4.6178212 50.676895, 4.6182324 50.6771761, 4.618639 50.6774877, 4.6189968 50.6777317, 4.6193321 50.6779141, 4.6195431 50.678014, 4.6196921 50.6780803)",2,N250,,,,
189187559,,False,Avenue Athéna,unclassified,,False,11.318,"LINESTRING (4.6114988 50.6756657, 4.6114259 50.6757564)",,,,,,
189187559,,False,Avenue Athéna,unclassified,,True,4.109,"LINESTRING (4.6114988 50.6756657, 4.611522 50.6756318)",,,,,,
202129727,,False,,unclassified,,False,69.865,"LINESTRING (4.6114988 50.6756657, 4.611342 50.675596, 4.6112237 50.6755723, 4.6111054 50.6755723, 4.6110699 50.6755803, 4.6110182 50.675592, 4.6109548 50.6756207, 4.6109057 50.6756529, 4.6108967 50.6757045, 4.6109076 50.6757696, 4.6109274 50.6758518)",,,,,,
202129727,,False,,unclassified,,True,69.865,"LINESTRING (4.6109274 50.6758518, 4.6109076 50.6757696, 4.6108967 50.6757045, 4.6109057 50.6756529, 4.6109548 50.6756207, 4.6110182 50.675592, 4.6110699 50.6755803, 4.6111054 50.6755723, 4.6112237 50.6755723, 4.611342 50.675596, 4.6114988 50.6756657)",,,,,,
"[399310872, 498925662]",,False,Avenue Athéna,unclassified,,False,37.69,"LINESTRING (4.6109274 50.6758518, 4.6110385 50.675813, 4.6112713 50.6757528, 4.6113451 50.6757469, 4.6114259 50.6757564)",,,,,,
399310872,,False,Avenue Athéna,unclassified,,True,69.184,"LINESTRING (4.6109274 50.6758518, 4.6108596 50.6759118, 4.6108313 50.6759828, 4.6108597 50.6760627, 4.6111364 50.6764147)",,,,,,
189187561,,False,Avenue Athéna,unclassified,,True,91.044,"LINESTRING (4.6125711 50.6761273, 4.6124982 50.6761066, 4.611788 50.6759023, 4.6116799 50.6758713, 4.6115086 50.6758052, 4.6114259 50.6757564)",,,,,,
399310871,,True,Avenue Athéna,unclassified,,False,258.823,"LINESTRING (4.6125711 50.6761273, 4.6130035 50.6762529, 4.6131737 50.6762896, 4.6133123 50.6762989, 4.6138008 50.6762851, 4.6139154 50.676316, 4.6139945 50.6763638, 4.6141604 50.6765675, 4.6142387 50.6766049, 4.6150125 50.6768276, 4.6151009 50.6768781, 4.6151464 50.6769529, 4.6151464 50.6770265, 4.6150789 50.6771061, 4.6148529 50.6772684)",,,,,,
24714185,,False,Route de Mont-Cornillon,residential,50,False,54.957,"LINESTRING (4.6119297 50.6738614, 4.6125321 50.6741753)",,,,,,
24714185,,False,Route de Mont-Cornillon,residential,50,True,52.697,"LINESTRING (4.6119297 50.6738614, 4.6118599 50.6738251, 4.6113437 50.673567)",,,,,,
923991671,,False,Cours du Cramignon,residential,50,True,15.373000000000001,"LINESTRING (4.6119297 50.6738614, 4.6119855 50.6738168, 4.6120693 50.6737552)",,,,,,
252793651,,False,Cours de Valduc,living_street,20,False,140.305,"LINESTRING (4.6131346 50.6742848, 4.6131034 50.6743298, 4.6129788 50.6745087, 4.6129886 50.6745453, 4.6128891 50.6746913, 4.6135833 50.6748958, 4.6136451 50.6749074, 4.6137099 50.6749065, 4.6137669 50.6748996, 4.6141014 50.6748527)",,,,,,
326617327,,False,Rue du Neufmoustier,living_street,20,False,105.923,"LINESTRING (4.6171917 50.6739873, 4.6172812 50.6739607, 4.6174843 50.6739038, 4.6176114 50.6738294, 4.617614 50.6737793, 4.6176149 50.6737622, 4.6178074 50.6736551, 4.6182923 50.6733837)",,,,,,
201348796,,True,,secondary_link,,False,14.105,"LINESTRING (4.6174201 50.6768179, 4.6174868 50.6766983)",,,,,,
"[39724312, 532476085]",,False,,unclassified,,True,31.947,"LINESTRING (4.6174201 50.6768179, 4.6173714 50.676859, 4.6170706 50.676998)",,,,,,
"[599369616, 599369615]",,True,Boulevard de Lauzelle,secondary,50,False,212.26399999999998,"LINESTRING (4.6174201 50.6768179, 4.6168932 50.6765398, 4.6162854 50.6762582, 4.6158827 50.6761038, 4.6151626 50.675896, 4.614884 50.6758073)","['2', '3']",N250,,,,
"[253139179, 250735613, 250735615]",,False,Porte de Lauzelle-Vallons,residential,50,True,55.402,"LINESTRING (4.612218 50.674632, 4.6122563 50.6745776, 4.6123238 50.6744856, 4.6125321 50.6741753)",,,,yes,,
"[532476091, 498656703]",,True,Porte de Lauzelle-Vallons,residential,50,False,20.051,"LINESTRING (4.612218 50.674632, 4.6122044 50.6747194, 4.6121851 50.6747863, 4.6121819 50.6748107)",,,,,,
