osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,bridge,ref,access,tunnel
499877128,False,,Parkstraat,unclassified,,4,True,39.615,"LINESTRING (3.8843102 50.7705223, 3.8843188 50.7704865, 3.8843387 50.7704664, 3.8843746 50.770429, 3.8844865 50.7703661, 3.8847084 50.7702937)",,,destination,
111221877,False,,Duivenstraat,residential,,,True,92.663,"LINESTRING (3.8824753 50.7712832, 3.8824233 50.7712002, 3.8823932 50.7710824, 3.8823565 50.7704581)",,,,
116939682,False,,Sint-Annastraat,residential,,,False,140.423,"LINESTRING (3.8796472 50.7753426, 3.8814996 50.7755561, 3.8816118 50.7755693)",,,,
106618643,False,2,Guilleminlaan,residential,,4,False,196.85200000000003,"LINESTRING (3.8855055 50.770007, 3.8854203 50.770037, 3.8853219 50.7701519, 3.8852374 50.7703495, 3.8851549 50.7705272, 3.8850886 50.7706693, 3.8850078 50.770889, 3.884969 50.7710487, 3.8849585 50.7710918, 3.8849403 50.7711668, 3.8848957 50.7713733, 3.8848579 50.7714401, 3.8847867 50.7715143, 3.8845955 50.7716297)",,,,
499867804,False,2,Guilleminlaan,secondary,50,,True,596.1149999999999,"LINESTRING (3.8855055 50.770007, 3.8853718 50.7707457, 3.8853754 50.7708394, 3.8854001 50.7709257, 3.8854961 50.7710259, 3.8855518 50.7710535, 3.8856234 50.7710858, 3.8856872 50.7711036, 3.8858454 50.7711211, 3.8859059 50.771118, 3.886015 50.771101, 3.8860847 50.7710826, 3.8861437 50.7710555, 3.8861912 50.771028, 3.8862296 50.7709977, 3.8862642 50.7709593, 3.8863069 50.7708936, 3.8863425 50.7707795, 3.8863492 50.7706862, 3.8863585 50.7700017, 3.886375 50.7698656, 3.8865144 50.7691914, 3.8865754 50.7689116, 3.8866413 50.7685541, 3.8867529 50.7677417, 3.886801 50.7674715, 3.8868916 50.7672443)",,N496,,
117042625,False,,Klein-Frankrijkstraat,unclassified,,2.5,False,96.842,"LINESTRING (3.8889004 50.7735951, 3.8888587 50.7735927, 3.8887741 50.7735858, 3.8886693 50.7735771, 3.8885721 50.7735554, 3.8884713 50.7735532, 3.8881854 50.7735527, 3.8880662 50.7735517, 3.8879423 50.773531, 3.8876816 50.7734702, 3.8875571 50.7734482)",,,,
38353926,False,,Wijngaardstraat,residential,30,,True,20.749,"LINESTRING (3.8788867 50.7731961, 3.8787178 50.7731762, 3.8785951 50.7731687)",,,,
"[117050593, 226829578, 226829579]",True,,Begijnhofkaai,residential,30,,False,183.086,"LINESTRING (3.8788867 50.7731961, 3.8789132 50.7731431, 3.8789879 50.7730181, 3.8791905 50.7727107, 3.8794258 50.772313, 3.879529 50.7721231, 3.8795737 50.7720364, 3.8796515 50.7718634, 3.879686 50.7716841, 3.8796966 50.7716374)",,,,
"[226829616, 51812712, 117051765]",False,,Wijngaardstraat,residential,,,False,41.217,"LINESTRING (3.8788867 50.7731961, 3.8789812 50.7732018, 3.8793561 50.7732297, 3.8794169 50.7732341, 3.8794691 50.7732379)",yes,,,
117055199,False,,Kleine Nieuwstraat,residential,,,True,52.781000000000006,"LINESTRING (3.8820876 50.7727623, 3.8819405 50.7725577, 3.8822814 50.7724313)",,,,
140834217,True,1,Nieuwstraat,residential,30,3,False,62.607,"LINESTRING (3.8820876 50.7727623, 3.882616 50.7726954, 3.8829674 50.7726921)",,,,
"[365951704, 1116471188, 147154167]",True,,"['Vredestraat', 'Markt']",residential,30,3,False,130.473,"LINESTRING (3.8823823 50.7715963, 3.8824917 50.7717035, 3.8825325 50.7717451, 3.882562 50.7717823, 3.8825709 50.7718023, 3.8826083 50.7718863, 3.8826992 50.7720642, 3.8828511 50.7722921, 3.8829305 50.7724113, 3.8829468 50.7724486, 3.8829592 50.7724934, 3.882975 50.7725806, 3.8829674 50.7726921)",,,,
365951934,False,1,Visstraat,unclassified,30,3,True,45.807,"LINESTRING (3.8823823 50.7715963, 3.8823002 50.7716226, 3.8822721 50.7716316, 3.8821322 50.7716765, 3.8817835 50.7717566)",,,,
117055200,False,,Visstraat,unclassified,,,True,52.714,"LINESTRING (3.8817835 50.7717566, 3.8817093 50.7718033, 3.8815893 50.7718806, 3.8815189 50.7719489, 3.8815023 50.7719984, 3.8814787 50.7720599, 3.8814679 50.7721638)",,,,
365951934,False,1,Visstraat,unclassified,30,3,False,45.80700000000001,"LINESTRING (3.8817835 50.7717566, 3.8821322 50.7716765, 3.8822721 50.7716316, 3.8823002 50.7716226, 3.8823823 50.7715963)",,,,
365951934,False,1,Visstraat,unclassified,30,3,True,75.849,"LINESTRING (3.8817835 50.7717566, 3.8816812 50.7717448, 3.8815455 50.7717594, 3.8814801 50.7717689, 3.8814206 50.7717826, 3.8812601 50.7718399, 3.881119 50.7719236, 3.8810355 50.7719582, 3.8809406 50.771983, 3.8808154 50.7719933)",,,,
117055200,False,,Visstraat,unclassified,,,False,52.714,"LINESTRING (3.8814679 50.7721638, 3.8814787 50.7720599, 3.8815023 50.7719984, 3.8815189 50.7719489, 3.8815893 50.7718806, 3.8817093 50.7718033, 3.8817835 50.7717566)",,,,
117050595,True,1,Penitentenstraat,residential,30,3,False,50.243,"LINESTRING (3.8808154 50.7719933, 3.8807628 50.7715844, 3.8807612 50.7715783, 3.8807518 50.7715434)",,,,
365951934,False,1,Visstraat,unclassified,30,3,False,75.849,"LINESTRING (3.8808154 50.7719933, 3.8809406 50.771983, 3.8810355 50.7719582, 3.881119 50.7719236, 3.8812601 50.7718399, 3.8814206 50.7717826, 3.8814801 50.7717689, 3.8815455 50.7717594, 3.8816812 50.7717448, 3.8817835 50.7717566)",,,,
"[31975162, 140894061]",False,2,Guilleminlaan,secondary,50,,False,172.51799999999997,"LINESTRING (3.8790466 50.7683577, 3.8790267 50.7685194, 3.8789862 50.7686695, 3.8789175 50.7688084, 3.8788538 50.7689033, 3.8787358 50.7690223, 3.8786041 50.7691237, 3.8785286 50.7691661, 3.878434 50.7692192, 3.878205 50.7693145, 3.8777724 50.7694703, 3.8776556 50.7695116)",,N496,,
31975162,False,2,Guilleminlaan,secondary,50,,True,68.944,"LINESTRING (3.8790466 50.7683577, 3.8789737 50.7680642, 3.8789159 50.7678624, 3.87889 50.7677457)",,N496,,
117083135,False,,Guilleminlaan,unclassified,,,True,80.548,"LINESTRING (3.8790466 50.7683577, 3.8785978 50.7684464, 3.8779782 50.768616)",,,,
117083135,False,,Guilleminlaan,unclassified,,,False,80.548,"LINESTRING (3.8779782 50.768616, 3.8785978 50.7684464, 3.8790466 50.7683577)",,,,
127709176,False,,Vierwindenstraat,residential,,,True,7.965,"LINESTRING (3.8897508 50.7695192, 3.8896966 50.7694563)",,,,
118904581,False,,Markt,residential,,,False,76.635,"LINESTRING (3.8836227 50.7711042, 3.8837017 50.7711424, 3.8838597 50.7712395, 3.8839905 50.7713101, 3.8840933 50.7713731, 3.8841305 50.7714162, 3.8841528 50.7714656, 3.8841727 50.7716524)",,,,
501029306,False,,Oude Steenweg,residential,,,False,33.758,"LINESTRING (3.8872144 50.7740895, 3.8867349 50.7741044)",,,,
31295118,False,,Oude Steenweg,residential,,,True,66.775,"LINESTRING (3.8872144 50.7740895, 3.8877104 50.7740611, 3.8878297 50.774059, 3.8880167 50.7740684, 3.8881581 50.7740877)",,,,
"[508232952, 120395011, 501034364]",False,,"['Sint-Adriaanstraat', 'Lorreinestraat']",unclassified,,,True,205.669,"LINESTRING (3.8872144 50.7740895, 3.8872209 50.7741813, 3.8872455 50.7743793, 3.8872528 50.7744633, 3.8872863 50.7747068, 3.8873262 50.7748765, 3.8873483 50.7749831, 3.8874197 50.7751872, 3.8874314 50.7752052, 3.8874566 50.7752187, 3.8874992 50.7752219, 3.8876395 50.7751787, 3.8878997 50.7751193, 3.888095 50.7750775, 3.8881997 50.775055, 3.8882446 50.7750454, 3.8883179 50.7750244, 3.8883769 50.7749946, 3.8884645 50.7749479)",,,destination,
365913572,True,1,Vredestraat,residential,30,3,False,72.45899999999999,"LINESTRING (3.8828847 50.7730335, 3.882682 50.7736197, 3.8826746 50.7736402, 3.8826646 50.7736701)",,,,
121515108,False,,Meerminstraat,residential,,,True,14.78,"LINESTRING (3.8886115 50.7750426, 3.88856 50.7750042, 3.8884645 50.7749479)",,,destination,
266807296,False,,Sint-Adriaanstraat,residential,,,False,52.648,"LINESTRING (3.8886115 50.7750426, 3.8888754 50.7749911, 3.8893269 50.7749029)",,,,
117055199,False,,Kleine Nieuwstraat,residential,,,False,52.781000000000006,"LINESTRING (3.8822814 50.7724313, 3.8819405 50.7725577, 3.8820876 50.7727623)",,,,
31975162,False,2,Guilleminlaan,secondary,50,,False,68.944,"LINESTRING (3.87889 50.7677457, 3.8789159 50.7678624, 3.8789737 50.7680642, 3.8790466 50.7683577)",,N496,,
"[910985896, 31975162]",False,2,Guilleminlaan,secondary,50,,True,19.060000000000002,"LINESTRING (3.87889 50.7677457, 3.8788782 50.7676731, 3.8788655 50.767575)",,N496,,
431606527,True,,Meersstraat,residential,,,False,46.73199999999999,"LINESTRING (3.87889 50.7677457, 3.8786314 50.7677744, 3.8783682 50.7678364, 3.8782475 50.7678303)",,,,
86502349,False,2,Vesten,residential,30,4,False,277.42600000000004,"LINESTRING (3.8846977 50.7718675, 3.8848131 50.7720887, 3.8848858 50.772228, 3.8849847 50.7724175, 3.8850186 50.7724825, 3.8850364 50.7725025, 3.8850636 50.77252, 3.8852694 50.7725755, 3.8853032 50.7725854, 3.8853438 50.7726046, 3.8854045 50.772654, 3.885997 50.7731415, 3.886384 50.7734599, 3.8864489 50.7735772, 3.8865315 50.7736538, 3.8866107 50.7737183, 3.8868384 50.7738913)",,,,
"[501773782, 439546903]",False,,"['Vesten', 'Hooiweg']","['unclassified', 'residential']",,2.5,"[False, True]",87.084,"LINESTRING (3.8846977 50.7718675, 3.8847612 50.7718548, 3.8847962 50.7718475, 3.8850503 50.7717939, 3.8851777 50.7717797, 3.8855486 50.7717409, 3.8859088 50.7717196)",,,,
439546912,False,2,Vesten,residential,30,4,True,27.406,"LINESTRING (3.8846977 50.7718675, 3.8846684 50.7717921, 3.8845955 50.7716297)",,,,
461366261,False,,Pelgrimsweg,residential,,,False,85.087,"LINESTRING (3.8823982 50.767589, 3.882666 50.7675921, 3.882964 50.7675603, 3.8833192 50.7675556, 3.8836011 50.7675312)",,,,
461366262,False,,Pelgrimsweg,residential,,,False,5.81,"LINESTRING (3.8836011 50.7675312, 3.8836825 50.7675223)",,,,
461366261,False,,Pelgrimsweg,residential,,,False,42.028,"LINESTRING (3.8836011 50.7675312, 3.8836294 50.7676096, 3.8836542 50.7676767, 3.8837108 50.767726, 3.8837595 50.7677435, 3.8838205 50.7677484, 3.8838869 50.7677418, 3.8839621 50.7677237)",,,,
461366261,False,,Pelgrimsweg,residential,,,True,85.087,"LINESTRING (3.8836011 50.7675312, 3.8833192 50.7675556, 3.882964 50.7675603, 3.882666 50.7675921, 3.8823982 50.767589)",,,,
461366261,False,,Pelgrimsweg,residential,,,False,7.283,"LINESTRING (3.8839621 50.7677237, 3.8840647 50.7677148)",,,,
461366263,False,,Pelgrimsweg,residential,,,False,5.611,"LINESTRING (3.8839621 50.7677237, 3.8839798 50.7676745)",,,,
461366261,False,,Pelgrimsweg,residential,,,True,42.028,"LINESTRING (3.8839621 50.7677237, 3.8838869 50.7677418, 3.8838205 50.7677484, 3.8837595 50.7677435, 3.8837108 50.767726, 3.8836542 50.7676767, 3.8836294 50.7676096, 3.8836011 50.7675312)",,,,
461366261,False,,Pelgrimsweg,residential,,,True,7.283,"LINESTRING (3.8840647 50.7677148, 3.8839621 50.7677237)",,,,
461366262,False,,Pelgrimsweg,residential,,,True,5.81,"LINESTRING (3.8836825 50.7675223, 3.8836011 50.7675312)",,,,
461366263,False,,Pelgrimsweg,residential,,,True,5.611,"LINESTRING (3.8839798 50.7676745, 3.8839621 50.7677237)",,,,
499877128,False,,Parkstraat,unclassified,,4,False,39.61500000000001,"LINESTRING (3.8847084 50.7702937, 3.8844865 50.7703661, 3.8843746 50.770429, 3.8843387 50.7704664, 3.8843188 50.7704865, 3.8843102 50.7705223)",,,destination,
365952939,False,1,Brandstraat,residential,,2.5,False,63.805,"LINESTRING (3.8819953 50.7710712, 3.8819244 50.7710296, 3.881895 50.7710093, 3.8818732 50.7709871, 3.8818534 50.7709202, 3.8818343 50.7708085, 3.881827 50.7707776, 3.8817719 50.7707646, 3.8814409 50.7707463)",,,,
"[501773782, 439546903]",False,,"['Vesten', 'Hooiweg']","['residential', 'unclassified']",,2.5,"[False, True]",87.084,"LINESTRING (3.8859088 50.7717196, 3.8855486 50.7717409, 3.8851777 50.7717797, 3.8850503 50.7717939, 3.8847962 50.7718475, 3.8847612 50.7718548, 3.8846977 50.7718675)",,,,
266807296,False,,Sint-Adriaanstraat,residential,,,True,52.648,"LINESTRING (3.8893269 50.7749029, 3.8888754 50.7749911, 3.8886115 50.7750426)",,,,
140833952,False,,Denderstraat,residential,30,,True,89.22999999999999,"LINESTRING (3.8826646 50.7736701, 3.8825613 50.7736491, 3.8821663 50.7735788, 3.8816714 50.773494, 3.8815318 50.7734751, 3.8814433 50.773454)",,,,
553770309,False,,Abdijstraat,residential,30,,False,105.18299999999999,"LINESTRING (3.8826646 50.7736701, 3.8827474 50.7736852, 3.8828128 50.7736972, 3.8831514 50.7737588, 3.8836894 50.7738722, 3.8837994 50.7739135, 3.8840721 50.7739833)",,,,
"[237650171, 237650172]",True,1,Bokerstraat,residential,30,,False,146.06799999999998,"LINESTRING (3.8840721 50.7739833, 3.8841047 50.7737849, 3.8840833 50.7736916, 3.8840135 50.7736373, 3.883886 50.7735509, 3.8837748 50.7734762, 3.8830613 50.7730589, 3.8828847 50.7730335)",,,,
553770309,False,,Abdijstraat,residential,30,,False,136.82299999999998,"LINESTRING (3.8840721 50.7739833, 3.8842873 50.7740304, 3.8843564 50.7740432, 3.884606 50.7740839, 3.8846791 50.774094, 3.8848197 50.7741145, 3.8849704 50.7741258, 3.8851125 50.7741304, 3.8853772 50.7741276, 3.8859863 50.7741022)",,,,
553770309,False,,Abdijstraat,residential,30,,True,105.183,"LINESTRING (3.8840721 50.7739833, 3.8837994 50.7739135, 3.8836894 50.7738722, 3.8831514 50.7737588, 3.8828128 50.7736972, 3.8827474 50.7736852, 3.8826646 50.7736701)",,,,
147154160,True,,Steenstraat,residential,,,False,82.886,"LINESTRING (3.8840323 50.7730035, 3.8838307 50.7729298, 3.8833245 50.7727602, 3.8829674 50.7726921)",,,,
"[686025312, 686025313, 581376386]",False,,Markt,residential,30,,False,154.34900000000002,"LINESTRING (3.8840323 50.7730035, 3.8840521 50.7729755, 3.8841492 50.7728381, 3.8841384 50.7725593, 3.8841862 50.7722851, 3.8841668 50.7722314, 3.8840659 50.7721541, 3.8840248 50.7717558, 3.8840147 50.7716583)",,,,building_passage
501773779,False,,Markt,residential,30,6,False,11.13,"LINESTRING (3.8840147 50.7716583, 3.8841727 50.7716524)",,,,
"[501773779, 1116471189]",False,,Markt,residential,30,6,True,101.012,"LINESTRING (3.8840147 50.7716583, 3.8835331 50.7716761, 3.8833725 50.7716821, 3.8833055 50.7716823, 3.8832602 50.7716679, 3.8832242 50.7716491, 3.8829457 50.7712926)",,,,
"[686025312, 686025313, 581376386]",False,,Markt,residential,30,,True,154.349,"LINESTRING (3.8840147 50.7716583, 3.8840248 50.7717558, 3.8840659 50.7721541, 3.8841668 50.7722314, 3.8841862 50.7722851, 3.8841384 50.7725593, 3.8841492 50.7728381, 3.8840521 50.7729755, 3.8840323 50.7730035)",,,,building_passage
365913572,True,1,Vredestraat,residential,30,3,False,38.446,"LINESTRING (3.8829674 50.7726921, 3.8829244 50.7729198, 3.8828847 50.7730335)",,,,
365952394,True,1,Dierkoststraat,residential,,2,False,12.451,"LINESTRING (3.8841427 50.770486, 3.8843102 50.7705223)",,,,
785859342,False,,Putsemein,unclassified,,,False,113.82900000000001,"LINESTRING (3.8841427 50.770486, 3.8841552 50.7703792, 3.884174 50.7702861, 3.8841958 50.7701637, 3.8842004 50.7701408, 3.8842171 50.7700442, 3.8842246 50.7699945, 3.8842333 50.7699411, 3.8842598 50.7697745, 3.8842621 50.76971, 3.8842501 50.7696837, 3.8842332 50.769671, 3.8839196 50.7696471)",,,,
785859343,False,,Putsemein,unclassified,,,False,30.093,"LINESTRING (3.8839196 50.7696471, 3.8838685 50.7699158)",,,,
"[898490914, 785859342]",False,,Putsemein,unclassified,,,"[False, True]",83.006,"LINESTRING (3.8839196 50.7696471, 3.8836462 50.7696281, 3.8835774 50.7696277, 3.8835478 50.7696366, 3.8835217 50.7696624, 3.8834807 50.7699059, 3.8834611 50.7699208, 3.8834363 50.7699314, 3.8834095 50.7699377, 3.8833498 50.7699322, 3.8832834 50.7699246, 3.8831949 50.7699322, 3.8831346 50.7699407)",,,,
785859342,False,,Putsemein,unclassified,,,True,113.82900000000002,"LINESTRING (3.8839196 50.7696471, 3.8842332 50.769671, 3.8842501 50.7696837, 3.8842621 50.76971, 3.8842598 50.7697745, 3.8842333 50.7699411, 3.8842246 50.7699945, 3.8842171 50.7700442, 3.8842004 50.7701408, 3.8841958 50.7701637, 3.884174 50.7702861, 3.8841552 50.7703792, 3.8841427 50.770486)",,,,
785859343,False,,Putsemein,unclassified,,,True,30.093,"LINESTRING (3.8838685 50.7699158, 3.8839196 50.7696471)",,,,
"[898490914, 785859342]",False,,Putsemein,unclassified,,,"[False, True]",83.006,"LINESTRING (3.8831346 50.7699407, 3.8831949 50.7699322, 3.8832834 50.7699246, 3.8833498 50.7699322, 3.8834095 50.7699377, 3.8834363 50.7699314, 3.8834611 50.7699208, 3.8834807 50.7699059, 3.8835217 50.7696624, 3.8835478 50.7696366, 3.8835774 50.7696277, 3.8836462 50.7696281, 3.8839196 50.7696471)",,,,
97418420,False,,Kloefstraat,residential,,,False,8.811,"LINESTRING (3.8871322 50.7699178, 3.8870113 50.7699386)",,,,
97418420,False,,Kloefstraat,residential,,,True,187.74399999999997,"LINESTRING (3.8871322 50.7699178, 3.8876169 50.7698018, 3.8882825 50.7697081, 3.8885642 50.7696542, 3.8894217 50.7694963, 3.8895712 50.7694765, 3.8896966 50.7694563)",,,,
1000532945,False,,Pachtersstraat,residential,,,True,79.91199999999999,"LINESTRING (3.8871322 50.7699178, 3.8871445 50.769855, 3.8871619 50.7697965, 3.8871968 50.7696752, 3.8872139 50.7692723, 3.8872169 50.7692028)",,,,
1000532945,False,,Pachtersstraat,residential,,,False,79.912,"LINESTRING (3.8872169 50.7692028, 3.8872139 50.7692723, 3.8871968 50.7696752, 3.8871619 50.7697965, 3.8871445 50.769855, 3.8871322 50.7699178)",,,,
1001091377,False,,Meersstraat,residential,,,False,8.455,"LINESTRING (3.8781402 50.7678646, 3.8782475 50.7678303)",,,,
1001091377,False,,Meersstraat,residential,,,True,110.669,"LINESTRING (3.8781402 50.7678646, 3.8774522 50.7680757, 3.8767583 50.7683387)",,,,
