osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,junction,access,tunnel
135744228,,secondary,True,False,20.067999999999998,"LINESTRING (5.1071559 50.2942107, 5.1071302 50.2941908, 5.1071143 50.2941671, 5.1071096 50.2941415, 5.1071164 50.2941161, 5.1071342 50.2940929, 5.1071615 50.294074, 5.1071961 50.2940607)",,,,roundabout,,
27654198,Chemin du Tersoit,secondary,False,True,24.675,"LINESTRING (5.1076887 50.2940121, 5.1075244 50.2940839, 5.1073854 50.2941169)",N957,,,,,
135744229,,residential,True,False,27.795,"LINESTRING (5.1076887 50.2940121, 5.1076244 50.2940935, 5.1075576 50.2941628, 5.1075324 50.2942385)",,,,,,
389023928,Rue de Biron,residential,False,False,12.753,"LINESTRING (5.1075324 50.2942385, 5.1074584 50.2942018, 5.1073777 50.2941831)",,,,,,
389023928,Rue de Biron,residential,False,True,12.753,"LINESTRING (5.1073777 50.2941831, 5.1074584 50.2942018, 5.1075324 50.2942385)",,,,,,
842448987,,secondary,True,False,18.537,"LINESTRING (5.1073777 50.2941831, 5.107353 50.294206, 5.1073185 50.2942229, 5.1072776 50.2942324, 5.1072341 50.2942334, 5.1071922 50.2942259, 5.1071559 50.2942107)",,,,roundabout,,
31028194,Rue Walter Soeur,residential,False,True,316.642,"LINESTRING (5.0962876 50.2984495, 5.096326 50.2983418, 5.0964624 50.2981759, 5.0964646 50.298173, 5.096832 50.2978265, 5.0969216 50.2977432, 5.0971897 50.2974939, 5.0973777 50.2973478, 5.0980155 50.2968446, 5.0981958 50.2967017, 5.0986175 50.2963845, 5.0988352 50.2962315, 5.098921 50.2961712)",,,,,,
32530365,Chemin de Rebonmoulin,residential,False,False,153.566,"LINESTRING (5.0962876 50.2984495, 5.0964442 50.2985846, 5.0964992 50.2986352, 5.0965088 50.2986422, 5.0965353 50.2986997, 5.0965035 50.2987513, 5.0964203 50.2988097, 5.0957149 50.2991659, 5.0953733 50.2993502, 5.0952677 50.2994062)",,,,,,
226845604,Rue des Stations,residential,False,False,59.123000000000005,"LINESTRING (5.0967358 50.2940384, 5.0970497 50.2942523, 5.0973052 50.2944262)",,,30,,,
226845604,Rue des Stations,residential,False,True,125.51399999999998,"LINESTRING (5.0967358 50.2940384, 5.0965314 50.2938895, 5.0963692 50.2937361, 5.0961038 50.2934598, 5.0957588 50.2931006)",,,30,,,
23126037,Rue du Commerce,tertiary,True,False,125.11999999999999,"LINESTRING (5.0978247 50.2933241, 5.0976871 50.2932268, 5.0974025 50.2930254, 5.097195 50.2928943, 5.0971726 50.2928807, 5.0968079 50.2926591, 5.0967486 50.2926245, 5.0965827 50.2925274)",,,,,,
"[31662530, 226870147]",Rue de l'Univers,residential,True,False,110.869,"LINESTRING (5.0978247 50.2933241, 5.097761 50.2933658, 5.0974853 50.2935466, 5.0968892 50.2939374, 5.0967358 50.2940384)",,,,,,
226873003,Rue Piervenne,residential,True,False,125.88499999999999,"LINESTRING (5.0967506 50.2947742, 5.0968107 50.2948129, 5.0979371 50.2955382, 5.0979987 50.2955779)",,,,,,
"[31662531, 226874124]",Rue Tasiaux,residential,False,True,231.68,"LINESTRING (5.0967506 50.2947742, 5.0966958 50.2948098, 5.095951 50.2952928, 5.0953768 50.2956652, 5.0944619 50.2962586)",,,,,,
32516893,Rue Courte,residential,True,False,55.222,"LINESTRING (5.0973052 50.2944262, 5.0967506 50.2947742)",,,,,,
103181710,Rue des Stations,residential,False,True,69.413,"LINESTRING (5.0973052 50.2944262, 5.0976017 50.2946363, 5.0976851 50.2946947, 5.0977693 50.2947536, 5.097963 50.2948878)",,,30,,,
226845604,Rue des Stations,residential,False,True,59.123000000000005,"LINESTRING (5.0973052 50.2944262, 5.0970497 50.2942523, 5.0967358 50.2940384)",,,30,,,
103189599,Rue d'Omalius,residential,False,True,34.333,"LINESTRING (5.0944619 50.2962586, 5.0939961 50.2961762)",,,,,,
"[31662531, 226874124]",Rue Tasiaux,residential,False,False,231.67999999999998,"LINESTRING (5.0944619 50.2962586, 5.0953768 50.2956652, 5.095951 50.2952928, 5.0966958 50.2948098, 5.0967506 50.2947742)",,,,,,
103189599,Rue d'Omalius,residential,False,False,303.867,"LINESTRING (5.0944619 50.2962586, 5.0963833 50.2965811, 5.0965249 50.2965716, 5.0966213 50.2965301, 5.0966432 50.2965207, 5.0967103 50.2964918, 5.0979447 50.2956162, 5.0979987 50.2955779)",,,,,,
226874783,Rue Verte Voie,residential,False,False,55.993,"LINESTRING (5.1068048 50.2936277, 5.1070628 50.2938536, 5.1071961 50.2940607)",,,,,,
108965585,Rempart de la Tour,residential,True,False,125.75399999999999,"LINESTRING (5.104845 50.2963813, 5.104774 50.2965957, 5.1045279 50.2969333, 5.1043295 50.2972082, 5.1041703 50.2974219)",,1,,,,
31727287,Rue Piconette,residential,False,False,56.342,"LINESTRING (5.1037977 50.2979038, 5.1036658 50.2978611, 5.103529 50.2977883, 5.103234 50.2976641, 5.1031256 50.2976416)",,,,,,
108965585,Rempart de la Tour,residential,True,False,51.882,"LINESTRING (5.1037977 50.2979038, 5.1036008 50.298178, 5.1034306 50.298302)",,1,,,,
"[96575872, 226877857]",Rempart de la Tour,residential,True,False,158.81799999999998,"LINESTRING (5.1034306 50.298302, 5.1032867 50.2983235, 5.102913 50.2982977, 5.102454 50.2982614, 5.1021776 50.298248, 5.1018879 50.2982339, 5.1015633 50.2981994, 5.1014076 50.2981782, 5.1012166 50.2981574)",,1,,,,
1226791887,Rue du Condroz,secondary,False,False,5.102,"LINESTRING (5.1042367 50.2957899, 5.104189 50.2958242)",N957,,,,,
23007499,Rue du Condroz,secondary,False,True,38.749,"LINESTRING (5.1042367 50.2957899, 5.1044362 50.2956447, 5.1044997 50.2956107, 5.1045708 50.2955898, 5.1046514 50.2955804)",N957,,,,,
1226791887,Rue du Condroz,secondary,False,True,21.627,"LINESTRING (5.1040273 50.295989, 5.104189 50.2958242)",N957,,,,,
31727286,Rue de l'Alboca,residential,True,False,72.64500000000001,"LINESTRING (5.1040273 50.295989, 5.1040936 50.2960183, 5.104845 50.2963813)",,,,,,
84472179,Rue Saint-Nicolas,residential,True,False,98.35299999999998,"LINESTRING (5.1040273 50.295989, 5.1038982 50.2959416, 5.1035999 50.2958306, 5.1034482 50.2957738, 5.1033002 50.2956895, 5.1031666 50.2955892, 5.1031548 50.2955337, 5.1031648 50.2954814, 5.103179 50.2953924)",,,,,,
591878164,Rue du Condroz,secondary,False,False,96.481,"LINESTRING (5.1040273 50.295989, 5.1039304 50.2960786, 5.1032769 50.2967122)",N957,,,,,
84472161,Rempart des Béguines,residential,True,False,87.511,"LINESTRING (5.103179 50.2953924, 5.1033668 50.2954338, 5.1035735 50.2955145, 5.1041384 50.295747, 5.1042367 50.2957899)",,,,,,
226875139,Rempart des Béguines,residential,False,True,26.909000000000002,"LINESTRING (5.103179 50.2953924, 5.1029526 50.2952982, 5.1028634 50.2952586)",,,,,,
89482833,Rue Charles Balthasar,residential,False,True,37.028,"LINESTRING (5.093986 50.2989635, 5.0944034 50.298764)",,,,,,
32530365,Chemin de Rebonmoulin,residential,False,True,153.566,"LINESTRING (5.0952677 50.2994062, 5.0953733 50.2993502, 5.0957149 50.2991659, 5.0964203 50.2988097, 5.0965035 50.2987513, 5.0965353 50.2986997, 5.0965088 50.2986422, 5.0964992 50.2986352, 5.0964442 50.2985846, 5.0962876 50.2984495)",,,,,,
89482835,Rue Charles Balthasar,residential,False,True,94.58,"LINESTRING (5.0952677 50.2994062, 5.0951912 50.299355, 5.0947277 50.299063, 5.0945086 50.2988714, 5.0944034 50.298764)",,,,,,
"[467816297, 374741765]",Chemin de Rebonmoulin,residential,False,False,113.64800000000001,"LINESTRING (5.0952677 50.2994062, 5.0944688 50.2998773, 5.0941936 50.2999457, 5.0939829 50.2999113)",,,,,,
89482833,Rue Charles Balthasar,residential,False,False,37.028,"LINESTRING (5.0944034 50.298764, 5.093986 50.2989635)",,,,,,
89482835,Rue Charles Balthasar,residential,False,False,94.58000000000001,"LINESTRING (5.0944034 50.298764, 5.0945086 50.2988714, 5.0947277 50.299063, 5.0951912 50.299355, 5.0952677 50.2994062)",,,,,,
93525766,Place Léopold II,residential,True,False,12.828,"LINESTRING (5.1007715 50.2971111, 5.1008244 50.2972214)",,,,,,
103189602,Rue Nicolas Ansiaux,residential,False,False,78.449,"LINESTRING (5.1007715 50.2971111, 5.1006207 50.2970074, 5.1002694 50.2967644, 5.1001116 50.2966504, 5.1000472 50.2965806)",,,,,,
93525766,Place Léopold II,residential,True,False,41.813,"LINESTRING (5.1008244 50.2972214, 5.1012513 50.2974803)",,,,,,
93525790,Place Léopold II,residential,True,False,65.537,"LINESTRING (5.1008244 50.2972214, 5.1006687 50.2973066, 5.1007998 50.2973902, 5.1012281 50.2975922)",,,,,,
23007502,Rue du Centre,tertiary,True,False,93.129,"LINESTRING (5.1016653 50.2966995, 5.1015978 50.2966048, 5.1013964 50.2964502, 5.1012891 50.2963747, 5.1009279 50.2962215, 5.1007331 50.2961318)",,,,,,
93525795,Rue Nicolas Hauzeur,residential,True,False,78.995,"LINESTRING (5.1016653 50.2966995, 5.1016018 50.2967213, 5.1013082 50.296834, 5.1009735 50.2970457, 5.1007715 50.2971111)",,,,,,
32530772,Rue du Bonbonnier,secondary,False,False,12.551,"LINESTRING (5.1012281 50.2975922, 5.1012513 50.2974803)",N921,,,,,
32530772,Rue du Bonbonnier,secondary,False,True,26.121,"LINESTRING (5.1012281 50.2975922, 5.1012313 50.2978271)",N921,,,,,
32530772,Rue du Bonbonnier,secondary,False,False,26.121,"LINESTRING (5.1012313 50.2978271, 5.1012281 50.2975922)",N921,,,,,
32530772,Rue du Bonbonnier,secondary,False,True,22.853,"LINESTRING (5.1012313 50.2978271, 5.1012266 50.2979151, 5.1012204 50.2980325)",N921,,,,,
421745798,Rue de la Centenaire,residential,False,False,62.436,"LINESTRING (5.1012313 50.2978271, 5.1014409 50.2977875, 5.1016045 50.2977386, 5.1017051 50.2977172, 5.1018352 50.2977318, 5.1020642 50.2977811)",,,,,,
23007500,Rue Léon Simon,tertiary,False,True,22.029,"LINESTRING (5.1058062 50.2959249, 5.1060376 50.2960568)",,,,,,
23007500,Rue Léon Simon,tertiary,False,False,83.0,"LINESTRING (5.1058062 50.2959249, 5.1054229 50.2957794, 5.1050189 50.2956455, 5.1048261 50.2955906, 5.1047709 50.2955833)",,,,,,
93525760,Rue de l'Abbaye,residential,True,False,64.149,"LINESTRING (5.1058062 50.2959249, 5.1056273 50.2960786, 5.1053148 50.2963077, 5.105225 50.2963656)",,1,,,destination,
23007498,Avenue Schlogel,tertiary,False,False,60.456999999999994,"LINESTRING (5.1065644 50.2964838, 5.1062192 50.2962081, 5.1060376 50.2960568)",,,,,,
103180982,Chemin de Rebompré,residential,False,True,193.011,"LINESTRING (5.1065644 50.2964838, 5.1064484 50.2966007, 5.1062966 50.2968959, 5.1060126 50.2972085, 5.1059692 50.2973217, 5.1059721 50.2974635, 5.1060623 50.2979177, 5.1060778 50.2981265)",,,,,,
103189602,Rue Nicolas Ansiaux,residential,False,True,78.449,"LINESTRING (5.1000472 50.2965806, 5.1001116 50.2966504, 5.1002694 50.2967644, 5.1006207 50.2970074, 5.1007715 50.2971111)",,,,,,
150358547,Place Monseu,unclassified,False,False,21.876,"LINESTRING (5.1000472 50.2965806, 5.1002292 50.2964652, 5.1002573 50.2964376)",,,,,,
32530772,Rue du Bonbonnier,secondary,False,True,12.551,"LINESTRING (5.1012513 50.2974803, 5.1012281 50.2975922)",N921,,,,,
32530772,Rue du Bonbonnier,secondary,False,False,83.07000000000001,"LINESTRING (5.1012513 50.2974803, 5.1014475 50.29733, 5.1017325 50.2971027, 5.1019038 50.2969743, 5.1019979 50.2969054)",N921,,,,,
103181710,Rue des Stations,residential,False,False,69.413,"LINESTRING (5.097963 50.2948878, 5.0977693 50.2947536, 5.0976851 50.2946947, 5.0976017 50.2946363, 5.0973052 50.2944262)",,,30,,,
30750926,Rue Courtejoie,tertiary,True,False,130.30300000000003,"LINESTRING (5.0999897 50.2953961, 5.1000925 50.2953394, 5.1006023 50.295058, 5.100674 50.2950177, 5.1011968 50.2946367, 5.1012831 50.2945694)",,,,,,
"[93525792, 103189593]","['Cour Monseu', 'Rue du 11 Février']","['residential', 'unclassified']",True,False,83.845,"LINESTRING (5.0999897 50.2953961, 5.0999145 50.2954762, 5.0998427 50.2955527, 5.0994976 50.2958819, 5.0994841 50.2959209, 5.099586 50.2960395)",,,,,,
327860399,Rue du Commerce,tertiary,True,False,93.556,"LINESTRING (5.0999897 50.2953961, 5.0999401 50.2953104, 5.099604 50.2948453, 5.0994293 50.2946354)",,,,,,
423734541,,unclassified,True,False,11.332,"LINESTRING (5.1000467 50.2975203, 5.100083 50.2975309, 5.1001121 50.2975483, 5.1001309 50.2975708, 5.1001375 50.2975959)",,,,roundabout,,
151091860,,unclassified,True,False,21.908,"LINESTRING (5.0999186 50.2976456, 5.0998994 50.2976242, 5.0998914 50.2976001, 5.0998956 50.2975757, 5.0999113 50.2975532, 5.0999372 50.2975349, 5.0999706 50.2975227, 5.1000084 50.2975176, 5.1000467 50.2975203)",,,,roundabout,,
"[95860856, 467812639]",Rue Saint-Quentin,unclassified,False,False,221.875,"LINESTRING (5.0999186 50.2976456, 5.099719 50.2978016, 5.0996111 50.2979406, 5.0995227 50.2980545, 5.0992243 50.2984381, 5.0990605 50.2986359, 5.0989417 50.2987445, 5.0988605 50.2988245, 5.0986224 50.2990066, 5.0982156 50.2993033)",,,,,,
103180989,Chemin de Rebompré,residential,False,False,31.649,"LINESTRING (5.1057146 50.2999923, 5.1055281 50.3002508)",,,,,,
96575702,Rue de la Principauté,residential,False,False,97.816,"LINESTRING (5.1057146 50.2999923, 5.1058571 50.3000289, 5.1063377 50.3001225, 5.1070355 50.3002387)",,,,,,
103180989,Chemin de Rebompré,residential,False,True,58.824,"LINESTRING (5.1057146 50.2999923, 5.1057396 50.2999557, 5.1058344 50.2997861, 5.1059451 50.2994853)",,,,,,
103180989,Chemin de Rebompré,residential,False,True,31.649,"LINESTRING (5.1055281 50.3002508, 5.1057146 50.2999923)",,,,,,
96575706,Rue des Bonnes Villes,residential,False,False,63.23,"LINESTRING (5.1059451 50.2994853, 5.1060703 50.2995038, 5.1068024 50.2996381)",,,,,,
103180989,Chemin de Rebompré,residential,False,False,58.824,"LINESTRING (5.1059451 50.2994853, 5.1058344 50.2997861, 5.1057396 50.2999557, 5.1057146 50.2999923)",,,,,,
103180989,Chemin de Rebompré,residential,False,True,48.163000000000004,"LINESTRING (5.1059451 50.2994853, 5.1060206 50.2991381, 5.1060192 50.2990555)",,,,,,
226875139,Rempart des Béguines,residential,False,False,50.614000000000004,"LINESTRING (5.1022431 50.2950392, 5.1026068 50.2951929, 5.1028634 50.2952586)",,,,,,
226875139,Rempart des Béguines,residential,False,True,54.048,"LINESTRING (5.1022431 50.2950392, 5.1016944 50.294808, 5.1016157 50.294765)",,,,,,
96559409,Rue Concorde,residential,True,False,79.789,"LINESTRING (5.1004613 50.2953969, 5.100982 50.2956438, 5.1012529 50.2957864, 5.1013484 50.2958367)",,,,,,
226876372,Rue Famenne,residential,True,False,33.42700000000001,"LINESTRING (5.1004613 50.2953969, 5.1002651 50.2955309, 5.1001915 50.2955476, 5.1000873 50.2955381)",,,,,,
"[226875140, 226875141, 96559407]",Rue Adolphe Delooz,residential,True,False,109.112,"LINESTRING (5.1013484 50.2958367, 5.1015838 50.2956262, 5.1021157 50.2951585, 5.1021745 50.2951067, 5.1022431 50.2950392)",,,,,,
"[226875986, 96559411, 330084979, 330084978]",Rue Concorde,residential,True,False,169.53900000000002,"LINESTRING (5.1032769 50.2967122, 5.1032048 50.2966745, 5.1028997 50.2965068, 5.1025281 50.2963044, 5.1023927 50.2962394, 5.1023445 50.2962143, 5.1022697 50.2961829, 5.1019068 50.2960909, 5.1015822 50.2959774, 5.1013621 50.2958449, 5.1013484 50.2958367)",,,,,,building_passage
591878164,Rue du Condroz,secondary,False,False,71.422,"LINESTRING (5.1032769 50.2967122, 5.103193 50.2967927, 5.1027935 50.2972071, 5.1027126 50.2972354)",N957,,,,,
591878164,Rue du Condroz,secondary,False,True,96.481,"LINESTRING (5.1032769 50.2967122, 5.1039304 50.2960786, 5.1040273 50.295989)",N957,,,,,
421745798,Rue de la Centenaire,residential,False,True,62.43599999999999,"LINESTRING (5.1020642 50.2977811, 5.1018352 50.2977318, 5.1017051 50.2977172, 5.1016045 50.2977386, 5.1014409 50.2977875, 5.1012313 50.2978271)",,,,,,
