osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref,bridge,junction,access,tunnel
"[1195546264, 1191605450]",,"['Place du Vingt Août', 'Place Cockerill']",tertiary,True,False,73.27199999999999,"LINESTRING (5.5751579 50.6414956, 5.5750812 50.6413854, 5.5749704 50.6411736, 5.574918 50.640971, 5.5749124 50.6408983, 5.5749095 50.6408611)",50,,,,,
55804109,2,Rue de Bruxelles,primary,True,False,41.367000000000004,"LINESTRING (5.5714158 50.6460564, 5.5715976 50.6460546, 5.5720023 50.6460474)",50,N3,,,,
30281498,,Boulevard Saucy,residential,True,False,32.769,"LINESTRING (5.578889 50.6408859, 5.5789151 50.6409334, 5.5789622 50.6409625, 5.5791395 50.6409942, 5.5792722 50.6410113)",30,,,,,
1192673686,2,Quai sur Meuse,secondary,False,True,20.256,"LINESTRING (5.5775509 50.6428044, 5.5776307 50.6429794)",50,N671,,,,
37341971,,Rue du Rêwe,residential,True,False,100.341,"LINESTRING (5.5775509 50.6428044, 5.5765725 50.6433883, 5.5765169 50.6434243)",,,,,,
184970668,,Quai sur Meuse,tertiary,True,False,50.645,"LINESTRING (5.5775509 50.6428044, 5.5774355 50.6427335, 5.5772975 50.6426088, 5.5771152 50.6424441)",50,,,,,
536656854,2,Quai sur Meuse,secondary,False,False,202.206,"LINESTRING (5.5775509 50.6428044, 5.5774883 50.6426546, 5.5774464 50.642524, 5.5773857 50.6423276, 5.5773496 50.6421724, 5.5772472 50.6417283, 5.5771595 50.6413477, 5.577125 50.6411817, 5.5771289 50.6410094)",50,N671,,,,
8106834,1,Rue Chéravoie,residential,True,False,28.338,"LINESTRING (5.5763763 50.6429195, 5.5761451 50.6430572, 5.5760867 50.6430961)",,,,,,
145798077,,Boulevard Saucy,residential,True,False,45.283,"LINESTRING (5.5798633 50.6412096, 5.5792344 50.6411273)",30,,,,,
10700163,,Rue Saint-Éloi,residential,False,True,64.687,"LINESTRING (5.5798633 50.6412096, 5.5799314 50.6413746, 5.580162 50.6417589)",,,,,,
31695864,2,Rue Jamin Saint-Roch,residential,False,False,51.67,"LINESTRING (5.5754024 50.6435788, 5.5755526 50.6436426, 5.5756212 50.6436713, 5.5760433 50.6438021)",,,,,,
33070728,,Rue de la Sirène,residential,False,True,78.408,"LINESTRING (5.5732713 50.6408228, 5.5732068 50.6409082, 5.5725376 50.641347)",,,,,,
"[106432802, 839382356]",3,Rue Charles Magnette,residential,False,False,100.063,"LINESTRING (5.5732713 50.6408228, 5.5736976 50.6408934, 5.5740708 50.6409552, 5.5741916 50.6409752, 5.5742401 50.6409832, 5.5745377 50.6410325, 5.5746285 50.641072)",,,,,,
375652034,,Rue Damery,residential,False,False,40.587,"LINESTRING (5.5802185 50.6411394, 5.5803275 50.640781)",30,,,,,
30171433,1,Quai de la Ribuée,secondary,True,False,30.968000000000004,"LINESTRING (5.5786901 50.6446448, 5.5786434 50.6445676, 5.5785327 50.6443848)",50,N671,,,,
1179753032,,Quai de la Goffe,secondary,True,False,6.104,"LINESTRING (5.5786901 50.6446448, 5.5787299 50.644634, 5.5787728 50.6446304)",,N671,,roundabout,,
375652034,,Rue Damery,residential,False,True,40.587,"LINESTRING (5.5803275 50.640781, 5.5802185 50.6411394)",30,,,,,
"[369991169, 37341964]",,"['Rue Pont-Thomas', 'Rue Donceel']",residential,True,False,34.481,"LINESTRING (5.5737389 50.6426601, 5.5738891 50.6428227, 5.5739304 50.6428314, 5.5740728 50.6428577)",,,,,,
"[518647963, 1216470781]",1,Rue de la Régence,residential,True,False,99.453,"LINESTRING (5.5737389 50.6426601, 5.5729019 50.6429612, 5.5725009 50.643088)",30,,,,,
244164486,1,Rue de la Cathédrale,residential,True,False,20.092,"LINESTRING (5.574691 50.6425159, 5.5744542 50.6424154)",,,,,,
530530423,,Rue Donceel,residential,True,False,58.153999999999996,"LINESTRING (5.574691 50.6425159, 5.5742215 50.6427428, 5.5741636 50.6427879, 5.5740728 50.6428577)",,,,,,
244164486,1,Rue de la Cathédrale,residential,True,False,42.89,"LINESTRING (5.5751965 50.6427304, 5.5751097 50.6426936, 5.5749286 50.6426157, 5.574691 50.6425159)",,,,,,
1228482693,1,Rue de l'Agneau,residential,True,False,12.14,"LINESTRING (5.5766578 50.6435272, 5.5767861 50.6434544)",,,,,no,
8106844,1,Rue de la Cathédrale,residential,True,False,15.165000000000001,"LINESTRING (5.5766578 50.6435272, 5.5765776 50.6434726, 5.5765169 50.6434243)",,,,,,
1192673686,2,Quai sur Meuse,secondary,False,False,20.256,"LINESTRING (5.5776307 50.6429794, 5.5775509 50.6428044)",50,N671,,,,
1194773862,2,Quai sur Meuse,secondary,False,True,36.618,"LINESTRING (5.5776307 50.6429794, 5.5777872 50.6432934)",50,N671,,,,
37341972,1,Rue de l'Agneau,residential,False,True,51.316,"LINESTRING (5.5776307 50.6429794, 5.5772252 50.6432054, 5.5770851 50.6432848)",,,,,no,
1194773862,2,Quai sur Meuse,secondary,False,False,36.618,"LINESTRING (5.5777872 50.6432934, 5.5776307 50.6429794)",50,N671,,,,
"[1245660264, 1245660265, 1181928770, 184970670]",3,"['Quai sur Meuse', 'Quai de la Ribuée']",secondary,False,True,132.659,"LINESTRING (5.5777872 50.6432934, 5.577909 50.6435285, 5.5779807 50.6436736, 5.5780022 50.6437105, 5.5780552 50.6437895, 5.5781369 50.643893, 5.5781834 50.643962, 5.5782292 50.6440172, 5.5782604 50.6440576, 5.5783755 50.6442069, 5.5785183 50.6443651, 5.5785327 50.6443848)",50,N671,,,,yes
37341965,,Place Saint Denis,residential,True,False,16.452,"LINESTRING (5.5740728 50.6428577, 5.5741917 50.642985)",,,,,,
40028204,,Place Saint Denis,residential,False,True,17.382,"LINESTRING (5.574683 50.643179, 5.5746017 50.6432591, 5.5745478 50.6433097)",,,,,,
191906131,,Rue Sainte-Aldegonde,residential,True,False,63.205999999999996,"LINESTRING (5.574683 50.643179, 5.5749161 50.6430747, 5.5750441 50.6429202, 5.5751965 50.6427304)",,,,,,
568992699,,Passage Charles Bury,residential,False,False,23.570999999999998,"LINESTRING (5.5678051 50.6432036, 5.5678823 50.6431624, 5.5679202 50.6431144, 5.5679345 50.6430598, 5.5679612 50.6430247)",30,,,,,
568992701,,Passage Charles Bury,residential,True,False,40.917,"LINESTRING (5.5678051 50.6432036, 5.567731 50.6432192, 5.5676512 50.6432246, 5.5675343 50.6432292, 5.5672295 50.64323)",,,,,,
40028204,,Place Saint Denis,residential,False,False,17.382,"LINESTRING (5.5745478 50.6433097, 5.5746017 50.6432591, 5.574683 50.643179)",,,,,,
"[46788585, 1088042278]",,Boulevard Saucy,residential,True,False,13.171,"LINESTRING (5.5792344 50.6411273, 5.5792545 50.6410654, 5.5792722 50.6410113)",,,,,,
"[245078042, 244039158]",,"['Quai de Gaulle', 'Boulevard Saucy']",residential,True,False,113.739,"LINESTRING (5.5792344 50.6411273, 5.5791617 50.641118, 5.5791107 50.6411151, 5.5790748 50.6411176, 5.5790181 50.6411424, 5.578983 50.6411744, 5.5789692 50.6412113, 5.578975 50.6412415, 5.5789941 50.6412672, 5.579008 50.6413232, 5.5790621 50.6415866, 5.5791401 50.6420024)",30,,,,,
218253170,,Boulevard Saucy,residential,True,False,68.234,"LINESTRING (5.5792722 50.6410113, 5.5802185 50.6411394)",30,,,,,
1194764899,,Place Xavier Neujean,residential,False,False,5.406,"LINESTRING (5.569624 50.6433483, 5.5696687 50.6433088)",30,,,,,
95164637,,Rue Capitaine,residential,False,True,76.979,"LINESTRING (5.5791401 50.6420024, 5.580162 50.6417589)",,,,,,
244039158,,Quai de Gaulle,residential,True,False,147.22800000000004,"LINESTRING (5.5791401 50.6420024, 5.5792007 50.6422423, 5.5792593 50.6424389, 5.5792713 50.642479, 5.5793404 50.642642, 5.5794215 50.6428169, 5.5794612 50.642894, 5.579518 50.6429858, 5.5796536 50.6431666, 5.5796728 50.6431923, 5.5797282 50.643265)",,,,,,
95164637,,Rue Capitaine,residential,False,False,76.979,"LINESTRING (5.580162 50.6417589, 5.5791401 50.6420024)",,,,,,
10700163,,Rue Saint-Éloi,residential,False,False,64.687,"LINESTRING (5.580162 50.6417589, 5.5799314 50.6413746, 5.5798633 50.6412096)",,,,,,
10700163,,Rue Saint-Éloi,residential,False,True,63.778,"LINESTRING (5.580162 50.6417589, 5.5804099 50.6421726, 5.5805047 50.642289)",,,,,,
"[99345289, 185060962]",,"['Rue Saint-Pierre', 'Rue Sainte-Croix']",living_street,False,True,119.13399999999999,"LINESTRING (5.5710699 50.6457559, 5.5706811 50.6456617, 5.5705832 50.6456441, 5.5704477 50.6456222, 5.5696335 50.6454988, 5.5694462 50.6454652)",,,,,,
244164486,1,Rue de la Cathédrale,residential,True,False,2.834,"LINESTRING (5.5760867 50.6430961, 5.5760472 50.6430914)",,,,,,
"[8071317, 204434718]",,Rue Pierreuse,residential,True,False,106.143,"LINESTRING (5.574084 50.6465748, 5.5740515 50.6465886, 5.5740017 50.6466144, 5.5738691 50.6466685, 5.573745 50.646702, 5.5736157 50.6467313, 5.573327 50.6468141, 5.5729204 50.6469683, 5.5728029 50.647056)",30,,,,,
"[193767866, 990578836]",,Rue du Palais,residential,True,False,150.991,"LINESTRING (5.574084 50.6465748, 5.5739374 50.6465645, 5.5736946 50.6465701, 5.5732613 50.6465806, 5.5728545 50.6465874, 5.5728178 50.6465834, 5.5727751 50.6465817, 5.5726586 50.6465364, 5.5725979 50.6465104, 5.5725096 50.6464798, 5.5724335 50.6464516, 5.5723448 50.6464177, 5.5721538 50.6463452, 5.5720565 50.6463193)",,,,,,
1133807652,,Rue Léon Mignon,residential,True,False,14.898,"LINESTRING (5.5684827 50.6458369, 5.5685411 50.645852, 5.5686878 50.6458386)",,,,,,
908046446,,Square Saint-Léonard,residential,False,True,24.475,"LINESTRING (5.5679943 50.6456494, 5.5680679 50.6454343)",50,,,,,
1133807112,,Square Saint-Léonard,residential,False,False,13.026,"LINESTRING (5.5679943 50.6456494, 5.5679644 50.645765)",50,,,,,
105914231,,Rue Léon Mignon,residential,True,False,42.311,"LINESTRING (5.5679943 50.6456494, 5.5680292 50.6457034, 5.5680567 50.6457275, 5.568091 50.6457429, 5.5683419 50.6457981, 5.5684827 50.6458369)",,,,,no,
"[169934492, 399332175]",,"['Rue Volière', 'Rue Fond Saint-Servais']",residential,True,False,31.932000000000002,"LINESTRING (5.5711391 50.6468167, 5.5710747 50.6467943, 5.5709867 50.6467651, 5.5707213 50.6467083)",30,,,,,
113160920,,Rue Fond Saint-Servais,residential,True,False,127.88400000000001,"LINESTRING (5.5728029 50.647056, 5.5727052 50.6470765, 5.5726178 50.6470986, 5.5725582 50.6471171, 5.5724975 50.6471339, 5.5723715 50.6471568, 5.5713749 50.6469145, 5.5712761 50.6468556, 5.5711391 50.6468167)",,,,,,
530525927,,Rue Pierreuse,residential,True,False,108.194,"LINESTRING (5.5728029 50.647056, 5.572673 50.6471737, 5.5726277 50.6472229, 5.5726028 50.6472594, 5.5725638 50.647348, 5.5725371 50.6474423, 5.5725635 50.6475534, 5.5726172 50.64778, 5.5726339 50.6479174, 5.5726278 50.6479572, 5.5726196 50.6479822)",30,,,,,
"[36880048, 9931933]",,"['Au Pèrî', 'Cour des Minimes']","['living_street', 'residential']",False,True,183.34400000000002,"LINESTRING (5.5748585 50.6475122, 5.5745284 50.6474481, 5.5743762 50.6475488, 5.5739569 50.6476006, 5.5735241 50.6476946, 5.5734466 50.647692, 5.5733665 50.6476894, 5.5733029 50.6477082, 5.5730372 50.6477872, 5.5729752 50.6479257, 5.5729603 50.647966, 5.5728605 50.6480093, 5.5727642 50.6480479, 5.5726741 50.648078)",,,,,,
33070728,,Rue de la Sirène,residential,False,True,16.725,"LINESTRING (5.5725376 50.641347, 5.57238 50.6414594)",,,,,,
33070728,,Rue de la Sirène,residential,False,False,78.408,"LINESTRING (5.5725376 50.641347, 5.5732068 50.6409082, 5.5732713 50.6408228)",,,,,,
116518171,,Rue Saint-Martin-en-Île,residential,False,True,72.62,"LINESTRING (5.5725376 50.641347, 5.5724159 50.6412355, 5.5722415 50.6409914, 5.5719299 50.6408391)",,,,,,
32380351,,Rue Velbruck,residential,False,False,79.252,"LINESTRING (5.5794721 50.6465864, 5.5790237 50.6471446, 5.5789665 50.6472229)",,,,,,
156701453,,Rue Georges Clemenceau,residential,False,True,19.545,"LINESTRING (5.5709136 50.6432973, 5.5711399 50.6433988)",,,,,no,
295305612,,Rue Georges Clemenceau,residential,True,False,74.413,"LINESTRING (5.5709136 50.6432973, 5.5703891 50.6430616, 5.5701812 50.6429698, 5.570023 50.6429806)",,,,,,
223519733,,Chaussée des Prés,primary,True,False,65.419,"LINESTRING (5.5800993 50.6428173, 5.5802141 50.6426349, 5.5803094 50.6425236, 5.5805047 50.642289)",,N3,,,,
9931864,,Rue Fond Saint-Servais,residential,False,True,51.479,"LINESTRING (5.5707213 50.6467083, 5.5702791 50.6466093, 5.5702141 50.6465645, 5.5700607 50.6465257)",30,,,,,
170317363,,Rue du Pâquier,residential,True,False,15.879,"LINESTRING (5.5805727 50.6438229, 5.5804344 50.6439356)",,,,,,
305304850,,Place de la République Française,residential,True,False,4.163,"LINESTRING (5.5724542 50.6431109, 5.5725009 50.643088)",,,,,,
625538076,,Place Verte,residential,False,False,22.024,"LINESTRING (5.570799 50.6441871, 5.5707635 50.6440783, 5.5707257 50.6439947)",,,,,,
1186309598,,Place Saint Denis,residential,True,False,40.811,"LINESTRING (5.5741917 50.642985, 5.574683 50.643179)",,,,,,
37341965,,Place Saint Denis,residential,True,False,18.826999999999998,"LINESTRING (5.5741917 50.642985, 5.5741963 50.6430521, 5.5741145 50.6431401)",,,,,,
42987730,,Rue Mère Dieu,residential,False,True,45.62199999999999,"LINESTRING (5.5768837 50.6471496, 5.5768862 50.647147, 5.5771276 50.6469007, 5.5771658 50.646858, 5.5772245 50.6468009)",,,,,,
1179753031,,Quai de la Goffe,secondary,True,False,27.478,"LINESTRING (5.5787728 50.6446304, 5.5788157 50.6446343, 5.5788553 50.6446453, 5.5788888 50.6446627, 5.5789136 50.6446853, 5.5789279 50.6447112, 5.5789306 50.6447386, 5.5789216 50.6447654, 5.5789015 50.6447898, 5.5788718 50.6448097)",,N671,,roundabout,,
33070728,,Rue de la Sirène,residential,False,False,16.725,"LINESTRING (5.57238 50.6414594, 5.5725376 50.641347)",,,,,,
200488694,,Place Xavier Neujean,residential,False,True,35.212,"LINESTRING (5.5684444 50.642843, 5.5682067 50.6430206, 5.5681201 50.6430838)",30,,,,,
568992700,,Place Xavier Neujean,residential,True,False,12.99,"LINESTRING (5.5679612 50.6430247, 5.5681201 50.6430838)",30,,,,,
568992699,,Passage Charles Bury,residential,False,True,23.570999999999998,"LINESTRING (5.5679612 50.6430247, 5.5679345 50.6430598, 5.5679202 50.6431144, 5.5678823 50.6431624, 5.5678051 50.6432036)",30,,,,,
1245659743,3,Rue Saint-Pholien,primary,False,False,7.49,"LINESTRING (5.5797282 50.643265, 5.5796405 50.643303)",50,,,,,
1245659743,3,Rue Saint-Pholien,primary,False,True,12.592999999999998,"LINESTRING (5.5797282 50.643265, 5.5798165 50.6432344, 5.5798423 50.6432251, 5.5798656 50.6432174, 5.579885 50.6432108)",50,,,,,
1181928769,1,Quai de la Ribuée,secondary,True,False,32.131,"LINESTRING (5.5785327 50.6443848, 5.5786937 50.6445495, 5.5787728 50.6446304)",50,N671,,,,
"[1245660264, 1245660265, 1181928770, 184970670]",3,"['Quai sur Meuse', 'Quai de la Ribuée']",secondary,False,False,132.65900000000002,"LINESTRING (5.5785327 50.6443848, 5.5785183 50.6443651, 5.5783755 50.6442069, 5.5782604 50.6440576, 5.5782292 50.6440172, 5.5781834 50.643962, 5.5781369 50.643893, 5.5780552 50.6437895, 5.5780022 50.6437105, 5.5779807 50.6436736, 5.577909 50.6435285, 5.5777872 50.6432934)",50,N671,,,,yes
116518171,,Rue Saint-Martin-en-Île,residential,False,False,72.62,"LINESTRING (5.5719299 50.6408391, 5.5722415 50.6409914, 5.5724159 50.6412355, 5.5725376 50.641347)",,,,,,
37341972,1,Rue de l'Agneau,residential,False,False,51.316,"LINESTRING (5.5770851 50.6432848, 5.5772252 50.6432054, 5.5776307 50.6429794)",,,,,no,
1233058770,,,residential,True,False,22.160999999999998,"LINESTRING (5.5706864 50.6439955, 5.5706491 50.6439878, 5.5706181 50.6439725, 5.5705973 50.6439513, 5.5705891 50.643927, 5.5705946 50.6439023, 5.5706131 50.6438803, 5.5706423 50.6438636, 5.5706787 50.6438543)",,,,roundabout,,
1233058770,,,residential,True,False,8.308,"LINESTRING (5.5708098 50.6439467, 5.5707913 50.6439687, 5.5707621 50.6439853, 5.5707257 50.6439947)",,,,roundabout,,
1233058770,,,residential,True,False,11.085,"LINESTRING (5.5707553 50.6438612, 5.5707863 50.6438765, 5.5708071 50.6438976, 5.5708153 50.643922, 5.5708098 50.6439467)",,,,roundabout,,
1233058770,,,residential,True,False,2.773,"LINESTRING (5.5707257 50.6439947, 5.5706864 50.6439955)",,,,roundabout,,
625538076,,Place Verte,residential,False,True,22.024,"LINESTRING (5.5707257 50.6439947, 5.5707635 50.6440783, 5.570799 50.6441871)",,,,,,
1233058770,,,residential,True,False,5.542,"LINESTRING (5.5706787 50.6438543, 5.570718 50.6438534, 5.5707553 50.6438612)",,,,roundabout,,
