osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,access
173434002,N624,Rue de Wavre,secondary,30,False,True,133.275,"LINESTRING (5.0724683 50.6690544, 5.0727024 50.669204, 5.0727657 50.6692455, 5.0728963 50.6693307, 5.0730314 50.6694301, 5.0730643 50.6694539, 5.0732676 50.6696014, 5.0734186 50.669711, 5.0736782 50.6698994, 5.0737366 50.6699428)",1,,,
313631854,N240,Rue de Wavre,tertiary,30,True,False,39.408,"LINESTRING (5.0724683 50.6690544, 5.0723436 50.6690796, 5.0723156 50.6690854, 5.072162 50.669117, 5.0719259 50.6691016)",,,,
192458487,,Rue d'Avernas,residential,30,False,True,28.308,"LINESTRING (5.0782341 50.6750339, 5.0778944 50.674898)",,,,
"[375621067, 192458487]",,Rue d'Avernas,"['residential', 'unclassified']","['30', '50']",False,"[False, True]",186.722,"LINESTRING (5.0782341 50.6750339, 5.0782404 50.6751199, 5.0782455 50.6751903, 5.0782597 50.6752612, 5.0783155 50.6755667, 5.0783579 50.6756887, 5.0784082 50.6757933, 5.0785251 50.6760104, 5.0785406 50.67604, 5.078576 50.6761096, 5.0787221 50.6763963, 5.0787591 50.6766697)",,,3.5,
192458487,,Rue d'Avernas,residential,30,False,False,28.308,"LINESTRING (5.0778944 50.674898, 5.0782341 50.6750339)",,,,
"[192787329, 192458486]",,Rue des Aisnes,residential,30,False,False,510.5809999999999,"LINESTRING (5.0778944 50.674898, 5.0777852 50.6749446, 5.0772914 50.6751817, 5.0764897 50.6755661, 5.0762492 50.6757045, 5.0760456 50.6758117, 5.0758041 50.6759776, 5.0755153 50.676176, 5.0752558 50.6763748, 5.0749775 50.6765546, 5.0745667 50.6768667, 5.0743404 50.6770192, 5.0741714 50.6770722, 5.0739728 50.6770964, 5.0738803 50.6770836, 5.0737352 50.6770671, 5.0735122 50.6770086, 5.0721469 50.6766681)",,,,
192458487,,Rue d'Avernas,residential,30,False,True,22.317,"LINESTRING (5.0778944 50.674898, 5.0780752 50.6747514, 5.0780897 50.67474)",,,,
310109294,,Rue Derrière l'Hôpital,residential,,False,True,134.937,"LINESTRING (5.0715019 50.6702748, 5.0720809 50.6705092, 5.0722878 50.6705964, 5.0724822 50.6706919, 5.0726598 50.6707688, 5.0727931 50.6708392, 5.0730579 50.670979)",,,,
158717372,,Rue de l'Aite,residential,,False,True,36.685,"LINESTRING (5.0778861 50.6707188, 5.0776136 50.6709999)",,,,
263988770,,Rue Ernest Malvoz,residential,,True,False,191.051,"LINESTRING (5.0778861 50.6707188, 5.0779805 50.6706162, 5.0782692 50.6701667, 5.0783927 50.6700583, 5.0788971 50.6696156, 5.0792983 50.6692635)",,,,
87279149,,Avenue des Jardins,residential,,False,False,84.27099999999999,"LINESTRING (5.0767861 50.6701879, 5.07678 50.6699206, 5.0767991 50.6698511, 5.0769475 50.6696663, 5.0770997 50.6694768)",,,5,
263988767,,Remparts Saint-Christophe,residential,50,True,False,97.793,"LINESTRING (5.0767861 50.6701879, 5.0769034 50.6702177, 5.0778861 50.6707188)",,,,
1112999823,N80,Rue de Landen,secondary,50,True,False,45.881,"LINESTRING (5.079091 50.6728233, 5.0791796 50.6728939, 5.0794765 50.6731557)",,,,
94710993,,Impasse aux Bois,residential,,False,False,44.882,"LINESTRING (5.0819653 50.6714282, 5.0818008 50.6715211, 5.0814899 50.6716968)",,,,
"[192774899, 192774900]",,Avenue Paul Brien,residential,"['30', '50']",False,False,109.11399999999999,"LINESTRING (5.0730579 50.670979, 5.0731358 50.6709248, 5.0735285 50.6706068, 5.0739367 50.6703218, 5.0740546 50.6702704, 5.0740963 50.6702596)",,,5,
310109294,,Rue Derrière l'Hôpital,residential,,False,False,134.93699999999998,"LINESTRING (5.0730579 50.670979, 5.0727931 50.6708392, 5.0726598 50.6707688, 5.0724822 50.6706919, 5.0722878 50.6705964, 5.0720809 50.6705092, 5.0715019 50.6702748)",,,,
313631853,N80,Rue de Landen,secondary,70,True,False,19.535,"LINESTRING (5.0798515 50.6734729, 5.0796871 50.6734257, 5.0795933 50.6734107)",1,,,
"[315255360, 220225889, 126563537]",N80,Rue de Landen,secondary,70,False,True,250.49400000000003,"LINESTRING (5.0798515 50.6734729, 5.0800369 50.6736251, 5.0801171 50.6736908, 5.0802316 50.6737836, 5.080298 50.673839, 5.0803704 50.6738964, 5.0804428 50.6739562, 5.0810159 50.6744105, 5.0816921 50.6749869, 5.0817159 50.6750072, 5.0818194 50.6751452, 5.08193 50.6752926)",1,,,
87279142,,Avenue des Aubépines,residential,,True,False,122.013,"LINESTRING (5.0792983 50.6692635, 5.0783518 50.6689426, 5.0777776 50.6687391)",,,,
263988769,,Rue Ernest Malvoz,residential,,False,False,108.843,"LINESTRING (5.0792983 50.6692635, 5.079441 50.6691423, 5.0802177 50.668477)",,,5,
87279211,,Avenue des Cytises,residential,,False,False,21.409,"LINESTRING (5.0767234 50.6683142, 5.0768732 50.6681467)",,,,
87543431,,Avenue des Sorbiers,residential,,False,True,88.046,"LINESTRING (5.0767234 50.6683142, 5.0777776 50.6687391)",,,,
87543431,,Avenue des Sorbiers,residential,,False,False,42.702,"LINESTRING (5.0767234 50.6683142, 5.0764796 50.6682139, 5.0766085 50.6680556, 5.0766205 50.6680353)",,,,
87279154,,Avenue des Cerisiers,residential,30,False,True,21.707,"LINESTRING (5.0766205 50.6680353, 5.0768523 50.6681397, 5.0768732 50.6681467)",,,5,
87543431,,Avenue des Sorbiers,residential,,False,True,42.702,"LINESTRING (5.0766205 50.6680353, 5.0766085 50.6680556, 5.0764796 50.6682139, 5.0767234 50.6683142)",,,,
158717372,,Rue de l'Aite,residential,,False,False,36.685,"LINESTRING (5.0776136 50.6709999, 5.0778861 50.6707188)",,,,
94710959,,Rue de l'Église,residential,,True,False,107.13400000000001,"LINESTRING (5.0776136 50.6709999, 5.0776714 50.6710269, 5.0777918 50.6710818, 5.0778614 50.6711129, 5.0780315 50.6711977, 5.0780589 50.6712113, 5.0782534 50.6713082, 5.0788003 50.6716014)",,,,
373748514,,Avenue de Thouars,unclassified,20,False,False,94.148,"LINESTRING (5.0739327 50.6728468, 5.0744707 50.6727143, 5.0747125 50.6726557, 5.0751805 50.6725443)",,,,
